Date,BIL,SQQQ,TQQQ,UPRO
2018-08-30,91.59,11.19,71.82,56.38
2018-08-31,91.45,11.22,71.72,56.36
2018-09-04,91.46,11.33,71.0,56.12
2018-09-05,91.48,11.68,68.7,55.94
2018-09-06,91.48,12.28,65.38,54.7
2018-09-07,91.48,11.95,67.1,55.7
2018-09-10,91.48,12.2,65.82,54.9
2018-09-11,91.49,11.82,67.87,55.87
2018-09-12,91.52,11.66,68.71,56.58
2018-09-13,91.52,11.47,69.83,57.02
2018-09-14,91.51,11.68,68.62,56.81
2018-09-17,91.53,12.08,66.2,56.07
2018-09-18,91.52,11.8,67.74,56.88
2018-09-19,91.54,11.6,68.85,57.79
2018-09-20,91.54,11.35,70.26,58.9
2018-09-21,91.55,11.91,67.11,57.83
2018-09-24,91.55,11.57,69.03,57.94
2018-09-25,91.57,11.42,69.46,57.49
2018-09-26,91.58,11.26,70.38,57.17
2018-09-27,91.57,11.23,70.66,56.95
2018-09-28,91.44,10.94,72.5,58.17
2018-10-01,91.44,11.12,71.45,57.87
2018-10-02,91.45,11.0,72.01,58.43
2018-10-03,91.47,11.24,70.5,57.6
2018-10-04,91.48,11.76,67.22,56.66
2018-10-05,91.48,12.33,63.88,55.12
2018-10-08,91.48,12.41,63.64,55.34
2018-10-09,91.49,12.52,62.99,54.97
2018-10-10,91.5,14.11,55.02,49.41
2018-10-11,91.5,13.32,57.75,49.13
2018-10-12,91.51,13.4,57.46,48.42
2018-10-15,91.51,13.31,57.67,48.98
2018-10-16,91.51,12.36,61.72,50.96
2018-10-17,91.53,12.69,60.06,50.38
2018-10-18,91.53,13.11,57.83,49.13
2018-10-19,91.53,13.22,57.42,49.02
2018-10-22,91.53,13.98,54.14,45.8
2018-10-23,91.56,13.44,56.43,47.08
2018-10-24,91.56,14.55,51.22,43.88
2018-10-25,91.58,15.08,48.5,43.09
2018-10-26,91.58,14.09,52.0,44.48
2018-10-29,91.59,15.77,46.24,42.0
2018-10-30,91.59,14.17,51.25,45.42
2018-10-31,91.46,13.76,52.63,45.83
2018-11-01,91.45,13.42,53.98,47.47
2018-11-02,91.46,13.87,52.08,46.18
2018-11-05,91.47,14.04,51.41,46.63
2018-11-06,91.48,13.23,54.51,48.84
2018-11-07,91.49,12.62,56.9,50.14
2018-11-08,91.5,13.02,54.92,49.48
2018-11-09,91.51,13.6,52.5,48.5
2018-11-12,91.5,14.33,49.47,46.33
2018-11-13,91.51,14.07,50.37,46.86
2018-11-14,91.53,14.95,47.43,44.12
2018-11-15,91.54,14.48,48.74,45.63
2018-11-16,91.54,14.45,49.0,46.26
2018-11-19,91.55,16.64,41.61,42.31
2018-11-20,91.58,15.8,44.01,42.5
2018-11-21,91.57,16.48,42.3,41.21
2018-11-23,91.58,15.73,44.2,42.51
2018-11-26,91.58,15.54,44.62,42.71
2018-11-27,91.58,14.81,46.83,44.3
2018-11-28,91.6,13.88,49.58,46.28
2018-11-29,91.62,13.79,49.85,46.27
2018-11-30,91.45,12.64,54.15,49.65
2018-12-03,91.46,13.06,52.53,48.62
2018-12-04,91.48,15.15,44.41,42.13
2018-12-06,91.49,14.22,47.6,43.86
2018-12-07,91.5,15.5,43.16,40.88
2018-12-10,91.5,14.2,46.99,42.86
2018-12-11,91.51,14.16,47.2,42.79
2018-12-12,91.52,14.15,47.3,42.35
2018-12-13,91.52,14.9,44.89,40.64
2018-12-14,91.53,15.63,42.47,38.96
2018-12-17,91.54,16.11,41.08,37.91
2018-12-18,91.39,16.27,40.7,37.03
2018-12-19,91.39,17.55,37.47,34.68
2018-12-20,91.41,17.92,36.65,33.96
2018-12-21,91.42,20.34,32.0,30.8
2018-12-24,91.42,20.57,31.28,29.5
2018-12-26,91.43,18.0,34.62,31.77
2018-12-27,91.45,16.75,36.99,34.55
2018-12-28,91.46,16.58,37.37,34.55
2018-12-31,91.47,17.79,34.75,33.12
2019-01-02,91.47,17.24,36.0,34.01
2019-01-03,91.49,17.22,35.58,33.64
2019-01-04,91.48,15.67,38.5,35.68
2019-01-07,91.49,14.84,40.72,37.45
2019-01-08,91.5,14.67,41.11,37.74
2019-01-09,91.52,14.82,40.64,37.14
2019-01-10,91.52,14.6,41.24,37.75
2019-01-11,91.53,14.9,40.44,37.38
2019-01-14,91.53,14.71,40.92,37.81
2019-01-15,91.54,13.96,42.98,39.12
2019-01-16,91.55,14.17,42.3,38.74
2019-01-17,91.56,13.42,44.68,40.98
2019-01-18,91.56,13.61,44.0,40.87
2019-01-22,91.58,13.89,42.91,40.47
2019-01-23,91.59,13.95,42.82,40.07
2019-01-24,91.59,13.47,44.28,41.18
2019-01-25,91.61,13.83,43.01,40.1
2019-01-28,91.6,13.79,43.19,40.33
2019-01-29,91.61,13.71,43.3,40.89
2019-01-30,91.62,12.91,45.78,41.98
2019-01-31,91.46,12.72,46.37,43.21
2019-02-01,91.45,12.68,46.47,43.18
2019-02-04,91.46,12.19,48.37,44.31
2019-02-05,91.47,11.91,49.49,44.44
2019-02-06,91.48,12.35,47.67,43.51
2019-02-07,91.5,12.85,45.73,42.42
2019-02-08,91.5,12.3,47.8,43.63
2019-02-11,91.5,12.2,48.13,44.21
2019-02-12,91.51,11.78,49.86,45.48
2019-02-13,91.53,12.05,48.7,44.81
2019-02-14,91.54,11.63,50.48,46.1
2019-02-15,91.55,11.83,49.56,46.12
2019-02-19,91.55,11.64,50.45,46.8
2019-02-20,91.57,11.77,49.87,46.72
2019-02-21,91.57,11.72,50.06,46.92
2019-02-22,91.58,11.28,52.0,48.22
2019-02-25,91.58,11.51,50.96,47.37
2019-02-26,91.59,11.54,50.8,47.07
2019-02-27,91.6,11.52,50.91,47.24
2019-02-28,91.45,11.26,52.11,48.01
2019-03-01,91.44,11.08,53.15,48.6
2019-03-04,91.45,11.25,52.17,47.53
2019-03-05,91.46,11.21,52.33,47.3
2019-03-06,91.48,11.52,50.93,46.12
2019-03-07,91.49,12.27,47.66,44.17
2019-03-08,91.49,11.78,49.73,45.29
2019-03-11,91.5,11.1,52.63,47.15
2019-03-12,91.51,10.82,53.87,47.88
2019-03-13,91.51,10.73,54.33,48.32
2019-03-14,91.52,10.68,54.63,48.49
2019-03-15,91.52,10.52,55.37,49.01
2019-03-18,91.54,10.31,56.54,50.04
2019-03-19,91.54,10.31,56.37,49.18
2019-03-20,91.55,10.29,56.47,48.39
2019-03-21,91.55,9.84,58.89,49.73
2019-03-22,91.57,10.49,55.0,47.42
2019-03-25,91.57,10.18,56.69,48.49
2019-03-26,91.57,10.23,56.39,48.54
2019-03-27,91.6,10.41,55.47,48.12
2019-03-28,91.6,10.18,56.65,49.18
2019-03-29,91.43,9.88,58.36,50.35
2019-04-01,91.44,9.75,59.09,51.05
2019-04-02,91.44,9.5,60.54,51.73
2019-04-03,91.46,9.51,60.58,51.41
2019-04-04,91.46,9.43,61.06,52.02
2019-04-05,91.48,9.43,61.07,52.08
2019-04-08,91.47,9.4,61.23,51.87
2019-04-09,91.49,9.38,61.44,51.89
2019-04-10,91.5,9.23,62.41,52.44
2019-04-11,91.5,9.2,62.47,53.07
2019-04-12,91.51,9.22,62.47,53.2
2019-04-15,91.52,9.11,63.14,53.54
2019-04-16,91.54,8.95,64.33,53.75
2019-04-17,91.55,8.99,64.05,53.06
2019-04-18,91.55,9.11,63.14,52.51
2019-04-22,91.55,8.86,64.99,53.35
2019-04-23,91.57,8.56,67.11,54.48
2019-04-24,91.59,8.48,67.74,54.09
2019-04-25,91.59,8.61,66.82,54.06
2019-04-26,91.59,8.54,67.26,54.82
2019-04-29,91.6,8.7,66.03,54.81
2019-04-30,91.43,8.52,67.35,55.51
2019-05-01,91.45,8.8,65.31,53.72
2019-05-02,91.45,8.69,66.11,54.35
2019-05-03,91.46,9.01,63.38,52.31
2019-05-06,91.47,8.92,64.18,52.86
2019-05-07,91.47,9.22,61.89,51.37
2019-05-08,91.49,9.51,59.93,50.1
2019-05-09,91.5,9.47,60.26,50.34
2019-05-10,91.5,10.03,56.5,48.56
2019-05-13,91.51,10.14,55.62,48.31
2019-05-14,91.51,10.18,55.43,48.09
2019-05-15,91.52,9.55,59.0,50.28
2019-05-16,91.54,9.55,58.89,49.87
2019-05-17,91.55,9.96,56.4,49.29
2019-05-20,91.55,9.79,57.27,50.2
2019-05-21,91.56,9.91,56.58,49.99
2019-05-22,91.57,10.21,54.8,48.79
2019-05-23,91.58,40.6,55.02,49.04
2019-05-24,91.59,41.05,54.52,48.67
2019-05-28,91.6,42.67,52.46,46.51
2019-05-29,91.61,42.6,52.52,46.59
2019-05-30,91.62,43.92,50.87,45.12
2019-05-31,91.44,44.83,49.83,44.66
2019-06-03,91.45,45.85,48.42,45.55
2019-06-04,91.46,42.2,52.3,48.11
2019-06-05,91.47,42.33,52.18,48.59
2019-06-06,91.49,40.88,54.0,49.95
2019-06-07,91.5,38.32,57.4,51.73
2019-06-10,91.49,36.59,60.06,52.6
2019-06-11,91.5,37.96,57.93,51.32
2019-06-12,91.52,37.79,58.13,51.72
2019-06-13,91.54,38.23,57.48,51.6
2019-06-14,91.54,37.85,58.06,51.74
2019-06-17,91.54,36.13,60.73,52.76
2019-06-18,91.55,35.62,61.55,53.35
2019-06-19,91.57,33.94,64.52,55.25
2019-06-20,91.57,34.6,63.35,54.97
2019-06-21,91.58,34.43,63.68,55.0
2019-06-24,91.59,34.45,63.18,54.61
2019-06-25,91.59,35.39,61.29,53.53
2019-06-26,91.6,35.29,61.49,53.26
2019-06-27,91.62,35.0,62.0,53.93
2019-06-28,91.45,33.13,65.29,56.16
2019-07-01,91.45,33.78,64.2,55.57
2019-07-02,91.48,33.11,65.41,56.44
2019-07-03,91.47,33.27,65.06,56.55
2019-07-05,91.48,33.44,64.77,56.32
2019-07-08,91.48,33.99,63.68,55.44
2019-07-09,91.48,32.42,66.77,57.08
2019-07-10,91.5,31.88,67.81,57.59
2019-07-11,91.52,32.01,67.58,57.89
2019-07-12,91.52,31.34,68.96,58.58
2019-07-15,91.52,31.39,68.89,58.33
2019-07-16,91.53,31.77,68.08,57.79
2019-07-17,91.54,32.71,66.08,56.29
2019-07-18,91.55,31.46,68.67,57.89
2019-07-19,91.55,32.61,66.24,56.5
2019-07-22,91.55,31.55,68.4,57.34
2019-07-23,91.56,31.82,67.83,57.36
2019-07-24,91.57,31.11,69.34,58.37
2019-07-25,91.59,31.13,69.29,58.23
2019-07-26,91.6,30.78,69.96,58.85
2019-07-29,91.59,31.74,67.83,57.69
2019-07-30,91.61,31.2,68.99,58.32
2019-07-31,91.47,32.59,65.96,56.31
2019-08-01,91.48,33.99,63.21,54.2
2019-08-02,91.48,36.99,57.82,51.0
2019-08-05,91.48,37.38,56.71,49.73
2019-08-06,91.48,38.01,55.6,48.89
2019-08-07,91.51,35.75,59.3,51.64
2019-08-08,91.5,34.4,61.27,53.16
2019-08-09,91.51,35.5,59.28,51.71
2019-08-12,91.51,36.16,58.16,50.51
2019-08-13,91.54,35.35,59.18,50.62
2019-08-14,91.55,36.55,56.88,48.83
2019-08-15,91.56,35.9,57.85,49.68
2019-08-16,91.57,33.59,61.59,52.65
2019-08-19,91.56,33.7,61.43,52.4
2019-08-20,91.56,33.31,62.06,52.75
2019-08-21,91.57,33.16,62.36,53.11
2019-08-22,91.58,34.36,60.1,51.88
2019-08-23,91.59,35.62,57.47,49.8
2019-08-26,91.59,34.46,59.26,50.99
2019-08-27,91.59,35.79,57.1,49.18
2019-08-28,91.6,33.76,60.45,52.11
2019-08-29,91.61,32.96,61.87,53.41
2019-08-30,91.46,34.41,59.27,51.44
2019-09-03,91.46,33.7,60.39,52.81
2019-09-04,91.47,32.14,63.23,54.76
2019-09-05,91.47,31.26,64.87,55.52
2019-09-06,91.47,31.2,65.01,56.04
2019-09-09,91.49,32.21,62.93,55.01
2019-09-10,91.48,31.82,63.71,55.64
2019-09-11,91.5,30.51,66.41,57.17
2019-09-12,91.51,30.82,65.75,57.47
2019-09-13,91.51,31.68,63.94,56.32
2019-09-16,91.51,31.47,64.36,56.36
2019-09-17,91.52,31.22,64.89,56.7
2019-09-18,91.55,30.92,65.55,57.25
2019-09-19,91.54,30.8,65.81,57.4
2019-09-20,91.54,31.99,63.25,55.76
2019-09-23,91.56,31.43,64.33,56.82
2019-09-24,91.56,33.07,60.76,54.83
2019-09-25,91.57,32.0,62.72,55.77
2019-09-26,91.59,32.1,62.51,55.87
2019-09-27,91.58,33.07,60.6,54.78
2019-09-30,91.46,32.16,62.35,55.77
2019-10-01,91.46,33.99,58.81,52.29
2019-10-02,91.47,35.06,57.0,50.28
2019-10-03,91.47,33.39,59.72,52.05
2019-10-04,91.49,32.71,60.86,53.26
2019-10-07,91.49,33.33,59.64,51.89
2019-10-08,91.5,33.29,59.57,51.72
2019-10-09,91.52,33.15,59.85,51.89
2019-10-10,91.52,31.33,63.2,54.65
2019-10-11,91.51,31.35,63.23,54.43
2019-10-14,91.51,30.91,64.08,55.09
2019-10-15,91.52,30.33,65.25,55.79
2019-10-16,91.53,29.69,66.52,56.5
2019-10-17,91.53,30.15,65.63,55.92
2019-10-18,91.55,30.42,65.0,56.3
2019-10-21,91.55,29.73,66.44,57.0
2019-10-22,91.54,31.0,63.72,55.91
2019-10-23,91.56,29.97,65.82,57.11
2019-10-24,91.56,30.18,65.29,56.44
2019-10-25,91.57,28.6,68.88,58.25
2019-10-28,91.57,28.32,69.57,58.26
2019-10-29,91.58,28.67,68.64,58.55
2019-10-30,91.59,28.19,69.74,58.87
2019-10-31,91.46,28.04,70.21,59.32
2019-11-01,91.46,27.06,72.59,61.05
2019-11-04,91.46,27.0,72.77,60.89
2019-11-05,91.47,27.17,72.35,60.55
2019-11-06,91.48,26.84,73.18,61.43
2019-11-07,91.49,27.16,72.37,60.93
2019-11-08,91.49,27.05,72.62,60.73
2019-11-11,91.5,26.72,73.52,61.5
2019-11-12,91.5,26.84,73.17,60.99
2019-11-13,91.5,26.85,73.2,61.48
2019-11-14,91.51,26.15,75.12,62.8
2019-11-15,91.51,26.14,75.1,63.12
2019-11-18,91.52,25.7,76.42,63.81
2019-11-19,91.52,26.07,75.35,62.95
2019-11-20,91.52,26.43,74.29,62.64
2019-11-21,91.53,26.34,74.56,62.79
2019-11-22,91.53,26.14,75.12,63.32
2019-11-25,91.54,25.51,76.91,64.21
2019-11-26,91.55,25.23,77.78,64.92
2019-11-27,91.55,25.07,78.21,65.02
2019-11-29,91.44,25.21,77.76,64.85
2019-12-02,91.45,27.08,72.2,61.2
2019-12-03,91.45,26.19,74.69,62.42
2019-12-04,91.47,25.95,75.42,63.31
2019-12-05,91.46,25.51,76.73,64.47
2019-12-06,91.47,25.38,77.09,64.63
2019-12-09,91.48,25.55,76.45,64.23
2019-12-10,91.48,25.5,76.71,64.37
2019-12-11,91.5,25.33,77.13,64.58
2019-12-12,91.49,24.73,78.96,66.08
2019-12-13,91.49,23.99,81.44,67.55
2019-12-16,91.5,23.64,82.57,68.0
2019-12-17,91.51,23.63,82.6,68.02
2019-12-18,91.51,23.61,82.67,67.84
2019-12-19,91.41,22.87,85.22,69.3
2019-12-20,91.4,22.68,86.02,70.02
2019-12-23,91.42,22.58,85.95,69.82
2019-12-24,91.41,22.5,86.23,69.9
2019-12-26,91.42,21.79,89.02,71.27
2019-12-27,91.44,22.12,87.73,70.73
2019-12-30,91.45,22.73,85.3,69.1
2019-12-31,91.45,21.84,88.71,71.08
2020-01-02,91.46,22.12,87.25,69.45
2020-01-03,91.46,22.4,86.26,68.99
2020-01-06,91.46,21.43,90.12,70.67
2020-01-07,91.46,21.48,89.96,70.61
2020-01-08,91.48,20.49,94.22,72.71
2020-01-09,91.47,20.23,95.41,73.47
2020-01-10,91.48,20.35,94.77,72.83
2020-01-13,91.48,19.95,96.58,73.53
2020-01-14,91.49,20.12,95.79,73.44
2020-01-15,91.49,19.84,97.1,74.98
2020-01-16,91.51,19.32,99.74,76.35
2020-01-17,91.51,19.44,99.0,75.76
2020-01-21,91.51,19.0,101.24,76.69
2020-01-22,91.52,19.19,100.37,75.56
2020-01-23,91.53,18.71,102.9,76.8
2020-01-24,91.52,20.78,92.16,70.36
2020-01-27,91.53,20.23,94.69,71.69
2020-01-28,91.53,19.37,98.64,73.87
2020-01-29,91.54,20.0,95.54,71.15
2020-01-30,91.55,19.18,99.68,72.88
2020-01-31,91.45,20.06,95.12,70.41
2020-02-03,91.45,18.63,102.0,73.5
2020-02-04,91.45,17.44,108.54,76.3
2020-02-05,91.46,17.79,106.61,77.41
2020-02-06,91.47,17.69,106.98,76.62
2020-02-07,91.47,17.87,106.05,75.5
2020-02-10,91.46,16.77,112.72,78.93
2020-02-11,91.47,16.75,112.87,79.38
2020-02-12,91.49,16.91,111.79,78.66
2020-02-13,91.5,16.55,114.28,79.77
2020-02-14,91.49,16.71,112.98,79.06
2020-02-18,91.5,16.17,116.8,79.97
2020-02-19,91.51,16.09,117.29,79.88
2020-02-20,91.51,16.69,113.01,78.29
2020-02-21,91.52,19.33,95.91,69.69
2020-02-24,91.52,18.93,97.93,70.17
2020-02-25,91.53,20.64,89.5,63.79
2020-02-26,91.53,22.28,82.32,58.54
2020-02-27,91.54,26.23,68.01,48.95
2020-02-28,91.46,22.7,79.12,54.0
2020-03-02,91.47,19.93,88.46,60.16
2020-03-03,91.51,20.82,83.59,57.97
2020-03-04,91.54,20.82,82.1,57.0
2020-03-05,91.54,23.2,72.73,50.34
2020-03-06,91.58,26.75,61.5,41.57
2020-03-09,91.57,23.76,67.92,45.0
2020-03-10,91.57,24.05,65.76,42.94
2020-03-11,91.57,30.07,49.53,31.6
2020-03-12,91.6,27.05,52.23,33.69
2020-03-13,91.64,30.09,40.48,25.0
2020-03-16,91.64,28.59,39.38,25.06
2020-03-17,91.65,29.5,36.18,22.26
2020-03-18,91.64,27.41,38.69,22.82
2020-03-19,91.63,24.63,43.15,24.36
2020-03-20,91.62,29.35,35.93,20.22
2020-03-23,91.62,25.0,41.23,21.61
2020-03-24,91.63,22.45,44.25,24.16
2020-03-25,91.62,22.56,43.8,25.51
2020-03-26,91.64,20.9,45.6,26.37
2020-03-27,91.63,20.8,45.54,27.13
2020-03-30,91.63,19.1,48.88,28.63
2020-03-31,91.58,21.21,43.63,24.53
2020-04-01,91.57,22.34,41.18,23.67
2020-04-02,91.56,20.84,44.0,25.29
2020-04-03,91.57,19.06,47.2,27.35
2020-04-06,91.57,15.38,56.0,32.55
2020-04-07,91.55,16.4,52.72,30.4
2020-04-08,91.55,15.39,56.04,33.69
2020-04-09,91.53,15.95,54.05,33.52
2020-04-13,91.53,14.29,60.18,34.89
2020-04-14,91.55,13.9,60.84,33.51
2020-04-15,91.55,13.25,63.77,34.07
2020-04-16,91.55,12.42,67.75,36.35
2020-04-17,91.56,12.92,65.04,35.26
2020-04-20,91.57,13.41,62.645,33.05
2020-04-21,91.56,13.53,61.01,33.51
2020-04-22,91.56,13.0,63.24,34.3
2020-04-23,91.56,13.15,62.64,34.38
2020-04-24,91.55,12.2,67.17,35.99
2020-04-27,91.56,12.02,68.23,38.24
2020-04-28,91.56,12.15,66.97,38.4
2020-04-29,91.54,11.48,70.42,38.42
2020-04-30,91.55,12.34,65.32,35.87
2020-05-01,91.55,12.81,62.49,34.11
2020-05-04,91.53,11.79,67.68,36.34
2020-05-05,91.55,11.49,69.57,36.87
2020-05-06,91.55,11.11,71.88,36.74
2020-05-07,91.53,10.83,73.7,37.98
2020-05-08,91.53,10.84,73.48,37.67
2020-05-11,91.53,10.27,77.5,39.04
2020-05-12,91.54,10.92,72.59,35.99
2020-05-13,91.54,11.62,67.99,33.29
2020-05-14,91.54,11.5,68.67,34.58
2020-05-15,91.53,10.37,76.0,38.6
2020-05-18,91.54,10.18,77.39,39.06
2020-05-19,91.54,9.91,79.26,39.61
2020-05-20,91.53,9.67,81.2,39.98
2020-05-21,91.54,10.04,78.02,39.08
2020-05-22,91.54,9.4,83.15,42.02
2020-05-26,91.53,10.01,78.25,42.13
2020-05-27,91.53,9.95,78.55,43.19
2020-05-28,91.53,9.78,80.0,42.25
2020-05-29,91.53,9.51,82.04,42.72
2020-06-01,91.54,9.27,84.24,43.97
2020-06-02,91.53,9.04,86.2,45.58
2020-06-03,91.54,9.04,86.22,45.9
2020-06-04,91.53,9.04,86.1,48.67
2020-06-05,91.54,8.66,89.63,50.02
2020-06-08,91.53,8.54,90.97,50.0
2020-06-09,91.52,8.08,96.0,50.55
2020-06-10,91.53,8.34,92.5,45.76
2020-06-11,91.54,8.53,88.29,43.94
2020-06-12,91.54,9.31,81.01,39.63
2020-06-15,91.53,8.03,93.43,47.05
2020-06-16,91.53,7.99,94.15,46.45
2020-06-17,91.54,8.1,92.88,44.67
2020-06-18,91.53,7.76,96.89,47.06
2020-06-19,91.53,8.01,93.91,44.34
2020-06-22,91.53,7.56,99.32,46.76
2020-06-23,91.53,7.6,98.8,45.17
2020-06-24,91.53,7.96,93.9,42.33
2020-06-25,91.53,7.79,96.03,43.46
2020-06-26,91.53,8.32,89.21,41.36
2020-06-29,91.53,8.04,92.32,42.45
2020-06-30,91.53,7.55,97.86,44.77
2020-07-01,91.54,7.06,104.3,46.82
2020-07-02,91.53,6.87,107.36,47.77
2020-07-06,91.53,6.65,110.56,47.26
2020-07-07,91.54,6.64,110.44,46.92
2020-07-08,91.53,6.34,115.39,47.92
2020-07-09,91.54,6.33,115.61,46.72
2020-07-10,91.53,5.99,122.12,49.39
2020-07-13,91.54,6.76,107.52,46.25
2020-07-14,91.53,6.31,115.09,50.4
2020-07-15,91.54,6.6,110.07,49.19
2020-07-16,91.53,6.47,112.15,50.13
2020-07-17,91.54,6.44,112.83,49.95
2020-07-20,91.54,5.84,123.67,52.29
2020-07-21,91.53,6.1,118.24,51.43
2020-07-22,91.53,6.09,118.29,52.27
2020-07-23,91.54,6.84,104.21,49.63
2020-07-24,91.53,6.58,108.66,49.95
2020-07-27,91.54,6.42,111.08,50.32
2020-07-28,91.53,6.48,109.7,50.19
2020-07-29,91.54,6.53,108.88,50.02
2020-07-30,91.53,5.93,119.39,51.94
2020-07-31,91.53,5.79,122.24,53.09
2020-08-03,91.54,5.73,123.51,52.86
2020-08-04,91.53,5.61,126.11,54.64
2020-08-05,91.53,5.61,126.1,54.62
2020-08-06,91.54,5.41,130.56,55.5
2020-08-07,91.53,5.53,127.27,56.4
2020-08-10,91.53,5.7,123.56,57.31
2020-08-11,91.54,5.8,121.13,56.54
2020-08-12,91.54,5.45,128.19,57.12
2020-08-13,91.53,5.42,128.72,57.0
2020-08-14,91.54,5.37,129.94,57.77
2020-08-17,91.54,26.08,133.36,58.0
2020-08-18,91.54,25.65,135.66,58.39
2020-08-19,91.53,26.39,131.75,56.45
2020-08-20,91.54,25.03,138.59,57.77
2020-08-21,91.53,23.675,146.26,59.94
2020-08-24,91.53,24.27,142.92,60.69
2020-08-25,91.53,23.2,149.33,61.31
2020-08-26,91.53,21.77,158.58,63.32
2020-08-27,91.53,21.94,157.29,63.85
2020-08-28,91.53,21.75,158.67,64.33
2020-08-31,91.53,20.76,165.92,64.24
2020-09-01,91.54,19.55,175.56,66.71
2020-09-02,91.54,20.54,166.58,67.34
2020-09-03,91.53,23.05,145.09,61.7
2020-09-04,91.53,26.35,125.02,56.66
2020-09-08,91.54,25.26,129.21,57.04
2020-09-09,91.53,23.76,136.59,59.15
2020-09-10,91.54,25.5,126.95,56.03
2020-09-11,91.53,25.39,126.98,56.88
2020-09-14,91.53,24.11,133.35,58.72
2020-09-15,91.52,23.9,134.53,58.94
2020-09-16,91.53,27.2,117.24,54.81
2020-09-17,91.53,26.03,122.93,56.39
2020-09-18,91.52,28.68,111.21,51.62
2020-09-21,91.54,26.37,121.04,53.01
2020-09-22,91.53,25.74,123.83,54.15
2020-09-23,91.53,28.77,109.58,49.42
2020-09-24,91.53,27.41,115.1,50.06
2020-09-25,91.53,24.21,129.27,55.11
2020-09-28,91.52,24.22,129.48,55.49
2020-09-29,91.53,24.3,128.58,55.05
2020-09-30,91.52,22.85,136.59,57.31
2020-10-01,91.53,24.27,127.93,54.24
2020-10-02,91.53,24.06,128.42,56.47
2020-10-05,91.52,23.23,132.44,58.4
2020-10-06,91.52,23.54,130.35,57.42
2020-10-07,91.52,22.43,136.47,59.81
2020-10-08,91.52,22.24,137.5,61.22
2020-10-09,91.52,20.53,148.27,63.44
2020-10-12,91.53,19.26,157.0,64.8
2020-10-13,91.52,19.46,155.71,63.95
2020-10-14,91.53,21.11,142.97,60.1
2020-10-15,91.53,20.14,149.93,62.94
2020-10-16,91.53,20.41,148.12,62.78
2020-10-19,91.52,21.64,139.03,59.95
2020-10-20,91.52,21.66,139.08,59.87
2020-10-21,91.52,21.56,139.86,59.72
2020-10-22,91.53,21.61,139.33,61.26
2020-10-23,91.52,22.16,135.73,59.23
2020-10-26,91.52,22.39,134.22,57.97
2020-10-27,91.53,23.16,129.49,54.1
2020-10-28,91.52,24.27,122.02,51.45
2020-10-29,91.53,23.89,123.5,52.02
2020-10-30,91.52,24.42,119.76,52.92
2020-11-02,91.52,24.41,120.06,54.59
2020-11-03,91.53,21.38,135.58,58.1
2020-11-04,91.52,19.08,149.83,62.42
2020-11-05,91.53,19.01,149.87,62.75
2020-11-06,91.53,18.26,155.8,70.36
2020-11-09,91.52,20.68,137.07,64.63
2020-11-10,91.52,20.48,138.07,66.23
2020-11-11,91.53,19.45,144.89,65.8
2020-11-12,91.52,19.57,144.05,65.6
2020-11-13,91.52,19.46,144.74,68.77
2020-11-16,91.52,18.9,148.78,68.16
2020-11-17,91.53,19.23,146.36,68.65
2020-11-18,91.53,19.68,142.83,65.63
2020-11-19,91.52,19.13,147.12,66.71
2020-11-20,91.53,19.22,145.9,66.53
2020-11-23,91.52,19.23,145.95,68.19
2020-11-24,91.52,18.46,151.82,69.84
2020-11-25,91.52,17.94,156.04,70.2
2020-11-27,91.52,17.75,157.69,69.61
2020-11-30,91.51,17.27,161.82,71.2
2020-12-01,91.51,17.22,162.2,70.74
2020-12-02,91.52,16.88,165.38,71.81
2020-12-03,91.52,16.85,165.7,72.21
2020-12-04,91.52,16.61,167.86,73.22
2020-12-07,91.51,16.45,169.6,72.4
2020-12-08,91.52,16.22,171.84,74.28
2020-12-09,91.52,17.68,157.08,71.0
2020-12-10,91.51,17.4,159.59,70.69
2020-12-11,91.51,16.99,163.36,72.92
2020-12-14,91.51,16.44,168.62,72.19
2020-12-15,91.51,16.23,170.77,73.6
2020-12-16,91.51,15.76,175.68,74.85
2020-12-17,91.52,15.61,177.59,75.21
2020-12-18,91.51,16.33,169.54,71.54
2020-12-21,91.52,15.81,175.32,73.5
2020-12-22,91.51,15.8,175.05,73.5
2020-12-23,91.52,15.99,173.0,73.41
2020-12-24,91.51,15.42,179.16,75.6
2020-12-28,91.52,15.15,182.43,76.85
2020-12-29,91.51,15.15,182.44,75.92
2020-12-30,91.51,15.32,180.27,75.61
2020-12-31,91.52,15.0,184.15,77.74
2021-01-04,91.51,15.99,172.41,73.27
2021-01-05,91.51,16.18,170.0,74.22
2021-01-06,91.51,15.65,175.5,78.13
2021-01-07,91.51,14.58,187.57,80.85
2021-01-08,91.51,14.76,184.87,79.13
2021-01-11,91.52,14.97,182.03,79.82
2021-01-12,91.51,15.0,181.6,79.69
2021-01-13,91.51,14.66,185.73,80.87
2021-01-14,91.51,15.02,181.07,78.41
2021-01-15,91.51,14.95,181.65,79.39
2021-01-19,91.51,14.13,191.65,81.09
2021-01-20,91.51,13.47,100.34,83.28
2021-01-21,91.51,13.43,100.44,81.81
2021-01-22,91.51,12.99,103.87,82.73
2021-01-25,91.51,12.99,103.8,83.85
2021-01-26,91.52,13.3,101.17,80.48
2021-01-27,91.51,13.96,95.94,77.88
2021-01-28,91.51,14.08,95.0,77.4
