Date,DBC,EEM,EFA,EWZ,SHY,TLT,TQQQ,UPRO,UVXY
2021-11-29,19.48,48.84,76.84,28.99,85.79,151.59,163.49,134.85,20.52
2021-11-30,19.31,49.02,76.4,28.52,85.75,152.34,155.1,130.08,22.76
2021-12-01,19.48,49.62,77.35,29.72,85.64,152.53,158.02,135.95,20.8
2021-12-02,19.5,48.92,77.03,29.77,85.69,154.35,150.08,132.37,23.5
2021-12-03,19.84,49.3,77.77,30.2,85.62,152.23,153.59,137.1,20.73
2021-12-06,20.14,50.08,79.41,30.72,85.51,151.0,167.44,145.59,17.28
2021-12-07,20.41,50.28,79.56,31.29,85.54,148.39,169.77,146.87,15.79
2021-12-08,20.1,50.04,78.9,30.47,85.51,149.22,162.44,143.84,16.42
2021-12-09,20.33,50.08,79.07,30.68,85.55,148.86,167.47,147.99,14.92
2021-12-10,20.23,48.59,76.99,28.4,85.6,151.06,160.27,144.04,15.74
2021-12-13,20.05,48.48,76.58,28.14,85.55,150.7,155.5,141.02,16.17
2021-12-14,20.15,48.34,77.62,28.23,85.58,149.25,165.79,147.54,14.48
2021-12-15,20.27,48.4,77.63,28.62,85.63,149.14,153.14,143.59,15.35
2021-12-16,20.03,48.16,76.65,28.29,85.59,150.83,150.8,139.08,16.1
2021-12-17,19.89,47.44,76.48,27.49,85.61,149.7,146.29,134.62,16.95
2021-12-20,20.31,48.24,77.33,27.52,85.56,149.13,156.07,141.75,15.75
2021-12-21,20.55,48.47,78.05,27.9,85.55,149.82,161.64,145.98,14.37
2021-12-22,20.66,48.72,78.51,27.75,85.54,148.52,165.48,148.59,14.15
2021-12-23,20.92,48.94,79.12,28.13,85.51,148.88,173.39,154.85,13.61
2021-12-27,20.88,48.78,79.15,27.93,85.51,148.29,171.35,154.57,13.11
2021-12-28,20.98,48.56,79.12,27.4,85.5,146.67,171.08,155.13,12.64
2021-12-29,20.88,49.09,78.75,27.96,85.55,147.9,169.48,153.8,12.6
2021-12-30,20.78,48.85,78.68,28.07,85.54,148.19,166.33,152.56,12.43
2021-12-31,20.86,49.2,79.19,27.36,85.44,144.3,171.13,155.23,11.81
2022-01-03,21.11,49.03,79.64,27.24,85.49,143.7,164.48,155.1,11.77
2022-01-04,21.02,48.23,78.94,26.52,85.38,142.92,149.35,146.09,13.18
2022-01-05,21.2,48.45,78.54,26.77,85.31,143.29,148.94,145.69,13.25
2022-01-06,21.24,48.89,78.77,27.27,85.29,142.26,144.07,144.04,12.665
2022-01-07,21.15,48.89,78.04,26.99,85.24,142.61,144.6,143.39,12.35
2022-01-10,21.56,50.02,78.89,27.99,85.27,143.56,150.96,147.33,11.67
2022-01-11,21.73,50.85,79.66,28.85,85.24,143.01,152.68,148.63,11.51
2022-01-12,21.5,50.13,79.08,28.79,85.28,144.28,70.8,71.17,12.55
2022-01-13,21.78,50.11,79.0,29.11,85.17,142.1,71.87,71.23,12.28
2022-01-14,21.95,49.22,77.84,28.89,85.04,140.1,66.69,67.46,13.68
2022-01-18,22.07,49.43,77.77,29.89,85.08,141.07,64.37,65.37,14.2
2022-01-19,21.99,49.72,77.39,30.13,85.06,141.94,61.88,63.19,15.11
2022-01-20,22.01,49.0,76.34,29.92,85.13,143.63,56.67,59.47,17.2
2022-01-21,21.96,48.31,75.58,29.51,85.18,142.45,57.49,60.21,17.68
2022-01-24,22.16,48.22,75.12,30.39,85.14,142.22,53.25,57.97,17.95
2022-01-25,22.21,47.61,74.83,30.75,84.99,140.5,53.15,57.6,18.43
2022-01-26,22.32,47.06,74.48,31.2,84.92,143.08,51.56,56.71,18.65
2022-01-27,22.34,47.29,74.73,31.15,84.95,143.13,56.37,60.89,16.95
2022-01-28,22.42,48.84,75.82,31.62,84.95,142.39,61.83,64.16,15.22
2022-01-31,22.51,49.14,76.54,32.16,84.92,141.72,63.01,65.57,13.57
2022-02-01,22.6,49.06,77.11,31.94,84.94,142.2,64.5,67.38,13.11
2022-02-02,22.65,48.54,75.89,31.69,84.87,141.09,56.74,62.64,15.47
2022-02-03,22.83,48.66,76.07,31.68,84.7,139.01,58.7,63.51,14.64
2022-02-04,22.88,48.56,76.2,32.05,84.72,139.1,57.37,62.86,14.03
2022-02-07,22.68,49.03,76.59,32.11,84.63,138.17,59.32,64.37,13.09
2022-02-08,22.91,49.8,77.83,32.22,84.62,138.43,63.0,67.2,12.34
2022-02-09,22.79,49.47,76.84,32.43,84.19,136.23,58.82,63.64,14.06
2022-02-10,23.13,48.72,75.68,32.52,84.45,138.25,53.28,59.85,16.66
2022-02-11,23.25,48.38,75.19,32.77,84.27,136.53,53.43,59.26,16.93
2022-02-14,22.87,49.43,76.57,33.31,84.3,134.98,57.3,62.07,14.89
2022-02-15,22.9,49.79,76.86,33.64,84.41,135.78,57.29,62.31,14.03
2022-02-16,23.09,49.21,75.62,32.91,84.46,136.79,52.21,58.36,16.42
2022-02-17,23.18,48.72,75.3,32.92,84.47,138.23,50.44,57.19,17.005
2022-02-18,23.51,48.03,74.42,33.45,84.39,138.59,48.88,55.37,16.82
2022-02-22,23.73,47.47,73.81,33.51,84.34,136.68,45.14,52.29,18.28
2022-02-23,23.83,46.49,72.82,32.68,84.41,136.77,49.56,54.72,17.44
2022-02-24,23.47,47.35,74.64,33.06,84.41,136.87,51.91,58.29,16.37
2022-02-25,23.87,46.73,73.22,32.89,84.56,139.87,52.46,57.84,17.54
2022-02-28,24.83,46.11,71.62,32.9,84.73,141.3,50.04,55.28,20.34
2022-03-01,25.64,46.19,72.52,33.98,84.45,136.47,52.43,58.28,18.44
2022-03-02,27.01,44.62,69.03,34.29,84.54,140.24,48.09,56.04,19.85
2022-03-04,27.6,42.95,66.84,33.03,84.43,139.17,42.72,51.06,22.4
2022-03-07,28.07,43.09,67.42,33.24,84.32,137.77,42.13,49.85,22.01
2022-03-08,25.84,44.31,70.24,34.14,84.27,136.42,46.64,53.9,20.75
2022-03-09,25.53,43.48,69.4,34.24,84.2,134.46,45.14,53.13,19.37
2022-03-10,25.97,42.57,68.65,33.37,84.17,134.91,42.34,51.14,19.92
2022-03-11,25.21,41.54,69.28,32.53,83.95,131.76,39.86,50.0,20.88
2022-03-14,24.59,41.6,69.94,31.84,83.98,131.53,43.55,53.3,19.97
2022-03-15,24.38,44.95,72.45,32.94,83.9,132.82,48.44,56.78,17.05
2022-03-16,25.55,44.72,73.06,33.82,83.87,131.83,50.06,58.91,16.62
2022-03-17,25.67,45.36,73.77,34.65,83.85,133.44,53.17,60.85,15.33
2022-03-18,26.63,44.66,73.31,35.55,83.57,130.35,52.79,60.85,15.09
2022-03-21,26.57,45.47,74.0,35.95,83.51,128.68,55.91,62.93,14.72
2022-03-22,27.23,45.17,73.04,36.48,83.58,131.5,53.55,60.5,14.65
2022-03-23,26.96,45.41,73.72,37.13,83.555,130.47,57.02,63.18,14.14
2022-03-24,27.16,45.05,73.76,37.69,83.33,128.66,56.93,64.13,13.59
2022-03-25,25.98,45.2,73.52,37.4,83.25,129.76,59.52,65.49,13.25
2022-03-28,26.08,45.97,75.15,37.86,83.29,130.74,62.57,67.97,12.33
2022-03-29,26.55,45.84,74.84,37.74,83.35,131.76,60.69,66.72,12.55
2022-03-30,26.06,45.15,73.6,37.81,83.35,132.08,58.18,63.63,13.46
2022-03-31,26.23,45.9,74.29,39.14,83.14,132.38,57.93,64.08,12.75
2022-04-01,26.73,46.71,74.59,39.52,83.19,131.46,61.55,65.77,11.78
2022-04-04,26.51,45.85,73.58,38.32,83.04,128.49,57.48,63.33,13.22
2022-04-05,26.3,45.25,72.7,37.67,83.1,127.45,53.7,61.4,13.64
2022-04-06,26.39,44.89,72.86,37.77,83.16,126.49,54.05,62.3,13.13
2022-04-07,26.72,44.93,72.89,37.86,83.06,125.12,51.84,61.86,13.1
2022-04-08,26.5,44.37,72.12,37.6,83.08,123.14,48.16,58.63,14.16
2022-04-11,27.29,44.23,71.58,37.55,83.29,122.97,47.54,57.95,14.4
2022-04-12,27.89,44.81,72.35,37.6,83.33,123.22,50.39,59.93,12.94
2022-04-13,28.1,44.23,72.02,37.24,83.18,120.75,47.0,57.73,13.34
2022-04-14,28.42,44.08,71.6,37.49,83.18,120.15,47.13,57.75,13.12
2022-04-18,27.69,43.86,71.94,37.18,82.99,119.25,50.16,60.52,12.13
2022-04-19,27.72,43.6,72.42,37.3,83.04,121.65,47.9,60.38,11.7
2022-04-20,27.68,42.76,71.64,36.32,82.9,120.75,45.09,57.69,13.02
2022-04-21,27.15,42.38,70.47,34.75,82.88,119.99,41.51,52.99,15.39
2022-04-22,26.95,42.07,70.13,34.09,83.01,121.19,43.05,53.84,14.85
2022-04-25,27.32,41.15,68.17,32.58,83.16,122.41,38.21,49.19,17.23
2022-04-26,27.51,41.63,68.48,33.01,83.12,120.84,38.04,49.55,17.75
2022-04-27,27.74,42.23,69.45,33.44,83.06,121.02,42.06,53.3,16.36
2022-04-28,27.53,42.38,68.64,32.77,82.9,119.45,36.53,47.46,18.27
2022-04-29,27.95,42.32,68.47,31.63,82.85,117.18,38.25,48.29,17.84
2022-05-02,27.56,42.63,68.98,32.17,82.81,117.97,38.34,48.94,16.31
2022-05-03,28.27,41.5,67.93,31.66,82.89,115.37,35.86,47.74,17.76
2022-05-05,28.3,40.93,67.27,31.34,82.88,113.67,34.61,46.87,17.38
2022-05-06,27.02,39.75,65.24,30.25,83.09,114.67,30.52,42.37,19.49
2022-05-09,26.86,39.94,65.73,30.3,83.04,115.71,31.57,42.6,18.5
2022-05-10,27.52,39.66,65.34,30.67,83.05,117.94,28.76,40.58,18.3
2022-05-11,27.65,39.4,65.18,31.09,83.17,117.72,28.53,40.44,17.82
2022-05-12,28.03,40.49,66.99,31.89,83.14,115.98,31.63,43.33,16.11
2022-05-13,28.49,40.33,67.05,32.35,83.19,115.86,30.65,42.83,15.09
2022-05-16,28.18,41.32,68.3,33.16,83.01,114.46,32.96,45.39,14.52
2022-05-17,27.57,40.33,66.67,32.14,83.05,116.9,28.15,39.98,17.65
2022-05-18,27.92,40.97,67.31,32.82,83.17,117.18,27.58,39.16,15.98
2022-05-19,27.96,41.14,67.77,33.62,83.23,118.51,27.34,39.23,16.01
2022-05-20,28.17,41.45,68.92,34.84,83.19,116.56,28.69,41.45,15.74
2022-05-23,28.15,40.73,68.81,34.78,83.38,118.86,26.9,40.5,15.75
2022-05-24,28.35,40.93,68.83,34.75,83.44,119.33,27.98,41.59,15.28
2022-05-25,28.66,41.57,69.59,35.5,83.46,118.79,30.32,44.03,15.09
2022-05-26,29.0,42.05,70.43,35.72,83.48,119.08,33.29,47.28,14.21
2022-05-27,28.8,42.64,70.01,35.25,83.35,116.56,33.05,46.45,13.84
2022-05-31,28.94,42.34,69.27,35.1,83.13,116.22,32.28,45.35,13.69
2022-06-01,29.6,43.07,70.71,35.54,83.145,116.175,34.64,47.88,13.26
2022-06-02,29.88,42.37,69.7,35.24,83.12,116.03,32.14,45.55,13.46
2022-06-03,30.01,42.6,69.98,34.87,83.01,113.89,32.54,45.92,13.18
2022-06-06,30.21,42.73,70.19,34.29,83.02,115.12,33.33,47.24,12.69
2022-06-07,30.48,42.96,69.21,33.52,82.96,114.1,32.65,45.73,12.65
2022-06-08,30.53,41.59,66.29,31.48,82.9,114.48,29.99,42.44,13.55
2022-06-09,30.23,41.13,64.69,30.53,82.55,113.77,26.79,38.73,14.79
2022-06-10,29.89,39.69,62.55,29.02,82.13,110.2,23.08,34.3,17.8
2022-06-13,29.56,40.24,61.96,28.8,81.97,108.81,23.23,33.96,16.98
2022-06-14,29.58,40.77,63.12,29.58,82.29,110.84,24.9,35.39,15.55
2022-06-15,29.71,39.52,61.73,28.27,82.4,111.72,21.86,32.0,16.95
2022-06-16,28.65,39.67,61.48,27.92,82.38,112.08,22.67,32.07,16.19
2022-06-17,28.58,40.31,62.41,27.89,82.35,110.18,24.38,34.5,15.78
2022-06-21,28.07,39.59,61.99,27.74,82.59,113.21,24.29,34.29,14.85
2022-06-22,27.44,39.71,61.92,27.14,82.66,114.14,25.33,35.29,14.79
2022-06-23,27.7,40.65,63.77,27.2,82.64,112.56,27.98,38.64,14.39
2022-06-24,27.64,40.7,63.5,27.9,82.55,111.6,27.32,38.26,13.71
2022-06-27,27.97,40.45,63.07,27.66,82.53,112.12,24.83,35.91,14.27
2022-06-28,27.49,40.29,62.83,27.78,82.63,113.87,24.88,35.78,14.37
2022-06-29,26.64,40.1,62.49,27.39,82.79,114.87,24.0,34.87,14.53
2022-06-30,26.77,39.85,62.64,27.07,82.96,115.82,24.39,35.95,13.99
2022-07-01,24.97,39.54,61.3,26.43,82.95,116.73,25.65,36.16,14.01
2022-07-05,24.6,39.3,61.35,26.37,82.72,114.77,26.14,36.54,13.65
2022-07-06,25.62,40.09,62.28,27.31,82.66,113.76,27.76,38.15,13.44
2022-07-07,26.07,40.09,62.35,27.54,82.56,112.5,27.89,38.08,12.99
2022-07-08,26.02,39.02,61.34,26.45,82.59,114.44,26.11,36.76,13.53
2022-07-11,24.84,38.87,61.33,26.14,82.63,115.12,25.35,35.78,13.74
2022-07-12,24.98,38.78,61.3,26.25,82.54,116.44,25.19,35.21,13.39
2022-07-13,24.75,38.43,60.44,25.58,82.51,115.49,25.45,34.93,13.45
2022-07-14,25.07,38.63,61.4,25.93,82.57,116.14,26.79,36.94,12.44
2022-07-15,25.54,38.9,61.65,25.96,82.52,114.93,26.17,36.01,12.94
2022-07-18,25.64,39.54,63.33,26.26,82.43,114.31,28.46,38.89,12.69
2022-07-19,25.62,39.37,62.91,25.99,82.42,114.61,29.89,39.62,12.25
2022-07-20,25.19,39.82,63.56,26.02,82.65,116.59,31.16,40.83,11.83
2022-07-21,24.89,39.42,63.4,26.05,82.86,118.55,29.53,39.74,11.69
2022-07-22,25.34,39.56,63.89,27.08,82.79,117.39,29.09,39.84,11.5
2022-07-25,25.39,39.25,63.0,27.07,82.75,117.48,27.33,38.4,11.91
2022-07-26,25.97,39.98,64.49,28.02,82.88,116.82,30.74,41.39,11.33
2022-07-27,25.99,40.15,64.82,28.83,83.06,117.75,31.62,42.94,10.49
2022-07-28,26.11,39.96,65.72,29.02,83.05,117.43,33.36,44.85,10.32
2022-07-29,25.58,39.62,65.81,28.67,82.96,120.04,33.31,44.4,10.82
2022-08-01,25.45,39.43,64.76,28.47,82.67,117.5,33.0,43.54,11.03
2022-08-02,25.23,39.74,65.14,28.5,82.7,119.35,35.64,45.52,10.21
2022-08-03,24.96,40.02,65.47,29.31,82.81,119.31,36.15,45.44,10.22
2022-08-04,24.87,40.06,65.01,29.75,82.47,116.47,35.29,45.18,9.88
2022-08-05,25.17,40.11,65.16,30.67,82.55,118.35,34.93,45.05,9.91
2022-08-08,25.38,39.96,64.81,30.72,82.47,117.89,33.73,44.47,10.03
2022-08-09,25.73,40.46,66.27,31.41,82.55,117.12,36.5,47.25,9.17
2022-08-10,26.23,40.62,66.25,30.85,82.52,114.39,35.95,47.26,9.26
2022-08-11,26.09,41.05,66.76,31.99,82.54,115.55,37.98,49.63,9.11
2022-08-12,25.77,40.86,66.36,32.02,82.61,115.45,38.89,50.24,8.91
2022-08-15,25.48,40.85,66.34,31.9,82.54,115.93,38.64,50.53,8.98
2022-08-16,25.58,40.68,65.81,31.77,82.47,114.72,37.3,49.44,8.94
2022-08-17,25.97,40.45,65.59,31.86,82.59,114.89,37.55,49.84,8.75
2022-08-18,25.96,39.9,64.69,31.17,82.53,113.04,35.35,47.85,9.37
2022-08-19,26.19,39.55,63.59,30.97,82.42,112.66,32.57,44.83,10.28
2022-08-22,26.62,39.76,63.62,32.1,82.46,112.04,32.46,44.49,10.05
2022-08-23,26.9,39.75,63.7,32.06,82.37,111.22,32.71,44.87,9.52
2022-08-24,26.52,40.61,64.4,32.21,82.42,112.77,34.43,46.78,9.09
2022-08-25,26.63,40.01,62.71,32.01,82.4,113.62,30.24,42.0,10.41
2022-08-26,27.02,39.76,62.57,32.29,82.34,112.68,29.31,41.18,10.31
2022-08-29,26.27,39.29,62.12,31.22,82.3,112.96,28.33,39.8,10.57
2022-08-30,25.72,39.43,61.7,30.52,82.29,111.88,27.81,38.87,10.23
2022-08-31,25.17,39.12,60.87,30.46,82.13,109.6,27.84,39.21,10.13
2022-09-01,25.34,38.76,60.47,30.87,82.31,110.22,26.68,37.98,10.28
2022-09-02,25.19,38.3,60.32,30.25,82.13,107.49,26.07,37.53,10.6
2022-09-06,24.59,38.64,60.85,30.53,82.25,109.19,27.61,39.54,9.73
2022-09-07,24.69,38.43,60.89,30.5,82.15,108.07,28.06,40.29,9.5
2022-09-08,25.39,39.0,62.44,31.49,82.08,108.31,29.84,42.16,9.35
2022-09-09,25.74,39.58,63.31,32.16,82.07,107.42,30.93,43.51,9.27
2022-09-12,25.61,38.36,61.11,30.82,81.79,107.67,25.84,37.86,10.52
2022-09-13,25.72,38.55,61.31,30.85,81.72,108.04,26.42,38.24,10.46
2022-09-14,24.97,38.14,60.77,30.33,81.63,107.97,25.09,36.95,10.41
2022-09-15,24.88,37.79,60.4,30.0,81.67,107.07,24.6,36.1,10.4
2022-09-16,24.96,37.91,60.61,31.27,81.58,107.32,25.19,36.89,9.94
2022-09-19,24.93,37.7,59.58,31.51,81.54,106.25,24.59,35.66,10.46
2022-09-20,24.78,37.07,58.8,31.24,81.47,108.03,23.24,33.76,10.92
2022-09-21,24.85,36.89,58.63,32.2,81.32,105.27,22.38,32.89,10.87
2022-09-22,24.01,35.98,56.76,30.74,81.22,105.7,21.31,31.2,11.83
2022-09-23,23.45,35.54,55.92,29.29,81.04,103.68,21.02,30.28,12.48
2022-09-26,23.7,35.5,55.54,29.17,81.04,100.95,21.04,30.06,12.73
2022-09-27,24.36,35.81,56.88,29.31,81.39,104.33,22.27,31.78,11.95
2022-09-28,24.21,35.01,56.21,28.97,81.28,103.79,20.39,29.78,12.49
2022-09-29,23.91,34.88,56.01,29.63,81.21,102.45,19.32,28.41,12.85
2022-09-30,24.45,35.45,57.12,32.55,81.28,103.83,20.66,30.65,12.0
2022-10-03,25.11,36.61,59.41,32.68,81.31,103.54,22.58,33.47,11.31
2022-10-04,25.56,36.63,58.78,32.82,81.23,102.55,22.58,33.21,11.45
2022-10-05,25.72,36.41,57.75,32.86,81.13,101.98,22.01,32.18,11.95
2022-10-06,25.99,35.65,56.83,32.46,81.03,100.99,19.5,29.49,12.71
2022-10-07,25.7,35.15,56.51,32.45,81.0,99.42,18.89,28.84,13.17
2022-10-10,25.33,34.59,55.89,31.66,81.04,99.86,18.14,28.23,13.49
2022-10-11,25.33,34.63,55.71,31.37,81.12,100.35,18.1,27.97,13.25
2022-10-12,25.68,34.73,56.86,31.58,80.88,99.39,19.31,30.14,12.69
2022-10-13,25.17,34.21,56.01,30.61,80.84,98.57,17.57,28.08,13.14
2022-10-14,25.11,35.15,57.39,31.26,80.93,98.09,19.3,30.21,12.61
2022-10-17,24.84,35.16,57.8,32.1,80.97,98.32,19.78,31.11,12.21
2022-10-18,24.83,34.52,57.09,32.28,80.82,96.53,19.54,30.63,12.37
2022-10-19,24.85,34.74,56.96,32.86,80.73,94.88,19.21,29.82,12.15
2022-10-20,24.88,35.27,57.99,34.09,80.94,93.17,20.57,31.97,12.07
2022-10-21,24.95,33.93,58.0,31.98,80.92,92.4,21.27,33.13,11.77
2022-10-24,25.09,34.21,59.28,31.44,81.0,95.09,22.55,34.73,11.08
2022-10-25,25.56,34.77,59.84,30.7,81.07,96.46,21.06,33.96,10.71
2022-10-26,25.6,34.5,59.28,31.63,81.24,97.47,19.9,33.37,10.39
2022-10-27,25.3,34.29,59.87,31.45,81.12,96.8,21.7,35.71,10.03
2022-10-28,25.12,34.19,59.31,32.67,81.0,96.11,20.95,34.96,9.81
2022-10-31,25.5,34.82,59.78,33.15,80.78,96.77,20.3,34.5,9.64
2022-11-01,25.73,34.53,58.91,32.17,80.74,96.35,18.2,31.88,10.01
2022-11-02,25.71,34.73,58.41,33.05,80.59,95.83,17.15,30.84,9.71
2022-11-03,26.58,36.2,60.75,33.87,80.68,94.22,17.95,32.18,9.51
2022-11-04,26.35,36.22,60.94,32.36,80.61,93.28,18.52,33.11,9.34
2022-11-07,26.03,36.48,61.63,32.67,80.69,94.3,18.92,33.61,9.76
2022-11-08,25.43,35.85,60.77,31.68,80.82,94.61,17.6,31.51,10.19
2022-11-09,25.66,37.15,64.18,29.61,81.26,98.25,21.45,36.69,9.37
2022-11-10,26.15,38.16,65.46,30.64,81.24,97.89,22.67,37.78,9.2
2022-11-11,25.76,37.93,64.77,30.81,81.17,97.65,22.07,36.82,9.19
2022-11-14,26.06,38.8,65.2,30.92,81.25,99.23,22.96,37.75,9.35
2022-11-15,25.77,38.18,65.05,29.73,81.26,101.4,22.03,36.87,9.0
2022-11-16,25.34,38.25,65.02,29.48,81.16,100.33,21.86,36.47,8.88
2022-11-17,25.16,38.03,65.15,29.47,81.07,99.64,21.84,36.96,8.73
2022-11-18,25.07,37.55,64.66,30.12,81.05,100.06,21.18,36.54,8.38
2022-11-21,25.33,37.64,65.56,29.47,81.11,101.48,22.07,38.01,7.94
2022-11-22,24.98,37.95,66.28,29.6,81.18,103.25,22.73,38.68,7.68
2022-11-23,24.76,37.77,66.62,29.58,81.19,102.9,22.26,38.64,7.74
2022-11-25,24.61,37.6,65.76,29.65,81.21,103.19,21.28,36.82,8.16
2022-11-28,24.93,38.41,65.95,30.59,81.18,101.98,20.77,36.58,7.99
2022-11-29,25.49,39.52,67.12,31.48,81.42,102.73,23.56,39.99,7.52
2022-11-30,25.36,39.39,67.77,31.22,81.43,105.76,23.69,39.93,7.32
2022-12-01,25.09,39.54,67.72,31.32,81.41,107.09,23.41,39.76,7.12
2022-12-02,24.44,39.09,66.83,30.25,81.18,105.59,22.23,37.59,7.32
2022-12-05,24.05,39.04,66.53,30.73,81.27,106.95,20.82,35.98,7.62
2022-12-06,23.93,38.81,66.53,30.52,81.44,109.47,20.57,35.78,7.81
2022-12-07,23.89,39.28,66.87,29.97,81.36,109.17,21.3,36.6,7.54
2022-12-08,23.92,39.02,66.91,29.94,81.32,106.33,20.89,35.76,7.83
2022-12-09,24.18,38.9,67.11,29.12,81.27,106.67,21.65,37.3,7.77
2022-12-12,24.58,38.59,67.79,26.5,81.51,107.7,22.33,38.11,7.24
2022-12-13,24.77,38.61,67.73,26.47,81.52,108.16,21.8,37.41,6.88
2022-12-14,24.47,37.72,66.0,26.36,81.35,108.32,19.64,34.63,7.55
2022-12-15,24.16,37.83,65.42,26.21,81.43,107.11,19.06,33.37,7.58
2022-12-16,23.97,37.86,65.26,26.78,81.33,105.31,18.27,32.52,7.3
2022-12-19,24.08,37.85,65.52,27.8,81.33,103.44,18.19,32.62,7.21
2022-12-20,24.39,38.19,66.2,28.01,81.41,103.7,18.98,34.09,6.81
2022-12-21,24.08,37.85,65.66,28.21,81.36,103.68,17.54,32.49,7.35
2022-12-22,24.52,37.8,65.89,28.79,81.32,102.16,17.59,32.98,7.06
2022-12-23,24.74,38.36,65.99,27.83,81.21,100.14,16.84,32.61,7.02
2022-12-27,24.46,37.8,65.29,28.42,81.21,99.55,16.16,31.39,7.04
2022-12-28,24.43,38.43,66.32,28.16,81.27,100.68,17.3,32.99,6.89
2022-12-29,24.65,37.9,65.64,27.97,81.17,99.56,17.3,32.77,6.86
2022-12-30,24.06,38.22,66.22,25.89,81.24,101.46,16.91,32.34,6.79
2023-01-03,23.63,39.37,67.1,26.34,81.32,102.85,17.17,33.05,6.51
2023-01-04,23.51,39.25,66.43,27.25,81.21,103.28,16.36,31.91,6.59
2023-01-05,23.64,40.07,68.13,28.3,81.52,105.18,17.64,34.07,6.33
2023-01-06,23.92,40.37,68.42,28.09,81.6,105.74,18.01,34.03,6.4
2023-01-09,23.92,40.66,68.62,28.82,81.53,103.99,18.49,34.72,6.0
2023-01-10,24.35,40.83,69.14,29.48,81.6,105.68,19.41,36.01,6.05
2023-01-11,24.55,41.03,70.16,29.73,81.78,107.76,19.71,36.38,5.585
2023-01-12,24.79,41.3,70.53,29.51,81.64,106.75,20.1,36.79,5.39
2023-01-13,24.96,41.07,70.75,29.6,81.69,106.06,20.21,36.59,5.45
2023-01-17,24.69,40.79,70.5,29.37,81.87,108.63,19.46,34.86,5.74
2023-01-18,24.94,41.1,70.39,29.52,81.85,107.95,18.85,34.05,5.76
2023-01-19,25.09,41.73,71.01,29.18,81.78,106.2,20.39,35.9,5.49
2023-01-20,25.15,42.03,71.3,29.18,81.7,105.7,21.73,37.21,5.41
2023-01-23,25.01,42.06,71.21,29.72,81.73,107.22,21.6,37.08,5.1
2023-01-24,24.94,42.1,71.68,30.48,81.78,107.48,21.44,37.12,5.1
2023-01-25,25.05,42.5,71.74,30.59,81.73,106.98,22.68,38.27,5.0
2023-01-26,24.77,42.3,71.6,29.82,81.73,106.71,23.33,38.55,4.86
2023-01-27,24.45,41.45,71.14,29.65,81.65,106.32,21.93,37.11,5.05
2023-01-30,24.87,41.36,71.55,30.34,81.8,107.17,22.91,38.71,4.91
2023-01-31,24.4,41.87,72.19,29.99,81.79,108.18,24.39,39.91,4.67
2023-02-01,24.22,41.62,72.09,29.46,81.8,108.32,26.91,41.63,4.81
2023-02-02,23.61,40.88,71.42,28.62,81.5,106.7,25.52,40.3,4.89
2023-02-03,23.68,40.28,70.69,28.51,81.27,105.91,24.87,39.59,5.09
2023-02-06,24.13,40.44,71.29,28.09,81.31,105.06,26.41,41.1,4.84
2023-02-07,24.18,40.39,70.85,28.55,81.34,105.56,24.99,39.75,5.12
2023-02-08,23.99,40.58,70.98,27.81,81.28,104.56,24.32,38.68,5.34
2023-02-09,24.33,40.19,70.67,28.1,81.24,103.39,23.82,38.89,5.45
2023-02-10,24.28,40.52,71.38,28.55,81.26,104.26,24.95,40.25,5.15
2023-02-13,24.36,40.45,71.51,28.31,81.09,104.02,25.49,40.19,4.84
2023-02-14,24.1,40.11,71.19,28.53,81.1,103.05,26.06,40.56,4.71
2023-02-15,24.03,40.12,70.84,28.64,81.11,101.59,24.57,38.86,5.08
2023-02-16,23.85,39.68,71.02,28.69,81.18,102.38,24.04,38.54,5.12
2023-02-17,23.88,39.18,70.24,28.21,81.02,100.39,22.35,36.23,5.67
2023-02-21,23.57,38.99,69.85,28.2,81.06,101.31,22.37,36.07,5.44
2023-02-22,23.75,39.18,70.21,28.55,81.11,102.3,22.93,36.57,5.17
2023-02-23,23.67,38.3,69.04,27.69,80.94,100.97,21.77,35.39,5.44
2023-02-24,23.69,38.5,69.86,27.64,81.01,101.25,22.24,35.73,5.165
2023-02-27,23.76,38.23,69.35,27.27,80.99,101.71,22.13,35.33,4.99
2023-02-28,24.17,39.05,69.72,27.49,80.68,100.37,21.59,34.92,5.07
2023-03-01,24.08,39.19,69.86,27.06,80.71,99.48,22.11,35.68,4.79
2023-03-02,24.46,39.54,70.88,27.25,80.76,101.89,23.46,37.37,4.56
2023-03-03,24.34,39.4,70.7,27.68,80.72,101.1,23.56,37.48,4.45
2023-03-06,23.84,38.74,69.52,27.34,80.55,101.72,22.68,35.75,4.6
2023-03-07,23.71,38.9,69.9,28.19,80.51,101.82,22.99,35.91,4.49
2023-03-08,23.42,38.04,69.39,27.71,80.77,102.07,21.78,33.89,5.18
2023-03-09,23.67,37.84,68.65,27.02,81.21,105.59,20.88,32.42,6.01
2023-03-10,23.52,37.9,68.18,26.6,82.02,105.83,21.33,32.2,6.32
2023-03-13,23.22,37.92,69.09,26.65,81.71,104.09,22.78,33.84,5.77
2023-03-14,22.68,37.27,66.95,26.3,82.19,106.1,23.11,33.2,6.43
2023-03-15,22.75,37.84,67.99,26.85,81.86,105.27,24.94,34.89,5.59
2023-03-16,22.68,37.61,67.18,26.38,82.27,106.85,24.57,33.71,6.42
