Date,BIL,SQQQ,TQQQ,UPRO
2017-05-04,45.7,33.0,98.5,100.58
2017-05-05,45.71,32.78,99.09,100.52
2017-05-08,45.71,32.44,100.18,100.25
2017-05-09,45.72,32.39,100.34,100.71
2017-05-10,45.72,32.47,100.1,100.16
2017-05-11,45.71,32.24,100.75,99.66
2017-05-12,45.72,31.95,101.69,101.14
2017-05-15,45.72,31.56,102.97,100.92
2017-05-16,45.73,33.95,95.18,95.61
2017-05-17,45.73,33.07,97.59,96.6
2017-05-18,45.72,32.66,98.77,98.48
2017-05-19,45.73,31.83,101.33,100.06
2017-05-22,45.73,31.75,101.58,100.69
2017-05-23,45.72,31.31,102.98,101.26
2017-05-24,45.73,30.52,105.69,102.69
2017-05-25,45.74,30.36,106.14,102.74
2017-05-26,45.72,30.29,106.36,102.49
2017-05-30,45.72,30.34,106.23,102.32
2017-05-31,45.71,29.95,107.5,104.71
2017-06-01,45.7,28.94,111.17,105.72
2017-06-02,45.71,28.96,111.08,105.58
2017-06-05,45.7,29.31,109.82,104.63
2017-06-06,45.72,28.97,111.02,105.1
2017-06-07,45.71,28.87,111.32,105.23
2017-06-08,45.72,31.0,103.27,104.79
2017-06-09,45.71,31.53,101.4,104.65
2017-06-12,45.72,30.79,103.77,106.16
2017-06-13,45.71,31.18,102.38,105.79
2017-06-14,45.71,31.61,101.0,105.12
2017-06-15,45.73,31.99,99.79,105.12
2017-06-16,45.72,30.45,104.62,107.78
2017-06-19,45.72,31.14,102.25,105.72
2017-06-20,45.73,30.25,105.22,105.5
2017-06-21,45.74,30.26,105.1,105.38
2017-06-22,45.73,29.93,106.28,105.83
2017-06-23,45.72,30.33,104.87,105.92
2017-06-26,45.72,31.96,99.1,103.46
2017-06-27,45.74,30.64,103.26,106.06
2017-06-28,45.73,32.2,98.0,103.38
2017-06-29,45.74,32.28,97.66,103.87
2017-06-30,45.72,33.18,95.0,104.38
2017-07-03,45.71,32.26,97.71,105.06
2017-07-05,45.72,33.09,95.13,102.26
2017-07-06,45.72,32.09,97.98,104.14
2017-07-07,45.72,31.43,100.03,104.43
2017-07-10,45.72,31.18,100.85,104.19
2017-07-11,45.71,30.06,104.44,106.54
2017-07-12,45.71,29.87,105.13,107.04
2017-07-13,45.73,29.17,107.6,108.46
2017-07-14,45.72,29.13,107.66,108.47
2017-07-17,45.72,28.56,109.8,108.64
2017-07-18,45.72,28.04,111.81,110.4
2017-07-19,45.72,27.92,112.23,110.48
2017-07-20,45.72,27.95,112.06,110.26
2017-07-21,45.72,27.6,113.52,110.15
2017-07-24,45.72,27.79,112.76,110.81
2017-07-25,45.73,27.54,113.77,110.9
2017-07-26,45.74,28.02,111.74,110.64
2017-07-27,45.73,28.13,111.38,110.12
2017-07-28,45.73,28.51,109.93,109.97
2017-07-31,45.71,28.31,110.65,110.62
2017-08-01,45.72,28.09,111.46,110.75
2017-08-02,45.72,28.4,110.3,110.23
2017-08-03,45.72,28.27,110.73,110.7
2017-08-04,45.72,27.75,112.69,111.29
2017-08-07,45.72,27.89,112.27,110.6
2017-08-08,45.72,27.97,111.83,110.43
2017-08-09,45.72,29.79,104.57,105.84
2017-08-10,45.73,29.12,106.96,106.24
2017-08-11,45.72,28.0,111.12,109.36
2017-08-14,45.73,27.93,111.32,109.34
2017-08-15,45.72,27.8,111.9,109.83
2017-08-16,45.73,29.5,105.02,104.75
2017-08-17,45.72,29.59,104.65,104.16
2017-08-18,45.73,29.68,104.46,104.48
2017-08-21,45.74,28.35,109.11,107.56
2017-08-22,45.74,28.65,107.89,106.49
2017-08-23,45.74,28.91,106.99,105.76
2017-08-24,45.73,29.09,106.27,106.46
2017-08-25,45.74,28.85,107.2,106.48
2017-08-28,45.74,28.47,108.52,106.78
2017-08-29,45.74,27.5,112.28,108.37
2017-08-30,45.75,26.71,115.47,110.2
2017-08-31,45.72,26.71,115.39,110.8
2017-09-01,45.7,27.43,112.3,108.29
2017-09-05,45.72,27.21,113.27,109.39
2017-09-06,45.72,27.02,113.97,109.31
2017-09-07,45.71,27.69,111.16,108.85
2017-09-08,45.71,26.81,114.7,112.28
2017-09-11,45.73,26.57,115.67,113.51
2017-09-12,45.73,26.48,116.15,113.72
2017-09-13,45.72,26.93,114.19,113.56
2017-09-14,45.72,26.68,115.11,114.06
2017-09-15,45.72,26.77,114.83,114.67
2017-09-18,45.74,26.63,115.32,114.94
2017-09-19,45.74,26.87,114.36,115.12
2017-09-20,45.74,27.38,112.16,114.14
2017-09-21,45.74,27.46,111.88,114.2
2017-09-22,45.74,28.31,108.37,113.49
2017-09-25,45.74,28.12,109.11,113.69
2017-09-26,45.74,27.35,112.07,114.92
2017-09-27,45.73,27.41,111.88,115.36
2017-09-28,45.75,26.81,114.25,116.47
2017-09-29,45.72,26.73,114.57,117.95
2017-10-02,45.72,26.57,115.29,118.8
2017-10-03,45.71,26.49,115.59,119.18
2017-10-04,45.72,25.73,118.92,121.23
2017-10-05,45.71,25.63,119.35,120.92
2017-10-06,45.71,25.7,119.05,120.32
2017-10-09,45.71,25.65,119.3,121.13
2017-10-10,45.71,25.42,120.34,121.7
2017-10-11,45.73,25.58,119.69,121.18
2017-10-12,45.73,25.29,121.03,121.5
2017-10-13,45.72,25.03,122.28,122.03
2017-10-16,45.73,24.95,122.71,122.29
2017-10-17,45.73,25.02,122.24,122.64
2017-10-18,45.73,25.31,120.89,122.75
2017-10-19,45.74,25.11,121.77,124.51
2017-10-20,45.73,25.6,119.5,123.15
2017-10-23,45.75,25.46,120.11,123.73
2017-10-24,45.75,25.77,118.65,122.01
2017-10-25,45.75,26.0,117.55,122.26
2017-10-26,45.75,23.75,127.68,125.37
2017-10-27,45.74,23.58,128.59,123.98
2017-10-30,45.75,23.33,129.95,124.43
2017-10-31,45.72,23.36,129.78,125.07
2017-11-01,45.71,23.49,129.12,125.15
2017-11-02,45.71,22.82,132.72,126.28
2017-11-03,45.72,22.59,134.07,126.79
2017-11-06,45.72,22.56,134.29,126.68
2017-11-07,45.72,22.27,135.97,127.3
2017-11-08,45.71,22.64,133.79,125.84
2017-11-09,45.72,22.63,133.75,125.67
2017-11-10,45.72,22.55,134.15,126.0
2017-11-13,45.72,22.79,132.8,125.21
2017-11-14,45.72,23.14,130.85,123.27
2017-11-15,45.73,22.24,135.75,126.22
2017-11-16,45.72,22.51,134.23,125.28
2017-11-17,45.73,22.56,133.9,125.81
2017-11-20,45.74,21.83,138.12,128.25
2017-11-21,45.74,21.75,138.67,127.87
2017-11-22,45.73,21.51,140.23,128.69
2017-11-24,45.73,21.54,140.0,128.61
2017-11-27,45.75,21.38,141.03,132.42
2017-11-28,45.74,22.49,133.78,132.18
2017-11-29,91.48,21.95,137.1,135.47
2017-11-30,91.42,22.22,135.27,134.73
2017-12-01,91.43,23.0,130.6,134.21
2017-12-04,91.44,22.95,130.79,132.8
2017-12-05,91.43,22.66,132.52,132.8
2017-12-06,91.44,22.42,133.83,134.05
2017-12-07,91.45,22.14,135.6,136.2
2017-12-08,91.44,21.61,138.71,137.51
2017-12-11,91.45,21.71,138.19,138.18
2017-12-12,91.44,21.59,138.88,138.1
2017-12-13,91.45,21.64,138.68,136.41
2017-12-14,91.46,20.92,143.19,139.73
2017-12-15,91.47,20.38,146.87,142.4
2017-12-18,91.39,20.72,144.48,140.77
2017-12-19,91.39,20.81,143.88,140.52
2017-12-20,91.39,20.82,143.81,141.25
2017-12-21,91.41,20.89,143.33,141.12
2017-12-22,91.4,21.19,141.01,140.57
2017-12-26,91.42,21.19,141.01,140.87
2017-12-27,91.42,21.14,141.39,141.52
2017-12-28,91.4,21.51,138.72,140.15
2017-12-29,91.41,20.41,145.84,143.02
2018-01-02,91.43,19.81,150.11,145.63
2018-01-03,91.44,19.71,150.99,147.47
2018-01-04,91.44,19.12,155.55,150.35
2018-01-05,91.45,18.9,157.28,151.1
2018-01-08,91.45,18.89,157.4,152.17
2018-01-09,91.45,19.03,156.28,151.46
2018-01-10,91.44,18.64,159.41,154.59
2018-01-11,91.47,18.25,162.79,157.64
2018-01-12,91.45,18.39,161.53,156.0
2018-01-16,91.47,17.81,166.62,160.48
2018-01-17,91.47,17.79,166.78,159.75
2018-01-18,91.48,17.63,168.38,161.71
2018-01-19,91.49,17.07,173.64,165.68
2018-01-22,91.49,16.65,178.04,166.84
2018-01-23,91.5,16.97,174.43,166.53
2018-01-24,91.5,17.0,174.21,166.75
2018-01-25,91.52,16.25,181.99,172.44
2018-01-26,91.5,16.47,179.58,168.91
2018-01-29,91.51,16.85,174.99,163.66
2018-01-30,91.52,16.68,177.15,165.68
2018-01-31,91.43,17.09,172.72,163.36
2018-02-01,91.44,18.1,162.17,152.8
2018-02-02,91.43,20.2,143.45,134.01
2018-02-05,91.44,18.64,154.51,141.75
2018-02-06,91.45,19.34,148.4,139.07
2018-02-07,91.44,21.77,130.01,123.58
2018-02-08,91.46,20.73,136.13,129.31
2018-02-09,91.46,19.58,143.75,134.38
2018-02-12,91.46,19.33,145.5,135.56
2018-02-13,91.46,18.19,154.02,141.13
2018-02-14,91.47,17.27,162.07,146.29
2018-02-15,91.48,17.42,160.26,146.4
2018-02-16,91.48,17.38,161.06,143.82
2018-02-20,91.47,17.52,159.61,141.52
2018-02-21,91.48,17.49,159.64,142.1
2018-02-22,91.5,16.46,169.15,148.87
2018-02-23,91.48,15.82,175.94,154.04
2018-02-26,91.5,16.4,169.64,148.09
2018-02-27,91.51,16.71,166.23,143.26
2018-02-28,91.44,17.51,158.23,137.43
2018-03-01,91.45,17.05,162.58,139.55
2018-03-02,91.45,16.51,167.68,144.26
2018-03-05,91.45,16.29,169.8,145.4
2018-03-06,91.45,16.17,171.07,145.24
2018-03-07,91.44,15.92,173.62,147.18
2018-03-08,91.46,15.02,183.73,154.84
2018-03-09,91.47,14.8,186.48,154.29
2018-03-12,91.47,15.34,179.71,151.32
2018-03-13,91.47,15.37,179.1,148.9
2018-03-14,91.46,15.43,178.3,148.37
2018-03-15,91.48,15.54,177.12,148.88
2018-03-16,91.48,16.52,166.0,142.81
2018-03-19,91.47,16.4,167.22,143.45
2018-03-20,91.49,16.58,164.8,142.62
2018-03-21,91.5,17.8,152.76,133.15
2018-03-22,91.51,19.21,140.42,123.29
2018-03-23,91.5,17.07,156.22,133.5
2018-03-26,91.52,18.73,141.24,126.49
2018-03-27,91.53,19.36,136.37,125.43
2018-03-28,91.55,18.33,143.92,130.73
2018-03-29,91.44,19.86,131.14,121.76
2018-04-02,91.43,19.24,135.54,126.37
2018-04-03,91.45,18.33,141.95,130.76
2018-04-04,91.46,18.05,144.18,133.42
2018-04-05,91.46,19.39,133.42,124.64
2018-04-06,91.47,19.01,136.09,126.13
2018-04-09,91.46,17.79,145.08,132.15
2018-04-10,91.48,18.03,142.64,130.19
2018-04-11,91.48,17.43,147.64,133.28
2018-04-12,91.48,17.66,145.45,132.12
2018-04-13,91.5,17.28,148.66,135.3
2018-04-16,91.5,16.18,158.17,139.69
2018-04-17,91.49,16.09,159.27,139.98
2018-04-18,91.51,16.49,154.94,137.53
2018-04-19,91.51,17.27,147.51,134.07
2018-04-20,91.51,17.44,146.35,134.01
2018-04-23,91.52,18.53,137.02,128.64
2018-04-24,91.53,18.46,137.56,129.51
2018-04-25,91.54,17.34,146.09,133.46
2018-04-26,91.55,17.29,146.43,133.68
2018-04-27,91.54,17.66,143.31,130.55
2018-04-30,91.44,17.09,147.97,131.27
2018-05-01,91.45,17.37,145.39,128.5
2018-05-02,91.45,17.39,145.4,127.63
2018-05-03,91.47,16.41,153.58,132.61
2018-05-04,91.47,16.01,157.23,133.91
2018-05-07,91.48,16.07,156.71,133.95
2018-05-08,91.48,15.52,161.96,137.87
2018-05-09,91.48,15.06,167.0,141.65
2018-05-10,91.48,15.1,166.5,142.45
2018-05-11,91.48,15.02,167.24,143.06
2018-05-14,91.5,15.52,161.83,140.0
2018-05-15,91.51,15.22,164.81,141.78
2018-05-16,91.51,15.41,162.95,141.44
2018-05-17,91.52,15.64,160.34,140.34
2018-05-18,91.52,15.38,163.14,143.48
2018-05-21,91.52,15.45,162.29,142.26
2018-05-22,91.53,15.06,166.37,143.36
2018-05-23,91.55,15.09,55.41,47.52
2018-05-24,91.56,15.05,55.55,47.12
2018-05-25,91.56,15.24,54.84,45.57
2018-05-29,91.55,14.91,56.01,47.31
2018-05-30,91.57,14.95,55.89,46.33
2018-05-31,91.45,14.25,58.49,47.79
2018-06-01,91.46,13.88,59.99,48.47
2018-06-04,91.46,13.76,60.61,48.61
2018-06-05,91.45,13.5,61.61,49.83
2018-06-06,91.46,13.82,60.18,49.76
2018-06-07,91.48,13.83,60.14,50.15
2018-06-08,91.49,13.73,60.61,50.36
2018-06-11,91.49,13.52,61.57,50.58
2018-06-12,91.48,13.54,61.5,50.0
2018-06-13,91.51,13.12,63.37,50.42
2018-06-14,91.51,13.25,62.74,50.21
2018-06-15,91.5,13.28,62.6,49.85
2018-06-18,91.52,13.4,62.04,49.3
2018-06-19,91.51,13.07,63.34,49.45
2018-06-20,91.52,13.42,61.7,48.55
2018-06-21,91.53,13.55,61.08,48.78
2018-06-22,91.55,14.42,57.18,46.84
2018-06-25,91.54,14.27,57.81,47.09
2018-06-26,91.56,14.83,55.49,45.91
2018-06-27,91.56,14.46,56.85,46.73
2018-06-28,91.58,14.39,57.11,46.88
2018-06-29,91.44,14.06,58.39,47.14
2018-07-02,91.46,14.56,56.38,46.6
2018-07-03,91.46,14.02,58.45,47.77
2018-07-05,91.48,13.4,61.08,48.92
2018-07-06,91.48,13.01,62.78,50.27
2018-07-09,91.49,12.99,62.93,50.8
2018-07-10,91.49,13.2,62.01,49.73
2018-07-11,91.49,12.53,65.07,51.0
2018-07-12,91.5,12.49,65.26,51.1
2018-07-13,91.51,12.59,64.82,50.99
2018-07-16,91.51,12.34,66.02,51.63
2018-07-17,91.52,12.42,65.6,51.92
2018-07-18,91.53,12.62,64.63,51.32
2018-07-19,91.54,12.64,64.54,51.14
2018-07-20,91.53,12.52,65.1,51.44
2018-07-23,91.55,12.36,65.93,52.14
2018-07-24,91.54,11.84,68.68,53.56
2018-07-25,91.55,12.36,65.68,53.05
2018-07-26,91.57,12.88,62.94,52.02
2018-07-27,91.56,13.43,60.23,51.15
2018-07-30,91.58,13.18,61.43,51.91
2018-07-31,91.45,12.99,62.27,51.7
2018-08-01,91.46,12.47,64.75,52.46
2018-08-02,91.46,12.36,65.33,53.17
2018-08-03,91.47,12.13,66.53,53.75
2018-08-06,91.48,12.01,67.18,54.23
2018-08-07,91.47,11.99,67.36,54.11
2018-08-08,91.48,12.0,67.3,53.9
2018-08-09,91.5,12.27,65.73,52.81
2018-08-10,91.51,12.31,65.54,52.25
2018-08-13,91.49,12.1,66.75,53.23
2018-08-14,91.51,12.52,64.32,52.06
2018-08-15,91.51,12.43,64.91,53.24
2018-08-16,91.52,12.41,64.9,53.76
2018-08-17,91.52,12.44,64.77,54.17
2018-08-20,91.53,12.31,65.44,54.47
2018-08-21,91.53,12.17,66.2,54.44
2018-08-22,91.56,12.23,65.87,54.13
2018-08-23,91.56,11.89,67.7,55.11
2018-08-24,91.57,11.54,69.74,56.39
2018-08-27,91.57,11.49,70.05,56.47
2018-08-28,91.56,11.08,72.5,57.39
2018-08-29,91.6,11.15,72.09,56.65
2018-08-30,91.59,11.11,72.3,56.63
2018-08-31,91.46,11.26,71.44,56.38
2018-09-04,91.45,11.71,68.6,55.92
2018-09-05,91.47,12.01,66.73,55.38
2018-09-06,91.49,12.13,66.07,55.02
2018-09-07,91.49,12.03,66.65,55.33
2018-09-10,91.5,11.76,68.13,55.91
2018-09-11,91.5,11.87,67.54,55.92
2018-09-12,91.5,11.52,69.54,56.84
2018-09-13,91.51,11.6,69.01,56.9
2018-09-14,91.53,12.11,66.1,55.95
2018-09-17,91.53,11.8,67.67,56.85
2018-09-18,91.53,11.84,67.52,57.04
2018-09-19,91.55,11.45,69.64,58.37
2018-09-20,91.55,11.65,68.53,58.21
2018-09-21,91.56,11.55,69.12,57.67
2018-09-24,91.56,11.5,69.4,57.44
2018-09-25,91.56,11.43,69.33,56.87
2018-09-26,91.58,11.13,71.25,57.33
2018-09-27,91.58,11.14,71.14,57.27
2018-09-28,91.44,11.08,71.55,57.92
2018-10-01,91.45,11.14,71.14,57.86
2018-10-02,91.45,11.13,71.35,57.94
2018-10-03,91.47,11.75,67.28,56.55
2018-10-04,91.48,12.2,64.75,55.65
2018-10-05,91.48,12.41,63.59,55.56
2018-10-08,91.47,12.32,64.08,55.34
2018-10-09,91.49,13.93,55.77,50.01
2018-10-10,91.5,14.44,53.51,46.77
2018-10-11,91.5,13.24,58.03,48.66
2018-10-12,91.51,13.75,55.84,47.84
2018-10-15,91.52,12.59,60.65,50.84
2018-10-16,91.52,12.53,60.85,50.95
2018-10-17,91.52,13.38,56.63,48.76
2018-10-18,91.53,13.46,56.4,48.62
2018-10-19,91.55,13.24,57.25,48.01
2018-10-22,91.55,13.38,56.62,47.19
2018-10-23,91.56,15.23,48.92,42.87
2018-10-24,91.57,13.69,53.94,45.25
2018-10-25,91.58,14.69,49.75,42.79
2018-10-26,91.58,15.55,47.09,42.05
2018-10-29,91.58,14.88,48.91,44.0
2018-10-30,91.59,13.88,52.21,45.37
2018-10-31,91.46,13.27,54.49,46.79
2018-11-01,91.46,13.89,52.05,45.87
2018-11-02,91.47,14.02,51.54,46.71
2018-11-05,91.47,13.7,52.63,47.55
2018-11-06,91.48,12.44,57.47,50.57
2018-11-07,91.49,12.67,56.49,50.27
2018-11-08,91.51,13.3,53.62,48.88
2018-11-09,91.5,14.5,48.91,46.04
2018-11-12,91.51,14.48,48.89,45.81
2018-11-13,91.5,14.84,47.65,44.81
2018-11-14,91.53,14.06,50.2,46.24
2018-11-15,91.54,14.21,49.65,46.57
2018-11-16,91.53,15.61,44.89,44.29
2018-11-19,91.55,16.43,42.4,41.77
2018-11-20,91.57,16.08,43.35,42.17
2018-11-21,91.57,16.45,42.39,41.32
2018-11-23,91.58,15.31,45.3,43.27
2018-11-26,91.58,15.14,45.77,43.69
2018-11-27,91.59,13.72,50.11,46.68
2018-11-28,91.6,13.85,49.65,46.38
2018-11-29,91.61,13.53,50.69,47.31
2018-11-30,91.45,12.86,53.29,49.07
2018-12-03,91.46,14.29,47.43,44.41
2018-12-04,91.48,14.02,48.12,44.13
2018-12-06,91.49,15.43,43.41,41.04
2018-12-07,91.5,14.94,44.77,41.23
2018-12-10,91.49,14.79,45.25,41.22
2018-12-11,91.51,14.4,46.39,41.87
2018-12-12,91.52,14.39,46.4,41.82
2018-12-13,91.53,15.45,42.9,39.48
2018-12-14,91.54,16.53,40.13,37.09
2018-12-17,91.54,16.2,40.8,37.02
2018-12-18,91.37,17.39,37.85,35.32
2018-12-19,91.39,18.1,36.33,33.59
2018-12-20,91.41,19.9,32.82,31.48
2018-12-21,91.42,21.35,30.39,29.0
2018-12-24,91.41,17.34,35.86,33.15
2018-12-26,91.44,17.08,36.37,34.03
2018-12-27,91.45,17.13,36.22,33.87
2018-12-28,91.46,16.76,37.04,34.78
2018-12-31,91.45,16.5,37.57,34.85
2019-01-02,91.48,18.13,33.93,32.25
2019-01-03,91.49,15.75,38.27,35.53
2019-01-04,91.49,15.25,39.49,36.34
2019-01-07,91.49,14.82,40.63,37.35
2019-01-08,91.49,14.49,41.59,37.87
2019-01-09,91.5,14.34,41.99,38.33
2019-01-10,91.52,14.5,41.49,38.3
2019-01-11,91.51,14.91,40.41,37.65
2019-01-14,91.53,14.04,42.65,38.92
2019-01-15,91.54,14.02,42.71,39.15
2019-01-16,91.56,13.71,43.71,40.05
2019-01-17,91.56,13.32,44.91,41.62
2019-01-18,91.57,14.09,42.43,39.96
2019-01-22,91.57,14.06,42.47,40.15
2019-01-23,91.6,13.8,43.22,40.26
2019-01-24,91.59,13.3,44.76,41.24
2019-01-25,91.6,13.8,43.11,40.33
2019-01-28,91.6,14.2,41.89,40.15
2019-01-29,91.62,13.12,45.03,42.04
2019-01-30,91.62,12.53,47.01,43.09
2019-01-31,91.45,12.71,46.41,43.15
2019-02-01,91.46,12.25,48.11,44.07
2019-02-04,91.46,11.92,49.38,44.64
2019-02-05,91.48,12.01,48.99,44.42
2019-02-06,91.48,12.5,46.99,43.14
2019-02-07,91.5,12.43,47.23,43.3
2019-02-08,91.49,12.47,47.12,43.37
2019-02-11,91.51,11.93,49.16,45.03
2019-02-12,91.51,11.92,49.26,45.43
2019-02-13,91.53,11.86,49.44,45.12
2019-02-14,91.53,11.73,50.03,46.57
2019-02-15,91.55,11.66,50.33,46.8
2019-02-19,91.55,11.66,50.29,47.08
2019-02-20,91.56,11.8,49.72,46.56
2019-02-21,91.58,11.54,50.8,47.44
2019-02-22,91.57,11.41,51.36,47.64
2019-02-25,91.58,11.38,51.52,47.49
2019-02-26,91.59,11.42,51.36,47.41
2019-02-27,91.61,11.5,51.04,47.09
2019-02-28,91.45,11.25,52.06,48.03
2019-03-01,91.44,11.25,52.07,47.46
2019-03-04,91.45,11.23,52.2,47.26
2019-03-05,91.46,11.41,51.3,46.39
2019-03-06,91.48,11.86,49.43,45.23
2019-03-07,91.49,11.9,49.15,44.95
2019-03-08,91.49,11.17,52.22,46.91
2019-03-11,91.5,10.98,53.07,47.39
2019-03-12,91.51,10.76,54.22,48.33
2019-03-13,91.51,10.79,53.98,48.23
2019-03-14,91.52,10.54,55.32,48.93
2019-03-15,91.53,10.43,55.82,49.48
2019-03-18,91.53,10.34,56.38,49.51
2019-03-19,91.53,10.18,57.01,48.9
2019-03-20,91.56,9.71,59.65,50.51
2019-03-21,91.56,10.36,55.75,47.63
2019-03-22,91.56,10.41,55.4,47.51
2019-03-25,91.57,10.27,56.16,48.51
2019-03-26,91.58,10.47,55.06,47.83
2019-03-27,91.6,10.4,55.41,48.34
2019-03-28,91.6,10.17,56.66,49.28
2019-03-29,91.44,9.78,58.89,51.0
2019-04-01,91.43,9.66,59.54,50.99
2019-04-02,91.44,9.5,60.57,51.29
2019-04-03,91.47,9.52,60.48,51.62
2019-04-04,91.47,9.37,61.39,52.29
2019-04-05,91.47,9.3,61.87,52.49
2019-04-08,91.48,9.4,61.19,51.65
2019-04-09,91.48,9.25,62.18,52.18
2019-04-10,91.51,9.33,61.71,52.12
2019-04-11,91.51,9.2,62.47,53.17
2019-04-12,91.52,9.21,62.52,53.03
2019-04-15,91.52,9.11,63.13,53.18
2019-04-16,91.54,9.02,63.76,52.72
2019-04-17,91.55,9.0,63.96,53.0
2019-04-18,91.55,8.92,64.5,53.17
2019-04-22,91.55,8.58,66.95,54.53
2019-04-23,91.57,8.66,66.3,54.21
2019-04-24,91.59,8.58,67.04,54.04
2019-04-25,91.58,8.55,67.28,54.82
2019-04-26,91.59,8.5,67.64,55.01
2019-04-29,91.6,8.7,66.09,55.1
2019-04-30,91.43,8.8,65.33,53.86
2019-05-01,91.44,8.9,64.53,53.53
2019-05-02,91.45,8.48,67.57,55.04
2019-05-03,91.46,8.63,66.36,54.39
2019-05-06,91.47,9.14,62.5,51.67
2019-05-07,91.47,9.21,61.95,51.43
2019-05-08,91.48,9.36,60.97,50.91
2019-05-09,91.5,9.35,61.14,51.63
2019-05-10,91.49,10.32,54.82,47.81
2019-05-13,91.5,9.98,56.54,49.01
2019-05-14,91.51,9.57,58.89,49.86
2019-05-15,91.52,9.28,60.73,51.21
2019-05-16,91.53,9.57,58.84,50.25
2019-05-17,91.54,10.05,55.89,49.28
2019-05-20,91.54,9.76,57.57,50.55
2019-05-21,91.56,9.87,56.82,50.12
2019-05-22,91.58,10.32,54.14,48.32
2019-05-23,91.58,41.4,54.06,48.51
2019-05-24,91.59,41.92,53.48,47.21
2019-05-28,91.59,42.94,52.14,46.27
2019-05-29,91.62,42.41,52.76,46.6
2019-05-30,91.62,44.44,50.22,44.69
2019-05-31,91.44,47.29,47.01,44.33
2019-06-03,91.46,43.48,50.82,47.21
2019-06-04,91.46,42.49,51.94,48.4
2019-06-05,91.49,41.5,53.14,49.32
2019-06-06,91.48,39.14,56.17,50.81
2019-06-07,91.5,37.77,58.22,51.51
2019-06-10,91.49,37.58,58.44,51.47
2019-06-11,91.5,38.24,57.45,51.19
2019-06-12,91.53,37.59,58.39,51.86
2019-06-13,91.54,38.12,57.63,51.6
2019-06-14,91.54,37.4,58.68,51.69
2019-06-17,91.54,35.82,61.22,53.22
2019-06-18,91.56,35.39,61.94,53.66
2019-06-19,91.57,34.45,63.64,55.15
2019-06-20,91.57,34.57,63.35,54.94
2019-06-21,91.58,34.62,63.33,54.72
2019-06-24,91.58,36.11,60.09,53.04
2019-06-25,91.6,35.65,60.85,52.81
2019-06-26,91.6,35.27,61.51,53.4
2019-06-27,91.61,35.15,61.77,54.15
2019-06-28,91.44,33.74,64.23,55.56
2019-07-01,91.45,33.34,65.01,56.09
2019-07-02,91.48,32.61,66.45,57.33
2019-07-03,91.47,32.8,66.02,57.08
2019-07-05,91.47,33.51,64.63,56.23
2019-07-08,91.48,32.98,65.6,56.42
2019-07-09,91.49,32.02,67.54,57.22
2019-07-10,91.51,32.1,67.36,57.57
2019-07-11,91.52,31.57,68.49,58.38
2019-07-12,91.52,31.28,69.07,58.39
2019-07-15,91.53,31.76,68.09,57.81
2019-07-16,91.53,32.22,67.08,56.66
2019-07-17,91.56,32.1,67.37,57.24
2019-07-18,91.56,32.86,65.74,56.26
2019-07-19,91.56,32.07,67.29,56.67
2019-07-22,91.55,31.47,68.59,57.83
2019-07-23,91.57,30.8,70.05,58.63
2019-07-24,91.59,31.68,68.05,57.76
2019-07-25,91.58,30.73,70.07,58.94
2019-07-26,91.6,31.02,69.42,58.64
2019-07-29,91.6,31.43,68.49,58.22
2019-07-30,91.61,32.74,65.6,56.21
2019-07-31,91.48,33.24,64.68,54.79
2019-08-01,91.48,34.78,61.72,53.6
2019-08-02,91.47,38.45,55.24,48.83
2019-08-05,91.48,36.81,57.51,50.7
2019-08-06,91.5,36.33,58.35,50.81
2019-08-07,91.51,33.9,62.21,53.73
2019-08-08,91.5,34.86,60.37,52.63
2019-08-09,91.52,36.05,58.35,50.69
2019-08-12,91.53,33.68,62.18,53.03
2019-08-13,91.52,36.73,56.61,48.38
2019-08-14,91.56,36.85,56.37,48.74
2019-08-15,91.55,35.11,58.97,50.87
2019-08-16,91.55,33.53,61.73,52.7
2019-08-19,91.56,34.2,60.46,51.47
2019-08-20,91.55,33.31,62.0,52.72
2019-08-21,91.58,33.65,61.4,52.65
2019-08-22,91.57,36.73,55.78,48.56
2019-08-23,91.58,35.22,58.04,50.15
2019-08-26,91.59,35.41,57.69,49.6
2019-08-27,91.58,35.1,58.27,50.63
2019-08-28,91.6,33.46,60.92,52.54
2019-08-29,91.61,33.69,60.49,52.49
2019-08-30,91.46,34.67,58.73,51.56
2019-09-03,91.45,33.22,61.2,53.25
2019-09-04,91.46,31.39,64.58,55.32
2019-09-05,91.47,31.47,64.4,55.46
2019-09-06,91.47,31.69,63.99,55.5
2019-09-09,91.49,31.96,63.46,55.5
2019-09-10,91.48,31.1,65.17,56.68
2019-09-11,91.5,30.69,65.98,57.16
2019-09-12,91.5,31.03,65.28,57.03
2019-09-13,91.5,31.47,64.38,56.54
2019-09-16,91.51,31.04,65.23,56.98
2019-09-17,91.53,31.07,65.19,57.07
2019-09-18,91.53,30.94,65.48,56.98
2019-09-19,91.54,31.87,63.42,56.13
2019-09-20,91.56,31.89,63.48,56.18
2019-09-23,91.56,33.15,60.97,54.8
2019-09-24,91.56,31.87,62.92,55.76
2019-09-25,91.58,32.22,62.29,55.42
2019-09-26,91.58,33.39,60.03,54.48
2019-09-27,91.59,32.51,61.63,55.27
2019-09-30,91.45,33.29,60.14,53.29
2019-10-01,91.45,35.01,57.06,50.45
