Date,AGG,BIL,CURE,DBC,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,IYK,MVV,PUI,QLD,SHY,SOXL,SOXS,SPXL,SPXS,SPXU,SQQQ,TECL,TECS,TMF,TMV,TQQQ,UCO,UGE,UPRO,USD,UUP,UVXY,VIXY,YCS
2024-03-26,97.8,91.79,122.59,22.61,40.83,79.73,43.2,67.83,30.78,32.12,202.32,67.22,66.42,32.72,88.5,81.8,46.23,3.23,132.88,8.81,6.51,10.29,81.01,7.61,53.51,34.12,62.6,32.02,17.41,70.03,101.98,28.3,6.16,12.76,81.65
2024-03-27,97.9,91.8,126.0,22.79,41.02,79.72,43.48,69.94,30.81,32.26,204.53,67.68,67.95,33.33,87.83,81.77,46.38,3.24,134.11,8.73,6.47,10.41,80.09,7.69,54.31,33.59,61.91,32.85,17.56,70.59,98.52,28.32,6.13,12.73,81.7
2024-03-28,97.32,91.42,125.67,23.06,41.25,79.72,43.9,71.1,30.98,32.35,208.64,67.61,68.33,33.65,87.85,81.48,46.78,3.22,134.54,8.71,6.44,10.41,80.58,7.64,52.78,34.56,61.89,33.16,17.59,70.82,99.18,28.38,6.28,12.92,82.27
2024-04-01,96.66,91.43,117.55,23.24,41.29,78.89,43.95,72.6,31.15,31.84,209.07,66.86,66.31,33.29,85.92,81.34,45.83,3.27,130.16,9.0,6.66,10.77,78.09,7.89,49.87,36.53,59.84,33.99,17.23,68.51,96.84,28.46,6.71,13.5,82.26
2024-04-02,96.58,91.45,116.6,23.47,41.1,78.82,44.1,74.29,30.99,31.8,210.57,66.57,65.25,33.46,85.49,81.35,44.3,3.38,129.74,9.04,6.69,10.85,77.1,7.98,49.35,36.9,59.41,34.56,16.875,68.31,95.81,28.41,6.79,13.57,82.64
2024-04-03,97.11,91.48,118.26,23.54,41.72,79.92,44.33,74.88,30.55,32.5,212.0,66.15,67.89,33.645,88.31,81.46,48.07,3.1,134.0,8.74,6.47,10.33,81.25,7.58,51.53,35.31,62.36,34.63,16.94,70.52,100.92,28.23,6.4,13.09,82.4
2024-04-04,96.76,91.5,110.64,23.74,41.12,78.61,44.38,75.23,30.94,31.98,212.49,65.54,64.66,33.31,84.54,81.43,42.7,3.46,127.06,9.22,6.82,11.02,76.0,8.09,49.89,36.44,58.37,35.66,16.4984,66.9,92.99,28.41,7.15,14.09,82.51
2024-04-05,96.56,91.52,113.53,23.81,41.47,79.43,44.75,76.37,30.71,31.92,215.98,65.54,66.19,33.46,86.32,81.35,44.52,3.34,130.48,8.97,6.64,10.67,77.9,7.9,49.14,37.06,60.28,35.47,16.64,68.7,95.79,28.33,7.0,13.9,82.72
2024-04-08,96.83,91.52,113.35,23.79,41.78,79.72,44.8,75.66,30.44,32.87,217.78,65.77,66.53,33.7,86.89,81.38,45.39,3.27,131.48,8.9,6.58,10.57,78.56,7.8,50.13,36.29,60.8,35.3,16.6,69.21,95.22,28.23,6.73,13.56,82.6
2024-04-09,96.22,91.53,110.46,23.64,41.29,78.21,44.53,74.93,31.05,32.41,215.37,65.3,64.17,33.11,84.56,81.13,43.18,3.44,126.18,9.27,34.28,11.01,75.66,8.11,49.01,37.04,58.26,34.9,16.46,66.38,89.54,28.49,6.99,13.91,83.25
2024-04-10,95.98,91.58,110.93,23.7,41.53,78.56,44.56,76.18,31.19,32.0,216.84,65.47,64.1,33.2,85.79,81.17,43.63,3.38,127.65,9.16,33.91,10.79,76.68,8.02,47.64,38.03,59.54,35.16,16.84,67.2,93.79,28.56,34.69,13.82,84.08
2024-04-11,96.08,91.58,106.64,23.96,40.88,77.86,44.4,76.6,31.88,31.63,221.83,64.57,63.1,33.08,86.07,81.22,43.23,3.38,126.56,9.23,34.14,10.7,77.21,7.91,47.97,37.75,59.86,36.21,16.34,66.62,95.78,28.82,35.88,14.17,83.97
2024-04-12,95.51,91.59,106.05,23.68,40.75,78.14,44.26,73.81,31.85,30.91,217.94,64.53,62.6,33.04,86.41,81.1,42.93,33.81,127.0,9.19,33.96,10.63,77.51,7.86,45.76,39.53,60.2,34.86,16.435,66.87,95.53,28.85,36.07,14.26,85.63
2024-04-15,95.01,91.62,105.01,23.66,39.74,76.39,43.95,71.58,31.95,30.15,220.19,64.27,59.92,32.1303,82.06,81.12,39.71,36.51,119.53,9.76,36.08,11.47,72.14,8.45,43.94,41.14,55.62,35.26,16.06,62.92,90.38,28.89,40.73,15.45,86.11
2024-04-16,95.4,91.63,104.61,23.58,39.96,76.68,43.98,70.17,31.86,30.34,221.05,64.44,60.51,32.53,82.86,81.16,40.57,35.81,120.26,9.7,35.86,11.29,72.76,8.36,45.17,40.01,56.54,34.59,16.14,63.3,92.81,28.88,38.68,14.95,86.03
2024-04-17,95.55,91.66,102.42,23.37,39.9,76.27,43.77,70.33,31.79,30.34,221.31,64.62,59.25,32.7599,80.27,81.21,36.0,40.0,117.22,9.96,36.8,11.83,68.79,8.83,45.67,39.54,53.89,33.6,16.2891,61.74,85.77,28.84,37.72,14.68,85.8
2024-04-18,95.53,91.68,102.78,23.39,39.71,76.18,43.83,69.82,31.77,30.24,220.49,64.82,58.01,32.73,78.68,81.2,33.96,42.44,115.37,10.12,37.37,12.22,65.78,9.23,45.82,39.36,52.2,33.13,16.2807,60.75,82.39,28.84,39.16,15.05,85.99
2024-04-19,95.33,91.7,103.8,23.26,39.79,76.55,44.28,70.79,32.0,30.59,216.35,65.9,59.46,33.31,76.77,81.18,31.59,45.0,114.21,10.2,37.72,12.59,63.7,9.47,44.74,40.37,50.45,32.32,16.63,60.13,75.49,28.97,38.12,14.77,86.36
2024-04-22,95.38,91.71,106.57,23.23,40.18,77.27,44.4,71.66,31.79,30.72,213.96,66.51,60.29,33.41,78.1,81.2,32.9,43.07,116.88,9.97,36.86,12.29,64.69,9.33,44.83,40.34,51.67,32.59,16.94,61.56,78.78,28.88,34.66,13.89,86.41
2024-04-23,95.38,91.71,108.71,23.49,40.72,77.97,44.66,72.2,31.57,31.0,214.76,66.05,61.64,33.515,80.83,81.24,37.0,38.0,120.22,9.68,35.81,11.67,68.14,8.83,44.56,40.56,54.32,33.65,16.86,63.3,84.79,28.81,33.49,13.57,86.61
2024-04-24,94.94,91.76,106.75,23.49,40.27,76.59,44.81,72.76,31.63,30.58,214.43,67.2,60.69,33.68,77.41,81.18,35.07,39.91,114.79,10.14,37.46,12.43,65.08,9.26,42.88,42.12,50.87,33.51,17.2,60.43,79.09,28.87,36.01,14.26,87.4
2024-04-25,95.32,91.77,104.39,23.78,41.06,77.68,45.18,72.58,31.5,31.3,216.75,66.79,61.7,33.89,80.54,81.22,37.3,37.66,119.85,9.72,35.92,11.73,68.7,8.76,43.95,41.09,54.03,34.63,16.99,63.1,84.9,28.85,32.78,13.42,88.95
2024-04-26,95.5,91.78,105.83,23.75,41.37,78.16,45.29,72.09,31.62,31.65,216.02,66.72,61.74,33.9017,82.6,81.24,39.52,35.35,122.41,9.52,35.16,11.28,70.48,8.57,44.55,40.59,56.1,34.23,17.24,64.5,90.36,28.85,32.19,13.24,88.35
2024-04-29,95.32,91.79,107.77,23.45,41.18,77.99,45.36,72.72,31.56,31.4,213.36,66.98,61.47,33.93,81.81,81.19,40.15,34.9,121.22,9.61,35.51,11.45,69.59,8.67,44.21,40.86,55.28,33.43,17.26,63.84,90.3,28.89,32.01,13.23,89.59
2024-04-30,95.14,91.43,104.5,23.22,41.06,77.25,45.24,68.72,31.7,31.1,212.96,66.29,59.91,33.87,78.75,80.95,36.0,38.64,116.07,10.02,37.01,12.1,64.71,9.3,44.89,40.2,52.07,32.29,17.06,61.12,84.69,28.97,33.77,13.67,89.91
2024-05-01,95.27,91.47,108.41,23.02,41.58,77.94,45.55,67.56,31.63,31.69,211.9,66.34,61.01,34.28,79.53,81.08,35.98,38.33,117.89,9.85,36.42,11.9,65.93,9.09,44.27,40.79,52.93,31.27,16.9,62.09,83.63,28.85,32.43,13.27,86.51
2024-05-02,96.32,91.48,107.69,23.14,42.34,78.98,45.48,67.74,31.12,32.37,212.9,66.5,63.12,34.6623,82.95,81.35,38.75,35.41,122.77,9.45,34.93,11.17,71.47,8.33,46.93,38.47,56.29,31.34,17.21,64.66,88.55,28.6,30.19,12.7,83.8
2024-05-03,96.21,91.49,107.34,23.2,42.47,79.31,45.1,67.97,31.12,32.25,215.14,66.79,63.87,34.95,84.02,81.31,39.97,34.26,124.56,9.33,34.44,10.94,72.64,8.19,46.79,38.61,57.4,31.29,17.24,65.63,91.53,28.63,29.5,12.51,85.34
2024-05-06,96.53,91.5,109.05,23.26,42.31,79.72,44.4,68.74,31.17,32.58,214.57,66.75,64.75,35.0,85.31,81.31,41.55,32.87,127.3,9.12,33.68,10.69,74.92,7.95,48.34,37.29,58.72,31.21,17.33,67.04,94.7,28.68,28.87,12.3,85.96
2024-05-07,96.25,91.51,111.02,23.11,42.0,79.31,44.51,67.75,31.34,32.03,213.64,67.19,64.01,35.0,84.12,81.28,39.12,34.81,125.61,9.24,34.11,10.91,72.79,8.18,47.39,38.075,57.51,30.79,17.59,66.13,91.34,28.8,28.94,12.33,87.44
2024-05-08,96.2,91.55,110.02,23.24,42.24,79.57,44.05,68.43,31.33,31.5,214.48,67.17,64.42,35.5,85.12,81.33,40.4,33.8,127.02,9.14,33.78,10.73,73.73,8.06,46.67,38.72,58.49,31.44,17.53,66.89,93.24,28.78,28.4,12.22,87.66
2024-05-09,96.3,91.56,113.16,23.36,42.69,80.46,44.14,70.26,31.19,32.01,219.18,67.58,65.85,36.16,85.95,81.34,41.15,33.18,130.22,8.91,32.94,10.58,75.0,7.92,47.25,38.18,59.36,31.92,17.83,68.58,93.28,28.73,28.2,12.12,87.62
2024-05-10,96.44,91.57,114.01,23.32,42.79,80.42,44.16,69.47,31.05,31.87,217.06,68.09,66.23,36.08,86.48,81.34,41.62,32.76,130.71,8.89,32.82,10.47,76.41,7.8,47.7,37.85,59.92,31.32,17.96,68.84,94.22,28.69,27.56,11.97,87.83
2024-05-13,96.5,91.6,112.3,23.29,42.86,80.66,44.67,68.57,30.98,31.78,217.31,68.03,66.56,35.85,85.92,81.36,41.18,33.14,129.6,8.97,33.12,10.57,75.67,7.88,47.82,37.74,59.39,30.93,17.95,68.26,93.0,28.69,28.13,12.1,88.58
2024-05-14,97.11,91.61,115.4,23.33,43.35,81.34,44.92,68.86,30.8,31.46,219.06,67.75,67.65,36.19,88.2,81.49,44.67,30.4,133.15,8.73,32.21,10.17,79.22,7.52,49.76,36.26,61.68,30.53,17.83,70.11,99.05,28.56,26.56,11.65,87.29
2024-05-15,97.27,91.65,118.96,23.47,43.54,81.67,45.14,69.07,30.71,31.82,220.14,67.85,67.31,36.4094,89.82,81.52,47.01,28.8,136.0,8.53,31.53,9.9,83.2,7.11,50.54,35.68,63.34,31.79,18.06,71.64,103.01,28.56,25.885,11.44,87.13
2024-05-16,96.92,91.66,118.35,23.59,43.63,81.38,45.5,69.13,30.82,31.66,222.18,68.21,66.48,36.28,89.61,81.46,47.13,28.66,135.1,8.6,31.74,9.94,82.79,7.15,49.29,36.57,63.11,31.8,18.21,71.21,103.31,28.61,25.76,11.44,88.04
2024-05-17,96.71,91.67,119.12,23.75,43.53,81.72,45.78,70.76,30.74,31.54,223.82,68.04,66.49,36.39,89.47,81.42,45.94,29.4,135.69,8.56,31.62,9.96,81.54,7.26,48.34,37.32,63.01,32.0,18.05,71.45,101.27,28.58,25.2,11.3,88.46
2024-05-20,96.92,91.69,118.45,23.82,43.36,81.4,46.05,69.4,30.77,31.67,224.72,67.85,65.99,36.37,89.87,81.44,46.66,28.91,135.41,8.58,31.69,9.9,83.19,7.12,49.34,36.5,63.38,31.75,18.14,71.3,101.72,28.61,25.37,11.36,88.53
2024-05-21,96.66,91.7,118.0,23.63,43.4,81.02,46.15,68.69,30.93,31.03,223.09,67.68,66.08,36.4,91.09,81.4,49.26,27.3,136.49,8.51,31.46,9.71,85.3,6.94,48.6,37.08,64.67,31.15,18.09,71.87,105.04,28.65,24.76,11.17,88.94
2024-05-22,96.83,91.75,119.02,23.67,43.47,81.5,46.74,67.07,30.81,30.92,218.78,67.54,65.52,36.11,92.81,81.43,53.08,25.25,138.08,8.42,31.09,9.44,88.0,6.72,49.39,36.48,66.5,31.5,17.76,72.69,112.7,28.63,24.64,11.1,89.19
2024-05-23,96.43,91.76,115.42,23.44,42.95,80.8,46.71,66.09,30.84,30.73,216.96,67.02,64.18,35.53,90.67,81.34,49.78,26.92,134.0,8.68,32.05,9.78,83.66,7.07,48.05,37.56,64.23,30.59,17.7795,70.57,114.09,28.67,25.72,11.43,89.705
2024-05-24,96.67,91.76,113.75,23.85,43.14,81.36,46.48,65.92,30.76,30.76,218.43,66.61,64.91,35.81,92.2,81.4,53.35,25.13,135.86,8.55,31.6,9.54,86.61,6.84,48.59,37.13,65.85,32.05,17.68,71.51,122.95,28.56,24.69,11.14,89.32
2024-05-28,95.91,91.77,107.45,23.82,42.38,79.99,46.0,66.4,30.96,29.89,216.95,65.59,63.21,35.35,90.67,81.32,51.15,26.09,132.24,8.8,32.46,9.76,83.41,7.1,45.46,39.65,64.22,32.7,17.25,69.61,123.56,28.7,27.28,11.93,90.0
2024-05-29,96.08,91.79,106.06,23.53,42.05,80.24,45.78,64.06,31.02,29.85,216.69,65.45,62.55,35.31,90.7,81.34,50.62,26.25,131.34,8.86,32.69,9.79,81.81,7.24,45.84,39.26,64.17,31.65,17.2884,69.11,124.65,28.69,27.17,11.87,89.43
2024-05-30,96.46,91.82,108.0,23.5,41.79,80.94,45.93,65.0,30.78,29.75,217.77,65.71,63.75,35.71,89.19,81.42,50.28,26.58,130.71,8.9,32.9,10.02,79.32,7.45,47.08,38.19,62.62,31.43,17.1202,68.74,122.3,28.62,26.25,11.61,89.74
2024-05-31,96.4,91.45,112.11,23.25,42.38,81.45,47.67,67.39,30.86,29.41,215.92,66.8,65.6,36.23,90.24,81.21,50.91,26.14,134.59,8.64,31.89,9.83,80.71,7.27,47.72,37.64,63.79,30.45,17.77,70.86,123.68,28.64,25.24,11.3,89.47
2024-06-03,97.0,91.45,114.74,22.74,41.56,81.23,43.85,63.05,30.81,29.15,216.24,66.79,63.2521,35.71,89.52,81.35,48.46,27.54,132.61,8.77,32.4,9.96,79.29,7.43,50.24,35.72,62.97,28.12,17.81,69.8,123.81,28.58,26.13,11.55,87.58
2024-06-04,97.29,91.47,115.57,22.73,42.07,81.71,45.26,63.22,30.67,29.3,216.69,67.23,62.56,35.75,91.58,81.41,50.03,26.57,135.73,8.57,31.64,9.64,81.87,7.18,51.51,34.8,65.1,28.22,17.96,71.49,127.84,28.55,25.25,11.31,88.61
2024-06-05,97.31,91.48,116.91,22.9,42.5,81.93,46.0,62.71,30.72,29.46,218.36,67.07,62.92,35.5219,94.06,81.45,53.75,24.42,138.99,8.35,30.86,9.24,85.35,6.89,51.39,34.92,67.71,28.64,17.92,73.16,136.89,28.58,24.74,11.16,88.99
2024-06-06,96.82,91.51,118.12,22.88,42.37,81.45,46.56,63.64,31.0,29.37,215.07,67.28,62.08,35.06,93.5,81.34,52.16,25.06,137.8,8.44,31.15,9.35,84.58,6.93,49.54,36.15,67.08,29.55,18.09,72.55,131.31,28.72,24.68,11.14,89.58
2024-06-07,96.52,91.52,118.26,22.91,42.11,80.73,46.61,63.6,31.57,28.47,213.13,66.99,60.91,35.17,92.98,81.27,50.46,25.97,137.38,8.47,31.26,9.4,83.96,7.01,48.14,37.15,66.64,29.88,17.82,72.3,130.61,28.89,24.87,11.2,89.86
2024-06-10,96.64,91.55,119.33,23.08,41.8,78.89,46.81,63.55,31.63,27.84,213.95,66.14,61.5,35.349,93.66,81.33,53.55,24.49,138.06,8.42,31.1,9.3,84.84,6.93,48.21,37.12,67.3,30.93,17.75,72.68,134.82,28.92,24.75,11.16,90.17
2024-06-11,97.63,91.56,119.78,23.34,42.41,80.17,47.41,64.95,30.99,27.76,216.47,66.43,63.91,35.67,97.1,81.6,57.03,22.81,143.9,8.07,29.84,8.8,93.0,6.29,51.32,34.75,70.99,32.01,17.62,75.76,139.38,28.63,23.49,10.79,88.69
2024-06-12,97.7,91.57,116.35,23.25,42.34,79.17,47.41,62.15,31.19,27.21,214.46,65.4,63.8,35.19,99.43,81.57,60.0,21.67,145.05,8.02,29.6,8.5,98.82,5.91,51.63,34.55,73.49,31.76,17.35,76.37,151.0,28.6,23.54,10.8,90.24
2024-06-13,97.93,91.6,116.09,23.24,42.1,77.67,47.46,61.12,32.0,27.08,215.34,65.56,61.72,34.9,98.85,81.64,58.95,22.0,143.1,8.13,30.02,8.58,98.02,5.95,53.55,33.31,72.95,31.99,17.34,75.34,151.37,29.03,24.4,11.04,90.5
2024-06-14,97.54,91.63,115.38,23.04,42.36,77.65,47.79,60.19,31.76,26.96,214.93,65.54,60.56,34.82,100.05,81.56,60.88,21.22,144.02,8.09,29.84,8.43,100.02,5.84,52.05,34.25,74.24,31.68,17.6,75.82,158.36,28.98,24.61,11.16,91.34
2024-06-17,97.7,91.64,116.64,23.13,42.61,78.14,47.94,61.36,31.67,26.99,214.38,66.12,61.97,34.66,102.37,81.62,63.45,20.5,148.06,7.87,29.03,8.14,104.49,5.58,52.63,33.88,76.82,32.31,17.9099,77.91,158.0,28.95,24.08,10.97,91.33
2024-06-18,97.55,91.66,115.27,23.42,43.05,78.32,47.84,61.44,31.74,27.41,216.32,66.23,62.12,34.93,102.94,81.59,65.5,19.78,149.8,7.77,28.71,8.07,105.53,5.51,51.77,34.36,77.44,33.49,17.93,78.83,169.77,28.97,24.24,11.01,92.28
2024-06-20,97.89,91.7,119.05,23.36,42.73,77.91,47.72,64.03,31.94,27.25,217.86,66.49,62.04,35.23,100.71,81.67,58.73,21.95,146.97,7.93,29.26,8.36,100.71,5.76,53.11,33.53,74.77,33.36,17.8,77.35,148.8,29.08,25.68,11.475,92.66
2024-06-21,97.82,91.71,119.46,23.25,42.74,78.6,47.86,63.15,31.68,27.82,215.55,66.5,62.73,34.77,99.72,81.65,56.38,22.79,146.82,7.94,29.3,8.47,97.01,5.99,52.72,33.78,73.79,32.92,17.89,77.29,141.08,29.0,24.98,11.24,93.21
2024-06-24,97.78,91.73,120.92,23.31,42.59,78.58,47.84,65.3,31.81,27.8,214.97,67.16,62.93,35.08,98.79,81.66,54.13,23.28,146.14,7.84,29.37,8.58,94.67,6.04,52.36,33.36,72.8,33.57,18.2,77.12,137.0,29.06,24.46,11.1,93.66
2024-06-25,97.43,91.73,118.65,23.24,42.46,78.06,47.86,65.34,32.04,27.15,212.44,66.32,61.22,34.745,99.68,81.6,55.25,22.77,145.9,7.85,28.85,8.29,97.2,5.85,51.04,34.19,73.54,33.31,17.61,76.73,142.08,29.17,23.87,10.92,94.71
2024-06-26,97.56,91.75,117.5,23.4,42.7,78.34,48.28,64.99,31.77,27.63,214.72,66.3,61.73,34.78,100.36,81.63,54.31,23.19,147.23,7.79,28.6,8.21,96.82,5.87,51.35,33.96,74.35,33.8,17.8,77.44,139.58,29.09,23.41,10.76,94.57
2024-06-27,97.77,91.78,118.15,23.45,42.78,78.23,48.31,65.5,31.94,27.47,215.64,66.03,62.4,34.94,101.23,81.73,54.91,22.91,148.53,7.72,28.35,8.11,98.58,5.81,51.65,33.79,75.27,33.93,17.63,78.14,140.29,29.15,23.12,10.72,94.69
2024-06-28,96.43,91.42,117.73,23.38,42.86,78.8,48.53,66.0,31.54,27.41,215.25,65.92,62.64,34.98,100.26,81.31,55.37,22.72,147.22,7.79,28.6,8.24,97.56,5.85,46.78,37.17,74.07,34.03,17.39,77.45,139.39,29.08,23.11,10.72,95.92
2024-07-01,96.64,91.43,113.85,23.62,42.53,78.25,48.69,66.15,31.69,27.09,215.36,65.25,61.09,34.59,100.37,81.39,54.5,23.07,145.59,7.88,28.94,8.2,97.04,5.88,47.15,36.82,74.32,35.05,17.21,76.6,136.18,29.14,22.36,10.48,96.0
2024-07-02,96.8,91.46,114.15,23.6,43.1,79.26,48.91,65.06,31.42,27.69,217.34,65.42,61.74,34.64,102.77,81.42,58.11,21.59,149.5,7.67,28.18,7.92,100.4,5.7,47.81,36.26,76.98,34.68,17.57,78.65,139.76,29.03,21.8,10.29,96.15
2024-07-03,97.45,91.5,111.69,23.79,43.62,80.22,49.32,65.42,31.21,28.16,219.58,65.2,61.61,34.84,105.1,81.59,61.89,20.24,151.81,7.55,27.76,7.66,105.0,5.43,49.45,35.04,79.55,35.3,17.46,79.9,149.93,28.92,21.82,10.3,95.52
2024-07-05,97.56,91.5,113.7,23.56,43.73,80.15,49.36,62.6,31.12,28.09,219.65,65.7,61.43,34.88,107.08,81.63,62.3,20.11,154.85,7.42,27.22,7.45,106.7,5.33,49.91,34.73,81.86,34.31,17.86,81.48,149.66,28.88,21.68,10.25,95.35
2024-07-08,97.51,91.52,113.48,23.44,43.73,79.53,49.46,61.5,31.27,28.5,218.57,65.5,61.04,34.71,108.06,81.63,65.17,19.18,155.46,7.39,27.12,7.35,109.32,5.21,49.78,34.85,82.95,34.0,17.86,81.8,155.73,28.95,21.43,10.16,95.78
2024-07-09,97.61,91.54,114.67,23.25,43.98,80.01,49.26,61.5,31.26,29.05,220.14,65.33,60.73,34.8,108.43,81.67,65.89,18.94,156.12,7.35,27.0,7.32,109.72,5.19,49.75,34.85,83.37,33.27,17.7102,82.12,160.8,28.96,21.54,10.18,96.38
2024-07-10,98.18,91.54,117.09,23.28,44.54,81.01,49.58,62.15,30.85,29.03,222.66,65.41,63.41,35.36,109.82,81.82,70.0,17.79,159.75,7.18,26.38,7.16,112.62,5.03,51.7,33.49,85.04,33.46,17.8301,84.05,165.86,28.75,21.09,10.07,92.9
2024-07-11,98.17,91.58,120.69,23.3,44.48,81.36,49.72,64.25,30.79,28.9,222.03,66.14,65.6,35.82,105.18,81.89,62.82,19.63,156.25,7.34,26.96,7.62,104.32,5.43,51.35,33.77,79.44,34.07,17.9999,82.2,150.77,28.72,21.08,10.06,92.27
2024-07-12,98.15,91.59,124.0,23.19,44.27,81.4,49.96,64.74,30.67,29.05,223.39,66.44,66.52,35.91,106.9,81.95,64.99,18.97,159.86,7.17,26.35,7.44,107.92,5.23,50.51,34.3,81.56,33.58,17.89,84.14,154.82,28.69,20.84,9.98,92.24
2024-07-15,98.18,91.61,123.36,22.93,44.06,80.67,49.94,65.39,30.89,29.31,225.45,65.85,67.46,35.63,107.34,81.95,65.05,18.87,160.59,7.14,26.24,7.39,107.64,5.25,51.31,33.73,81.95,32.41,17.69,84.48,152.51,28.8,21.39,10.16,93.17
2024-07-16,98.31,91.62,123.56,23.11,43.75,80.87,49.98,66.71,30.64,28.93,228.83,66.65,68.83,35.74,103.24,81.94,58.6,20.78,157.01,7.3,26.8,7.82,98.53,5.72,51.92,33.29,77.32,33.2,17.99,82.56,138.5,28.62,22.69,10.57,90.7
2024-07-17,98.37,91.63,126.26,23.06,43.67,80.96,50.0,67.6,30.76,28.52,227.71,67.48,67.89,35.81,102.0,81.99,54.16,21.55,156.62,7.32,26.86,7.93,96.55,5.76,51.56,33.55,75.8,33.42,18.5,82.4,136.1,28.67,22.17,10.42,90.69
2024-07-18,98.04,91.67,120.0,22.81,43.01,79.78,49.02,67.59,30.895,28.52,221.52,67.55,66.25,35.865,99.34,81.94,51.78,22.75,151.29,7.57,27.79,8.27,92.06,6.08,50.42,34.31,72.75,32.72,18.42,79.61,132.78,28.78,24.42,11.12,91.78
2024-07-19,98.12,91.68,122.11,22.5,43.02,80.25,49.27,65.86,31.0,28.24,221.58,67.23,66.0,35.87,100.1,81.92,50.05,23.17,151.78,7.53,27.69,8.16,92.54,6.01,50.96,33.93,73.66,31.08,18.07,79.84,131.12,28.81,24.77,11.22,91.21
2024-07-22,98.06,91.69,124.98,22.5,42.78,79.95,48.97,65.28,31.08,28.01,222.34,67.15,66.76,35.96,100.16,81.96,50.51,22.65,152.94,7.49,27.47,8.14,94.23,5.89,49.99,34.6,73.76,30.99,17.9999,80.47,133.8,28.85,23.41,10.8,90.28
2024-07-23,98.12,91.72,122.12,22.45,42.53,79.67,48.83,63.76,31.06,27.55,223.5,66.61,66.49,36.03,96.99,82.05,48.54,23.58,148.12,7.72,28.34,8.55,90.37,6.13,49.62,34.86,70.19,30.78,17.92,77.93,128.86,28.78,24.3,11.05,87.67
2024-07-24,97.84,91.72,124.1,22.29,41.93,78.24,48.47,63.53,31.25,27.51,219.08,67.34,65.0,36.1,92.77,82.04,41.52,26.99,141.89,8.03,29.47,9.06,82.11,6.65,48.69,35.5,65.5,30.32,18.16,74.65,116.0,28.84,27.25,12.03,88.0
2024-07-25,98.29,91.77,123.36,22.37,42.29,79.02,49.2,65.39,31.04,27.49,219.98,67.59,67.22,36.1,92.28,82.13,42.24,26.14,142.51,7.99,29.33,9.12,82.5,6.61,50.05,34.51,65.02,30.72,18.08,74.98,119.63,28.81,26.95,11.93,87.93
2024-07-26,98.51,91.78,125.1,22.29,42.32,79.23,49.35,66.08,31.35,27.79,221.32,68.25,68.71,36.29,93.5,82.15,43.27,25.51,145.36,7.84,28.77,8.93,84.5,6.45,51.24,33.71,66.28,30.74,18.26,76.48,117.59,28.92,25.51,11.49,88.03
2024-07-29,98.52,91.79,125.81,21.98,42.25,79.37,49.6,64.99,31.39,27.5,221.41,67.79,68.16,36.36,93.52,82.16,42.38,26.07,145.5,7.82,28.75,8.95,82.35,6.63,51.35,33.69,66.29,29.31,17.91,76.51,115.0,28.95,24.95,11.35,88.57
2024-07-30,98.81,91.79,125.41,22.37,42.92,80.4,49.8,68.57,31.27,27.61,223.73,68.03,69.21,37.07,94.28,82.22,42.5,25.2,147.55,7.7,28.32,8.8,82.57,6.5,52.57,32.85,67.09,30.64,18.06,77.63,116.97,28.75,25.23,11.44,83.78
2024-07-31,99.01,91.42,126.34,22.56,42.77,79.34,49.77,67.23,31.49,27.97,226.8,68.05,69.34,36.93,95.76,82.1,41.9,24.92,150.33,7.55,27.75,8.57,84.13,6.35,54.1,31.88,68.55,31.64,18.0201,79.08,120.06,28.83,25.23,11.4,84.02
2024-08-01,99.88,91.45,128.89,22.06,41.55,77.17,49.02,62.71,30.98,27.36,227.95,69.39,63.21,37.26,87.32,82.54,30.54,32.21,136.61,8.3,30.44,9.78,69.16,7.58,57.17,30.09,59.48,28.84,18.58,71.91,95.13,28.63,32.11,13.45,80.97
2024-08-02,100.82,91.47,121.58,21.52,39.42,74.16,46.99,57.88,30.32,26.23,220.62,69.72,56.36,36.62,77.19,82.87,23.52,40.0,118.41,9.44,34.58,11.51,55.5,9.08,62.09,27.56,49.18,27.31,18.33,62.24,77.7,28.32,64.99,22.35,74.95
2024-08-05,100.14,91.49,118.58,21.6,40.28,74.72,47.5,58.39,30.85,27.26,221.5,68.45,59.21,36.06,82.06,82.63,28.62,33.85,124.0,9.06,33.26,10.63,64.47,8.04,59.07,28.97,54.29,27.37,18.05,65.22,93.21,28.53,51.38,19.17,77.26
2024-08-06,99.51,91.5,119.31,21.81,41.57,76.88,48.44,60.08,30.76,27.97,221.94,68.76,61.9,36.66,85.49,82.49,31.2,30.81,130.53,8.58,31.5,9.98,68.97,7.49,55.15,30.91,57.58,28.59,18.17,68.72,99.78,28.58,36.02,15.26,80.22
2024-08-07,99.11,91.51,120.36,21.93,41.45,76.55,48.12,59.44,31.0,27.99,222.73,68.28,60.31,36.55,83.38,82.4,28.57,33.56,127.11,8.81,32.37,10.36,64.62,7.97,53.69,31.74,55.47,28.91,18.12,66.9,91.24,28.63,40.425,16.18,80.03
2024-08-08,99.64,91.54,123.0,22.24,41.94,76.87,48.36,61.54,30.85,28.93,224.82,68.74,62.08,36.77,85.41,82.52,30.66,30.12,131.15,8.53,31.26,9.94,67.85,7.56,56.0,30.4,57.46,29.73,18.4,69.04,96.11,28.58,37.21,15.51,79.825
