Date,BSV,SQQQ,TECL,TQQQ,UPRO,UVXY
2017-11-03,79.54,22.59,110.94,134.07,126.79,14.75
2017-11-06,79.53,22.56,111.19,134.29,126.68,14.93
2017-11-07,79.48,22.27,113.01,135.97,127.3,14.97
2017-11-08,79.5,22.64,110.45,133.79,125.84,15.37
2017-11-09,79.45,22.63,110.24,133.75,125.67,16.08
2017-11-10,79.41,22.55,110.16,134.15,126.0,16.19
2017-11-13,79.44,22.79,109.42,132.8,125.21,16.43
2017-11-14,79.47,23.14,106.94,130.85,123.27,17.63
2017-11-15,79.43,22.24,111.26,135.75,126.22,16.22
2017-11-16,79.43,22.51,109.39,134.23,125.28,15.72
2017-11-17,79.39,22.56,110.49,133.9,125.81,14.7
2017-11-20,79.37,21.83,113.86,138.12,128.25,13.57
2017-11-21,79.46,21.75,113.44,138.67,127.87,13.31
2017-11-22,79.45,21.51,115.15,140.23,128.69,13.2
2017-11-24,79.47,21.54,115.19,140.0,128.61,13.15
2017-11-27,79.46,21.38,116.13,141.03,132.42,12.81
2017-11-28,79.43,22.49,108.57,133.78,132.18,13.38
2017-11-29,79.36,21.95,111.32,137.1,135.47,13.45
2017-11-30,79.25,22.22,109.71,135.27,134.73,14.18
2017-12-01,79.23,23.0,104.34,130.6,134.21,13.97
2017-12-04,79.22,22.95,104.41,130.79,132.8,13.84
2017-12-05,79.24,22.66,106.38,132.52,132.8,13.81
2017-12-06,79.26,22.42,108.33,133.83,134.05,12.92
2017-12-07,79.27,22.14,109.94,135.6,136.2,12.07
2017-12-08,79.22,21.61,112.62,138.71,137.51,11.26
2017-12-11,79.21,21.71,112.44,138.19,138.18,11.31
2017-12-12,79.32,21.59,112.68,138.88,138.1,11.23
2017-12-13,79.27,21.64,112.19,138.68,136.41,11.12
2017-12-14,79.24,20.92,116.11,143.19,139.73,10.38
2017-12-15,79.22,20.38,119.1,146.87,142.4,10.08
2017-12-18,79.17,20.72,116.75,144.48,140.77,10.16
2017-12-19,79.13,20.81,116.75,143.88,140.52,10.1
2017-12-20,79.11,20.82,116.03,143.81,141.25,9.96
2017-12-21,79.13,20.89,115.68,143.33,141.12,10.06
2017-12-22,79.0,21.19,113.36,141.01,140.57,10.07
2017-12-26,79.09,21.19,113.75,141.01,140.87,10.18
2017-12-27,79.07,21.14,114.16,141.39,141.52,9.84
2017-12-28,79.1,21.51,112.17,138.72,140.15,10.2
2017-12-29,79.05,20.41,116.34,145.84,143.02,9.46
2018-01-02,79.06,19.81,119.2,150.11,145.63,9.06
2018-01-03,79.0,19.71,121.25,150.99,147.47,9.0
2018-01-04,79.01,19.12,125.13,155.55,150.35,9.0
2018-01-05,79.0,18.9,126.47,157.28,151.1,8.76
2018-01-08,78.96,18.89,125.38,157.4,152.17,8.96
2018-01-09,78.98,19.03,123.99,156.28,151.46,8.78
2018-01-10,79.01,18.64,125.8,159.41,154.59,8.68
2018-01-11,78.98,18.25,127.74,162.79,157.64,8.68
2018-01-12,78.96,18.39,126.27,161.53,156.0,9.75
2018-01-16,78.88,17.81,131.96,166.62,160.48,9.34
2018-01-17,78.84,17.79,132.63,166.78,159.75,9.41
2018-01-18,78.8,17.63,133.14,168.38,161.71,9.33
2018-01-19,78.79,17.07,137.02,173.64,165.68,8.92
2018-01-22,78.88,16.65,139.23,178.04,166.84,9.25
2018-01-23,78.86,16.97,135.99,174.43,166.53,9.71
2018-01-24,78.85,17.0,135.09,174.21,166.75,10.05
2018-01-25,78.79,16.25,141.15,181.99,172.44,9.91
2018-01-26,78.76,16.47,137.52,179.58,168.91,11.34
2018-01-29,78.73,16.85,133.63,174.99,163.66,12.04
2018-01-30,78.72,16.68,136.84,177.15,165.68,11.54
2018-01-31,78.53,17.09,137.02,172.72,163.36,10.8
2018-02-01,78.52,18.1,124.76,162.17,152.8,13.73
2018-02-02,78.72,20.2,109.47,143.45,134.01,23.02
2018-02-05,78.62,18.64,118.79,154.51,141.75,15.22
2018-02-06,78.54,19.34,114.04,148.4,139.07,18.61
2018-02-07,78.57,21.77,101.51,130.01,123.58,28.0
2018-02-08,78.57,20.73,107.03,136.13,129.31,23.37
2018-02-09,78.52,19.58,112.92,143.75,134.38,21.34
2018-02-12,78.53,19.33,113.68,145.5,135.56,21.33
2018-02-13,78.39,18.19,120.02,154.02,141.13,16.48
2018-02-14,78.39,17.27,126.68,162.07,146.29,15.8
2018-02-15,78.43,17.42,125.89,160.26,146.4,16.27
2018-02-16,78.37,17.38,126.66,161.06,143.82,17.6
2018-02-20,78.35,17.52,124.0,159.61,141.52,18.05
2018-02-21,78.4,17.49,124.33,159.64,142.1,17.51
2018-02-22,78.45,16.46,131.95,169.15,148.87,14.85
2018-02-23,78.46,15.82,138.22,175.94,154.04,13.6
2018-02-26,78.35,16.4,134.33,169.64,148.09,16.15
2018-02-27,78.37,16.71,131.17,166.23,143.26,17.15
2018-02-28,78.35,17.51,124.77,158.23,137.43,18.84
2018-03-01,78.28,17.05,128.29,162.58,139.55,17.75
2018-03-02,78.3,16.51,132.09,167.68,144.26,16.53
2018-03-05,78.29,16.29,133.0,169.8,145.4,16.73
2018-03-06,78.3,16.17,135.22,171.07,145.24,16.45
2018-03-07,78.36,15.92,136.86,173.62,147.18,15.54
2018-03-08,78.28,15.02,144.58,183.73,154.84,13.68
2018-03-09,78.3,14.8,145.96,186.48,154.29,14.55
2018-03-12,78.33,15.34,141.08,179.71,151.32,14.98
2018-03-13,78.36,15.37,140.66,179.1,148.9,15.43
2018-03-14,78.35,15.43,140.9,178.3,148.37,14.73
2018-03-15,78.3,15.54,140.25,177.12,148.88,14.35
2018-03-16,78.29,16.52,131.9,166.0,142.81,16.41
2018-03-19,78.21,16.4,131.82,167.22,143.45,15.87
2018-03-20,78.25,16.58,129.4,164.8,142.62,15.62
2018-03-21,78.34,17.8,119.13,152.76,133.15,18.7
2018-03-22,78.35,19.21,109.74,140.42,123.29,20.24
2018-03-23,78.3,17.07,122.28,156.22,133.5,17.97
2018-03-26,78.43,18.73,110.47,141.24,126.49,20.08
2018-03-27,78.4,19.36,108.27,136.37,125.43,20.71
2018-03-28,78.44,18.33,114.4,143.92,130.73,18.52
2018-03-29,78.36,19.86,106.47,131.14,121.76,21.19
2018-04-02,78.28,19.24,109.51,135.54,126.37,19.86
2018-04-03,78.28,18.33,114.01,141.95,130.76,19.29
2018-04-04,78.23,18.05,115.46,144.18,133.42,18.28
2018-04-05,78.36,19.39,107.02,133.42,124.64,19.95
2018-04-06,78.37,19.01,109.29,136.09,126.13,19.98
2018-04-09,78.32,17.79,117.23,145.08,132.15,19.2
2018-04-10,78.36,18.03,115.33,142.64,130.19,19.5
2018-04-11,78.28,17.43,119.44,147.64,133.28,18.25
2018-04-12,78.27,17.66,118.11,145.45,132.12,17.27
2018-04-13,78.28,17.28,120.89,148.66,135.3,15.94
2018-04-16,78.26,16.18,127.64,158.17,139.69,14.5
2018-04-17,78.17,16.09,126.71,159.27,139.98,14.58
2018-04-18,78.13,16.49,122.38,154.94,137.53,14.92
2018-04-19,78.07,17.27,116.92,147.51,134.07,15.57
2018-04-20,78.04,17.44,115.94,146.35,134.01,15.31
2018-04-23,78.09,18.53,109.89,137.02,128.64,16.5
2018-04-24,78.09,18.46,109.9,137.56,129.51,16.7
2018-04-25,78.13,17.34,115.85,146.09,133.46,15.5
2018-04-26,78.14,17.29,115.03,146.43,133.68,15.04
2018-04-27,78.14,17.66,112.76,143.31,130.55,15.06
2018-04-30,77.97,17.09,117.06,147.97,131.27,14.74
2018-05-01,78.02,17.37,116.64,145.39,128.5,14.59
2018-05-02,78.04,17.39,117.57,145.4,127.63,15.03
2018-05-03,78.03,16.41,124.27,153.58,132.61,14.32
2018-05-04,78.04,16.01,126.88,157.23,133.91,14.18
2018-05-07,78.0,16.07,127.38,156.71,133.95,14.11
2018-05-08,77.96,15.52,132.08,161.96,137.87,13.24
2018-05-09,78.0,15.06,137.28,167.0,141.65,12.34
2018-05-10,78.01,15.1,136.71,166.5,142.45,12.05
2018-05-11,77.99,15.02,136.59,167.24,143.06,11.46
2018-05-14,77.9,15.52,132.67,161.83,140.0,12.65
2018-05-15,77.85,15.22,134.49,164.81,141.78,11.97
2018-05-16,77.89,15.41,132.45,162.95,141.44,11.54
2018-05-17,77.95,15.64,130.74,160.34,140.34,11.75
2018-05-18,77.96,15.38,134.03,163.14,143.48,11.18
2018-05-21,77.95,15.45,133.35,162.29,142.26,11.38
2018-05-22,78.07,15.06,136.4,166.37,143.36,11.08
2018-05-23,78.12,15.09,135.85,55.41,47.52,10.99
2018-05-24,78.22,15.05,135.56,55.55,47.12,11.19
2018-05-25,78.49,15.24,132.97,54.84,45.57,13.19
2018-05-29,78.36,14.91,135.9,56.01,47.31,12.28
2018-05-30,78.3,14.95,135.95,55.89,46.33,12.5
2018-05-31,78.06,14.25,143.1,58.49,47.79,11.71
2018-06-01,78.01,13.88,146.37,59.99,48.47,10.99
2018-06-04,78.11,13.76,148.23,60.61,48.61,10.8
2018-06-05,78.04,13.5,150.77,61.61,49.83,10.16
2018-06-06,78.14,13.82,146.69,60.18,49.76,10.4
2018-06-07,78.12,13.83,146.49,60.14,50.15,10.3
2018-06-08,78.07,13.73,147.73,60.61,50.36,10.08
2018-06-11,78.06,13.52,149.22,61.57,50.58,10.02
2018-06-12,77.98,13.54,146.82,61.5,50.0,10.21
2018-06-13,78.05,13.12,149.7,63.37,50.42,9.72
2018-06-14,78.08,13.25,148.28,62.74,50.21,9.84
2018-06-15,78.08,13.28,148.57,62.6,49.85,9.65
2018-06-18,78.14,13.4,145.83,62.04,49.3,10.35
2018-06-19,78.08,13.07,146.94,63.34,49.45,10.03
2018-06-20,78.12,13.42,143.44,61.7,48.55,10.99
2018-06-21,78.13,13.55,141.97,61.08,48.78,10.55
2018-06-22,78.16,14.42,133.19,57.18,46.84,12.88
2018-06-25,78.19,14.27,134.68,57.81,47.09,12.09
2018-06-26,78.28,14.83,129.24,55.49,45.91,13.13
2018-06-27,78.26,14.46,133.78,56.85,46.73,12.84
2018-06-28,78.21,14.39,133.29,57.11,46.88,12.33
2018-06-29,78.06,14.06,137.27,58.39,47.14,12.35
2018-07-02,78.13,14.56,132.23,56.38,46.6,12.55
2018-07-03,78.09,14.02,137.67,58.45,47.77,11.86
2018-07-05,78.14,13.4,142.65,61.08,48.92,10.96
2018-07-06,78.13,13.01,145.87,62.78,50.27,10.08
2018-07-09,78.08,12.99,146.89,62.93,50.8,9.81
2018-07-10,78.1,13.2,144.61,62.01,49.73,10.28
2018-07-11,78.14,12.53,151.83,65.07,51.0,9.76
2018-07-12,78.17,12.49,151.41,65.26,51.1,9.6
2018-07-13,78.14,12.59,150.38,64.82,50.99,9.5
2018-07-16,78.13,12.34,153.52,66.02,51.63,9.33
2018-07-17,78.13,12.42,152.84,65.6,51.92,9.2
2018-07-18,78.19,12.62,151.3,64.63,51.32,9.47
2018-07-19,78.18,12.64,151.07,64.54,51.14,9.51
2018-07-20,78.08,12.52,153.33,65.1,51.44,9.45
2018-07-23,78.1,12.36,156.01,65.93,52.14,9.2
2018-07-24,78.08,11.84,161.6,68.68,53.56,9.14
2018-07-25,78.08,12.36,154.4,65.68,53.05,9.18
2018-07-26,78.1,12.88,146.09,62.94,52.02,9.56
2018-07-27,78.13,13.43,139.5,60.23,51.15,9.95
2018-07-30,78.13,13.18,140.67,61.43,51.91,9.57
2018-07-31,78.01,12.99,144.15,62.27,51.7,9.41
2018-08-01,78.06,12.47,149.82,64.75,52.46,9.26
2018-08-02,78.09,12.36,151.4,65.33,53.17,9.06
2018-08-03,78.11,12.13,153.94,66.53,53.75,8.57
2018-08-06,78.04,12.01,155.51,67.18,54.23,8.29
2018-08-07,78.05,11.99,156.66,67.36,54.11,8.09
2018-08-08,78.05,12.0,156.85,67.3,53.9,8.26
2018-08-09,78.15,12.27,153.16,65.73,52.81,8.86
2018-08-10,78.16,12.31,152.57,65.54,52.25,9.64
2018-08-13,78.17,12.1,155.33,66.75,53.23,8.91
2018-08-14,78.22,12.52,151.23,64.32,52.06,9.75
2018-08-15,78.21,12.43,152.95,64.91,53.24,8.98
2018-08-16,78.24,12.41,153.68,64.9,53.76,8.62
2018-08-17,78.32,12.44,152.87,64.77,54.17,8.37
2018-08-20,78.31,12.31,153.49,65.44,54.47,8.64
2018-08-21,78.33,12.17,154.83,66.2,54.44,8.48
2018-08-22,78.3,12.23,155.7,65.87,54.13,8.39
2018-08-23,78.3,11.89,160.43,67.7,55.11,8.31
2018-08-24,78.27,11.54,164.89,69.74,56.39,8.36
2018-08-27,78.24,11.49,165.41,70.05,56.47,8.35
2018-08-28,78.23,11.08,170.03,72.5,57.39,8.34
2018-08-29,78.26,11.15,168.59,72.09,56.65,8.61
2018-08-30,78.29,11.11,168.99,72.3,56.63,8.42
2018-08-31,78.15,11.26,167.04,71.44,56.38,8.47
2018-09-04,78.19,11.71,160.3,68.6,55.92,8.57
2018-09-05,78.22,12.01,157.05,66.73,55.38,8.96
2018-09-06,78.07,12.13,155.46,66.07,55.02,9.2
2018-09-07,78.09,12.03,156.81,66.65,55.33,8.82
2018-09-10,78.03,11.76,160.81,68.13,55.91,8.42
2018-09-11,78.04,11.87,159.04,67.54,55.92,8.26
2018-09-12,78.06,11.52,164.16,69.54,56.84,7.9
2018-09-13,78.02,11.6,163.93,69.01,56.9,7.67
2018-09-14,78.05,12.11,157.66,66.1,55.95,7.98
2018-09-17,77.97,11.8,160.47,67.67,56.85,39.76
2018-09-18,77.96,11.84,159.53,67.52,57.04,37.69
2018-09-19,77.96,11.45,164.95,69.64,58.37,36.72
2018-09-20,77.99,11.65,163.31,68.53,58.21,36.86
2018-09-21,77.95,11.55,165.05,69.12,57.67,36.82
2018-09-24,77.95,11.5,164.63,69.4,57.44,37.3
2018-09-25,77.99,11.43,162.28,69.33,56.87,37.86
2018-09-26,78.0,11.13,165.29,71.25,57.33,36.83
2018-09-27,78.03,11.14,167.21,71.14,57.27,36.77
2018-09-28,77.86,11.08,169.66,71.55,57.92,36.09
2018-10-01,77.88,11.14,169.59,71.14,57.86,36.22
2018-10-02,77.77,11.13,171.14,71.35,57.94,35.76
2018-10-03,77.73,11.75,162.25,67.28,56.55,38.99
2018-10-04,77.71,12.2,155.82,64.75,55.65,40.26
2018-10-05,77.73,12.41,150.55,63.59,55.56,40.86
2018-10-08,77.75,12.32,152.05,64.08,55.34,41.93
2018-10-09,77.76,13.93,131.01,55.77,50.01,52.28
2018-10-10,77.8,14.44,125.33,53.51,46.77,59.05
2018-10-11,77.8,13.24,137.01,58.03,48.66,52.34
2018-10-12,77.82,13.75,130.33,55.84,47.84,53.47
2018-10-15,77.83,12.59,142.07,60.65,50.84,47.95
2018-10-16,77.77,12.53,140.24,60.85,50.95,48.79
2018-10-17,77.83,13.38,131.57,56.63,48.76,53.49
2018-10-18,77.8,13.46,131.57,56.4,48.62,52.78
2018-10-19,77.78,13.24,134.72,57.25,48.01,53.36
2018-10-22,77.84,13.38,133.24,56.62,47.19,56.32
2018-10-23,77.98,15.23,115.59,48.92,42.87,63.83
2018-10-24,77.92,13.69,126.76,53.94,45.25,60.94
2018-10-25,78.06,14.69,119.27,49.75,42.79,66.22
2018-10-26,78.01,15.55,113.35,47.09,42.05,66.77
2018-10-29,77.97,14.88,116.93,48.91,44.0,63.33
2018-10-30,77.94,13.88,125.31,52.21,45.37,60.34
2018-10-31,77.85,13.27,129.96,54.49,46.79,57.31
2018-11-01,77.74,13.89,122.32,52.05,45.87,58.01
2018-11-02,77.78,14.02,122.0,51.54,46.71,57.16
2018-11-05,77.72,13.7,124.03,52.63,47.55,54.28
2018-11-06,77.7,12.44,134.67,57.47,50.57,48.59
2018-11-07,77.67,12.67,134.22,56.49,50.27,47.94
2018-11-08,77.75,13.3,127.73,53.62,48.88,50.06
2018-11-09,77.82,14.5,114.1,48.91,46.04,56.13
2018-11-12,77.82,14.48,114.46,48.89,45.81,56.86
2018-11-13,77.88,14.84,110.17,47.65,44.81,59.04
2018-11-14,77.92,14.06,118.38,50.2,46.24,58.13
2018-11-15,78.0,14.21,117.94,49.65,46.57,54.1
2018-11-16,78.05,15.61,104.42,44.89,44.29,58.83
2018-11-19,78.0,16.43,97.79,42.4,41.77,63.8
2018-11-20,77.98,16.08,99.58,43.35,42.17,61.71
2018-11-21,78.01,16.45,96.83,42.39,41.32,62.3
2018-11-23,77.97,15.31,103.4,45.3,43.27,57.0
2018-11-26,77.98,15.14,104.1,45.77,43.69,55.31
2018-11-27,78.06,13.72,114.82,50.11,46.68,52.95
2018-11-28,78.07,13.85,111.66,49.65,46.38,54.51
2018-11-29,78.08,13.53,114.92,50.69,47.31,52.3
2018-11-30,77.91,12.86,122.42,53.29,49.07,47.9
2018-12-03,77.94,14.29,108.2,47.43,44.41,57.15
2018-12-04,78.03,14.02,108.87,48.12,44.13,58.91
2018-12-06,78.11,15.43,97.29,43.41,41.04,65.47
2018-12-07,78.17,14.94,101.55,44.77,41.23,64.92
2018-12-10,78.14,14.79,101.84,45.25,41.22,64.62
2018-12-11,78.11,14.4,104.28,46.39,41.87,63.76
2018-12-12,78.19,14.39,104.66,46.4,41.82,62.28
2018-12-13,78.24,15.45,96.93,42.9,39.48,66.01
2018-12-14,78.35,16.53,90.84,40.13,37.09,70.92
2018-12-17,78.43,16.2,92.9,40.8,37.02,71.55
2018-12-18,78.43,17.39,87.52,37.85,35.32,70.97
2018-12-19,78.41,18.1,82.72,36.33,33.59,76.36
2018-12-20,78.48,19.9,74.82,32.82,31.48,82.49
2018-12-21,78.38,21.35,68.96,30.39,29.0,88.23
2018-12-24,78.23,17.34,81.25,35.86,33.15,81.49
2018-12-26,78.34,17.08,83.49,36.37,34.03,86.4
2018-12-27,78.48,17.13,82.69,36.22,33.87,86.55
2018-12-28,78.57,16.76,85.0,37.04,34.78,81.78
2018-12-31,78.64,16.5,85.03,37.57,34.85,77.95
2019-01-02,78.82,18.13,72.51,33.93,32.25,83.41
2019-01-03,78.62,15.75,81.71,38.27,35.53,73.49
2019-01-04,78.53,15.25,83.85,39.49,36.34,71.0
2019-01-07,78.46,14.82,86.1,40.63,37.35,68.81
2019-01-08,78.53,14.49,89.2,41.59,37.87,66.57
2019-01-09,78.55,14.34,90.38,41.99,38.33,65.45
2019-01-10,78.62,14.5,89.95,41.49,38.3,62.14
2019-01-11,78.64,14.91,87.5,40.41,37.65,62.48
2019-01-14,78.69,14.04,91.32,42.65,38.92,58.26
2019-01-15,78.63,14.02,91.47,42.71,39.15,59.87
2019-01-16,78.59,13.71,93.33,43.71,40.05,59.09
2019-01-17,78.59,13.32,97.51,44.91,41.62,56.76
2019-01-18,78.65,14.09,92.49,42.43,39.96,64.53
2019-01-22,78.69,14.06,93.49,42.47,40.15,63.55
2019-01-23,78.77,13.8,95.91,43.22,40.26,60.5
2019-01-24,78.71,13.3,99.99,44.76,41.24,57.02
2019-01-25,78.7,13.8,95.85,43.11,40.33,60.62
2019-01-28,78.79,14.2,92.93,41.89,40.15,60.28
2019-01-29,78.9,13.12,101.37,45.03,42.04,56.36
2019-01-30,79.06,12.53,100.92,47.01,43.09,52.87
2019-01-31,78.74,12.71,102.79,46.41,43.15,52.04
2019-02-01,78.7,12.25,107.74,48.11,44.07,49.54
2019-02-04,78.75,11.92,110.45,49.38,44.64,49.1
2019-02-05,78.78,12.01,111.5,48.99,44.42,48.48
2019-02-06,78.84,12.5,106.79,46.99,43.14,50.94
2019-02-07,78.9,12.43,108.56,47.23,43.3,50.01
2019-02-08,78.85,12.47,108.44,47.12,43.37,49.26
2019-02-11,78.85,11.93,112.83,49.16,45.03,47.95
2019-02-12,78.8,11.92,113.23,49.26,45.43,47.72
2019-02-13,78.88,11.86,113.62,49.44,45.12,48.93
2019-02-14,78.88,11.73,116.23,50.03,46.57,46.48
2019-02-15,78.91,11.66,116.49,50.33,46.8,46.63
2019-02-19,78.92,11.66,116.74,50.29,47.08,43.92
2019-02-20,78.88,11.8,117.01,49.72,46.56,44.64
2019-02-21,78.98,11.54,121.3,50.8,47.44,42.14
2019-02-22,78.95,11.41,123.18,51.36,47.64,43.26
2019-02-25,79.04,11.38,123.9,51.52,47.49,43.82
2019-02-26,79.0,11.42,123.56,51.36,47.41,43.91
2019-02-27,78.97,11.5,122.5,51.04,47.09,43.76
2019-02-28,78.76,11.25,124.8,52.06,48.03,40.88
2019-03-01,78.81,11.25,123.52,52.07,47.46,42.33
2019-03-04,78.83,11.23,122.31,52.2,47.26,42.72
2019-03-05,78.9,11.41,120.31,51.3,46.39,44.44
2019-03-06,79.01,11.86,116.92,49.43,45.23,47.14
2019-03-07,79.04,11.9,116.77,49.15,44.95,47.51
2019-03-08,79.03,11.17,124.39,52.22,46.91,42.41
2019-03-11,79.09,10.98,126.46,53.07,47.39,40.63
2019-03-12,79.09,10.76,128.99,54.22,48.33,39.97
2019-03-13,79.09,10.79,129.7,53.98,48.23,39.02
2019-03-14,79.14,10.54,134.35,55.32,48.93,37.85
2019-03-15,79.13,10.43,136.0,55.82,49.48,37.98
2019-03-18,79.12,10.34,136.6,56.38,49.51,38.45
2019-03-19,79.28,10.18,135.22,57.01,48.9,38.97
2019-03-20,79.27,9.71,145.63,59.65,50.51,38.15
2019-03-21,79.47,10.36,134.99,55.75,47.63,44.74
2019-03-22,79.57,10.41,133.46,55.4,47.51,44.88
2019-03-25,79.6,10.27,135.63,56.16,48.51,41.29
2019-03-26,79.65,10.47,133.42,55.06,47.83,42.2
2019-03-27,79.63,10.4,134.89,55.41,48.34,40.84
2019-03-28,79.59,10.17,138.63,56.66,49.28,38.91
2019-03-29,79.3,9.78,144.32,58.89,51.0,37.87
2019-04-01,79.34,9.66,145.85,59.54,50.99,37.71
2019-04-02,79.29,9.5,149.34,60.57,51.29,38.09
2019-04-03,79.32,9.52,147.59,60.48,51.62,37.63
2019-04-04,79.33,9.37,149.38,61.39,52.29,36.43
2019-04-05,79.31,9.3,151.17,61.87,52.49,36.15
2019-04-08,79.35,9.4,148.97,61.19,51.65,38.08
2019-04-09,79.41,9.25,152.13,62.18,52.18,36.54
2019-04-10,79.36,9.33,151.38,61.71,52.12,35.39
2019-04-11,79.25,9.2,154.39,62.47,53.17,32.98
2019-04-12,79.26,9.21,154.37,62.52,53.03,32.36
2019-04-15,79.21,9.11,156.61,63.13,53.18,32.0
2019-04-16,79.23,9.02,159.1,63.76,52.72,32.27
2019-04-17,79.28,9.0,160.38,63.96,53.0,31.55
2019-04-18,79.25,8.92,161.44,64.5,53.17,31.1
2019-04-22,79.35,8.58,166.92,66.95,54.53,30.74
2019-04-23,79.43,8.66,167.05,66.3,54.21,31.83
2019-04-24,79.41,8.58,166.55,67.04,54.04,32.75
2019-04-25,79.5,8.55,164.74,67.28,54.82,31.1
2019-04-26,79.46,8.5,164.83,67.64,55.01,31.81
2019-04-29,79.56,8.7,165.83,66.09,55.1,31.84
2019-04-30,79.32,8.8,164.57,65.33,53.86,33.62
2019-05-01,79.26,8.9,161.79,64.53,53.53,33.71
2019-05-02,79.3,8.48,166.36,67.57,55.04,31.35
2019-05-03,79.38,8.63,162.63,66.36,54.39,33.81
2019-05-06,79.45,9.14,151.95,62.5,51.67,42.39
2019-05-07,79.4,9.21,151.36,61.95,51.43,41.29
2019-05-08,79.45,9.36,148.3,60.97,50.91,41.08
2019-05-09,79.46,9.35,149.52,61.14,51.63,36.51
2019-05-10,79.61,10.32,132.7,54.82,47.81,44.37
2019-05-13,79.59,9.98,139.13,56.54,49.01,40.79
2019-05-14,79.67,9.57,143.3,58.89,49.86,38.27
2019-05-15,79.62,9.28,147.79,60.73,51.21,35.85
2019-05-16,79.62,9.57,143.95,58.84,50.25,36.55
2019-05-17,79.59,10.05,136.29,55.89,49.28,37.32
2019-05-20,79.53,9.76,141.18,57.57,50.55,34.6
2019-05-21,79.59,9.87,138.98,56.82,50.12,33.97
2019-05-22,79.76,10.32,131.72,54.14,48.32,37.4
2019-05-23,79.74,41.4,131.84,54.06,48.51,36.23
2019-05-24,79.84,41.92,130.33,53.48,47.21,37.8
2019-05-28,79.88,42.94,128.06,52.14,46.27,38.9
2019-05-29,79.94,42.41,130.42,52.76,46.6,37.77
2019-05-30,80.13,44.44,123.99,50.22,44.69,40.23
2019-05-31,80.19,47.29,117.31,47.01,44.33,40.64
2019-06-03,80.13,43.48,128.99,50.82,47.21,37.36
2019-06-04,80.21,42.49,134.41,51.94,48.4,36.17
2019-06-05,80.12,41.5,138.86,53.14,49.32,35.03
2019-06-06,80.23,39.14,146.45,56.17,50.81,35.46
2019-06-07,80.13,37.77,150.79,58.22,51.51,34.99
2019-06-10,80.11,37.58,151.04,58.44,51.47,35.15
2019-06-11,80.19,38.24,148.39,57.45,51.19,34.85
2019-06-12,80.26,37.59,149.66,58.39,51.86,34.54
2019-06-13,80.28,38.12,145.58,57.63,51.6,34.08
2019-06-14,80.26,37.4,146.36,58.68,51.69,33.46
2019-06-17,80.3,35.82,153.97,61.22,53.22,33.11
2019-06-18,80.5,35.39,155.76,61.94,53.66,31.36
2019-06-19,80.56,34.45,162.34,63.64,55.15,31.63
2019-06-20,80.49,34.57,160.06,63.35,54.94,32.69
2019-06-21,80.54,34.62,160.95,63.33,54.72,32.17
2019-06-24,80.59,36.11,152.03,60.09,53.04,33.46
2019-06-25,80.48,35.65,156.89,60.85,52.81,33.03
2019-06-26,80.56,35.27,158.05,61.51,53.4,32.24
2019-06-27,80.53,35.15,158.58,61.77,54.15,31.51
2019-06-28,80.36,33.74,165.75,64.23,55.56,28.92
2019-07-01,80.45,33.34,167.0,65.01,56.09,27.3
2019-07-02,80.47,32.61,170.36,66.45,57.33,27.04
2019-07-03,80.26,32.8,169.76,66.02,57.08,27.19
2019-07-05,80.21,33.51,165.66,64.63,56.23,28.3
2019-07-08,80.18,32.98,167.28,65.6,56.42,28.43
2019-07-09,80.31,32.02,171.13,67.54,57.22,27.11
2019-07-10,80.23,32.1,173.14,67.36,57.57,26.45
2019-07-11,80.3,31.57,177.04,68.49,58.38,25.74
2019-07-12,80.27,31.28,178.44,69.07,58.39,25.68
2019-07-15,80.23,31.76,173.52,68.09,57.81,25.8
2019-07-16,80.36,32.22,172.26,67.08,56.66,26.65
2019-07-17,80.49,32.1,176.21,67.37,57.24,26.33
2019-07-18,80.38,32.86,173.22,65.74,56.26,26.74
2019-07-19,80.43,32.07,179.72,67.29,56.67,26.0
2019-07-22,80.43,31.47,182.4,68.59,57.83,24.57
2019-07-23,80.44,30.8,187.1,70.05,58.63,23.63
2019-07-24,80.39,31.68,182.57,68.05,57.76,24.71
2019-07-25,80.36,30.73,185.85,70.07,58.94,23.76
2019-07-26,80.39,31.02,185.61,69.42,58.64,24.06
2019-07-29,80.4,31.43,181.77,68.49,58.22,24.94
2019-07-30,80.4,32.74,173.39,65.6,56.21,27.02
2019-07-31,80.53,33.24,170.97,64.68,54.79,30.23
2019-08-01,80.55,34.78,161.88,61.72,53.6,30.6
2019-08-02,80.76,38.45,142.1,55.24,48.83,37.15
2019-08-05,80.79,36.81,149.28,57.51,50.7,33.56
2019-08-06,80.8,36.33,152.03,58.35,50.81,33.83
2019-08-07,80.8,33.9,163.0,62.21,53.73,30.81
2019-08-08,80.74,34.86,157.16,60.37,52.63,32.5
2019-08-09,80.86,36.05,151.38,58.35,50.69,35.98
2019-08-12,80.74,33.68,162.18,62.18,53.03,31.97
2019-08-13,80.82,36.73,147.56,56.61,48.38,38.59
2019-08-14,81.01,36.85,146.74,56.37,48.74,37.32
2019-08-15,81.02,35.11,154.73,58.97,50.87,34.12
2019-08-16,80.94,33.53,161.92,61.73,52.7,30.32
2019-08-19,81.05,34.2,159.6,60.46,51.47,31.39
2019-08-20,80.98,33.31,164.8,62.0,52.72,29.12
