Date,QID,SHV,SHY,SOXL,SPLV,SQQQ,STIP,TECL,TLT,TMF,TMV,TQQQ,UDN,UGL,UPRO,UUP,VIXY,XLP
2015-01-27,40.98,110.25,84.9,121.95,38.07,31.45,99.68,125.0,136.74,109.26,24.4,90.2,22.6,45.27,121.3,25.08,23.04,48.51
2015-01-28,40.16,110.26,84.87,122.3,38.37,30.56,99.62,128.5,135.89,107.18,24.84,92.81,22.56,43.26,124.81,25.1,22.3,48.9
2015-01-29,40.75,110.27,84.97,114.78,37.67,31.28,99.87,124.1,138.28,112.72,23.53,90.68,22.52,45.14,120.05,25.13,24.53,48.02
2015-01-30,40.05,110.29,84.91,115.83,38.11,30.47,99.95,127.54,137.52,111.66,23.78,93.06,22.58,44.45,124.44,25.08,23.2,48.59
2015-02-02,39.31,110.29,84.85,122.08,38.48,29.55,100.05,131.98,134.57,104.52,25.26,95.6,22.89,43.55,129.83,24.79,22.09,49.02
2015-02-03,39.36,110.28,84.86,123.54,38.37,29.65,99.95,132.62,134.77,104.94,25.19,95.35,22.72,43.92,128.41,24.94,22.66,49.04
2015-02-04,38.68,110.28,84.83,127.09,38.77,28.91,99.93,136.2,133.35,101.71,25.94,97.88,22.91,44.02,132.41,24.76,21.87,49.29
2015-02-05,39.15,110.27,84.63,125.0,38.23,29.41,99.5,135.07,131.02,96.28,27.33,96.1,22.6,41.76,131.24,25.06,22.82,49.07
2015-02-06,39.4,110.26,84.63,120.91,38.02,29.7,99.44,134.5,130.76,95.76,27.47,95.04,22.6,42.19,129.45,25.04,22.95,48.7
2015-02-09,38.21,110.27,84.61,133.16,38.38,28.28,99.34,140.22,129.73,93.42,28.12,99.59,22.57,41.67,133.62,25.07,22.04,49.27
2015-02-10,37.9,110.27,84.61,134.5,38.21,28.0,99.24,141.92,129.94,93.81,28.02,100.71,22.49,40.72,133.84,25.16,22.17,49.5
2015-02-11,37.04,110.27,84.66,140.99,38.45,27.01,99.3,147.95,129.5,92.92,28.3,104.23,22.73,40.91,137.66,24.92,20.84,49.73
2015-02-12,36.38,110.27,84.65,144.09,38.18,26.3,99.25,150.75,128.17,90.04,29.14,106.86,22.76,41.23,139.44,24.91,20.59,49.5
2015-02-13,36.33,110.28,84.61,145.43,38.18,26.23,99.19,150.78,126.3,86.03,30.44,107.15,22.8,39.95,140.16,24.88,20.66,49.51
2015-02-17,36.22,110.29,84.69,144.19,38.46,26.14,99.3,151.28,126.94,87.42,29.96,107.61,22.78,40.12,140.02,24.89,20.48,49.78
2015-02-18,35.87,110.29,84.66,145.32,38.17,25.74,99.2,152.63,126.21,85.9,30.48,109.23,22.67,39.9,139.75,24.98,20.02,49.42
2015-02-19,35.38,110.29,84.63,147.91,38.3,25.23,99.11,155.21,126.59,86.62,30.14,111.33,22.67,39.42,142.29,24.96,19.3,49.6
2015-02-20,35.29,110.28,84.69,144.97,38.38,25.13,99.11,155.75,127.89,89.35,29.23,111.77,22.6,39.54,142.19,25.03,19.37,49.75
2015-02-23,35.22,110.28,84.76,151.1,38.33,25.07,99.29,156.78,129.66,93.04,28.04,112.0,22.63,39.33,143.39,24.98,18.56,49.91
2015-02-24,35.42,110.27,84.75,148.31,38.25,25.27,99.41,154.15,130.23,94.24,27.67,111.1,22.71,39.7,142.92,24.93,18.69,49.74
2015-02-25,35.07,110.27,84.66,151.32,38.15,24.89,99.43,157.32,128.43,90.37,28.76,112.79,22.41,39.94,142.45,25.19,18.47,49.81
2015-02-26,35.38,110.28,84.71,150.23,38.14,25.2,99.71,155.28,129.49,92.58,28.05,111.3,22.41,40.07,141.04,25.2,18.35,50.01
2015-02-27,34.73,110.27,84.61,162.71,38.24,24.52,99.46,159.3,126.86,87.44,29.58,114.3,22.35,39.65,143.68,25.25,17.76,50.1
2015-03-02,35.07,110.26,84.59,153.49,38.16,24.86,99.52,155.89,126.41,86.44,29.93,112.66,22.35,39.48,141.9,25.24,18.13,49.91
2015-03-03,35.31,110.27,84.62,153.06,37.85,25.13,99.52,153.71,126.56,86.92,29.82,111.41,22.22,39.31,140.03,25.37,18.08,49.56
2015-03-04,35.21,110.27,84.64,153.2,38.09,25.03,99.43,153.31,126.34,86.39,29.97,111.9,22.1,39.22,140.52,25.49,17.86,49.73
2015-03-05,36.03,110.26,84.52,148.58,37.34,25.91,99.14,147.72,123.51,80.59,31.99,108.05,21.77,37.12,134.49,25.8,18.65,48.76
2015-03-06,35.79,110.26,84.57,149.88,37.56,25.67,99.04,149.73,124.66,82.83,31.11,109.09,21.77,37.12,136.26,25.8,18.39,49.04
2015-03-09,37.1,110.27,84.59,141.42,37.13,27.07,99.03,140.79,126.27,86.02,29.89,103.05,21.53,36.74,129.6,26.07,18.96,48.32
2015-03-10,37.55,110.27,84.61,142.41,37.03,27.56,99.03,137.78,127.22,87.95,29.2,101.24,21.25,36.37,128.65,26.36,19.4,47.96
2015-03-11,37.03,110.27,84.63,142.43,37.67,26.99,98.97,140.54,127.11,87.75,29.24,103.18,21.32,36.32,133.56,26.22,18.27,48.66
2015-03-12,37.33,110.27,84.63,145.37,37.34,27.34,98.84,138.14,126.71,86.91,29.53,101.85,21.1,36.38,131.1,26.49,18.67,48.28
2015-03-13,36.4,110.27,84.64,151.77,37.87,26.3,98.79,142.97,127.93,89.39,28.7,105.75,21.21,36.45,136.45,26.29,18.25,48.87
2015-03-16,36.31,110.27,84.64,148.53,37.71,26.16,98.65,143.24,128.97,91.62,27.98,106.34,21.21,35.98,135.14,26.3,18.14,48.52
2015-03-17,35.54,110.26,84.82,151.8,38.25,25.35,99.26,148.5,131.48,96.9,26.34,109.4,21.64,37.36,139.89,25.78,17.35,48.85
2015-03-18,35.43,110.26,84.72,152.91,38.02,25.26,99.12,147.79,130.86,95.54,26.69,109.93,21.35,37.38,138.02,26.17,17.37,48.63
2015-03-19,34.94,110.26,84.77,159.62,38.46,24.71,99.24,150.01,131.55,96.99,26.26,112.21,21.61,38.08,141.67,25.82,17.1,48.94
2015-03-20,35.14,110.26,84.8,155.09,38.45,24.92,99.22,150.33,131.38,96.72,26.39,111.27,21.87,38.69,140.91,25.54,16.77,49.02
2015-03-23,35.37,110.27,84.82,151.26,38.19,25.18,99.38,148.81,132.61,99.43,25.63,110.14,21.79,38.79,138.43,25.62,16.7,48.74
2015-03-24,37.02,110.26,84.8,130.47,37.7,26.93,99.43,137.57,131.46,96.9,26.28,102.45,21.83,38.97,132.21,25.55,17.46,48.62
2015-03-25,37.24,110.26,84.77,125.09,37.61,27.21,99.36,137.68,129.48,92.49,27.46,101.61,21.75,39.44,131.34,25.64,17.3,48.41
2015-03-26,36.96,110.26,84.79,135.51,37.72,26.87,99.33,138.18,131.02,95.66,26.52,102.59,21.74,39.08,132.14,25.66,17.12,48.71
2015-03-27,36.08,110.26,84.82,140.83,38.21,25.92,99.21,142.97,130.38,94.34,26.87,106.28,21.57,38.35,137.02,25.86,16.59,49.2
2015-03-30,36.85,110.27,84.87,136.04,37.93,26.76,99.37,139.07,130.71,94.96,26.7,102.99,21.49,38.14,133.46,25.9,17.0,48.74
2015-03-31,37.24,110.28,84.87,133.48,37.84,27.17,99.64,137.89,132.13,98.77,25.64,101.25,21.54,39.49,132.06,25.91,17.0,48.8
2015-04-01,37.19,110.26,84.87,132.14,38.01,27.11,99.56,138.55,130.77,95.63,26.41,101.42,21.71,39.27,133.25,25.71,16.66,49.13
2015-04-02,36.58,110.29,84.94,134.23,38.28,26.48,99.88,141.55,130.04,94.01,26.85,103.86,21.82,40.22,136.09,25.51,16.27,49.52
2015-04-06,36.7,110.28,84.9,134.37,38.02,26.6,99.84,140.71,131.08,96.3,26.22,103.38,21.61,39.9,134.99,25.8,16.25,49.29
2015-04-07,36.13,110.28,84.89,136.79,38.07,25.97,99.67,142.24,131.08,96.3,26.21,105.84,21.57,39.36,136.38,25.84,15.93,49.37
2015-04-08,35.67,110.28,84.86,142.1,37.98,25.48,99.6,143.67,129.45,92.66,27.18,107.81,21.35,38.84,138.23,26.12,15.42,49.51
2015-04-09,35.39,110.27,84.84,143.69,38.13,25.16,99.59,145.04,129.61,93.0,27.08,109.1,21.29,39.67,140.39,26.17,14.72,49.6
2015-04-10,35.56,110.27,84.87,141.17,37.94,25.36,99.65,143.86,129.8,93.44,26.96,108.29,21.26,39.15,138.56,26.21,15.11,49.37
2015-04-13,35.76,110.28,84.9,136.79,38.0,25.58,99.73,142.29,130.67,95.39,26.39,107.36,21.44,38.69,139.3,26.01,14.95,49.48
2015-04-14,35.33,110.275,84.915,143.8,37.9,25.1,99.92,145.92,130.62,95.2,26.45,109.26,21.52,39.28,141.14,25.89,14.62,49.34
2015-04-15,35.4,110.28,84.96,141.69,37.9,25.19,100.0,144.59,129.91,93.74,26.83,108.88,21.69,39.01,141.01,25.69,14.32,49.52
2015-04-16,36.51,110.27,84.93,135.71,37.52,26.34,100.16,138.37,131.43,96.97,25.94,103.79,21.74,39.41,136.14,25.63,14.81,49.06
2015-04-17,35.41,110.28,84.9,139.13,37.78,25.18,100.06,145.53,130.3,94.46,26.57,108.43,21.6,38.83,139.84,25.78,14.31,49.23
2015-04-20,35.11,110.27,84.91,142.17,37.65,24.85,99.98,145.07,129.72,93.2,26.93,109.82,21.57,39.23,139.37,25.81,14.31,49.32
2015-04-21,34.72,110.28,84.86,147.86,37.76,24.47,99.94,149.55,127.7,88.8,28.19,111.6,21.6,38.24,141.4,25.81,14.16,49.35
2015-04-22,34.45,110.28,84.88,141.32,37.85,24.18,100.06,151.64,128.29,89.96,27.83,112.94,21.76,38.8,142.47,25.62,14.03,49.18
2015-04-23,33.54,110.28,84.92,134.21,37.93,23.21,100.19,155.18,129.11,91.71,27.29,117.36,21.84,37.77,143.49,25.52,13.89,49.19
2015-04-24,33.7,110.275,84.91,135.43,37.72,23.36,100.18,156.9,129.05,91.63,27.28,116.61,21.8796,39.21,141.6,25.44,14.29,48.92
2015-04-27,33.83,110.275,84.875,135.78,37.85,23.51,100.04,158.29,127.3,87.86,28.41,115.85,22.02,39.89,142.9,25.28,13.81,48.97
2015-04-28,34.25,110.28,84.87,133.5,37.47,23.94,99.97,156.17,125.73,84.68,29.42,113.64,22.21,39.36,141.16,25.06,14.14,48.53
2015-04-29,35.33,110.29,84.87,130.45,37.08,25.08,100.04,149.72,126.01,85.18,29.24,108.3,22.32,37.94,136.92,24.91,14.55,48.37
2015-04-30,34.39,110.28,84.8,140.62,37.41,24.07,99.92,154.86,124.03,81.75,30.46,112.68,22.22,37.78,141.3,25.03,13.82,48.81
2015-05-01,34.29,110.29,84.8,139.93,37.54,23.95,99.88,155.23,122.86,79.4,31.3,113.08,22.14,38.37,142.67,25.1,13.87,48.9
2015-05-04,35.37,110.29,84.76,130.87,37.04,25.11,99.89,148.8,122.71,79.04,31.44,107.72,22.22,38.6,137.59,25.03,14.3,48.49
2015-05-05,35.87,110.28,84.75,130.37,36.95,25.65,99.79,144.92,120.59,74.93,33.03,105.42,22.44,38.48,135.94,24.75,14.54,48.64
2015-05-06,35.46,110.28,84.73,134.77,37.19,25.21,99.71,147.59,122.17,77.94,31.73,107.23,22.31,37.93,137.59,24.88,14.45,48.76
2015-05-07,34.58,110.28,84.84,138.63,37.58,24.26,99.87,153.53,122.54,78.62,31.44,111.16,22.3,38.34,142.94,24.91,13.7,49.17
2015-05-08,34.84,110.29,84.79,138.67,37.31,24.54,99.65,151.23,119.5,72.84,33.75,109.94,22.21,38.04,140.97,24.99,14.07,48.97
2015-05-11,35.15,110.29,84.78,135.35,37.23,24.88,99.72,149.06,119.84,73.38,33.5,108.52,22.31,38.57,139.62,24.85,14.0,48.86
2015-05-12,35.02,110.28,84.82,137.56,37.15,24.71,99.84,151.2,118.88,71.59,34.31,109.08,22.51,39.99,139.78,24.63,13.78,48.84
2015-05-13,33.98,110.29,84.89,142.64,37.68,23.63,99.92,158.18,119.17,72.22,34.04,113.91,22.58,40.48,144.16,24.55,13.49,49.59
2015-05-14,33.96,110.29,84.91,143.36,37.68,23.59,100.0,156.69,121.59,76.43,32.0,113.9,22.62,40.75,144.59,24.51,13.35,49.75
2015-05-15,33.7,110.29,84.85,147.18,37.77,23.33,99.88,158.81,119.58,72.75,33.51,115.3,22.38,40.72,145.93,24.75,12.94,49.59
2015-05-18,33.75,110.28,84.78,145.84,37.85,23.4,99.71,157.36,118.51,70.85,34.42,114.97,22.15,39.53,145.67,25.04,12.74,49.46
2015-05-19,33.71,110.29,84.82,36.62,37.78,23.34,99.88,39.56,118.69,71.16,34.25,115.16,22.11,39.65,72.73,25.09,12.77,49.35
2015-05-20,33.37,110.29,84.85,37.21,37.74,22.99,99.95,39.96,120.35,74.08,32.84,116.97,22.17,39.47,73.35,25.05,12.41,49.45
2015-05-21,33.4,110.28,84.8,37.47,37.7,23.04,100.01,39.93,120.36,74.18,32.8,116.65,21.96,39.37,72.86,25.28,12.44,49.25
2015-05-22,34.2,110.28,84.81,36.66,37.35,23.85,99.87,38.34,122.42,77.86,31.1,112.61,21.73,38.26,70.56,25.56,12.9,48.86
2015-05-26,33.08,110.29,84.82,40.94,37.66,22.67,99.77,40.21,122.74,78.55,30.87,118.03,21.76,38.19,72.42,25.56,12.43,49.17
2015-05-27,33.22,110.29,84.85,41.05,37.62,22.82,99.79,40.14,122.45,77.96,31.09,117.16,21.79,38.25,72.23,25.5,12.58,49.1
2015-05-28,33.63,110.28,84.87,41.41,37.35,23.23,99.96,39.3,122.72,78.44,30.86,115.18,21.82,38.38,70.81,25.46,12.66,48.79
2015-05-29,33.42,110.29,84.78,41.6,37.4,23.02,99.83,39.55,121.13,75.9,31.84,116.19,21.71,38.29,71.27,25.61,12.53,48.79
2015-06-01,33.6,110.29,84.76,40.13,37.31,23.24,99.8,39.31,119.42,72.7,33.2,115.13,22.03,38.57,71.07,25.22,12.73,48.66
2015-06-02,33.43,110.29,84.73,39.33,37.4,23.04,99.67,39.55,117.55,69.3,34.87,116.14,22.18,37.94,71.62,25.05,12.51,48.63
2015-06-03,33.89,110.29,84.75,38.3,37.06,23.53,99.66,38.5,119.01,71.88,33.46,113.61,22.12,37.51,69.96,25.08,12.93,48.28
2015-06-04,34.05,110.27,84.66,38.36,36.88,23.69,99.61,38.11,117.6,69.28,34.64,112.75,21.95,37.02,69.51,25.3,12.72,47.59
2015-06-05,34.76,110.28,84.72,36.25,36.74,24.43,99.68,36.88,117.46,69.08,34.76,109.3,22.21,37.36,68.21,25.01,12.98,47.57
2015-06-08,34.86,110.28,84.67,36.06,36.76,24.54,99.67,36.64,116.56,67.47,35.56,108.76,22.21,37.44,68.1,24.98,12.82,47.8
2015-06-09,33.94,110.28,84.66,37.41,37.17,23.56,99.63,38.19,115.53,65.69,36.51,113.07,22.4,38.05,70.61,24.84,12.27,48.27
2015-06-10,33.82,110.28,84.68,37.39,37.39,23.43,99.7,38.31,117.91,69.71,34.24,113.69,22.23,37.75,71.25,24.91,12.01,48.25
2015-06-11,34.35,110.29,84.67,36.37,37.13,24.0,99.71,37.32,117.97,69.85,34.19,110.8,22.26,37.68,69.57,24.89,12.16,48.06
2015-06-12,34.68,110.28,84.69,36.1,36.82,24.34,99.75,36.65,118.13,70.07,34.04,109.27,22.3,38.07,68.65,24.87,12.68,47.71
2015-06-15,34.36,110.28,84.72,36.48,37.12,24.0,99.92,37.25,119.06,71.77,33.24,110.94,22.23,37.7,69.86,24.92,12.45,48.23
2015-06-16,34.14,110.29,84.79,36.56,37.22,23.77,100.03,37.48,118.16,70.16,33.96,111.87,22.43,38.0,70.2,24.7,12.39,48.49
2015-06-17,33.19,110.28,84.81,38.11,37.64,22.8,100.02,38.32,117.58,69.08,34.49,116.6,22.51,39.01,72.27,24.62,12.04,49.03
2015-06-18,33.49,110.29,84.84,37.77,37.39,23.12,99.98,37.54,119.06,71.7,33.15,114.82,22.46,38.99,71.02,24.68,12.14,48.66
2015-06-19,33.01,110.29,84.77,38.48,37.56,22.59,99.87,38.25,116.67,67.43,35.13,117.59,22.41,37.88,72.47,24.73,11.61,48.85
2015-06-22,32.92,110.28,84.75,37.82,37.46,22.5,99.83,38.44,115.95,66.16,35.79,117.88,22.14,37.42,72.63,25.02,11.31,48.64
2015-06-23,33.27,110.28,84.79,36.7,37.25,22.85,99.86,37.92,116.91,67.79,34.91,116.07,22.19,37.27,71.02,24.97,11.53,48.42
2015-06-24,33.41,110.28,84.77,36.62,37.09,23.0,99.75,37.66,116.53,67.12,35.24,115.31,22.21,37.1,70.32,24.93,11.6,48.33
2015-06-25,33.81,110.28,84.74,33.95,37.29,23.42,99.74,36.73,115.25,64.86,36.39,113.17,22.16,37.33,70.33,25.0,11.55,48.43
2015-06-26,35.42,110.28,84.87,31.05,36.56,25.07,99.9,34.37,118.21,69.83,33.6,105.17,22.3,37.58,65.94,24.86,13.51,47.68
2015-06-29,35.16,110.29,84.85,31.42,36.64,24.79,99.92,34.48,117.53,68.64,34.13,106.37,22.14,37.04,66.4,25.03,13.39,47.6
2015-06-30,34.62,110.29,84.75,31.65,37.2,24.27,99.83,35.17,115.62,65.79,35.56,108.55,21.95,36.84,67.88,25.23,12.5,48.21
2015-07-01,34.59,110.29,84.84,32.04,37.13,24.2,100.03,35.2,116.07,66.5,35.13,108.96,22.0,36.62,67.67,25.17,13.27,48.17
2015-07-02,34.77,110.3,84.9,30.76,37.08,24.37,99.97,34.84,118.13,70.06,33.25,108.04,21.95,36.91,67.12,25.22,13.62,48.13
2015-07-06,34.6,110.3,84.92,30.35,37.56,24.2,99.98,34.97,119.28,72.04,32.33,108.59,21.88,36.01,68.32,25.3,12.92,49.12
2015-07-07,35.81,110.31,84.98,28.13,37.05,25.5,100.0,33.27,120.3,73.99,31.46,103.15,21.95,36.22,64.94,25.2,14.21,48.57
2015-07-08,35.82,110.3,84.92,26.79,37.16,25.55,99.94,32.88,117.92,69.61,33.31,102.85,21.89,36.39,65.26,25.28,14.31,48.61
2015-07-09,34.73,110.3,84.84,28.31,37.51,24.37,99.82,34.43,116.05,66.29,34.9,107.63,22.04,36.48,67.74,25.1,13.21,49.18
2015-07-10,33.53,110.3,84.79,28.99,37.81,23.08,99.69,36.0,115.69,65.66,35.19,113.13,21.81,36.18,69.95,25.35,11.94,49.64
2015-07-13,33.1,110.29,84.84,29.99,37.89,22.62,99.7,36.41,116.07,66.25,34.87,115.4,21.88,36.0,70.93,25.31,11.83,49.72
2015-07-14,33.0,110.3,84.87,29.38,37.81,22.55,99.77,36.43,117.29,68.36,33.77,115.95,21.76,35.54,70.8,25.42,11.79,49.59
2015-07-15,32.08,110.29,84.83,29.57,38.07,21.61,99.72,37.81,118.14,69.78,33.06,120.48,21.65,35.29,72.41,25.56,11.02,50.1
2015-07-16,31.14,110.3,84.8,29.32,37.91,20.66,99.68,39.49,118.7,70.9,32.57,125.99,21.6,34.61,72.64,25.62,10.93,50.07
2015-07-17,30.92,110.29,84.76,28.72,37.97,20.42,99.63,40.06,118.24,70.03,32.95,127.4,21.55,32.72,72.79,25.63,10.89,50.16
2015-07-20,30.97,110.28,84.77,28.8,37.79,20.48,99.65,39.41,118.86,71.15,32.4,127.05,21.72,32.49,71.87,25.45,10.79,50.04
2015-07-21,31.62,110.28,84.75,26.67,37.88,21.12,99.57,37.5,119.6,72.42,31.83,122.88,21.66,32.24,71.44,25.51,10.73,50.15
2015-07-22,31.9,110.28,84.77,27.84,37.67,21.38,99.6,37.19,121.1,75.17,30.61,121.41,21.76,31.9,70.26,25.41,10.86,49.96
2015-07-23,32.49,110.29,84.81,26.16,37.47,22.01,99.55,36.61,121.43,75.78,30.38,117.96,21.74,32.51,68.13,25.45,11.23,49.68
2015-07-24,33.03,110.28,84.85,25.54,37.39,22.54,99.59,35.65,122.06,76.93,29.85,114.93,21.93,32.22,66.91,25.25,11.82,49.65
2015-07-27,32.47,110.29,84.83,27.13,37.74,21.95,99.57,36.57,121.14,75.27,30.52,117.96,21.86,32.32,69.35,25.27,10.94,50.21
2015-07-28,32.19,110.28,84.81,27.29,38.03,21.68,99.6,37.33,120.74,74.41,30.85,119.28,21.79,32.38,70.78,25.41,10.76,50.38
2015-07-29,31.91,110.28,84.78,27.58,38.13,21.41,99.58,37.47,121.64,76.11,30.15,120.94,21.67,31.89,70.79,25.51,10.68,50.21
2015-07-30,31.98,110.28,84.85,26.61,38.14,21.48,99.7,37.15,122.59,77.84,29.44,120.57,21.76,32.23,70.5,25.43,10.67,50.31
2015-07-31,32.16,110.29,84.84,26.35,38.23,21.65,99.53,36.57,123.59,80.33,28.53,119.46,21.68,31.76,69.73,25.49,10.51,50.38
2015-08-03,32.31,110.28,84.73,25.47,38.15,21.82,99.32,35.89,122.59,78.35,29.19,118.69,21.59,31.78,69.35,25.62,10.57,50.38
2015-08-04,31.82,110.28,84.73,26.42,38.37,21.31,99.24,36.83,121.65,76.56,29.85,121.47,21.58,31.57,70.03,25.61,10.47,50.82
2015-08-05,32.83,110.28,84.75,25.04,38.17,22.3,99.3,35.86,122.69,78.52,29.11,115.64,21.61,31.94,68.5,25.56,10.83,50.44
2015-08-06,32.91,110.27,84.73,25.45,38.14,22.43,99.25,35.86,124.32,81.55,27.97,115.18,21.67,32.13,67.91,25.52,10.76,50.16
2015-08-07,32.18,110.26,84.72,27.36,38.49,21.65,99.35,37.58,122.81,78.72,28.95,119.07,21.78,32.73,70.45,25.4,10.37,50.35
2015-08-10,32.96,110.27,84.8,25.5,38.35,22.45,99.47,35.91,124.72,82.31,27.6,114.53,21.75,33.02,68.56,25.4,10.82,50.17
2015-08-11,32.75,110.27,84.81,25.96,38.32,22.24,99.38,36.48,124.06,81.06,28.01,115.54,22.0,33.98,68.75,25.13,10.8,50.2
2015-08-12,32.88,110.26,84.75,25.14,38.39,22.36,99.25,36.12,123.65,80.23,28.31,115.02,21.96,33.43,68.55,25.17,10.68,50.0
2015-08-13,32.76,110.27,84.73,24.7,38.54,22.23,99.21,36.57,123.96,80.78,28.1,115.64,21.91,33.44,69.27,25.24,10.66,50.16
2015-08-14,32.21,110.26,84.75,25.44,38.67,21.7,99.17,37.21,124.5,81.85,27.74,118.48,21.85,33.59,70.44,25.28,10.53,50.21
2015-08-17,32.54,110.27,84.74,23.87,38.68,22.0,99.11,36.68,123.54,79.92,28.35,116.59,21.81,33.57,69.83,25.34,10.65,49.96
2015-08-18,32.96,110.27,84.83,23.22,38.41,22.42,99.14,35.92,124.73,82.29,27.55,114.4,21.97,34.43,68.21,25.18,10.85,49.5
2015-08-19,34.81,110.28,84.82,20.62,37.84,24.33,99.1,33.38,126.02,84.77,26.68,104.98,22.09,35.59,63.9,25.04,11.78,49.05
2015-08-20,37.76,110.27,84.89,19.16,36.9,27.42,99.14,29.61,126.39,85.51,26.44,91.92,22.31,36.11,57.91,24.8,13.75,47.71
2015-08-21,40.75,110.3,84.93,17.69,34.95,30.71,99.03,26.51,126.38,85.55,26.42,81.03,22.69,35.71,51.24,24.39,16.21,46.05
2015-08-24,41.11,110.29,84.89,17.11,34.31,31.1,99.1,25.47,124.37,81.37,27.65,79.96,22.52,34.85,48.84,24.56,17.64,45.7
2015-08-25,36.94,110.28,84.85,19.65,35.98,26.38,98.99,29.22,121.9,76.58,29.3,91.5,22.22,33.9,54.6,24.86,16.02,47.05
2015-08-26,35.13,110.28,84.85,21.86,36.64,24.36,99.24,31.27,122.02,76.84,29.27,98.65,22.07,33.86,58.68,25.02,16.43,47.74
2015-08-27,35.07,110.28,84.81,22.28,36.5,24.4,99.34,31.38,122.36,77.31,29.05,98.57,21.99,34.51,58.69,25.1,17.25,47.64
2015-08-28,35.94,110.28,84.78,22.01,36.16,25.3,99.32,30.65,121.43,75.7,29.65,94.91,22.07,34.57,57.2,25.06,17.8,47.31
2015-08-31,38.12,110.29,84.78,19.74,35.25,27.65,99.29,27.73,122.02,77.16,29.06,86.3,22.16,34.85,52.12,24.91,20.47,46.34
2015-09-01,36.06,110.29,84.78,21.13,35.83,25.37,99.16,29.71,120.98,75.27,29.77,93.32,22.05,34.45,55.02,25.04,18.29,46.97
2015-09-02,36.39,110.28,84.8,21.62,35.98,25.73,99.22,29.71,121.51,76.33,29.35,91.78,21.97,33.89,55.11,25.16,18.21,47.29
2015-09-03,37.25,110.29,84.81,20.47,35.42,26.58,99.19,28.36,122.66,78.42,28.53,88.71,21.95,33.76,52.66,25.13,19.51,46.52
2015-09-04,35.15,110.28,84.76,23.15,36.21,24.34,99.01,30.63,120.88,75.06,29.75,96.24,22.06,33.66,56.63,25.04,17.82,47.49
2015-09-08,35.93,110.28,84.76,21.93,35.68,25.19,99.09,29.53,121.42,75.94,29.36,92.89,22.1,32.88,54.33,25.04,18.24,46.71
2015-09-09,35.18,110.27,84.77,22.24,35.81,24.39,99.16,30.27,120.65,74.53,29.93,95.86,22.17,33.05,55.21,24.94,17.77,46.79
2015-09-10,34.78,110.26,84.82,22.23,36.08,23.94,99.23,30.75,121.37,75.88,29.39,97.41,22.23,32.84,55.99,24.83,17.35,47.1
2015-09-11,34.98,110.27,84.8,22.45,35.98,24.18,99.16,30.54,121.56,76.25,29.23,96.54,22.23,32.89,55.3,24.84,17.38,46.95
2015-09-14,34.18,110.24,84.69,23.22,36.28,23.29,98.98,31.73,119.29,71.94,30.86,99.91,22.14,32.7,57.48,24.94,15.64,47.51
2015-09-15,33.77,110.25,84.67,23.43,36.59,22.94,98.99,32.1,118.8,71.11,31.22,101.58,22.2,33.56,58.88,24.87,14.77,48.05
2015-09-16,33.76,110.28,84.87,22.83,36.53,22.86,99.36,31.42,120.3,73.72,30.06,101.86,22.5,34.31,58.58,24.61,14.62,48.05
2015-09-17,34.67,110.29,84.88,21.64,36.07,23.82,99.38,30.2,122.05,76.99,28.74,97.55,22.23,34.69,55.65,24.86,16.42,47.19
2015-09-18,34.49,110.29,84.83,21.42,36.38,23.64,99.25,31.12,120.14,73.39,30.08,98.38,22.1,34.36,56.51,25.01,15.34,47.54
2015-09-21,35.52,110.31,84.89,20.02,35.95,24.67,99.33,29.65,121.76,76.28,28.86,94.04,21.98,33.89,54.34,25.12,16.22,47.02
2015-09-22,35.48,110.31,84.87,19.56,36.02,24.69,99.3,29.76,121.76,76.34,28.83,94.19,21.98,34.18,53.99,25.12,15.88,47.1
2015-09-23,35.69,110.31,84.91,19.48,35.92,24.86,99.22,29.81,122.59,77.88,28.26,93.1,22.06,35.54,53.52,25.04,16.29,47.18
2015-09-24,36.29,110.31,84.88,19.78,36.07,25.54,99.08,29.67,121.55,75.92,28.96,90.84,22.0,35.19,53.38,25.08,16.7,47.48
2015-09-25,38.37,110.32,84.94,18.13,35.41,27.77,98.99,27.63,123.61,79.69,27.5,83.01,22.02,34.25,49.34,25.05,17.91,46.78
2015-09-28,38.75,110.32,84.98,18.53,35.59,28.1,99.13,27.22,123.97,80.46,27.22,81.78,22.06,33.96,49.45,25.01,17.9,46.76
2015-09-29,37.03,110.31,84.995,20.6,35.96,26.27,99.27,28.82,123.56,79.56,27.5,87.19,21.99,33.23,52.26,25.1,17.08,47.19
2015-09-30,36.71,110.315,84.95,19.92,35.91,25.9,99.39,28.87,123.82,80.54,27.19,88.41,21.99,33.2,52.68,25.09,16.89,47.19
2015-10-01,35.4,110.33,85.06,21.2,36.28,24.48,99.58,30.02,124.54,81.98,26.69,93.0,22.05,34.54,54.88,25.03,16.03,47.84
2015-10-02,34.33,110.32,85.0,22.38,36.92,23.43,99.59,31.8,122.92,78.84,27.74,97.24,22.02,34.45,57.9,25.04,15.11,48.66
2015-10-05,34.67,110.32,85.0,22.63,36.66,23.72,99.73,31.99,123.4,79.71,27.4,95.85,22.16,35.08,57.3,24.87,15.28,48.33
2015-10-06,34.28,110.33,84.97,23.63,37.0,23.36,99.68,32.39,123.01,79.0,27.66,97.39,22.16,35.07,58.78,24.9,14.9,48.77
