Date,BTAL,DBMF,DIA,PSQ,QQQ,SHV,SMH,SOXL,SPLV,SPY,SQQQ,SVXY,TECL,TQQQ,UPRO,UVXY,VIXM,VIXY,VTI,XLK,XLP
2023-12-22,17.89,26.6,373.7,9.47,409.23,110.01,173.78,30.95,62.0,474.12,13.45,100.19,66.63,50.66,54.42,9.29,17.25,16.53,236.98,192.17,71.07
2023-12-26,16.75,25.87,375.09,9.43,411.0,110.04,176.35,32.54,62.18,475.43,13.27,101.61,67.2,51.37,54.89,8.88,17.11,16.02,238.0,192.95,71.54
2023-12-27,16.68,25.8,376.52,9.39,412.68,110.09,176.62,32.59,62.29,476.81,13.14,103.645,67.8,51.92,55.26,8.37,16.64,15.42,238.25,193.52,71.75
2023-12-28,16.7,25.77,377.03,9.43,411.24,110.11,176.02,32.12,62.45,476.47,13.28,103.55,67.36,51.36,55.13,8.37,16.66,15.41,238.14,193.17,71.78
2023-12-29,17.08,25.83,374.8,9.57,405.78,110.12,172.16,29.85,62.42,472.21,13.83,102.15,63.91,49.29,53.61,8.75,16.96,15.9,235.65,189.86,71.77
2024-01-02,17.64,25.82,375.57,9.71,399.96,110.14,166.43,26.59,63.21,470.5,14.45,102.59,59.74,47.14,53.0,8.64,16.8,15.77,234.53,185.73,72.97
2024-01-03,17.9,25.85,374.76,9.8,396.44,110.18,164.28,24.93,63.1,468.35,14.84,101.56,58.45,45.88,52.23,8.89,16.94,16.07,233.26,184.39,72.22
2024-01-04,17.9,25.91,374.25,9.79,396.47,110.19,165.48,25.65,62.95,467.44,14.84,102.05,58.24,45.86,51.92,8.74,16.83,15.875,232.7,184.38,72.21
2024-01-05,17.71,25.98,373.44,9.76,398.05,110.21,167.4,26.49,62.92,468.38,14.66,103.49,58.93,46.39,52.21,8.42,16.49,15.5,233.27,185.05,72.02
2024-01-08,17.6,26.0,374.8,9.66,402.0,110.23,170.38,27.53,63.0,471.88,14.21,104.05,61.13,47.69,53.36,8.25,16.32,15.31,235.19,187.38,72.27
2024-01-09,17.64,26.09,375.55,9.56,406.13,110.24,173.05,28.64,63.11,474.18,13.79,106.29,62.93,49.19,54.12,7.75,15.94,14.69,236.12,189.13,72.67
2024-01-10,17.57,26.22,377.74,9.48,409.88,110.31,173.27,28.24,63.13,477.53,13.44,106.95,65.22,50.43,55.2,7.55,15.71,14.41,237.52,191.59,72.5
2024-01-11,17.69,26.0,377.48,9.48,410.4,110.34,173.75,28.54,63.11,477.82,13.39,106.95,65.57,50.69,55.26,7.62,15.89,14.5,237.98,191.93,72.82
2024-01-12,18.15,26.21,375.09,9.52,408.35,110.35,173.29,28.11,63.01,475.25,13.6,104.6,65.37,49.87,54.36,8.13,16.25,15.18,236.29,192.0,72.81
2024-01-16,18.49,26.15,371.8,9.59,406.24,110.35,174.5,28.31,62.66,471.87,13.84,102.56,64.76,49.05,53.17,8.63,16.72,15.8,234.41,191.29,72.08
2024-01-17,18.34,26.38,372.23,9.48,410.54,110.39,179.72,30.75,62.62,473.95,13.4,103.33,67.75,50.68,53.82,8.37,16.31,15.48,235.64,194.33,72.17
2024-01-18,18.35,26.39,375.82,9.37,415.18,110.41,182.47,32.4,62.93,477.7,12.95,104.82,70.62,52.31,55.09,8.01,16.12,15.03,237.38,196.94,72.32
2024-01-19,18.17,26.35,379.63,9.18,423.58,110.43,188.81,35.66,62.88,484.0,12.19,105.75,75.08,55.47,57.27,7.79,15.89,14.75,240.54,201.15,71.74
2024-01-22,17.99,26.5,379.42,9.21,422.41,110.44,188.06,35.23,62.8,484.07,12.29,107.66,75.0,54.99,57.25,7.41,15.55,14.28,241.02,201.24,72.08
2024-01-23,17.95,26.48,380.21,9.11,427.48,110.46,191.21,37.04,63.14,487.77,11.86,108.97,77.28,56.95,58.54,7.1,15.37,13.9,242.66,203.25,72.42
2024-01-24,18.24,26.3,379.01,9.09,428.35,110.5,195.8,39.39,62.7,487.52,11.79,107.41,79.57,57.24,58.43,7.48,15.59,14.34,242.19,205.12,71.89
2024-01-25,18.11,26.5,380.04,9.18,424.24,110.52,189.16,34.87,63.03,487.55,12.15,106.72,76.47,55.66,58.42,7.59,15.72,14.52,242.31,202.67,72.42
2024-01-26,18.1,26.57,381.02,9.2,424.17,110.53,188.72,34.28,63.0,487.68,12.17,106.86,75.71,55.6,58.45,7.57,15.7,14.49,242.34,202.0,72.83
2024-01-29,17.84,26.5,382.82,9.13,427.14,110.56,190.11,34.51,63.16,490.52,11.92,106.89,77.28,56.71,59.43,7.57,15.62,14.48,244.07,203.53,72.94
2024-01-30,18.26,26.58,385.19,9.27,420.75,110.57,185.73,31.84,63.7,488.65,12.48,107.16,73.33,54.11,58.7,7.49,15.75,14.4,242.84,200.0,73.5
2024-01-31,18.31,26.28,381.44,9.32,418.73,110.17,186.73,32.28,62.95,484.6,12.65,105.43,71.64,53.31,57.17,7.87,15.97,14.87,240.9,198.47,72.95
2024-02-01,18.75,26.7,383.94,9.21,423.77,110.15,188.22,32.35,63.75,489.62,12.19,105.17,71.88,55.2,58.9,7.86,16.01,14.87,242.96,198.81,74.19
2024-02-02,18.45,26.5,385.98,9.09,428.91,110.16,193.54,34.6,63.19,493.65,11.75,105.77,76.46,57.17,60.34,7.79,16.03,14.78,244.83,203.06,74.19
2024-02-05,18.55,26.55,383.92,9.08,429.59,110.17,195.89,35.37,62.94,493.5,11.69,107.73,76.29,57.39,60.26,7.34,15.71,14.2,244.48,202.86,73.71
2024-02-06,18.35,26.6,386.39,9.07,430.34,110.2,193.61,34.5,63.31,496.24,11.63,109.155,76.5,57.67,61.24,7.08,15.59,13.87,246.0,203.19,74.19
2024-02-07,18.41,26.64,387.47,9.04,432.24,110.24,197.57,35.72,63.09,498.1,11.51,108.88,78.31,58.36,61.86,7.1,15.68,13.9,246.81,204.79,73.69
2024-02-08,18.12,26.7,387.22,9.0,433.95,110.26,201.15,37.79,62.97,498.85,11.37,109.4,79.62,59.02,62.13,7.01,15.58,13.8,247.75,205.94,73.6
2024-02-09,18.08,26.89,386.45,8.95,436.89,110.27,204.11,39.41,62.93,501.2,11.15,109.18,81.8,60.18,62.96,7.1,15.74,13.88,249.04,207.89,73.19
2024-02-12,18.35,26.65,385.04,9.15,427.28,110.27,197.17,35.61,63.07,494.57,11.91,105.98,74.73,56.17,60.4,7.74,16.25,14.74,245.61,201.79,73.58
2024-02-13,18.29,26.57,384.0,9.06,431.21,110.28,202.03,38.17,62.8,496.7,11.58,105.83,77.45,57.82,61.24,7.69,16.12,14.67,246.87,204.27,72.78
2024-02-14,17.99,26.87,385.22,9.02,433.99,110.35,204.49,39.97,62.95,499.32,11.36,107.16,78.36,58.86,62.06,7.39,16.05,14.31,248.34,205.15,72.99
2024-02-15,18.0,26.85,387.17,8.99,434.96,110.34,204.63,39.84,63.33,501.64,11.32,106.61,78.0,59.12,62.94,7.51,16.13,14.45,249.61,205.0,73.1
2024-02-16,18.18,26.93,385.59,9.13,428.48,110.37,200.27,37.19,63.19,497.69,11.83,106.36,74.02,56.55,61.42,7.56,16.14,14.55,247.55,201.38,73.8
2024-02-20,18.65,27.15,384.99,9.23,424.42,110.38,195.64,35.09,63.55,495.5,12.17,105.0,70.87,54.92,60.51,7.83,16.28,14.88,246.05,198.57,74.19
2024-02-21,18.32,27.19,388.36,9.01,434.62,110.43,207.18,40.35,63.77,503.94,11.32,107.93,77.12,58.78,63.61,7.2,15.73,14.07,249.96,204.4,73.99
2024-02-22,18.32,27.16,391.71,8.91,439.58,110.44,212.03,42.0,64.28,509.23,10.91,107.7,80.21,60.81,65.56,7.25,15.83,14.15,252.46,207.22,74.59
2024-02-23,18.52,27.37,391.45,8.95,437.57,110.45,210.6,41.25,64.41,508.33,11.07,109.3,78.96,59.94,65.17,6.96,15.66,13.77,252.02,206.19,74.8
2024-02-26,18.34,27.3,390.4,8.96,437.5,110.46,211.19,41.81,63.99,506.7,11.08,109.97,78.78,59.93,64.55,6.81,15.56,13.59,251.79,206.05,74.41
2024-02-27,18.25,27.31,387.96,9.0,435.47,110.47,207.61,39.7,64.09,505.35,11.24,110.09,77.48,59.02,63.99,6.8,15.62,13.59,251.1,204.99,74.44
2024-02-28,18.14,27.24,390.74,8.94,438.19,110.52,209.8,41.16,64.3,507.99,11.05,110.5,78.44,60.1,64.98,6.72,15.55,13.46,252.68,205.79,74.8
2024-02-29,17.93,27.32,389.93,8.92,439.86,110.11,214.12,44.37,63.91,508.95,10.92,110.79,80.21,60.75,65.29,6.67,15.57,13.37,253.04,207.51,74.25
2024-03-01,17.95,27.57,389.36,8.81,445.58,110.12,224.0,49.93,63.76,512.06,10.5,110.31,83.79,63.12,66.42,6.75,15.66,13.45,254.78,210.46,74.17
2024-03-04,18.25,27.57,389.03,8.91,440.7,110.14,222.36,48.0,64.15,510.3,10.86,109.71,81.52,61.01,65.71,6.86,15.86,13.64,253.68,208.68,74.84
2024-03-05,18.2,27.4,388.49,8.91,440.25,110.15,225.13,49.79,64.13,510.54,10.87,109.47,80.22,60.73,65.79,6.89,15.84,13.7,253.87,207.73,75.05
2024-03-06,18.18,27.37,389.14,8.87,442.43,110.2,229.73,52.15,64.67,513.04,10.73,109.115,81.6,61.54,66.69,6.97,15.93,13.805,255.0,208.98,75.64
2024-03-07,17.79,27.39,388.27,8.8,445.76,110.23,236.77,56.02,64.54,515.5,10.49,108.9,83.81,62.94,67.62,7.0,16.06,13.84,256.42,210.86,75.25
2024-03-08,17.97,27.1,387.0,8.97,437.22,110.23,222.04,46.93,64.59,510.47,11.1,106.58,78.4,59.35,65.6,7.5,16.37,14.53,253.89,206.4,75.22
2024-03-11,18.1,27.41,389.21,8.93,439.75,110.24,224.55,48.44,64.92,513.41,10.91,108.71,81.15,60.3,66.74,7.07,16.13,13.93,254.99,208.77,75.74
2024-03-12,18.25,27.3,391.67,8.88,442.63,110.25,225.87,47.87,65.1,517.09,10.71,110.17,83.0,61.39,68.12,6.755,16.07,13.51,256.57,210.38,75.95
2024-03-13,18.24,27.64,392.31,8.9,441.46,110.29,222.78,45.58,64.96,516.96,10.8,110.71,81.93,60.88,68.02,6.68,16.03,13.4,256.69,209.62,76.1
2024-03-14,18.53,27.6,387.85,9.02,436.18,110.31,216.94,41.66,64.27,510.22,11.2,108.01,77.09,58.69,65.97,7.15,16.43,14.04,253.6,205.78,75.2
2024-03-15,18.65,27.88,388.4,8.95,438.72,110.32,222.17,44.83,64.54,514.04,10.95,108.7,79.3,59.95,67.36,7.04,16.37,13.9,255.58,207.09,74.89
2024-03-18,18.79,27.71,388.19,9.03,435.53,110.33,215.72,40.64,64.74,512.14,11.21,109.15,77.08,58.55,66.67,6.97,16.27,13.8,254.43,205.29,75.56
2024-03-19,18.55,28.17,390.19,8.82,439.89,110.35,218.85,41.59,65.02,515.8,10.71,110.65,79.6,60.09,67.94,6.67,16.11,13.43,256.46,207.53,75.85
2024-03-20,18.13,28.34,396.35,8.64,448.92,110.41,228.58,47.65,65.15,523.33,10.09,112.5,84.5,63.78,70.9,6.28,15.74,12.94,260.65,211.93,76.01
2024-03-21,18.04,28.46,397.7,8.72,445.33,110.43,225.6,45.66,65.31,522.12,10.35,111.96,82.13,62.28,70.33,6.4,15.94,13.06,259.19,209.87,76.01
2024-03-22,18.18,28.41,393.88,8.76,443.42,110.45,225.51,44.46,64.99,519.81,10.48,112.12,80.0,61.49,69.39,6.39,16.0,13.08,258.1,207.92,75.64
2024-03-25,18.04,28.32,393.72,8.7,446.16,110.46,228.8,46.82,64.79,521.22,10.29,113.0,81.37,62.57,69.94,6.23,15.835,12.87,258.8,209.27,75.52
2024-03-26,18.11,28.21,395.03,8.71,446.44,110.52,226.59,46.23,65.0,521.67,10.29,113.5,81.01,62.6,70.03,6.16,15.76,12.76,259.13,208.97,75.85
2024-03-27,18.08,28.35,397.99,8.75,444.78,110.53,224.54,46.38,65.71,523.22,10.41,113.82,80.09,61.91,70.59,6.13,15.69,12.73,259.8,208.23,76.49
2024-03-28,17.99,28.73,397.72,8.74,444.87,110.07,225.5,46.78,65.85,523.81,10.41,112.79,80.58,61.89,70.82,6.28,15.85,12.92,260.32,208.71,76.35
2024-04-01,18.41,28.83,391.97,8.84,440.0,110.07,224.28,45.83,65.42,518.24,10.77,110.47,78.09,59.84,68.51,6.71,16.13,13.5,257.5,206.53,75.72
2024-04-02,18.37,28.9,391.68,8.88,438.96,110.1,222.73,44.3,65.3,517.76,10.85,110.06,77.1,59.41,68.31,6.79,16.13,13.57,256.73,205.8,75.33
2024-04-03,18.14,28.97,393.98,8.73,446.42,110.14,229.0,48.07,65.41,523.5,10.33,112.13,81.25,62.36,70.52,6.4,15.79,13.09,259.65,209.37,74.86
2024-04-04,18.28,28.78,386.35,8.93,436.84,110.17,221.22,42.7,64.48,514.48,11.02,107.77,76.0,58.37,66.9,7.15,16.26,14.09,255.11,205.0,74.15
2024-04-05,18.36,29.0,389.06,8.83,441.46,110.18,224.64,44.52,64.61,519.14,10.67,108.73,77.9,60.28,68.7,7.0,16.25,13.9,257.8,206.55,74.2
2024-04-08,18.26,29.22,389.62,8.8,443.05,110.18,225.22,45.39,64.86,520.48,10.57,110.24,78.56,60.8,69.21,6.73,16.06,13.56,258.35,207.27,74.44
2024-04-09,18.1,29.01,384.92,44.61,436.84,110.19,221.0,43.18,64.25,513.51,11.01,108.68,75.66,58.26,66.38,6.99,16.22,13.91,254.72,204.89,74.0
2024-04-10,18.36,29.49,385.47,44.3,440.12,110.22,223.48,43.63,64.23,515.67,10.79,54.58,76.68,59.54,67.2,34.69,16.26,13.82,255.75,205.62,74.67
2024-04-11,18.29,29.65,382.31,44.21,441.12,110.25,223.5,43.23,63.42,514.45,10.7,53.87,77.21,59.86,66.62,35.88,16.49,14.17,255.27,206.31,73.83
2024-04-12,18.37,29.76,383.42,44.13,442.07,110.26,223.75,42.93,63.57,515.03,10.63,53.34,77.51,60.2,66.87,36.07,16.45,14.26,255.0,206.68,73.83
2024-04-15,18.82,29.6,379.68,45.25,430.77,110.26,217.48,39.71,62.89,504.95,11.47,51.43,72.14,55.62,62.92,40.73,17.02,15.45,249.89,201.96,73.23
2024-04-16,18.84,29.61,379.29,45.05,432.96,110.28,219.51,40.57,62.87,506.09,11.29,52.31,72.76,56.54,63.3,38.68,16.46,14.95,250.44,202.5,73.52
2024-04-17,18.96,29.19,379.03,45.77,426.43,110.33,210.97,36.0,63.03,501.99,11.83,52.71,68.79,53.89,61.74,37.72,16.37,14.68,248.32,198.79,73.62
2024-04-18,19.08,29.0,378.69,46.25,422.12,110.34,206.57,33.96,63.15,499.37,12.22,52.07,65.78,52.2,60.75,39.16,16.52,15.05,247.07,196.0,73.69
2024-04-19,19.2,29.26,381.73,46.79,417.46,110.37,200.99,31.59,63.75,497.88,12.59,52.53,63.7,50.45,60.13,38.12,16.32,14.77,246.59,194.01,74.59
2024-04-22,19.1,29.33,383.69,46.39,420.92,110.38,204.49,32.9,64.15,501.8,12.29,54.1,64.69,51.67,61.56,34.66,15.74,13.89,248.57,195.06,75.27
2024-04-23,18.91,29.5,384.89,45.6,428.13,110.39,212.64,37.0,63.95,506.55,11.67,54.73,68.14,54.32,63.3,33.49,15.62,13.57,251.21,198.59,74.84
2024-04-24,19.16,29.52,379.76,46.61,419.02,110.44,207.09,35.07,64.33,499.2,12.43,53.27,65.08,50.87,60.43,36.01,15.86,14.26,247.31,195.56,76.09
2024-04-25,18.91,29.75,380.79,45.7,427.65,110.45,212.53,37.3,64.03,506.43,11.73,55.06,68.7,54.03,63.1,32.78,15.34,13.42,250.86,199.16,75.48
2024-04-26,18.77,30.12,383.1,45.12,433.22,110.46,217.48,39.52,63.99,510.07,11.28,55.38,70.48,56.1,64.5,32.19,15.4,13.24,252.75,200.86,75.61
2024-04-29,18.85,29.7,382.48,45.34,430.99,110.47,217.34,40.15,63.97,508.62,11.45,55.51,69.59,55.28,63.84,32.01,15.34,13.23,251.94,200.0,75.75
2024-04-30,19.14,29.83,378.38,46.21,422.85,110.04,211.39,36.0,63.61,501.33,12.1,54.44,64.71,52.07,61.12,33.77,15.47,13.67,248.46,195.22,75.28
2024-05-01,18.86,29.5,381.18,46.0,425.26,110.08,211.37,35.98,63.91,504.1,11.9,55.24,65.93,52.93,62.09,32.43,15.38,13.27,250.13,196.74,75.27
2024-05-02,18.64,28.96,387.14,45.03,434.41,110.11,215.92,38.75,64.02,511.13,11.17,56.51,71.47,56.29,64.66,30.19,15.01,12.7,253.6,202.39,75.68
2024-05-03,18.57,29.22,388.3,44.73,437.32,110.12,219.37,39.97,64.26,513.79,10.94,56.96,72.64,57.4,65.63,29.5,14.9,12.51,254.8,203.32,76.05
2024-05-06,18.62,29.29,389.19,44.39,440.69,110.14,222.55,41.55,64.55,517.52,10.69,57.44,74.92,58.72,67.04,28.87,14.7,12.3,256.59,205.6,76.24
2024-05-07,19.03,29.42,388.33,44.72,437.73,110.14,218.95,39.12,64.8,515.3,10.91,57.38,72.79,57.51,66.13,28.94,14.74,12.33,255.48,203.53,76.75
2024-05-08,19.07,29.67,390.01,44.47,440.29,110.19,221.49,40.4,64.83,517.34,10.73,57.66,73.73,58.49,66.89,28.4,14.605,12.22,256.3,204.51,76.59
2024-05-09,18.92,29.7,395.32,44.28,442.54,110.21,222.96,41.15,65.29,521.79,10.58,57.91,75.0,59.36,68.58,28.2,14.5,12.12,258.67,205.72,77.17
2024-05-10,19.03,29.62,396.4,44.13,443.96,110.23,224.0,41.62,65.59,522.54,10.47,58.32,76.41,59.92,68.84,27.56,14.44,11.97,259.08,207.05,77.77
2024-05-13,18.82,29.69,394.54,44.29,442.72,110.24,222.94,41.18,65.55,521.01,10.57,57.88,75.67,59.39,68.26,28.13,14.51,12.1,258.23,206.44,77.47
2024-05-14,18.45,29.49,397.24,43.72,448.54,110.25,229.27,44.67,65.54,525.83,10.17,59.0,79.22,61.68,70.11,26.56,14.17,11.65,260.85,209.58,77.05
2024-05-15,18.48,29.3,399.75,43.32,452.76,110.3,233.87,47.01,65.82,529.86,9.9,59.51,83.2,63.34,71.64,25.885,14.05,11.44,262.68,213.13,78.0
2024-05-16,18.69,29.35,399.15,43.39,452.14,110.32,233.59,47.13,65.93,528.75,9.94,59.6,82.79,63.11,71.21,25.76,14.06,11.44,262.15,212.78,78.31
2024-05-17,18.67,29.84,399.73,43.42,451.97,110.33,231.47,45.94,65.93,529.61,9.96,59.96,81.54,63.01,71.45,25.2,13.84,11.3,262.43,212.03,78.19
2024-05-20,18.82,29.75,398.25,43.32,452.94,110.35,232.96,46.66,65.68,529.33,9.9,59.9,83.19,63.38,71.3,25.37,13.92,11.36,262.2,213.52,77.88
2024-05-21,18.9,29.85,397.88,43.05,456.1,110.36,236.91,49.26,65.66,530.69,9.71,60.39,85.3,64.67,71.87,24.76,13.87,11.17,262.86,215.18,77.6
2024-05-22,18.76,29.6,397.01,42.66,460.55,110.42,244.15,53.08,65.59,532.9,9.44,60.5,88.0,66.5,72.69,24.64,13.87,11.1,263.86,217.54,77.58
2024-05-23,19.18,29.62,391.22,43.17,455.28,110.44,241.57,49.78,65.05,527.82,9.78,59.59,83.66,64.23,70.57,25.72,14.07,11.43,261.04,213.93,77.17
2024-05-24,19.02,29.83,389.91,42.81,459.03,110.44,247.96,53.35,64.82,530.21,9.54,60.45,86.61,65.85,71.51,24.69,13.83,11.14,262.47,216.41,76.85
2024-05-28,19.2,29.97,385.31,43.17,455.5,110.45,246.1,51.15,63.87,525.74,9.76,58.38,83.41,64.22,69.61,27.28,14.22,11.93,259.62,213.82,76.09
2024-05-29,19.1,29.85,381.44,43.18,455.37,110.46,245.49,50.62,63.79,524.48,9.79,58.48,81.81,64.17,69.11,27.17,14.21,11.87,259.28,212.34,76.1
2024-05-30,19.11,29.67,382.09,43.55,451.72,110.51,243.37,50.28,64.19,523.65,10.02,59.1,79.32,62.62,68.74,26.25,13.975,11.61,259.0,210.45,76.08
2024-05-31,19.19,29.58,387.87,43.3,454.54,110.07,244.99,50.91,65.14,529.01,9.83,59.88,80.71,63.79,70.86,25.24,13.85,11.3,261.66,211.77,77.09
2024-06-03,19.52,29.02,385.0,43.48,452.87,110.08,243.46,48.46,64.92,526.47,9.96,59.2,79.29,62.97,69.8,26.13,14.06,11.55,259.84,210.58,77.32
2024-06-04,19.22,29.14,388.58,43.0,458.02,110.11,247.61,50.03,65.42,530.76,9.64,59.99,81.87,65.1,71.49,25.25,13.96,11.31,261.8,212.8,77.88
2024-06-05,19.14,29.33,388.76,42.42,464.32,110.11,255.5,53.75,65.34,534.97,9.24,60.42,85.35,67.71,73.16,24.74,14.03,11.16,263.65,215.94,77.76
2024-06-06,19.26,29.2,388.88,42.57,462.92,110.17,252.24,52.16,65.24,533.7,9.35,60.445,84.58,67.08,72.55,24.68,14.09,11.14,262.89,215.33,78.03
2024-06-07,19.38,29.52,388.03,42.69,461.96,110.16,251.1,50.46,65.2,533.24,9.4,60.31,83.96,66.64,72.3,24.87,14.11,11.2,262.33,214.87,77.78
2024-06-10,19.26,29.7,387.66,42.53,463.52,110.18,255.0,53.55,65.02,534.09,9.3,60.39,84.84,67.3,72.68,24.75,14.1,11.16,263.0,215.6,77.49
2024-06-11,18.88,29.48,391.58,41.79,472.07,110.22,260.57,57.03,65.48,541.59,8.8,61.46,93.0,70.99,75.76,23.49,13.94,10.79,267.09,222.46,77.71
2024-06-12,18.88,29.5,386.8,41.29,477.63,110.23,267.0,60.0,64.95,543.14,8.5,61.42,98.82,73.49,76.37,23.54,14.07,10.8,267.47,227.13,76.68
2024-06-13,19.19,29.51,384.64,41.41,476.43,110.27,265.4,58.95,64.74,540.84,8.58,60.68,98.02,72.95,75.34,24.4,14.305,11.04,265.86,226.5,76.59
2024-06-14,19.31,29.55,385.27,41.17,479.41,110.28,270.71,60.88,64.79,542.11,8.43,60.49,100.02,74.24,75.82,24.61,14.36,11.16,266.41,228.2,76.66
2024-06-17,19.41,29.7,388.76,40.71,485.06,110.32,273.52,63.45,65.29,547.15,8.14,61.0,104.49,76.82,77.91,24.08,14.25,10.97,268.86,231.35,77.56
2024-06-18,19.39,29.7,388.66,40.61,486.43,110.33,279.52,65.5,65.5,549.48,8.07,60.85,105.53,77.44,78.83,24.24,14.32,11.01,269.94,232.46,77.56
2024-06-20,19.62,30.02,391.78,41.07,481.03,110.38,265.32,58.73,65.95,544.33,8.36,59.62,100.71,74.77,77.35,25.68,14.87,11.475,268.42,228.86,77.77
2024-06-21,19.72,29.99,392.5,41.28,478.27,110.4,261.5,56.38,65.77,544.42,8.47,60.21,97.01,73.79,77.29,24.98,14.5,11.24,268.34,225.64,77.27
2024-06-24,19.84,30.12,393.52,41.47,476.01,110.41,258.52,54.13,66.15,544.0,8.58,60.62,94.67,72.8,77.12,24.46,14.46,11.1,268.37,224.05,77.62
2024-06-25,19.88,29.95,390.09,40.5,478.39,110.43,261.61,55.25,65.28,543.64,8.29,61.09,97.2,73.54,76.73,23.87,14.4,10.92,267.98,226.16,76.87
2024-06-26,19.71,29.98,390.6,40.38,480.21,110.45,260.3,54.31,65.29,545.39,8.21,61.54,96.82,74.35,77.44,23.41,14.35,10.76,268.62,225.8,77.23
2024-06-27,19.67,29.92,391.44,40.22,482.28,110.49,260.21,54.91,65.3,547.15,8.11,61.74,98.58,75.27,78.14,23.12,14.18,10.72,269.37,227.14,76.91
2024-06-28,19.68,30.22,392.09,40.43,479.92,110.05,261.0,55.37,65.18,545.61,8.24,61.71,97.56,74.07,77.45,23.11,14.2,10.72,268.49,226.57,76.98
2024-07-01,19.83,30.4,390.88,40.41,480.48,110.06,258.99,54.5,64.57,543.72,8.2,62.42,97.04,74.32,76.6,22.36,14.13,10.48,267.46,225.96,76.13
2024-07-02,19.54,30.35,393.78,39.95,486.26,110.1,264.09,58.11,64.83,548.66,7.92,63.0,100.4,76.98,78.65,21.8,14.02,10.29,269.61,228.75,76.44
2024-07-03,19.38,30.52,393.19,39.51,491.91,110.15,271.22,61.89,64.74,551.74,7.66,62.99,105.0,79.55,79.9,21.82,13.96,10.3,270.82,232.43,76.44
2024-07-05,19.44,30.39,394.48,39.15,496.56,110.17,272.84,62.3,65.04,555.44,7.45,63.18,106.7,81.86,81.48,21.68,14.02,10.25,272.65,233.63,77.44
2024-07-08,19.4,30.4,393.24,38.97,498.89,110.18,276.24,65.17,64.88,556.26,7.35,63.42,109.32,82.95,81.8,21.43,13.96,10.16,272.82,235.51,77.26
2024-07-09,19.31,30.45,392.98,38.92,499.84,110.18,278.13,65.89,64.84,557.13,7.32,63.33,109.72,83.37,82.12,21.54,14.01,10.18,273.21,235.89,77.2
2024-07-10,19.15,30.26,397.56,38.67,503.28,110.21,283.0,70.0,65.29,561.45,7.16,63.71,112.62,85.04,84.05,21.09,13.83,10.07,275.75,238.04,77.29
2024-07-11,19.05,30.1,398.8,39.51,492.44,110.27,271.8,62.82,66.1,557.69,7.62,63.73,104.32,79.44,82.2,21.08,14.07,10.06,274.35,232.29,77.41
2024-07-12,18.87,30.17,402.52,39.19,496.81,110.28,276.41,64.99,66.32,561.97,7.44,63.98,107.92,81.56,84.14,20.84,13.95,9.98,276.8,234.99,77.4
2024-07-15,18.86,30.16,403.86,39.13,497.62,110.3,275.31,65.05,66.36,562.9,7.39,63.41,107.64,81.95,84.48,21.39,14.075,10.16,277.6,234.77,77.03
2024-07-16,18.89,29.95,408.65,39.86,488.27,110.31,263.86,58.6,66.87,558.89,7.82,62.23,98.53,77.32,82.56,22.69,14.36,10.57,276.24,228.1,77.84
2024-07-17,19.16,29.98,410.75,40.08,485.52,110.34,259.13,54.16,67.24,558.54,7.93,62.66,96.55,75.8,82.4,22.17,14.17,10.42,276.0,226.55,78.45
2024-07-18,19.43,29.75,405.42,40.64,479.16,110.38,255.21,51.78,67.26,552.43,8.27,60.59,92.06,72.75,79.61,24.42,14.51,11.12,272.56,223.19,78.55
2024-07-19,19.28,29.65,404.07,40.48,481.08,110.39,253.18,50.05,66.72,553.02,8.16,60.28,92.54,73.66,79.84,24.77,14.45,11.22,272.78,223.79,78.27
2024-07-22,19.3,29.7,404.27,40.46,481.52,110.41,254.98,50.51,66.96,554.56,8.14,61.46,94.23,73.76,80.47,23.41,14.31,10.8,273.87,225.16,78.22
2024-07-23,19.22,29.36,401.71,41.12,473.82,110.42,250.59,48.54,66.5,548.85,8.55,60.71,90.37,70.19,77.93,24.3,14.56,11.05,271.34,222.26,77.58
2024-07-24,19.59,29.15,398.54,41.97,463.7,110.45,239.44,41.52,66.57,541.32,9.06,57.77,82.11,65.5,74.65,27.25,14.92,12.03,267.7,215.65,78.06
2024-07-25,19.34,29.16,401.81,42.09,462.69,110.49,242.22,42.24,66.73,542.35,9.12,58.11,82.5,65.02,74.98,26.95,14.89,11.93,268.64,216.45,78.01
2024-07-26,19.41,29.13,406.96,41.82,465.86,110.51,242.44,43.27,67.29,546.04,8.93,59.07,84.5,66.28,76.48,25.51,14.63,11.49,270.73,218.0,78.34
2024-07-29,19.48,29.11,405.8,41.82,465.89,110.52,240.22,42.38,67.41,546.2,8.95,59.48,82.35,66.29,76.51,24.95,14.37,11.35,270.5,216.12,77.58
2024-07-30,19.48,28.95,407.51,41.62,468.2,110.54,242.52,42.5,67.97,549.0,8.8,59.17,82.57,67.09,77.63,25.23,14.38,11.44,271.94,216.39,77.99
2024-07-31,19.38,28.84,409.94,41.28,471.72,110.09,244.22,41.9,67.96,552.56,8.57,59.31,84.13,68.55,79.08,25.23,14.31,11.4,273.25,218.18,78.0
2024-08-01,20.29,27.89,399.95,43.19,450.58,110.16,219.92,30.54,68.33,535.58,9.78,54.3,69.16,59.48,71.91,32.11,15.43,13.45,264.5,205.04,79.25
