Date,DBMF,GLD,PSQ,QQQ,SH,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY
2022-07-20,31.99,160.27,13.11,307.38,15.58,398.79,43.8,36.37,31.16,40.83,11.83
2022-07-21,31.67,160.67,13.34,301.99,15.73,395.09,46.08,34.92,29.53,39.74,11.69
2022-07-22,31.82,160.23,13.41,300.27,15.72,395.57,46.83,34.26,29.09,39.84,11.5
2022-07-25,32.11,160.04,13.68,294.37,15.9,390.89,49.62,32.53,27.33,38.4,11.91
2022-07-26,31.77,161.67,13.1,306.81,15.48,401.04,43.47,36.72,30.74,41.39,11.33
2022-07-27,31.42,163.64,12.98,309.81,15.3,406.07,42.13,38.4,31.62,42.94,10.49
2022-07-28,31.24,164.1,12.73,315.46,15.08,411.99,39.83,40.1,33.36,44.85,10.32
2022-07-29,30.87,165.03,12.74,315.27,15.12,410.77,39.89,39.9,33.31,44.4,10.82
2022-08-01,31.24,164.05,12.79,314.33,15.22,408.06,40.28,39.06,33.0,43.54,11.03
2022-08-02,31.42,164.45,12.45,322.89,14.99,414.45,37.06,42.14,35.64,45.52,10.21
2022-08-03,30.94,167.17,12.39,324.4,15.0,414.17,36.5,42.68,36.15,45.44,10.22
2022-08-04,31.3,165.29,12.48,321.75,15.03,413.47,37.38,42.39,35.29,45.18,9.88
2022-08-05,31.47,166.69,12.53,320.71,15.05,412.99,37.75,41.31,34.93,45.05,9.91
2022-08-08,31.47,167.2,12.67,317.08,15.1,411.35,39.02,40.05,33.73,44.47,10.03
2022-08-09,30.97,166.78,12.33,325.93,14.79,419.99,35.83,43.29,36.5,47.25,9.17
2022-08-10,31.18,166.34,12.4,324.08,14.8,419.99,36.34,42.74,35.95,47.26,9.26
2022-08-11,31.02,167.87,12.15,330.39,14.54,427.1,34.29,45.33,37.98,49.63,9.11
2022-08-12,31.15,165.71,12.05,333.06,14.49,428.86,33.45,46.15,38.89,50.24,8.91
2022-08-15,31.18,165.42,12.08,332.28,14.46,429.7,33.69,45.81,38.64,50.53,8.98
2022-08-16,31.27,164.35,12.22,328.49,14.56,426.65,34.88,44.86,37.3,49.44,8.94
2022-08-17,31.54,163.92,12.2,329.28,14.53,427.89,34.64,45.48,37.55,49.84,8.75
2022-08-18,31.83,162.72,12.43,322.86,14.72,422.14,36.66,42.99,35.35,47.85,9.37
2022-08-19,31.9,161.64,12.77,314.36,15.03,413.35,39.54,39.41,32.57,44.83,10.28
2022-08-22,31.93,162.77,12.78,314.1,15.08,412.35,39.68,39.07,32.46,44.49,10.05
2022-08-23,31.9,163.25,12.74,315.01,15.03,413.67,39.34,39.15,32.71,44.87,9.52
2022-08-24,31.78,161.76,13.03,307.44,15.31,405.31,41.86,35.85,30.24,42.0,10.41
2022-08-26,31.92,161.86,13.16,304.41,15.42,402.63,43.12,34.42,29.31,41.18,10.31
2022-08-29,32.09,159.27,13.38,299.27,15.72,395.18,45.39,32.33,27.81,38.87,10.23
2022-08-31,32.6,157.87,13.38,299.4,15.67,396.42,45.32,31.86,27.84,39.21,10.13
2022-09-01,32.57,159.26,13.57,295.17,15.84,392.24,47.23,30.61,26.68,37.98,10.28
2022-09-02,32.99,158.33,13.67,293.05,15.89,390.76,48.29,29.98,26.07,37.53,10.6
2022-09-06,32.89,158.98,13.34,300.52,15.52,400.38,44.69,31.72,28.06,40.29,9.5
2022-09-08,32.78,159.82,13.05,307.09,15.27,406.6,41.84,33.61,29.84,42.16,9.35
2022-09-09,32.47,160.63,12.9,310.74,15.11,410.97,40.31,35.18,30.93,43.51,9.27
2022-09-12,32.97,158.54,13.6,293.7,15.77,393.1,46.96,29.59,25.84,37.86,10.52
2022-09-13,32.93,157.93,13.49,296.03,15.71,394.6,45.84,29.96,26.42,38.24,10.46
2022-09-14,33.01,154.98,13.72,291.1,15.89,390.12,48.14,27.81,25.09,36.95,10.41
2022-09-15,32.91,155.84,13.81,289.32,16.02,385.56,49.12,27.36,24.6,36.1,10.4
2022-09-16,32.99,155.96,13.71,291.05,15.9,388.55,47.92,28.03,25.19,36.89,9.94
2022-09-19,33.22,155.07,13.82,288.73,16.08,384.09,49.08,27.52,24.59,35.66,10.46
2022-09-20,33.4,155.79,14.06,283.56,16.36,377.39,51.78,26.21,23.24,33.76,10.92
2022-09-21,33.47,155.7,14.24,280.07,16.5,374.22,53.68,25.4,22.38,32.89,10.87
2022-09-22,33.84,153.01,14.47,275.51,16.79,367.95,56.26,24.41,21.31,31.2,11.83
2022-09-23,34.32,151.23,14.55,274.37,16.95,364.31,56.97,23.87,21.02,30.28,12.48
2022-09-26,34.56,151.54,14.53,274.48,17.0,363.38,56.93,23.99,21.04,30.06,12.73
2022-09-27,33.82,154.69,14.25,279.94,16.66,370.53,53.68,24.7,22.27,31.78,11.95
2022-09-28,33.86,154.66,14.64,271.87,17.01,362.79,58.15,22.78,20.39,29.78,12.49
2022-09-29,33.94,154.67,14.92,267.26,17.28,357.18,61.32,21.48,19.32,28.41,12.85
2022-09-30,33.54,158.43,14.56,273.53,16.84,366.61,56.97,23.41,20.66,30.65,12.0
2022-10-03,32.92,160.7,14.11,282.13,16.31,377.97,51.66,25.74,22.58,33.47,11.31
2022-10-04,33.24,159.81,14.12,281.98,16.35,377.09,51.61,26.05,22.58,33.21,11.45
2022-10-05,33.62,159.63,14.24,279.76,16.53,373.2,52.97,25.4,22.01,32.18,11.95
2022-10-06,33.97,157.88,14.78,269.1,16.99,362.79,59.07,22.19,19.5,29.49,12.71
2022-10-07,34.24,155.48,14.94,266.41,17.13,360.02,60.93,21.12,18.89,28.84,13.17
2022-10-10,34.32,155.16,15.12,262.75,17.24,357.74,63.2,20.14,18.14,28.23,13.49
2022-10-11,34.24,155.99,15.14,262.66,17.3,356.56,63.35,19.95,18.1,27.97,13.25
2022-10-12,34.21,154.91,14.79,268.82,16.85,365.97,59.11,21.76,19.31,30.14,12.69
2022-10-13,34.56,152.98,15.25,260.74,17.23,357.63,64.38,19.95,17.57,28.08,13.14
2022-10-14,34.13,153.42,14.72,269.35,16.79,366.82,58.0,21.73,19.3,30.21,12.61
2022-10-17,34.0,153.75,14.59,271.48,16.59,371.13,56.59,22.28,19.78,31.11,12.21
2022-10-18,34.6,151.69,14.67,270.49,16.71,368.5,57.16,22.1,19.54,30.63,12.37
2022-10-19,34.79,151.45,14.75,269.11,16.85,365.41,58.19,22.1,19.21,29.82,12.15
2022-10-20,34.43,154.15,14.4,275.42,16.44,374.29,54.08,23.9,20.57,31.97,12.07
2022-10-21,34.62,153.65,14.25,278.45,16.25,378.87,52.24,24.86,21.27,33.13,11.77
2022-10-24,34.19,154.0,13.96,284.21,15.99,384.92,49.11,26.29,22.55,34.73,11.08
2022-10-25,33.72,154.98,14.27,277.93,16.11,382.02,52.32,24.52,21.06,33.96,10.71
2022-10-26,33.81,154.74,14.53,272.87,16.2,379.98,55.2,23.71,19.9,33.37,10.39
2022-10-27,34.02,153.16,14.1,281.22,15.83,389.02,50.18,26.74,21.7,35.71,10.03
2022-10-28,34.27,151.91,14.26,277.95,15.95,386.21,51.9,25.72,20.95,34.96,9.81
2022-10-31,34.06,153.46,14.4,275.11,16.01,384.52,53.49,25.05,20.3,34.5,9.64
2022-11-01,34.36,152.39,14.89,265.68,16.41,374.87,59.04,22.45,18.2,31.88,10.01
2022-11-02,34.57,151.81,15.2,260.49,16.6,371.01,62.45,20.46,17.15,30.84,9.71
2022-11-03,34.17,156.47,14.94,264.68,16.37,376.35,59.55,21.54,17.95,32.18,9.51
2022-11-04,34.21,155.85,14.79,267.59,16.2,379.95,57.66,22.63,18.52,33.11,9.34
2022-11-07,33.7,159.45,14.69,269.54,16.12,382.0,56.4,23.24,18.92,33.61,9.76
2022-11-08,33.82,158.65,15.04,263.32,16.47,374.13,60.37,21.46,17.6,31.51,10.19
2022-11-09,32.5,163.48,13.93,282.75,15.56,394.69,47.08,26.81,21.45,36.69,9.37
2022-11-10,32.01,164.56,13.67,287.96,15.42,398.51,44.37,28.1,22.67,37.78,9.2
2022-11-11,32.13,164.92,13.79,285.44,15.55,395.12,45.52,27.36,22.07,36.82,9.19
2022-11-14,31.81,165.5,13.61,289.39,15.41,398.49,43.67,28.31,22.96,37.75,9.35
2022-11-15,31.58,165.12,13.79,285.44,15.54,395.45,45.45,27.15,22.03,36.87,9.0
2022-11-16,31.82,163.92,13.83,284.81,15.59,394.24,45.79,27.25,21.86,36.47,8.88
2022-11-17,31.98,162.79,13.83,284.82,15.52,396.03,45.83,27.37,21.84,36.96,8.73
2022-11-18,32.15,161.88,13.97,281.89,15.58,394.59,47.24,26.46,21.18,36.54,8.38
2022-11-21,31.94,162.07,13.77,285.95,15.37,399.9,45.32,27.98,22.07,38.01,7.94
2022-11-22,31.57,163.08,13.65,288.82,15.29,402.42,43.94,28.71,22.73,38.68,7.68
2022-11-23,31.54,163.22,13.75,286.92,15.3,402.33,44.83,28.21,22.26,38.64,7.74
2022-11-25,31.66,161.93,13.94,282.71,15.54,395.91,46.83,26.37,21.28,36.82,8.16
2022-11-28,31.73,162.73,14.06,280.57,15.58,395.23,47.92,25.61,20.77,36.58,7.99
2022-11-29,31.24,164.81,13.41,293.36,15.1,407.68,41.38,29.43,23.56,39.99,7.52
2022-11-30,30.91,167.84,13.4,293.72,15.1,407.38,41.25,29.55,23.69,39.93,7.32
2022-12-01,30.81,167.26,13.47,292.55,15.13,406.91,41.79,29.03,23.41,39.76,7.12
2022-12-02,31.12,164.39,13.69,287.64,15.41,399.59,43.85,27.57,22.23,37.59,7.32
2022-12-05,31.1,164.84,13.97,281.68,15.63,393.83,46.58,25.79,20.82,35.98,7.62
2022-12-06,30.84,166.33,14.05,280.53,15.66,393.16,47.24,25.4,20.57,35.78,7.81
2022-12-07,30.81,166.47,13.88,283.85,15.55,396.24,45.6,26.61,21.3,36.6,7.54
2022-12-08,31.04,167.06,13.96,282.04,15.67,393.28,46.49,26.08,20.89,35.76,7.83
2022-12-09,31.0,165.68,13.79,285.58,15.45,398.95,44.77,27.78,21.65,37.3,7.77
2022-12-12,30.75,168.51,13.64,288.65,15.33,401.97,43.34,28.75,22.33,38.11,7.24
2022-12-13,30.69,168.1,13.76,286.51,15.42,399.4,44.43,28.05,21.8,37.41,6.88
2022-12-14,30.68,165.35,14.22,276.89,15.82,389.63,48.78,24.92,19.64,34.63,7.55
2022-12-15,30.9,166.79,14.36,274.25,16.01,383.27,50.24,23.9,19.06,33.37,7.58
2022-12-16,30.89,166.32,14.56,269.75,16.15,380.02,52.31,22.93,18.27,32.52,7.3
2022-12-19,31.09,169.08,14.58,269.54,16.12,380.54,52.53,22.96,18.19,32.62,7.21
2022-12-20,30.96,168.8,14.38,273.45,15.89,386.23,50.3,24.11,18.98,34.09,6.81
2022-12-21,31.17,166.76,14.68,266.76,16.08,380.72,53.75,22.3,17.54,32.49,7.35
2022-12-22,31.14,167.26,14.66,267.36,15.99,382.91,53.5,22.34,17.59,32.98,7.06
2022-12-23,31.19,168.67,14.87,263.58,16.05,381.4,55.81,21.69,16.84,32.61,7.02
2022-12-27,29.19,167.91,15.08,260.1,16.25,376.66,58.07,20.63,16.16,31.39,7.04
2022-12-28,29.03,168.85,14.7,266.44,15.98,383.44,53.86,22.2,17.3,32.99,6.89
2022-12-29,29.11,169.64,14.72,266.28,16.03,382.43,54.01,22.1,17.3,32.77,6.86
2022-12-30,29.04,171.06,14.82,264.48,16.08,380.82,55.15,21.48,16.91,32.34,6.79
2023-01-03,28.82,172.67,14.75,265.74,15.97,383.76,54.41,21.65,17.17,33.05,6.51
2023-01-04,28.87,170.52,14.99,261.58,16.16,379.38,56.93,20.37,16.36,31.91,6.59
2023-01-05,28.5,173.71,14.59,268.8,15.79,388.08,52.4,22.12,17.64,34.07,6.33
2023-01-06,28.47,174.1,14.5,270.54,15.8,387.86,51.28,22.87,18.01,34.03,6.4
2023-01-09,28.6,174.74,14.35,272.83,15.69,390.58,50.03,23.29,18.49,34.72,6.0
2023-01-10,28.42,174.62,14.13,277.55,15.5,395.52,47.46,24.49,19.41,36.01,6.05
2023-01-11,28.36,176.64,14.06,279.05,15.46,396.96,46.74,25.04,19.71,36.38,5.585
2023-01-12,28.4,178.76,13.96,280.97,15.41,398.5,45.81,25.24,20.1,36.79,5.39
2023-01-13,28.48,177.59,13.94,281.54,15.44,397.77,45.62,25.57,20.21,36.59,5.45
2023-01-17,28.29,177.08,14.13,277.88,15.67,391.49,47.34,24.6,19.46,34.86,5.74
2023-01-18,28.48,179.89,14.28,275.15,15.8,388.64,48.82,23.75,18.85,34.05,5.76
2023-01-19,28.46,179.29,13.88,282.68,15.52,395.88,44.79,25.61,20.39,35.9,5.49
2023-01-20,28.46,179.63,13.58,288.96,15.34,400.63,41.84,27.35,21.73,37.21,5.41
2023-01-23,28.45,180.28,13.6,288.37,15.35,400.2,42.13,27.31,21.6,37.08,5.1
2023-01-24,28.43,181.11,13.65,287.73,15.35,400.35,42.42,27.09,21.44,37.12,5.1
2023-01-25,28.48,179.47,13.39,293.34,15.19,404.75,39.99,28.39,22.68,38.27,5.0
2023-01-26,28.42,179.22,13.26,296.26,15.16,405.68,38.85,28.72,23.33,38.55,4.86
2023-01-27,28.42,178.76,13.53,290.27,15.35,400.59,41.2,27.11,21.93,37.11,5.05
2023-01-30,28.17,179.41,13.33,294.62,15.13,406.48,39.36,28.23,22.91,38.71,4.91
2023-01-31,28.28,181.67,13.05,300.92,14.98,410.8,36.84,30.2,24.39,39.91,4.67
2023-02-01,28.12,177.9,12.59,311.72,14.77,416.78,33.01,32.66,26.91,41.63,4.81
2023-02-02,28.14,173.46,12.82,306.18,14.92,412.35,34.67,31.84,25.52,40.3,4.89
2023-02-03,28.24,173.82,12.92,303.59,15.01,409.83,35.58,30.69,24.87,39.59,5.09
2023-02-06,28.43,173.98,12.65,309.88,14.82,415.19,33.38,32.96,26.41,41.1,4.84
2023-02-07,28.21,174.41,12.89,304.37,14.98,410.65,35.16,31.76,24.99,39.75,5.12
2023-02-08,28.38,173.03,13.0,301.68,15.13,407.09,36.13,31.28,24.32,38.68,5.34
2023-02-09,28.27,173.36,13.09,299.7,15.11,408.04,36.87,30.75,23.82,38.89,5.45
2023-02-10,28.4,172.48,12.89,304.5,14.93,412.83,35.1,32.34,24.95,40.25,5.15
2023-02-13,28.6,172.61,12.78,306.75,14.94,412.64,34.36,32.65,25.49,40.19,4.84
2023-02-14,28.55,170.89,12.7,309.1,14.89,413.98,33.58,33.17,26.06,40.56,4.71
2023-02-15,28.62,170.75,12.95,303.3,15.11,408.28,35.5,31.42,24.57,38.86,5.08
2023-02-16,28.54,171.26,13.04,301.16,15.16,407.26,36.29,30.24,24.04,38.54,5.12
2023-02-17,28.57,170.62,13.35,294.03,15.45,399.09,38.87,28.09,22.35,36.23,5.67
2023-02-21,28.47,169.66,13.35,294.25,15.47,398.54,38.84,27.94,22.37,36.07,5.44
2023-02-22,28.33,169.57,13.24,296.82,15.4,400.66,37.85,29.3,22.93,36.57,5.17
2023-02-23,28.49,168.35,13.46,291.85,15.57,396.38,39.79,27.73,21.77,35.39,5.44
2023-02-24,28.64,169.01,13.37,293.94,15.54,397.73,38.93,28.16,22.24,35.73,5.165
2023-02-27,28.38,169.78,13.39,293.56,15.59,396.26,39.13,27.98,22.13,35.33,4.99
2023-02-28,28.61,170.76,13.5,291.2,15.65,394.74,40.07,27.34,21.59,34.92,5.07
2023-03-01,28.72,170.66,13.39,293.61,15.55,397.81,39.13,28.35,22.11,35.68,4.79
2023-03-02,28.55,172.49,13.13,299.68,15.3,404.19,36.73,30.13,23.46,37.37,4.56
2023-03-03,28.73,171.62,13.12,300.02,15.28,404.47,36.6,30.6,23.56,37.48,4.45
2023-03-06,28.35,168.62,13.27,296.34,15.52,398.27,37.96,29.43,22.68,35.75,4.6
2023-03-07,28.43,168.54,13.21,297.82,15.5,398.92,37.41,30.15,22.99,35.91,4.49
2023-03-08,28.18,170.2,13.45,292.66,15.8,391.56,39.45,28.84,21.78,33.89,5.18
2023-03-09,27.32,173.87,13.63,288.55,16.03,385.91,41.08,27.31,20.88,32.42,6.01
2023-03-10,26.49,177.86,13.55,290.69,16.08,385.36,40.19,27.71,21.33,32.2,6.32
2023-03-13,27.06,176.83,13.23,297.37,15.8,391.73,37.46,29.62,22.78,33.84,5.77
2023-03-14,26.09,178.21,13.18,298.93,15.91,389.28,36.93,29.66,23.11,33.2,6.43
2023-03-15,25.9,183.77,12.9,305.36,15.83,389.99,34.49,32.03,24.57,33.71,6.42
2023-03-17,26.22,183.84,12.86,305.97,15.68,393.74,34.17,32.25,24.83,34.63,6.02
2023-03-20,26.5,180.37,12.68,310.34,15.48,398.91,32.74,32.93,25.88,35.96,5.26
2023-03-21,26.09,183.44,12.75,306.12,15.61,392.11,33.86,31.94,24.68,34.08,5.47
2023-03-22,25.96,185.74,12.6,309.75,15.59,393.17,32.69,33.52,25.56,34.3,5.74
2023-03-23,25.7,183.65,12.57,310.89,15.5,395.75,32.34,33.73,25.82,34.97,5.42
2023-03-24,26.35,181.95,12.66,308.76,15.47,396.49,33.01,32.96,25.29,35.14,5.09
2023-03-27,26.34,183.44,12.73,307.12,15.5,395.6,33.55,32.48,24.87,34.91,4.92
2023-03-28,26.5,182.53,12.49,312.72,15.29,401.35,31.76,34.5,26.23,36.4,4.65
2023-03-29,26.52,184.18,12.38,315.68,15.21,403.7,30.88,35.66,26.94,37.02,4.64
2023-03-30,26.3,183.22,12.18,320.93,15.0,409.39,29.36,37.18,28.26,38.57,4.65
2023-03-31,26.15,184.54,12.21,320.15,14.93,410.95,29.56,36.99,28.06,38.97,4.46
2023-04-03,26.01,187.98,12.26,319.07,15.03,408.67,29.87,36.4,27.78,38.34,4.58
2023-04-04,25.85,187.83,12.39,315.92,15.08,407.6,30.84,35.13,26.89,37.99,4.52
2023-04-05,25.84,186.49,12.3,318.05,15.03,409.19,30.21,35.67,27.43,38.41,4.4
2023-04-06,26.12,185.11,12.31,317.87,15.01,409.61,30.29,35.59,27.37,38.52,4.34
2023-04-10,26.15,186.28,12.4,315.83,15.01,409.72,30.88,34.6,26.84,38.52,4.28
2023-04-11,26.27,187.19,12.52,313.04,15.08,408.05,31.69,34.03,26.13,38.08,4.31
2023-04-12,26.35,189.72,12.27,319.17,14.88,413.47,29.9,35.87,27.63,39.51,4.08
2023-04-13,26.5,186.36,12.3,318.57,14.92,412.46,30.07,35.23,27.47,39.24,3.98
2023-04-14,26.65,185.53,12.29,318.84,14.88,413.94,30.03,35.61,27.5,39.63,3.81
2023-04-17,26.68,186.25,12.29,318.86,14.86,414.21,30.02,35.93,27.52,39.71,3.77
2023-04-18,26.64,185.36,12.29,318.71,14.86,414.14,30.07,35.61,27.46,39.67,3.76
2023-04-19,26.6,186.09,12.41,316.28,14.97,411.88,30.81,34.9,26.82,38.97,3.88
2023-04-20,26.6,184.25,12.39,316.61,14.95,412.2,30.73,34.51,26.87,39.06,3.77
2023-04-21,26.64,184.81,12.43,315.95,14.94,412.63,30.93,34.06,26.71,39.18,3.75
2023-04-24,26.32,185.75,12.67,309.99,15.18,406.08,32.69,31.87,25.2,37.29,4.19
2023-04-25,26.37,184.74,12.59,311.87,15.24,404.36,32.15,33.3,25.62,36.81,4.03
2023-04-26,26.565,184.75,12.25,320.35,14.96,412.41,29.56,35.36,27.69,38.94,3.77
2023-04-27,26.56,184.8,12.17,322.56,14.83,415.93,28.96,36.49,28.25,39.96,3.56
2023-04-28,26.82,183.97,12.18,322.19,14.84,415.51,29.05,36.56,28.17,39.82,3.46
2023-05-01,26.62,187.52,12.29,319.38,15.03,410.84,29.81,35.53,27.42,38.48,3.69
2023-05-02,26.52,189.11,12.38,317.29,15.13,408.02,30.42,34.61,26.88,37.66,3.85
2023-05-03,26.44,190.44,12.43,316.17,15.25,405.13,30.78,34.11,26.58,36.83,4.13
2023-05-04,26.58,187.46,12.17,322.89,14.97,412.63,28.84,36.62,28.21,38.82,3.67
2023-05-05,26.6,187.69,12.15,323.69,14.97,412.74,28.64,36.56,28.44,38.87,3.57
2023-05-08,26.72,189.02,12.22,321.64,15.03,410.93,29.2,35.71,27.89,38.34,3.67
2023-05-09,26.49,188.75,12.1,325.14,14.97,412.85,28.27,36.98,28.79,38.86,3.54
2023-05-10,26.43,187.13,12.06,326.2,15.0,412.13,28.04,36.46,29.03,38.63,3.48
2023-05-11,26.58,186.81,12.1,325.03,15.03,411.59,28.34,36.31,28.73,38.48,3.48
2023-05-12,26.75,187.21,12.04,326.79,14.98,413.01,27.9,37.18,29.17,38.83,3.35
2023-05-15,26.61,184.87,12.03,327.16,15.08,410.25,27.81,37.31,29.28,38.05,3.49
2023-05-16,26.7,184.23,11.88,331.12,14.9,415.23,26.81,38.78,30.33,39.4,3.32
2023-05-17,26.71,181.84,11.67,337.27,14.77,419.23,25.38,41.16,31.96,40.54,3.12
2023-05-18,26.77,183.64,11.7,336.51,14.79,418.62,25.56,41.04,31.74,40.34,3.23
2023-05-19,26.83,183.21,11.66,337.64,14.79,418.79,25.3,41.25,32.07,40.34,3.24
2023-05-22,26.77,183.43,11.82,333.36,14.96,414.09,26.27,39.45,30.83,39.01,3.32
2023-05-23,26.6,181.95,11.89,331.65,15.07,411.09,26.67,38.56,30.33,38.14,3.53
2023-05-24,26.71,180.2,11.6,339.72,14.95,414.65,24.8,42.99,32.52,39.04,3.4
2023-05-25,26.82,180.92,11.31,348.4,14.77,420.02,22.91,46.59,34.98,40.58,3.19
2023-05-26,26.86,182.04,11.26,349.98,14.77,420.18,22.59,47.32,35.47,40.6,3.07
2023-05-30,26.71,182.32,11.33,347.99,14.86,417.85,23.06,46.13,34.75,39.9,3.05
2023-05-31,26.67,183.76,11.2,352.01,14.72,421.82,22.22,47.48,36.01,41.01,2.79
2023-06-01,26.74,181.05,11.12,354.65,14.52,427.92,21.74,48.33,36.82,42.79,2.61
2023-06-02,26.64,182.14,11.12,354.9,14.54,427.1,21.7,47.46,36.9,42.5,2.53
2023-06-05,26.7,182.34,11.12,354.84,14.51,428.03,21.72,47.4,36.86,42.78,2.31
2023-06-06,26.79,180.15,11.31,348.82,14.57,426.55,22.84,45.26,34.98,42.34,2.33
2023-06-07,26.72,182.53,11.18,353.15,14.49,429.13,22.05,46.69,36.18,43.07,2.24
2023-06-08,26.84,182.04,11.14,354.5,14.47,429.9,21.785,47.35,36.62,43.26,2.25
2023-06-09,27.0,181.88,10.96,360.49,14.34,433.8,20.69,50.41,38.49,44.43,2.28
2023-06-12,27.08,180.54,10.87,363.26,14.25,436.66,20.22,51.32,39.35,45.32,2.26
2023-06-13,26.98,180.64,10.8,365.9,14.25,437.18,19.78,52.86,40.19,45.44,2.17
2023-06-14,27.07,181.91,10.67,370.26,14.08,442.6,19.13,54.9,41.6,47.08,2.25
2023-06-15,27.33,181.63,10.75,367.93,14.13,439.46,19.49,53.5,40.8,46.62,2.12
2023-06-16,27.24,179.75,10.76,366.9,14.21,437.18,19.57,52.38,40.6,45.89,2.14
2023-06-20,27.29,179.49,10.76,361.9,14.11,434.94,20.09,49.99,38.85,45.0,2.065
2023-06-21,27.5,177.71,10.64,366.17,14.06,436.51,19.42,51.27,40.14,45.43,1.98
2023-06-22,27.5,178.2,10.75,362.54,14.17,433.21,20.02,49.49,38.95,44.41,20.35
2023-06-23,27.53,178.51,10.91,357.68,14.24,431.44,20.81,48.36,37.41,43.84,20.25
2023-06-26,27.62,177.69,10.72,363.83,14.09,436.17,19.78,51.27,39.26,45.23,19.5
2023-06-27,27.7,177.28,10.71,364.54,14.09,436.39,19.65,51.32,39.5,45.3,18.4
2023-06-28,27.71,177.09,10.72,363.81,14.03,438.11,19.8,51.63,39.23,45.79,19.04
2023-06-29,27.63,178.27,10.57,369.42,13.88,443.28,18.91,54.02,41.0,47.38,18.49
2023-06-30,27.68,178.5,10.54,370.34,13.865,443.89,18.775,53.6,41.29,47.56,18.31
2023-07-03,27.68,177.84,10.55,370.28,13.89,443.13,18.79,52.65,41.25,47.31,18.8
2023-07-05,27.7,177.31,10.63,367.46,14.0,439.66,19.24,52.13,40.28,46.17,20.26
2023-07-06,27.48,178.64,10.68,366.24,14.05,438.55,19.45,51.41,39.87,45.77,19.66
2023-07-07,27.42,178.78,10.67,366.36,14.01,439.66,19.43,51.83,39.9,46.11,19.38
2023-07-10,27.4,179.45,10.62,368.17,13.93,442.46,19.16,52.17,40.47,47.0,19.16
2023-07-11,27.15,181.88,10.5,372.82,13.83,446.02,18.44,53.92,41.97,48.07,17.52
2023-07-12,27.07,182.01,10.31,379.15,13.72,449.56,17.54,55.99,44.06,49.18,17.67
2023-07-13,27.27,181.43,10.33,379.07,13.74,449.28,17.55,55.67,44.02,49.06,17.35
2023-07-14,27.34,181.56,10.24,382.61,13.7,450.84,17.08,57.83,45.24,49.56,17.27
2023-07-17,27.38,183.64,10.15,385.74,13.6,454.19,16.66,59.78,46.32,50.67,16.93
2023-07-18,27.35,183.67,10.16,385.65,13.57,455.2,16.66,59.31,46.32,50.96,17.43
2023-07-19,27.45,182.74,10.4,376.76,13.66,452.18,17.85,55.7,43.07,49.93,17.43
2023-07-20,27.48,182.18,10.43,375.63,13.67,452.18,18.03,55.55,42.69,49.91,17.08
2023-07-21,27.47,181.4,10.41,376.23,13.62,454.2,17.94,55.9,42.86,50.56,16.64
2023-07-24,27.41,182.41,10.35,378.78,13.58,455.44,17.58,57.74,43.72,50.95,16.62
2023-07-25,27.45,183.3,10.39,377.52,13.58,455.51,17.76,55.42,43.27,50.93,15.97
2023-07-26,27.45,180.42,10.42,376.62,13.67,452.49,17.93,54.9,42.9,49.9,17.15
2023-07-27,27.58,181.86,10.22,383.48,13.55,456.92,16.96,57.1,45.22,51.33,16.15
2023-07-28,27.53,182.35,10.23,383.68,13.53,457.79,16.91,57.46,45.31,51.62,15.92
2023-07-31,27.72,180.46,10.26,382.79,13.56,456.48,17.06,57.75,44.96,51.13,16.21
2023-08-01,27.73,179.6,10.48,374.39,13.75,450.13,18.18,53.43,42.02,49.01,18.46
2023-08-02,27.82,179.54,10.5,373.79,13.8,448.84,18.32,52.79,41.72,48.53,18.38
2023-08-03,27.54,180.19,10.56,372.04,13.88,446.81,18.57,50.55,41.14,47.85,19.27
2023-08-04,27.68,179.78,10.46,375.19,13.76,450.71,18.11,50.96,42.16,49.06,17.82
2023-08-07,27.68,178.64,10.56,372.0,13.82,448.75,18.59,49.75,41.08,48.4,18.28
2023-08-08,27.67,177.79,10.68,367.91,13.93,445.75,19.2,47.79,39.71,47.43,18.07
2023-08-09,27.77,177.6,10.66,368.59,13.92,445.91,19.13,47.83,39.89,47.42,18.15
2023-08-10,27.94,177.6,10.74,366.24,13.94,445.65,19.51,46.72,39.09,47.33,17.08
2023-08-11,27.84,177.06,10.62,370.35,13.87,448.11,18.86,48.93,40.39,48.06,16.6
2023-08-14,27.82,176.59,10.74,366.42,14.02,442.89,19.46,47.43,39.15,46.44,18.04
2023-08-15,27.83,175.57,10.85,362.54,14.14,439.64,20.1,46.1,37.85,45.34,18.55
2023-08-16,27.83,175.3,10.98,358.58,14.25,436.29,20.78,44.73,36.57,44.28,19.83
2023-08-17,27.84,175.33,10.99,358.13,14.26,436.5,20.88,44.85,36.4,44.3,19.11
2023-08-18,28.0,175.81,10.81,363.9,14.17,439.34,19.87,47.44,38.16,45.18,18.33
2023-08-21,27.92,176.1,10.84,363.38,14.21,438.15,19.98,47.24,37.99,44.79,18.42
2023-08-22,27.62,177.89,10.67,369.11,14.06,443.03,19.03,49.78,39.78,46.22,17.52
2023-08-23,27.68,177.85,10.91,361.22,14.25,436.89,20.31,46.26,37.16,44.31,18.61
2023-08-24,27.79,177.62,10.82,364.02,14.17,439.97,19.82,47.71,38.04,45.22,17.4
