Date,BIL,BTAL,LABU,SHV,SOXL,SOXS,TECL,TECS,TMF,UVXY
2019-04-03,91.46,21.04,63.73,110.4,156.54,5.73,149.38,14.22,20.3,37.85
2019-04-04,91.46,21.19,63.1,110.41,161.83,5.55,148.88,14.29,20.32,36.94
2019-04-05,91.48,21.04,65.51,110.4,160.25,5.6,148.35,14.34,20.42,36.61
2019-04-08,91.47,21.06,63.93,110.41,161.0,5.57,149.2,14.28,20.58,36.97
2019-04-09,91.49,21.32,62.31,110.41,158.09,5.66,149.23,14.27,20.64,37.57
2019-04-10,91.5,21.23,64.26,110.43,163.0,5.5,153.0,13.93,20.45,35.78
2019-04-11,91.5,21.2,61.93,110.45,166.4,5.37,153.77,13.81,19.91,34.28
2019-04-12,91.51,20.9,58.43,110.45,168.44,5.3,154.71,13.74,19.85,32.19
2019-04-15,91.52,21.18,57.8,110.46,167.99,5.31,155.98,13.6,19.75,32.04
2019-04-16,91.54,20.92,57.07,110.47,190.32,4.64,159.25,13.32,19.54,31.14
2019-04-17,91.55,21.07,48.67,110.49,189.02,4.68,160.0,13.32,19.86,32.25
2019-04-18,91.55,21.17,47.11,110.49,186.5,4.75,158.17,13.42,19.71,32.05
2019-04-22,91.55,21.06,47.93,110.49,191.67,4.62,162.4,13.07,19.74,30.82
2019-04-23,91.57,21.07,52.15,110.51,194.51,4.54,167.24,12.7,20.0,30.75
2019-04-24,91.59,21.19,49.1,110.53,198.94,4.43,169.53,12.54,20.2,32.37
2019-04-25,91.59,21.34,50.29,110.55,179.0,4.91,163.88,12.94,20.4,32.32
2019-04-26,91.59,21.32,52.44,110.56,185.57,4.75,165.0,12.86,20.04,31.4
2019-04-29,91.6,21.15,50.92,110.56,183.14,4.8,164.5,12.91,19.89,31.71
2019-04-30,91.43,21.37,48.9,110.35,194.01,4.52,170.28,12.45,20.35,31.33
2019-05-01,91.45,21.32,45.59,110.37,182.48,4.8,164.0,12.94,20.35,33.14
2019-05-02,91.45,21.4,47.63,110.38,192.95,4.55,164.19,12.94,20.32,32.37
2019-05-03,91.46,21.42,46.11,110.39,174.09,5.0,154.0,13.65,20.66,36.0
2019-05-06,91.47,21.31,51.35,110.38,177.02,4.93,156.63,13.52,20.77,36.89
2019-05-07,91.47,21.72,47.26,110.4,166.88,5.21,150.19,14.03,21.11,41.82
2019-05-08,91.49,21.87,45.5,110.41,158.5,5.49,145.75,14.51,21.07,44.73
2019-05-09,91.5,21.79,45.78,110.43,157.19,5.55,146.0,14.48,20.95,41.62
2019-05-10,91.5,21.84,42.85,110.43,144.94,5.96,136.84,15.31,21.19,43.14
2019-05-13,91.51,22.09,41.05,110.45,143.3,5.93,134.82,15.5,21.24,41.98
2019-05-14,91.51,22.08,41.01,110.46,142.83,5.9,135.88,15.26,21.58,42.54
2019-05-15,91.52,21.92,43.96,110.47,145.0,5.83,143.9,14.4,21.38,37.76
2019-05-16,91.54,22.03,43.64,110.48,137.33,6.13,142.99,14.53,21.59,37.94
2019-05-17,91.55,22.45,42.05,110.49,123.36,6.78,136.74,15.18,21.52,38.02
2019-05-20,91.55,22.1,41.38,110.49,127.0,6.51,140.5,14.73,21.24,35.56
2019-05-21,91.56,22.08,43.44,110.5,119.73,6.87,138.46,14.92,21.31,34.75
2019-05-22,91.57,22.21,41.8,110.53,112.07,7.31,133.25,15.45,21.91,35.99
2019-05-23,91.58,22.37,42.82,110.55,115.69,7.1,133.9,15.42,22.24,35.76
2019-05-24,91.59,22.21,43.96,110.55,111.86,7.33,132.74,15.5,22.58,35.8
2019-05-28,91.6,22.68,41.18,110.55,104.34,7.87,127.67,16.13,23.33,39.04
2019-05-29,91.61,22.43,41.74,110.57,109.44,7.49,129.23,15.96,23.13,37.63
2019-05-30,91.62,22.39,38.75,110.59,106.68,7.66,125.52,16.4,23.96,40.58
2019-05-31,91.44,22.83,38.77,110.41,109.98,7.5,124.42,16.52,24.68,39.94
2019-06-03,91.45,22.8,41.33,110.43,113.0,7.22,121.71,16.74,24.36,38.88
2019-06-04,91.46,22.49,43.35,110.45,124.57,6.46,133.99,15.12,23.89,36.8
2019-06-05,91.47,22.6,42.88,110.48,118.16,6.8,134.89,15.0,24.13,35.81
2019-06-06,91.49,22.71,41.32,110.51,123.98,6.5,140.94,14.32,24.55,34.9
2019-06-07,91.5,22.48,44.25,110.5,132.77,6.01,149.61,13.44,23.95,34.71
2019-06-10,91.49,22.46,43.17,110.5,144.57,5.5,155.74,12.94,23.77,34.12
2019-06-11,91.5,22.17,40.36,110.5,133.83,5.98,148.97,13.51,23.76,35.5
2019-06-12,91.52,22.59,42.08,110.52,131.53,6.04,150.12,13.4,23.98,34.28
2019-06-13,91.54,22.37,42.96,110.55,119.0,6.62,145.64,13.8,24.15,34.88
2019-06-14,91.54,22.56,42.9,110.56,120.5,6.51,146.18,13.79,24.32,33.94
2019-06-17,91.54,22.15,48.23,110.56,122.17,6.43,150.68,13.36,25.03,32.64
2019-06-18,91.55,22.15,49.21,110.57,135.4,5.74,155.28,12.96,24.57,32.66
2019-06-19,91.57,22.32,51.12,110.61,142.07,5.41,162.83,12.32,25.13,30.58
2019-06-20,91.57,22.21,48.66,110.62,135.16,5.73,161.1,12.46,24.92,31.93
2019-06-21,91.58,22.37,49.76,110.62,135.21,5.72,161.02,12.45,24.68,32.21
2019-06-24,91.59,22.47,46.76,110.63,135.38,5.71,160.53,12.5,24.96,32.26
2019-06-25,91.59,22.51,45.95,110.64,137.83,5.57,156.52,12.71,24.93,32.5
2019-06-26,91.6,22.34,44.19,110.65,144.16,5.28,158.37,12.51,24.69,32.71
2019-06-27,91.62,22.07,47.75,110.67,151.89,50.19,159.5,12.51,24.84,31.77
2019-06-28,91.45,21.8,52.5,110.45,167.7,44.67,168.86,11.79,24.93,28.91
2019-07-01,91.45,21.71,50.97,110.46,157.99,47.89,164.93,12.03,24.97,29.0
2019-07-02,91.48,22.25,50.36,110.48,154.16,49.36,168.01,11.78,25.48,27.34
2019-07-03,91.47,22.07,51.07,110.49,146.25,51.89,166.88,11.85,24.87,27.9
2019-07-05,91.48,22.01,48.5,110.48,144.67,52.24,165.64,11.99,25.18,28.14
2019-07-08,91.48,22.29,45.89,110.48,143.04,53.0,162.89,12.2,24.99,29.44
2019-07-09,91.48,22.18,49.3,110.49,153.46,49.19,169.92,11.69,24.76,27.77
2019-07-10,91.5,22.29,49.2,110.51,153.9,49.08,172.43,11.48,24.18,26.56
2019-07-11,91.52,22.31,47.06,110.53,154.43,48.95,174.61,11.37,23.38,26.18
2019-07-12,91.52,22.25,47.0,110.53,164.0,45.95,178.19,11.12,23.71,25.64
2019-07-15,91.52,22.24,47.13,110.54,162.89,45.99,178.25,11.14,23.55,25.46
2019-07-16,91.53,22.29,45.94,110.53,163.44,46.12,174.41,11.35,24.04,25.41
2019-07-17,91.54,22.39,45.71,110.57,161.94,46.45,171.28,11.55,24.26,26.71
2019-07-18,91.55,22.43,48.42,110.59,170.94,43.99,180.0,10.97,24.27,25.6
2019-07-19,91.55,22.24,46.2,110.59,170.47,43.9,175.17,11.3,24.76,26.66
2019-07-22,91.55,22.18,47.01,110.59,181.05,41.2,182.73,10.8,24.26,25.27
2019-07-23,91.56,22.23,45.35,110.59,188.0,39.71,181.42,10.92,24.26,24.95
2019-07-24,91.57,21.99,46.5,110.59,197.15,37.56,185.82,10.64,24.08,23.9
2019-07-25,91.59,22.23,44.1,110.6,194.54,37.84,184.86,10.69,24.32,24.04
2019-07-26,91.6,22.23,45.83,110.61,189.0,39.04,185.7,10.61,24.42,23.78
2019-07-29,91.59,22.25,44.85,110.61,186.84,39.53,181.34,10.86,24.45,24.82
2019-07-30,91.61,22.23,47.68,110.62,187.66,39.25,185.06,10.67,24.31,24.88
2019-07-31,91.47,22.3,46.4,110.42,170.46,43.2,174.03,11.27,25.38,27.09
2019-08-01,91.48,22.98,45.9,110.46,156.8,46.44,166.94,11.81,26.65,30.24
2019-08-02,91.48,23.25,40.63,110.5,140.8,51.37,148.94,13.02,28.15,33.96
2019-08-05,91.48,23.22,40.4,110.51,141.26,50.39,147.9,13.05,28.15,34.89
2019-08-06,91.48,23.82,39.88,110.53,133.31,53.5,143.74,13.4,30.75,37.25
2019-08-07,91.51,23.74,42.44,110.54,146.87,48.47,155.56,12.4,28.7,32.79
2019-08-08,91.5,23.64,43.35,110.55,149.21,47.52,159.99,11.99,29.65,31.57
2019-08-09,91.51,24.16,41.89,110.56,141.95,49.81,154.16,12.42,30.3,33.3
2019-08-12,91.51,24.15,40.23,110.56,139.8,50.66,150.42,12.69,31.62,36.72
2019-08-13,91.54,23.94,40.09,110.56,142.2,49.0,153.27,12.4,32.49,35.25
2019-08-14,91.55,24.19,39.22,110.6,142.1,48.93,148.29,12.79,33.03,37.17
2019-08-15,91.56,24.51,38.29,110.61,143.18,48.5,151.74,12.49,33.07,36.12
2019-08-16,91.57,23.7,41.76,110.63,158.87,43.22,162.12,11.57,31.35,31.9
2019-08-19,91.56,24.22,41.14,110.62,155.9,44.1,161.1,11.62,32.5,30.64
2019-08-20,91.56,24.14,40.94,110.63,159.5,43.21,164.13,11.46,32.1,29.48
2019-08-21,91.57,24.0,41.43,110.63,159.8,43.01,165.9,11.3,31.61,28.83
2019-08-22,91.58,24.25,38.49,110.64,152.6,44.81,161.07,11.68,31.25,31.28
2019-08-23,91.59,24.34,36.6,110.65,145.03,46.78,153.02,12.08,32.81,32.88
2019-08-26,91.59,24.6,37.23,110.65,145.15,46.5,156.74,11.8,33.3,33.0
2019-08-27,91.59,24.76,34.5,110.66,137.92,48.98,150.32,12.32,34.77,36.1
2019-08-28,91.6,24.44,37.55,110.66,149.0,45.0,159.37,11.6,33.71,32.22
2019-08-29,91.61,24.37,38.25,110.67,156.61,42.82,164.26,11.26,33.25,30.72
2019-08-30,91.46,24.4,36.2,110.48,150.01,44.62,156.93,11.77,33.78,33.48
2019-09-03,91.46,24.62,35.51,110.5,153.99,43.38,160.22,11.5,33.38,32.02
2019-09-04,91.47,24.52,36.15,110.52,169.05,39.19,169.29,10.85,32.74,29.75
2019-09-05,91.47,24.09,36.8,110.5,174.6,37.9,174.31,10.56,32.44,28.57
2019-09-06,91.47,24.28,36.41,110.52,177.8,37.0,174.97,10.5,31.5,27.06
2019-09-09,91.49,23.5,34.7,110.51,174.12,37.83,166.01,11.04,30.83,28.03
2019-09-10,91.48,23.0,38.19,110.51,181.79,36.35,168.2,10.9,29.24,27.28
2019-09-11,91.5,22.89,41.23,110.53,192.24,34.23,174.26,10.49,29.93,25.9
2019-09-12,91.51,22.8,39.85,110.52,188.96,34.81,173.14,10.55,27.89,25.3
2019-09-13,91.51,22.71,38.94,110.52,182.0,36.04,166.0,10.96,27.63,25.83
2019-09-16,91.51,22.46,40.87,110.52,182.15,35.98,169.06,10.82,27.9,25.82
2019-09-17,91.52,22.89,40.57,110.52,184.38,35.64,170.25,10.73,28.86,25.13
2019-09-18,91.55,23.28,39.93,110.55,187.08,35.1,172.34,10.61,29.35,23.78
2019-09-19,91.54,23.16,39.89,110.55,184.8,35.67,173.69,10.5,29.33,23.24
2019-09-20,91.54,23.45,39.28,110.55,171.39,38.21,165.43,11.03,30.3,25.47
2019-09-23,91.56,23.21,38.55,110.57,181.38,35.96,170.46,10.66,30.31,24.08
2019-09-24,91.56,23.79,35.54,110.58,166.01,38.75,161.78,11.24,30.87,26.83
2019-09-25,91.57,23.68,34.89,110.59,177.58,36.32,167.93,10.8,30.18,25.81
2019-09-26,91.59,23.73,32.23,110.6,174.11,36.84,169.19,10.71,30.21,25.67
2019-09-27,91.58,23.75,31.34,110.62,167.76,38.41,163.61,11.08,29.89,26.84
2019-09-30,91.46,23.56,31.18,110.44,173.6,37.01,169.02,10.7,29.66,25.13
2019-10-01,91.46,24.15,28.5,110.47,160.64,39.81,158.94,11.36,31.08,28.91
2019-10-02,91.47,24.46,29.74,110.52,158.03,40.58,152.57,11.83,31.41,30.38
2019-10-03,91.47,24.34,31.42,110.54,167.46,37.99,161.58,11.14,32.29,28.42
2019-10-04,91.49,24.23,31.23,110.55,173.3,36.77,164.89,10.93,32.16,27.1
2019-10-07,91.49,24.25,30.29,110.55,165.5,38.42,161.22,11.16,32.61,28.32
2019-10-08,91.5,24.49,30.01,110.57,161.99,38.93,160.28,11.18,31.78,28.71
2019-10-09,91.52,24.46,29.35,110.57,164.12,38.27,161.5,11.02,30.76,28.46
2019-10-10,91.52,24.24,31.21,110.57,177.0,35.5,171.52,10.4,29.34,25.68
2019-10-11,91.51,23.93,31.56,110.58,178.32,35.04,171.54,10.4,29.59,24.77
2019-10-14,91.51,23.87,31.95,110.59,181.98,34.41,173.84,10.24,29.21,22.73
2019-10-15,91.52,23.81,33.51,110.6,187.89,33.08,175.44,10.18,28.48,22.4
2019-10-16,91.53,24.0,33.91,110.62,188.94,32.73,176.06,10.1,28.41,21.6
2019-10-17,91.53,23.74,34.6,110.63,183.05,33.92,172.19,10.38,28.61,21.99
2019-10-18,91.55,23.96,34.28,110.64,182.38,33.93,170.83,10.37,27.85,21.42
2019-10-21,91.55,23.74,37.14,110.64,189.3,32.65,174.0,10.2,28.32,20.74
2019-10-22,91.54,23.63,35.89,110.64,173.64,35.45,164.84,10.79,28.72,21.63
2019-10-23,91.56,23.37,36.12,110.65,180.0,34.07,171.36,10.34,28.47,20.71
2019-10-24,91.56,23.54,35.02,110.65,186.84,32.85,173.41,10.2,28.38,20.77
2019-10-25,91.57,23.21,37.35,110.66,201.01,30.36,184.27,9.6,27.18,19.39
2019-10-28,91.57,22.91,38.56,110.67,207.04,29.41,186.2,9.48,27.25,20.18
2019-10-29,91.58,23.23,38.14,110.67,206.15,29.63,183.14,9.64,27.29,19.82
2019-10-30,91.59,23.5,37.1,110.68,199.56,30.44,185.91,9.52,28.91,19.4
2019-10-31,91.46,23.31,37.76,110.53,203.93,29.88,186.98,9.5,29.2,18.63
2019-11-01,91.46,23.15,40.99,110.54,219.43,27.53,195.62,9.01,28.09,17.8
2019-11-04,91.46,22.81,39.17,110.52,228.54,26.47,195.7,9.0,27.05,18.41
2019-11-05,91.47,22.62,39.2,110.53,225.91,26.69,193.57,9.13,27.51,18.76
2019-11-06,91.48,22.93,38.02,110.53,232.65,25.9,197.05,8.94,26.52,18.15
2019-11-07,91.49,22.81,37.01,110.55,223.59,26.95,196.27,8.99,25.8,18.55
2019-11-08,91.49,22.86,39.69,110.55,224.0,26.9,197.25,8.91,25.92,18.43
2019-11-11,91.5,22.95,40.13,110.54,229.59,26.23,201.99,8.7,25.83,17.54
2019-11-12,91.5,23.04,39.58,110.55,223.33,26.92,201.04,8.73,26.72,17.72
2019-11-13,91.5,23.31,40.42,110.56,225.83,26.6,202.55,8.71,27.29,17.66
2019-11-14,91.51,23.17,40.48,110.58,234.29,25.69,208.0,8.46,27.09,16.81
2019-11-15,91.51,23.29,41.32,110.59,232.26,25.86,208.95,8.43,27.52,16.11
2019-11-18,91.52,23.28,42.59,110.6,233.5,25.71,213.15,8.26,27.61,15.91
2019-11-19,91.52,23.17,44.5,110.59,223.43,26.95,210.15,8.37,28.51,16.42
2019-11-20,91.52,23.28,45.75,110.6,215.74,27.67,206.75,8.49,28.37,16.4
2019-11-21,91.53,23.34,46.16,110.6,215.16,27.95,206.81,8.5,28.65,16.23
2019-11-22,91.53,23.15,48.46,110.61,218.0,27.6,206.7,8.49,28.73,15.34
2019-11-25,91.54,23.0,53.0,110.61,225.95,26.31,212.98,8.23,29.15,14.69
2019-11-26,91.55,22.98,52.81,110.62,227.51,26.24,215.0,8.15,28.89,14.37
2019-11-27,91.55,22.93,54.49,110.62,225.54,26.39,214.78,8.18,28.93,14.62
2019-11-29,91.44,22.81,55.59,110.45,221.62,26.83,215.01,8.16,27.48,14.79
2019-12-02,91.45,23.15,52.82,110.47,197.3,29.82,194.98,8.96,28.65,17.82
2019-12-03,91.45,23.15,56.0,110.48,210.99,28.13,204.31,8.57,28.84,16.6
2019-12-04,91.47,23.2,56.42,110.5,214.75,27.51,204.49,8.54,27.82,15.86
2019-12-05,91.46,23.07,55.4,110.51,221.35,26.67,209.38,8.39,27.42,15.0
2019-12-06,91.47,22.97,58.9,110.5,224.0,26.39,210.35,8.35,27.95,15.19
2019-12-09,91.48,22.99,56.64,110.51,223.14,26.48,208.95,8.37,28.08,16.17
2019-12-10,91.48,22.8,58.49,110.52,225.35,26.22,210.19,8.32,28.15,16.05
2019-12-11,91.5,22.78,56.26,110.54,236.02,24.8,210.99,8.27,28.07,15.66
2019-12-12,91.49,22.59,57.89,110.53,255.8,22.82,219.04,7.96,27.39,14.52
2019-12-13,91.49,22.52,59.5,110.54,260.8,22.35,228.93,7.62,27.54,12.83
2019-12-16,91.5,22.44,61.0,110.55,263.45,22.19,230.96,7.56,27.4,12.8
2019-12-17,91.51,22.4,60.39,110.56,263.69,22.12,228.38,7.61,26.89,12.63
2019-12-18,91.51,22.27,59.03,110.41,265.01,22.0,228.52,7.65,26.23,12.98
2019-12-19,91.41,22.26,60.23,110.4,273.21,21.35,236.23,7.39,26.3,12.51
2019-12-20,91.4,22.49,60.8,110.4,283.7,20.46,239.2,7.29,26.65,12.77
2019-12-23,91.42,22.14,62.41,110.41,280.1,20.72,239.53,7.25,26.08,12.8
2019-12-24,91.41,22.3,64.24,110.42,282.45,20.46,239.99,7.22,26.66,12.51
2019-12-26,91.42,22.13,62.71,110.42,284.86,20.33,247.1,7.02,26.98,12.56
2019-12-27,91.44,22.18,59.05,110.44,277.66,20.85,243.82,7.13,26.08,13.2
2019-12-30,91.45,22.05,56.13,110.44,268.74,21.5,236.61,7.32,26.26,13.96
2019-12-31,91.45,22.22,58.71,110.46,285.13,20.26,248.5,6.99,26.56,12.36
2020-01-02,91.46,22.11,54.0,110.48,279.51,20.6,245.04,7.08,27.42,13.56
2020-01-03,91.46,22.55,52.57,110.49,266.01,21.52,239.92,7.21,28.27,13.64
2020-01-06,91.46,22.3,55.98,110.48,276.06,20.9,249.83,6.95,27.41,12.91
2020-01-07,91.46,22.25,55.45,110.5,282.4,20.36,248.66,6.92,27.2,12.56
2020-01-08,91.48,22.16,59.33,110.51,291.99,19.65,263.0,6.55,26.08,11.87
2020-01-09,91.47,22.35,58.73,110.49,290.64,19.73,268.05,6.43,27.06,11.62
2020-01-10,91.48,22.45,55.5,110.5,286.9,19.94,266.25,6.46,27.17,11.4
2020-01-13,91.48,22.42,52.74,110.5,292.06,19.58,274.04,6.3,27.35,11.16
2020-01-14,91.49,22.17,57.63,110.5,293.6,19.56,269.35,6.38,28.11,11.0102
2020-01-15,91.49,22.27,60.68,110.53,290.15,19.68,274.56,6.27,27.98,10.72
2020-01-16,91.51,22.3,60.89,110.54,301.16,18.95,284.13,6.04,26.93,10.57
2020-01-17,91.51,22.33,58.05,110.53,299.34,19.0,283.5,6.06,27.67,10.82
2020-01-21,91.51,22.68,56.81,110.55,309.51,18.45,291.52,5.9,28.18,10.45
2020-01-22,91.52,22.77,55.0,110.57,313.36,18.18,289.13,5.95,28.88,11.09
2020-01-23,91.53,22.58,54.33,110.57,329.26,17.29,299.5,5.74,29.22,10.55
2020-01-24,91.52,22.99,46.32,110.58,278.79,20.16,268.0,6.34,30.8,13.23
2020-01-27,91.53,23.25,49.71,110.59,281.27,19.89,274.92,6.2,30.76,13.05
2020-01-28,91.53,23.27,50.75,110.58,286.76,19.5,289.99,5.86,30.42,12.03
2020-01-29,91.54,23.27,49.34,110.6,268.51,20.73,284.14,6.0,31.38,13.13
2020-01-30,91.55,23.3,48.12,110.62,266.37,20.76,287.76,5.9,31.55,12.54
2020-01-31,91.45,23.52,47.5,110.46,247.69,22.22,270.0,6.26,31.5,13.58
2020-02-03,91.45,23.17,51.83,110.46,272.04,20.01,292.67,5.71,30.87,12.43
2020-02-04,91.45,22.79,55.68,110.45,291.2,18.57,316.3,5.31,29.8,11.63
2020-02-05,91.46,22.72,58.83,110.47,295.52,18.31,309.76,5.39,29.69,11.37
2020-02-06,91.47,23.04,57.0,110.46,286.12,18.93,309.75,5.41,31.0,11.81
2020-02-07,91.47,23.16,56.12,110.49,267.62,20.2,300.45,5.57,31.55,11.87
2020-02-10,91.46,22.89,60.06,110.48,294.18,18.27,325.71,5.1,31.17,11.11
2020-02-11,91.47,22.86,59.69,110.49,313.39,17.1,321.16,5.22,30.41,11.09
2020-02-12,91.49,22.65,59.92,110.5,308.44,17.32,317.35,5.27,30.49,11.1
2020-02-13,91.5,23.01,59.41,110.52,324.76,16.5,324.44,5.14,31.3,10.7338
2020-02-14,91.49,23.04,58.72,110.51,299.0,17.87,318.59,5.24,31.69,10.95
2020-02-18,91.5,23.25,60.82,110.53,314.97,16.9,329.16,5.08,31.51,10.66
2020-02-19,91.51,23.06,60.79,110.53,322.0,16.5,332.02,5.03,32.16,10.79
2020-02-20,91.51,22.96,60.4,110.54,305.49,17.35,318.44,5.22,33.28,11.8
2020-02-21,91.52,23.45,54.25,110.56,242.5,21.05,256.81,6.3,35.27,15.1
2020-02-24,91.52,23.46,54.28,110.58,253.41,20.27,271.19,6.0,34.89,14.95
2020-02-25,91.53,23.81,49.74,110.58,226.03,22.44,241.19,6.65,34.71,17.16
2020-02-26,91.53,24.08,46.82,110.62,201.6,25.04,216.33,7.39,36.63,19.8
2020-02-27,91.54,24.31,39.5,110.67,172.0,28.93,178.21,8.72,37.9,25.47
2020-02-28,91.46,23.4,46.5,110.61,217.5,22.85,218.58,7.21,38.63,22.16
2020-03-02,91.47,24.06,49.98,110.6,229.9,21.7,247.72,6.15,37.51,21.7
2020-03-03,91.51,24.1,50.0,110.71,214.6,22.44,229.68,6.55,39.41,23.68
2020-03-04,91.54,24.5,49.71,110.8,212.86,22.08,223.0,6.62,39.92,26.4
2020-03-05,91.54,24.97,46.61,110.87,195.0,24.35,198.29,7.33,47.88,36.67
2020-03-06,91.58,25.78,38.27,110.93,152.03,28.77,157.93,8.76,57.77,51.94
2020-03-09,91.57,25.91,38.21,110.87,166.92,26.08,181.35,7.64,49.48,38.7
2020-03-10,91.57,25.79,34.57,110.92,160.79,26.34,175.0,7.59,45.5,45.54
2020-03-11,91.57,26.67,23.64,110.92,116.61,33.74,128.47,9.75,42.0,61.13
2020-03-12,91.6,25.99,24.26,110.9,121.11,29.81,138.78,8.32,37.45,54.98
2020-03-13,91.64,27.95,18.51,110.95,89.78,33.99,103.12,9.41,41.91,79.18
2020-03-16,91.64,25.99,16.41,110.91,79.8,34.35,100.21,8.54,43.12,85.29
2020-03-17,91.65,26.34,13.88,110.91,69.01,32.37,89.57,8.99,34.39,104.0
2020-03-18,91.64,26.06,15.0,111.05,63.23,34.59,94.68,8.46,30.27,121.15
2020-03-19,91.63,25.6,18.4,110.94,78.31,26.42,105.01,7.58,34.37,88.32
2020-03-20,91.62,25.28,16.66,111.09,67.54,30.22,85.68,9.3,36.82,83.3
2020-03-23,91.62,25.3,18.35,111.0,83.55,24.38,98.11,7.99,39.95,50.64
2020-03-24,91.63,24.66,20.51,111.02,95.45,18.82,111.47,6.74,41.45,63.01
2020-03-25,91.62,24.7,21.07,111.08,97.04,18.51,111.18,6.39,41.42,65.0
2020-03-26,91.64,25.46,21.5,111.06,97.18,17.62,115.15,5.95,42.45,66.64
2020-03-27,91.63,25.7,22.36,111.08,94.96,17.67,113.51,5.85,44.93,66.49
2020-03-30,91.63,25.74,23.15,111.02,101.43,16.29,122.34,5.4,42.66,63.9
2020-03-31,91.58,25.06,20.41,110.93,85.31,19.0,105.0,6.19,44.82,64.58
2020-04-01,91.57,26.17,18.45,110.9,77.76,20.5,98.51,6.53,45.11,64.7
2020-04-02,91.56,26.08,20.65,110.93,86.76,18.48,105.05,6.09,44.86,59.66
2020-04-03,91.57,26.06,22.46,110.88,92.0,17.0,114.33,5.47,43.86,50.685
2020-04-06,91.57,25.26,26.23,110.92,119.69,12.0,142.0,4.15,42.05,48.36
2020-04-07,91.55,25.93,24.21,110.94,110.9,12.8,129.16,4.6,42.32,52.06
2020-04-08,91.55,25.41,26.8,110.88,120.61,11.65,139.43,4.2,41.43,50.5
2020-04-09,91.53,25.11,27.05,110.91,107.4,13.01,132.66,4.44,41.79,49.03
2020-04-13,91.53,25.06,28.54,110.92,119.89,11.6,144.85,4.02,41.35,43.68
2020-04-14,91.55,25.86,28.27,110.91,119.59,11.43,142.6,4.03,43.48,46.3
2020-04-15,91.55,25.52,28.51,110.9,122.36,11.14,147.52,3.91,45.34,47.68
2020-04-16,91.55,26.09,33.3,110.9,132.85,10.13,154.9,3.69,45.7,44.84
2020-04-17,91.56,26.15,34.55,110.92,123.01,10.91,147.17,3.89,44.69,48.2
2020-04-20,91.57,26.15,37.98,110.93,114.34,11.75,139.01,4.1,47.58,56.71
2020-04-21,91.56,25.92,37.79,110.92,112.43,11.64,136.74,4.1,45.71,54.46
2020-04-22,91.56,26.01,38.48,110.93,121.22,10.5,143.01,38.74,45.7,52.23
2020-04-23,91.56,25.74,38.68,110.9,117.96,10.83,140.69,39.5,45.54,51.6
2020-04-24,91.55,25.39,44.03,110.9,130.0,9.76,151.68,36.35,45.54,46.63
2020-04-27,91.56,24.98,45.03,110.91,136.99,9.21,156.72,35.05,44.67,40.93
2020-04-28,91.56,25.29,41.65,110.92,134.57,9.41,153.8,35.42,45.36,40.45
2020-04-29,91.54,24.5,38.59,110.89,144.38,8.62,164.85,33.02,44.71,41.39
2020-04-30,91.55,25.13,34.4,110.83,122.0,10.04,150.37,35.68,43.86,47.25
2020-05-01,91.55,25.57,33.47,110.82,107.82,11.1,145.46,37.13,43.93,50.0
2020-05-04,91.53,25.56,40.9,110.81,120.76,9.83,158.92,33.58,42.34,43.43
2020-05-05,91.55,25.61,41.85,110.81,123.43,9.63,164.25,32.6,40.52,42.01
2020-05-06,91.55,25.5,43.77,110.8,131.22,9.04,170.25,31.39,40.81,41.75
2020-05-07,91.53,25.4,43.17,110.81,131.74,9.03,176.27,30.3,41.36,39.4
2020-05-08,91.53,25.29,43.22,110.81,134.44,8.73,175.12,30.61,40.76,38.3
2020-05-11,91.53,25.33,52.72,110.79,141.52,8.34,184.15,28.87,40.41,31.75
2020-05-12,91.54,25.46,48.15,110.81,130.28,9.02,171.4,30.83,41.82,38.94
2020-05-13,91.54,25.94,42.31,110.82,117.2,9.94,158.4,33.19,43.47,47.48
2020-05-14,91.54,25.74,42.5,110.81,117.3,9.78,159.59,32.98,44.33,43.61
2020-05-15,91.53,26.08,52.99,110.81,130.0,8.8,180.0,29.09,41.69,35.25
2020-05-18,91.54,24.92,51.35,110.82,137.79,8.19,183.3,28.64,39.8,35.65
2020-05-19,91.54,25.1,49.88,110.8,145.07,7.75,188.07,27.66,40.27,35.32
2020-05-20,91.53,24.88,51.41,110.81,152.34,7.29,192.26,27.11,41.5,34.52
2020-05-21,91.54,24.91,49.93,110.82,141.74,7.82,183.6,28.32,41.45,36.21
2020-05-22,91.54,25.01,55.0,110.82,153.74,7.13,198.0,26.33,40.62,32.8
2020-05-26,91.53,24.61,47.55,110.81,148.77,7.41,186.23,27.93,39.99,33.27
2020-05-27,91.53,24.49,47.82,110.81,150.8,7.31,186.3,27.84,39.37,33.98
2020-05-28,91.53,24.99,47.21,110.81,145.16,7.56,189.57,27.36,39.92,35.74
2020-05-29,91.53,25.22,47.88,110.73,151.08,7.2,192.0,26.94,39.57,34.75
2020-06-01,91.54,24.5,48.91,110.72,153.48,7.1,196.24,26.35,39.33,33.53
2020-06-02,91.53,24.0,51.36,110.72,168.29,6.44,203.48,25.52,38.15,31.45
2020-06-03,91.54,23.27,48.47,110.73,174.65,6.18,202.36,25.45,37.23,30.61
2020-06-04,91.53,21.67,47.63,110.72,193.91,5.54,205.39,25.18,34.25,27.17
