Date,BSV,SQQQ,TECL,TQQQ,UPRO,UVXY
2021-04-19,82.27,10.92,50.01,108.12,102.58,4.83
2021-04-20,82.3,11.23,48.7,105.0,100.84,4.94
2021-04-21,82.31,10.85,50.26,108.49,104.06,4.48
2021-04-22,82.32,11.11,49.01,105.77,101.77,4.86
2021-04-23,82.31,10.73,50.89,109.47,105.15,4.57
2021-04-26,82.28,10.52,52.0,111.53,105.5,4.55
2021-04-27,82.27,10.72,50.55,109.34,105.39,4.42
2021-04-28,82.24,10.49,51.17,112.0,107.31,4.29
2021-04-29,82.29,10.94,48.23,107.29,105.24,4.5
2021-04-30,82.22,10.79,48.36,108.66,106.5,4.47
2021-05-03,82.27,11.35,46.17,103.1,104.01,4.56
2021-05-04,82.26,11.43,45.7,102.07,105.0,4.52
2021-05-05,82.3,11.82,44.4,98.89,103.82,4.48
2021-05-06,82.33,11.22,47.07,104.04,106.84,4.43
2021-05-07,82.35,11.37,46.28,102.51,108.86,4.03
2021-05-10,82.33,12.8,40.77,90.31,101.61,4.69
2021-05-11,82.22,12.73,41.0,90.97,100.26,5.07
2021-05-12,82.25,12.68,40.61,90.76,97.08,5.54
2021-05-13,82.3,12.37,42.3,92.95,101.51,4.78
2021-05-14,82.3,12.09,42.81,94.43,103.07,4.38
2021-05-17,82.31,12.02,43.03,95.22,103.39,4.38
2021-05-18,82.32,13.04,39.64,87.55,96.77,5.02
2021-05-19,82.3,12.16,42.53,94.1,100.37,4.68
2021-05-20,82.32,11.45,45.11,99.7,104.11,4.38
2021-05-21,82.32,11.56,44.98,98.61,104.48,4.27
2021-05-24,82.33,11.07,46.83,102.81,106.62,4.07
2021-05-25,82.36,11.1,46.35,102.39,105.53,40.05
2021-05-26,82.37,11.1,45.94,102.4,106.53,37.4
2021-05-27,82.36,11.05,46.03,102.8,107.12,34.75
2021-05-28,82.32,10.94,46.53,103.89,108.33,34.7
2021-06-01,82.31,11.14,45.37,101.8,106.61,36.68
2021-06-02,82.28,11.4,44.97,99.47,104.68,37.56
2021-06-03,82.3,11.26,45.59,100.74,106.89,35.2
2021-06-04,82.31,10.93,47.18,103.4,108.3,33.91
2021-06-07,82.33,10.61,48.0,106.51,108.71,32.65
2021-06-08,82.4,10.62,47.97,106.38,108.76,33.16
2021-06-09,82.36,10.72,47.62,105.38,108.59,33.13
2021-06-10,82.44,10.41,48.65,108.42,109.51,30.6
2021-06-11,82.38,10.3,49.49,109.56,109.64,29.95
2021-06-14,82.31,10.07,50.55,112.05,110.44,30.72
2021-06-15,82.3,10.19,50.01,110.65,109.86,30.9
2021-06-16,82.15,10.45,48.6,107.93,107.53,32.04
2021-06-17,82.1,10.09,50.06,111.62,105.13,33.86
2021-06-18,82.1,10.15,49.5,110.66,104.88,33.96
2021-06-21,82.1,10.01,50.92,112.44,107.84,32.83
2021-06-22,82.17,9.71,52.42,115.61,109.6,29.41
2021-06-23,82.15,9.52,53.14,117.82,110.87,28.0
2021-06-24,82.1,9.46,53.28,118.59,111.72,28.1
2021-06-25,82.12,9.45,53.54,118.84,112.66,27.22
2021-06-28,82.13,9.23,54.56,121.56,113.24,27.22
2021-06-29,82.18,9.13,55.54,122.86,112.75,28.68
2021-06-30,82.09,9.17,55.35,122.04,114.02,27.45
2021-07-01,82.1,8.99,56.67,124.72,116.19,26.28
2021-07-02,82.13,8.78,58.46,127.53,117.9,26.78
2021-07-06,82.16,8.54,59.84,130.86,117.85,27.64
2021-07-07,82.25,9.03,56.72,123.34,113.79,31.84
2021-07-08,82.25,8.86,57.77,126.35,116.9,29.49
2021-07-09,82.23,8.53,60.2,130.99,119.17,27.9
2021-07-12,82.16,8.58,59.41,130.41,119.91,27.55
2021-07-13,82.17,8.37,61.93,133.4,120.79,27.01
2021-07-14,82.22,8.49,61.57,131.4,118.6,28.09
2021-07-15,82.14,8.6,60.68,129.69,119.64,26.77
2021-07-16,82.29,9.16,56.3,121.74,111.59,31.78
2021-07-19,82.4,9.01,56.88,123.54,111.2,35.11
2021-07-20,82.29,8.81,58.5,126.33,116.43,30.04
2021-07-21,82.26,8.57,60.59,129.85,118.35,28.39
2021-07-22,82.27,8.31,62.28,133.72,120.56,27.94
2021-07-23,82.31,8.16,62.89,135.9,122.05,29.17
2021-07-26,82.36,8.11,63.05,136.83,122.5,28.9
2021-07-27,82.35,8.29,61.58,133.83,122.36,28.95
2021-07-28,82.33,8.3,61.12,133.71,122.5,27.99
2021-07-29,82.35,8.49,60.86,130.32,120.85,28.93
2021-07-30,82.36,8.23,62.76,134.61,122.79,28.0
2021-08-02,82.39,8.3,61.55,133.52,121.21,29.47
2021-08-03,82.44,8.2,62.41,135.0,122.3,28.66
2021-08-04,82.3,8.09,63.17,136.64,122.69,27.44
2021-08-05,82.2,8.08,63.2,136.93,124.25,26.5
2021-08-06,82.21,8.09,63.92,137.13,124.53,25.73
2021-08-09,82.16,8.03,63.39,137.77,124.59,24.96
2021-08-10,82.13,8.11,62.34,136.51,125.65,24.36
2021-08-11,82.1,8.26,61.49,133.72,125.4,23.89
2021-08-12,82.15,8.11,62.9,136.2,127.05,22.55
2021-08-13,82.23,8.13,63.27,136.01,126.24,23.91
2021-08-16,82.2,8.23,63.45,134.05,125.98,24.17
2021-08-17,82.19,8.3,62.51,132.98,124.83,24.79
2021-08-18,82.17,8.64,59.38,127.72,119.11,28.6
2021-08-19,82.2,8.29,62.99,133.1,122.49,27.39
2021-08-20,82.14,8.03,65.11,137.09,126.58,23.85
2021-08-23,82.18,7.69,67.37,142.76,129.03,23.43
2021-08-24,82.14,7.65,67.38,143.47,129.17,23.41
2021-08-25,82.11,7.69,66.47,142.79,129.48,23.19
2021-08-26,82.1,7.76,65.54,141.65,128.21,23.52
2021-08-27,82.19,7.52,67.96,145.95,131.53,21.96
2021-08-30,82.25,7.3,69.7,150.3,132.53,22.18
2021-08-31,82.19,7.26,69.13,150.95,132.87,21.61
2021-09-01,82.18,7.22,69.23,151.92,133.58,20.64
2021-09-02,82.18,7.34,68.13,149.21,132.51,21.5
2021-09-03,82.15,7.23,69.27,151.58,132.95,21.39
2021-09-07,82.18,7.21,69.09,151.71,131.36,22.5
2021-09-08,82.16,7.27,68.44,150.69,131.16,22.13
2021-09-09,82.17,7.25,68.6,151.0,131.49,21.41
2021-09-10,82.13,7.38,66.93,148.34,129.32,22.33
2021-09-13,82.19,7.43,66.42,147.13,128.84,22.04
2021-09-14,82.15,7.57,65.98,144.55,125.85,22.49
2021-09-15,82.11,7.5,66.33,145.87,128.1,21.91
2021-09-16,82.09,7.45,66.59,146.53,127.21,21.56
2021-09-17,82.1,8.06,61.15,135.44,118.77,26.26
2021-09-20,82.15,8.03,61.56,135.6,120.07,26.03
2021-09-21,82.13,8.05,61.61,134.95,119.69,24.88
2021-09-22,82.04,7.815,63.96,138.88,122.74,22.63
2021-09-23,82.0,7.82,64.32,138.7,124.04,22.25
2021-09-24,81.93,7.84,63.98,138.09,125.16,20.65
2021-09-27,81.92,8.15,61.3,133.0,122.49,22.08
2021-09-28,81.92,8.4,58.88,128.01,118.6,23.8
2021-09-29,81.91,8.43,58.89,127.75,119.25,23.63
2021-09-30,81.93,8.58,57.22,125.2,115.14,23.78
2021-10-01,81.95,8.6,58.19,125.04,116.72,23.28
2021-10-04,81.93,8.92,55.24,120.0,114.37,23.86
2021-10-05,81.87,8.89,55.49,120.1,113.57,23.5
2021-10-06,81.85,8.24,60.01,129.42,120.98,21.83
2021-10-07,81.82,8.15,60.85,130.72,121.88,20.85
2021-10-08,81.71,8.47,58.61,125.84,119.9,20.89
2021-10-11,81.6,8.46,59.19,126.05,118.68,20.51
2021-10-12,81.69,8.47,58.29,125.75,117.83,20.17
2021-10-13,81.73,8.17,60.43,130.21,121.41,18.85
2021-10-14,81.67,7.88,63.27,134.83,126.15,17.92
2021-10-15,81.53,7.89,62.94,134.27,125.37,18.56
2021-10-18,81.54,7.51,66.16,141.2,129.62,17.45
2021-10-19,81.56,7.39,67.77,143.5,131.54,17.42
2021-10-20,81.5,7.48,66.4,141.49,132.06,17.3
2021-10-21,81.42,7.38,67.67,143.43,133.24,16.34
2021-10-22,81.44,7.4,67.74,142.96,134.23,16.59
2021-10-25,81.48,7.12,69.12,148.39,136.81,15.78
2021-10-26,81.49,7.15,68.69,147.62,136.16,16.44
2021-10-27,81.43,7.02,69.29,150.24,135.26,16.66
2021-10-28,81.38,7.07,68.09,149.13,135.55,16.92
2021-10-29,81.35,6.77,71.15,155.87,139.58,16.26
2021-11-01,81.42,6.75,71.1,156.08,139.46,16.07
2021-11-02,81.46,6.62,72.95,159.38,140.49,15.51
2021-11-03,81.5,6.37,74.77,165.45,144.18,14.41
2021-11-04,81.6,6.09,78.99,172.4,147.85,14.72
2021-11-05,81.59,6.17,79.44,170.74,148.26,15.4
2021-11-08,81.61,6.14,80.26,171.5,147.9,15.98
2021-11-09,81.44,6.46,77.0,162.62,144.3,16.71
2021-11-10,81.28,6.43,76.45,162.9,143.97,16.08
2021-11-11,81.33,6.47,76.78,161.77,143.88,15.69
2021-11-12,81.29,6.27,79.68,166.91,147.18,14.98
2021-11-15,81.2,6.36,78.26,164.54,145.7,15.15
2021-11-16,81.24,6.19,80.44,169.28,147.38,15.01
2021-11-17,81.24,6.1,81.7,171.72,147.63,15.18
2021-11-18,81.37,5.93,83.68,176.52,147.95,15.71
2021-11-19,81.18,5.82,85.68,179.35,149.04,15.41
2021-11-22,81.09,6.14,80.59,169.39,145.66,16.33
2021-11-23,81.02,6.31,79.68,165.37,144.65,16.36
2021-11-24,81.17,6.26,79.28,166.49,141.04,18.2
2021-11-26,81.2,6.24,79.85,166.35,142.43,18.03
2021-11-29,81.42,6.08,81.33,169.6,140.43,18.25
2021-11-30,81.17,6.08,82.99,169.13,139.97,18.31
2021-12-01,81.2,6.71,74.91,152.85,130.16,21.74
2021-12-02,81.06,6.42,79.69,160.09,137.61,20.5
2021-12-03,81.22,6.81,75.63,150.59,134.71,22.26
2021-12-06,81.06,6.31,81.79,162.0,142.23,18.96
2021-12-07,81.02,6.04,85.37,167.96,146.08,17.08
2021-12-08,81.05,6.03,85.5,168.19,145.51,15.82
2021-12-09,81.05,6.11,85.97,165.9,146.5,15.27
2021-12-10,81.08,6.03,88.81,167.6,147.39,15.1
2021-12-13,81.06,6.53,81.31,154.19,140.64,16.58
2021-12-14,81.01,6.51,80.49,154.86,140.97,16.37
2021-12-15,81.11,6.0,87.84,167.17,149.4,14.09
2021-12-16,81.21,6.71,76.54,148.7,140.5,16.3
2021-12-17,81.22,6.88,74.04,145.0,134.02,18.33
2021-12-20,81.24,6.61,77.44,150.21,137.81,16.14
2021-12-21,81.13,6.37,80.24,155.54,141.44,15.7
2021-12-22,80.84,6.1,84.06,162.35,146.89,14.18
2021-12-23,80.81,5.91,86.0,167.03,149.97,13.96
2021-12-27,80.81,5.63,90.98,174.98,155.39,13.53
2021-12-28,80.81,5.74,89.08,171.36,154.65,13.1
2021-12-29,80.79,5.76,89.29,170.89,155.41,12.5
2021-12-30,80.84,5.83,87.22,168.73,153.22,12.54
2021-12-31,80.68,5.87,86.45,167.78,153.92,12.16
2022-01-03,80.64,5.72,89.22,171.81,156.71,11.67
2022-01-04,80.68,6.04,84.12,162.22,154.68,11.9
2022-01-05,80.5,6.62,76.0,146.9,145.65,13.18
2022-01-06,80.44,6.54,76.57,148.78,145.63,13.2
2022-01-07,80.37,7.01,71.3,138.36,140.73,13.42
2022-01-10,80.28,6.76,74.06,143.55,143.19,12.56
2022-01-11,80.4,6.3,79.18,154.01,149.04,11.45
2022-01-12,80.37,31.36,79.18,77.24,74.8,11.45
2022-01-13,80.37,34.85,70.85,69.07,69.58,13.2
2022-01-14,80.16,35.06,70.97,68.56,68.91,13.09
2022-01-18,80.12,35.49,69.4,67.32,68.13,13.25
2022-01-19,80.13,36.16,67.56,66.01,66.16,13.68
2022-01-20,80.34,39.42,62.76,60.48,62.64,15.53
2022-01-21,80.28,44.04,56.35,53.56,56.98,19.24
2022-01-24,80.26,43.62,56.91,54.15,57.4,19.63
2022-01-25,80.23,41.09,61.22,56.99,60.43,16.76
2022-01-26,79.99,42.45,60.04,55.39,59.49,17.09
2022-01-27,79.95,44.87,58.23,52.43,57.23,18.23
2022-01-28,79.96,40.85,63.52,57.0,60.57,17.19
2022-01-31,79.95,36.92,68.6,62.45,64.54,14.82
2022-02-01,79.98,35.29,69.39,65.27,66.59,13.42
2022-02-02,79.99,38.53,67.29,59.24,64.52,14.36
2022-02-03,79.7,39.74,63.03,56.92,62.49,15.21
2022-02-04,79.63,38.2,65.31,59.18,63.83,14.17
2022-02-07,79.61,39.82,63.01,56.76,62.61,13.85
2022-02-08,79.55,36.6,68.8,61.61,66.27,12.52
2022-02-09,79.34,37.79,66.31,59.35,64.51,13.28
2022-02-10,79.23,38.06,65.06,58.76,63.64,14.01
2022-02-11,79.2,41.87,58.3,52.87,59.59,16.97
2022-02-14,79.16,39.58,61.35,55.87,61.17,15.15
2022-02-15,79.2,39.19,62.12,56.2,61.21,15.21
2022-02-16,79.3,39.56,61.38,55.68,60.9,15.18
2022-02-17,79.38,41.53,58.26,52.61,58.45,16.675
2022-02-18,79.29,44.5,54.0,49.03,56.24,17.35
2022-02-22,79.21,43.41,55.74,50.25,56.52,16.15
2022-02-23,79.33,52.79,44.75,40.68,48.22,21.32
2022-02-24,79.21,42.88,55.72,50.0,55.21,17.18
2022-02-25,79.46,42.4,55.74,50.39,56.04,18.23
2022-02-28,79.63,41.25,56.87,51.86,57.32,18.22
2022-03-01,79.53,42.01,54.8,50.7,56.18,20.0
2022-03-02,79.34,39.6,58.89,53.76,59.29,18.13
2022-03-03,79.42,43.1,53.82,49.25,55.85,20.2
2022-03-04,79.37,44.15,51.98,48.04,55.73,19.99
2022-03-07,79.16,49.43,46.25,42.37,51.13,22.18
2022-03-08,78.98,45.8,49.75,45.41,53.11,20.34
2022-03-09,78.91,46.02,48.42,44.87,52.0,21.18
2022-03-10,78.84,44.5,50.05,46.37,54.13,18.49
2022-03-11,78.61,49.19,45.35,41.88,51.43,19.83
2022-03-14,78.61,50.03,44.59,40.88,50.99,20.57
2022-03-15,78.46,44.91,49.65,45.28,54.63,18.83
2022-03-16,78.42,42.16,51.64,47.61,55.99,17.06
2022-03-17,78.46,40.51,53.3,49.54,58.3,17.0
2022-03-18,78.35,37.67,56.01,52.95,60.84,15.34
2022-03-21,78.0,37.53,56.75,53.14,61.46,14.7
2022-03-22,78.09,36.4,57.37,54.52,61.81,15.3
2022-03-23,77.91,36.42,57.19,54.45,61.34,14.63
2022-03-24,77.95,34.6,60.87,57.06,63.52,14.0
2022-03-25,77.69,34.68,59.74,56.93,63.85,13.77
2022-03-28,77.75,31.95,65.01,61.45,67.26,12.71
2022-03-29,77.8,31.84,65.73,61.83,67.43,12.47
2022-03-30,77.93,32.33,63.97,60.67,66.37,12.64
2022-03-31,77.56,33.51,61.4,58.44,64.31,13.13
2022-04-01,77.63,33.52,61.02,58.39,64.19,12.6
2022-04-04,77.61,32.1,63.4,60.84,65.13,12.0
2022-04-05,77.32,35.36,56.94,54.74,61.55,13.89
2022-04-06,77.5,36.32,54.75,53.17,60.99,13.82
2022-04-07,77.31,36.3,55.26,53.23,61.96,13.35
2022-04-08,77.24,38.65,51.75,49.81,60.33,13.54
2022-04-11,77.49,38.15,51.61,50.11,59.86,13.68
2022-04-12,77.63,40.3,49.05,47.59,57.83,14.48
2022-04-13,77.52,37.91,51.57,50.43,60.05,12.64
2022-04-14,77.4,40.92,46.71,46.52,57.26,13.56
2022-04-18,77.25,40.65,47.73,46.77,57.7,13.07
2022-04-19,77.14,37.46,52.3,50.6,61.31,11.83
2022-04-20,76.9,37.99,51.99,49.68,61.96,11.39
2022-04-21,76.82,41.84,47.93,45.0,57.23,13.07
2022-04-22,77.2,45.88,43.38,40.83,52.04,15.74
2022-04-25,77.29,44.3,44.74,42.21,52.81,15.27
2022-04-26,77.48,48.2,42.16,38.2,49.59,17.23
2022-04-27,77.28,46.13,44.74,39.84,51.37,16.4
2022-04-28,77.0,45.08,46.2,40.37,51.73,16.74
2022-04-29,76.9,49.37,41.81,36.25,47.43,18.38
2022-05-02,76.87,46.72,43.75,38.19,48.44,17.49
2022-05-03,76.82,46.3,44.37,38.52,49.18,15.96
2022-05-04,76.99,43.59,46.37,40.44,51.71,14.57
2022-05-05,76.67,49.04,40.44,35.09,46.77,18.14
2022-05-06,76.97,52.64,38.14,32.59,44.7,18.57
2022-05-09,77.1,51.58,38.31,32.73,44.36,18.02
2022-05-10,76.86,54.94,36.39,30.86,42.25,18.62
2022-05-11,77.25,61.19,32.36,27.45,39.49,18.75
2022-05-12,77.22,56.03,34.15,29.9,41.79,16.78
2022-05-13,77.22,53.22,35.24,31.11,42.77,15.97
2022-05-16,77.14,50.84,37.3,32.45,44.9,14.42
2022-05-17,77.03,52.2,36.63,31.43,43.8,15.0
2022-05-18,77.32,58.46,32.15,27.53,38.8,18.15
2022-05-19,77.31,56.03,33.11,28.67,40.31,15.22
2022-05-20,77.36,58.01,32.35,27.69,40.2,15.57
2022-05-23,77.28,58.92,32.83,27.13,40.06,16.13
2022-05-24,77.57,60.37,32.0,26.44,39.97,16.16
2022-05-25,77.62,57.33,33.23,27.79,41.96,15.08
2022-05-26,77.71,50.43,37.36,31.33,44.86,14.55
2022-05-27,77.56,47.06,39.49,33.33,46.67,14.61
2022-05-31,77.41,46.37,40.3,33.75,47.23,13.57
2022-06-01,77.34,48.94,37.86,31.95,45.28,13.77
2022-06-02,77.16,46.8,39.14,33.09,46.19,13.62
2022-06-03,77.14,45.72,39.91,33.65,46.94,13.06
2022-06-06,77.05,49.15,37.31,31.37,44.7,13.7
2022-06-07,76.97,46.59,39.5,33.08,46.63,12.89
2022-06-08,76.9,48.05,37.7,32.06,45.06,13.0
2022-06-09,76.67,54.02,33.52,28.24,40.32,14.38
2022-06-10,76.04,61.82,28.48,24.28,35.76,16.59
2022-06-13,75.68,62.6,27.83,23.64,34.78,17.55
2022-06-14,75.88,61.48,28.69,24.07,34.9,16.38
2022-06-15,75.84,63.8,27.15,22.99,32.97,16.72
2022-06-16,76.26,65.77,25.88,22.08,31.98,16.87
2022-06-17,76.05,60.72,27.85,23.83,33.66,15.3
2022-06-21,76.39,60.92,27.64,23.65,33.28,16.15
2022-06-22,76.5,57.8,28.9,24.97,34.9,14.66
2022-06-23,76.46,54.99,30.46,26.11,36.25,14.4
2022-06-24,76.45,50.19,32.99,28.35,38.96,14.22
2022-06-27,76.35,51.74,32.14,27.48,38.71,13.48
2022-06-28,76.39,56.89,28.9,24.77,36.01,14.4
2022-06-29,76.71,58.6,28.13,24.01,34.58,14.81
2022-06-30,76.94,59.63,27.6,23.59,34.69,14.76
2022-07-01,77.35,59.95,27.08,23.42,34.48,14.75
2022-07-05,77.18,54.42,29.46,25.77,36.21,14.04
2022-07-06,76.88,53.09,30.54,26.42,37.07,13.51
2022-07-07,76.64,51.72,30.86,26.97,37.63,13.47
2022-07-08,76.71,51.35,31.06,27.18,37.24,13.33
2022-07-11,76.83,52.58,30.91,26.41,36.59,13.56
2022-07-12,76.54,57.97,27.64,23.85,34.16,14.26
2022-07-13,76.45,56.7,28.32,24.48,33.76,14.04
2022-07-14,76.55,52.5,30.83,26.27,36.21,13.09
2022-07-15,76.65,50.08,32.38,27.63,37.85,12.32
2022-07-18,76.62,50.77,31.63,27.2,37.17,12.57
2022-07-19,76.65,47.84,33.34,28.68,38.94,12.55
2022-07-20,76.57,45.53,35.08,30.04,39.46,12.22
2022-07-21,77.09,44.19,36.38,30.91,40.87,11.79
2022-07-22,77.04,46.06,34.84,29.53,39.89,11.69
2022-07-25,77.11,47.79,34.12,28.44,39.32,11.69
2022-07-26,77.04,47.17,34.15,28.65,39.42,11.5
2022-07-27,77.49,43.52,36.82,30.7,41.66,11.13
2022-07-28,77.42,41.44,38.86,32.16,43.45,10.42
2022-07-29,77.38,40.5,39.09,32.79,43.89,10.6
2022-08-01,77.41,40.89,38.86,32.48,43.86,11.05
2022-08-02,77.04,39.57,39.58,33.56,44.24,10.69
2022-08-03,77.16,36.98,42.07,35.69,45.49,10.33
2022-08-04,76.81,38.29,40.56,34.42,43.95,10.58
2022-08-05,76.84,37.07,42.4,35.59,45.77,9.89
2022-08-08,76.77,38.54,40.23,34.21,44.8,10.12
2022-08-09,77.0,36.26,42.79,36.15,46.89,9.5
2022-08-10,76.96,35.0,44.17,37.37,48.25,9.12
2022-08-11,76.95,35.64,43.6,36.67,47.96,9.17
2022-08-12,77.0,34.62,44.56,37.67,48.8,9.3
2022-08-15,76.99,33.76,45.57,38.56,49.84,8.94
2022-08-16,76.75,34.7,44.6,37.47,49.19,9.14
2022-08-17,76.78,34.94,44.76,37.24,49.48,8.95
2022-08-18,76.66,35.64,44.42,36.45,48.87,9.02
2022-08-19,76.66,38.24,41.01,33.87,46.07,9.97
2022-08-22,76.54,39.69,39.17,32.43,44.64,10.21
2022-08-23,76.53,39.88,38.93,32.28,44.39,9.92
2022-08-24,76.51,38.63,39.49,33.31,45.38,9.39
2022-08-25,76.51,37.37,41.01,34.37,46.77,9.14
2022-08-26,76.45,43.11,34.63,29.34,41.02,10.62
2022-08-29,76.36,43.3,33.89,29.17,40.31,10.25
2022-08-31,76.01,46.64,31.3,27.05,38.16,10.52
2022-09-01,76.19,43.95,32.83,28.65,40.38,9.615
2022-09-02,76.16,47.03,30.7,26.75,38.22,9.95
2022-09-06,76.13,48.1,30.19,26.18,37.43,10.64
2022-09-07,76.17,46.48,30.68,26.97,38.77,10.01
2022-09-08,76.16,43.64,32.58,28.7,41.03,9.28
2022-09-09,76.12,41.2,34.32,30.3,42.85,9.08
2022-09-12,75.76,43.85,32.23,28.17,40.58,9.89
2022-09-13,75.66,46.45,30.0,26.09,38.23,10.48
2022-09-14,75.62,46.77,29.08,25.9,37.72,10.5
2022-09-15,75.56,50.0,26.93,24.2,35.65,10.83
2022-09-16,75.49,50.45,26.53,23.95,35.14,10.69
2022-09-19,75.45,49.16,27.19,24.54,35.91,10.25
2022-09-20,75.42,48.6,27.92,24.85,36.19,10.22
2022-09-21,75.22,52.68,25.78,22.82,33.5,10.78
2022-09-22,75.17,55.17,24.67,21.81,31.9,11.23
2022-09-23,74.85,56.64,24.13,21.18,30.8,12.22
2022-09-26,74.67,54.85,24.97,21.82,31.22,11.98
2022-09-27,74.81,56.97,23.5,21.06,30.3,12.61
2022-09-28,74.85,56.0,23.65,21.32,30.83,12.43
2022-09-29,74.95,58.9,22.54,20.12,29.57,12.6
2022-09-30,74.94,59.98,22.0,19.71,29.35,12.32
2022-10-03,75.05,53.45,24.96,21.92,32.11,11.29
2022-10-04,74.99,53.77,24.68,21.65,32.23,11.63
2022-10-05,74.99,52.28,25.79,22.3,32.8,11.35
2022-10-06,74.62,55.79,23.8,20.86,31.07,12.2
2022-10-07,74.63,58.92,22.23,19.54,29.75,12.79
2022-10-10,74.57,62.05,20.72,18.5,28.38,13.28
2022-10-11,74.52,62.94,20.21,18.25,28.33,13.37
2022-10-12,74.26,68.92,18.35,16.5,26.2,13.59
2022-10-13,74.58,57.42,22.41,19.87,30.79,12.33
2022-10-14,74.47,59.64,21.39,18.82,29.59,12.52
2022-10-17,74.47,53.12,23.43,20.92,32.3,12.21
2022-10-18,74.29,57.64,21.69,19.38,30.72,12.36
2022-10-19,74.17,57.8,22.1,19.31,30.47,12.26
2022-10-20,74.17,58.96,21.86,18.96,29.72,12.03
2022-10-21,74.25,53.78,24.27,20.69,32.4,11.85
2022-10-24,74.5,51.64,25.19,21.5,33.12,11.81
2022-10-25,74.58,52.08,24.37,21.16,33.82,11.23
2022-10-26,74.74,52.77,24.84,20.86,34.22,10.6
2022-10-27,74.68,55.6,24.09,19.73,33.31,10.39
2022-10-28,74.59,51.32,25.97,21.18,35.0,10.14
2022-10-31,74.65,49.86,26.64,21.78,36.0,9.62
2022-11-01,74.41,53.53,25.0,20.28,34.31,9.76
2022-11-02,74.12,61.02,21.45,17.61,30.97,10.2
2022-11-03,74.25,58.83,21.65,18.15,32.33,9.37
2022-11-04,74.26,58.84,21.66,18.17,32.52,9.44
2022-11-07,74.25,56.58,23.23,18.86,33.39,9.23
2022-11-08,74.33,57.6,22.59,18.48,33.0,9.79
2022-11-09,74.8,51.58,24.67,20.15,34.98,9.3
2022-11-10,75.02,46.97,26.63,21.47,36.97,9.48
2022-11-11,75.08,45.33,27.42,22.2,37.24,9.24
2022-11-14,75.22,42.24,29.16,23.68,38.47,8.86
2022-11-15,75.32,44.67,27.68,22.45,37.23,9.2
2022-11-16,75.17,47.72,25.87,20.93,35.41,9.34
2022-11-17,75.14,44.33,28.17,22.56,37.45,8.75
2022-11-18,75.1,46.52,26.8,21.54,36.56,8.75
2022-11-21,75.12,46.86,26.76,21.37,37.07,8.25
2022-11-22,75.13,45.27,27.82,22.07,37.86,7.96
2022-11-23,75.31,44.67,28.15,22.34,38.52,7.78
2022-11-25,75.27,45.84,27.22,21.75,37.7,7.98
2022-11-28,75.2,46.71,26.28,21.31,36.8,8.08
2022-11-29,75.12,47.82,25.57,20.84,36.65,7.97
2022-11-30,75.46,41.2,29.51,23.72,40.35,7.49
2022-12-01,75.46,43.49,27.94,22.46,38.41,7.57
2022-12-02,75.59,42.72,28.36,22.9,38.9,7.27
2022-12-05,75.45,43.98,27.48,22.17,37.55,7.24
2022-12-06,75.55,47.29,25.42,20.53,35.69,7.7
2022-12-07,75.56,46.58,25.88,20.86,36.27,7.76
2022-12-08,75.56,46.14,26.25,21.04,36.21,7.6
2022-12-09,75.54,46.43,26.3,20.9,35.99,7.78
2022-12-12,75.84,39.49,31.0,24.22,40.49,7.08
2022-12-13,75.81,43.59,28.64,22.22,38.02,7.22
2022-12-14,75.81,46.35,26.71,20.83,35.94,7.08
2022-12-15,75.67,49.5,24.5,19.36,33.9,7.77
2022-12-16,75.77,50.18,24.07,19.08,33.4,7.49
2022-12-19,75.57,53.14,22.46,18.01,32.29,7.3
2022-12-20,75.73,51.91,23.32,18.42,33.34,6.95
2022-12-21,75.61,52.01,23.19,18.2,33.05,6.88
2022-12-22,75.41,54.73,21.84,17.23,32.18,7.32
2022-12-23,75.37,53.86,22.13,17.48,32.98,7.05
2022-12-27,75.34,56.1,21.54,16.76,32.59,6.94
2022-12-28,75.35,56.18,21.17,16.68,32.08,6.85
2022-12-29,75.27,55.78,21.47,16.75,32.28,7.0
2022-12-30,75.41,52.56,22.84,17.75,33.27,6.77
2023-01-03,75.54,53.81,21.82,17.33,32.91,6.71
2023-01-04,75.31,55.6,21.33,16.79,32.52,6.62
2023-01-05,75.47,55.8,20.92,16.7,32.69,6.41
2023-01-06,75.81,51.01,22.67,18.13,34.67,6.29
2023-01-09,75.81,51.99,22.75,17.8,33.87,6.43
2023-01-10,75.89,49.32,23.55,18.73,35.18,5.94
2023-01-11,76.02,47.21,24.66,19.55,36.29,5.87
2023-01-12,76.12,48.06,24.37,19.16,35.46,5.64
2023-01-13,76.03,45.92,25.18,20.09,36.81,5.5
2023-01-17,76.34,44.72,26.04,20.6,36.92,5.35
2023-01-18,76.3,48.37,23.98,19.0,34.21,5.95
2023-01-19,76.19,48.12,24.13,19.15,34.42,5.7
2023-01-20,76.13,44.39,25.95,20.57,36.15,5.46
2023-01-23,76.11,42.54,26.97,21.4,36.74,5.46
2023-01-24,76.18,44.22,25.91,20.48,35.88,5.33
2023-01-25,76.2,40.9,28.02,22.24,37.87,5.0
2023-01-26,76.1,40.58,27.9,22.37,37.99,5.02
2023-01-27,76.05,40.18,27.78,22.53,37.72,5.05
2023-01-30,76.11,41.14,27.09,21.94,37.22,5.07
2023-01-31,76.12,39.47,28.18,22.82,38.35,4.88
