Date,DBMF,GLD,PSQ,QQQ,SH,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY
2019-05-08,25.02,120.96,28.87,183.7,27.52,285.2,9.51,145.75,59.93,50.1,44.73
2019-05-09,25.02,121.41,28.82,184.11,27.48,285.64,9.47,146.0,60.26,50.34,41.62
2019-05-10,24.84,122.63,29.41,180.29,27.79,282.39,10.03,136.84,56.5,48.56,43.14
2019-05-13,24.96,122.6,29.52,179.52,27.82,282.01,10.14,134.82,55.62,48.31,41.98
2019-05-14,25.03,122.71,29.55,179.35,27.86,281.6,10.18,135.88,55.43,48.09,42.54
2019-05-15,25.57,122.03,28.94,183.17,27.45,285.83,9.55,143.9,59.0,50.28,37.76
2019-05-16,25.7,121.03,28.94,183.1,27.53,285.13,9.55,142.99,58.89,49.87,37.94
2019-05-17,25.5,120.51,29.37,180.49,27.64,284.06,9.96,136.74,56.4,49.29,38.02
2019-05-20,25.55,120.08,29.19,181.5,27.46,285.83,9.79,140.5,57.27,50.2,35.56
2019-05-21,25.53,120.35,29.32,180.82,27.5,285.43,9.91,138.46,56.58,49.99,34.75
2019-05-22,25.39,120.82,29.62,178.94,27.73,283.16,10.21,133.25,54.8,48.79,35.99
2019-05-23,25.44,121.13,29.58,179.21,27.69,283.75,40.6,133.9,55.02,49.04,35.76
2019-05-24,25.61,120.8,29.68,178.66,27.74,283.01,41.05,132.74,54.52,48.67,35.8
2019-05-28,25.65,121.11,30.05,176.39,28.17,278.91,42.67,127.67,52.46,46.51,39.04
2019-05-29,25.55,120.96,30.03,176.5,28.15,279.08,42.6,129.23,52.52,46.59,37.63
2019-05-30,25.4,122.52,30.37,174.69,28.46,276.2,43.92,125.52,50.87,45.12,40.58
2019-05-31,25.33,124.09,30.58,173.48,28.55,275.3,44.83,124.42,49.83,44.66,39.94
2019-06-03,25.27,124.88,30.82,172.03,28.35,277.11,45.85,121.71,48.42,45.55,38.88
2019-06-04,25.36,126.18,30.0,176.58,27.81,282.34,42.2,133.99,52.3,48.11,36.8
2019-06-05,25.36,125.93,30.02,176.51,27.73,283.29,42.33,134.89,52.18,48.59,35.81
2019-06-06,25.56,126.79,29.7,178.56,27.49,285.95,40.88,140.94,54.0,49.95,34.9
2019-06-07,25.5,125.46,29.08,182.25,27.16,289.35,38.32,149.61,57.4,51.73,34.71
2019-06-10,25.41,124.94,28.62,185.06,27.01,290.95,36.59,155.74,60.06,52.6,34.12
2019-06-11,25.49,125.6,28.99,182.9,27.24,288.64,37.96,148.97,57.93,51.32,35.5
2019-06-12,25.64,126.03,28.94,183.1,27.16,289.37,37.79,150.12,58.13,51.72,34.28
2019-06-13,25.67,127.21,29.07,182.48,27.18,289.27,38.23,145.64,57.48,51.6,34.88
2019-06-14,25.79,126.7,28.98,183.04,27.16,289.53,37.85,146.18,58.06,51.74,33.94
2019-06-17,25.99,127.58,28.53,185.91,26.99,291.38,36.13,150.68,60.73,52.76,32.64
2019-06-18,25.85,126.77,28.38,186.66,26.88,292.53,35.62,155.28,61.55,53.35,32.66
2019-06-19,26.06,130.41,27.94,189.72,26.57,296.02,33.94,162.83,64.52,55.25,30.58
2019-06-20,25.64,131.81,28.15,188.63,26.62,294.14,34.6,161.1,63.35,54.97,31.93
2019-06-21,25.71,132.77,28.08,188.53,26.63,294.18,34.43,161.02,63.68,55.0,32.21
2019-06-24,25.68,134.9,28.03,188.03,26.55,293.67,34.45,160.53,63.18,54.61,32.26
2019-06-25,25.57,132.99,28.31,186.16,26.72,291.78,35.39,156.52,61.29,53.53,32.5
2019-06-26,25.51,132.38,28.26,186.46,26.76,291.29,35.29,158.37,61.49,53.26,32.71
2019-06-27,25.64,133.05,28.19,186.93,26.66,292.57,35.0,159.5,62.0,53.93,31.77
2019-06-28,25.84,131.55,27.68,190.32,26.28,296.68,33.13,168.86,65.29,56.16,28.91
2019-07-01,25.83,131.27,27.85,189.2,26.39,295.59,33.78,164.93,64.2,55.57,29.0
2019-07-02,26.13,133.61,27.67,190.49,26.25,297.19,33.11,168.01,65.41,56.44,27.34
2019-07-03,25.84,131.44,27.71,190.13,26.23,297.46,33.27,166.88,65.06,56.55,27.9
2019-07-05,25.92,132.2,27.77,189.81,26.28,297.01,33.44,165.64,64.77,56.32,28.14
2019-07-08,25.89,131.41,27.92,188.81,26.41,295.51,33.99,162.89,63.68,55.44,29.44
2019-07-09,25.89,132.94,27.49,191.82,26.16,298.4,32.42,169.92,66.77,57.08,27.77
2019-07-10,25.89,133.58,27.33,192.85,26.08,299.34,31.88,172.43,67.81,57.59,26.56
2019-07-11,25.7,132.88,27.39,192.63,26.05,299.86,32.01,174.61,67.58,57.89,26.18
2019-07-12,25.82,133.18,27.2,193.98,25.94,301.12,31.34,178.19,68.96,58.58,25.64
2019-07-15,25.84,133.17,27.21,193.91,25.97,300.64,31.39,178.25,68.89,58.33,25.46
2019-07-16,25.93,133.0,27.31,193.15,26.06,299.77,31.77,174.41,68.08,57.79,25.41
2019-07-17,25.9,133.84,27.58,191.29,26.28,297.18,32.71,171.28,66.08,56.29,26.71
2019-07-18,25.91,135.45,27.22,193.74,26.04,300.01,31.46,180.0,68.67,57.89,25.6
2019-07-19,25.97,134.56,27.55,191.44,26.25,297.61,32.61,175.17,66.24,56.5,26.66
2019-07-22,26.13,134.43,27.27,193.58,26.12,299.15,31.55,182.73,68.4,57.34,25.27
2019-07-23,26.35,134.59,27.33,193.05,26.12,299.16,31.82,181.42,67.83,57.36,24.95
2019-07-24,26.12,134.28,27.14,194.49,25.98,300.97,31.11,185.82,69.34,58.37,23.9
2019-07-25,26.27,134.24,27.13,194.53,25.99,300.77,31.13,184.86,69.29,58.23,24.04
2019-07-26,26.26,134.05,27.04,195.11,25.9,301.85,30.78,185.7,69.96,58.85,23.78
2019-07-29,26.1,134.76,27.33,193.13,26.06,299.9,31.74,181.34,67.83,57.69,24.82
2019-07-30,26.26,135.03,27.17,194.3,25.98,300.98,31.2,185.06,68.99,58.32,24.88
2019-07-31,26.56,132.42,27.58,191.43,26.29,297.56,32.59,174.03,65.96,56.31,27.09
2019-08-01,26.23,135.39,27.98,188.72,26.62,293.86,33.99,166.94,63.21,54.2,30.24
2019-08-02,25.9,137.97,28.78,183.43,27.15,288.07,36.99,148.94,57.82,51.0,33.96
2019-08-05,26.02,138.33,28.91,182.4,27.33,285.93,37.38,147.9,56.71,49.73,34.89
2019-08-06,26.6,141.26,29.09,181.27,27.47,284.4,38.01,143.74,55.6,48.89,37.25
2019-08-07,26.59,140.92,28.48,185.08,26.99,289.62,35.75,155.56,59.3,51.64,32.79
2019-08-08,26.36,141.28,28.15,187.36,26.72,292.59,34.4,159.99,61.27,53.16,31.57
2019-08-09,26.7,141.69,28.46,185.34,26.97,289.9,35.5,154.16,59.28,51.71,33.3
2019-08-12,26.87,143.2,28.62,184.19,27.18,287.78,36.16,150.42,58.16,50.51,36.72
2019-08-13,27.27,142.9,28.46,185.36,27.14,288.05,35.35,153.27,59.18,50.62,35.25
2019-08-14,27.49,142.98,28.75,183.0,27.42,284.89,36.55,148.29,56.88,48.83,37.17
2019-08-15,27.64,142.75,28.6,184.21,27.27,286.49,35.9,151.74,57.85,49.68,36.12
2019-08-16,27.42,141.29,28.0,188.16,26.74,292.23,33.59,162.12,61.59,52.65,31.9
2019-08-19,27.53,141.77,28.0,187.96,26.77,291.78,33.7,161.1,61.43,52.4,30.64
2019-08-20,27.52,141.62,27.92,188.61,26.7,292.47,33.31,164.13,62.06,52.75,29.48
2019-08-21,27.42,141.39,27.87,188.98,26.65,293.24,33.16,165.9,62.36,53.11,28.83
2019-08-22,27.43,141.84,28.2,186.74,26.86,290.95,34.36,161.07,60.1,51.88,31.28
2019-08-23,27.64,144.35,28.56,184.14,27.19,287.24,35.62,153.02,57.47,49.8,32.88
2019-08-26,27.83,144.3,28.27,186.11,26.97,289.55,34.46,156.74,59.26,50.99,33.0
2019-08-27,28.06,145.39,28.63,183.83,27.3,286.1,35.79,150.32,57.1,49.18,36.1
2019-08-28,27.969,145.4,28.08,187.39,26.78,291.77,33.76,159.37,60.45,52.11,32.22
2019-08-29,28.05,143.87,27.86,188.93,26.55,294.21,32.96,164.26,61.87,53.41,30.72
2019-08-30,28.53,144.97,28.27,186.22,26.88,290.56,34.41,156.93,59.27,51.44,33.48
2019-09-03,28.36,145.54,28.08,187.44,26.65,293.15,33.7,160.22,60.39,52.81,32.02
2019-09-04,28.26,144.98,27.63,190.41,26.32,296.78,32.14,169.29,63.23,54.76,29.75
2019-09-05,28.35,143.64,27.39,192.1,26.19,298.21,31.26,174.31,64.87,55.52,28.57
2019-09-06,27.5,142.36,27.39,192.19,26.11,299.15,31.2,174.97,65.01,56.04,27.06
2019-09-09,27.38,141.23,27.68,190.16,26.28,297.33,32.21,166.01,62.93,55.01,28.03
2019-09-10,27.2,140.31,27.55,191.0,26.18,298.49,31.82,168.2,63.71,55.64,27.28
2019-09-11,27.26,142.75,27.18,193.61,25.95,301.24,30.51,174.26,66.41,57.17,25.9
2019-09-12,27.26,141.73,27.29,193.0,25.91,301.78,30.82,173.14,65.75,57.47,25.3
2019-09-13,27.23,141.6,27.52,191.23,26.08,299.8,31.68,166.0,63.94,56.32,25.83
2019-09-16,26.87,141.82,27.47,191.69,26.07,299.91,31.47,169.06,64.36,56.36,25.82
2019-09-17,27.01,141.93,27.4,192.21,26.02,300.47,31.22,170.25,64.89,56.7,25.13
2019-09-18,27.03,141.57,27.31,192.87,25.94,301.5,30.92,172.34,65.55,57.25,23.78
2019-09-19,27.19,141.61,27.28,193.05,25.93,300.34,30.8,173.69,65.81,57.4,23.24
2019-09-20,27.54,143.22,27.62,190.32,26.17,297.57,31.99,165.43,63.25,55.76,25.47
2019-09-23,27.6,143.21,27.47,191.41,26.0,299.41,31.43,170.46,64.33,56.82,24.08
2019-09-24,27.46,144.08,27.88,187.78,26.21,295.94,33.07,161.78,60.76,54.83,26.83
2019-09-25,27.65,142.19,27.57,189.83,26.06,297.62,32.0,167.93,62.72,55.77,25.81
2019-09-26,27.56,140.38,27.6,189.73,26.04,297.87,32.1,169.19,62.51,55.87,25.67
2019-09-27,27.62,139.77,27.89,187.79,26.21,295.98,33.07,163.61,60.6,54.78,26.84
2019-09-30,27.68,138.05,27.63,189.5,26.07,297.67,32.16,169.02,62.35,55.77,25.13
2019-10-01,27.73,140.79,28.15,186.0,26.62,291.49,33.99,158.94,58.81,52.29,28.91
2019-10-02,27.25,141.36,28.45,184.03,26.96,287.81,35.06,152.57,57.0,50.28,30.38
2019-10-03,27.99,141.48,28.0,187.08,26.64,291.21,33.39,161.58,59.72,52.05,28.42
2019-10-04,27.87,141.16,27.82,188.27,26.43,293.5,32.71,164.89,60.86,53.26,27.1
2019-10-07,27.85,142.02,28.0,187.06,26.66,291.03,33.33,161.22,59.64,51.89,28.32
2019-10-08,27.76,142.17,28.0,186.99,26.69,290.78,33.29,160.28,59.57,51.72,28.71
2019-10-09,27.73,141.59,27.95,187.28,26.65,291.14,33.15,161.5,59.85,51.89,28.46
2019-10-10,27.37,139.97,27.43,190.83,26.19,296.28,31.33,171.52,63.2,54.65,25.68
2019-10-11,27.5,140.45,27.43,190.84,26.22,295.93,31.35,171.54,63.23,54.43,24.77
2019-10-14,27.37,140.27,27.31,191.68,26.11,297.05,30.91,173.84,64.08,55.09,22.73
2019-10-15,27.32,140.14,27.14,192.86,26.0,298.4,30.33,175.44,65.25,55.79,22.4
2019-10-16,27.25,140.5,26.95,194.2,25.9,299.7,29.69,176.06,66.52,56.5,21.6
2019-10-17,27.24,140.53,27.08,193.2,25.98,298.71,30.15,172.19,65.63,55.92,21.99
2019-10-18,27.12,140.72,27.18,192.71,25.92,299.48,30.42,170.83,65.0,56.3,21.42
2019-10-21,27.17,140.1,27.0,194.15,25.83,300.63,29.73,174.0,66.44,57.0,20.74
2019-10-22,27.25,140.59,27.35,191.46,25.99,298.74,31.0,164.84,63.72,55.91,21.63
2019-10-23,27.24,141.02,27.04,193.59,25.81,300.88,29.97,171.36,65.82,57.11,20.71
2019-10-24,27.22,142.79,27.13,193.07,25.9,299.74,30.18,173.41,65.29,56.44,20.77
2019-10-25,26.58,141.25,26.65,196.55,25.63,302.91,28.6,184.27,68.88,58.25,19.39
2019-10-28,27.62,140.0,26.54,197.3,25.62,303.03,28.32,186.2,69.57,58.26,20.18
2019-10-29,27.16,140.54,26.66,196.43,25.59,303.42,28.67,183.14,68.64,58.55,19.82
2019-10-30,27.42,141.96,26.51,197.52,25.54,304.11,28.19,185.91,69.74,58.87,19.4
2019-10-31,27.33,142.23,26.45,197.93,25.49,304.92,28.04,186.98,70.21,59.32,18.63
2019-11-01,27.77,142.26,26.15,200.2,25.23,307.87,27.06,195.62,72.59,61.05,17.8
2019-11-04,27.31,140.65,26.16,200.34,25.24,307.58,27.0,195.7,72.77,60.89,18.41
2019-11-05,27.32,140.12,26.2,199.97,25.31,307.06,27.17,193.57,72.35,60.55,18.76
2019-11-06,27.13,140.09,26.09,200.76,25.19,308.6,26.84,197.05,73.18,61.43,18.15
2019-11-07,27.14,137.73,26.18,200.07,25.25,307.82,27.16,196.27,72.37,60.93,18.55
2019-11-08,27.06,137.61,26.17,200.21,25.28,307.43,27.05,197.25,72.62,60.73,18.43
2019-11-11,27.14,137.03,26.06,201.13,25.18,308.75,26.72,201.99,73.52,61.5,17.54
2019-11-12,27.24,137.8,26.09,200.84,25.24,307.9,26.84,201.04,73.17,60.99,17.72
2019-11-13,27.28,138.39,26.1,200.84,25.18,308.77,26.85,202.55,73.2,61.48,17.66
2019-11-14,27.29,138.03,25.87,202.65,25.01,310.98,26.15,208.0,75.12,62.8,16.81
2019-11-15,27.27,138.41,25.87,202.59,24.97,311.52,26.14,208.95,75.1,63.12,16.11
2019-11-18,27.32,138.13,25.72,203.84,24.87,312.68,25.7,213.15,76.42,63.81,15.91
2019-11-19,27.36,138.53,25.85,202.84,24.98,311.3,26.07,210.15,75.35,62.95,16.42
2019-11-20,27.19,138.39,25.97,201.93,25.02,310.85,26.43,206.75,74.29,62.64,16.4
2019-11-21,27.38,138.37,25.93,202.2,25.01,311.06,26.34,206.81,74.56,62.79,16.23
2019-11-22,28.05,137.3,25.87,202.7,24.94,311.99,26.14,206.7,75.12,63.32,15.34
2019-11-25,27.66,136.99,25.66,204.35,24.82,313.42,25.51,212.98,76.91,64.21,14.69
2019-11-26,27.68,137.03,25.57,205.14,24.74,314.67,25.23,215.0,77.78,64.92,14.37
2019-11-27,27.57,137.1,25.51,205.52,24.71,314.89,25.07,214.78,78.21,65.02,14.62
2019-11-29,27.15,137.3,25.56,205.11,24.74,314.63,25.21,215.01,77.76,64.85,14.79
2019-12-02,27.14,139.04,26.19,200.21,25.22,308.64,27.08,194.98,72.2,61.2,17.82
2019-12-03,27.41,139.16,25.9,202.44,25.04,310.63,26.19,204.31,74.69,62.42,16.6
2019-12-04,27.74,138.8,25.82,203.1,24.92,312.22,25.95,204.49,75.42,63.31,15.86
2019-12-05,27.24,137.76,25.68,204.31,24.77,314.14,25.51,209.38,76.73,64.47,15.0
2019-12-06,27.36,137.8,25.63,204.63,24.76,314.41,25.38,210.35,77.09,64.63,15.19
2019-12-09,27.0,138.25,25.7,204.16,24.8,313.8,25.55,208.95,76.45,64.23,16.17
2019-12-10,27.35,138.2,25.67,204.36,24.78,314.05,25.5,210.19,76.71,64.37,16.05
2019-12-11,27.35,139.78,25.62,204.77,24.76,314.45,25.33,210.99,77.13,64.58,15.66
2019-12-12,27.58,138.52,25.42,206.4,24.57,316.88,24.73,219.04,78.96,66.08,14.52
2019-12-13,27.63,139.2,25.16,208.55,24.38,319.18,23.99,228.93,81.44,67.55,12.83
2019-12-16,27.55,139.02,25.04,209.54,24.33,319.98,23.64,230.96,82.57,68.0,12.8
2019-12-17,27.55,138.86,25.03,209.57,24.33,320.0,23.63,228.38,82.6,68.02,12.63
2019-12-18,27.54,139.04,25.03,209.62,24.36,319.78,23.61,228.52,82.67,67.84,12.98
2019-12-19,27.74,139.37,24.77,211.86,24.18,320.54,22.87,236.23,85.22,69.3,12.51
2019-12-20,27.72,139.53,24.69,212.0,24.09,321.63,22.68,239.2,86.02,70.02,12.77
2019-12-23,27.75,140.44,24.63,212.0,24.02,321.43,22.58,239.53,85.95,69.82,12.8
2019-12-24,27.86,142.06,24.59,212.26,24.01,321.69,22.5,239.99,86.23,69.9,12.51
2019-12-26,25.54,142.26,24.33,214.54,23.86,323.77,21.79,247.1,89.02,71.27,12.56
2019-12-27,25.32,142.56,24.46,213.5,23.92,322.94,22.12,243.82,87.73,70.73,13.2
2019-12-30,25.75,143.31,24.67,211.53,24.11,320.5,22.73,236.61,85.3,69.1,13.96
2019-12-31,26.09,143.86,24.36,214.4,23.89,323.58,21.84,248.5,88.71,71.08,12.36
2020-01-02,26.0,145.75,24.48,213.3,24.07,321.19,22.12,245.04,87.25,69.45,13.56
2020-01-03,25.0,148.44,24.58,212.5,24.12,320.44,22.4,239.92,86.26,68.99,13.64
2020-01-06,25.67,147.55,24.22,215.64,23.92,323.02,21.43,249.83,90.12,70.67,12.91
2020-01-07,26.16,148.5,24.23,215.5,23.94,322.99,21.48,248.66,89.96,70.61,12.56
2020-01-08,25.11,146.07,23.85,218.94,23.7,326.2,20.49,263.0,94.22,72.71,11.87
2020-01-09,25.787,146.22,23.75,219.85,23.62,327.36,20.23,268.05,95.41,73.47,11.62
2020-01-10,26.24,146.33,23.81,219.33,23.68,326.4,20.35,266.25,94.77,72.83,11.4
2020-01-13,25.8135,145.4,23.65,220.84,23.6,327.48,19.95,274.04,96.58,73.53,11.16
2020-01-14,25.88,146.21,23.73,220.21,23.62,327.34,20.12,269.35,95.79,73.44,11.0102
2020-01-15,25.9965,146.27,23.62,221.27,23.46,329.67,19.84,274.56,97.1,74.98,10.72
2020-01-16,26.05,146.51,23.4,223.28,23.31,331.72,19.32,284.13,99.74,76.35,10.57
2020-01-17,25.43,145.77,23.47,222.76,23.38,330.92,19.44,283.5,99.0,75.76,10.82
2020-01-21,26.1729,146.69,23.28,224.41,23.28,332.26,19.0,291.52,101.24,76.69,10.45
2020-01-22,26.49,147.0,23.36,223.74,23.39,330.6,19.19,289.13,100.37,75.56,11.09
2020-01-23,26.15,146.9,23.16,225.64,23.27,332.46,18.71,299.5,102.9,76.8,10.55
2020-01-24,25.62,149.24,24.0,217.67,23.95,323.05,20.78,268.0,92.16,70.36,13.23
2020-01-27,25.7808,148.37,23.78,219.64,23.8,325.06,20.23,274.92,94.69,71.69,13.05
2020-01-28,25.9383,147.7,23.45,222.68,23.55,328.4,19.37,289.99,98.64,73.87,12.03
2020-01-29,25.8429,148.69,23.71,220.38,23.85,324.37,20.0,284.14,95.54,71.15,13.13
2020-01-30,25.5797,148.88,23.37,223.53,23.66,326.97,19.18,287.76,99.68,72.88,12.54
2020-01-31,25.69,148.67,23.72,220.11,23.91,323.35,20.06,270.0,95.12,70.41,13.58
2020-02-03,25.825,146.97,23.15,225.42,23.58,328.07,18.63,292.67,102.0,73.5,12.43
2020-02-04,25.8379,146.38,22.66,230.21,23.27,332.29,17.44,316.3,108.54,76.3,11.63
2020-02-05,26.01,147.27,22.8,228.79,23.14,333.98,17.79,309.76,106.61,77.41,11.37
2020-02-06,26.065,147.83,22.78,229.16,23.24,332.81,17.69,309.75,106.98,76.62,11.81
2020-02-07,26.23,148.2,22.85,228.44,23.34,331.19,17.87,300.45,106.05,75.5,11.87
2020-02-10,26.395,148.03,22.37,233.25,23.0,336.16,16.77,325.71,112.72,78.93,11.11
2020-02-11,26.3997,147.42,22.38,233.38,22.96,336.86,16.75,321.16,112.87,79.38,11.09
2020-02-12,26.3319,148.24,22.45,232.64,23.03,335.92,16.91,317.35,111.79,78.66,11.1
2020-02-13,26.455,148.74,22.29,234.34,22.93,337.48,16.55,324.44,114.28,79.77,10.7338
2020-02-14,27.05,149.88,22.36,233.5,23.0,336.52,16.71,318.59,112.98,79.06,10.95
2020-02-18,26.7058,151.0,22.1,236.13,22.9,337.81,16.17,329.16,116.8,79.97,10.66
2020-02-19,26.835,152.0,22.09,236.48,22.91,337.77,16.09,332.02,117.29,79.88,10.79
2020-02-20,26.8138,154.43,22.36,233.61,23.08,335.41,16.69,318.44,113.01,78.29,11.8
2020-02-21,26.49,158.5,23.53,221.68,23.93,323.17,19.33,256.81,95.91,69.69,15.1
2020-02-24,25.8614,155.12,23.34,223.25,23.86,323.96,18.93,271.19,97.93,70.17,14.95
2020-02-25,26.41,153.82,24.04,216.71,24.59,314.19,20.64,241.19,89.5,63.79,17.16
2020-02-26,26.2,155.58,24.69,210.9,25.29,305.45,22.28,216.33,82.32,58.54,19.8
2020-02-27,25.02,152.74,26.13,198.64,26.71,288.62,26.23,178.21,68.01,48.95,25.47
2020-02-28,24.73,150.0,24.88,208.76,25.83,298.0,22.7,218.58,79.12,54.0,22.16
2020-03-02,25.58,150.78,23.88,217.03,24.87,309.55,19.93,247.72,88.46,60.16,21.7
2020-03-03,26.145,154.4,24.28,213.35,25.13,306.11,20.82,229.68,83.59,57.97,23.68
2020-03-04,26.1495,156.06,24.32,212.53,25.18,304.95,20.82,223.0,82.1,57.0,26.4
2020-03-05,27.26,158.41,25.28,204.55,26.17,293.08,23.2,198.29,72.73,50.34,36.67
2020-03-06,26.1,158.6,27.0,193.0,27.95,275.6,26.75,157.93,61.5,41.57,51.94
2020-03-09,26.4,156.18,25.56,201.18,26.76,284.76,23.76,181.35,67.92,45.0,38.7
2020-03-10,25.73,156.25,25.73,199.3,27.11,280.73,24.05,175.0,65.76,42.94,45.54
2020-03-11,24.88,151.52,28.09,182.09,29.7,256.05,30.07,128.47,49.53,31.6,61.13
2020-03-12,24.9448,149.4,27.01,187.07,28.45,263.34,27.05,138.78,52.23,33.69,54.98
2020-03-13,23.98,137.47,28.8,174.15,30.8,240.78,30.09,103.12,40.48,25.0,79.18
2020-03-16,24.4,140.18,28.29,175.34,30.01,245.04,28.59,100.21,39.38,25.06,85.29
2020-03-17,24.42,141.75,28.75,171.5,30.86,236.25,29.5,89.57,36.18,22.26,104.0
2020-03-18,23.68,139.0,28.03,175.43,30.57,239.26,27.41,94.68,38.69,22.82,121.15
2020-03-19,24.709,140.71,27.05,181.89,30.01,242.59,24.63,105.01,43.15,24.36,88.32
2020-03-20,24.9978,142.75,28.73,170.7,31.82,228.0,29.35,85.68,35.93,20.22,83.3
2020-03-23,25.3154,153.35,27.08,179.88,30.59,234.99,25.0,98.11,41.23,21.61,50.64
2020-03-24,25.3138,152.5,26.38,184.49,29.3,245.0,22.45,111.47,44.25,24.16,63.01
2020-03-25,25.23,153.4,26.48,183.93,28.79,249.26,22.56,111.18,43.8,25.51,65.0
2020-03-26,25.42,153.0,25.94,186.9,28.22,253.22,20.9,115.15,45.6,26.37,66.64
2020-03-27,25.39,152.3,25.91,187.06,27.95,255.68,20.8,113.51,45.54,27.13,66.49
2020-03-30,25.92,151.36,25.24,191.72,27.38,260.7,19.1,122.34,48.88,28.63,63.9
2020-03-31,25.4897,148.2,26.16,184.77,28.76,247.95,21.21,105.0,43.63,24.53,64.58
2020-04-01,25.43,151.2,26.6,181.24,29.03,245.2,22.34,98.51,41.18,23.67,64.7
2020-04-02,25.8,152.23,26.03,185.55,28.37,250.81,20.84,105.05,44.0,25.29,59.66
2020-04-03,24.78,154.18,25.29,190.48,27.53,258.05,19.06,114.33,47.2,27.35,50.685
2020-04-06,26.27,155.22,23.7,202.37,25.77,274.3,15.38,142.0,56.0,32.55,48.36
2020-04-07,25.86,155.91,24.2,198.15,26.39,268.05,16.4,129.16,52.72,30.4,52.06
2020-04-08,25.49,158.08,23.69,202.35,25.44,277.81,15.39,139.43,56.04,33.69,50.5
2020-04-09,25.4,159.17,23.96,200.0,25.49,277.15,15.95,132.66,54.05,33.52,49.03
2020-04-13,25.38,162.85,23.13,207.23,25.11,281.08,14.29,144.85,60.18,34.89,43.68
2020-04-14,25.75,161.8,22.94,208.42,25.42,277.52,13.9,142.6,60.84,33.51,46.3
2020-04-15,25.38,161.88,22.58,211.69,25.28,279.05,13.25,147.52,63.77,34.07,47.68
2020-04-16,25.775,159.64,22.12,216.17,24.7,285.41,12.42,154.9,67.75,36.35,44.84
2020-04-17,25.77,158.63,22.43,213.36,24.95,282.6,12.92,147.17,65.04,35.26,48.2
2020-04-20,25.99,157.6,22.7,210.6,25.47,276.48,13.41,139.01,62.645,33.05,56.71
2020-04-21,26.95,160.5,22.8,209.1,25.27,278.38,13.53,136.74,61.01,33.51,54.46
2020-04-22,27.0,162.33,22.53,211.79,25.08,280.46,13.0,143.01,63.24,34.3,52.23
2020-04-23,26.1495,163.13,22.61,210.97,25.06,280.69,13.15,140.69,62.64,34.38,51.6
2020-04-24,26.2399,161.88,22.06,216.19,24.67,285.02,12.2,151.68,67.17,35.99,46.63
2020-04-27,26.1811,160.89,21.95,217.32,24.14,291.0,12.02,156.72,68.23,38.24,40.93
2020-04-28,26.1,160.1,22.02,216.19,24.1,291.59,12.15,153.8,66.97,38.4,40.45
2020-04-29,26.0317,160.22,21.64,219.95,24.09,291.69,11.48,164.85,70.42,38.42,41.39
2020-04-30,25.9,158.0,22.19,214.5,24.63,285.16,12.34,150.37,65.32,35.87,47.25
2020-05-01,25.793,160.33,22.48,211.46,25.01,280.46,12.81,145.46,62.49,34.11,50.0
2020-05-04,25.7299,160.16,21.87,217.44,24.47,286.66,11.79,158.92,67.68,36.34,43.43
2020-05-05,25.65,158.99,21.66,219.4,24.37,288.01,11.49,164.25,69.57,36.87,42.01
2020-05-06,25.85,159.5,21.43,221.82,24.39,287.79,11.11,170.25,71.88,36.74,41.75
2020-05-07,26.71,161.0,21.27,223.62,24.09,291.05,10.83,176.27,73.7,37.98,39.4
2020-05-08,25.725,160.34,21.27,223.49,24.17,290.37,10.84,175.12,73.48,37.67,38.3
2020-05-11,25.72,160.32,20.88,227.49,23.88,293.75,10.27,184.15,77.5,39.04,31.75
2020-05-12,25.84,161.0,21.32,222.66,24.51,285.95,10.92,171.4,72.59,35.99,38.94
2020-05-13,25.89,161.53,21.78,217.97,25.14,278.84,11.62,158.4,67.99,33.29,47.48
2020-05-14,26.69,164.0,21.7,218.78,24.82,282.32,11.5,159.59,68.67,34.58,43.61
2020-05-15,26.43,164.33,20.96,226.33,23.87,293.09,10.37,180.0,76.0,38.6,35.25
2020-05-18,25.41,163.6,20.83,227.7,23.76,294.41,10.18,183.3,77.39,39.06,35.65
2020-05-19,25.2,164.43,20.68,229.5,23.65,295.83,9.91,188.07,79.26,39.61,35.32
2020-05-20,25.37,163.46,20.5,231.44,23.58,296.8,9.67,192.26,81.2,39.98,34.52
2020-05-21,25.42,162.85,20.77,228.45,23.75,294.56,10.04,183.6,78.02,39.08,36.21
2020-05-22,26.13,162.52,20.31,233.36,23.14,301.96,9.4,198.0,83.15,42.02,32.8
2020-05-26,25.125,159.42,20.74,228.69,23.13,302.14,10.01,186.23,78.25,42.13,33.27
2020-05-27,25.1,162.17,20.71,229.11,22.94,304.69,9.95,186.3,78.55,43.19,33.98
2020-05-28,25.12,162.66,20.58,230.38,23.11,302.46,9.78,189.57,80.0,42.25,35.74
2020-05-29,25.06,163.01,20.39,232.46,23.01,303.63,9.51,192.0,82.04,42.72,34.75
2020-06-01,25.77,163.89,20.22,234.5,22.79,306.52,9.27,196.24,84.24,43.97,33.53
2020-06-02,24.78,160.34,20.05,236.26,22.51,310.26,9.04,203.48,86.2,45.58,31.45
2020-06-03,24.4488,161.09,20.06,236.33,22.46,311.12,9.04,202.36,86.22,45.9,30.61
2020-06-04,24.26,158.72,20.07,236.22,22.0,317.41,9.04,205.39,86.1,48.67,27.17
