Date,BIL,BTAL,COST,DBC,EDC,EDZ,FNGD,GE,GLD,IEF,IWM,LLY,NVO,PGR,PSQ,QID,QQQ,SLV,SOXL,SOXS,SPHB,SPXL,SPXU,SPY,SQQQ,SVXY,TECL,TECS,TLT,TMF,TMV,TQQQ,UUP,VIXY,VTI,VWO,XHB,XLE,XLK,XLP,XME
2019-05-31,91.44,22.86,219.7478,15.08,68.18,49.38,33.11,46.1704,125.11,109.22,146.37,107.8045,48.53,69.6914,31.15,38.25,170.12,13.87,107.02,7.65,38.78,42.1,34.55,274.57,47.29,49.65,117.31,17.45,132.44,24.93,13.75,47.01,26.18,25.29,140.41,40.88,38.91,59.52,70.63,56.31,25.02
2019-06-03,91.46,22.4,223.8862,15.17,68.31,49.17,29.12,48.4475,125.15,108.82,150.16,108.5338,48.14,71.4287,30.3,36.16,174.91,13.89,120.6,6.67,40.17,44.83,32.27,280.53,43.48,51.01,128.99,15.76,130.93,24.1,14.2,50.82,26.15,23.88,143.56,40.89,40.08,60.55,72.99,56.82,25.86
2019-06-04,91.46,22.55,226.0284,14.86,66.85,50.27,29.09,47.9145,125.47,108.82,150.19,108.0353,48.65,72.7556,30.06,35.62,176.21,13.88,118.2,6.8,40.29,45.99,31.47,282.96,42.49,51.56,134.41,15.08,130.19,23.68,14.46,51.94,26.24,23.39,144.66,40.59,40.32,59.88,73.94,57.47,25.67
2019-06-05,91.49,22.6,228.991,15.12,66.93,50.25,28.29,48.0599,125.88,108.8,149.8,108.4784,48.96,72.5897,29.83,35.09,177.61,13.92,123.11,6.53,40.56,46.89,30.87,284.8,41.5,52.1,138.86,14.57,130.61,23.93,14.31,53.14,26.15,22.9,145.47,40.58,40.43,60.99,74.8,58.07,25.77
2019-06-06,91.48,22.54,233.3664,15.17,68.47,49.15,26.56,48.3506,126.59,109.23,150.86,109.2632,49.33,72.6159,29.28,33.75,181.04,14.06,126.97,6.31,41.0,48.26,29.98,287.65,39.14,51.89,146.45,13.75,131.74,24.54,13.95,56.17,26.04,23.07,146.79,40.87,40.68,61.27,76.19,58.63,25.9
2019-06-07,91.5,22.36,234.1321,15.13,70.56,47.62,25.57,48.6897,125.33,108.69,151.75,105.1826,51.21,72.1009,28.95,32.98,183.15,13.78,136.87,5.81,41.44,48.91,29.57,288.97,37.77,52.18,150.79,13.37,130.5,23.86,14.35,58.22,26.07,22.86,147.61,41.25,40.86,61.45,76.97,58.65,25.92
2019-06-10,91.49,22.22,234.3691,15.23,72.81,46.04,24.81,49.0288,125.18,108.69,151.3,103.5946,51.59,72.0834,28.89,32.88,183.4,13.81,137.9,5.78,41.42,48.88,29.59,288.9,37.58,52.05,151.04,13.36,130.58,23.89,14.32,58.44,26.08,22.96,147.47,41.68,40.69,61.57,76.97,58.84,26.32
2019-06-11,91.5,22.4,234.4784,15.02,70.5,47.54,25.88,49.804,125.83,108.97,151.47,106.392,52.47,70.8263,29.07,33.26,182.34,13.84,128.17,6.18,41.0,48.63,29.74,288.39,38.24,52.2,148.39,13.6,130.68,23.95,14.29,57.45,26.15,22.82,147.27,41.23,40.65,60.7,76.54,58.93,26.17
2019-06-12,91.53,22.31,236.7391,15.21,70.25,47.71,25.58,49.9493,126.6,109.24,153.07,103.2346,51.7,71.2715,28.91,32.86,183.42,13.96,130.6,6.08,41.37,49.24,29.35,289.58,37.59,52.35,149.66,13.47,131.13,24.19,14.15,58.39,26.17,22.67,147.95,41.27,41.34,61.41,76.77,59.06,26.66
2019-06-13,91.54,22.48,237.1403,15.27,67.88,49.4,25.92,49.5617,126.56,109.32,151.73,103.1607,50.96,71.5509,29.03,33.19,182.64,13.91,120.25,6.55,40.95,49.01,29.5,289.26,38.12,52.56,145.58,13.84,131.46,24.32,14.04,57.63,26.31,22.48,147.63,40.76,41.47,61.01,76.1,59.09,26.29
2019-06-14,91.54,22.37,238.307,15.2,68.57,48.8,24.64,48.6897,126.48,109.3,152.24,104.6932,51.01,71.1144,28.88,32.79,183.74,13.9,117.83,6.69,41.0,49.11,29.44,289.37,37.4,52.89,146.36,13.78,131.69,24.46,13.97,58.68,26.32,22.22,147.19,40.65,41.17,61.52,76.16,58.92,26.48
2019-06-17,91.54,22.15,239.5011,15.38,73.65,45.23,23.44,50.4822,127.12,109.51,154.01,105.8473,52.19,71.0009,28.44,31.81,186.41,14.05,133.2,5.82,41.88,50.54,28.57,292.4,35.82,53.06,153.97,13.06,132.35,24.83,13.78,61.22,26.36,22.08,148.8,41.57,41.36,62.37,77.54,58.6,27.26
2019-06-18,91.56,22.23,240.3398,15.35,75.57,44.06,23.25,50.0947,127.89,109.81,154.56,106.3828,52.42,71.3588,28.32,31.57,187.11,14.17,133.46,5.81,42.05,50.99,28.33,293.06,35.39,53.99,155.76,12.9,132.54,24.93,13.73,61.94,26.24,21.3,149.31,41.86,41.13,62.3,77.82,58.84,27.75
2019-06-19,91.57,22.14,243.7034,15.66,78.61,42.22,23.2,51.4996,131.11,109.99,155.29,106.6874,51.12,71.4723,28.08,31.01,188.85,14.45,137.16,5.63,42.59,52.41,27.56,295.86,34.45,53.86,162.34,12.36,132.89,25.12,13.61,63.64,26.08,21.4,150.68,42.51,41.6,63.68,78.96,59.36,28.04
2019-06-20,91.57,22.22,242.5912,15.7,77.66,42.73,23.33,50.7729,131.98,109.54,153.95,106.6227,50.84,69.9446,28.13,31.11,188.57,14.36,134.33,5.76,42.37,52.16,27.68,294.0,34.57,53.22,160.06,12.53,131.43,24.27,14.05,63.35,25.95,21.93,150.7,42.34,41.1,63.56,78.31,58.72,27.73
2019-06-21,91.58,22.4,243.1747,15.77,77.63,42.8,23.01,49.804,133.94,109.92,152.08,106.752,51.29,70.1541,28.12,31.12,188.16,14.46,135.22,5.71,42.07,51.96,27.81,293.64,34.62,53.51,160.95,12.47,132.41,24.83,13.75,63.33,25.91,21.67,149.86,42.37,40.97,62.99,78.46,58.87,27.36
2019-06-24,91.58,22.51,242.8009,15.82,74.83,44.01,24.44,49.5133,134.2,110.09,151.15,106.5028,51.18,69.4557,28.48,31.97,184.93,14.38,129.29,5.96,41.54,50.11,28.48,290.76,36.11,52.8,152.03,13.1,132.82,25.03,13.53,60.09,25.97,22.24,148.44,41.91,40.48,62.49,77.02,58.84,27.29
2019-06-25,91.6,22.2,241.0234,15.9,76.93,42.76,23.47,49.7555,132.97,109.64,150.8,102.7914,50.91,68.6089,28.36,31.7,185.79,14.32,141.44,5.39,42.06,50.0,28.57,290.47,35.65,53.0,156.89,12.68,131.97,24.48,13.81,60.85,25.99,22.06,148.16,42.32,40.58,63.45,77.85,58.0,27.82
2019-06-26,91.6,22.04,242.0899,15.9,78.51,41.93,22.97,50.3853,132.84,109.97,153.63,102.9114,50.86,69.5692,28.24,31.44,186.5,14.28,147.68,5.14,42.41,50.47,28.25,291.5,35.27,53.44,158.05,12.56,132.9,24.95,13.55,61.51,25.99,21.71,149.05,42.56,41.2,62.98,78.05,58.11,27.89
2019-06-27,91.61,21.93,240.8867,15.73,78.1,42.11,22.9,50.9188,133.2,110.02,155.5,102.2836,51.04,69.7787,28.21,31.39,186.74,14.33,148.29,51.51,42.78,51.35,27.82,293.0,35.15,53.86,158.58,12.54,132.81,24.9,13.56,61.77,25.97,21.38,150.09,42.53,41.68,63.71,78.04,58.07,28.38
2019-06-28,91.44,21.8,240.2395,15.72,81.05,40.53,21.65,51.5492,130.62,109.69,156.1,104.0839,51.52,71.3675,27.85,30.54,189.26,14.18,160.29,47.28,43.26,52.56,27.13,295.66,33.74,55.36,165.75,11.98,132.24,24.76,13.64,64.23,26.16,20.2,151.15,43.14,42.02,63.77,79.28,58.42,28.19
2019-07-01,91.45,22.09,241.9897,15.46,80.43,40.84,21.6,51.5007,133.41,110.08,155.15,105.4318,51.95,72.1445,27.74,30.31,190.01,14.29,153.57,49.24,43.06,53.04,26.9,296.43,33.34,56.39,167.0,11.89,133.26,25.33,13.34,65.01,26.14,19.44,151.5,43.08,42.02,62.75,79.49,58.93,27.99
2019-07-02,91.48,22.07,245.3351,15.61,79.84,41.14,21.11,51.4522,133.63,110.29,156.26,105.6349,52.28,73.1147,27.55,29.88,191.44,14.32,151.18,49.96,43.27,54.23,26.28,298.8,32.61,56.59,170.36,11.65,134.21,25.85,13.09,66.45,26.14,19.31,152.64,43.13,42.34,63.0,80.1,59.66,27.9
2019-07-03,91.47,22.0,244.5237,15.64,78.08,42.06,21.35,50.9188,132.14,109.59,156.68,104.1578,50.59,73.4119,27.58,29.98,191.05,14.06,148.77,50.86,43.23,53.99,26.38,298.46,32.8,56.47,169.76,11.71,132.43,24.82,13.59,66.02,26.28,19.39,152.55,42.83,42.07,63.09,79.95,59.4,27.99
2019-07-05,91.47,22.21,245.572,15.62,76.69,42.8,22.17,49.464,131.29,109.48,155.19,102.9576,50.21,73.0885,27.78,30.42,189.71,14.05,145.17,52.0,42.85,53.23,26.8,296.82,33.51,55.68,165.66,11.97,132.61,24.94,13.55,64.63,26.33,19.93,151.73,42.66,41.92,63.18,79.34,59.48,27.47
2019-07-08,91.48,22.22,246.0917,15.67,75.97,43.19,21.45,49.7064,131.75,109.41,155.4,104.3978,50.33,72.9661,27.64,30.11,190.66,14.14,148.52,50.85,43.05,53.38,26.71,297.19,32.98,55.59,167.28,11.85,132.56,24.89,13.55,65.6,26.35,19.98,152.0,42.55,41.63,63.23,79.62,59.13,27.26
2019-07-09,91.49,22.22,247.4134,16.01,77.96,42.06,20.8,49.464,133.83,109.47,155.67,105.7365,50.47,72.9224,27.37,29.53,192.56,14.26,151.64,49.86,43.25,54.15,26.34,298.61,32.02,56.45,171.13,11.58,131.83,24.47,13.78,67.54,26.24,19.38,152.62,42.83,41.8,64.04,80.25,59.51,27.38
2019-07-10,91.51,22.21,252.0806,16.02,77.46,42.33,20.8,49.0275,132.7,108.93,154.91,101.3881,48.94,73.2021,27.4,29.58,192.42,14.17,152.79,49.26,43.35,54.47,26.19,299.31,32.1,56.93,173.14,11.46,130.07,23.49,14.33,67.36,26.24,19.04,152.83,42.74,41.75,64.17,80.55,59.66,27.26
2019-07-11,91.52,22.19,254.7241,16.06,77.54,42.31,20.27,50.2884,133.53,109.05,156.11,99.9756,47.54,73.7615,27.26,29.25,193.53,14.26,161.52,46.6,43.73,55.16,25.85,300.65,31.57,57.43,177.04,11.21,130.22,23.55,14.29,68.49,26.19,18.71,153.61,42.74,42.52,64.44,81.14,59.83,27.73
2019-07-12,91.52,22.18,255.7632,15.89,78.54,41.73,19.71,49.8034,133.53,109.28,155.29,100.1418,47.65,73.3944,27.18,29.07,194.15,14.42,165.28,45.48,43.69,55.23,25.8,300.75,31.28,57.48,178.44,11.1,130.97,23.97,14.03,69.07,26.23,18.68,153.51,42.94,42.47,63.86,81.41,59.97,27.78
2019-07-15,91.53,22.24,255.8269,15.72,78.01,42.06,19.99,50.3368,132.4,109.04,155.24,100.4649,47.72,73.5255,27.31,29.38,193.15,14.54,159.93,47.04,43.42,54.64,26.09,299.71,31.76,57.38,173.52,11.41,130.58,23.77,14.19,68.09,26.35,18.75,153.12,42.86,42.82,63.18,80.65,59.99,28.08
2019-07-16,91.53,22.33,256.6566,15.58,77.25,42.47,20.09,48.3971,134.58,109.55,154.13,98.8677,48.31,70.0992,27.44,29.67,192.2,14.94,161.27,46.62,43.12,53.61,26.61,297.74,32.22,56.72,172.26,11.51,131.99,24.53,13.73,67.08,26.3,19.17,152.11,42.76,42.42,62.46,80.44,59.92,28.13
2019-07-17,91.56,22.35,257.8872,15.47,79.01,41.51,20.91,48.785,136.48,109.82,154.71,100.0217,48.28,70.9645,27.39,29.58,192.42,15.29,168.66,44.5,43.24,54.17,26.34,298.83,32.1,56.92,176.21,11.24,132.0,24.51,13.72,67.37,26.16,19.01,152.67,43.03,42.37,62.47,81.04,60.32,28.27
2019-07-18,91.56,22.24,256.611,15.56,77.56,42.28,21.43,48.6881,134.47,109.62,153.82,98.5908,47.99,69.9069,27.65,30.08,191.01,15.17,167.54,44.73,43.14,53.18,26.81,297.17,32.86,56.62,173.22,11.42,131.69,24.33,13.81,65.74,26.29,19.22,151.8,42.75,41.97,62.76,80.69,59.94,28.52
2019-07-19,91.56,22.22,255.3896,15.51,77.63,42.22,20.91,49.5125,134.45,109.67,153.68,99.0339,48.4,70.8159,27.39,29.55,192.53,15.35,177.35,42.14,43.39,53.58,26.58,297.9,32.07,57.1,179.72,11.0,131.94,24.47,13.74,67.29,26.34,18.85,152.16,42.7,41.7,63.05,81.62,59.59,28.56
2019-07-22,91.55,22.08,255.3257,15.61,77.85,42.09,20.13,51.6462,133.69,109.49,154.7,99.911,49.25,70.4139,27.24,29.18,193.79,15.34,184.1,40.59,43.87,54.73,26.05,300.03,31.47,58.17,182.4,10.83,131.22,24.04,13.97,68.59,26.46,18.17,153.18,42.7,41.48,63.22,82.07,60.02,28.71
2019-07-23,91.57,21.77,255.9911,15.54,78.11,41.96,19.54,51.7917,134.37,109.65,157.26,100.1879,49.53,70.8159,27.05,28.78,195.15,15.52,200.88,36.84,44.42,55.5,25.68,301.44,30.8,58.92,187.1,10.56,131.79,24.36,13.79,70.05,26.46,17.69,154.12,42.83,41.68,63.49,82.75,59.62,29.06
2019-07-24,91.59,22.1,255.0522,15.48,76.18,42.99,20.96,50.5793,133.42,109.46,155.36,99.5417,48.88,70.9558,27.32,29.35,193.3,15.36,190.69,38.72,43.66,54.66,26.05,300.0,31.68,57.99,182.57,10.8,131.16,24.05,14.0,68.05,26.51,18.28,153.3,42.58,41.98,62.77,82.41,59.7,28.39
2019-07-25,91.58,22.05,256.4833,15.5,76.52,42.79,19.71,50.9673,133.64,109.44,157.2,99.9571,48.84,71.4103,27.04,28.74,195.29,15.31,190.55,38.72,43.86,55.74,25.54,302.01,30.73,58.78,185.85,10.63,131.47,24.21,13.89,70.07,26.55,17.79,154.41,42.62,41.66,62.45,82.59,60.37,28.63
2019-07-26,91.6,22.24,255.353,15.56,76.1,43.05,19.77,50.3368,134.53,109.54,156.15,100.3726,49.12,70.9733,27.11,28.93,194.62,15.4,192.02,38.48,43.63,55.46,25.66,301.46,31.02,58.5,185.61,10.64,131.51,24.22,13.89,69.42,26.57,17.93,154.04,42.61,41.22,62.2,82.54,60.48,28.57
2019-07-29,91.6,22.1,254.7787,15.65,74.29,44.08,20.03,51.0158,134.98,109.59,157.84,100.3449,48.42,70.545,27.24,29.2,193.78,15.5,190.72,38.68,43.56,55.1,25.86,300.72,31.43,57.78,181.77,10.86,131.83,24.38,13.81,68.49,26.57,18.37,153.89,42.19,41.99,62.9,82.01,60.66,28.95
2019-07-30,91.61,22.29,251.251,15.55,71.62,45.67,20.26,50.6763,133.21,109.87,156.56,100.5849,47.92,70.781,27.62,29.98,191.1,15.21,172.3,42.5,42.94,53.19,26.77,297.43,32.74,56.18,173.39,11.34,132.89,24.98,13.48,65.6,26.73,19.39,152.21,41.76,41.65,62.7,80.77,59.43,27.97
2019-07-31,91.48,22.83,250.2848,15.12,67.49,48.36,21.41,48.882,136.41,110.92,154.29,102.0251,48.57,70.0293,27.77,30.36,190.15,15.34,161.96,45.04,41.99,51.82,27.46,294.84,33.24,53.96,170.97,11.53,135.26,26.43,12.68,64.68,26.65,20.93,150.8,41.0,41.11,61.28,80.36,59.22,27.2
2019-08-01,91.48,23.18,248.3979,15.14,65.42,49.84,22.12,48.4941,135.89,111.15,152.58,103.7885,48.72,69.7146,28.15,31.2,187.35,15.19,154.37,47.05,41.24,50.67,28.06,292.62,34.78,53.78,161.88,12.13,136.51,27.11,12.36,61.72,26.59,21.09,149.58,40.61,40.9,60.4,79.05,59.23,26.74
2019-08-02,91.47,23.45,241.6524,15.01,58.16,55.3,24.86,46.8453,137.79,112.11,148.0,100.3633,47.9,67.5994,29.18,33.47,180.73,15.33,134.2,53.24,39.72,46.13,30.54,283.82,38.45,49.91,142.1,13.6,138.87,28.57,11.68,55.24,26.46,24.11,145.14,39.18,40.14,58.6,75.75,57.69,26.39
2019-08-05,91.48,23.44,245.49,14.93,60.52,52.97,24.14,46.4088,138.91,112.29,149.36,102.8468,48.87,69.5311,28.77,32.5,183.26,15.38,139.59,51.1,40.22,48.0,29.37,287.8,36.81,51.18,149.28,12.94,139.98,29.19,11.44,57.51,26.49,22.6,147.03,39.8,40.7,58.53,77.01,58.21,26.37
2019-08-06,91.5,23.61,250.0387,14.74,61.36,52.25,23.73,45.8754,141.02,112.29,149.32,102.5883,49.49,68.5871,28.65,32.24,184.25,15.97,142.53,50.05,40.24,48.09,29.31,287.97,36.33,51.13,152.03,12.67,140.03,29.27,11.39,58.35,26.47,22.73,147.19,39.97,41.04,58.09,77.49,58.89,26.04
2019-08-07,91.51,23.59,250.4944,14.82,63.6,50.36,22.33,46.0209,141.73,112.3,152.54,105.2195,50.67,69.7758,28.02,30.76,188.26,15.89,154.18,46.02,41.31,50.84,27.64,293.62,33.9,52.63,163.0,11.77,140.33,29.43,11.34,62.21,26.49,21.37,149.99,40.49,41.63,59.76,79.39,59.65,26.77
2019-08-08,91.5,23.83,249.7105,14.95,61.7,51.95,23.33,44.3721,141.26,112.13,150.62,105.0348,50.27,70.4488,28.29,31.37,186.49,15.89,145.56,48.55,40.52,49.73,28.2,291.62,34.86,51.68,157.16,12.19,140.05,29.29,11.41,60.37,26.46,22.16,148.92,40.09,41.1,59.1,78.49,59.32,25.96
2019-08-09,91.52,24.04,247.3132,14.87,59.33,53.89,24.31,43.8871,142.63,112.84,148.67,104.8779,50.34,69.0678,28.6,32.06,184.35,15.98,140.34,50.24,39.8,47.96,29.19,288.1,36.05,49.8,151.38,12.65,142.97,31.1,10.68,58.35,26.44,23.75,147.08,39.63,40.55,58.4,77.46,58.92,25.55
2019-08-12,91.53,23.92,251.8253,15.19,61.61,51.76,22.34,45.342,141.78,112.44,150.27,106.8166,51.86,69.4524,27.96,30.65,188.39,15.87,152.73,45.83,40.54,50.21,27.9,292.55,33.68,51.58,162.18,11.73,142.48,30.78,10.81,62.18,26.56,22.01,149.18,40.11,41.16,58.94,79.4,59.59,25.88
2019-08-13,91.52,24.13,244.4326,14.96,56.33,56.27,24.72,43.7902,142.75,113.19,146.07,102.3928,50.33,66.0611,28.82,32.51,182.76,16.08,138.41,50.13,39.05,45.73,30.32,283.9,36.73,47.91,147.56,12.81,145.69,32.82,10.09,56.61,26.62,25.06,144.87,39.0,40.05,56.63,76.96,58.65,24.89
2019-08-14,91.56,24.37,247.5045,14.84,57.44,55.05,24.83,38.8438,143.7,113.91,145.49,102.3372,50.74,67.3372,28.84,32.57,182.55,16.13,137.27,50.46,39.03,46.1,30.13,284.65,36.85,48.66,146.74,12.88,147.31,33.9,9.74,56.37,26.64,24.48,145.14,39.22,40.05,56.28,76.82,59.53,24.59
2019-08-15,91.55,24.25,249.8564,14.83,59.84,52.78,23.03,42.6263,142.78,113.61,148.63,102.6064,51.66,67.7305,28.39,31.55,185.48,16.02,148.5,46.34,39.69,48.08,28.78,288.85,35.11,50.0,154.73,12.14,146.13,33.08,9.99,58.97,26.66,23.08,147.34,39.74,40.61,57.02,78.28,60.21,24.98
2019-08-16,91.55,24.14,251.2327,14.9,60.51,52.24,20.9,42.0444,141.11,113.07,150.13,104.4724,51.22,68.0976,27.96,30.61,188.43,15.79,157.03,43.78,40.42,49.81,27.75,292.33,33.53,51.88,161.92,11.59,144.04,31.7,10.4,61.73,26.72,21.37,149.09,39.87,41.25,58.28,79.47,60.81,25.53
2019-08-19,91.56,24.17,248.8263,14.94,60.95,51.96,21.13,40.638,142.21,113.57,149.15,103.0613,51.28,67.0663,28.16,31.02,186.97,16.05,154.54,44.41,40.07,48.68,28.4,290.09,34.2,51.25,159.6,11.75,145.53,32.62,10.1,60.46,26.66,21.88,147.95,39.94,41.44,57.79,79.07,60.15,25.56
2019-08-20,91.55,24.03,251.2966,14.99,62.55,50.53,21.02,39.5712,141.76,113.27,150.38,103.4791,51.82,67.5645,27.92,30.49,188.63,16.05,158.92,43.18,40.51,49.88,27.74,292.45,33.31,52.54,164.8,11.36,144.56,31.99,10.3,62.0,26.69,20.8,149.2,40.25,42.05,58.16,80.0,60.31,25.6
2019-08-21,91.58,24.14,255.1615,14.92,60.05,52.51,21.41,39.7167,141.4,113.02,150.03,103.6183,52.7,67.3634,28.01,30.68,188.02,15.97,158.75,43.25,40.52,49.77,27.77,292.36,33.65,52.06,163.71,11.43,143.6,31.37,10.5,61.4,26.67,21.15,149.07,39.84,42.13,57.9,79.81,60.63,25.26
2019-08-22,91.57,24.39,249.7744,14.81,57.58,54.81,23.79,38.6498,144.17,113.78,145.43,101.6687,52.27,65.6852,28.89,32.59,182.07,16.35,138.18,48.87,39.14,45.98,29.89,284.85,36.73,48.85,147.71,12.58,145.96,32.88,9.98,55.78,26.52,23.78,145.31,39.27,40.94,55.96,77.17,59.62,24.7
2019-08-23,91.58,24.45,253.8307,14.8,58.34,53.82,22.75,39.0377,144.19,113.67,147.03,103.7762,52.17,66.2446,28.46,31.65,184.82,16.52,141.6,47.64,39.39,47.47,28.91,288.0,35.22,49.57,153.57,12.06,145.37,32.48,10.09,58.04,26.66,23.14,146.78,39.52,41.18,56.2,78.24,60.36,24.83
2019-08-26,91.59,24.63,266.5195,14.9,58.68,53.63,22.9,38.4558,145.57,114.16,144.85,102.8013,52.15,65.5192,28.52,31.76,184.43,17.03,140.12,48.14,39.2,46.9,29.25,286.87,35.41,49.15,152.79,12.12,147.61,33.99,9.63,57.69,26.64,23.55,146.1,39.54,40.93,55.85,78.12,60.19,24.72
2019-08-27,91.58,24.46,268.4429,15.03,59.18,53.17,22.86,38.5043,145.16,114.2,146.54,103.0242,52.3,65.4318,28.44,31.56,185.09,17.17,142.69,47.25,39.57,47.89,28.68,288.89,35.1,49.64,153.18,12.09,147.8,34.12,9.6,58.27,26.7,23.04,147.14,39.69,41.38,56.65,78.19,60.77,25.14
2019-08-28,91.6,24.17,270.937,15.07,61.03,51.47,21.42,39.3287,144.12,113.98,149.11,104.2125,52.63,66.2446,28.0,30.63,187.92,17.07,152.35,44.02,40.35,49.68,27.55,292.58,33.46,50.69,161.16,11.45,147.24,33.73,9.72,60.92,26.77,22.11,149.09,40.15,41.86,57.48,79.55,60.8,25.38
2019-08-29,91.61,24.28,269.2834,14.83,62.4,50.41,21.32,40.0076,143.75,114.01,148.84,104.8809,52.11,66.2534,28.07,30.74,187.47,17.15,154.95,43.26,40.41,49.64,27.62,292.45,33.69,50.59,160.76,11.47,147.28,33.75,9.71,60.49,26.87,22.17,149.04,40.4,42.05,57.48,79.53,60.72,25.46
2019-08-30,91.46,24.63,266.8077,14.75,61.37,51.22,22.14,40.3956,145.75,114.07,146.66,105.8001,52.9,66.0961,28.36,31.34,185.65,17.89,146.89,45.49,39.8,48.78,28.07,290.74,34.67,49.36,155.15,11.88,147.21,33.82,9.7,58.73,26.93,23.25,148.07,40.19,41.28,57.2,78.56,61.07,25.19
2019-09-03,91.45,24.59,270.5258,15.1,64.39,48.68,21.3,42.6748,146.66,114.25,147.84,105.1409,53.43,66.6554,27.94,30.47,188.33,18.34,158.9,41.77,40.53,50.36,27.17,294.04,33.22,50.99,163.15,11.29,147.43,33.97,9.65,61.2,26.76,21.76,149.65,40.85,41.84,58.0,79.9,61.62,25.72
2019-09-04,91.46,24.0,271.3024,15.08,66.52,47.03,19.4,42.7233,143.14,113.33,150.59,106.3942,52.75,66.8914,27.43,29.36,191.78,17.41,173.74,37.92,41.61,52.32,26.13,297.82,31.39,52.01,173.5,10.57,144.76,32.18,10.17,64.58,26.77,20.93,151.65,41.16,42.3,58.72,81.57,61.24,25.85
2019-09-05,91.47,24.07,277.5055,15.12,67.36,46.45,19.81,42.2383,141.92,113.4,149.9,105.8836,52.55,67.6431,27.46,29.41,191.59,16.87,174.44,37.76,41.58,52.44,26.03,298.05,31.47,52.76,172.59,10.62,145.79,32.84,9.94,64.4,26.78,20.33,151.68,41.29,42.41,59.03,81.5,61.44,25.45
2019-09-06,91.47,23.67,273.157,15.26,67.96,45.97,19.49,43.4507,141.39,112.7,151.91,103.117,50.67,67.075,27.53,29.55,191.19,16.83,176.89,37.21,42.02,52.46,26.03,298.2,31.69,52.92,168.92,10.85,143.2,31.07,10.49,63.99,26.73,20.16,151.77,41.4,42.79,60.21,80.89,61.3,26.1
2019-09-09,91.49,23.1449,271.3297,15.28,68.17,45.97,19.4801,44.3236,140.18,111.88,153.85,103.1449,49.6,66.5418,27.59,29.71,190.64,16.85,179.22,36.74,42.31,52.52,26.02,298.13,31.96,53.03,166.17,11.02,140.69,29.45,11.03,63.46,26.76,20.1,151.92,41.4,43.06,60.92,80.48,60.92,26.99
2019-09-10,91.48,22.96,265.5652,15.17,69.64,44.88,18.7,45.3905,141.03,111.77,157.0,103.6926,50.84,66.6729,27.34,29.16,192.43,16.95,187.25,35.08,42.83,53.62,25.48,300.25,31.1,53.53,171.19,10.7,140.44,29.28,11.08,65.17,26.84,19.73,153.16,41.71,43.66,60.98,81.32,61.14,27.81
2019-09-11,91.5,22.9,264.8343,15.11,71.07,43.95,18.59,44.9055,141.32,111.52,157.04,103.4883,49.67,67.2848,27.24,28.94,193.23,16.92,188.9,34.81,42.75,54.1,25.26,301.29,30.69,54.16,173.91,10.52,139.52,28.69,11.31,65.98,26.76,19.24,153.62,41.97,43.67,60.6,81.76,61.39,27.65
2019-09-12,91.5,22.79,266.6706,15.11,72.3,43.24,18.64,45.3424,140.15,110.5,157.31,102.9499,49.5,63.5263,27.34,29.14,192.54,16.31,187.19,35.1,42.9,53.96,25.33,301.09,31.03,54.55,170.18,10.75,136.54,26.84,12.05,65.28,26.72,18.97,153.47,42.19,43.62,61.08,81.16,61.04,27.57
2019-09-13,91.5,22.6,263.7381,15.78,70.59,44.28,19.1,45.5366,141.32,110.98,157.9,102.2443,49.48,64.1557,27.48,29.42,191.68,16.74,183.38,35.81,43.22,53.5,25.53,300.16,31.47,54.12,169.0,10.82,138.28,27.84,11.59,64.38,26.84,19.25,152.46,41.85,43.3,63.13,80.96,60.45,27.84
2019-09-16,91.51,22.96,266.2229,15.48,70.6,44.3,18.78,45.4395,141.6,111.27,157.49,103.1634,50.97,64.6975,27.34,29.15,192.6,16.86,185.05,35.51,42.99,53.85,25.36,300.92,31.04,54.28,170.75,10.7,139.03,28.31,11.39,65.23,26.72,19.17,152.83,41.9,43.39,62.25,81.29,60.78,27.69
2019-09-17,91.53,23.21,267.1547,15.38,69.69,44.8,18.9,45.5366,140.71,111.31,156.52,104.6489,50.97,65.7115,27.36,29.15,192.52,16.55,185.41,35.43,42.7,53.97,25.3,301.1,31.07,55.16,171.11,10.7,139.62,28.67,11.26,65.19,26.82,18.52,152.81,41.69,43.41,61.95,81.28,60.88,27.06
2019-09-18,91.53,23.29,262.9523,15.46,68.75,45.47,18.96,45.7308,141.28,111.36,155.76,106.1621,51.88,66.2359,27.31,29.09,192.84,16.62,182.59,36.0,42.5,53.95,25.34,301.08,30.94,55.59,172.19,10.63,140.04,28.92,11.15,65.48,26.76,18.21,152.71,41.43,43.34,61.79,81.46,60.87,26.88
2019-09-19,91.54,23.31,261.6094,15.48,68.85,45.4,19.76,45.4881,142.95,112.0,155.43,107.8425,52.94,66.4369,27.59,29.72,190.8,16.8,172.41,37.96,42.15,53.06,25.73,298.28,31.87,54.16,166.0,10.99,141.89,30.01,10.73,63.42,26.83,19.12,152.04,41.5,43.07,61.28,80.26,60.32,26.55
2019-09-20,91.56,23.36,262.7148,15.52,69.08,45.2,20.2,45.3424,143.75,112.16,155.31,106.0043,52.97,66.7603,27.6,29.69,190.5,17.51,177.68,36.79,42.07,53.14,25.73,298.21,31.89,54.37,167.39,10.91,141.86,30.01,10.73,63.48,26.87,18.98,152.12,41.65,43.12,61.3,80.51,60.56,26.75
