Date,AAPL,AMD,AMZN,BSV,LABU,MSFT,NVDA,SQQQ,TQQQ,TSLA,TSM,UVXY
2022-12-23,129.6999,63.87,84.97,75.37,6.56,233.9465,15.0606,53.86,17.48,117.5,74.3,7.05
2022-12-27,128.0118,62.54,82.8,75.34,6.04,232.1725,13.9146,56.1,16.76,110.35,74.2,6.94
2022-12-28,126.3533,63.64,82.87,75.35,6.24,230.9572,14.3892,56.18,16.68,120.39,74.37,6.85
2022-12-29,126.7679,63.77,83.12,75.27,6.7,233.4662,14.3213,55.78,16.75,119.95,74.29,7.0
2022-12-30,128.614,66.0,85.46,75.41,7.25,238.2392,14.8378,52.56,17.75,118.47,75.85,6.77
2023-01-03,125.2673,65.0,86.55,75.54,6.81,227.6543,14.5541,53.81,17.33,109.11,75.15,6.71
2023-01-04,125.5043,64.15,85.33,75.31,6.99,222.6755,14.4781,55.6,16.79,110.51,76.0,6.62
2023-01-05,124.3986,63.15,83.03,75.47,6.98,218.5591,14.4611,55.8,16.7,103.0,76.5,6.41
2023-01-06,128.8015,66.22,87.46,75.81,7.23,221.9404,15.2704,51.01,18.13,118.96,80.8,6.29
2023-01-09,128.5943,66.67,87.57,75.81,6.6,223.2243,15.4932,51.99,17.8,121.07,80.5,6.43
2023-01-10,129.5716,68.39,90.93,75.89,7.2,226.684,15.8259,49.32,18.73,122.09,81.54,5.94
2023-01-11,132.1679,70.07,96.93,76.02,7.41,230.575,16.0857,47.21,19.55,122.56,84.96,5.87
2023-01-12,130.3416,69.84,94.18,76.12,8.05,232.2803,16.2635,48.06,19.16,116.55,85.48,5.64
2023-01-13,133.1058,70.87,98.68,76.03,8.22,233.231,16.884,45.92,20.09,125.7,86.22,5.5
2023-01-17,135.0704,71.87,97.25,76.34,8.16,236.7593,17.6513,44.72,20.6,136.56,90.7,5.35
2023-01-18,132.3654,68.97,94.74,76.3,7.59,229.1245,17.0209,48.37,19.0,127.26,89.0,5.95
2023-01-19,133.5501,68.01,93.86,76.19,7.6,230.1829,16.9959,48.12,19.15,128.68,90.0,5.7
2023-01-20,136.3537,72.22,97.56,76.13,7.89,236.2987,18.048,44.39,20.57,135.87,91.74,5.46
2023-01-23,138.5157,73.75,96.93,76.11,7.86,237.6708,18.8103,42.54,21.4,143.0,97.2,5.46
2023-01-24,139.0883,72.9,92.56,76.18,8.14,229.8105,18.8962,44.22,20.48,141.91,92.68,5.33
2023-01-25,141.3391,76.5,98.24,76.2,8.59,238.7979,19.6835,40.9,22.24,159.97,93.89,5.0
2023-01-26,141.3293,73.7,99.53,76.1,8.28,244.0316,19.4447,40.58,22.37,162.43,92.82,5.02
2023-01-27,143.1063,74.23,101.09,76.05,8.31,239.6408,19.9323,40.18,22.53,178.05,92.75,5.05
2023-01-30,140.8752,72.26,101.16,76.11,7.97,238.6019,19.153,41.14,21.94,164.57,91.0,5.07
2023-01-31,142.1289,78.47,102.53,76.12,8.36,243.0613,19.6735,39.47,22.82,173.89,93.0,4.88
2023-02-01,146.9959,84.29,110.25,76.4,8.9,253.6658,20.9814,34.51,25.99,187.33,96.9,4.51
2023-02-02,146.137,86.66,105.26,76.07,8.8,254.3714,20.9813,35.19,25.15,183.95,95.0,5.02
2023-02-03,150.6189,84.63,102.93,75.81,8.6,252.3133,20.7875,35.64,24.8,193.01,91.8,4.98
2023-02-06,148.7136,84.32,101.17,75.71,8.55,255.3417,21.363,35.59,24.87,196.43,91.79,5.12
2023-02-07,151.9122,85.88,102.04,75.73,8.61,267.7594,22.3671,33.83,26.08,196.1,95.02,4.92
2023-02-08,151.8135,85.88,101.32,75.81,8.0,268.3475,22.5859,33.65,26.09,207.78,95.97,4.98
2023-02-09,147.774,82.29,97.56,75.63,7.41,256.3219,21.6707,36.98,23.74,202.23,95.95,5.45
2023-02-10,149.2472,81.57,97.85,75.52,7.32,262.3102,21.5189,36.39,24.12,194.42,95.5,5.31
2023-02-13,150.404,82.7,98.41,75.49,7.27,267.24,21.5588,35.7,24.54,191.94,95.9,5.02
2023-02-14,151.3828,85.1,99.09,75.34,7.29,263.6353,22.529,34.98,25.04,211.76,92.35,4.9
2023-02-15,151.7783,82.98,99.21,75.34,7.31,259.4104,22.1133,35.18,24.84,210.78,90.98,4.91
2023-02-16,150.6314,79.6,97.8,75.3,7.14,254.8612,21.6118,36.33,23.99,199.99,90.0,5.21
2023-02-17,148.5057,77.15,95.34,75.27,7.35,250.0369,20.9813,37.7,23.1,204.99,88.29,5.46
2023-02-21,147.1907,76.93,95.1,75.23,6.63,249.6537,20.6886,38.63,22.48,197.93,87.54,5.7
2023-02-22,148.3969,80.63,96.12,75.23,6.92,251.0981,23.4192,37.43,23.21,203.91,90.3,5.25
2023-02-23,145.4505,77.75,93.53,75.11,6.45,245.5958,23.2044,39.87,21.71,196.33,88.0,5.43
2023-02-24,146.0437,79.64,94.28,75.12,6.47,248.0522,23.649,38.45,22.48,202.03,88.7,5.24
2023-02-27,145.3912,77.87,93.14,75.08,6.4,244.7214,23.3512,39.22,22.09,210.59,87.0,5.13
2023-02-28,145.1736,78.55,93.87,74.93,6.58,246.3819,23.1714,39.27,22.04,206.21,89.04,5.01
2023-03-01,142.7513,77.57,91.41,74.76,6.47,242.2454,22.468,41.22,21.0,186.74,87.65,5.18
2023-03-02,146.37,80.4,92.74,74.94,6.5,247.7869,23.2993,38.42,22.52,194.8,88.67,4.7
2023-03-03,152.0552,82.03,95.19,75.01,6.82,251.9529,23.8698,36.22,23.79,198.54,90.2,4.52
2023-03-06,151.9662,81.07,94.06,74.94,6.37,251.8251,23.583,36.6,23.56,191.38,89.95,4.46
2023-03-07,151.0862,82.79,93.6,74.75,6.32,249.6046,23.4701,37.85,22.76,185.04,88.14,4.63
2023-03-08,151.8277,85.29,93.68,74.76,6.21,251.3535,24.1576,37.27,23.12,180.25,89.69,4.42
2023-03-09,148.5156,84.47,92.67,75.3,5.55,246.6963,23.3922,39.38,21.79,175.13,88.0,5.25
2023-03-10,146.1426,81.39,89.97,75.97,4.83,243.0805,22.7357,41.9,20.46,167.46,86.38,6.97
2023-03-13,149.5735,83.67,93.83,75.83,5.66,252.2673,23.4791,38.69,22.11,177.31,87.76,5.65
2023-03-14,149.4845,86.77,93.22,76.21,5.33,255.4409,23.7439,38.56,22.11,180.8,87.2,6.56
2023-03-15,154.3193,96.66,99.79,76.11,5.27,273.4017,25.9633,34.03,24.95,184.52,89.06,5.86
2023-03-17,153.3207,96.3,98.41,76.42,5.15,272.1441,25.5966,34.71,24.44,178.08,89.28,6.49
2023-03-20,155.5454,97.0,98.14,76.0,5.19,270.0808,26.1612,33.51,25.31,188.28,91.0,5.58
2023-03-21,157.503,95.65,100.45,75.9,4.95,268.6266,26.406,32.57,25.73,199.3,93.5,5.2
2023-03-22,157.0383,100.05,100.43,76.45,4.56,273.0874,27.0955,32.62,25.58,195.26,94.41,5.25
2023-03-23,157.068,99.18,98.07,76.9,4.43,272.3996,27.0116,32.88,25.4,191.65,94.05,6.0
2023-03-24,158.1358,98.02,99.07,76.38,4.67,275.6026,26.8177,32.12,26.0,194.42,92.04,5.24
2023-03-27,156.188,96.77,98.11,76.24,4.73,270.9749,26.428,33.25,25.13,192.0,90.66,5.12
2023-03-28,157.5722,96.07,98.69,76.11,4.75,274.0895,26.8057,32.31,25.81,193.13,91.76,4.71
2023-03-29,159.7078,98.0,101.55,76.15,5.02,279.2675,27.2094,31.02,26.83,195.58,93.42,4.63
2023-03-30,160.6076,96.34,102.16,76.24,4.75,278.7763,27.1205,30.79,27.0,197.53,91.16,4.62
2023-03-31,162.4169,96.7,102.3,76.24,4.94,281.5175,27.4892,29.97,27.65,199.91,93.14,4.65
2023-04-03,164.7206,97.04,102.75,76.47,5.13,282.2152,27.9459,29.46,28.18,197.32,93.09,4.51
2023-04-04,162.8817,94.35,103.91,76.83,4.73,280.8592,26.8097,30.24,27.43,190.52,91.55,4.63
2023-04-05,160.5977,91.47,100.75,76.82,4.7,278.2653,26.5649,31.36,26.45,183.08,89.93,4.58
2023-04-06,159.5991,91.32,100.96,76.47,4.94,284.1605,26.8037,31.08,26.64,179.94,88.37,4.49
2023-04-10,160.5186,96.06,100.8,76.47,4.87,280.761,27.7041,30.35,27.33,186.69,88.64,4.28
2023-04-11,159.4013,94.97,100.4,76.64,5.12,279.8178,27.3503,30.28,27.35,190.74,88.91,4.16
2023-04-12,159.8067,92.79,98.95,76.68,4.85,278.6387,26.7148,31.24,26.52,182.96,86.2,4.2
2023-04-13,162.7333,91.82,102.07,76.42,5.39,281.9891,26.485,30.38,27.21,183.95,87.96,4.12
2023-04-14,163.2277,90.23,103.16,76.32,5.41,284.868,26.5459,30.18,27.34,186.32,87.75,3.95
2023-04-17,164.2263,91.61,103.95,76.24,6.0,286.4794,27.5132,29.43,28.08,187.15,88.2,3.78
2023-04-18,163.9297,88.51,101.58,76.2,5.65,280.9968,27.3413,30.75,26.84,179.1,86.23,3.82
2023-04-19,164.2164,88.83,103.53,76.25,5.82,280.2697,27.6511,30.99,26.68,166.17,88.1,3.87
2023-04-20,163.1881,89.8,106.1,76.4,5.66,280.0339,26.9326,30.92,26.7,164.8,87.78,3.83
2023-04-21,163.1387,88.11,107.66,76.32,6.01,277.1648,26.9936,30.83,26.81,164.65,85.4,3.77
2023-04-24,163.3266,86.9,104.91,76.64,5.8,274.6299,27.0585,31.42,26.29,159.82,83.27,3.82
2023-04-25,161.2206,86.51,105.04,76.81,5.52,291.5198,26.9826,31.68,25.99,160.29,82.24,4.09
2023-04-26,163.3265,86.41,108.16,76.57,5.44,290.8026,27.3433,31.0,26.54,152.64,82.9,3.84
2023-04-27,166.5894,87.02,107.73,76.61,5.26,298.7022,27.2054,29.66,27.63,160.9,84.48,3.73
2023-04-28,167.3704,91.03,104.95,76.41,5.6,301.6105,27.82,29.08,28.14,163.17,84.37,3.51
2023-05-01,168.1713,89.32,101.47,76.28,5.9,302.3867,28.6594,29.09,28.13,161.88,83.5,3.55
2023-05-02,167.5879,83.54,103.74,76.69,5.75,301.2666,27.82,29.73,27.5,160.01,82.54,3.74
2023-05-03,163.03,81.57,104.04,76.83,6.15,300.8933,27.6311,30.53,26.77,162.71,83.0,4.0
2023-05-04,169.0513,84.99,104.27,76.77,6.56,300.3823,27.806,30.17,27.1,163.97,84.3,3.89
2023-05-05,170.5343,89.99,105.04,76.62,6.73,304.7153,28.5015,28.96,28.13,173.72,84.5,3.63
2023-05-08,171.0979,94.89,105.48,76.54,6.43,302.6225,28.8782,29.11,27.98,168.95,85.25,3.67
2023-05-09,171.0682,96.42,108.1,76.58,7.13,303.2317,28.9842,28.52,28.52,172.55,84.26,3.51
2023-05-10,171.8889,98.16,111.03,76.97,7.0,304.6858,28.8752,28.18,28.9,168.7,84.14,3.6
2023-05-11,171.8989,96.83,112.16,76.84,6.9,305.1279,28.5085,27.9,29.2,176.07,83.38,3.43
2023-05-12,171.4435,95.2,111.15,76.59,6.72,303.7033,28.4875,28.25,28.84,167.66,83.4,3.43
2023-05-15,170.2851,97.39,111.05,76.57,6.71,304.4206,28.8203,28.1,28.97,165.65,85.7,3.4
2023-05-16,170.0079,101.79,114.89,76.5,6.61,307.5084,29.5627,27.57,29.56,168.41,88.3,3.36
2023-05-17,171.285,103.98,116.69,76.3,6.59,309.714,30.3881,26.76,30.4,174.22,91.25,3.29
2023-05-18,174.6414,106.36,118.16,76.11,6.56,311.8903,31.5133,25.3,32.07,177.17,92.0,3.08
2023-05-19,172.2553,104.68,116.77,76.16,6.7,313.7218,30.8788,25.6,31.68,180.7,92.0,3.24
2023-05-22,171.4138,107.25,114.27,76.08,7.04,315.1298,30.9777,25.71,31.56,186.2,91.0,3.31
2023-05-23,169.394,105.98,115.35,76.17,6.88,309.911,30.1883,26.75,30.26,182.23,89.28,3.46
2023-05-24,170.7009,117.31,116.63,75.93,6.61,318.2907,38.4953,24.95,32.35,186.54,97.5,3.37
2023-05-25,171.6019,122.46,116.04,75.73,6.17,319.0588,37.8628,24.6,32.82,184.62,101.05,3.3
2023-05-26,175.2058,130.42,122.37,75.86,6.33,330.0972,40.5658,22.03,36.33,200.1,103.75,3.02
2023-05-30,175.5721,122.42,121.45,76.06,6.04,327.2022,39.4596,22.93,34.98,199.78,99.73,3.12
2023-05-31,175.9384,117.29,120.69,76.05,6.25,320.9395,38.4613,23.06,34.75,202.59,98.7,2.98
2023-06-01,179.2354,120.75,124.92,76.07,6.63,329.1321,40.0682,21.87,36.59,210.15,101.25,2.68
2023-06-02,180.8196,116.59,123.36,75.73,6.63,330.0872,38.881,21.77,36.77,217.8,98.0,2.6193
2023-06-05,178.186,117.91,125.07,75.9,6.84,330.1956,38.8021,21.83,36.66,216.14,97.61,2.52
2023-06-06,176.6711,124.03,127.01,75.85,7.14,326.572,38.8911,21.67,36.97,228.0,101.38,2.32
2023-06-07,176.1365,118.3,123.01,75.8,7.11,318.98,37.7008,22.81,35.0,224.22,98.99,2.35
2023-06-08,179.7008,123.57,124.08,75.76,7.25,320.0139,39.013,21.75,36.71,249.07,103.0,2.23
2023-06-09,179.4731,128.52,124.02,75.73,7.19,323.5489,39.1759,21.47,37.16,247.94,104.34,2.27
2023-06-12,180.9879,132.32,128.12,75.87,7.33,329.3488,40.1613,20.19,39.39,253.51,110.0,2.24
2023-06-13,181.5522,126.53,126.7,75.72,7.66,329.2208,40.7989,20.22,39.36,260.17,105.99,2.26
2023-06-14,182.1364,125.39,125.21,75.74,7.17,332.3127,42.5758,20.01,39.73,248.4,106.19,2.15
2023-06-15,184.879,125.82,127.71,75.63,7.43,345.9407,43.4233,18.78,42.35,258.92,105.08,2.25
2023-06-16,182.582,119.09,124.97,75.63,6.86,334.1146,42.9716,19.73,40.3,261.5,104.0,2.17
2023-06-20,183.0671,118.49,125.64,75.63,6.85,331.2197,43.4742,19.51,40.04,275.13,103.07,2.11
2023-06-21,181.9186,112.24,125.31,75.65,6.78,329.0041,42.227,20.36,38.37,250.77,101.63,2.1
2023-06-22,183.7106,109.31,129.11,75.77,6.57,329.2404,42.4379,20.09,38.81,259.29,101.33,20.66
2023-06-23,184.9779,110.95,129.33,75.78,6.27,328.6102,42.4349,20.11,38.79,250.07,101.95,20.38
2023-06-26,184.0473,108.57,128.63,75.74,5.96,326.7787,40.7739,20.57,37.85,243.24,101.15,20.0
2023-06-27,186.067,108.21,128.94,75.68,5.88,329.5359,40.635,20.07,38.69,249.7,100.5,19.24
2023-06-28,187.2056,112.07,128.77,75.49,6.03,329.5851,41.5324,19.75,39.36,258.03,101.34,18.56
2023-06-29,189.7304,113.03,129.47,75.53,5.94,332.5785,41.6544,19.2,40.4,260.6,101.4,18.63
2023-06-30,191.8591,115.16,130.82,75.35,5.89,333.9965,42.4908,18.82,41.21,276.49,102.26,18.4
2023-07-03,189.671,116.1,130.24,75.3,5.82,329.9593,42.1091,19.04,40.73,278.82,101.4,18.81
2023-07-05,187.9581,112.07,128.25,75.0,5.7,332.1354,41.8183,19.4,39.96,278.09,99.1,20.09
2023-07-06,189.5126,114.16,128.59,75.1,5.6,334.1245,42.296,19.29,40.2,278.43,99.08,20.56
2023-07-07,187.3839,113.0,129.07,75.18,5.57,329.4768,42.6308,19.51,39.76,276.47,100.25,19.62
2023-07-10,187.2849,111.66,127.75,75.31,6.07,325.991,42.4549,19.36,40.05,268.65,102.33,18.8
2023-07-11,187.7997,112.89,130.31,75.51,6.3,331.4461,43.0065,18.51,41.87,276.33,102.83,18.12
2023-07-12,188.6116,115.76,134.04,75.81,6.27,334.3609,44.4906,18.0,43.06,274.59,105.0,17.05
2023-07-13,188.3442,116.17,134.06,75.83,6.21,342.2679,46.5543,17.47,44.24,277.01,106.0,17.67
2023-07-14,189.9977,115.95,134.56,75.61,6.25,340.3871,46.2605,17.46,44.27,286.63,104.68,17.41
2023-07-17,191.4333,117.55,132.71,75.8,6.39,340.5348,46.6723,17.17,45.01,290.15,103.49,17.19
2023-07-18,191.1858,121.3,133.39,75.78,6.44,356.2111,47.4348,16.53,46.74,296.04,104.08,16.63
2023-07-19,193.1561,114.96,134.07,75.64,6.33,348.1563,46.4784,17.1,45.15,279.56,98.0,17.58
2023-07-20,192.1759,110.97,131.34,75.69,6.2,343.804,45.7598,17.53,43.88,268.0,97.59,17.08
2023-07-21,191.4927,110.62,130.31,75.72,6.23,340.5545,44.7035,17.9,42.98,255.85,97.24,17.03
2023-07-24,191.4135,111.14,129.31,75.5,5.85,341.7952,44.9134,17.84,43.1,272.38,99.5,16.68
2023-07-25,191.7502,111.91,126.51,75.59,5.8,336.212,45.9927,17.75,43.3,263.25,99.49,16.9
2023-07-26,194.0768,111.79,131.0,75.58,5.87,335.2667,46.4904,17.01,45.1,268.31,101.5,15.52
2023-07-27,192.7402,113.38,129.69,75.53,5.67,328.561,46.6393,17.37,44.25,259.86,100.11,16.25
2023-07-28,194.1165,114.16,133.2,75.58,5.95,331.7613,46.7252,16.92,45.35,267.48,99.18,16.05
2023-07-31,194.2947,114.26,133.55,75.37,5.89,330.0577,46.4314,17.13,44.81,266.26,99.19,16.5
2023-08-01,193.1065,119.49,130.15,75.31,5.68,328.5216,45.8028,17.55,43.68,255.57,97.5,17.75
2023-08-02,189.671,108.95,127.48,75.33,5.47,321.0084,43.7731,18.58,41.11,252.04,94.81,19.36
2023-08-03,183.681,114.48,141.06,75.48,5.47,326.7984,44.9573,18.03,42.38,260.97,95.28,17.41
2023-08-04,180.3245,116.36,140.99,75.58,5.35,323.3421,45.0833,18.31,41.75,251.45,96.76,18.63
2023-08-07,177.9087,114.94,140.62,75.67,4.86,321.9537,44.8254,18.52,41.24,247.45,94.8,18.96
2023-08-08,179.077,112.89,139.97,75.67,5.03,321.4712,44.2468,18.56,41.14,250.87,95.83,18.11
2023-08-09,177.7008,111.3,139.07,75.68,5.03,321.0281,42.1341,18.76,40.67,245.4,95.45,17.18
2023-08-10,175.7993,108.85,137.4,75.45,5.04,315.3564,41.7253,19.56,39.02,241.77,93.5,18.67
2023-08-11,176.4437,106.75,138.3,75.34,4.99,316.469,40.4611,19.67,38.83,235.7,91.9,17.43
2023-08-14,177.3459,111.99,140.05,75.3,5.1,318.0544,44.5326,19.04,40.03,238.73,92.52,17.1
2023-08-15,175.611,110.09,137.19,75.31,5.03,316.5569,44.4926,19.59,38.92,228.02,91.44,18.05
2023-08-16,175.6208,107.62,135.46,75.22,4.78,316.3003,43.943,19.9,38.22,226.06,92.92,18.16
2023-08-17,170.8224,102.4,131.62,75.32,4.42,310.3303,42.6088,21.41,35.47,214.12,90.07,20.76
2023-08-18,173.5686,106.2,133.74,75.2,4.61,313.7249,44.4666,20.63,36.82,221.55,90.88,18.86
2023-08-21,175.5415,109.4,135.08,75.24,4.83,321.1947,48.1054,19.46,38.95,240.25,93.49,17.76
2023-08-22,176.989,105.65,134.5,75.26,4.89,319.5369,45.8378,19.8,38.33,229.34,93.79,18.11
2023-08-23,179.1206,111.06,136.4,75.31,4.89,328.4475,50.1851,18.51,40.88,238.66,96.53,17.13
2023-08-24,175.8588,101.17,132.47,75.29,4.72,317.218,46.9831,20.16,37.42,231.31,92.25,18.25
2023-08-25,178.5456,103.47,133.78,75.26,4.91,321.3526,46.4534,19.34,38.96,242.58,93.88,16.85
2023-08-28,178.1589,102.11,133.38,75.29,4.88,317.6226,46.6373,19.44,38.79,238.58,93.77,16.28
2023-08-29,183.3539,105.4,134.93,75.55,4.97,324.3228,49.0138,18.11,41.45,254.2,95.45,15.48
2023-08-30,186.2291,106.19,135.06,75.58,5.02,324.8458,49.3496,17.85,42.05,255.98,93.5,14.95
2023-08-31,187.8649,107.0,139.46,75.58,5.03,326.9279,49.7314,17.37,43.22,257.26,94.3,14.16
2023-09-01,186.6653,109.0,137.73,75.37,5.22,324.6484,48.1933,17.91,41.96,245.0,93.4,14.31
2023-09-05,186.7843,110.56,136.32,75.3,5.01,328.9705,48.4152,17.85,42.14,255.14,93.85,14.47
2023-09-06,173.6776,106.14,133.9,75.23,4.93,326.9081,45.5007,18.87,39.74,245.07,90.0,15.45
2023-09-07,176.8205,107.02,136.86,75.33,4.83,325.724,45.9175,18.64,40.32,251.22,90.75,14.62
2023-09-08,178.5257,107.32,138.75,75.23,4.84,332.7794,46.1234,18.08,41.5,264.27,90.12,13.88
2023-09-11,177.9507,104.2,142.32,75.27,4.82,331.3782,44.7142,18.18,41.31,270.76,90.46,14.0
2023-09-12,174.9962,105.1,140.95,75.22,4.92,326.9278,44.5762,18.48,40.55,270.07,90.48,13.72
2023-09-13,172.5078,108.43,145.08,75.38,4.77,334.6642,45.9255,18.06,41.53,271.32,92.93,13.22
2023-09-14,174.9665,106.07,142.69,75.28,4.7,332.4637,45.3168,18.08,41.43,277.55,90.51,13.01
2023-09-15,174.9665,100.82,140.48,75.21,4.48,323.4642,42.7252,18.96,39.45,271.16,88.54,13.88
2023-09-18,175.9976,101.75,138.7,75.2,4.32,321.8559,43.8096,18.98,39.41,264.35,88.45,13.48
2023-09-19,177.7227,102.36,138.55,75.22,4.34,325.1517,43.5768,18.42,39.76,267.04,88.63,13.0
2023-09-20,173.053,98.6,131.94,75.0,3.9,315.0372,41.5608,20.0,36.52,257.85,85.9,15.1
2023-09-21,173.172,96.92,131.11,75.07,3.94,317.07,41.5499,20.16,36.14,257.4,86.24,15.62
2023-09-22,172.7061,95.95,129.36,75.08,3.74,312.4025,41.5688,20.66,35.31,243.38,85.28,16.46
2023-09-25,173.3207,96.5,130.12,75.1,3.74,310.9619,41.9786,20.64,35.36,242.98,84.95,16.38
2023-09-26,171.1396,96.82,125.76,75.1,3.92,308.1693,42.3075,20.91,34.8,244.26,85.17,17.27
2023-09-27,167.8877,97.94,124.04,74.92,3.94,306.8766,42.4374,21.16,34.39,240.02,85.14,16.94
2023-09-28,170.5448,104.69,128.2,75.22,4.0,313.5472,43.8037,19.88,36.56,250.0,87.77,14.85
2023-09-29,169.7516,102.21,127.28,74.8,3.78,312.0966,44.0065,20.43,35.64,244.81,87.18,16.26
2023-10-02,170.7827,101.8,128.06,74.85,3.39,316.5865,44.7841,20.39,35.72,248.61,87.0,16.94
2023-10-03,169.6227,100.65,126.06,74.74,3.39,309.8764,43.7187,20.87,34.78,248.14,85.47,18.07
2023-10-04,172.2996,103.41,126.71,75.01,3.27,314.8694,44.0265,20.19,35.89,260.0,86.83,17.12
2023-10-05,172.3095,102.16,124.16,74.78,3.52,312.3631,44.1695,20.89,34.7,253.98,88.09,17.6
2023-10-06,175.2937,106.01,126.22,75.04,3.53,320.4546,44.8181,19.73,36.59,255.31,88.8,17.36
2023-10-09,176.5726,107.49,128.82,75.09,3.48,326.5825,45.2859,19.0,38.04,257.75,89.3,15.84
2023-10-10,176.6717,109.14,129.74,75.14,3.63,326.8292,46.1714,18.56,38.95,266.2,91.37,15.03
2023-10-11,178.5257,108.4,132.17,75.06,3.48,326.1977,46.7521,18.31,39.5,262.92,92.61,14.65
2023-10-12,179.8641,108.65,132.98,75.1,3.16,327.9838,46.935,18.49,39.08,258.9,92.75,15.29
2023-10-13,175.2342,105.42,130.69,75.03,3.23,326.6713,45.039,19.08,37.86,250.05,90.53,17.04
2023-10-16,175.135,103.54,130.39,74.81,3.23,325.2306,43.9766,19.2,37.53,250.1,89.78,16.42
2023-10-17,174.0742,103.38,129.9,74.72,3.27,328.0922,42.5683,19.26,37.45,252.7,89.05,16.71
2023-10-18,174.5303,103.81,130.57,74.65,3.07,327.7568,42.7882,19.39,37.14,225.95,93.09,17.31
2023-10-19,173.8065,102.28,128.05,74.79,2.88,327.3324,41.8677,20.29,35.51,217.01,92.0,19.02
2023-10-20,169.4443,100.81,124.63,74.81,2.78,321.1651,41.207,21.35,33.67,210.0,89.98,19.73
2023-10-23,171.5659,100.97,127.74,74.97,2.72,326.918,43.0541,20.59,34.9,216.5,91.2,17.52
2023-10-24,170.406,100.42,126.04,74.9,2.76,340.4565,43.3749,20.75,34.65,215.88,90.8,17.12
2023-10-25,168.9089,95.99,120.63,74.86,2.66,336.0357,41.8307,22.08,32.39,211.32,87.0,18.66
2023-10-26,165.4786,95.8,126.2,75.06,2.75,326.0595,41.1081,22.49,31.62,210.6,87.54,18.27
2023-10-27,167.5705,96.14,129.72,75.04,2.54,329.0001,41.0651,22.26,31.98,209.28,87.33,18.69
2023-10-30,167.8976,96.24,132.75,75.0,2.51,334.3681,40.4285,22.02,32.33,196.12,86.15,17.43
2023-10-31,169.5335,98.58,133.96,74.73,2.74,335.2957,40.8622,21.56,32.99,204.04,86.5,15.68
2023-11-01,174.0147,107.96,138.73,75.2,2.99,342.6472,43.3049,19.8,35.79,212.97,90.47,14.38
2023-11-02,172.7457,109.05,138.99,75.4,3.1,345.0056,43.9965,19.29,36.74,221.15,91.71,13.74
2023-11-03,174.8674,112.6,138.76,75.39,3.44,348.775,45.2609,18.71,37.82,223.98,92.0,13.4
2023-11-06,177.6433,111.86,140.55,75.34,3.18,354.6463,45.6946,18.48,38.33,219.98,92.1,12.89
2023-11-07,180.7862,113.55,142.97,75.37,3.38,356.8961,46.0754,18.05,39.2,223.15,93.33,12.62
2023-11-08,181.391,114.1,142.02,75.4,3.15,357.508,47.4417,17.98,39.36,219.75,92.63,12.26
2023-11-09,182.6326,114.35,140.46,75.32,2.77,356.7086,47.4747,18.25,38.77,210.03,94.0,12.87
2023-11-10,184.4691,118.34,142.08,75.15,2.67,363.3497,48.2943,17.5,40.27,215.6,97.1,12.51
2023-11-13,186.3355,119.7,145.0,75.54,3.1,366.1028,49.6535,16.53,42.49,235.03,98.0,11.54
2023-11-14,186.4844,120.54,147.06,75.58,3.23,367.1128,49.9084,16.08,43.66,239.29,100.0,11.76
2023-11-15,188.1919,117.2,140.91,75.68,3.27,366.7964,48.6531,16.43,42.75,239.49,98.24,11.66
2023-11-16,188.8669,119.64,142.66,75.7,3.2,369.4167,49.4976,16.38,42.86,232.0,98.93,11.31
2023-11-17,188.5095,120.7,145.13,75.66,3.5,367.0535,49.2857,16.28,43.17,234.04,99.9,11.02
2023-11-20,190.0185,120.54,143.91,75.76,3.5,371.4535,50.0993,15.92,44.1,235.04,100.0,11.08
2023-11-21,190.0979,120.0,144.57,75.84,3.48,373.7574,49.8254,15.74,44.6,242.04,98.6,10.44
2023-11-22,189.4824,122.03,146.7,75.74,3.46,373.0949,48.4442,15.87,44.23,233.75,98.5,10.68
2023-11-24,188.5393,122.07,147.53,75.76,3.56,372.551,47.7745,15.96,44.0,236.89,97.42,10.23
2023-11-27,188.4003,121.98,146.98,75.87,3.5,374.1035,48.2103,16.04,43.8,236.68,97.87,10.14
2023-11-28,189.5122,123.98,147.85,76.21,3.6,379.4528,48.3532,15.52,45.23,249.21,99.0,9.87
2023-11-29,188.4599,123.61,144.76,76.17,3.85,374.2419,47.9984,15.87,44.3,245.14,98.9,10.12
2023-11-30,188.9463,119.88,146.0,75.97,3.83,372.5313,46.5002,16.18,43.48,233.14,97.7,9.91
2023-12-01,188.5988,119.75,145.25,76.15,81.7,364.9573,46.0525,16.37,42.9,235.75,97.05,10.15
2023-12-04,188.8272,117.43,143.55,76.18,86.13,362.337,45.4458,16.61,42.29,233.87,96.42,10.04
2023-12-05,193.0364,120.69,147.58,76.35,89.25,369.3474,47.194,15.87,44.3,242.92,97.8,9.67
2023-12-06,192.2223,120.79,146.15,76.26,91.08,364.0971,45.6797,16.18,43.44,241.55,98.0,9.88
2023-12-07,192.7882,129.54,145.48,76.17,92.0,365.0562,46.5743,16.09,43.62,240.27,99.12,9.82
2023-12-08,191.7061,130.56,145.66,76.05,88.4,364.3442,47.4699,15.71,44.65,242.74,99.57,9.45
2023-12-11,191.6763,132.25,145.52,76.11,87.45,366.6876,46.0255,15.26,45.96,238.55,100.15,9.01
