Date,DIA,PSQ,QLD,QQQ,SMH,SOXL,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY,XLP
2018-08-13,252.76,30.13,95.74,181.01,106.27,155.9,282.94,12.17,154.02,66.3,52.69,9.34,53.31
2018-08-14,251.8,30.27,94.75,180.01,104.4,149.41,282.35,12.37,152.2,65.25,52.35,9.6,53.45
2018-08-15,254.37,30.21,95.26,180.61,104.4,149.53,283.38,12.26,154.5,65.74,52.89,9.22,54.38
2018-08-16,255.18,30.42,93.9,179.35,102.55,141.11,283.76,12.52,151.72,64.39,53.06,9.12,54.55
2018-08-17,257.11,30.26,94.92,180.26,103.09,143.0,285.58,12.33,154.59,65.4,54.08,8.35,55.09
2018-08-20,257.93,30.24,94.88,180.24,103.15,143.4,286.26,12.35,153.77,65.29,54.45,8.29,54.97
2018-08-21,258.0,30.29,94.55,179.98,104.16,148.75,285.89,12.4,152.57,65.0,54.25,8.62,54.55
2018-08-22,256.8,30.18,95.37,180.74,105.23,152.06,285.94,12.23,154.44,65.9,54.24,8.35,54.1
2018-08-23,257.24,30.09,95.98,181.4,105.99,154.44,286.46,12.12,156.84,66.5,54.52,8.22,54.1
2018-08-24,259.25,29.75,98.18,183.4,107.74,162.3,288.86,11.7,163.0,68.79,55.91,8.14,54.15
2018-08-27,261.3,29.53,99.66,184.83,109.29,168.88,290.3,11.45,166.35,70.34,56.75,8.22,54.08
2018-08-28,260.8,29.52,99.7,184.93,109.0,168.54,290.16,11.43,166.0,70.41,56.63,8.34,53.99
2018-08-29,260.74,29.27,101.29,186.38,109.35,168.35,290.94,11.16,168.81,72.08,57.03,8.36,53.89
2018-08-30,259.59,29.3,101.02,186.18,108.27,164.0,289.84,11.19,167.58,71.82,56.38,8.73,53.8
2018-08-31,259.22,29.33,100.96,186.08,108.38,165.77,289.85,11.22,167.09,71.72,56.36,8.51,53.71
2018-09-04,259.22,29.42,100.33,185.52,109.78,171.0,289.41,11.33,166.43,71.0,56.12,8.61,53.55
2018-09-05,260.14,29.75,98.11,183.53,108.61,167.88,289.17,11.68,159.99,68.7,55.94,8.59,54.31
2018-09-06,259.33,30.25,94.92,180.5,105.84,154.0,286.96,12.28,154.2,65.38,54.7,9.24,54.31
2018-09-07,260.52,29.97,96.6,182.15,106.67,157.69,288.74,11.95,157.5,67.1,55.7,8.93,54.5
2018-09-10,258.07,30.18,95.35,180.99,106.0,156.26,287.37,12.2,155.19,65.82,54.9,8.97,54.49
2018-09-11,260.15,29.86,97.25,182.85,104.05,149.06,289.05,11.82,159.88,67.87,55.87,8.38,54.36
2018-09-12,261.42,29.73,98.19,183.72,105.75,153.58,290.3,11.66,161.96,68.71,56.58,7.99,55.01
2018-09-13,262.01,29.57,99.24,184.66,105.96,156.8,291.11,11.47,165.0,69.83,57.02,7.84,54.86
2018-09-14,261.72,29.73,98.16,183.68,106.01,156.26,290.82,11.68,163.04,68.62,56.81,7.65,54.72
2018-09-17,261.25,30.09,95.82,181.49,105.69,154.11,289.55,12.08,157.28,66.2,56.07,39.47,54.91
2018-09-18,263.1,29.87,97.23,182.87,106.23,156.2,290.98,11.8,160.36,67.74,56.88,38.04,54.68
2018-09-19,266.0,29.69,98.38,183.96,107.27,159.67,292.64,11.6,162.42,68.85,57.79,36.82,54.78
2018-09-20,267.61,29.47,99.8,185.22,107.4,162.53,293.17,11.35,166.69,70.26,58.9,36.7,55.02
2018-09-21,266.68,29.95,96.75,182.02,106.81,157.24,291.41,11.91,160.68,67.11,57.83,37.11,54.83
2018-09-24,266.03,29.68,98.51,183.81,107.58,160.78,291.53,11.57,164.72,69.03,57.94,36.06,54.34
2018-09-25,264.78,29.5,99.02,184.3,105.82,152.7,290.89,11.42,164.83,69.46,57.49,36.64,54.02
2018-09-26,264.25,29.36,99.79,185.02,105.68,151.1,290.41,11.26,164.57,70.38,57.17,37.15,53.74
2018-09-27,263.56,29.32,100.06,185.31,105.56,150.82,290.01,11.23,164.59,70.66,56.95,37.49,53.79
2018-09-28,266.1,29.12,101.77,186.87,106.77,155.89,292.12,10.94,169.8,72.5,58.17,35.3,54.01
2018-10-01,266.11,29.27,100.77,186.01,106.23,154.87,291.57,11.12,169.34,71.45,57.87,36.26,53.86
2018-10-02,268.77,29.13,101.43,186.53,107.56,158.11,292.74,11.0,171.55,72.01,58.43,35.47,54.32
2018-10-03,267.69,29.4,99.92,185.2,106.17,153.6,291.22,11.24,169.31,70.5,57.6,36.74,53.47
2018-10-04,266.34,29.82,96.85,182.36,104.38,146.41,289.65,11.76,161.89,67.22,56.66,38.34,53.38
2018-10-05,263.21,30.3,93.66,179.52,101.36,135.0,287.06,12.33,154.0,63.88,55.12,41.9,53.39
2018-10-08,264.44,30.36,93.49,179.18,100.79,130.73,287.43,12.41,150.5,63.64,55.34,42.4,54.2
2018-10-09,264.04,30.43,92.78,178.51,99.02,127.6,286.91,12.52,149.38,62.99,54.97,43.05,53.88
2018-10-10,254.85,31.72,85.03,171.02,96.32,114.7,277.15,14.11,129.64,55.02,49.41,51.3,53.26
2018-10-11,254.54,31.14,87.92,174.17,98.13,120.61,276.86,13.32,135.5,57.75,49.13,50.99,52.31
2018-10-12,252.87,31.21,87.57,173.71,96.85,115.86,275.54,13.4,135.43,57.46,48.42,54.27,52.23
2018-10-15,254.62,31.21,87.76,174.02,97.48,118.7,276.56,13.31,135.19,57.67,48.98,50.82,52.83
2018-10-16,256.92,30.45,91.96,178.08,100.44,127.99,280.44,12.36,142.46,61.72,50.96,47.76,53.24
2018-10-17,256.11,30.72,90.34,176.62,98.4,122.42,279.41,12.69,138.04,60.06,50.38,49.53,53.6
2018-10-18,254.25,31.06,88.1,174.58,97.18,117.03,277.16,13.11,134.0,57.83,49.13,52.73,54.18
2018-10-19,255.07,31.17,87.69,174.06,95.86,111.5,277.0,13.22,133.65,57.42,49.02,52.18,54.79
2018-10-22,249.04,31.72,84.41,170.64,92.94,102.65,270.87,13.98,126.94,54.14,45.8,60.16,53.93
2018-10-23,252.4,31.3,86.74,173.07,93.35,104.16,273.33,13.44,132.23,56.43,47.08,55.84,54.56
2018-10-24,247.15,32.2,81.4,167.91,89.61,90.01,267.31,14.55,120.61,51.22,43.88,62.08,54.62
2018-10-25,247.43,32.69,78.67,165.2,89.25,87.59,265.92,15.08,116.9,48.5,43.09,67.12,54.5
2018-10-26,248.76,31.93,82.36,169.21,91.39,93.61,268.81,14.09,124.55,52.0,44.48,62.8,54.2
2018-10-29,244.44,33.2,76.3,162.75,89.0,85.82,263.73,15.77,112.48,46.24,42.0,67.62,54.82
2018-10-30,250.94,32.0,81.78,168.62,94.22,101.5,270.71,14.17,122.31,51.25,45.42,61.22,55.52
2018-10-31,252.17,31.73,83.22,170.07,94.45,101.92,271.64,13.76,126.27,52.63,45.83,60.48,55.13
2018-11-01,255.38,31.48,84.63,171.53,97.53,114.27,274.75,13.42,125.97,53.98,47.47,55.85,55.4
2018-11-02,252.84,31.83,82.68,169.6,96.03,108.7,272.48,13.87,121.99,52.08,46.18,58.16,55.2
2018-11-05,254.58,31.94,82.0,168.97,95.46,105.71,273.36,14.04,121.3,51.41,46.63,57.15,55.79
2018-11-06,258.46,31.32,85.28,172.28,97.74,114.86,277.55,13.23,128.45,54.51,48.84,51.26,56.37
2018-11-07,261.57,30.83,87.7,174.86,96.69,110.99,280.11,12.62,133.27,56.9,50.14,48.5,56.18
2018-11-08,261.12,31.21,85.71,172.83,95.88,108.0,279.0,13.02,130.53,54.92,49.48,49.12,56.47
2018-11-09,259.7,31.66,83.18,170.32,93.9,101.33,277.24,13.6,123.78,52.5,48.5,50.2,56.66
2018-11-12,253.94,32.24,80.02,167.11,92.33,94.01,273.06,14.33,114.81,49.47,46.33,56.27,56.55
2018-11-13,255.02,32.05,80.95,168.12,93.98,99.49,274.18,14.07,117.94,50.37,46.86,55.14,56.49
2018-11-14,250.3,32.73,77.82,164.9,92.61,95.98,268.76,14.95,111.07,47.43,44.12,60.67,55.88
2018-11-15,251.72,32.38,79.3,166.45,92.22,95.85,271.74,14.48,114.1,48.74,45.63,59.58,55.89
2018-11-16,253.6,32.32,79.59,166.7,93.86,100.54,273.17,14.45,116.0,49.0,46.26,54.18,56.08
2018-11-19,246.42,34.0,71.63,158.37,88.4,83.59,265.41,16.64,95.74,41.61,42.31,64.3,55.8
2018-11-20,245.84,33.39,74.26,161.35,92.09,94.79,265.78,15.8,101.82,44.01,42.5,61.7,55.01
2018-11-21,243.25,33.86,72.31,159.13,90.33,91.0,263.16,16.48,96.3,42.3,41.21,63.41,54.55
2018-11-23,244.88,33.34,74.36,161.46,92.37,96.5,265.8,15.73,101.0,44.2,42.51,60.19,54.87
2018-11-26,245.18,33.24,74.92,162.04,92.16,96.09,266.34,15.54,100.9,44.62,42.71,57.87,54.77
2018-11-27,249.13,32.7,77.34,164.66,93.8,101.36,269.61,14.81,106.47,46.83,44.3,54.15,55.26
2018-11-28,253.6,32.03,80.47,167.99,94.88,103.66,273.71,13.88,114.08,49.58,46.28,54.28,55.72
2018-11-29,253.1,31.97,80.78,168.41,94.32,102.94,273.81,13.79,111.92,49.85,46.27,55.04,55.89
2018-11-30,260.3,31.06,85.36,173.11,98.8,116.87,280.38,12.64,123.99,54.15,49.65,46.58,56.35
2018-12-03,257.64,31.38,83.68,171.43,97.65,112.85,278.34,13.06,120.41,52.53,48.62,48.5,56.41
2018-12-04,246.36,33.06,75.0,162.38,90.82,90.58,265.97,15.15,100.74,44.41,42.13,64.14,55.26
2018-12-06,249.65,32.35,78.44,166.16,92.72,96.41,269.45,14.22,107.33,47.6,43.86,59.22,55.37
2018-12-07,243.94,33.31,73.66,161.08,89.5,85.73,263.37,15.5,96.2,43.16,40.88,65.59,54.96
2018-12-10,248.4,32.41,77.84,165.73,91.89,94.06,267.62,14.2,106.57,46.99,42.86,61.58,55.1
2018-12-11,247.46,32.34,78.23,166.0,92.59,95.81,267.45,14.16,107.07,47.2,42.79,61.73,55.51
2018-12-12,246.42,32.35,78.19,166.13,93.11,97.27,266.45,14.15,105.9,47.3,42.35,62.24,55.17
2018-12-13,244.06,32.92,75.51,163.21,90.89,91.25,262.92,14.9,101.0,44.89,40.64,64.44,55.09
2018-12-14,240.0,33.47,72.93,160.39,90.38,89.5,259.39,15.63,95.87,42.47,38.96,66.89,54.37
2018-12-17,238.44,33.81,71.3,158.65,90.48,89.19,257.19,16.11,93.21,41.08,37.91,68.88,53.38
2018-12-18,237.55,33.9,70.91,158.18,90.09,89.57,255.18,16.27,92.62,40.7,37.03,71.26,52.86
2018-12-19,232.52,34.8,67.26,154.15,85.84,78.61,249.78,17.55,86.16,37.47,34.68,73.64,51.87
2018-12-20,228.84,35.06,66.15,153.05,85.71,78.48,246.75,17.92,82.93,36.65,33.96,76.64,50.72
2018-12-21,222.38,36.59,60.54,146.08,82.75,71.53,239.0,20.34,72.77,32.0,30.8,83.79,50.05
2018-12-24,219.18,36.69,59.66,145.08,81.75,69.79,235.9,20.57,70.6,31.28,29.5,87.42,48.83
2018-12-26,225.54,35.24,63.96,150.37,84.06,74.35,242.57,18.0,78.06,34.62,31.77,88.78,49.78
2018-12-27,232.64,34.45,67.0,154.15,86.93,81.82,249.73,16.75,85.03,36.99,34.55,86.78,50.94
2018-12-28,232.33,34.35,67.38,154.4,87.68,84.57,249.5,16.58,84.81,37.37,34.55,83.08,50.7
2018-12-31,229.27,35.19,64.36,150.99,85.32,77.71,246.06,17.79,80.0,34.75,33.12,86.0,50.24
2019-01-02,231.25,34.82,65.71,152.6,85.5,79.73,248.3,17.24,78.36,36.0,34.01,80.4,50.39
2019-01-03,230.0,34.85,65.27,152.34,84.15,73.83,247.59,17.22,76.29,35.58,33.64,78.15,50.52
2019-01-04,234.84,33.83,68.98,156.62,86.81,80.98,252.76,15.67,81.9,38.5,35.68,72.49,51.15
2019-01-07,237.99,33.18,71.6,159.54,88.89,86.63,256.86,14.84,86.37,40.72,37.45,69.14,51.49
2019-01-08,238.93,33.08,72.07,160.14,88.7,85.17,257.56,14.67,87.08,41.11,37.74,67.92,51.65
2019-01-09,237.73,33.21,71.6,159.6,89.18,86.41,256.31,14.82,87.51,40.64,37.14,68.07,51.08
2019-01-10,238.87,33.06,72.27,160.33,90.23,90.28,257.65,14.6,88.91,41.24,37.75,66.68,51.59
2019-01-11,237.93,33.27,71.3,159.33,90.4,90.75,256.87,14.9,87.42,40.44,37.38,64.7,51.5
2019-01-14,238.94,33.16,71.91,160.0,90.75,90.43,257.82,14.71,88.04,40.92,37.81,61.98,51.37
2019-01-15,241.35,32.57,74.3,162.65,90.48,91.45,260.82,13.96,91.78,42.98,39.12,57.45,51.87
2019-01-16,241.23,32.74,73.53,161.83,88.88,86.91,260.0,14.17,90.45,42.3,38.74,60.56,51.53
2019-01-17,245.65,32.15,76.25,164.78,91.31,93.95,265.0,13.42,95.69,44.68,40.98,56.48,52.13
2019-01-18,245.35,32.3,75.49,164.06,92.04,94.73,264.77,13.61,95.4,44.0,40.87,57.79,52.31
2019-01-22,246.16,32.55,74.32,162.77,90.84,91.32,264.0,13.89,93.5,42.91,40.47,62.7,52.37
2019-01-23,245.47,32.59,74.17,162.68,92.34,92.89,263.21,13.95,94.46,42.82,40.07,63.8,52.31
2019-01-24,247.39,32.25,75.8,164.51,95.21,103.42,265.62,13.47,97.92,44.28,41.18,58.33,52.1
2019-01-25,244.73,32.51,74.51,163.02,93.23,96.8,263.38,13.83,95.32,43.01,40.1,60.1,51.62
2019-01-28,245.35,32.49,74.63,163.2,95.25,102.86,263.93,13.79,96.02,43.19,40.33,59.33,52.05
2019-01-29,248.37,32.42,74.78,163.4,95.28,103.14,265.09,13.71,97.43,43.3,40.89,58.86,52.12
2019-01-30,248.95,31.8,77.72,166.7,96.0,105.99,267.5,12.91,99.9,45.78,41.98,56.17,52.43
2019-01-31,250.66,31.65,78.38,167.33,96.93,106.6,270.13,12.72,100.96,46.37,43.21,52.55,53.44
2019-02-01,250.43,31.62,78.47,167.48,97.58,110.4,270.14,12.68,103.0,46.47,43.18,51.66,53.21
2019-02-04,253.33,31.22,80.6,169.76,98.0,112.0,272.47,12.19,108.79,48.37,44.31,48.96,53.6
2019-02-05,253.61,30.97,81.84,171.07,100.18,117.5,272.8,11.91,110.92,49.49,44.44,48.41,53.42
2019-02-06,252.38,31.37,79.87,168.94,99.9,118.0,270.93,12.35,108.56,47.67,43.51,50.78,53.35
2019-02-07,250.51,31.79,77.69,166.76,97.5,109.1,268.72,12.85,103.82,45.73,42.42,52.75,53.43
2019-02-08,252.12,31.33,79.95,169.17,99.31,115.59,271.17,12.3,109.64,47.8,43.63,49.06,53.84
2019-02-11,252.72,31.26,80.34,169.63,100.66,119.8,272.43,12.2,110.59,48.13,44.21,47.52,54.04
2019-02-12,255.5,30.87,82.27,171.65,101.77,124.98,275.06,11.78,114.48,49.86,45.48,47.31,54.45
2019-02-13,254.51,31.11,81.03,170.4,101.44,122.04,273.77,12.05,112.37,48.7,44.81,49.38,53.88
2019-02-14,256.15,30.74,83.11,172.52,102.73,127.99,276.38,11.63,116.13,50.48,46.1,47.55,54.25
2019-02-15,257.96,30.95,82.01,171.41,102.16,124.57,276.52,11.83,115.35,49.56,46.12,47.72,54.48
2019-02-19,258.8,30.75,82.99,172.4,103.0,127.08,277.85,11.64,116.98,50.45,46.8,46.06,54.58
2019-02-20,258.94,30.88,82.36,171.79,103.22,129.79,277.75,11.77,116.1,49.87,46.72,44.12,54.44
2019-02-21,259.26,30.86,82.53,171.99,103.79,129.64,278.15,11.72,118.78,50.06,46.92,43.53,54.18
2019-02-22,261.86,30.44,84.63,174.21,105.7,137.01,280.69,11.28,124.37,52.0,48.22,40.56,54.62
2019-02-25,259.96,30.66,83.5,173.1,104.89,132.44,279.13,11.51,122.11,50.96,47.37,44.18,54.16
2019-02-26,259.82,30.68,83.44,172.9,103.87,129.22,278.53,11.54,122.73,50.8,47.07,44.5,54.04
2019-02-27,259.86,30.69,83.48,173.05,102.78,124.86,278.97,11.52,122.15,50.91,47.24,43.95,54.21
2019-02-28,261.12,30.44,84.83,174.44,104.49,130.54,280.44,11.26,125.05,52.11,48.01,42.15,54.5
2019-03-01,261.5,30.27,85.71,175.54,104.98,132.97,281.65,11.08,126.62,53.15,48.6,40.08,54.34
2019-03-04,258.22,30.43,84.87,174.55,104.01,129.77,279.55,11.25,123.18,52.17,47.53,42.07,54.14
2019-03-05,258.24,30.39,85.02,174.72,103.65,127.86,279.16,11.21,122.04,52.33,47.3,42.66,54.1
2019-03-06,256.4,30.69,83.47,173.12,101.36,120.0,276.84,11.52,119.13,50.93,46.12,45.34,53.94
2019-03-07,252.88,31.34,80.01,169.51,99.57,111.64,272.92,12.27,112.53,47.66,44.17,49.37,53.73
2019-03-08,252.85,30.91,82.24,171.88,101.75,119.83,275.24,11.78,118.27,49.73,45.29,46.19,53.8
2019-03-11,256.24,30.31,85.4,175.19,103.5,126.87,279.09,11.1,125.4,52.63,47.15,41.74,54.42
2019-03-12,256.84,30.07,86.79,176.6,104.23,129.53,280.49,10.82,128.2,53.87,47.88,40.23,54.47
2019-03-13,257.33,30.0,87.27,177.13,104.0,129.15,281.33,10.73,129.8,54.33,48.32,39.99,54.76
2019-03-14,257.59,29.95,87.56,177.4,104.91,130.8,280.56,10.68,130.71,54.63,48.49,38.68,54.58
2019-03-15,257.96,29.8,88.42,177.95,106.27,138.66,281.53,10.52,135.08,55.37,49.01,38.31,54.71
2019-03-18,260.1,29.61,89.61,179.18,106.58,140.44,283.49,10.31,137.4,56.54,50.04,37.08,54.9
2019-03-19,258.46,29.55,89.43,179.06,107.21,141.99,282.16,10.31,136.08,56.37,49.18,38.45,54.71
2019-03-20,256.38,29.5,89.56,179.22,106.85,138.55,280.63,10.29,135.7,56.47,48.39,39.8,54.41
2019-03-21,257.92,29.08,92.09,181.78,109.34,150.17,283.22,9.84,143.07,58.89,49.73,39.42,55.07
2019-03-22,254.69,29.71,88.18,177.91,106.1,137.17,278.89,10.49,134.0,55.0,47.42,44.72,54.98
2019-03-25,257.0,29.44,89.8,179.6,106.52,139.79,280.97,10.18,136.81,56.69,48.49,42.26,55.38
2019-03-26,256.6,29.48,89.52,179.32,106.59,138.5,281.13,10.23,136.22,56.39,48.54,41.12,55.66
2019-03-27,256.92,29.67,88.55,178.38,105.14,133.36,280.36,10.41,134.33,55.47,48.12,41.73,55.6
2019-03-28,258.54,29.44,89.8,179.69,105.95,136.11,282.41,10.18,138.02,56.65,49.18,39.72,55.84
2019-03-29,261.22,29.14,91.61,181.51,107.99,143.66,284.7,9.88,142.57,58.36,50.35,38.36,56.22
2019-04-01,262.0,29.02,92.41,182.24,108.8,147.44,286.04,9.75,144.71,59.09,51.05,38.05,55.75
2019-04-02,262.58,28.78,93.95,183.76,110.66,153.55,287.33,9.5,148.47,60.54,51.73,36.79,55.36
2019-04-03,262.22,28.79,93.98,183.83,110.96,156.54,286.8,9.51,149.38,60.58,51.41,37.85,55.23
2019-04-04,264.56,28.7,94.48,184.24,112.41,161.83,287.95,9.43,148.88,61.06,52.02,36.94,55.48
2019-04-05,262.83,28.7,94.5,184.36,112.0,160.25,288.1,9.43,148.35,61.07,52.08,36.61,55.56
2019-04-08,262.14,28.69,94.6,184.5,111.85,161.0,287.72,9.4,149.2,61.23,51.87,36.97,55.69
2019-04-09,261.9,28.66,94.88,184.72,111.24,158.09,287.77,9.38,149.23,61.44,51.89,37.57,55.8
2019-04-10,261.92,28.49,95.88,185.78,112.5,163.0,288.84,9.23,153.0,62.41,52.44,35.78,56.0
2019-04-11,263.82,28.5,95.99,185.85,113.42,166.4,290.01,9.2,153.77,62.47,53.07,34.28,56.06
2019-04-12,264.02,28.49,95.96,185.84,113.87,168.44,290.27,9.22,154.71,62.47,53.2,32.19,56.18
2019-04-15,265.28,28.39,96.63,186.54,113.91,167.99,290.96,9.11,155.98,63.14,53.54,32.04,56.63
2019-04-16,265.1,28.23,97.88,187.75,118.46,190.32,291.41,8.95,159.25,64.33,53.75,31.14,56.84
2019-04-17,264.96,28.26,97.59,187.46,118.02,189.02,290.12,8.99,160.0,64.05,53.06,32.25,57.05
2019-04-18,264.6,28.4,96.63,186.57,117.16,186.5,289.17,9.11,158.17,63.14,52.51,32.05,56.86
2019-04-22,265.43,28.14,98.49,188.4,117.95,191.67,290.68,8.86,162.4,64.99,53.35,30.82,56.86
2019-04-23,266.38,27.82,100.64,190.47,118.4,194.51,292.76,8.56,167.24,67.11,54.48,30.75,56.74
2019-04-24,264.06,27.73,101.39,191.13,119.0,198.94,292.12,8.48,169.53,67.74,54.09,32.37,56.52
2019-04-25,264.42,27.88,100.38,190.18,114.6,179.0,292.12,8.61,163.88,66.82,54.06,32.32,56.53
2019-04-26,265.34,27.82,100.83,190.65,115.64,185.57,293.53,8.54,165.0,67.26,54.82,31.4,56.95
2019-04-29,266.01,28.0,99.62,189.48,115.34,183.14,293.52,8.7,164.5,66.03,54.81,31.71,57.08
2019-04-30,266.47,27.81,100.93,190.78,117.3,194.01,294.76,8.52,170.28,67.35,55.51,31.33,57.78
2019-05-01,263.76,28.09,98.93,188.87,115.55,182.48,291.68,8.8,164.0,65.31,53.72,33.14,56.91
2019-05-02,264.32,27.97,99.73,189.67,117.17,192.95,292.8,8.69,164.19,66.11,54.35,32.37,57.25
2019-05-03,260.29,28.35,96.94,187.05,113.79,174.09,289.24,9.01,154.0,63.38,52.31,36.0,56.99
2019-05-06,261.98,28.24,97.76,187.87,114.04,177.02,290.15,8.92,156.63,64.18,52.86,36.89,57.06
2019-05-07,259.4,28.57,95.44,185.63,112.09,166.88,287.56,9.22,150.19,61.89,51.37,41.82,56.71
2019-05-08,257.74,28.87,93.47,183.7,110.4,158.5,285.2,9.51,145.75,59.93,50.1,44.73,56.5
2019-05-09,257.55,28.82,93.81,184.11,109.95,157.19,285.64,9.47,146.0,60.26,50.34,41.62,56.48
2019-05-10,254.67,29.41,89.93,180.29,106.72,144.94,282.39,10.03,136.84,56.5,48.56,43.14,56.72
2019-05-13,254.4,29.52,89.08,179.52,106.73,143.3,282.01,10.14,134.82,55.62,48.31,41.98,56.93
2019-05-14,254.17,29.55,88.91,179.35,106.81,142.83,281.6,10.18,135.88,55.43,48.09,42.54,56.96
2019-05-15,258.0,28.94,92.64,183.17,107.44,145.0,285.83,9.55,143.9,59.0,50.28,37.76,57.79
2019-05-16,256.36,28.94,92.54,183.1,105.84,137.33,285.13,9.55,142.99,58.89,49.87,37.94,57.62
2019-05-17,256.21,29.37,89.95,180.49,102.14,123.36,284.06,9.96,136.74,56.4,49.29,38.02,57.62
2019-05-20,258.2,29.19,90.93,181.5,103.48,127.0,285.83,9.79,140.5,57.27,50.2,35.56,57.82
2019-05-21,257.96,29.32,90.18,180.82,101.8,119.73,285.43,9.91,138.46,56.58,49.99,34.75,57.51
2019-05-22,255.34,29.62,88.36,178.94,99.87,112.07,283.16,10.21,133.25,54.8,48.79,35.99,57.53
2019-05-23,256.21,29.58,88.61,179.21,100.89,115.69,283.75,40.6,133.9,55.02,49.04,35.76,57.83
2019-05-24,256.12,29.68,87.94,178.66,100.07,111.86,283.01,41.05,132.74,54.52,48.67,35.8,57.53
2019-05-28,252.08,30.05,85.8,176.39,97.8,104.34,278.91,42.67,127.67,52.46,46.51,39.04,56.36
2019-05-29,251.77,30.03,85.88,176.5,99.38,109.44,279.08,42.6,129.23,52.52,46.59,37.63,56.22
2019-05-30,249.35,30.37,84.05,174.69,98.4,106.68,276.2,43.92,125.52,50.87,45.12,40.58,55.97
2019-05-31,248.34,30.58,82.91,173.48,99.25,109.98,275.3,44.83,124.42,49.83,44.66,39.94,55.69
2019-06-03,250.75,30.82,81.4,172.03,99.82,113.0,277.11,45.85,121.71,48.42,45.55,38.88,56.66
2019-06-04,255.22,30.0,85.75,176.58,102.3,124.57,282.34,42.2,133.99,52.3,48.11,36.8,57.08
2019-06-05,256.12,30.02,85.61,176.51,101.45,118.16,283.29,42.33,134.89,52.18,48.59,35.81,57.59
2019-06-06,258.5,29.7,87.6,178.56,103.25,123.98,285.95,40.88,140.94,54.0,49.95,34.9,58.27
2019-06-07,261.88,29.08,91.22,182.25,105.44,132.77,289.35,38.32,149.61,57.4,51.73,34.71,58.71
2019-06-10,262.66,28.62,94.09,185.06,108.58,144.57,290.95,36.59,155.74,60.06,52.6,34.12,58.82
2019-06-11,260.8,28.99,91.85,182.9,106.13,133.83,288.64,37.96,148.97,57.93,51.32,35.5,58.95
2019-06-12,261.34,28.94,92.08,183.1,105.4,131.53,289.37,37.79,150.12,58.13,51.72,34.28,59.07
2019-06-13,261.24,29.07,91.36,182.48,102.44,119.0,289.27,38.23,145.64,57.48,51.6,34.88,59.03
2019-06-14,261.64,28.98,91.94,183.04,102.62,120.5,289.53,37.85,146.18,58.06,51.74,33.94,59.11
2019-06-17,263.19,28.53,94.8,185.91,103.03,122.17,291.38,36.13,150.68,60.73,52.76,32.64,59.25
2019-06-18,265.4,28.38,95.69,186.66,106.99,135.4,292.53,35.62,155.28,61.55,53.35,32.66,58.56
2019-06-19,268.05,27.94,98.76,189.72,108.65,142.07,296.02,33.94,162.83,64.52,55.25,30.58,59.09
2019-06-20,267.21,28.15,97.54,188.63,107.26,135.16,294.14,34.6,161.1,63.35,54.97,31.93,58.87
2019-06-21,267.28,28.08,97.89,188.53,107.4,135.21,294.18,34.43,161.02,63.68,55.0,32.21,58.81
2019-06-24,267.39,28.03,97.35,188.03,107.34,135.38,293.67,34.45,160.53,63.18,54.61,32.26,58.88
2019-06-25,266.12,28.31,95.36,186.16,107.9,137.83,291.78,35.39,156.52,61.29,53.53,32.5,58.57
2019-06-26,265.42,28.26,95.66,186.46,109.44,144.16,291.29,35.29,158.37,61.49,53.26,32.71,58.08
2019-06-27,265.94,28.19,96.15,186.93,111.49,151.89,292.57,35.0,159.5,62.0,53.93,31.77,58.39
2019-06-28,268.45,27.68,99.59,190.32,115.2,167.7,296.68,33.13,168.86,65.29,56.16,28.91,58.37
2019-07-01,266.84,27.85,98.43,189.2,112.93,157.99,295.59,33.78,164.93,64.2,55.57,29.0,58.44
2019-07-02,268.3,27.67,99.71,190.49,111.85,154.16,297.19,33.11,168.01,65.41,56.44,27.34,58.96
2019-07-03,268.65,27.71,99.38,190.13,110.25,146.25,297.46,33.27,166.88,65.06,56.55,27.9,59.31
2019-07-05,267.9,27.77,99.06,189.81,109.55,144.67,297.01,33.44,165.64,64.77,56.32,28.14,59.4
2019-07-08,266.75,27.92,97.92,188.81,109.23,143.04,295.51,33.99,162.89,63.68,55.44,29.44,59.36
2019-07-09,268.76,27.49,101.1,191.82,112.1,153.46,298.4,32.42,169.92,66.77,57.08,27.77,59.34
2019-07-10,269.69,27.33,102.21,192.85,112.57,153.9,299.34,31.88,172.43,67.81,57.59,26.56,59.63
2019-07-11,271.66,27.39,101.9,192.63,112.78,154.43,299.86,32.01,174.61,67.58,57.89,26.18,59.64
2019-07-12,273.55,27.2,103.29,193.98,114.8,164.0,301.12,31.34,178.19,68.96,58.58,25.64,59.93
2019-07-15,273.58,27.21,103.16,193.91,114.5,162.89,300.64,31.39,178.25,68.89,58.33,25.46,59.98
2019-07-16,273.28,27.31,102.46,193.15,114.61,163.44,299.77,31.77,174.41,68.08,57.79,25.41,59.99
2019-07-17,271.64,27.58,100.46,191.29,114.82,161.94,297.18,32.71,171.28,66.08,56.29,26.71,59.99
2019-07-18,273.22,27.22,103.11,193.74,116.88,170.94,300.01,31.46,180.0,68.67,57.89,25.6,60.47
2019-07-19,271.77,27.55,100.64,191.44,117.25,170.47,297.61,32.61,175.17,66.24,56.5,26.66,60.05
2019-07-22,272.73,27.27,102.8,193.58,119.46,181.05,299.15,31.55,182.73,68.4,57.34,25.27,60.13
