Date,BTAL,DBMF,DIA,PSQ,QQQ,SHV,SMH,SOXL,SPLV,SPY,SQQQ,SVXY,TECL,TQQQ,UPRO,UVXY,VIXM,VIXY,VTI,XLK,XLP
2023-12-21,17.83,26.6,373.8,9.49,408.38,110.01,173.28,30.51,62.01,473.65,13.53,99.98,66.37,50.35,54.29,9.35,17.26,16.58,236.63,192.05,71.22
2023-12-22,17.75,26.55,375.35,9.44,410.88,110.03,175.67,32.16,62.24,475.65,13.29,101.27,67.27,51.27,54.93,8.98,17.11,16.125,237.8,192.85,71.52
2023-12-26,16.71,25.82,376.56,9.41,411.5,110.03,175.86,32.35,62.33,476.51,13.22,103.37,67.3,51.54,55.23,8.44,16.74,15.475,238.25,192.84,71.85
2023-12-27,16.65,25.79,377.03,9.43,411.3,110.1,175.82,32.22,62.55,476.69,13.27,103.51,67.46,51.41,55.22,8.41,16.71,15.45,238.13,193.07,71.88
2023-12-28,16.95,25.76,376.87,9.48,409.52,110.13,174.87,31.4,62.66,475.31,13.45,103.4,66.71,50.7,54.74,8.44,16.75,15.51,237.22,192.48,72.03
2023-12-29,17.27,25.82,377.09,9.63,402.59,110.12,168.97,28.04,63.21,472.65,14.14,103.42,61.59,48.13,53.75,8.43,16.7,15.51,235.63,187.44,72.84
2024-01-02,17.9,25.76,374.21,9.74,398.33,110.13,165.97,26.25,63.05,468.79,14.59,101.63,59.47,46.59,52.45,8.87,16.89,16.05,233.37,185.53,72.27
2024-01-03,17.79,25.96,374.54,9.8,396.28,110.18,164.99,25.58,63.01,467.28,14.84,101.78,58.16,45.81,51.9,8.85,16.79,16.03,232.77,184.17,72.17
2024-01-04,17.71,25.87,374.64,9.79,396.75,110.19,166.08,25.93,62.91,467.92,14.8,103.38,58.15,45.98,52.1,8.42,16.45,15.5,233.12,184.12,72.01
2024-01-05,17.46,26.03,376.84,9.58,404.95,110.21,171.96,28.43,63.29,474.6,13.89,104.57,62.52,48.75,54.27,8.14,16.21,15.12,236.45,188.74,72.54
2024-01-08,17.61,26.06,375.18,9.57,405.75,110.22,172.42,28.42,63.18,473.88,13.82,105.79,62.75,49.07,54.0,7.84,16.02,14.79,236.01,189.04,72.73
2024-01-09,17.64,26.3,376.95,9.5,408.5,110.24,172.58,28.17,63.21,476.56,13.54,106.32,64.35,50.04,54.93,7.74,15.85,14.64,237.23,190.65,72.58
2024-01-10,17.73,26.08,377.17,9.49,409.35,110.31,173.56,28.46,62.87,476.35,13.49,106.6,65.22,50.28,54.79,7.65,15.9436,14.58,237.07,191.62,72.57
2024-01-11,18.01,26.09,375.91,9.49,409.56,110.34,172.95,28.1,63.15,476.68,13.47,105.88,65.83,50.34,54.87,7.85,16.0,14.81,237.11,192.24,72.8
2024-01-12,18.28,26.25,373.66,9.5,409.52,110.34,175.7,29.19,62.88,474.93,13.49,104.13,66.3,50.31,54.26,8.25,16.39,15.3,236.01,192.72,72.4
2024-01-16,18.41,26.3,372.72,9.55,407.21,110.36,174.64,28.43,62.72,472.29,13.72,102.11,65.3,49.44,53.3,8.69,16.57,15.88,234.59,191.77,72.35
2024-01-17,18.31,26.34,374.81,9.43,412.99,110.39,180.31,31.19,62.84,476.49,13.15,103.86,69.23,51.56,54.68,8.25,16.24,15.3,236.66,195.66,72.26
2024-01-18,18.19,26.38,378.6,9.24,421.18,110.42,187.18,34.86,63.03,482.43,12.38,105.17,73.91,54.54,56.73,7.96,15.99,14.94,239.54,200.17,72.05
2024-01-19,18.05,26.48,380.07,9.23,421.73,110.44,188.05,35.26,62.79,483.45,12.34,106.99,74.81,54.76,57.05,7.58,15.71,14.42,240.58,201.05,71.7
2024-01-22,18.09,26.48,379.04,9.19,423.48,110.44,189.01,35.92,63.03,484.86,12.19,108.49,75.75,55.41,57.52,7.23,15.45,14.05,241.02,201.86,72.48
2024-01-23,18.19,26.39,378.09,9.14,425.83,110.45,192.37,37.42,62.43,485.39,11.99,107.17,77.29,56.32,57.68,7.52,15.64,14.42,240.98,203.25,71.59
2024-01-24,18.1,26.41,380.48,9.14,426.35,110.51,192.37,37.12,63.01,488.03,11.97,106.45,78.18,56.48,58.6,7.65,15.7452,14.59,242.32,204.1,72.28
2024-01-25,18.1,26.55,381.09,9.2,423.81,110.52,188.27,34.01,63.0,487.41,12.19,106.91,75.38,55.44,58.36,7.56,15.66,14.43,242.12,201.75,72.63
2024-01-26,17.8,26.58,383.31,9.11,428.15,110.53,190.48,35.04,63.21,491.27,11.83,106.52,77.46,57.07,59.72,7.655,15.68,14.61,244.32,203.6,73.05
2024-01-29,18.06,26.59,384.49,9.17,425.3,110.54,188.59,33.53,63.55,490.89,12.07,107.34,75.6,55.93,59.53,7.48,15.71,14.34,243.98,201.92,73.46
2024-01-30,18.35,26.39,381.37,9.35,416.97,110.57,185.87,32.1,63.12,482.88,12.78,104.61,70.77,52.64,56.63,8.03,16.11,15.08,239.87,197.68,72.92
2024-01-31,18.48,26.64,385.1,9.24,421.88,110.17,187.57,32.45,63.89,489.2,12.34,105.02,73.49,54.5,58.77,7.94,16.0,14.94,243.1,200.17,74.41
2024-02-01,18.42,26.8,386.42,9.1,429.01,110.14,191.22,33.65,63.46,494.35,11.72,105.21,75.58,57.24,60.59,7.9,16.06,14.9,245.18,202.24,74.17
2024-02-02,18.55,26.68,383.58,9.1,428.45,110.15,194.95,35.1,62.86,492.55,11.78,107.3,76.13,56.95,59.91,7.46,15.83,14.37,244.02,202.7,73.71
2024-02-05,18.39,26.69,385.08,9.13,427.59,110.18,192.74,33.83,63.08,493.98,11.86,108.63,74.99,56.62,60.4,7.18,15.66,14.01,244.85,201.77,73.88
2024-02-06,18.36,26.71,386.67,9.03,431.99,110.2,196.63,35.36,63.15,498.1,11.51,108.81,78.01,58.31,61.88,7.14,15.67,13.94,246.78,204.44,73.81
2024-02-07,18.19,26.81,387.35,9.03,432.79,110.25,199.43,37.15,62.98,498.32,11.45,109.26,78.69,58.55,61.95,7.06,15.62,13.87,247.39,205.08,73.79
2024-02-08,18.17,26.89,386.72,8.94,437.05,110.26,203.85,39.32,62.96,501.2,11.12,108.86,81.85,60.27,62.97,7.16,15.71,14.0,248.9,207.84,73.11
2024-02-09,17.88,26.84,388.11,8.99,435.34,110.27,203.06,39.15,63.25,500.98,11.26,107.66,79.88,59.56,62.85,7.38,16.02,14.25,249.14,206.26,73.63
2024-02-12,18.42,26.69,382.82,9.12,428.55,110.25,199.3,36.84,62.71,494.08,11.8,103.55,75.83,56.74,60.28,8.19,16.35,15.3,245.15,202.76,72.84
2024-02-13,18.03,26.84,384.29,9.02,433.22,110.29,203.3,39.12,62.81,498.57,11.41,106.58,78.12,58.54,61.87,7.53,16.14,14.47,247.86,204.88,72.7
2024-02-14,17.85,27.01,388.25,9.0,434.51,110.35,202.62,39.11,63.45,502.01,11.33,106.86,77.51,59.03,63.04,7.43,16.16,14.35,249.77,204.45,73.17
2024-02-15,18.08,26.95,386.19,9.1,430.57,110.35,201.75,38.33,63.35,499.51,11.65,107.15,75.38,57.41,62.07,7.41,16.09,14.33,248.46,202.57,73.28
2024-02-16,18.28,26.75,385.69,9.16,427.32,110.37,197.78,36.42,63.39,496.76,11.92,105.33,73.06,56.08,61.03,7.75,16.23,14.76,246.9,200.51,74.05
2024-02-20,18.46,26.9,386.05,9.2,425.61,110.38,196.51,36.14,63.8,497.21,12.07,105.78,71.59,55.38,61.17,7.66,16.02,14.7,246.95,199.25,74.32
2024-02-21,18.48,27.16,390.54,8.93,438.07,110.42,209.93,41.42,64.17,507.5,11.02,106.93,78.56,60.17,64.94,7.46,16.06,14.4,251.83,205.77,74.55
2024-02-22,18.58,27.23,391.28,8.97,436.78,110.44,208.62,40.17,64.45,507.85,11.12,108.77,77.95,59.62,65.02,7.04,15.8,13.84,252.0,205.29,74.78
2024-02-23,18.48,27.21,390.71,8.97,436.55,110.44,210.35,41.21,63.97,505.99,11.15,109.38,78.24,59.54,64.3,6.91,15.6238,13.7,251.24,205.49,74.48
2024-02-26,18.14,27.3,389.66,8.96,437.6,110.46,209.74,41.11,64.07,506.93,11.07,110.455,78.43,59.91,64.62,6.74,15.52,13.47,251.94,205.67,74.49
2024-02-27,18.3,27.24,389.6,9.0,435.27,110.47,207.41,39.8,64.22,506.26,11.25,109.58,77.28,58.94,64.31,6.89,15.68,13.68,251.52,204.7,74.57
2024-02-28,18.15,27.35,389.95,8.93,439.0,110.53,211.95,42.84,64.01,508.08,10.99,110.36,79.87,60.36,64.94,6.76,15.58,13.49,252.58,206.98,74.45
2024-02-29,17.98,27.57,391.31,8.79,445.61,110.11,220.54,48.33,64.0,512.85,10.49,110.29,84.1,63.13,66.77,6.77,15.62,13.52,254.9,210.76,74.46
2024-03-01,18.09,27.63,390.23,8.84,444.02,110.12,224.09,49.77,64.16,512.3,10.62,110.34,84.09,62.38,66.51,6.77,15.79,13.51,254.65,210.76,74.52
2024-03-04,18.25,27.38,386.19,8.99,436.05,110.135,220.66,46.84,63.98,507.18,11.19,108.06,77.86,59.04,64.49,7.17,16.08,14.05,251.95,205.58,74.7
2024-03-05,18.2,27.49,387.18,8.94,438.79,110.16,226.35,50.22,64.38,509.75,10.98,107.94,79.58,60.13,65.49,7.19,16.0591,14.12,253.44,207.21,75.33
2024-03-06,18.03,27.58,388.45,8.81,445.45,110.2,234.17,55.32,64.58,514.81,10.51,108.22,83.29,62.81,67.39,7.16,16.13,14.02,255.91,210.48,75.76
2024-03-07,17.99,27.25,387.99,8.94,439.02,110.21,224.99,48.95,64.6,511.72,10.96,106.88,79.53,60.06,66.14,7.42,16.3,14.4,254.43,207.35,75.16
2024-03-08,18.16,27.12,388.42,8.97,437.39,110.22,220.98,46.77,64.95,511.28,11.09,107.38,78.92,59.36,65.92,7.3,16.27,14.26,254.02,206.78,75.57
2024-03-11,18.22,27.21,390.79,8.85,443.66,110.24,227.97,49.58,65.01,516.78,10.61,110.06,83.64,61.88,68.03,6.77,16.075,13.55,256.53,211.02,75.96
2024-03-12,18.22,27.55,391.22,8.92,440.25,110.25,223.46,46.08,64.98,515.97,10.88,110.43,80.88,60.44,67.67,6.73,16.04,13.46,256.21,208.74,76.15
2024-03-13,18.47,27.65,390.07,8.95,439.14,110.3,219.46,43.53,64.6,514.95,10.96,108.97,80.97,59.95,67.2,6.96,16.37,13.83,255.22,208.78,75.56
2024-03-14,18.59,27.78,387.0,9.06,433.92,110.32,217.84,42.74,64.53,509.83,11.36,107.95,77.23,57.76,65.74,7.19,16.52,14.08,253.71,205.63,75.53
2024-03-15,18.51,27.95,387.73,8.98,437.48,110.33,218.28,42.54,64.62,512.86,11.05,109.13,78.39,59.39,66.92,6.94,16.285,13.78,255.0,206.3,75.46
2024-03-18,18.62,28.17,390.9,8.96,438.57,110.34,217.8,41.42,65.04,515.71,10.97,110.65,79.33,59.8,68.04,6.68,16.05,13.42,256.47,207.37,75.74
2024-03-19,18.21,28.38,394.99,8.74,443.77,110.37,221.29,43.4,65.14,520.48,10.43,111.92,82.06,61.7,69.75,6.42,15.82,13.07,259.07,209.69,75.97
2024-03-20,17.99,28.55,397.75,8.7,445.87,110.41,226.31,46.31,65.2,522.2,10.3,112.33,82.18,62.5,70.34,6.37,15.88,13.0,260.14,209.84,76.01
2024-03-21,18.11,28.44,394.53,8.7,446.38,110.44,227.64,46.43,64.98,521.21,10.28,112.145,82.23,62.63,70.01,6.39,15.94,13.07,258.5,209.91,75.64
2024-03-22,18.08,28.47,392.95,8.73,444.76,110.44,227.08,45.89,64.74,519.77,10.39,112.45,80.51,61.99,69.42,6.33,15.91,12.98,257.92,208.52,75.43
2024-03-25,18.12,28.24,392.85,8.77,443.32,110.46,224.97,45.03,64.73,518.81,10.48,112.77,79.58,61.41,68.84,6.28,15.8,12.93,257.46,207.66,75.47
2024-03-26,18.12,28.28,397.56,8.75,444.83,110.53,224.89,46.5,65.65,523.17,10.4,113.74,80.64,61.95,70.59,6.13,15.71,12.68,259.73,208.72,76.26
2024-03-27,18.015,28.68,397.76,8.76,444.01,110.54,224.99,46.53,65.87,523.07,10.48,112.74,80.14,61.56,70.55,6.32,15.8494,12.96,259.9,208.27,76.36
2024-03-28,18.21,28.97,395.33,8.75,444.95,110.065,227.94,47.99,65.48,522.16,10.41,112.36,80.74,61.94,70.19,6.36,15.83,13.03,259.7,208.85,75.75
2024-04-01,18.36,28.87,391.63,8.82,441.11,110.08,225.01,45.88,65.31,518.84,10.68,110.74,78.44,60.28,68.77,6.61,16.02,13.38,257.3,206.84,75.36
2024-04-02,18.3,28.89,391.26,8.81,442.1,110.09,225.91,46.19,64.98,519.41,10.62,111.09,78.96,60.68,68.97,6.59,15.96,13.32,257.7,207.39,74.53
2024-04-03,18.37,28.55,386.02,8.96,435.34,110.16,219.89,42.37,64.46,513.07,11.12,108.65,75.22,57.82,66.34,7.01,16.29,13.92,254.61,204.11,74.21
2024-04-04,18.54,28.96,388.86,8.84,440.47,110.17,222.64,43.62,64.71,518.43,10.74,107.56,77.69,59.86,68.4,7.22,16.29,14.19,257.18,206.45,74.33
2024-04-05,18.235,29.12,389.1,8.84,440.6,110.18,223.06,44.0,64.68,518.72,10.74,109.71,77.41,59.9,68.46,6.8,16.08,13.62,257.48,206.21,74.22
2024-04-08,18.03,28.95,388.84,8.82,442.23,110.19,224.1,45.39,64.86,519.32,10.61,110.13,78.47,60.52,68.7,6.72,16.0599,13.56,257.85,207.25,74.58
2024-04-09,18.27,29.5,384.51,44.47,438.37,110.18,222.15,43.09,64.08,514.12,10.9,109.17,75.69,58.93,66.68,6.89,16.235,13.77,254.97,204.71,74.31
2024-04-10,18.12,29.68,384.54,43.77,445.37,110.23,227.31,45.8,63.56,518.0,10.4,55.08,79.98,61.7,68.1,33.58,16.15,13.51,256.7,208.8,74.13
2024-04-11,18.38,29.27,379.87,44.5,438.27,110.24,220.68,41.51,63.06,510.85,10.89,52.78,76.26,58.72,65.2,37.85,16.64,14.7,253.0,205.42,73.38
2024-04-12,18.76,29.64,377.31,45.24,431.06,110.25,217.36,39.78,62.75,504.45,11.44,51.27,71.86,55.77,62.77,41.1,17.0,15.53,249.89,201.52,73.08
2024-04-15,18.89,29.57,377.98,45.24,431.1,110.26,219.16,40.54,62.61,503.53,11.44,52.08,72.03,55.78,62.37,39.19,16.6,15.01,249.14,201.76,73.11
2024-04-16,19.01,29.12,377.45,45.81,425.84,110.28,212.4,37.06,62.83,500.55,11.86,52.41,69.0,53.71,61.26,38.49,16.43,14.87,247.68,198.85,73.38
2024-04-17,19.13,29.22,377.84,46.1,423.41,110.33,208.63,34.91,63.04,499.52,12.07,52.12,66.56,52.75,60.78,38.98,16.6,15.0,247.17,196.58,73.72
2024-04-18,19.26,29.26,379.8,47.06,414.65,110.35,199.21,30.79,63.72,495.16,12.84,51.48,62.35,49.48,59.16,40.52,16.55,15.36,245.23,192.53,74.44
2024-04-19,19.14,29.23,382.37,46.61,418.82,110.36,203.02,32.07,64.06,499.72,12.47,53.46,63.95,50.92,60.75,35.77,15.9,14.2,247.64,194.25,75.15
2024-04-22,18.97,29.46,385.02,45.92,425.07,110.38,207.8,34.11,64.25,505.65,11.91,54.51,66.69,53.19,62.93,33.71,15.62,13.62,250.59,197.13,75.36
2024-04-23,18.93,29.48,384.44,45.79,426.51,110.4,208.04,35.49,64.45,505.41,11.81,54.84,67.66,53.71,62.88,33.29,15.59,13.5,250.65,198.03,75.93
2024-04-24,19.03,29.49,380.92,46.05,424.45,110.43,212.2,37.41,64.31,503.49,12.0,54.21,67.19,52.85,62.03,34.33,15.51,13.8,249.46,197.6,75.75
2024-04-25,18.76,30.21,382.31,45.33,431.0,110.45,217.64,39.8,63.9,508.26,11.43,55.13,69.37,55.28,63.82,32.69,15.51,13.35,251.78,199.83,75.59
2024-04-26,18.78,29.79,383.8,45.16,432.75,110.46,218.38,40.61,64.2,510.06,11.31,55.59,70.2,55.94,64.44,31.94,15.27,13.17,252.77,200.69,75.83
2024-04-29,19.02,29.93,378.13,46.02,424.59,110.47,214.09,38.18,63.7,501.98,11.95,54.78,65.59,52.735,61.4,33.27,15.3699,13.54,248.61,196.27,75.5
2024-04-30,19.07,29.65,378.89,46.37,421.52,110.04,207.85,34.37,63.73,500.35,12.22,54.61,63.64,51.6,60.7,33.5,15.63,13.57,247.99,194.26,75.02
2024-05-01,18.82,29.07,382.23,45.81,426.9,110.09,212.03,36.45,63.78,505.03,11.78,55.52,66.27,53.51,62.37,31.88,15.225,13.14,250.56,197.06,75.65
2024-05-02,18.78,28.98,386.77,44.92,435.48,110.11,217.73,38.97,64.04,511.29,11.08,56.53,71.72,56.7,64.69,30.25,14.99,12.69,253.53,202.55,75.88
2024-05-03,18.6,29.16,388.45,44.42,440.25,110.12,222.67,41.3,64.31,516.57,10.7,57.2,74.22,58.56,66.69,29.09,14.71,12.37,256.25,204.93,75.92
2024-05-06,18.79,29.33,388.74,44.43,440.32,110.13,220.73,40.36,64.81,517.14,10.72,57.41,73.48,58.56,66.89,28.85,14.72,12.32,256.48,204.26,76.75
2024-05-07,19.0,29.45,390.48,44.46,440.06,110.15,221.4,40.41,64.82,517.19,10.74,57.63,74.14,58.45,66.86,28.46,14.67,12.21,256.3,204.84,76.52
2024-05-08,18.88,29.6,394.0,44.4,441.02,110.19,219.98,39.96,65.23,520.17,10.68,57.825,73.97,58.77,67.94,28.24,14.55,12.14,257.81,204.78,77.18
2024-05-09,19.05,29.58,395.18,44.31,442.06,110.21,223.3,41.03,65.47,520.84,10.61,58.25,74.7,59.17,68.23,27.68,14.45,11.99,258.05,205.54,77.62
2024-05-10,18.89,29.7,394.46,44.23,443.08,110.23,223.26,41.27,65.4,520.91,10.55,57.93,75.78,59.56,68.19,28.13,14.49,12.15,258.19,206.51,77.4
2024-05-13,18.69,29.63,395.58,43.94,445.93,110.24,227.08,43.21,65.38,523.3,10.34,58.35,77.81,60.67,69.11,27.41,14.32,11.92,259.45,208.34,77.25
2024-05-14,18.56,29.36,399.28,43.29,452.9,110.27,233.9,47.0,65.67,529.78,9.87,59.55,82.99,63.47,71.64,25.77,14.01,11.43,262.64,213.03,77.3
2024-05-15,18.77,29.44,399.21,43.39,451.98,110.3,232.2,46.26,65.98,528.69,9.94,59.62,82.1,63.08,71.16,25.76,14.06,11.43,261.93,212.29,78.4
2024-05-16,18.81,29.71,399.95,43.43,451.76,110.32,230.25,45.4,66.13,529.45,9.97,59.91,81.44,62.94,71.44,25.35,13.915,11.33,262.3,211.82,78.21
2024-05-17,18.72,29.9,398.1,43.14,454.91,110.34,235.0,48.25,65.71,530.06,9.76,59.9,84.27,64.24,71.65,25.32,13.88,11.36,262.57,214.31,77.67
2024-05-20,18.95,29.84,398.78,43.07,455.8,110.35,234.67,47.98,65.72,531.36,9.71,60.45,84.7,64.57,72.14,24.69,13.83,11.1,263.11,214.66,78.13
2024-05-21,18.95,29.69,396.66,43.08,455.71,110.37,236.59,49.38,65.69,529.83,9.73,59.84,85.27,64.53,71.48,25.44,13.98,11.38,262.22,215.14,77.82
2024-05-22,19.12,29.62,390.66,43.31,453.66,110.425,239.82,48.81,64.79,525.96,9.88,59.41,83.2,63.57,69.82,26.0,14.06,11.53,259.99,213.39,76.9
2024-05-23,19.17,29.68,390.64,42.92,457.95,110.435,244.26,51.44,64.95,529.44,9.6,60.34,85.07,65.35,71.21,24.98,13.87,11.14,261.87,215.19,77.1
2024-05-24,19.07,30.0,388.6,42.77,459.68,110.43,249.83,54.04,64.19,529.81,9.49,59.7,86.14,66.06,71.34,25.61,13.99,11.42,261.87,216.1,76.5
2024-05-28,19.09,29.91,384.58,43.07,456.44,110.44,245.65,50.98,63.72,526.1,9.69,58.55,84.46,64.68,69.8,27.05,14.19,11.84,259.72,214.73,75.95
2024-05-29,19.2,29.69,381.48,43.54,451.55,110.47,242.27,50.0,64.11,522.61,10.02,58.63,78.67,62.6,68.37,27.04,14.08,11.82,258.45,209.83,76.15
2024-05-30,19.27,29.64,387.53,43.56,450.71,110.51,240.48,48.59,65.24,527.37,10.02,59.54,79.05,62.53,70.17,25.8,13.9,11.44,260.44,210.16,77.34
2024-05-31,19.21,29.37,386.24,43.45,453.13,110.06,243.48,48.59,65.07,527.8,9.93,59.76,79.64,63.14,70.34,25.56,13.97,11.38,260.52,210.69,77.31
2024-06-03,19.35,28.89,387.51,43.33,454.37,110.08,242.6,47.59,65.39,528.39,9.86,59.6,79.94,63.61,70.52,25.66,14.06,11.44,260.49,211.13,77.98
2024-06-04,19.22,29.21,388.53,42.47,463.53,110.09,254.41,53.52,65.39,534.67,9.26,60.19,85.29,67.45,73.02,24.96,14.02,11.21,263.68,215.82,77.81
2024-06-05,19.11,29.28,389.33,42.49,463.37,110.12,252.41,52.51,65.35,534.66,9.29,60.44,84.46,67.37,72.99,24.72,14.14,11.13,263.45,215.1,78.05
2024-06-06,19.305,29.52,388.49,42.56,462.96,110.15,252.21,51.87,65.31,534.01,9.32,60.73,84.96,67.12,72.64,24.35,14.0625,11.02,262.95,215.6,77.66
2024-06-07,19.32,29.78,389.29,42.42,464.83,110.17,255.86,53.95,65.23,535.66,9.22,60.78,85.53,67.83,73.3,24.29,14.06,11.05,263.83,216.15,77.6
2024-06-10,19.25,29.7,387.97,42.12,468.02,110.18,255.48,54.17,65.14,536.95,9.03,60.75,90.27,69.23,73.8,24.3,14.06,11.04,264.28,220.17,77.56
2024-06-11,19.05,29.6,387.69,41.59,474.15,110.22,263.09,58.72,65.0,541.36,8.68,61.4,96.22,71.96,75.6,23.59,14.1,10.8,266.77,225.04,76.71
2024-06-12,19.04,29.4,386.88,41.37,476.72,110.23,267.21,60.86,65.0,542.45,8.54,61.4,98.58,73.11,76.07,23.59,14.13,10.8,266.89,226.82,76.81
2024-06-13,19.26,29.4,386.46,41.2,479.19,110.28,267.89,60.1,64.89,542.78,8.43,60.46,99.44,74.17,76.08,24.63,14.3,11.16,266.69,227.67,76.95
2024-06-14,19.3517,29.68,388.58,40.69,485.06,110.29,272.48,62.67,65.36,547.1,8.13,60.67,103.96,76.86,77.87,24.41,14.32,11.08,268.72,231.12,77.68
2024-06-17,19.36,29.68,389.14,40.7,485.21,110.32,276.76,65.24,65.57,548.49,8.12,60.8,104.38,76.9,78.44,24.27,14.386,11.0,269.4,231.41,77.78
2024-06-18,19.57,30.05,392.07,41.04,481.47,110.34,268.92,60.02,65.79,547.0,8.32,59.99,100.71,75.09,77.75,25.45,14.79,11.39,268.72,228.81,77.61
2024-06-20,19.7,29.96,391.34,41.18,480.18,110.39,264.89,58.2,65.78,544.51,8.4,60.36,99.76,74.4,77.2,24.69,14.54,11.19,268.31,228.41,77.67
2024-06-21,19.71,30.08,393.98,41.66,473.96,110.4,255.78,53.22,66.18,542.74,8.69,60.47,92.9,71.88,76.59,24.58,14.41,11.13,267.86,222.42,77.91
2024-06-24,19.74,30.01,391.02,41.17,479.38,110.42,261.77,55.3,65.62,544.83,8.39,61.2,97.77,74.28,77.44,23.76,14.33,10.88,268.74,226.5,77.41
2024-06-25,19.68,30.18,391.24,40.35,480.37,110.42,260.91,54.78,65.23,545.51,8.18,61.46,97.53,74.46,77.53,23.39,14.33,10.77,268.73,226.24,77.25
2024-06-26,19.58,29.96,391.56,40.26,481.61,110.45,258.86,53.8,65.2,546.37,8.13,61.79,97.64,75.0,77.82,23.08,14.1835,10.68,269.38,226.35,76.92
2024-06-27,19.62,30.06,391.13,40.5,479.11,110.5,260.7,55.36,64.95,544.22,8.28,61.39,97.38,73.82,76.84,23.54,14.33,10.85,267.51,226.23,76.58
2024-06-28,19.74,30.55,391.46,40.28,481.92,110.05,261.01,55.36,64.57,545.34,8.12,62.55,99.48,75.03,77.28,22.34,13.97,10.415,268.05,227.94,76.04
2024-07-01,19.68,30.45,393.29,39.87,486.98,110.07,263.63,57.6,64.86,549.01,7.88,62.96,100.88,77.33,78.79,21.79,13.95,10.29,269.6,229.08,76.57
2024-07-02,19.57,30.46,392.83,39.56,491.04,110.1,269.62,60.39,64.74,551.46,7.69,62.79,104.92,79.23,79.78,22.05,14.09,10.34,270.71,232.17,76.44
2024-07-03,19.43,30.42,393.7,39.16,496.16,110.14,269.72,60.81,65.03,554.64,7.45,62.74,105.85,81.63,81.12,22.04,14.07,10.37,272.12,232.88,77.38
2024-07-05,19.395,30.27,393.46,39.09,497.34,110.17,274.21,64.31,64.89,555.28,7.4,63.3,107.94,82.17,81.37,21.57,14.03,10.2,272.49,234.47,77.26
2024-07-08,19.41,30.4,392.94,39.07,497.77,110.17,274.81,64.25,64.79,555.82,7.39,63.26,107.54,82.35,81.57,21.57,14.05,10.2,272.42,234.28,77.06
2024-07-09,19.41,30.58,397.26,38.66,502.96,110.18,281.27,68.59,65.31,561.32,7.17,63.34,112.11,84.93,83.92,21.49,13.9235,10.18,275.06,237.68,77.4
2024-07-10,19.04,30.16,397.63,39.53,491.93,110.21,271.02,61.99,65.87,556.48,7.63,63.22,103.84,79.35,81.76,21.59,14.1,10.21,273.83,231.73,77.11
2024-07-11,18.89,30.1,400.32,39.33,494.82,110.27,274.45,63.94,66.35,559.99,7.51,63.75,106.41,80.64,83.22,20.98,14.0,10.04,275.64,233.8,77.45
2024-07-12,18.9,30.12,402.36,39.23,496.15,110.29,273.83,64.14,66.22,561.53,7.46,63.22,106.94,81.24,83.9,21.56,14.14,10.24,276.82,234.22,77.0
2024-07-15,18.74,30.3,409.66,39.22,496.34,110.3,273.71,65.3,66.93,564.86,7.46,62.97,105.93,81.3,85.37,21.79,14.15,10.28,279.1,233.44,77.74
2024-07-16,19.19,29.77,411.93,40.37,481.77,110.31,254.22,51.55,67.53,556.94,8.11,61.89,93.61,74.15,81.73,22.88,14.33,10.63,275.16,224.36,78.74
2024-07-17,19.29,29.79,406.72,40.59,479.49,110.33,255.54,51.66,67.17,552.66,8.23,60.98,93.42,73.04,79.79,23.9,14.48,10.95,272.76,224.38,78.35
2024-07-18,19.41,29.67,402.95,40.98,475.24,110.39,248.14,47.0,66.66,548.99,8.46,59.71,89.06,71.06,78.11,25.41,14.52,11.43,271.06,220.87,78.09
2024-07-19,19.15,29.84,404.15,40.37,482.32,110.4,257.72,52.93,66.98,554.65,8.09,61.42,95.23,74.16,80.54,23.48,14.29,10.81,273.89,226.1,78.14
2024-07-22,19.1,29.59,403.49,40.53,480.62,110.415,254.86,50.53,66.64,553.78,8.18,61.59,94.12,73.36,80.12,23.14,14.35,10.71,273.69,225.2,77.86
2024-07-23,19.55,29.23,398.67,42.0,463.38,110.43,240.98,42.9,66.46,541.23,9.06,57.39,82.61,65.45,74.64,27.83,14.95,12.2,267.53,215.88,77.79
2024-07-24,19.41,29.05,399.49,42.48,458.27,110.44,236.56,39.78,66.5,538.41,9.37,57.16,79.6,63.27,73.42,28.12,15.0,12.3,266.5,213.57,77.7
2024-07-25,19.4,29.13,405.97,42.07,462.97,110.5,240.31,41.92,67.24,544.44,9.1,58.8,82.54,65.08,75.84,25.85,14.71,11.6,269.69,216.28,78.49
2024-07-26,19.44,29.04,405.51,42.0,463.9,110.52,238.6,41.81,67.48,544.76,9.05,59.28,81.53,65.46,75.91,25.29,14.47,11.42,269.71,215.32,78.52
2024-07-29,19.64,28.92,407.41,42.58,457.53,110.53,229.47,37.24,67.76,542.0,9.43,58.4,75.33,62.79,74.74,26.37,14.55,11.77,268.59,209.91,77.99
2024-07-30,19.37,28.94,408.49,41.34,471.07,110.54,246.99,44.39,67.67,550.81,8.59,59.21,84.87,68.28,78.23,25.22,14.4,11.45,272.57,218.8,77.85
2024-07-31,19.9,28.42,403.23,42.33,459.66,110.08,231.01,35.0,68.18,543.01,9.22,56.6,75.48,63.36,75.01,28.79,14.91,12.48,268.3,210.64,78.57
