Date,BIL,BTAL,COKE,COST,EDC,EDZ,EUM,FTLS,IAU,KMLM,LLY,MO,NVO,PGR,PSQ,QLD,QQQ,TLT,TQQQ,UUP,UVXY,VIXY
2024-06-03,91.45,19.35,986.39,821.9955,30.57,10.18,13.93,61.38,43.98,28.91,826.9304,42.5683,139.92,207.6324,43.33,90.14,454.37,92.67,63.61,28.53,25.66,11.44
2024-06-04,91.46,19.22,998.8,828.8604,31.96,9.64,13.6949,61.6,44.49,28.82,826.1061,42.4229,141.0,208.2594,42.47,93.78,463.53,93.35,67.45,28.57,24.96,11.21
2024-06-05,91.47,19.11,1018.02,837.1461,32.51,9.52,13.61,61.7,44.84,28.77,831.5984,42.441,142.4,208.8275,42.49,93.7,463.37,93.21,67.37,28.53,24.72,11.13
2024-06-06,91.51,19.305,1021.03,840.0669,31.34,9.87,13.785,61.76,43.24,28.75,844.2122,42.4501,142.88,208.181,42.56,93.48,462.96,91.5,67.12,28.77,24.35,11.02
2024-06-07,91.53,19.32,1014.04,842.8089,31.9,9.71,13.705,61.67,43.63,28.96,859.1201,42.2592,143.63,205.977,42.42,94.22,464.83,90.89,67.83,28.84,24.29,11.05
2024-06-10,91.54,19.25,1036.01,843.7725,31.5,9.8112,13.765,61.9,43.77,28.8,859.9346,42.1774,141.79,204.2237,42.12,95.47,468.02,91.83,69.23,28.88,24.3,11.04
2024-06-11,91.56,19.05,1024.19,842.2823,32.37,9.5134,13.66,62.2,43.88,28.66,861.4045,41.6957,143.26,198.2975,41.59,97.98,474.15,92.52,71.96,28.75,23.59,10.8
2024-06-12,91.57,19.04,1012.09,840.4445,32.16,9.57,13.66,62.45,43.53,28.49,877.3255,41.5866,142.49,199.4337,41.37,98.99,476.72,93.88,73.11,28.86,23.59,10.8
2024-06-13,91.62,19.26,1004.01,850.0911,32.27,9.57,13.65,62.5,44.08,28.49,872.4787,41.1686,142.5,199.7472,41.2,99.97,479.19,94.67,74.17,28.99,24.63,11.16
2024-06-14,91.63,19.3517,1001.68,862.2512,32.87,9.4,13.555,62.95,43.85,28.67,878.9941,41.5216,140.37,203.9788,40.69,102.4,485.06,93.73,76.86,28.92,24.41,11.08
2024-06-17,91.65,19.36,1023.93,865.0728,33.73,9.13,13.4421,62.97,44.03,28.55,885.4003,41.6145,140.8,206.4374,40.7,102.43,485.21,94.59,76.9,28.91,24.27,11.0
2024-06-18,91.67,19.57,977.89,856.8169,33.6,9.17,13.48,62.87,44.58,28.87,879.9675,42.1997,140.99,206.5354,41.04,100.8,481.47,93.96,75.09,29.03,25.45,11.39
2024-06-20,91.7,19.7,995.31,842.779,33.17,9.31,13.5277,62.96,43.89,28.85,877.8718,42.4876,141.96,204.9093,41.18,100.2,480.18,93.96,74.4,29.1,24.69,11.19
2024-06-21,91.72,19.71,1033.07,842.63,33.15,9.31,13.525,62.97,44.08,28.61,884.0594,43.1471,142.28,206.3688,41.66,97.95,473.96,94.34,71.88,29.0,24.58,11.13
2024-06-24,91.72,19.74,1053.44,849.932,32.67,9.27,13.565,63.19,43.85,28.82,898.4609,43.1193,146.91,204.018,41.17,100.18,479.38,94.5,74.28,29.03,23.76,10.88
2024-06-25,91.73,19.68,1062.67,851.2535,32.42,9.35,13.4352,63.1,43.46,28.97,895.1336,43.0635,143.67,203.9298,40.35,100.48,480.37,93.15,74.46,29.17,23.39,10.77
2024-06-26,91.75,19.58,1070.88,845.074,32.5,9.29,13.4352,62.73,43.96,28.944,902.8608,42.2275,144.49,207.0251,40.26,100.94,481.61,93.52,75.0,29.13,23.08,10.68
2024-06-27,91.78,19.62,1085.0,844.448,32.66,9.28,13.4267,62.59,43.93,29.16,899.2256,42.3111,142.74,203.4596,40.5,99.81,479.11,91.78,73.82,29.13,23.54,10.85
2024-06-28,91.42,19.74,1110.0,840.1562,32.79,9.23,13.395,62.96,44.06,29.32,908.1545,42.757,145.42,205.1738,40.28,101.03,481.92,89.91,75.03,29.14,22.34,10.415
2024-07-01,91.43,19.68,1105.46,853.757,33.12,9.15,13.36,62.75,44.06,29.26,900.5466,42.7756,142.98,206.7998,39.87,103.12,486.98,90.61,77.33,29.1,21.79,10.29
2024-07-02,91.46,19.57,1092.15,857.0354,34.56,8.72,13.175,63.15,44.55,29.25,891.9951,42.6827,138.87,206.0648,39.56,104.79,491.04,91.8,79.23,28.98,22.05,10.34
2024-07-03,91.49,19.43,1077.53,879.8955,34.96,8.63,13.125,63.19,45.15,29.47,908.3531,42.822,142.37,205.9766,39.16,106.92,496.16,92.56,81.63,28.88,22.04,10.37
2024-07-05,91.51,19.395,1089.25,875.097,35.03,8.65,13.1173,63.23,44.6,29.59,911.7599,42.7477,143.07,205.5161,39.09,107.45,497.34,92.76,82.17,28.93,21.57,10.2
2024-07-08,91.51,19.41,1076.86,881.0677,35.46,8.525,13.0606,63.33,44.66,29.6,926.1613,43.3794,140.43,205.3004,39.07,107.56,497.77,92.35,82.35,28.97,21.57,10.2
2024-07-09,91.53,19.41,1082.6,878.5443,35.94,8.4054,12.995,63.55,44.83,29.8,933.3919,43.593,142.74,205.7905,38.66,109.83,502.96,92.64,84.93,28.94,21.49,10.18
2024-07-10,91.54,19.04,1080.52,841.0703,36.64,8.27,12.92,62.95,45.63,29.7,927.7902,43.7323,139.79,207.5839,39.53,104.94,491.93,93.54,79.35,28.79,21.59,10.21
2024-07-11,91.58,18.89,1082.93,837.4044,36.99,8.19,12.8835,62.94,45.61,29.755,941.9532,44.3361,142.08,209.0342,39.33,106.13,494.82,93.94,80.64,28.69,20.98,10.04
2024-07-12,91.6,18.9,1066.32,843.1963,35.86,8.42,13.01,63.07,45.76,29.99,943.9992,44.3268,141.39,212.7583,39.23,106.72,496.15,92.86,81.24,28.74,21.56,10.24
2024-07-15,91.6,18.74,1083.44,845.223,36.42,8.29,12.945,63.08,46.66,29.99,935.1994,44.6148,140.87,205.8002,39.22,106.78,496.34,94.17,81.3,28.74,21.79,10.28
2024-07-16,91.63,19.19,1067.69,840.7623,34.56,8.7,13.16,62.52,46.44,29.96,899.4343,45.8781,135.42,216.9233,40.37,100.49,481.77,94.19,74.15,28.61,22.88,10.63
2024-07-17,91.64,19.29,1089.15,833.8973,33.6,8.955,13.285,62.44,46.15,29.91,843.1296,45.8223,129.99,220.0397,40.59,99.5,479.49,93.47,73.04,28.74,23.9,10.95
2024-07-18,91.67,19.41,1085.5,832.6654,32.64,9.2,13.42,62.29,45.32,29.74,851.6413,45.9338,131.54,214.9633,40.98,97.69,475.24,92.92,71.06,28.82,25.41,11.43
2024-07-19,91.69,19.15,1091.21,841.8948,33.43,9.02,13.315,62.81,45.33,29.55,860.0836,45.8874,133.18,211.9742,40.37,100.55,482.32,92.65,74.16,28.8,23.48,10.81
2024-07-22,91.69,19.1,1115.87,846.5543,32.54,9.26,13.44,62.81,45.49,29.55,872.3198,45.6273,133.28,211.5822,40.53,99.86,480.62,92.52,73.36,28.85,23.14,10.71
2024-07-23,91.72,19.55,1104.96,825.4031,31.17,9.66,13.6394,62.18,45.31,29.53,854.035,45.9059,131.6,211.1315,42.0,92.64,463.38,91.52,65.45,28.84,27.83,12.2
2024-07-24,91.72,19.41,1104.02,810.63,30.75,9.765,13.6801,61.8411,44.62,29.49,815.6079,46.2589,127.86,208.5148,42.48,90.61,458.27,92.27,63.27,28.84,28.12,12.3
2024-07-25,91.77,19.4,1130.65,813.4257,31.64,9.48,13.5606,62.37,45.08,29.72,799.1506,46.8441,126.73,211.3667,42.07,92.44,462.97,92.99,65.08,28.82,25.85,11.6
2024-07-26,91.77,19.44,1112.42,811.3961,31.27,9.61,13.605,62.22,45.02,29.71,802.299,46.937,128.05,209.3576,42.0,92.72,463.9,93.49,65.46,28.9,25.29,11.42
2024-07-29,91.78,19.64,1140.55,805.8943,30.88,9.74,13.68,62.41,45.49,29.65,784.8385,46.9556,129.23,211.3667,42.58,90.16,457.53,93.85,62.79,28.92,26.37,11.77
2024-07-30,91.8,19.37,1145.89,817.8032,32.87,9.11,13.365,62.92,46.3,29.72,798.803,45.5251,132.63,209.8378,41.34,95.51,471.07,94.81,68.28,28.76,25.22,11.45
2024-07-31,91.42,19.9,1241.38,812.7194,31.19,9.5509,13.6,62.59,46.14,29.77,826.7814,46.4633,132.46,210.9747,42.33,90.89,459.66,95.31,63.36,28.86,28.79,12.48
2024-08-01,91.47,20.48,1274.29,817.8828,29.78,9.99,13.8114,61.55,46.05,29.44,798.9916,47.4386,127.49,212.6015,43.39,86.5,448.75,98.28,58.74,28.57,39.02,15.47
2024-08-02,91.47,20.61,1215.59,797.7363,27.29,10.86,14.22,60.73,45.48,29.09,769.9901,45.8409,126.0,206.692,44.63,81.49,435.37,98.8,53.62,28.41,63.44,22.13
2024-08-05,91.49,20.65,1257.5,812.7094,27.73,10.67,14.135,61.07,45.1,28.96,787.7883,45.9617,130.12,209.7693,44.28,82.9,439.53,96.59,54.96,28.5,44.24,17.59
2024-08-06,91.51,20.92,1253.45,806.163,28.21,10.48,14.0345,61.03,45.06,28.82,766.8914,46.4726,119.23,211.5627,44.77,81.06,434.77,95.91,53.19,28.56,42.55,17.06
2024-08-07,91.52,20.64,1259.83,835.1442,30.16,9.7818,13.74,61.42,45.77,28.84,839.564,46.8627,128.17,213.9931,43.41,86.04,448.07,95.32,58.06,28.6,37.75,15.69
2024-08-08,91.54,20.62,1259.41,850.5651,30.59,9.64,13.665,61.7519,45.89,28.95,885.6188,46.8441,133.47,217.2957,43.2,86.91,450.41,96.26,58.85,28.57,30.24,13.6
2024-08-09,91.57,20.56,1254.11,859.1609,30.85,9.51,13.62,62.04,46.67,29.02,878.3683,46.7327,129.89,218.5305,43.12,87.23,451.38,96.61,59.25,28.57,30.0,13.55
2024-08-12,91.58,20.31,1254.16,860.4046,31.89,9.225,13.47,62.39,46.6,29.24,901.8774,47.4758,133.57,217.8837,42.08,91.53,462.58,97.28,63.56,28.42,26.65,12.49
2024-08-13,91.59,20.52,1258.17,858.3054,31.38,9.39,13.54,62.54,46.23,29.23,925.3469,47.5501,134.42,229.6535,42.06,91.6,462.73,97.89,63.67,28.45,23.86,11.65
2024-08-14,91.6,20.08,1270.17,872.8706,32.38,9.0749,13.41,63.0,46.37,29.29,926.5405,47.1321,137.57,232.0349,41.01,96.18,474.42,97.1,68.46,28.55,22.42,11.22
2024-08-15,91.65,20.16,1261.0,866.1451,33.51,8.78,13.255,63.08,47.4,29.37,917.1316,47.6708,134.89,231.1627,40.99,96.35,475.03,97.44,68.64,28.41,22.44,11.21
2024-08-16,91.65,20.0,1274.12,867.8961,34.52,8.53,13.13,63.46,47.35,29.44,916.8232,47.6708,135.25,233.0247,40.47,98.88,481.27,97.89,71.3,28.26,21.7,10.96
2024-08-19,91.67,20.02,1267.97,871.7265,33.57,8.73,13.24,63.14,47.51,29.59,944.8308,47.7823,135.81,233.9753,40.57,98.44,480.26,98.67,70.86,28.16,23.11,11.44
2024-08-20,91.69,20.18,1321.29,876.9197,34.0,8.68,13.18,63.55,47.46,29.71,946.8201,48.126,134.96,232.5739,40.37,99.39,482.5,98.73,71.83,28.07,23.5,11.56
2024-08-21,91.69,20.12,1355.99,873.0795,32.82,8.98,13.35,63.45,46.88,29.69,949.0082,48.1446,136.88,235.4159,41.04,96.16,474.85,97.75,68.38,28.2,25.1,12.08
2024-08-22,91.73,19.74,1350.0,874.7211,34.35,8.5,13.12,63.55,47.43,29.64,947.5859,48.7112,136.97,236.4253,40.61,98.23,480.0,98.39,70.53,27.96,22.87,11.35
2024-08-23,91.74,19.84,1339.75,887.9532,33.41,8.74,13.25,63.05,47.58,29.46,945.3879,48.962,135.3,237.6013,41.03,96.29,475.34,98.14,68.46,28.02,22.82,11.37
2024-08-26,91.76,19.9601,1334.15,904.2596,33.56,8.71,13.23,63.8,47.71,29.36,949.3165,49.2407,135.18,240.6589,40.91,96.86,476.76,97.97,69.04,27.93,22.11,11.11
2024-08-27,91.77,20.2,1327.8,883.516,32.88,8.91,13.32,63.51,47.38,29.37,943.8065,49.4357,134.48,243.2951,41.4,94.62,471.35,97.85,66.7,28.09,23.96,11.75
2024-08-28,91.77,20.09,1325.8,882.1033,33.0,8.88,13.3109,63.39,47.62,29.17,935.1138,49.5658,137.52,245.0101,41.45,94.33,470.66,97.53,66.35,28.19,22.77,11.33
2024-08-29,91.82,20.18,1342.4,887.8239,33.18,8.84,13.2855,63.7,47.28,29.12,954.8265,49.9466,139.16,247.1563,41.0,96.55,476.27,96.49,68.61,28.27,21.83,11.0
2024-08-30,91.46,20.55,1328.84,874.0844,31.24,9.34,13.56,62.5,47.09,29.27,951.3554,50.2253,136.26,247.2739,42.26,90.62,461.81,97.75,62.35,28.32,28.3,13.23
2024-09-03,91.47,20.57,1352.45,885.476,31.08,9.38,13.56,62.65,47.11,29.51,941.1907,50.8198,134.53,248.8321,42.38,90.14,460.61,99.01,61.82,28.18,29.29,13.51
2024-09-04,91.48,20.65,1348.38,881.4565,31.31,9.33,13.555,62.42,47.51,29.64,907.8123,50.4111,130.89,244.5495,42.35,90.32,461.04,99.57,62.02,28.14,27.24,12.93
2024-09-05,91.53,20.69,1329.9,872.204,29.53,9.87,13.8055,61.76,47.15,29.76,897.8266,49.8723,131.14,243.7165,43.51,85.44,448.69,99.56,56.99,28.18,30.36,13.85
2024-09-06,91.53,20.89,1350.83,891.9128,30.24,9.62,13.71,61.91,47.35,29.75,903.3565,50.281,131.91,246.2841,42.96,87.58,454.46,99.99,59.11,28.3,27.31,12.99
2024-09-09,91.56,20.82,1287.56,889.7241,29.94,9.72,13.7415,61.75,47.55,30.15,896.3745,50.2346,129.78,244.1477,42.6,89.17,458.66,100.69,60.7,28.31,26.67,12.74
2024-09-10,91.56,20.46,1277.88,895.803,30.49,9.55,13.6589,62.22,47.48,30.04,915.9082,49.3893,135.23,244.5985,41.7,92.97,468.62,100.61,64.57,28.34,24.91,12.19
2024-09-11,91.57,20.39,1271.09,910.3582,31.18,9.3,13.52,62.1,48.32,29.88,929.9618,48.897,136.66,244.4907,41.28,94.87,473.22,100.14,66.48,28.22,24.59,12.11
2024-09-12,91.62,20.26,1296.96,911.3233,31.56,9.21,13.495,62.59,48.8,29.93,918.713,49.1942,137.0,250.3511,41.12,95.63,475.34,100.41,67.35,28.18,24.45,12.06
2024-09-13,91.64,20.2,1280.39,903.2348,31.89,9.08,13.45,62.7366,48.77,30.11,918.5438,48.9669,136.9,251.1841,41.32,94.76,473.24,101.33,66.45,28.09,24.83,12.14
2024-09-16,91.65,20.0,1261.36,892.689,32.08,9.08,13.4398,62.98,48.53,29.87,901.2778,47.8303,132.0,251.7721,41.3,94.86,473.49,100.84,66.49,28.18,25.58,12.45
2024-09-17,91.67,19.92,1265.62,887.9632,31.67,9.185,13.4801,62.95,48.15,29.61,900.0743,47.9535,132.06,252.5071,41.5,93.97,471.44,99.59,65.62,28.21,25.27,12.3
2024-09-18,91.69,19.52,1266.98,896.1411,33.66,8.61,13.2144,63.565,48.89,29.565,910.0898,47.5746,134.88,250.1943,40.46,98.77,483.36,99.26,70.58,28.09,23.66,11.84
2024-09-19,91.73,19.56,1264.25,902.3492,33.5,8.62,13.2351,63.01,49.52,29.34,916.505,47.7262,127.54,254.0555,40.58,98.32,482.44,98.88,70.13,28.14,23.52,11.76
2024-09-20,91.74,19.63,1314.03,912.3978,34.15,8.45,13.1425,63.44,49.6,29.27,913.551,48.3229,123.7,252.4483,40.48,98.84,483.04,98.67,70.65,28.18,23.62,11.8
2024-09-23,91.75,19.63,1293.99,896.9371,37.56,7.51,12.68,63.32,50.31,29.28,919.429,48.4839,125.44,251.4095,40.29,99.78,485.37,98.65,71.65,28.02,23.64,11.81
2024-09-24,91.77,19.74,1295.58,903.782,36.16,7.76,12.7058,63.0,50.25,29.01,919.5583,48.3418,126.95,251.8505,39.57,99.97,485.82,97.83,71.67,28.21,24.09,11.94
2024-09-25,91.77,19.6,1286.41,896.8376,40.27,6.96,12.25,63.21,50.5,29.41,904.4008,48.3892,124.3,247.3327,39.3,101.39,489.47,98.06,73.19,28.08,24.11,11.95
2024-09-26,91.8,19.55,1295.96,881.0983,39.96,6.96,12.275,63.09,50.09,29.42,873.0413,48.3513,120.76,246.0783,39.54,100.2,486.75,98.57,71.93,28.07,25.8,12.51
2024-09-27,91.81,19.6,1316.4,881.9938,37.97,7.29,12.49,63.47,49.7,29.23,881.1473,48.3418,119.07,248.6851,39.44,100.7,488.07,98.1,72.49,28.18,24.93,12.25
2024-09-30,91.46,19.96,1308.57,872.9004,38.75,7.14,12.35,63.06,50.21,29.16,879.6952,48.2376,118.01,249.1849,40.0,97.85,481.27,98.49,69.42,28.3,27.8,13.21
2024-10-01,91.47,19.85,1295.02,874.0446,41.18,6.72,12.1449,63.28,50.22,28.82,886.2496,47.9156,116.48,249.3417,39.96,98.18,481.95,97.66,69.68,28.42,27.26,13.0
2024-10-02,91.49,19.95,1272.83,871.1991,39.76,6.98,12.29,63.39,50.2,28.25,880.7594,47.3378,115.08,247.3221,39.99,98.02,481.59,96.74,69.52,28.51,29.08,13.57
2024-10-03,91.51,19.89,1292.09,878.6012,40.62,6.77,12.1817,63.65,50.08,27.92,882.3607,47.4515,115.12,250.3515,39.53,100.35,487.32,95.55,71.97,28.67,27.46,13.09
2024-10-04,91.53,19.64,1257.28,869.1298,41.67,6.61,12.0804,63.45,49.92,27.64,893.5399,47.281,117.77,240.7045,39.98,98.09,482.1,94.83,69.6,28.69,31.04,14.23
2024-10-07,91.53,19.65,1278.61,885.8738,38.42,7.15,12.39,63.21,49.54,27.92,908.7769,46.9306,117.2,244.1358,39.38,101.02,489.3,94.99,72.62,28.69,29.25,13.66
2024-10-08,91.54,19.77,1276.46,904.4584,37.75,7.23,12.453,63.88,49.27,27.78,914.7644,47.5746,117.0,245.8417,39.07,102.59,493.15,94.45,74.37,28.82,28.12,13.32
2024-10-09,91.55,19.66,1267.0,889.0675,38.08,7.17,12.4298,63.64,49.65,27.68,905.7634,47.0537,117.53,246.8417,39.14,102.37,492.59,94.08,74.11,28.81,28.62,13.5
2024-10-10,91.6,19.5,1282.91,884.491,38.86,7.02,12.38,64.28,50.16,27.83,927.0178,47.2052,120.04,249.1064,39.12,102.58,493.36,93.7,74.3,28.83,28.19,13.36
2024-10-11,91.59,19.59,1301.58,885.2173,38.39,7.14,12.405,64.55,50.1,28.01,924.4816,47.2242,119.76,246.9398,38.78,104.3,497.5,93.765,76.2,28.92,26.69,12.89
2024-10-14,91.62,19.59,1304.7,890.0424,35.99,7.6,12.68,64.41,50.28,28.32,908.3792,47.2621,117.81,246.6653,39.32,101.5,490.85,94.91,73.16,28.94,28.0,13.29
2024-10-15,91.62,19.45,1309.13,882.8494,36.75,7.42,12.58,64.66,50.53,28.4,911.4623,47.5083,118.03,250.3613,39.32,101.53,490.91,95.31,73.12,29.02,27.52,13.17
2024-10-16,91.64,19.6,1305.59,880.77,36.65,7.48,12.605,64.82,50.84,28.28,912.1586,47.1105,118.22,246.4103,39.28,101.69,491.25,93.8,73.34,29.11,26.92,12.95
2024-10-17,91.67,19.49,1287.48,885.0182,37.69,7.22,12.51,64.91,51.37,28.6,913.004,46.9874,118.09,246.1946,39.06,102.93,494.47,93.87,74.64,29.03,25.97,12.65
2024-10-18,91.69,19.68,1274.21,882.2426,36.82,7.41,12.56,64.66,51.38,28.22,901.2281,46.4665,117.33,245.8221,38.99,103.32,495.42,92.23,75.05,29.16,26.02,12.66
2024-10-21,91.7,19.71,1265.48,888.9282,36.59,7.41,12.61,64.83,51.92,28.07,904.2318,47.4136,116.47,243.381,38.96,103.52,495.96,92.32,75.27,29.19,25.87,12.63
2024-10-22,91.7,19.92,1273.74,894.5792,35.94,7.55,12.68,64.25,51.29,27.95,898.3636,47.1674,115.74,242.4006,39.57,100.32,488.36,92.07,71.79,29.29,27.82,13.25
2024-10-23,91.71,19.72,1263.76,888.8585,35.71,7.62,12.71,64.39,51.68,27.9,886.4982,47.3,113.92,242.028,39.26,101.93,492.32,92.66,73.5,29.18,27.11,13.03
2024-10-24,91.75,19.71,1248.85,886.6697,35.73,7.65,12.75,64.15,51.8,27.91,887.8707,47.0821,113.38,238.9986,39.05,103.1,495.32,92.14,74.74,29.28,29.06,13.63
2024-10-25,91.75,19.4,1230.58,886.4112,36.01,7.55,12.6708,64.52,51.78,28.38,890.7451,47.5936,112.36,239.5182,39.05,103.14,495.4,91.89,74.81,29.28,26.98,13.01
2024-10-28,91.77,19.59,1209.61,882.4614,35.81,7.635,12.72,64.17,52.36,28.25,898.6919,47.3094,111.98,236.9398,38.68,105.09,500.16,92.03,76.88,29.29,26.82,12.94
2024-10-29,91.78,19.58,1199.57,874.6017,34.68,7.85,12.8273,64.21,52.65,28.1501,842.2489,47.8303,113.24,238.2339,38.98,103.5,496.38,92.3,75.17,29.22,27.73,13.24
2024-10-30,91.8,19.84,1124.26,869.7168,34.08,7.99,12.95,63.82,51.84,28.165,825.2513,51.581,111.95,238.0673,39.97,98.28,483.85,92.45,69.45,29.2,30.94,14.3
2024-10-31,91.48,19.77,1134.38,873.9906,34.13,8.01,12.9103,63.61,51.62,28.2,814.4998,51.0222,111.94,237.9594,39.72,99.65,487.43,90.84,70.93,29.32,30.13,14.05
2024-11-01,91.5,19.64,1143.62,882.7174,34.56,7.89,12.82,63.75,51.7,27.99,801.7791,51.0317,109.72,236.7437,39.84,99.03,486.01,92.25,70.27,29.21,28.19,13.43
2024-11-04,91.5,19.46,1179.62,886.8019,36.06,7.54,12.68,64.28,51.81,28.05,801.6994,51.3253,110.13,243.2045,39.34,101.56,492.21,92.74,72.94,29.09,25.99,12.72
2024-11-05,91.52,19.31,1190.94,895.8475,34.59,7.83,12.8437,65.35,50.23,27.92,772.18,51.42,105.36,253.675,38.26,107.08,505.58,90.2,78.86,29.56,22.11,11.44
2024-11-06,91.53,19.39,1187.825,910.472,37.0,7.32,25.15,65.42,51.06,27.98,793.136,50.7096,107.63,250.2633,37.68,110.45,513.54,91.33,82.55,29.32,21.13,44.36
2024-11-07,91.58,19.26,1224.56,940.229,34.27,7.91,25.69,65.64,50.7,28.055,827.0416,51.1927,107.2,256.3907,37.67,110.6,514.14,92.49,82.75,29.52,20.94,44.17
2024-11-08,91.57,19.14,1220.87,929.3503,33.37,8.03,25.86,65.56,49.51,28.02,827.9367,51.079,109.09,254.7927,37.7,110.46,513.84,92.04,82.6,29.69,20.85,44.07
2024-11-11,91.58,19.4,1236.17,928.8522,31.51,8.53,26.45,65.5,49.08,28.06,814.4302,51.5621,107.06,257.1946,37.77,110.07,512.91,90.66,82.15,29.82,20.73,43.98
2024-11-12,91.6,19.32,1230.73,930.1971,30.81,8.7,26.63,65.61,48.59,28.1,807.4183,52.3292,106.91,256.2436,37.82,109.76,512.25,89.8,81.79,29.99,20.02,42.92
2024-11-13,91.6,19.28,1215.21,920.3943,30.39,8.82,26.7656,65.48,48.46,28.47,781.9767,52.4618,105.32,252.4495,38.11,108.18,508.69,90.32,80.06,30.11,19.99,42.88
2024-11-14,91.63,19.5,1210.7,903.6379,30.25,8.85,26.75,65.1,48.37,28.35,743.3924,52.9733,101.74,250.7633,39.05,102.95,496.57,90.08,74.27,30.08,22.1,45.87
2024-11-15,91.64,19.34,1209.25,916.0308,31.4,8.56,26.465,65.37,49.29,27.97,724.4639,53.3616,99.81,251.4887,38.77,104.42,500.02,90.24,75.77,29.93,20.88,44.2
2024-11-18,91.67,19.23,1223.62,926.6306,31.29,8.55,26.51,65.45,49.74,27.97,726.9843,52.907,102.63,249.5182,38.5,105.81,503.46,90.7,77.29,29.92,21.97,45.8
2024-11-19,91.68,19.32,1237.96,924.5685,31.12,8.59,26.5575,65.37,50.03,27.91,750.5753,53.0207,105.27,251.9789,38.55,105.68,503.17,90.41,77.2,30.07,23.07,47.32
2024-11-20,91.69,19.2,1246.18,952.0342,30.93,8.68,26.63,65.59,50.44,27.7,747.0984,53.068,102.63,258.273,38.41,106.45,504.98,90.34,77.96,30.17,22.77,46.97
2024-11-21,91.72,19.01,1259.92,960.3625,30.89,8.7,26.6108,65.63,51.08,27.84,745.1956,53.731,105.06,260.8416,38.37,106.72,505.79,90.39,78.25,30.33,21.48,45.04
2024-11-22,91.73,18.64,1299.6,957.2543,30.92,8.68,26.6,65.61,49.59,27.66,752.1593,53.75,104.56,260.6652,38.32,107.05,506.59,92.73,78.61,30.12,20.31,43.46
2024-11-25,91.73,18.82,1344.96,967.8242,30.53,8.79,26.7195,66.17,49.69,27.77,786.3502,54.5455,106.13,262.7632,38.12,108.17,509.31,92.37,79.83,30.16,19.98,43.01
2024-11-26,91.76,18.95,1312.4,957.9118,30.68,8.72,26.73,65.99,49.78,27.73,785.2244,54.6024,106.13,261.6259,38.44,106.45,505.3,93.01,77.9,29.9,19.85,42.82
2024-11-27,91.78,18.86,1304.29,968.2028,30.85,8.69,26.7,66.26,50.25,27.51,792.3574,54.6876,106.8,263.6063,38.14,108.21,509.74,93.97,79.89,29.85,19.3,41.99
2024-11-29,91.47,18.62,1309.01,971.3109,31.15,8.63,26.53,66.5,49.79,27.7,796.7907,54.1572,108.67,258.8612,37.72,110.57,515.29,93.87,82.48,30.03,19.07,41.95
2024-12-02,91.49,18.65,1304.11,978.4339,31.42,8.57,26.56,66.64,49.89,27.81,810.2698,53.892,109.2,257.4593,37.61,111.27,516.87,93.06,83.21,30.02,18.83,41.46
2024-12-03,91.5,18.58,1284.46,987.1707,31.59,8.52,26.4607,67.08,50.04,27.8988,826.7177,53.4658,108.97,255.2436,37.17,113.98,523.26,94.06,86.25,30.01,19.05,41.71
2024-12-04,91.51,18.67,1317.56,978.5435,32.21,8.31,26.2934,66.92,49.67,27.6847,822.5135,53.9015,108.82,256.1652,37.27,113.35,521.81,94.25,85.54,29.85,19.16,41.79
2024-12-05,91.55,18.5,1290.72,988.8543,32.05,8.4,26.38,67.2,49.68,27.98,823.5995,54.2898,110.77,249.5672,36.97,115.33,526.48,94.39,87.74,29.93,18.65,41.09
2024-12-06,91.56,18.47,1277.04,984.1223,34.01,7.9,25.76,66.82,50.17,27.82,800.5565,52.907,111.08,242.9986,37.27,113.48,522.38,93.52,85.69,29.98,19.26,41.98
2024-12-09,91.58,18.72,1274.94,989.6414,32.2,8.26,26.2337,66.77,50.83,27.9,796.5715,52.5566,109.19,242.4202,37.41,112.65,520.6,93.08,84.76,30.05,19.25,41.92
2024-12-10,91.59,18.49,1271.33,990.9265,32.58,8.21,26.149,67.29,51.3,27.935,793.0349,51.7989,111.69,238.9496,36.73,116.71,529.92,92.2,89.29,30.15,18.87,41.44
2024-12-11,91.61,18.63,1280.71,984.6503,32.22,8.31,26.2786,67.12,50.57,27.95,779.4064,52.083,108.61,237.9986,36.99,115.18,526.5,91.08,87.52,30.25,19.08,41.92
2024-12-12,91.64,18.73,1269.74,985.6066,32.26,8.3,26.2585,66.9,49.98,28.08,786.1509,52.0167,106.95,246.8613,36.73,116.88,530.53,90.15,89.4,30.26,19.08,41.76
2024-12-13,91.65,18.47,1266.23,989.1133,31.74,8.44,26.4046,67.27,50.06,28.16,776.069,51.8083,108.05,245.3417,36.2,120.25,538.17,90.42,93.29,30.21,19.68,42.61
2024-12-16,91.66,18.7,1251.58,978.3642,31.42,8.47,26.48,67.69,49.91,28.09,775.6904,51.2685,108.01,242.6751,36.36,119.18,535.8,90.64,92.04,30.24,20.31,43.58
2024-12-17,91.66,19.02,1211.28,961.0898,29.23,9.13,27.11,65.66,48.93,28.45,761.8328,50.435,105.96,235.5673,37.68,110.58,516.47,89.16,82.09,30.59,25.24,50.96
2024-12-18,91.29,19.24,1221.67,951.1874,29.57,8.91,27.02,65.87,49.0,28.59,754.6897,50.1887,103.44,235.0085,37.87,109.51,514.17,87.81,80.93,30.65,28.77,55.31
