Date,GLD,IEF,TMF,TQQQ,UUP
2022-07-12,160.1,101.92,12.15,23.85,28.95
2022-07-13,159.03,102.21,12.58,24.48,29.14
2022-07-14,159.01,102.46,12.83,26.27,28.93
2022-07-15,160.08,102.42,12.63,27.63,28.68
2022-07-18,159.47,102.33,12.5,27.2,28.48
2022-07-19,159.71,102.48,12.67,28.68,28.49
2022-07-20,158.31,102.3,12.6,30.04,28.64
2022-07-21,160.55,104.0,13.6,30.91,28.52
2022-07-22,160.68,103.59,13.08,29.53,28.39
2022-07-25,160.23,104.55,13.79,28.44,28.58
2022-07-26,160.02,104.13,13.52,28.65,28.6
2022-07-27,163.31,105.1,13.53,30.7,28.44
2022-07-28,163.89,104.93,13.4,32.16,28.46
2022-07-29,165.0,105.29,13.64,32.79,28.19
2022-08-01,165.66,105.57,14.3,32.48,28.25
2022-08-02,164.77,103.98,13.24,33.56,28.41
2022-08-03,165.53,104.68,13.82,35.69,28.43
2022-08-04,164.99,103.73,13.16,34.42,28.54
2022-08-05,166.01,104.0,13.36,35.59,28.43
2022-08-08,167.46,103.9,13.38,34.21,28.35
2022-08-09,167.42,104.36,13.38,36.15,28.12
2022-08-10,167.16,104.17,13.07,37.37,28.03
2022-08-11,167.17,103.65,12.46,36.67,28.23
2022-08-12,165.99,104.17,12.85,37.67,28.34
2022-08-15,165.31,103.79,12.5,38.56,28.54
2022-08-16,165.21,103.29,12.43,37.47,28.54
2022-08-17,164.6,103.45,12.4,37.24,28.58
2022-08-18,163.65,102.61,11.84,36.45,28.91
2022-08-19,161.66,102.4,11.7,33.87,29.01
2022-08-22,161.96,101.86,11.53,32.43,29.16
2022-08-23,162.44,101.54,11.28,32.28,29.17
2022-08-24,163.94,101.52,11.24,33.31,29.06
2022-08-25,163.12,101.87,11.5,34.37,28.86
2022-08-26,161.88,101.58,11.7,29.34,29.12
2022-08-29,161.27,101.38,11.61,29.82,29.07
2022-08-30,159.5,101.21,11.61,29.17,29.2
2022-08-31,158.17,100.09,10.81,27.05,29.29
2022-09-01,159.28,100.36,10.8,28.65,29.25
2022-09-02,159.17,99.89,10.52,26.75,29.53
2022-09-06,158.15,99.79,10.33,26.18,29.64
2022-09-07,159.54,100.03,10.45,26.97,29.47
2022-09-08,159.72,99.9,10.34,28.7,29.2
2022-09-09,161.04,99.96,10.43,30.3,29.03
2022-09-12,158.5,98.76,9.78,28.17,29.31
2022-09-13,158.68,98.74,10.05,26.09,29.36
2022-09-14,156.8,98.69,10.18,25.9,29.41
2022-09-15,154.65,98.51,9.96,24.2,29.5
2022-09-16,154.87,98.31,9.94,23.95,29.5
2022-09-19,155.03,97.7,9.54,24.54,29.53
2022-09-20,155.96,97.96,9.8,24.85,29.66
2022-09-21,156.26,97.16,9.56,22.82,29.77
2022-09-22,153.9,96.66,9.4,21.81,30.05
2022-09-23,153.22,96.29,9.42,21.18,30.44
2022-09-26,152.25,95.24,8.71,21.82,30.59
2022-09-27,153.2,95.89,8.76,21.06,30.7
2022-09-28,154.14,95.99,8.68,21.32,30.31
2022-09-29,154.94,96.65,9.04,20.12,30.27
2022-09-30,155.4,96.71,9.0,19.71,30.17
2022-10-03,159.18,97.33,9.07,21.92,29.82
2022-10-04,159.32,96.55,8.68,21.65,29.92
2022-10-05,159.41,96.06,8.65,22.3,30.06
2022-10-06,158.47,95.21,8.21,20.86,30.24
2022-10-07,155.9,95.08,8.13,19.54,30.42
2022-10-10,155.49,94.98,7.95,18.5,30.41
2022-10-11,155.51,94.77,7.83,18.25,30.46
2022-10-12,153.45,93.98,7.62,16.5,30.56
2022-10-13,154.02,95.31,8.02,19.87,30.33
2022-10-14,154.92,94.96,7.82,18.82,30.25
2022-10-17,154.08,94.63,7.51,20.92,30.08
2022-10-18,152.09,93.87,7.32,19.38,30.31
2022-10-19,151.92,93.41,7.04,19.31,30.31
2022-10-20,151.98,92.61,6.41,18.96,30.47
2022-10-21,153.45,93.11,6.37,20.69,30.21
2022-10-24,153.93,94.05,6.7,21.5,29.95
2022-10-25,154.78,94.41,6.98,21.16,29.69
2022-10-26,154.69,94.97,7.21,20.86,29.68
2022-10-27,152.96,94.72,7.2,19.73,29.78
2022-10-28,152.16,94.43,7.05,21.18,29.99
2022-10-31,153.82,94.96,7.34,21.78,29.82
2022-11-01,154.16,94.32,7.23,20.28,29.92
2022-11-02,150.67,93.19,6.87,17.61,30.4
2022-11-03,154.94,93.65,6.85,18.15,30.03
2022-11-04,156.22,93.54,6.75,18.17,29.71
2022-11-07,155.99,93.34,6.56,18.86,29.69
2022-11-08,159.33,93.6,6.56,18.48,29.68
2022-11-09,162.0,95.43,7.18,20.15,29.26
2022-11-10,163.91,95.69,7.33,21.47,28.82
2022-11-11,164.19,95.84,7.4,22.2,28.83
2022-11-14,165.26,96.18,7.5,23.68,28.55
2022-11-15,165.47,96.87,7.89,22.45,28.6
2022-11-16,163.76,96.52,7.9,20.93,28.84
2022-11-17,163.38,96.47,7.99,22.56,28.75
2022-11-18,162.41,96.54,8.0,21.54,29.03
2022-11-21,162.3,96.48,8.01,21.37,28.97
2022-11-22,161.67,96.75,8.36,22.07,28.8
2022-11-23,162.85,96.87,8.47,22.34,28.66
2022-11-25,162.93,97.22,8.69,21.75,28.56
2022-11-28,162.7,96.76,8.36,21.31,28.8
2022-11-29,163.69,96.57,8.19,20.84,28.72
2022-11-30,167.5,97.61,8.7,23.72,28.31
2022-12-01,166.17,97.94,9.13,22.46,28.36
2022-12-02,166.55,98.09,9.27,22.9,28.24
2022-12-05,165.2,97.93,9.46,22.17,28.4
2022-12-06,165.42,98.68,9.96,20.53,28.37
2022-12-07,166.58,98.62,10.02,20.86,28.36
2022-12-08,167.26,98.29,9.82,21.04,28.34
2022-12-09,166.41,98.3,9.76,20.9,28.34
2022-12-12,169.21,99.15,10.1,24.22,28.03
2022-12-13,168.38,98.65,9.7,22.22,28.09
2022-12-14,165.73,98.81,9.95,20.83,28.06
2022-12-15,166.02,98.17,9.47,19.36,28.28
2022-12-16,166.73,98.06,9.28,19.08,28.03
2022-12-19,168.09,97.08,8.55,18.01,27.92
2022-12-20,169.04,97.51,8.8,18.42,27.92
2022-12-21,167.76,97.24,8.65,18.2,28.0
2022-12-22,166.91,96.73,8.38,17.23,28.01
2022-12-23,167.9,96.22,7.82,17.48,28.0
2022-12-27,168.05,96.07,7.88,16.76,27.92
2022-12-28,168.53,95.97,7.7,16.68,27.95
2022-12-29,169.26,95.86,7.7,16.75,27.86
2022-12-30,171.28,96.91,8.2,17.75,28.07
2023-01-03,172.9,97.31,8.47,17.33,27.97
2023-01-04,170.84,96.68,8.11,16.79,28.2
2023-01-05,171.76,97.17,8.35,16.7,28.26
2023-01-06,174.51,98.27,8.75,18.13,27.78
2023-01-09,174.61,98.2,8.78,17.8,27.73
2023-01-10,174.76,98.3,8.86,18.73,27.74
2023-01-11,176.01,98.94,9.08,19.55,27.57
2023-01-12,176.91,99.26,9.4,19.16,27.55
2023-01-13,178.22,98.65,9.02,20.09,27.44
2023-01-17,178.92,99.87,9.73,20.6,27.33
2023-01-18,178.34,99.82,9.63,19.0,27.5
2023-01-19,179.06,99.33,9.3,19.15,27.56
2023-01-20,178.39,98.85,8.93,20.57,27.51
2023-01-23,179.56,98.98,9.08,21.4,27.49
2023-01-24,179.35,99.49,9.4,20.48,27.44
2023-01-25,180.11,99.34,9.32,22.24,27.4
2023-01-26,179.29,98.79,9.09,22.37,27.52
2023-01-27,179.23,98.74,9.14,22.53,27.48
2023-01-30,178.82,99.14,9.29,21.94,27.55
2023-01-31,179.77,99.2,9.48,22.82,27.43
2023-02-01,181.08,100.04,9.82,25.99,27.32
2023-02-02,174.96,98.82,9.26,25.15,27.65
2023-02-03,174.07,97.9,8.98,24.8,27.9
2023-02-06,173.72,97.65,8.89,24.87,28.01
2023-02-07,174.99,97.61,8.83,26.08,27.88
2023-02-08,175.48,98.12,9.16,26.09,27.71
2023-02-09,173.63,97.35,8.65,23.74,27.9
2023-02-10,172.71,96.97,8.45,24.12,27.99
2023-02-13,172.0,96.9,8.58,24.54,27.92
2023-02-14,170.6,96.58,8.42,25.04,28.09
2023-02-15,170.31,96.23,8.05,24.84,28.14
2023-02-16,169.87,95.92,7.8,23.99,28.19
2023-02-17,171.22,95.75,7.79,23.1,28.13
2023-02-21,170.81,95.64,7.78,22.48,28.18
2023-02-22,169.84,95.56,7.9,23.21,28.27
2023-02-23,168.41,95.26,7.83,21.71,28.49
2023-02-24,168.88,95.66,7.82,22.48,28.36
2023-02-27,168.78,95.32,7.66,22.09,28.31
2023-02-28,170.97,95.14,7.75,22.04,28.26
2023-03-01,170.52,94.27,7.37,21.0,28.46
2023-03-02,171.47,94.91,7.77,22.52,28.37
2023-03-03,172.32,95.39,8.07,23.79,28.28
2023-03-06,170.39,95.18,7.88,23.56,28.35
2023-03-07,168.61,95.39,8.1,22.76,28.62
2023-03-08,169.75,95.14,7.89,23.12,28.55
2023-03-09,171.93,96.81,8.47,21.79,28.35
2023-03-10,176.67,98.95,9.49,20.46,28.16
2023-03-13,177.35,98.09,8.71,22.11,28.11
2023-03-14,178.86,99.26,9.12,22.11,28.46
2023-03-15,179.52,99.53,9.28,22.92,28.39
2023-03-16,181.01,98.86,9.06,24.95,28.29
2023-03-17,184.17,99.41,9.14,24.44,28.06
2023-03-20,182.67,98.19,8.63,25.31,27.99
2023-03-21,180.4,97.83,8.52,25.73,27.99
2023-03-22,183.91,99.15,8.69,25.58,27.78
2023-03-23,185.56,100.44,9.12,25.4,28.0
2023-03-24,181.14,98.94,8.6,26.0,27.99
2023-03-27,182.31,98.45,8.4,25.13,27.88
2023-03-28,182.49,98.23,8.25,25.81,27.91
2023-03-29,182.75,98.34,8.41,26.83,27.78
2023-03-30,184.1,98.73,8.65,27.0,27.84
2023-03-31,183.85,98.79,8.85,27.65,27.83
2023-04-03,184.69,98.97,8.81,28.18,27.75
2023-04-04,188.35,100.4,9.31,27.43,27.65
2023-04-05,186.93,100.49,9.47,26.45,27.79
2023-04-06,185.18,99.69,9.25,26.64,27.93
2023-04-10,185.87,99.56,9.09,27.33,27.78
2023-04-11,187.53,99.91,9.11,27.35,27.65
2023-04-12,189.74,99.9,9.1,26.52,27.5
2023-04-13,188.08,99.08,8.67,27.21,27.57
2023-04-14,185.89,98.53,8.43,27.34,27.78
2023-04-17,185.24,98.32,8.27,28.08,27.77
2023-04-18,184.35,98.22,8.27,26.84,27.76
2023-04-19,186.14,98.78,8.5,26.68,27.76
2023-04-20,184.98,99.01,8.61,26.7,27.75
2023-04-21,184.07,98.84,8.53,26.81,27.71
2023-04-24,184.84,99.61,8.84,26.29,27.72
2023-04-25,186.6,100.01,8.98,25.99,27.57
2023-04-26,183.9,99.23,8.57,26.54,27.77
2023-04-27,184.79,99.59,8.78,27.63,27.8
2023-04-28,186.05,99.11,8.63,28.14,27.77
2023-05-01,184.63,98.66,8.29,28.13,27.93
2023-05-02,187.61,99.87,8.76,27.5,27.72
2023-05-03,188.86,99.98,8.54,26.77,27.7
2023-05-04,186.56,99.65,8.35,27.1,27.75
2023-05-05,187.82,99.08,8.16,28.13,27.63
2023-05-08,188.13,99.07,8.14,27.98,27.81
2023-05-09,188.99,99.42,8.19,28.52,27.71
2023-05-10,188.41,100.29,8.55,28.9,27.88
2023-05-11,187.47,99.99,8.47,29.2,27.97
2023-05-12,187.27,99.19,8.09,28.84,28.05
2023-05-15,186.58,98.87,7.86,28.97,28.05
2023-05-16,184.33,98.99,8.0,29.56,28.15
2023-05-17,182.1,98.25,7.8,30.4,28.29
2023-05-18,182.25,97.66,7.58,32.07,28.3
2023-05-19,183.22,97.63,7.58,31.68,28.29
2023-05-22,182.78,97.34,7.39,31.56,28.36
2023-05-23,183.53,97.72,7.58,30.26,28.38
2023-05-24,181.18,97.18,7.43,32.35,28.54
2023-05-25,181.01,96.6,7.3,32.82,28.56
2023-05-26,181.72,97.22,7.6,36.33,28.52
2023-05-30,182.4,97.75,7.72,34.98,28.64
2023-05-31,182.82,98.12,8.05,34.75,28.56
2023-06-01,183.53,97.93,7.98,36.59,28.41
2023-06-02,180.785,96.92,7.605,36.77,28.645
2023-06-05,182.35,97.33,7.71,36.66,28.65
2023-06-06,181.94,97.21,7.8,36.97,28.55
2023-06-07,182.0,96.81,7.49,35.0,28.49
2023-06-08,182.36,96.96,7.63,36.71,28.45
2023-06-09,181.8,97.09,7.78,37.16,28.47
2023-06-12,182.08,97.27,7.76,39.39,28.4
2023-06-13,181.69,96.7,7.65,39.36,28.29
2023-06-14,180.28,97.11,7.94,39.73,28.27
2023-06-15,181.96,96.81,7.81,42.35,28.11
2023-06-16,180.06,97.05,7.95,40.3,28.24
2023-06-20,179.15,96.9,7.85,40.04,28.26
2023-06-21,178.38,96.96,7.83,38.37,28.16
2023-06-22,179.64,97.46,8.05,38.81,28.31
2023-06-23,179.05,97.35,8.0,38.79,28.32
2023-06-26,179.07,97.32,7.99,37.85,28.22
2023-06-27,177.25,97.13,7.94,38.69,28.37
2023-06-28,175.83,96.5,7.66,39.36,28.5
2023-06-29,177.68,96.41,7.61,40.4,28.43
2023-06-30,178.64,96.31,7.84,41.21,28.42
2023-07-03,179.38,95.94,7.64,40.73,28.42
2023-07-05,177.51,94.73,7.26,39.96,28.47
2023-07-06,178.35,94.57,7.05,40.2,28.39
2023-07-07,178.37,94.74,6.97,39.76,28.27
2023-07-10,179.44,95.24,7.11,40.05,28.13
2023-07-11,181.14,95.91,7.2,41.87,27.89
2023-07-12,181.96,96.66,7.48,43.06,27.66
2023-07-13,181.59,96.78,7.55,44.24,27.59
2023-07-14,180.99,96.61,7.44,44.27,27.65
2023-07-17,182.79,97.0,7.57,45.01,27.61
2023-07-18,183.45,96.97,7.62,46.74,27.71
2023-07-19,183.73,96.63,7.65,45.15,27.79
2023-07-20,182.06,96.55,7.62,43.88,27.94
2023-07-21,182.22,96.61,7.58,42.98,28.03
2023-07-24,181.72,95.84,7.34,43.1,28.14
2023-07-25,182.66,96.25,7.52,43.3,28.02
2023-07-26,181.64,95.98,7.3,45.1,28.1
2023-07-27,181.49,95.53,7.01,44.25,28.18
2023-07-28,182.43,95.58,7.05,45.35,28.2
2023-07-31,180.87,95.03,6.95,44.81,28.34
2023-08-01,180.6,94.66,6.57,43.68,28.4
2023-08-02,179.44,94.11,6.18,41.11,28.49
2023-08-03,180.23,94.41,6.17,42.38,28.26
2023-08-04,180.15,94.91,6.34,41.75,28.31
2023-08-07,178.68,95.31,6.49,41.24,28.48
2023-08-08,178.68,95.31,6.48,41.14,28.43
2023-08-09,178.22,95.35,6.52,40.67,28.4
2023-08-10,177.7,94.24,6.15,39.02,28.54
2023-08-11,176.86,93.98,6.14,38.83,28.71
2023-08-14,176.71,93.88,6.06,40.03,28.61
2023-08-15,176.62,93.76,5.96,38.92,28.68
2023-08-16,176.53,93.4,5.8,38.22,28.67
2023-08-17,175.83,93.49,5.79,35.47,28.79
2023-08-18,175.88,93.16,5.64,36.82,28.75
2023-08-21,175.79,92.94,5.63,38.95,28.8
2023-08-22,177.3,93.62,5.94,38.33,28.87
2023-08-23,177.66,93.78,6.07,40.88,28.89
2023-08-24,177.57,93.59,6.0,37.42,28.97
2023-08-25,177.68,93.92,6.18,38.96,28.99
2023-08-28,178.03,93.73,6.04,38.79,29.07
2023-08-29,180.59,94.74,6.28,41.45,28.71
2023-08-30,180.37,94.71,6.34,42.05,28.86
2023-08-31,180.8,94.57,6.24,43.22,28.82
2023-09-01,179.32,93.72,5.95,41.96,29.16
2023-09-05,178.31,93.57,5.9,42.14,29.21
2023-09-06,178.31,93.39,5.88,39.74,29.29
2023-09-07,178.36,93.71,5.95,40.32,29.29
2023-09-08,178.97,93.31,5.82,41.5,29.2
2023-09-11,177.11,93.39,5.85,41.31,29.27
2023-09-12,177.53,93.33,5.86,40.55,29.23
2023-09-13,176.47,93.66,5.86,41.53,29.37
2023-09-14,178.54,93.22,5.76,41.43,29.42
2023-09-15,178.82,92.97,5.65,39.45,29.4
2023-09-18,179.54,92.97,5.64,39.41,29.35
2023-09-19,179.34,93.1,5.68,39.76,29.35
2023-09-20,177.89,92.13,5.3,36.52,29.5
2023-09-21,178.65,92.17,5.2,36.14,29.53
2023-09-22,178.41,91.86,5.01,35.31,29.62
2023-09-25,176.81,91.94,4.97,35.36,29.66
2023-09-26,175.27,91.97,4.98,34.8,29.8
2023-09-27,173.91,91.11,4.66,34.39,29.76
2023-09-28,173.92,91.95,4.92,36.56,29.65
2023-09-29,170.25,90.89,4.73,35.64,29.85
2023-10-02,169.14,90.42,4.49,35.72,30.0
2023-10-03,169.21,90.13,4.4,34.78,29.89
2023-10-04,168.74,90.66,4.44,35.89,29.86
2023-10-05,169.17,89.76,4.15,34.7,29.91
2023-10-06,171.18,90.75,4.34,36.59,29.82
2023-10-09,172.09,90.75,4.4,38.04,29.71
2023-10-10,173.6,91.4,4.69,38.95,29.64
2023-10-11,174.06,91.34,4.71,39.5,29.76
2023-10-12,176.88,91.32,4.63,39.08,29.91
2023-10-13,177.84,90.69,4.41,37.86,29.87
2023-10-16,178.35,89.9,4.2,37.53,29.88
2023-10-17,180.87,89.56,4.13,37.45,29.88
2023-10-18,181.05,89.14,4.05,37.14,29.89
2023-10-19,183.43,89.27,3.91,35.51,29.84
2023-10-20,183.49,89.14,3.89,33.67,29.84
2023-10-23,182.06,89.83,4.13,34.9,29.8
2023-10-24,183.42,89.58,4.06,34.65,29.94
2023-10-25,183.4,89.35,3.97,32.39,29.99
2023-10-26,183.76,89.87,4.06,31.62,29.95
2023-10-27,185.54,89.64,4.01,31.98,29.92
2023-10-30,185.08,89.83,4.09,32.33,29.95
2023-10-31,183.91,89.6,4.08,32.99,30.13
2023-11-01,184.13,91.06,4.48,35.79,29.84
2023-11-02,184.43,92.05,4.78,36.74,29.65
2023-11-03,184.11,91.29,4.52,37.82,29.59
2023-11-06,182.25,91.39,4.6,38.33,29.77
2023-11-07,182.01,91.64,4.72,39.2,29.79
2023-11-08,180.94,91.83,4.81,39.36,29.74
2023-11-09,180.51,91.46,4.68,38.77,29.84
2023-11-10,179.36,90.8,4.51,40.27,29.85
2023-11-13,181.68,92.44,4.94,42.49,29.51
2023-11-14,182.03,92.03,4.79,43.66,29.42
2023-11-15,182.84,92.32,4.82,42.75,29.42
2023-11-16,183.96,92.58,4.96,42.86,29.39
2023-11-17,182.28,92.34,4.87,43.17,29.25
2023-11-20,185.52,92.77,5.01,44.1,29.14
2023-11-21,185.44,92.92,5.11,44.6,29.38
2023-11-22,185.47,92.35,4.95,44.23,29.26
2023-11-24,186.51,92.56,4.96,44.0,29.2
2023-11-27,187.9,92.86,5.06,43.8,29.1
2023-11-28,189.16,93.71,5.26,45.23,29.07
2023-11-29,188.89,93.52,5.24,44.3,29.23
2023-11-30,188.78,93.13,5.17,43.48,29.31
2023-12-01,189.61,93.68,53.57,42.9,29.35
2023-12-04,187.58,94.05,55.56,42.29,29.37
2023-12-05,188.32,94.52,58.09,44.3,29.4
2023-12-06,188.45,94.5,58.2,43.44,29.41
2023-12-07,185.93,94.04,56.79,43.62,29.51
2023-12-08,184.5,93.75,56.03,44.65,29.52
2023-12-11,183.84,93.95,56.2,45.96,29.46
2023-12-12,183.82,94.44,58.0,47.39,29.4
2023-12-13,188.85,95.77,63.02,49.26,28.99
2023-12-14,188.52,95.89,65.0,48.89,29.03
2023-12-15,187.47,95.82,64.51,49.47,27.32
2023-12-18,188.23,95.94,65.26,50.39,27.27
2023-12-19,188.7,96.18,65.77,50.46,27.25
2023-12-20,189.21,96.64,66.5,49.87,27.18
2023-12-21,191.56,96.46,65.69,50.63,27.11
2023-12-22,190.98,96.13,63.98,50.66,27.12
2023-12-26,191.77,96.65,66.34,51.37,27.04
2023-12-27,192.34,96.8,66.9,51.92,26.98
2023-12-28,190.97,96.35,64.94,51.36,27.08
2023-12-29,191.44,95.95,63.08,49.29,27.29
2024-01-02,188.76,95.61,61.46,47.14,27.42
2024-01-03,189.08,95.69,61.56,45.88,27.42
2024-01-04,189.7,95.34,59.68,45.86,27.43
2024-01-05,187.18,95.39,59.22,46.39,27.38
2024-01-08,188.68,95.52,59.9,47.69,27.39
2024-01-09,188.11,95.79,60.37,49.19,27.44
2024-01-10,188.02,95.6,58.86,50.43,27.45
2024-01-11,190.66,96.23,59.98,50.69,27.4
2024-01-12,189.15,95.85,57.85,49.87,27.63
2024-01-16,187.34,95.17,55.91,49.05,27.75
2024-01-17,186.34,95.11,55.63,50.68,27.75
2024-01-18,188.24,94.77,54.24,52.31,27.74
2024-01-19,187.21,95.28,56.15,55.47,27.69
2024-01-22,187.45,95.0,54.55,54.99,27.75
2024-01-23,188.33,95.34,55.56,56.95,27.57
2024-01-24,187.31,95.05,54.63,57.24,27.72
2024-01-25,187.27,95.04,54.5,55.66,27.74
2024-01-26,188.31,95.25,55.12,55.6,27.84
2024-01-29,189.65,95.69,57.15,56.71,27.76
2024-01-30,189.37,96.1,58.48,54.11,27.71
2024-01-31,189.71,96.6,61.18,53.31,27.81
2024-02-01,188.07,95.74,58.89,55.2,27.88
2024-02-02,186.9,94.9,55.88,57.17,28.06
2024-02-05,187.94,94.74,55.07,57.39,28.1
2024-02-06,188.45,94.97,55.61,57.67,28.0
2024-02-07,187.87,94.75,54.63,58.36,28.06
2024-02-08,187.54,94.42,54.09,59.02,28.02
2024-02-09,186.6,94.57,54.38,60.18,28.03
2024-02-12,185.38,93.86,52.51,56.17,28.18
2024-02-13,184.27,93.67,51.51,57.82,28.22
2024-02-14,185.6,94.32,53.6,58.86,28.11
2024-02-15,185.03,93.59,51.72,59.12,28.18
2024-02-16,187.96,93.94,52.25,56.55,28.0
2024-02-20,187.88,93.96,52.29,54.92,28.04
2024-02-21,187.55,93.57,51.41,58.78,28.06
2024-02-22,187.56,93.64,52.05,60.81,28.01
2024-02-23,187.79,94.05,54.12,59.94,27.99
2024-02-26,188.57,93.76,52.8,59.93,28.01
2024-02-27,188.34,93.8,52.5,59.02,28.05
2024-02-28,189.64,94.1,53.77,60.1,28.0
2024-02-29,190.27,93.84,53.56,60.75,28.11
2024-03-01,194.14,94.07,53.92,63.12,28.04
2024-03-04,197.41,94.68,56.6,61.01,28.03
2024-03-05,198.08,94.95,57.05,60.73,27.95
2024-03-06,199.54,95.19,58.59,61.54,27.86
2024-03-07,200.89,95.32,57.51,62.94,27.71
2024-03-08,201.72,95.26,57.78,59.35,27.79
2024-03-11,200.42,94.83,56.1,60.3,27.85
2024-03-12,200.42,94.58,55.15,61.39,27.81
2024-03-13,200.37,94.16,53.79,60.88,27.86
2024-03-14,199.94,93.74,52.52,58.69,27.99
2024-03-15,199.66,93.62,51.96,59.95,27.99
2024-03-18,199.62,93.73,51.81,58.55,28.12
2024-03-19,203.88,94.21,52.43,63.78,28.08
2024-03-21,201.31,94.56,53.99,62.28,28.26
2024-03-22,201.19,94.41,53.15,61.49,28.26
2024-03-25,202.65,94.22,52.79,62.57,28.22
2024-03-26,202.32,94.5,53.51,62.6,28.3
2024-03-27,204.53,94.54,54.31,61.91,28.32
2024-03-28,208.64,93.99,52.78,61.89,28.38
2024-04-01,209.07,93.11,49.87,59.84,28.46
2024-04-02,210.57,92.96,49.35,59.41,28.41
2024-04-03,212.0,93.64,51.53,62.36,28.23
2024-04-04,212.49,93.24,49.89,58.37,28.41
2024-04-05,215.98,92.93,49.14,60.28,28.33
2024-04-08,217.78,93.2,50.13,60.8,28.23
2024-04-09,215.37,92.51,49.01,58.26,28.49
2024-04-10,216.84,92.23,47.64,59.54,28.56
2024-04-11,221.83,92.41,47.97,59.86,28.82
2024-04-12,217.94,91.68,45.76,60.2,28.85
2024-04-15,220.19,91.32,43.94,55.62,28.89
2024-04-16,221.05,91.7,45.17,56.54,28.88
2024-04-17,221.31,91.84,45.67,53.89,28.84
2024-04-18,220.49,91.84,45.82,52.2,28.84
2024-04-19,216.35,91.57,44.74,50.45,28.97
2024-04-22,213.96,91.62,44.83,51.67,28.88
2024-04-23,214.76,91.66,44.56,54.32,28.81
2024-04-24,214.43,91.08,42.88,50.87,28.87
2024-04-25,216.75,91.45,43.95,54.03,28.85
2024-04-26,216.02,91.7,44.55,56.1,28.85
2024-04-29,213.36,91.51,44.21,55.28,28.89
2024-04-30,212.96,91.43,44.89,52.07,28.97
2024-05-01,211.9,91.53,44.27,52.93,28.85
2024-05-02,212.9,92.61,46.93,56.29,28.6
2024-05-03,215.14,92.5,46.79,57.4,28.63
2024-05-06,214.57,92.87,48.34,58.72,28.68
2024-05-07,213.64,92.59,47.39,57.51,28.8
2024-05-08,214.48,92.49,46.67,58.49,28.78
2024-05-09,219.18,92.6,47.25,59.36,28.73
2024-05-10,217.06,92.74,47.7,59.92,28.69
2024-05-13,217.31,92.79,47.82,59.39,28.69
2024-05-14,219.06,93.42,49.76,61.68,28.56
2024-05-15,220.14,93.61,50.54,63.34,28.56
2024-05-16,222.18,93.27,49.29,63.11,28.61
2024-05-17,223.82,92.98,48.34,63.01,28.58
2024-05-20,224.72,93.26,49.34,63.38,28.61
2024-05-21,223.09,92.98,48.6,64.67,28.65
2024-05-22,218.78,93.13,49.39,66.5,28.63
2024-05-23,216.96,92.66,48.05,64.23,28.67
2024-05-24,218.43,92.96,48.59,65.85,28.56
2024-05-28,216.95,92.13,45.46,64.22,28.7
2024-05-29,216.69,92.24,45.84,64.17,28.69
2024-05-30,217.77,92.65,47.08,62.62,28.62
2024-05-31,215.92,92.66,47.72,63.79,28.64
2024-06-03,216.24,93.43,50.24,62.97,28.58
2024-06-04,216.69,93.76,51.51,65.1,28.55
2024-06-05,218.36,93.83,51.39,67.71,28.58
2024-06-06,215.07,93.16,49.54,67.08,28.72
2024-06-07,213.13,92.79,48.14,66.64,28.89
2024-06-10,213.95,92.91,48.21,67.3,28.92
2024-06-11,216.47,94.08,51.32,70.99,28.63
2024-06-12,214.46,94.18,51.63,73.49,28.6
2024-06-13,215.34,94.51,53.55,72.95,29.03
2024-06-14,214.93,94.14,52.05,74.24,28.98
2024-06-17,214.38,94.32,52.63,76.82,28.95
2024-06-18,216.32,94.11,51.77,77.44,28.97
2024-06-20,217.86,94.51,53.11,74.77,29.08
2024-06-21,215.55,94.37,52.72,73.79,29.0
2024-06-24,214.97,94.37,52.36,72.8,29.06
2024-06-25,212.44,94.02,51.04,73.54,29.17
2024-06-26,214.72,94.12,51.35,74.35,29.09
2024-06-27,215.64,94.36,51.65,75.27,29.15
2024-06-28,215.25,92.84,46.78,74.07,29.08
2024-07-01,215.36,93.06,47.15,74.32,29.14
2024-07-02,217.34,93.24,47.81,76.98,29.03
2024-07-03,219.58,94.0,49.45,79.55,28.92
2024-07-05,219.65,94.13,49.91,81.86,28.88
2024-07-08,218.57,94.04,49.78,82.95,28.95
2024-07-09,220.14,94.14,49.75,83.37,28.96
2024-07-10,222.66,94.83,51.7,85.04,28.75
2024-07-11,222.03,94.78,51.35,79.44,28.72
2024-07-12,223.39,94.71,50.51,81.56,28.69
2024-07-15,225.45,94.81,51.31,81.95,28.8
2024-07-16,228.83,94.93,51.92,77.32,28.62
2024-07-17,227.71,94.94,51.56,75.8,28.67
2024-07-18,221.52,94.64,50.42,72.75,28.78
2024-07-19,221.58,94.7,50.96,73.66,28.81
2024-07-22,222.34,94.61,49.99,73.76,28.85
2024-07-23,223.5,94.74,49.62,70.19,28.78
2024-07-24,219.08,94.52,48.69,65.5,28.84
2024-07-25,219.98,94.96,50.05,65.02,28.81
2024-07-26,221.32,95.25,51.24,66.28,28.92
2024-07-29,221.41,95.29,51.35,66.29,28.95
2024-07-30,223.73,95.67,52.57,67.09,28.75
2024-07-31,226.8,96.0,54.1,68.55,28.83
2024-08-01,227.95,97.19,57.17,59.48,28.63
