Date,PSQ,QLD,QQQ,SHY,SPY
2011-03-23,32.97,87.95,56.73,83.88,130.9
2011-03-24,32.88,88.17,56.84,83.82,131.29
2011-03-25,33.06,87.12,56.51,83.79,130.94
2011-03-28,32.76,88.75,57.08,83.75,131.86
2011-03-29,32.59,89.7,57.36,83.8,132.7
2011-03-30,32.54,90.0,57.43,83.76,132.51
2011-03-31,32.55,90.04,57.46,83.75,133.15
2011-04-01,32.63,89.5,57.27,83.77,133.24
2011-04-04,32.71,88.95,57.09,83.7,133.24
2011-04-05,32.64,89.38,57.22,83.68,133.66
2011-04-06,32.65,89.34,57.23,83.74,133.32
2011-04-07,32.81,88.47,56.93,83.71,132.86
2011-04-08,32.91,87.88,56.77,83.7,132.47
2011-04-11,33.13,86.71,56.37,83.84,131.45
2011-04-12,32.85,88.14,56.85,83.89,131.45
2011-04-13,32.93,87.76,56.74,83.81,131.56
2011-04-14,32.98,87.48,56.65,83.95,132.12
2011-04-15,33.2,86.22,56.23,83.98,130.53
2011-04-18,32.98,87.31,56.6,83.99,131.28
2011-04-19,32.24,91.28,57.88,83.99,133.16
2011-04-20,31.98,92.69,58.34,83.96,133.74
2011-04-21,31.89,93.18,58.49,84.0,133.62
2011-04-25,31.72,94.24,58.83,84.07,134.79
2011-04-26,31.49,95.53,59.23,84.08,135.63
2011-04-27,31.53,95.12,59.17,84.1,136.04
2011-04-28,31.59,95.16,59.13,84.13,136.54
2011-04-29,31.62,94.75,58.97,84.06,136.25
2011-05-02,31.78,93.77,58.7,84.07,135.71
2011-05-03,31.82,93.57,58.61,84.11,134.86
2011-05-04,31.99,92.44,58.3,84.13,133.63
2011-05-05,31.89,93.16,58.47,84.15,134.2
2011-05-06,31.76,93.83,58.69,84.19,134.72
2011-05-09,31.49,95.35,59.19,84.12,135.87
2011-05-10,31.72,93.97,58.76,84.19,134.45
2011-05-11,31.54,95.09,59.11,84.14,135.1
2011-05-12,31.9,92.83,58.41,84.19,134.04
2011-05-13,32.45,89.6,57.4,84.22,133.19
2011-05-16,32.36,90.06,57.56,84.25,133.17
2011-05-17,32.1,91.54,58.03,84.19,134.38
2011-05-18,32.0,92.15,58.23,84.22,134.66
2011-05-19,32.24,90.75,57.76,84.25,133.67
2011-05-20,32.72,88.16,56.93,84.25,132.04
2011-05-23,32.9,87.02,56.58,84.26,131.95
2011-05-24,32.78,87.68,56.79,84.29,132.37
2011-05-25,32.58,88.8,57.15,84.33,133.01
2011-05-26,32.41,89.67,57.43,84.37,133.54
2011-05-27,31.92,92.33,58.36,84.38,134.89
2011-05-31,32.59,88.47,57.07,84.37,131.85
2011-06-01,32.51,88.89,57.21,84.31,131.69
2011-06-02,33.01,86.25,56.33,84.34,130.4
2011-06-03,33.26,84.75,55.9,84.36,129.05
2011-06-06,33.31,84.51,55.79,84.41,128.85
2011-06-07,33.56,83.23,55.38,84.42,128.4
2011-06-08,33.5,83.47,55.47,84.33,129.4
2011-06-09,34.03,80.94,54.62,84.39,127.56
2011-06-10,34.02,80.89,54.63,84.37,127.67
2011-06-13,33.56,82.92,55.33,84.3,129.32
2011-06-14,34.19,80.01,54.3,84.42,127.02
2011-06-15,34.34,79.33,54.08,84.43,127.28
2011-06-16,34.43,78.79,53.79,84.45,127.02
2011-06-17,34.26,79.56,54.07,84.45,127.7
2011-06-20,33.5,82.95,55.24,84.46,129.42
2011-06-21,33.75,81.81,54.84,84.43,128.7
2011-06-22,33.44,83.36,55.34,84.48,128.29
2011-06-23,34.02,80.45,54.38,84.54,126.81
2011-06-24,33.47,83.06,55.26,84.45,127.94
2011-06-27,32.97,85.46,56.06,84.32,129.61
2011-06-28,32.84,86.19,56.32,84.32,130.75
2011-06-29,32.41,88.43,57.05,84.31,131.97
2011-06-30,31.91,91.14,57.91,84.21,133.96
2011-07-01,31.75,92.0,58.19,84.31,133.71
2011-07-05,31.64,92.53,58.39,84.33,133.94
2011-07-06,31.2,95.2,59.19,84.25,135.46
2011-07-07,31.28,94.61,59.04,84.38,134.4
2011-07-08,31.85,91.29,57.96,84.44,131.96
2011-07-11,32.09,89.77,57.51,84.44,131.43
2011-07-12,31.97,90.55,57.76,84.45,131.85
2011-07-13,32.36,88.47,57.09,84.41,130.94
2011-07-14,31.91,90.8,57.85,84.43,131.74
2011-07-15,32.07,89.86,57.54,84.44,130.58
2011-07-18,31.32,93.97,58.86,84.44,132.78
2011-07-19,31.47,93.09,58.6,84.42,132.65
2011-07-20,31.24,94.45,59.0,84.38,134.52
2011-07-21,30.92,96.33,59.6,84.39,134.61
2011-07-22,30.98,96.0,59.5,84.35,133.83
2011-07-25,30.91,96.34,59.6,84.4,133.36
2011-07-26,31.7,91.48,58.09,84.33,130.6
2011-07-27,31.64,91.76,58.19,84.38,130.16
2011-07-28,31.76,91.11,57.97,84.49,129.05
2011-07-29,31.88,90.45,57.75,84.4,128.71
2011-08-01,32.7,85.78,56.27,84.51,125.49
2011-08-02,32.4,87.27,56.81,84.48,126.21
2011-08-03,33.87,79.3,54.17,84.57,120.18
2011-08-04,34.13,78.19,53.83,84.55,119.98
2011-08-05,36.12,68.91,50.59,84.58,112.26
2011-08-08,34.36,75.43,53.03,84.68,117.37
2011-08-09,35.78,69.25,50.86,84.73,112.35
2011-08-10,34.23,75.37,53.1,84.71,117.28
2011-08-11,33.93,76.63,53.57,84.72,118.15
2011-08-12,33.43,78.88,54.36,84.68,120.55
2011-08-15,33.72,77.55,53.9,84.69,119.56
2011-08-16,33.91,76.67,53.58,84.71,119.67
2011-08-17,35.56,69.23,50.95,84.7,114.61
2011-08-18,36.2,66.7,50.03,84.69,112.68
2011-08-19,36.09,67.04,50.21,84.69,112.73
2011-08-22,34.57,72.59,52.28,84.65,116.46
2011-08-23,34.31,73.71,52.69,84.64,118.13
2011-08-24,34.86,71.39,51.83,84.7,116.31
2011-08-25,34.01,74.87,53.13,84.72,118.04
2011-08-26,33.04,79.15,54.61,84.69,121.38
2011-08-29,32.8,80.15,54.97,84.71,121.62
2011-08-30,32.74,80.52,55.06,84.72,122.06
2011-08-31,33.08,78.94,54.56,84.68,120.96
2011-09-01,33.87,75.28,53.28,84.64,117.84
2011-09-02,33.82,75.3,53.3,84.64,116.99
2011-09-06,32.95,79.06,54.64,84.64,120.27
2011-09-07,33.12,78.33,54.4,84.66,119.02
2011-09-08,33.84,74.85,53.18,84.7,115.86
2011-09-09,33.39,76.84,53.9,84.64,116.66
2011-09-12,32.97,78.81,54.58,84.64,117.58
2011-09-13,32.49,81.07,55.36,84.64,119.36
2011-09-14,32.0,83.47,56.19,84.64,121.47
2011-09-15,31.73,84.89,56.59,84.67,121.58
2011-09-16,31.7,85.08,56.61,84.71,120.31
2011-09-19,31.82,84.35,56.36,84.67,120.17
2011-09-20,32.38,81.38,55.38,84.58,116.51
2011-09-21,33.45,76.12,53.58,84.59,112.8
2011-09-22,33.09,77.69,54.15,84.6,113.54
2011-09-23,32.69,79.47,54.78,84.57,116.25
2011-09-26,32.36,81.13,55.35,84.55,117.6
2011-09-27,32.87,78.75,54.53,84.52,115.16
2011-09-28,33.21,76.91,53.88,84.54,116.02
2011-09-29,34.07,72.86,52.52,84.57,113.17
2011-09-30,34.97,69.1,51.14,84.53,109.93
2011-10-03,34.23,72.01,52.19,84.49,112.13
2011-10-04,33.35,75.63,53.53,84.49,114.5
2011-10-05,32.82,78.17,54.43,84.47,116.51
2011-10-06,33.03,77.26,54.07,84.43,115.75
2011-10-07,31.9,82.38,55.94,84.38,119.59
2011-10-10,31.66,83.51,56.32,84.41,119.68
2011-10-11,31.45,84.54,56.64,84.4,120.67
2011-10-12,31.21,86.05,57.12,84.44,120.47
2011-10-13,30.61,89.15,58.19,84.46,122.56
2011-10-14,31.08,86.58,57.28,84.47,120.24
2011-10-17,30.7,88.57,57.99,84.49,122.61
2011-10-18,31.27,85.16,56.87,84.5,121.14
2011-10-19,31.44,84.4,56.59,84.51,121.69
2011-10-20,31.04,86.46,57.31,84.48,123.91
2011-10-21,30.39,89.96,58.49,84.48,125.49
2011-10-24,30.98,86.53,57.34,84.53,123.08
2011-10-25,31.01,86.36,57.28,84.49,124.33
2011-10-26,30.17,91.02,58.85,84.44,128.53
2011-10-27,30.12,91.28,58.94,84.47,128.68
2011-10-28,30.64,88.27,57.94,84.54,125.45
2011-10-31,31.41,83.62,56.44,84.51,122.08
2011-11-01,31.16,84.97,56.92,84.54,123.99
2011-11-02,30.52,88.54,58.1,84.54,126.24
2011-11-03,30.68,87.66,57.8,84.55,125.45
2011-11-04,30.45,88.87,58.21,84.52,126.28
2011-11-07,30.08,90.91,58.88,84.52,127.86
2011-11-08,31.14,84.63,56.81,84.53,123.19
2011-11-09,31.17,84.4,56.78,84.54,124.32
2011-11-10,30.58,87.56,57.85,84.52,126.62
2011-11-11,30.77,86.55,57.49,84.54,125.46
2011-11-14,30.41,88.43,58.13,84.53,126.12
2011-11-15,30.93,85.5,57.17,84.52,124.05
2011-11-16,31.64,81.65,55.83,84.52,122.18
2011-11-17,31.89,80.26,55.4,84.48,121.99
2011-11-18,32.49,77.22,54.34,84.5,119.62
2011-11-21,32.39,77.61,54.52,84.51,119.19
2011-11-22,33.12,74.1,53.29,84.53,116.56
2011-11-23,33.37,73.06,52.9,84.51,116.2
2011-11-25,32.21,78.05,54.72,84.53,119.7
2011-11-28,32.41,77.12,54.38,84.53,120.08
2011-11-29,31.2,82.81,56.42,84.53,125.11
2011-11-30,31.0,83.97,56.78,84.49,124.98
2011-12-01,31.09,83.51,56.62,84.49,124.86
2011-12-02,30.73,85.28,57.24,84.49,126.21
2011-12-05,30.8,84.87,57.08,84.49,126.26
2011-12-06,30.8,84.95,57.08,84.52,126.75
2011-12-07,31.32,82.04,56.11,84.52,123.98
2011-12-08,30.83,84.63,57.02,84.52,126.03
2011-12-09,31.14,82.83,56.38,84.53,124.24
2011-12-12,31.5,80.87,55.76,84.53,123.11
2011-12-13,32.0,78.41,54.89,84.52,121.71
2011-12-14,32.1,78.0,54.74,84.5,122.15
2011-12-15,31.92,78.65,54.86,84.54,121.57
2011-12-16,32.21,77.25,54.35,84.53,120.32
2011-12-19,31.25,81.75,55.95,84.5,123.88
2011-12-20,31.71,79.39,55.13,84.48,124.17
2011-12-21,31.43,80.72,55.6,84.46,125.33
2011-12-22,31.16,82.14,56.08,84.49,126.39
2011-12-23,31.08,82.62,56.24,84.42,126.49
2011-12-27,31.43,80.86,55.59,84.45,124.92
2011-12-28,31.19,81.85,55.99,84.46,126.1
2011-12-29,31.28,81.46,55.83,84.5,125.5
2011-12-30,30.69,84.52,56.9,84.46,127.49
2012-01-03,30.56,85.16,57.14,84.46,127.63
2012-01-04,30.3,86.6,57.61,84.46,128.1
2012-01-05,30.23,87.16,57.79,84.46,127.82
2012-01-06,30.28,86.66,57.62,84.48,127.99
2012-01-09,30.08,87.89,58.04,84.5,129.13
2012-01-10,29.99,88.29,58.16,84.52,129.25
2012-01-11,29.87,89.03,58.39,84.52,129.51
2012-01-12,30.0,88.4,58.18,84.53,129.01
2012-01-13,29.73,89.85,58.71,84.55,129.31
2012-01-17,29.34,92.25,59.49,84.53,130.8
2012-01-18,29.15,93.47,59.86,84.53,131.48
2012-01-19,29.18,93.22,59.77,84.51,131.95
2012-01-20,29.17,93.24,59.79,84.52,131.58
2012-01-23,29.21,92.91,59.67,84.52,131.46
2012-01-24,28.85,95.21,60.45,84.57,132.57
2012-01-25,28.96,94.52,60.22,84.59,131.9
2012-01-26,28.88,95.19,60.4,84.6,131.73
2012-01-27,28.83,95.3,60.44,84.57,131.38
2012-01-30,28.81,95.5,60.51,84.56,131.21
2012-01-31,28.57,97.03,61.02,84.51,132.47
2012-02-01,28.47,97.74,61.23,84.52,132.68
2012-02-02,28.09,100.36,62.05,84.51,134.57
2012-02-03,28.08,100.27,62.0,84.5,134.46
2012-02-06,28.04,100.66,62.13,84.47,134.79
2012-02-07,27.89,101.59,62.46,84.47,135.19
2012-02-08,27.68,103.15,62.93,84.44,135.34
2012-02-09,27.87,101.7,62.46,84.46,134.43
2012-02-10,27.63,103.47,63.05,84.42,135.36
2012-02-13,27.55,104.11,63.19,84.42,135.19
2012-02-14,27.74,102.56,62.77,84.44,134.54
2012-02-15,27.36,105.45,63.63,84.42,136.04
2012-02-16,27.44,104.8,63.43,84.42,136.41
2012-02-17,27.35,105.32,63.61,84.38,136.46
2012-02-21,27.49,104.42,63.32,84.41,136.02
2012-02-22,27.31,105.82,63.74,84.41,136.61
2012-02-23,27.22,106.52,63.96,84.39,136.93
2012-02-24,27.17,106.78,64.05,84.41,137.16
2012-02-27,26.9,108.94,64.7,84.43,137.56
2012-02-28,27.01,108.05,64.41,84.42,136.87
2012-02-29,26.8,109.64,64.92,84.36,137.77
2012-03-01,26.82,109.52,64.86,84.4,137.32
2012-03-02,27.08,107.32,64.19,84.39,136.75
2012-03-05,27.35,105.17,63.57,84.4,134.67
2012-03-06,27.15,106.72,64.07,84.38,135.69
2012-03-07,26.85,109.08,64.75,84.36,137.02
2012-03-08,26.75,109.99,65.02,84.34,137.57
2012-03-09,26.74,110.08,65.04,84.34,137.58
2012-03-12,26.23,114.12,66.26,84.29,140.06
2012-03-13,26.13,115.01,66.49,84.18,139.91
2012-03-14,26.05,115.55,66.68,84.23,140.72
2012-03-15,26.08,115.36,66.52,84.28,140.27
2012-03-16,25.88,117.08,67.0,84.22,140.88
2012-03-19,25.84,117.51,67.11,84.19,140.41
2012-03-20,25.84,117.57,67.12,84.25,140.16
2012-03-21,25.87,117.02,66.98,84.25,139.16
2012-03-22,25.9,116.99,66.95,84.27,139.69
2012-03-23,25.44,121.0,68.11,84.29,141.61
2012-03-26,25.41,121.3,68.22,84.32,141.13
2012-03-27,25.5,120.34,67.92,84.3,140.43
2012-03-28,25.59,119.56,67.68,84.32,140.22
2012-03-29,25.65,119.02,67.55,84.32,140.72
2012-03-30,25.38,121.38,68.25,84.31,141.79
2012-04-02,25.4,121.4,68.23,84.25,141.26
2012-04-03,25.72,118.12,67.3,84.27,139.84
2012-04-04,25.57,119.43,67.72,84.29,139.78
2012-04-05,25.77,117.74,67.21,84.35,138.23
2012-04-09,26.18,114.01,66.13,84.4,135.84
2012-04-10,26.06,115.05,66.44,84.39,136.9
2012-04-11,25.75,117.58,67.19,84.4,138.85
2012-04-12,26.15,114.09,66.18,84.41,137.13
2012-04-13,26.42,111.66,65.47,84.42,136.93
2012-04-16,25.89,116.0,66.78,84.42,139.09
2012-04-17,25.95,115.45,66.61,84.43,138.59
2012-04-18,26.24,113.01,65.87,84.43,137.75
2012-04-19,26.34,112.24,65.68,84.43,137.95
2012-04-20,26.55,110.32,65.08,84.46,136.79
2012-04-23,26.69,109.0,64.73,84.44,137.31
2012-04-24,25.97,114.74,66.46,84.45,139.24
2012-04-25,25.84,116.16,66.84,84.46,140.17
2012-04-26,25.68,117.54,67.25,84.44,140.42
2012-04-27,25.85,115.89,66.76,84.45,139.77
2012-04-30,25.81,116.23,66.87,84.44,140.74
2012-05-01,25.75,116.83,67.04,84.44,140.28
2012-05-02,26.01,114.34,66.34,84.45,139.25
2012-05-03,26.66,108.67,64.69,84.46,136.96
2012-05-04,26.63,108.82,64.76,84.46,137.1
2012-05-07,26.73,108.05,64.52,84.46,136.5
2012-05-08,26.79,107.64,64.41,84.46,135.74
2012-05-09,26.86,106.84,64.17,84.45,135.95
2012-05-10,26.87,53.45,64.18,84.46,135.56
2012-05-11,27.13,52.47,63.58,84.46,134.13
2012-05-14,27.2,52.09,63.37,84.44,133.35
2012-05-15,27.41,51.38,62.94,84.42,132.88
2012-05-16,27.97,49.21,61.61,84.4,130.87
2012-05-17,28.31,47.97,60.84,84.4,129.74
2012-05-18,27.54,50.55,62.51,84.41,132.02
2012-05-21,27.56,50.46,62.44,84.38,132.2
2012-05-22,27.51,50.74,62.56,84.41,132.27
2012-05-23,27.68,50.08,62.15,84.39,132.53
2012-05-24,27.73,49.84,62.07,84.43,132.1
2012-05-25,27.39,51.13,62.86,84.42,133.7
2012-05-29,27.6,50.3,62.32,84.46,131.73
2012-05-30,27.73,49.87,62.06,84.48,131.49
2012-05-31,28.45,47.19,60.41,84.46,128.16
2012-06-01,28.23,47.89,60.87,84.46,128.1
2012-06-04,28.13,48.31,61.12,84.47,129.03
2012-06-05,27.47,50.56,62.55,84.44,132.02
2012-06-06,27.58,50.16,62.27,84.43,132.05
2012-06-07,27.3,51.13,62.87,84.43,133.12
2012-06-08,27.75,49.5,61.89,84.43,131.45
2012-06-11,27.45,50.55,62.56,84.38,133.01
2012-06-12,27.63,49.87,62.13,84.39,132.1
2012-06-13,27.53,50.25,62.39,84.38,133.57
2012-06-14,27.19,51.48,63.01,84.42,134.1
2012-06-15,26.93,52.45,63.58,84.41,134.43
2012-06-18,26.63,53.52,64.26,84.4,135.69
2012-06-19,26.6,53.67,64.29,84.36,135.44
2012-06-20,27.28,50.97,62.69,84.37,132.44
2012-06-21,26.99,51.99,63.35,84.38,133.42
2012-06-22,27.51,49.97,62.12,84.38,131.26
2012-06-25,27.34,50.65,62.52,84.36,132.0
2012-06-26,27.18,51.24,62.9,84.36,133.17
2012-06-27,27.46,50.14,62.19,84.37,132.79
2012-06-28,26.6,53.23,64.16,84.38,136.27
2012-06-29,26.52,53.58,64.36,84.36,136.46
2012-07-02,26.3,54.46,64.89,84.36,137.47
2012-07-03,26.27,54.52,64.93,84.38,136.84
2012-07-05,26.61,53.13,64.09,84.41,135.59
2012-07-06,26.64,53.0,64.0,84.42,135.32
2012-07-09,26.9,51.98,63.37,84.41,134.14
2012-07-10,27.05,51.34,63.02,84.43,134.16
2012-07-11,27.32,50.43,62.42,84.44,133.51
2012-07-12,26.91,51.89,63.38,84.46,135.75
2012-07-13,26.99,51.63,63.2,84.5,135.39
2012-07-16,26.84,52.12,63.54,84.48,136.36
2012-07-17,26.46,53.56,64.4,84.5,137.41
2012-07-18,26.17,54.72,65.11,84.52,137.74
2012-07-19,26.51,53.33,64.28,84.54,136.47
2012-07-20,26.83,52.07,63.46,84.54,135.09
2012-07-23,27.03,51.18,62.95,84.53,134.03
2012-07-24,27.24,50.47,62.54,84.53,133.95
2012-07-25,26.87,51.87,63.38,84.53,136.17
2012-07-26,26.22,54.37,64.94,84.48,138.8
2012-07-27,26.25,54.2,64.82,84.51,138.68
2012-07-30,26.25,54.15,64.8,84.53,137.71
2012-07-31,26.34,53.83,64.61,84.49,137.59
2012-08-01,26.41,53.46,64.37,84.49,136.64
2012-08-02,25.91,55.43,65.61,84.47,139.39
2012-08-03,25.73,56.32,66.11,84.48,139.62
2012-08-06,25.52,57.27,66.67,84.45,140.32
2012-08-07,25.52,57.16,66.62,84.4,140.49
2012-08-08,25.44,57.51,66.82,84.41,140.63
2012-08-09,25.42,57.63,66.85,84.44,140.84
2012-08-10,25.36,57.89,67.03,84.43,140.77
2012-08-13,25.36,57.95,67.05,84.42,140.79
2012-08-14,25.28,58.24,67.23,84.39,140.95
2012-08-15,24.99,59.6,68.02,84.38,142.01
2012-08-16,24.87,60.12,68.32,84.4,142.22
2012-08-17,24.84,60.32,68.42,84.4,142.22
2012-08-20,24.93,59.86,68.14,84.39,141.76
2012-08-21,24.83,60.31,68.4,84.44,141.82
2012-08-22,25.03,59.36,67.87,84.44,140.68
2012-08-23,24.88,60.04,68.29,84.44,141.52
2012-08-24,24.84,60.25,68.4,84.45,141.54
2012-08-27,24.84,60.25,68.4,84.44,141.4
2012-08-28,24.82,60.24,68.4,84.45,141.51
2012-08-29,25.08,59.04,67.7,84.46,140.49
2012-08-30,24.9,59.78,68.16,84.51,141.24
2012-08-31,24.91,59.72,68.09,84.48,140.87
2012-09-04,24.96,59.57,68.02,84.48,140.94
2012-09-05,24.42,62.18,69.5,84.44,143.78
2012-09-06,24.42,62.01,69.43,84.45,144.39
2012-09-07,24.73,60.47,68.55,84.45,143.51
2012-09-10,24.79,60.27,68.43,84.45,143.89
2012-09-11,24.72,60.65,68.66,84.46,144.39
2012-09-12,24.38,62.2,69.58,84.48,146.7
2012-09-13,24.16,63.37,70.19,84.45,147.24
2012-09-14,24.16,63.41,70.21,84.44,146.74
2012-09-17,24.11,63.53,70.27,84.44,146.62
2012-09-18,24.08,63.73,70.4,84.44,146.74
2012-09-19,24.09,63.63,70.32,84.44,146.75
2012-09-20,24.09,63.65,70.18,84.44,145.89
2012-09-21,24.24,62.84,69.68,84.45,145.59
2012-09-24,24.57,61.11,68.76,84.43,144.19
2012-09-25,24.76,60.16,68.2,84.44,143.29
2012-09-26,24.42,61.78,69.16,84.46,144.72
2012-09-27,24.63,60.83,68.58,84.5,143.93
2012-09-28,24.65,60.55,68.47,84.48,144.24
2012-10-01,24.6,60.97,68.67,84.47,144.5
2012-10-02,24.44,61.66,69.09,84.46,145.07
2012-10-03,24.33,62.12,69.35,84.45,146.27
2012-10-04,24.48,61.43,68.98,84.43,146.13
2012-10-05,24.69,60.39,68.35,84.44,145.66
2012-10-08,25.1,58.48,67.26,84.43,144.25
2012-10-09,25.23,57.88,66.92,84.42,143.28
2012-10-10,25.3,57.43,66.71,84.42,143.36
2012-10-11,25.3,57.4,66.68,84.44,142.84
2012-10-12,25.11,58.21,67.16,84.43,144.01
2012-10-15,24.77,59.9,68.15,84.42,145.58
2012-10-16,24.79,59.86,68.1,84.37,146.16
2012-10-17,25.05,58.49,67.32,84.37,145.86
2012-10-18,25.65,55.67,65.66,84.37,143.3
2012-10-19,25.5,56.27,66.02,84.35,143.41
2012-10-22,25.76,55.15,65.39,84.38,141.35
2012-10-23,25.86,54.67,65.12,84.39,141.05
2012-10-24,25.87,54.74,65.16,84.36,141.43
2012-10-25,25.76,55.06,65.35,84.38,141.35
2012-10-26,25.93,54.37,64.95,84.42,141.18
2012-10-31,25.56,55.93,65.9,84.4,142.91
2012-11-01,25.83,54.59,65.13,84.39,141.56
2012-11-02,25.64,55.4,65.59,84.39,141.9
2012-11-05,25.59,55.67,65.75,84.38,142.93
2012-11-06,26.21,53.0,64.17,84.43,139.78
2012-11-07,26.63,51.44,63.16,84.44,137.95
2012-11-08,26.51,51.83,63.43,84.43,138.16
2012-11-09,26.52,51.74,63.42,84.43,138.24
2012-11-12,26.69,51.09,63.0,84.44,137.8
2012-11-13,27.01,49.83,62.25,84.46,135.98
2012-11-14,27.12,49.46,62.03,84.46,135.7
2012-11-15,26.99,49.88,62.25,84.47,136.35
2012-11-16,26.33,52.28,63.78,84.45,139.15
2012-11-19,26.32,52.31,63.8,84.43,139.28
2012-11-20,26.27,52.56,63.93,84.42,139.45
2012-11-21,25.87,54.13,64.88,84.41,141.33
2012-11-23,25.75,54.66,65.2,84.41,141.17
2012-11-26,25.84,54.23,64.96,84.42,140.38
2012-11-27,25.62,55.16,65.52,84.42,141.48
2012-11-28,25.47,55.81,65.91,84.44,142.16
2012-11-29,25.5,55.68,65.8,84.45,142.06
2012-11-30,25.55,55.49,65.72,84.44,141.47
2012-12-03,25.59,55.26,65.58,84.43,141.22
2012-12-04,25.84,54.1,64.91,84.45,141.5
2012-12-05,25.68,54.79,65.28,84.45,141.91
2012-12-06,25.85,54.13,64.92,84.44,142.4
2012-12-07,25.76,54.47,65.12,84.44,142.52
2012-12-10,25.42,55.9,65.97,84.45,143.42
2012-12-11,25.5,55.6,65.83,84.44,143.54
2012-12-12,25.68,54.75,65.33,84.43,142.66
2012-12-13,25.91,53.73,64.69,84.46,142.12
2012-12-14,25.57,55.2,65.55,84.44,143.79
2012-12-17,25.16,56.83,66.57,84.39,145.41
2012-12-18,25.29,56.33,66.24,84.4,144.27
2012-12-19,25.29,56.29,66.26,84.4,145.14
2012-12-20,25.56,55.18,65.17,84.41,142.77
2012-12-21,25.63,54.85,65.07,84.42,142.33
2012-12-24,25.83,53.93,64.5,84.4,141.65
2012-12-26,25.88,53.73,64.4,84.41,141.59
2012-12-27,26.1,52.68,63.78,84.43,139.87
2012-12-28,25.57,54.81,65.11,84.4,142.52
2012-12-31,24.76,58.33,67.2,84.41,146.15
2013-01-02,24.88,57.81,66.87,84.4,145.73
2013-01-03,24.95,57.39,66.63,84.4,146.45
2013-01-04,24.94,57.5,66.68,84.41,145.92
2013-01-07,24.97,57.34,66.56,84.43,145.53
2013-01-08,24.9,57.57,66.77,84.44,145.99
2013-01-09,24.75,58.31,67.17,84.44,147.07
2013-01-10,24.73,58.5,67.26,84.44,147.07
2013-01-11,24.82,57.95,66.96,84.43,146.96
2013-01-14,24.94,57.4,66.63,84.45,147.07
2013-01-15,24.86,57.84,66.9,84.44,147.05
2013-01-16,24.72,58.37,67.22,84.42,147.97
2013-01-17,24.78,58.16,67.07,84.44,148.33
2013-01-18,24.73,58.37,67.18,84.45,149.1
2013-01-22,24.59,58.95,67.59,84.46,149.37
2013-01-23,24.93,57.41,66.66,84.45,149.42
2013-01-24,24.81,57.99,67.0,84.4,150.25
2013-01-25,24.74,58.23,67.15,84.38,150.07
2013-01-28,24.78,58.01,67.16,84.39,150.66
2013-01-29,24.78,58.06,67.02,84.41,150.08
2013-01-30,24.85,57.72,66.89,84.42,149.7
2013-01-31,24.55,59.07,67.66,84.41,151.28
2013-02-01,24.98,57.0,66.48,84.42,149.53
2013-02-04,24.61,58.77,67.48,84.42,151.08
2013-02-05,24.69,58.33,67.24,84.44,151.18
2013-02-06,24.66,58.45,67.3,84.44,150.96
2013-02-07,24.41,59.64,67.99,84.45,151.8
2013-02-08,24.4,59.65,68.01,84.43,151.77
2013-02-11,24.5,59.11,67.73,84.41,152.0
2013-02-12,24.4,59.58,67.97,84.4,152.15
2013-02-13,24.42,59.51,67.95,84.41,152.31
2013-02-14,24.48,59.22,67.75,84.41,152.17
2013-02-15,24.31,60.05,68.23,84.4,153.2
2013-02-19,24.68,58.2,67.19,84.41,151.26
2013-02-20,24.93,56.95,66.47,84.43,150.4
2013-02-21,24.69,58.08,67.15,84.43,151.89
2013-02-22,25.02,56.63,66.31,84.46,149.01
2013-02-25,24.89,57.04,66.56,84.47,150.02
2013-02-26,24.65,58.19,67.23,84.47,151.91
2013-02-27,24.68,58.1,67.1,84.46,151.53
2013-02-28,24.6,58.47,67.38,84.45,152.11
2013-03-01,24.52,59.01,67.68,84.45,152.92
2013-03-04,24.1,60.79,68.68,84.44,154.29
2013-03-05,24.17,60.45,68.5,84.42,154.5
2013-03-06,24.1,60.79,68.69,84.42,154.82
2013-03-07,24.08,60.86,68.75,84.41,155.44
2013-03-08,24.0,61.28,68.97,84.41,156.03
2013-03-11,24.09,60.85,68.72,84.41,155.64
2013-03-12,24.12,60.68,68.63,84.42,155.84
2013-03-13,24.04,61.07,68.87,84.42,156.73
2013-03-14,24.12,60.73,68.51,84.43,155.88
2013-03-15,24.16,60.41,68.36,84.44,154.97
2013-03-18,24.21,60.24,68.24,84.45,154.61
2013-03-19,24.04,60.86,68.68,84.44,155.63
2013-03-20,24.31,59.57,67.93,84.45,154.34
2013-03-21,24.08,60.68,68.59,84.43,155.6
2013-03-22,24.16,60.21,68.32,84.43,155.07
2013-03-25,24.03,60.91,68.71,84.44,156.15
2013-03-26,23.99,61.06,68.83,84.46,156.16
2013-03-27,23.92,61.39,68.97,84.46,156.55
2013-03-28,24.09,60.51,68.5,84.45,156.05
2013-04-01,23.9,61.47,69.04,84.46,156.82
2013-04-02,24.12,60.35,68.41,84.46,155.15
2013-04-03,24.11,60.4,68.43,84.48,155.85
2013-04-04,24.32,59.37,67.85,84.47,155.18
2013-04-05,24.18,60.01,68.22,84.47,156.21
2013-04-08,24.03,60.77,68.68,84.46,156.75
2013-04-09,23.56,63.17,70.02,84.46,158.73
2013-04-10,23.57,63.05,69.97,84.47,159.22
2013-04-11,23.57,63.0,69.94,84.48,158.78
2013-04-12,24.05,60.53,68.55,84.49,155.17
