Date,AAPL,AMD,AMGN,AMZN,AVGO,CSCO,GD,GOOGL,INTC,META,MSFT,MSTR,NFLX,NOC,NVDA,PEP,RTX,SBUX,SOXL,SOXS,SPXL,TECL,TMUS,TNA,TSLA,UVXY,VIXM,VIXY
2022-01-04,171.6867,136.15,201.3288,164.357,59.7787,54.1796,193.8567,136.9536,49.9626,322.4013,307.201,509.1,567.52,373.2141,27.5537,156.3469,82.4845,101.7017,64.01,3.58,137.31,77.97,112.3969,78.68,362.7067,13.18,31.03,15.73
2022-01-05,168.8207,136.23,201.3556,163.254,59.2236,54.7548,195.1748,136.9263,50.0925,330.6461,304.7735,498.62,553.29,375.3684,28.1267,156.3829,82.9358,102.3463,65.54,3.49,136.94,76.74,112.6015,79.99,354.9,13.25,31.11,15.84
2022-01-06,168.9875,132.0,203.2514,162.554,57.5613,54.9436,195.4974,136.2001,49.5638,329.9797,304.9289,482.95,541.06,378.3447,27.1974,156.5808,83.2857,99.0588,59.74,3.8,135.37,74.49,106.9212,77.15,342.32,12.665,30.45,15.38
2022-01-07,169.0072,132.0,206.0056,161.486,57.7482,55.5638,194.1333,137.8428,51.2054,326.2801,305.1522,481.95,539.85,380.055,27.3501,156.6618,82.6319,97.6406,60.0,3.78,134.84,74.64,103.024,76.34,352.7067,12.35,30.1,15.09
2022-01-10,171.8438,137.31,207.8031,165.362,57.831,56.0581,195.0274,138.903,51.8547,332.5457,305.8416,506.56,540.84,378.5149,27.7663,156.5898,83.5436,95.8081,63.29,3.57,138.47,77.37,108.1196,78.74,354.8,11.67,29.7291,14.57
2022-01-11,172.2854,137.47,207.2486,165.207,57.8263,55.8334,195.35,140.5873,51.697,331.4417,309.0361,514.64,537.22,373.7243,27.948,156.4189,83.8659,95.6515,64.58,3.5,139.6,78.36,108.0027,76.94,368.74,11.51,29.73,14.42
2022-01-12,169.0072,132.74,206.4349,161.214,55.5198,55.2761,195.9339,137.7608,50.955,324.6987,295.957,489.59,519.2,375.6896,26.5266,156.6707,84.3171,94.2978,60.2,3.74,133.88,72.4,107.2915,74.96,343.8533,12.55,30.29,15.33
2022-01-13,169.8709,136.88,210.4679,162.138,55.4435,55.1503,197.5376,138.649,51.6599,330.0891,301.2003,499.56,525.69,381.2077,26.8929,157.984,85.0262,92.1982,64.48,3.48,133.94,74.12,105.7326,75.24,349.87,12.28,29.99,15.08
2022-01-14,166.6613,131.93,209.0997,158.9175,53.7162,53.6853,195.7393,135.1872,50.7881,316.4141,293.8694,468.28,510.8,379.488,25.8558,156.4729,83.5712,89.9973,55.98,3.93,126.89,68.79,104.1639,68.33,343.5033,13.68,30.64,16.24
2022-01-18,163.1573,128.27,206.8373,156.299,52.4314,52.9393,194.9977,134.311,49.7307,317.8463,294.5296,460.42,515.86,379.5069,25.0213,157.5972,82.6043,89.2054,50.82,4.29,122.89,65.94,102.6732,65.11,331.8833,14.2,30.67,16.64
2022-01-19,161.4691,121.89,204.6911,151.6675,50.9206,52.2022,193.7185,132.5128,48.2654,314.8328,292.8499,457.53,508.25,375.5007,24.106,156.4549,81.3703,88.1464,45.99,4.71,118.85,63.3,101.3871,61.49,332.09,15.11,30.9,17.35
2022-01-20,159.408,118.81,203.6359,142.643,49.5735,50.9439,191.4567,129.5744,48.2654,301.5159,287.4414,375.89,397.5,376.8235,23.3314,156.7068,80.3112,88.6897,43.71,4.95,111.78,59.57,99.0098,58.07,314.6333,17.2,31.88,18.96
2022-01-21,158.6325,116.53,202.1694,144.544,50.3498,51.1417,191.9572,130.0242,48.1726,307.0256,287.7715,370.45,387.15,380.8392,23.3294,155.9062,81.1492,90.3381,45.45,4.73,113.3,60.5,103.9106,62.21,310.0,17.68,31.57,19.37
2022-01-24,156.8266,111.13,201.2394,139.986,49.6581,50.4316,190.919,126.1783,47.3008,298.5123,280.1202,365.05,366.42,380.9526,22.2833,154.1163,83.166,89.3343,40.19,5.3,108.8,56.32,102.9558,59.57,306.1333,17.95,31.99,19.53
2022-01-25,156.7383,110.71,199.0038,138.8725,51.7945,49.7305,189.955,128.4626,47.9407,293.0225,288.1017,353.65,359.7,380.9998,22.7305,152.4882,81.9412,88.0174,42.12,5.02,108.38,57.25,101.543,56.97,312.47,18.43,32.2,19.84
2022-01-26,156.2769,102.6,200.3094,139.6375,50.4177,49.0924,193.5516,128.2359,44.5648,293.0324,291.1409,319.45,386.7,353.3718,21.904,152.3443,82.2175,87.778,36.36,5.72,106.55,56.15,103.3065,53.04,276.3667,18.65,32.38,20.01
2022-01-27,167.1815,105.24,204.9057,143.978,52.0716,49.9822,197.2781,132.556,44.268,300.0638,299.3166,338.95,384.36,359.2394,22.7984,155.3126,83.1844,89.5185,38.41,5.4,114.58,63.39,105.8592,56.15,282.1167,16.95,31.39,18.73
2022-01-28,171.5493,114.25,203.1173,149.5735,54.4683,50.0361,196.6106,134.4969,45.2789,311.5508,301.9578,368.01,427.14,349.5074,24.4414,156.0771,83.0555,90.5406,44.58,4.51,120.75,68.33,105.3916,61.19,312.24,15.22,30.53,17.48
2022-01-31,171.3824,116.78,204.4944,151.1935,55.1042,49.7665,197.3244,136.8234,45.3995,317.2595,299.8021,373.0,457.13,350.1498,24.5931,155.0157,83.5528,90.9458,45.91,4.37,123.29,68.75,106.7361,63.15,310.4167,13.57,29.66,16.19
2022-02-01,172.5897,122.76,204.7179,150.6125,56.0999,50.4855,198.446,147.1177,45.9189,321.2377,304.3657,348.84,429.48,350.5278,25.196,157.8311,85.2196,89.9973,49.34,4.05,126.76,70.4,106.7653,61.31,301.8867,13.11,29.77,15.87
2022-02-02,169.704,120.08,200.3451,138.8455,54.0007,49.6137,196.6755,142.237,44.7781,236.4627,292.51,340.09,405.6,353.2017,23.9044,157.7411,85.4683,88.3489,42.63,4.59,117.68,64.23,117.6777,57.8,297.0467,15.47,31.21,17.78
2022-02-03,169.419,123.6,198.6192,157.6395,54.8662,49.5688,196.7868,142.4387,44.8669,235.7964,297.0639,391.64,410.17,349.3655,24.2747,155.1507,85.6524,87.4833,43.46,4.5,119.45,65.0,117.8336,58.72,307.7733,14.64,31.08,17.16
2022-02-04,168.7017,123.67,199.8891,157.9355,54.631,49.5867,196.6292,138.3712,45.0257,223.6829,292.2187,413.47,402.1,352.5876,24.683,154.539,86.5917,87.6583,43.41,4.5,118.24,63.65,118.9151,59.62,302.4467,14.03,30.72,16.7
2022-02-07,171.817,128.23,215.5204,161.4135,55.8015,49.7395,198.7983,138.568,45.6145,218.9787,295.724,425.43,403.53,358.408,25.0623,154.7279,87.5495,87.4096,46.6,4.2,121.24,66.06,122.218,62.5,307.3333,13.09,30.12,15.93
2022-02-08,173.242,132.85,212.1044,161.1895,56.8353,50.5934,199.7067,140.7479,46.6425,230.7342,302.181,446.6,412.89,363.1701,26.6564,154.656,88.4059,89.4448,51.02,3.78,126.37,70.4,124.7902,66.09,310.6667,12.34,29.52,15.32
2022-02-09,169.1537,125.77,204.6196,159.0035,54.9778,49.3171,196.073,137.7936,45.6612,226.8256,293.6072,431.48,406.27,360.9591,25.777,151.4448,87.5403,88.2138,46.42,4.13,119.82,64.91,121.9159,63.12,301.5167,14.06,30.57,16.74
2022-02-10,165.7337,113.18,204.0651,153.2935,53.3099,48.4453,198.1494,133.482,44.5117,218.3521,286.4802,411.01,391.31,377.3054,23.9054,151.6337,87.7336,86.7515,39.54,4.73,112.56,59.0,121.2826,61.0,286.6667,16.66,31.69,18.96
2022-02-11,165.9696,114.27,202.2703,155.167,53.7896,47.7981,195.7485,134.7181,44.465,216.5122,286.4413,409.49,396.57,369.0661,24.2228,149.9427,86.1681,86.6774,39.59,4.73,111.59,58.98,122.2862,60.46,291.92,16.93,31.55,18.96
2022-02-14,169.8122,121.47,201.9727,156.5105,56.0385,48.7778,197.2317,135.7941,45.2687,219.7942,291.7526,437.24,407.46,363.5575,26.4467,149.2771,86.6009,87.4734,46.01,3.93,116.74,63.53,123.7671,65.32,307.4767,14.89,30.59,17.45
2022-02-15,169.5763,117.69,200.8183,158.1005,55.5216,48.7598,198.7519,136.9169,45.0725,215.3585,291.412,434.98,398.08,371.9573,26.4627,149.583,87.2548,88.0935,46.1,3.94,117.26,63.28,124.1861,65.62,307.7967,14.03,30.14,16.77
2022-02-16,165.9696,112.37,199.9344,154.6525,53.8287,50.126,198.7426,131.7489,44.4557,206.5767,282.8789,404.6,386.67,376.162,24.4624,149.9877,86.8956,86.1221,40.87,4.38,109.69,57.63,121.3508,60.68,292.1167,16.42,31.09,18.7
2022-02-17,164.4168,113.83,199.1137,152.6015,53.9207,51.4203,200.059,129.6256,42.0913,205.0352,280.1545,395.97,391.29,369.6802,23.5989,150.8512,85.9839,86.3905,39.63,4.5,107.44,55.86,120.7955,59.08,285.66,17.005,31.45,19.19
2022-02-18,161.4881,115.65,199.6909,150.1975,53.6855,50.6024,200.986,129.0396,41.7642,200.9774,279.9502,377.7,377.38,369.189,23.3474,151.4268,86.1405,86.1776,38.61,4.61,104.19,54.33,120.3375,56.61,273.8433,16.82,31.54,19.09
2022-02-22,157.3114,109.76,199.3211,144.827,52.5448,48.9306,200.4761,126.8274,41.7268,197.3672,272.7013,365.03,367.46,364.7953,22.3462,149.9337,84.9433,82.9752,35.91,4.95,98.32,50.27,118.3207,53.4,254.68,18.28,32.09,20.15
2022-02-23,159.9354,116.61,197.7608,151.358,53.9216,49.1913,202.5711,131.8999,43.6613,206.4673,286.6346,396.96,390.03,373.6866,23.7047,147.3252,87.2769,84.234,39.94,4.4,102.92,55.3,120.4837,57.71,266.9233,17.44,31.66,19.52
2022-02-24,162.009,121.06,204.7596,153.7885,54.6663,50.3687,211.3309,133.6579,44.5865,209.3316,289.2812,405.0,390.8,388.6276,24.113,151.4538,90.8606,85.6871,41.78,4.19,109.62,57.65,122.2374,61.57,269.9567,16.37,31.25,18.72
2022-02-25,162.2743,123.34,204.2635,153.563,54.6133,50.126,217.3284,134.2519,44.5772,209.8786,290.7212,443.0,394.52,419.4297,24.3406,147.2802,95.1017,84.9559,41.01,4.27,108.78,57.33,120.0453,62.13,290.1433,17.54,32.09,19.65
2022-02-28,160.3874,113.83,203.1181,151.142,53.0031,49.0924,216.281,133.2623,43.7548,202.3797,286.985,464.73,386.24,432.6726,23.4342,145.958,95.1295,83.4287,36.58,4.71,104.0,53.89,119.9673,58.65,288.1233,20.34,33.6,21.76
2022-03-01,163.6895,118.28,206.1666,152.0525,54.459,50.4676,218.5335,133.7692,45.6706,206.9745,292.0834,459.29,380.03,430.1019,24.18,147.9819,93.2867,85.8629,40.12,4.25,109.7,57.37,122.3836,62.93,293.2967,18.44,32.64,20.4
2022-03-02,163.3652,111.98,209.8193,147.8985,53.7915,50.3956,220.7397,133.1012,44.7921,201.8626,287.9287,428.7,368.07,426.5919,23.6748,147.8234,92.444,84.7153,37.55,4.52,107.9,55.25,120.737,60.59,279.7633,18.64,32.96,20.5
2022-03-03,160.358,108.41,210.0628,145.641,55.4082,50.7911,227.3768,131.1201,44.9229,198.9685,282.0323,410.36,361.73,444.5022,22.8981,150.0688,92.2218,83.3269,34.77,4.85,105.27,52.39,120.0647,57.85,279.43,19.85,33.52,21.35
2022-03-04,156.5546,102.95,211.3706,137.453,53.057,49.9642,229.2307,125.6251,44.5585,186.4471,271.3781,388.91,350.26,453.4004,21.3167,147.081,90.9254,78.1716,29.58,5.59,96.06,46.69,119.1684,53.54,268.1933,22.4,35.0,23.24
2022-03-07,154.7267,105.53,208.4303,136.0145,53.5451,48.8947,218.1256,126.3468,44.3902,189.2518,268.4008,410.36,341.76,426.1366,21.4785,142.9343,87.8325,77.7459,31.16,5.28,93.76,45.99,116.2162,54.44,274.8,22.01,35.09,23.01
2022-03-08,160.1417,111.05,208.7551,139.279,55.504,50.2608,219.5161,132.6246,44.5117,197.417,280.7091,436.75,358.79,426.8101,22.976,142.5087,91.231,81.0778,34.93,4.63,101.23,51.47,118.8274,58.93,286.3233,20.75,34.31,22.07
2022-03-09,155.7881,106.46,204.6874,146.8175,54.6403,49.1733,218.3203,131.64,43.6052,194.1449,277.8777,421.13,356.77,421.7729,22.6206,139.8922,91.2217,80.6706,32.75,4.91,100.03,48.68,120.3668,58.65,279.4333,19.37,34.47,21.11
2022-03-10,152.0634,104.29,206.4011,145.5245,53.7218,49.1553,215.5023,129.0963,42.8296,186.5864,272.5068,390.82,340.32,413.8897,22.0635,139.1859,89.7493,76.5704,30.69,5.22,96.17,46.12,121.3703,55.8,265.1167,19.92,34.72,21.51
2022-03-11,148.0242,102.25,206.7258,141.853,52.7874,48.8048,216.7537,125.2001,41.4932,185.6117,268.9748,369.93,331.01,418.7468,21.2948,141.1416,89.8605,73.3866,27.91,5.7,94.07,43.5,120.8832,52.6,255.4567,20.88,35.46,22.2
2022-03-14,152.4172,109.33,208.8452,147.3665,55.1079,49.9732,220.2669,128.4278,41.8764,190.9823,279.3956,396.14,343.75,424.818,22.9351,143.9574,90.3976,76.9314,31.51,4.96,100.11,47.88,123.0364,54.84,267.2967,19.97,34.68,21.47
2022-03-15,156.8396,115.37,208.9444,153.104,56.4429,50.162,211.0621,132.4859,43.5772,202.519,286.4401,428.78,357.53,402.6294,24.4555,144.5911,88.7122,80.902,36.3,4.22,107.0,52.63,124.4784,60.06,280.0767,17.05,33.49,19.26
2022-03-16,157.8519,111.69,212.7234,157.239,56.0292,50.4855,213.6761,133.0411,44.0538,206.706,287.2477,434.09,371.4,406.7749,24.7251,145.7138,90.5179,81.1334,36.95,4.12,110.85,53.7,125.6378,62.96,290.5333,16.62,33.12,18.96
2022-03-17,161.154,113.46,213.0751,161.2505,56.7488,50.3058,213.4166,135.314,44.3435,215.3088,292.3169,454.28,380.6,405.9686,26.4093,147.3888,90.305,82.9289,39.17,3.86,114.39,56.91,123.9133,64.68,301.7967,15.33,32.26,18.07
2022-03-18,162.5298,115.92,213.1383,161.4915,56.279,50.3327,218.8301,135.2901,44.2875,210.3361,291.0813,436.48,374.59,423.6606,26.6899,147.1806,92.5459,80.3929,39.0,3.88,114.47,56.66,122.7344,63.14,307.0533,15.09,32.19,17.88
2022-03-21,165.9106,114.78,213.2736,164.889,57.2196,50.4855,220.4616,139.0342,45.222,215.4679,295.8489,459.95,382.92,423.376,26.4802,148.7921,93.8794,81.3463,39.59,3.82,118.37,59.07,122.4616,64.95,331.3267,14.72,31.8,17.55
2022-03-22,167.2766,113.92,211.2082,163.408,56.1002,48.9666,222.1858,137.4511,45.1098,212.2953,291.4023,450.69,374.49,423.9642,25.5917,148.0135,93.7405,79.8006,36.69,4.1,113.9,56.35,121.6236,61.65,333.0367,14.65,31.87,17.52
2022-03-23,171.0701,120.53,213.6344,163.6495,58.632,48.9845,223.4001,140.728,48.2405,218.372,295.8879,483.92,375.71,431.2213,28.1035,148.9099,94.185,80.6336,42.09,3.5,119.0,60.74,122.4616,63.77,337.9733,14.14,31.64,17.12
2022-03-24,171.7089,119.67,215.366,164.7735,58.8604,49.407,226.5147,140.8284,48.4368,220.6097,295.4792,472.42,373.85,434.6458,27.6463,149.607,94.8517,80.939,42.01,3.49,120.63,60.58,121.0975,64.05,336.88,13.59,31.34,16.63
2022-03-25,172.5738,120.24,216.8812,168.9905,59.2357,49.5598,223.2981,140.6122,48.1377,222.3701,302.3096,510.0,378.51,423.8503,28.1724,150.0506,94.0738,81.7998,42.71,34.27,123.25,62.89,123.241,64.05,363.9467,13.25,31.23,16.38
2022-03-28,175.8758,123.23,217.8463,169.315,60.0397,50.0361,223.4835,141.6559,48.8293,228.6058,306.8924,520.0,391.82,423.3855,28.6087,152.2779,93.6016,84.4376,45.58,31.97,127.82,66.74,125.1312,69.17,366.5233,12.33,30.77,15.62
2022-03-29,174.7063,119.22,218.7752,166.301,59.0681,50.3777,226.4777,141.0923,48.063,226.6068,305.3842,500.69,381.47,430.0449,27.6443,152.0697,93.3701,84.2525,41.35,35.0,125.54,64.04,125.3065,65.17,364.6633,12.55,31.06,15.79
2022-03-30,171.6008,109.34,218.0988,162.9975,58.9362,50.117,223.567,138.2384,46.3154,221.1468,299.9842,486.32,374.59,424.2488,27.2409,151.5446,91.7403,84.1969,38.78,37.44,119.8,61.44,125.0532,62.99,359.2,13.46,31.5,16.57
2022-03-31,171.306,108.19,219.2713,163.56,58.6835,50.0272,224.7998,139.315,44.9603,223.6232,301.0642,490.98,373.47,431.43,26.6679,153.6994,92.7589,84.6782,36.29,39.55,120.58,60.71,127.4013,65.0,361.53,12.75,31.36,16.0
2022-04-01,175.3648,110.53,220.8496,168.3465,59.4201,50.2159,221.7594,142.1192,45.979,232.6139,306.4643,501.26,391.5,429.0585,27.3148,153.301,91.9533,81.5314,37.96,37.69,123.53,64.18,129.1843,65.55,381.8167,11.78,30.93,15.14
2022-04-04,172.043,106.82,220.57,164.055,57.4798,49.7001,221.6852,139.7529,44.979,230.575,302.4848,487.28,380.15,430.6901,25.8882,153.464,91.4995,77.857,32.88,42.86,119.23,60.09,128.5705,60.82,363.7533,13.22,31.85,16.42
2022-04-05,168.8687,103.67,225.4132,158.756,56.3454,49.2023,223.1776,135.734,44.4276,222.0816,291.412,455.11,368.35,437.7574,24.3667,156.0806,91.1754,77.1535,30.51,45.85,115.62,55.55,130.2756,58.21,348.5867,13.64,32.13,16.8
2022-04-06,169.1734,103.72,226.9555,157.7845,56.4437,49.4376,227.0075,135.0784,44.4463,221.7336,293.2316,463.61,362.15,446.5892,24.168,156.2254,93.509,76.9314,30.51,45.8,117.26,56.19,129.8566,57.6,352.42,13.13,31.98,16.31
2022-04-07,167.1587,101.0,227.2982,154.4605,54.9414,49.1209,225.5445,132.4929,43.9417,221.1169,288.9503,453.24,355.88,439.8444,23.0808,156.7505,92.9719,75.4505,28.29,49.08,116.41,53.68,129.4279,56.29,341.83,13.1,32.04,16.31
2022-04-08,162.8935,97.37,226.261,151.122,54.3434,47.854,226.9516,128.0555,43.5211,215.279,277.5566,436.39,348.0,438.4025,21.8808,156.2707,94.5554,74.6731,26.49,52.16,110.32,49.65,127.0701,55.03,325.31,14.16,32.73,17.24
2022-04-11,164.7706,95.1,225.5125,150.7875,54.7608,46.8947,227.2032,126.9531,43.4557,212.9716,274.4431,443.45,344.1,439.4839,21.4685,156.9045,95.0091,73.8493,26.24,52.77,109.13,49.03,128.0639,55.58,328.9833,14.4,33.0,17.4
2022-04-12,167.4633,97.74,228.6421,155.541,55.46,47.1933,227.1007,129.1196,43.9323,213.817,279.8528,463.58,350.43,440.6602,22.1663,156.6329,95.7221,74.8952,28.03,48.95,112.8,51.28,131.3863,58.78,340.79,12.94,32.32,16.23
2022-04-13,162.4414,93.06,229.1021,151.7065,53.7106,46.3065,227.1287,125.9745,42.68,209.0332,272.2733,449.19,341.13,443.2026,21.2229,155.6369,96.5556,73.5809,25.61,53.25,108.65,47.59,129.5448,56.99,328.3333,13.34,32.74,16.62
2022-04-14,162.2252,93.89,227.217,152.785,54.8947,46.2522,227.2405,126.9154,43.5865,209.62,272.9446,445.89,337.86,441.6657,21.747,154.297,96.5834,73.6735,26.98,50.25,108.71,48.04,127.4013,55.84,334.7633,13.12,32.82,16.39
2022-04-18,164.5151,96.93,228.5158,158.1155,55.9354,46.9038,229.7844,129.234,44.7921,216.1243,277.5956,471.14,348.61,440.5559,22.1613,156.5423,96.8148,75.1729,28.75,47.02,113.91,50.73,129.4279,59.27,342.7167,12.13,32.06,15.58
2022-04-19,164.348,94.02,230.3286,153.998,55.9448,47.9807,230.8095,127.2767,44.9603,199.3265,278.6269,449.03,226.19,439.5977,21.4465,158.8692,97.2038,74.201,28.5,47.42,113.69,50.6,129.2915,59.89,325.7333,11.7,31.68,15.22
2022-04-20,163.5519,89.85,230.4008,148.296,55.4778,47.7635,225.5631,124.0704,44.3902,187.0439,273.2268,427.86,218.22,420.6725,20.1497,158.2988,94.2035,73.0811,26.21,51.32,108.61,48.03,128.7069,55.83,336.26,13.02,32.63,16.32
2022-04-21,159.0017,88.14,225.792,144.35,54.9368,46.4784,222.516,118.9223,43.4931,183.1055,266.6299,409.08,215.52,424.4195,19.4828,155.8633,93.0552,72.1186,24.45,54.68,99.69,43.97,125.326,51.52,335.0167,15.39,33.85,18.36
2022-04-22,160.073,90.69,227.4335,146.074,55.0238,47.0033,222.8794,122.3403,43.9791,185.9698,273.1392,428.0,209.91,421.2132,19.8691,157.3029,92.2403,72.1741,25.67,51.92,101.3,45.95,125.5014,52.49,332.6733,14.85,33.38,17.93
2022-04-25,154.0977,85.16,225.3591,139.391,52.4209,46.0622,220.7828,117.9427,42.5399,179.9627,262.9228,391.01,198.4,419.7808,18.757,156.9045,91.8514,69.9991,22.43,58.66,92.53,40.91,121.7503,47.41,292.14,17.23,34.63,19.81
2022-04-26,153.8717,84.91,224.3851,138.167,52.3713,44.6233,223.6249,113.6131,42.2595,173.9955,275.5717,385.78,188.54,417.1815,18.3846,158.3078,91.5273,69.1753,21.95,59.72,93.36,42.66,126.5049,46.86,293.8367,17.75,34.68,20.22
2022-04-27,160.8198,89.64,214.7708,144.5965,54.1871,45.8178,224.7618,117.8159,43.7735,204.6075,281.8086,400.49,199.52,422.3041,19.7493,160.7071,90.8235,70.8783,25.58,49.69,100.38,47.76,128.892,49.42,292.5033,16.36,33.9,19.17
2022-04-28,154.9331,85.52,210.3154,124.2815,51.8892,44.3246,220.4101,113.4292,40.7362,199.3762,270.0256,354.17,190.36,416.8305,18.5164,155.4649,87.8881,69.0828,22.24,56.23,89.34,41.88,119.9771,45.26,290.2533,18.27,35.09,20.63
2022-04-29,155.2377,89.84,208.268,124.5,53.9446,45.121,217.3535,115.888,42.0165,209.9781,276.788,365.91,199.46,416.0906,19.5007,151.8886,87.2491,69.7584,24.5,50.41,90.81,43.8,123.1533,46.58,300.98,17.84,34.99,20.35
2022-05-02,156.7315,91.13,209.4134,124.2535,54.3958,45.1753,217.4747,116.6345,42.11,210.8732,274.1706,343.4,199.87,428.0718,19.5696,152.0968,88.3418,68.7959,25.11,49.04,92.09,43.94,123.0072,47.82,303.0833,16.31,34.12,19.12
2022-05-03,163.1588,99.42,212.9399,125.9285,56.5008,46.6775,226.3645,121.5321,43.4931,222.1911,282.1491,366.44,204.01,438.8103,20.3004,157.4115,90.5272,75.5616,28.02,43.38,100.43,48.53,128.97,51.67,317.54,14.06,32.86,17.37
2022-05-04,154.0683,93.87,211.3616,116.407,54.2853,44.8948,222.9353,115.8109,42.0096,207.1436,269.8601,314.52,188.32,442.6903,18.8129,154.2698,89.1937,71.7113,23.99,49.47,89.73,41.64,126.2321,45.44,291.0933,17.76,35.34,20.45
2022-05-05,154.7965,95.34,213.3006,114.7725,54.2956,44.6414,223.2708,115.0565,41.727,202.6582,267.311,294.24,180.97,444.6255,18.6442,154.2879,88.2492,70.8228,23.35,50.97,88.23,40.54,123.543,43.13,288.55,17.38,35.38,20.18
2022-05-06,149.659,86.36,215.7719,108.789,52.6876,44.3065,213.738,111.8403,40.5684,195.1395,257.4351,219.05,173.1,430.6616,16.922,155.4559,84.9619,68.0184,19.72,58.81,79.72,35.87,118.6033,37.69,262.37,19.49,36.74,21.79
2022-05-09,152.0703,88.73,217.0977,108.859,54.4164,44.8405,213.6728,113.713,41.4538,196.5716,262.2222,225.52,177.66,426.8576,17.5659,155.2657,84.9063,66.5098,21.09,54.38,80.14,37.46,119.8406,37.67,266.68,18.5,36.06,21.07
2022-05-10,144.1867,87.92,217.0345,105.372,53.0798,44.026,211.4736,112.9252,40.3424,187.7102,253.5138,168.2,166.37,423.5468,16.6025,154.5143,84.2673,64.8438,19.15,59.5,76.4,33.88,120.1134,34.89,244.6667,18.3,36.3012,20.88
2022-05-11,140.309,87.06,220.7143,106.9305,53.4972,43.7002,208.2587,112.1713,40.3518,190.1966,248.4543,171.18,174.31,427.626,16.1483,154.2788,84.7118,65.1514,19.41,58.57,76.09,32.83,120.8442,36.14,242.6667,17.82,35.89,20.51
2022-05-12,144.7871,95.12,219.5238,113.055,55.0575,44.8495,210.8866,115.3587,41.0677,197.5363,254.0685,204.57,187.64,429.5707,17.6768,157.2848,85.1193,70.4641,22.49,49.34,81.46,36.15,123.0851,39.47,256.53,16.11,35.01,19.18
2022-05-13,143.2419,94.24,221.7149,110.8105,54.5362,44.3427,212.275,113.7627,40.5779,198.9485,254.4383,201.51,186.51,434.551,17.2355,158.8692,85.6378,67.5002,21.37,51.72,80.59,35.12,123.2995,38.91,241.4567,15.09,34.69,18.39
2022-05-16,146.8835,102.47,223.0604,115.3685,56.921,45.7907,215.8347,115.7786,41.8212,201.5145,259.6146,224.87,190.56,435.6894,18.147,157.9547,87.9251,68.7118,24.58,44.01,85.42,38.14,125.3163,42.55,253.87,14.52,34.53,17.94
2022-05-17,138.5964,96.28,221.7967,107.1125,53.4036,43.7636,210.579,111.2324,39.8903,191.1911,247.7944,197.44,177.19,431.5058,16.91,148.1674,85.7582,66.4376,20.85,50.58,75.23,32.99,122.0231,38.03,236.6033,17.65,36.14,20.57
2022-05-18,135.1812,96.67,222.5331,107.319,51.1236,37.7547,202.9379,109.7259,39.57,190.2463,246.8777,210.77,183.48,425.463,17.0957,145.9492,84.0721,67.0434,20.51,51.45,73.71,31.85,122.6467,38.22,236.4733,15.98,35.35,19.24
2022-05-19,135.4175,93.5,225.0151,107.591,50.841,38.8587,198.9496,108.2587,39.2309,192.484,246.312,202.75,186.35,420.5586,16.6664,146.8637,83.9137,68.4043,20.36,51.75,73.85,32.01,122.8026,37.95,221.3,16.01,35.57,19.33
2022-05-20,140.8503,95.07,226.4152,107.557,49.2657,39.2297,201.9315,110.8234,39.5606,195.1593,254.2018,204.37,187.44,433.3083,16.8701,149.933,85.544,68.4322,20.63,51.04,77.97,34.27,126.5537,39.25,224.9667,15.74,35.36,19.03
2022-05-23,138.1437,91.16,229.0063,104.1,49.0636,39.6098,204.8388,105.3382,39.2498,180.2909,253.1973,193.01,180.34,446.9023,16.1273,151.9429,86.8295,67.7798,19.1,54.88,76.21,32.69,125.9009,37.45,209.3867,15.75,35.49,19.12
2022-05-24,138.3012,92.65,230.0245,106.775,49.759,39.818,205.0532,105.1742,39.749,182.827,256.0256,198.12,187.83,443.601,16.947,152.9841,87.1556,67.5561,20.19,51.6,78.28,33.82,128.0639,39.59,219.6,15.28,34.9,18.69
2022-05-25,141.5097,98.75,230.0609,111.0775,51.5401,40.7139,206.1807,107.1499,40.9546,190.5844,259.322,216.1,191.4,443.4207,17.8215,154.0163,88.497,69.4295,22.54,45.59,82.84,36.28,129.3305,42.12,235.91,15.09,34.89,18.49
2022-05-26,147.2772,102.26,232.0701,115.1465,54.5933,41.284,211.0729,111.6469,41.9625,194.0653,266.4804,219.39,195.19,448.2386,18.7799,155.5192,90.0899,71.4987,25.26,40.14,89.01,39.94,130.6653,45.53,253.21,14.21,34.38,17.79
2022-05-27,146.4898,101.86,233.4156,120.2095,54.2984,40.7682,209.582,113.0838,41.84,192.5835,265.1443,264.69,197.44,445.5821,18.6412,151.8795,88.6088,73.1671,24.86,40.68,87.45,39.13,129.8663,43.79,252.7533,13.84,34.34,17.49
2022-05-31,146.3619,101.22,230.3973,121.684,53.6891,40.9311,210.8027,113.213,41.548,187.6107,265.6807,238.14,192.91,442.0401,18.2897,150.7388,88.32,71.0979,23.71,42.66,85.37,38.73,131.1037,43.13,246.79,13.69,34.21,17.37
2022-06-01,148.8224,108.59,225.7242,125.511,53.9811,41.4378,213.8032,116.9213,42.2356,197.775,267.7873,242.46,205.09,440.7261,19.5596,151.9604,89.6521,74.0246,26.2,38.1,90.14,41.49,132.3119,46.2,258.3333,13.26,33.63,17.01
