Date,BIL,BTAL,LABU,SHV,SOXL,SOXS,TECL,TECS,TMF,UVXY
2023-12-14,91.63,18.03,110.73,109.87,30.57,6.15,66.01,10.15,65.92,8.98
2023-12-15,91.22,18.21,105.38,109.885,30.29,6.19,66.54,10.07,64.35,9.01
2023-12-18,91.22,17.9,113.68,109.89,30.75,6.11,67.26,9.97,65.31,9.22
2023-12-19,91.24,18.1,98.35,109.92,28.1,6.63,64.23,10.41,66.72,10.03
2023-12-20,91.3,17.84,105.02,109.99,30.26,6.04,66.24,9.95,64.84,9.72
2023-12-21,91.31,17.83,116.02,110.01,30.51,5.98,66.37,9.94,63.9,9.35
2023-12-22,91.33,17.75,123.35,110.03,32.16,5.67,67.27,9.81,64.39,8.98
2023-12-26,91.33,16.71,129.33,110.03,32.35,5.65,67.3,9.79,67.78,8.44
2023-12-27,91.39,16.65,128.88,110.1,32.22,5.66,67.46,9.78,66.27,8.41
2023-12-28,91.39,16.95,121.97,110.13,31.4,5.82,66.71,9.89,64.58,8.44
2023-12-29,91.4,17.27,125.74,110.12,28.04,6.43,61.59,10.66,63.28,8.43
2024-01-02,91.43,17.9,117.34,110.13,26.25,6.85,59.47,11.03,64.07,8.87
2024-01-03,91.46,17.79,122.08,110.18,25.58,7.03,58.16,11.27,61.16,8.85
2024-01-04,91.47,17.71,121.56,110.19,25.93,6.92,58.15,11.27,59.41,8.42
2024-01-05,91.48,17.46,138.28,110.21,28.43,6.25,62.52,10.45,61.0,8.14
2024-01-08,91.49,17.61,138.9,110.22,28.42,6.25,62.75,10.39,59.98,7.84
2024-01-09,91.51,17.64,134.14,110.24,28.17,6.3,64.35,10.13,58.99,7.74
2024-01-10,91.56,17.73,125.21,110.31,28.46,6.24,65.22,10.01,59.84,7.65
2024-01-11,91.58,18.01,124.74,110.34,28.1,6.34,65.83,9.93,59.52,7.85
2024-01-12,91.59,18.28,119.16,110.34,29.19,6.08,66.3,9.85,56.33,8.25
2024-01-16,91.61,18.41,116.21,110.36,28.43,6.24,65.3,9.99,56.12,8.69
2024-01-17,91.65,18.31,111.17,110.39,31.19,5.64,69.23,9.41,54.45,8.25
2024-01-18,91.66,18.19,110.89,110.42,34.86,4.98,73.91,8.77,54.89,7.96
2024-01-19,91.67,18.05,118.28,110.44,35.26,4.93,74.81,8.65,55.86,7.58
2024-01-22,91.68,18.09,119.03,110.44,35.92,4.84,75.75,8.56,54.54,7.23
2024-01-23,91.69,18.19,113.12,110.45,37.42,4.63,77.29,8.38,53.6,7.52
2024-01-24,91.74,18.1,115.94,110.51,37.12,4.67,78.18,8.28,54.52,7.65
2024-01-25,91.75,18.1,114.53,110.52,34.01,5.06,75.38,8.59,54.2,7.56
2024-01-26,91.76,17.8,124.81,110.53,35.04,4.91,77.46,8.35,56.1,7.655
2024-01-29,91.77,18.06,116.35,110.54,33.53,5.12,75.6,8.55,57.55,7.48
2024-01-30,91.78,18.35,111.58,110.57,32.1,5.35,70.77,9.09,59.26,8.03
2024-01-31,91.42,18.48,116.65,110.17,32.45,5.29,73.49,8.78,62.51,7.94
2024-02-01,91.44,18.42,112.79,110.14,33.65,5.09,75.58,8.51,58.48,7.9
2024-02-02,91.44,18.55,114.16,110.15,35.1,4.87,76.13,8.46,54.93,7.46
2024-02-05,91.46,18.39,119.6,110.18,33.83,5.04,74.99,8.57,56.38,7.18
2024-02-06,91.47,18.36,112.88,110.2,35.36,4.82,78.01,8.23,55.71,7.14
2024-02-07,91.51,18.19,117.15,110.25,37.15,4.58,78.69,8.16,54.63,7.06
2024-02-08,91.52,18.17,124.17,110.26,39.32,4.31,81.85,7.85,54.28,7.16
2024-02-09,91.54,17.88,132.73,110.27,39.15,4.34,79.88,8.02,54.43,7.38
2024-02-12,91.54,18.42,113.77,110.25,36.84,4.59,75.83,8.45,51.65,8.19
2024-02-13,91.56,18.03,123.31,110.29,39.12,4.3,78.12,8.17,52.42,7.53
2024-02-14,91.61,17.85,131.35,110.35,39.11,4.3,77.51,8.23,53.13,7.43
2024-02-15,91.63,18.08,131.07,110.35,38.33,4.39,75.38,8.47,52.19,7.41
2024-02-16,91.64,18.28,127.57,110.37,36.42,4.61,73.06,8.73,52.26,7.75
2024-02-20,91.65,18.46,128.15,110.38,36.14,4.64,71.59,8.91,51.22,7.66
2024-02-21,91.7,18.48,134.83,110.42,41.42,3.96,78.56,8.05,51.82,7.46
2024-02-22,91.71,18.58,137.25,110.44,40.17,4.09,77.95,8.12,53.93,7.04
2024-02-23,91.71,18.48,148.44,110.44,41.21,3.98,78.24,8.09,53.39,6.91
2024-02-26,91.73,18.14,174.12,110.46,41.11,3.99,78.43,8.07,52.28,6.74
2024-02-27,91.74,18.3,166.48,110.47,39.8,4.12,77.28,8.18,53.25,6.89
2024-02-28,91.78,18.15,151.54,110.53,42.84,3.8,79.87,7.94,54.29,6.76
2024-02-29,91.45,17.98,166.05,110.11,48.33,3.32,84.1,7.5,55.25,6.77
2024-03-01,91.46,18.09,162.1,110.12,49.77,3.22,84.09,7.5,54.63,6.77
2024-03-04,91.46,18.25,155.97,110.135,46.84,3.4,77.86,8.06,56.94,7.17
2024-03-05,91.48,18.2,158.94,110.16,50.22,3.17,79.58,7.87,57.88,7.19
2024-03-06,91.52,18.03,152.45,110.2,55.32,2.84,83.29,7.51,57.63,7.16
2024-03-07,91.53,17.99,153.17,110.21,48.95,3.18,79.53,7.86,57.39,7.42
2024-03-08,91.54,18.16,143.02,110.22,46.77,3.31,78.92,7.91,57.24,7.3
2024-03-11,91.57,18.22,140.07,110.24,49.58,3.1,83.64,7.44,55.75,6.77
2024-03-12,91.57,18.22,143.6,110.25,46.08,3.33,80.88,7.69,54.99,6.73
2024-03-13,91.61,18.47,132.02,110.3,43.53,3.51,80.97,7.69,52.36,6.96
2024-03-14,91.63,18.59,132.96,110.32,42.74,3.59,77.23,8.04,52.34,7.19
2024-03-15,91.64,18.51,125.46,110.33,42.54,3.59,78.39,7.93,51.79,6.94
2024-03-18,91.66,18.62,128.91,110.34,41.42,3.65,79.33,7.76,51.92,6.68
2024-03-19,91.67,18.21,134.65,110.37,43.4,3.46,82.06,7.48,51.86,6.42
2024-03-20,91.7,17.99,134.49,110.41,46.31,3.24,82.18,7.49,52.1,6.37
2024-03-21,91.71,18.11,127.44,110.44,46.43,3.22,82.23,7.48,53.56,6.39
2024-03-22,91.73,18.08,124.14,110.44,45.89,3.26,80.51,7.63,52.8,6.33
2024-03-25,91.74,18.12,123.97,110.46,45.03,3.34,79.58,7.73,53.28,6.28
2024-03-26,91.8,18.12,132.43,110.53,46.5,3.22,80.64,7.64,54.64,6.13
2024-03-27,91.8,18.015,132.72,110.54,46.53,3.21,80.14,7.68,54.5,6.32
2024-03-28,91.42,18.21,127.89,110.065,47.99,3.11,80.74,7.62,51.46,6.36
2024-04-01,91.44,18.36,115.06,110.08,45.88,3.25,78.44,7.85,50.68,6.61
2024-04-02,91.44,18.3,116.6,110.09,46.19,3.23,78.96,7.79,50.58,6.59
2024-04-03,91.48,18.37,110.33,110.16,42.37,3.52,75.22,8.18,51.54,7.01
2024-04-04,91.5,18.54,112.84,110.17,43.62,3.39,77.69,7.89,49.44,7.22
2024-04-05,91.51,18.235,113.51,110.18,44.0,3.37,77.41,7.94,49.4,6.8
2024-04-08,91.52,18.03,118.08,110.19,45.39,3.27,78.47,7.82,50.75,6.72
2024-04-09,91.54,18.27,111.32,110.18,43.09,3.43,75.69,8.11,47.46,6.89
2024-04-10,91.57,18.12,116.41,110.23,45.8,3.21,79.98,7.65,46.71,33.58
2024-04-11,91.58,18.38,104.35,110.24,41.51,3.52,76.26,8.0,47.46,37.85
2024-04-12,91.6,18.76,97.76,110.25,39.78,36.62,71.86,8.46,45.25,41.1
2024-04-15,91.61,18.89,95.47,110.26,40.54,35.86,72.03,8.47,44.33,39.19
2024-04-16,91.62,19.01,92.02,110.28,37.06,39.15,69.0,8.81,45.75,38.49
2024-04-17,91.67,19.13,88.04,110.33,34.91,41.27,66.56,9.13,44.98,38.98
2024-04-18,91.68,19.26,86.05,110.35,30.79,46.13,62.35,9.7,45.51,40.52
2024-04-19,91.7,19.14,88.83,110.36,32.07,43.97,63.95,9.43,45.22,35.77
2024-04-22,91.71,18.97,91.98,110.38,34.11,41.18,66.69,9.05,45.2,33.71
2024-04-23,91.71,18.93,89.4,110.4,35.49,39.61,67.66,8.91,44.25,33.29
2024-04-24,91.76,19.03,83.72,110.43,37.41,37.44,67.19,8.98,43.3,34.33
2024-04-25,91.76,18.76,87.51,110.45,39.8,35.1,69.37,8.68,43.97,32.69
2024-04-26,91.78,18.78,94.11,110.46,40.61,34.39,70.2,8.58,45.07,31.94
2024-04-29,91.79,19.02,90.87,110.47,38.18,36.57,65.59,9.13,43.94,33.27
2024-04-30,91.42,19.07,99.81,110.04,34.37,40.23,63.64,9.42,44.87,33.5
2024-05-01,91.47,18.82,102.99,110.09,36.45,37.6,66.27,9.05,45.32,31.88
2024-05-02,91.48,18.78,108.99,110.11,38.97,35.12,71.72,8.31,46.69,30.25
2024-05-03,91.48,18.6,110.61,110.12,41.3,33.01,74.22,8.0,47.21,29.09
2024-05-06,91.49,18.79,110.25,110.13,40.36,33.79,73.48,8.08,48.11,28.85
2024-05-07,91.51,19.0,105.1,110.15,40.41,33.73,74.14,8.02,47.21,28.46
2024-05-08,91.56,18.88,104.83,110.19,39.96,34.13,73.97,8.03,47.81,28.24
2024-05-09,91.56,19.05,101.63,110.21,41.03,33.16,74.7,7.96,47.02,27.68
2024-05-10,91.58,18.89,107.81,110.23,41.27,33.0,75.78,7.85,47.35,28.13
2024-05-13,91.59,18.69,110.9,110.24,43.21,31.37,77.81,7.64,48.12,27.41
2024-05-14,91.6,18.56,117.91,110.27,47.0,28.75,82.99,7.13,50.14,25.77
2024-05-15,91.64,18.77,117.39,110.3,46.26,29.21,82.1,7.21,49.93,25.76
2024-05-16,91.65,18.81,111.79,110.32,45.4,29.69,81.44,7.27,48.89,25.35
2024-05-17,91.67,18.72,115.8,110.34,48.25,27.81,84.27,7.02,48.44,25.32
2024-05-20,91.68,18.95,113.12,110.35,47.98,28.0,84.7,6.98,49.18,24.69
2024-05-21,91.7,18.95,115.71,110.37,49.38,27.06,85.27,6.93,49.3,25.44
2024-05-22,91.76,19.12,104.5,110.425,48.81,27.56,83.2,7.12,48.29,26.0
2024-05-23,91.77,19.17,102.7,110.435,51.44,26.0,85.07,6.95,48.73,24.98
2024-05-24,91.76,19.07,103.72,110.43,54.04,24.66,86.14,6.87,46.58,25.61
2024-05-28,91.78,19.09,97.91,110.44,50.98,26.29,84.46,7.01,44.93,27.05
2024-05-29,91.8,19.2,102.8,110.47,50.0,26.76,78.67,7.49,46.13,27.04
2024-05-30,91.82,19.27,103.29,110.51,48.59,27.54,79.05,7.47,47.11,25.8
2024-05-31,91.43,19.21,111.17,110.06,48.59,27.36,79.64,7.4,49.24,25.56
2024-06-03,91.45,19.35,110.0,110.08,47.59,28.03,79.94,7.38,50.96,25.66
2024-06-04,91.46,19.22,120.84,110.09,53.52,24.38,85.29,6.88,52.07,24.96
2024-06-05,91.47,19.11,115.82,110.12,52.51,24.95,84.46,6.95,51.9,24.72
2024-06-06,91.51,19.305,110.17,110.15,51.87,25.2,84.96,6.91,48.98,24.35
2024-06-07,91.53,19.32,112.43,110.17,53.95,24.13,85.53,6.87,47.97,24.29
2024-06-10,91.54,19.25,114.02,110.18,54.17,24.09,90.27,6.48,49.41,24.3
2024-06-11,91.56,19.05,118.6,110.22,58.72,22.1,96.22,6.07,50.54,23.59
2024-06-12,91.57,19.04,119.07,110.23,60.86,21.31,98.58,5.92,52.68,23.59
2024-06-13,91.62,19.26,110.9,110.28,60.1,21.62,99.44,5.87,53.98,24.63
2024-06-14,91.63,19.3517,106.75,110.29,62.67,20.62,103.96,5.61,52.3,24.41
2024-06-17,91.65,19.36,103.23,110.32,65.24,19.84,104.38,5.58,53.75,24.27
2024-06-18,91.67,19.57,104.05,110.34,60.02,21.47,100.71,5.78,52.66,25.45
2024-06-20,91.7,19.7,112.61,110.39,58.2,22.13,99.76,5.84,52.63,24.69
2024-06-21,91.72,19.71,117.95,110.4,53.22,24.02,92.9,6.24,53.17,24.58
2024-06-24,91.72,19.74,115.43,110.42,55.3,22.63,97.77,5.82,53.06,23.76
2024-06-25,91.73,19.68,111.84,110.42,54.78,22.94,97.53,5.84,50.8,23.39
2024-06-26,91.75,19.58,114.13,110.45,53.8,23.3,97.64,5.84,51.32,23.08
2024-06-27,91.78,19.62,113.44,110.5,55.36,22.68,97.38,5.86,48.5,23.54
2024-06-28,91.42,19.74,114.7,110.05,55.36,22.71,99.48,5.73,46.01,22.34
2024-07-01,91.43,19.68,108.5,110.07,57.6,21.69,100.88,5.66,46.99,21.79
2024-07-02,91.46,19.57,106.7,110.1,60.39,20.64,104.92,5.42,48.87,22.05
2024-07-03,91.49,19.43,109.68,110.14,60.81,20.54,105.85,5.39,49.92,22.04
2024-07-05,91.51,19.395,115.0,110.17,64.31,19.4,107.94,5.28,50.19,21.57
2024-07-08,91.51,19.41,119.25,110.17,64.25,19.43,107.54,5.3,49.51,21.57
2024-07-09,91.53,19.41,123.02,110.18,68.59,18.06,112.11,5.06,50.0,21.49
2024-07-10,91.54,19.04,132.62,110.21,61.99,19.89,103.84,5.44,51.51,21.59
2024-07-11,91.58,18.89,136.51,110.27,63.94,19.14,106.41,5.31,51.99,20.98
2024-07-12,91.6,18.9,140.6,110.29,64.14,19.16,106.94,5.29,50.27,21.56
2024-07-15,91.6,18.74,148.67,110.3,65.3,18.79,105.93,5.33,52.33,21.79
2024-07-16,91.63,19.19,139.31,110.31,51.55,22.75,93.61,5.96,52.37,22.88
2024-07-17,91.64,19.29,130.0,110.33,51.66,22.62,93.42,5.96,51.18,23.9
2024-07-18,91.67,19.41,129.71,110.39,47.0,24.7,89.06,6.25,50.25,25.41
2024-07-19,91.69,19.15,135.37,110.4,52.93,21.6,95.23,5.82,49.7,23.48
2024-07-22,91.69,19.1,138.7,110.415,50.53,22.61,94.12,5.9,49.57,23.14
2024-07-23,91.72,19.55,135.95,110.43,42.9,26.19,82.61,6.61,47.9,27.83
2024-07-24,91.72,19.41,143.85,110.44,39.78,27.96,79.6,6.85,49.07,28.12
2024-07-25,91.77,19.4,146.16,110.5,41.92,26.28,82.54,6.6,50.17,25.85
2024-07-26,91.77,19.44,140.45,110.52,41.81,26.47,81.53,6.68,50.95,25.29
2024-07-29,91.78,19.64,134.8,110.53,37.24,29.34,75.33,7.19,51.47,26.37
2024-07-30,91.8,19.37,135.49,110.54,44.39,23.41,84.87,6.29,53.06,25.22
2024-07-31,91.42,19.9,133.7,110.08,35.0,28.46,75.48,6.99,54.48,28.79
2024-08-01,91.47,20.48,124.42,110.18,29.34,33.24,68.75,7.59,59.41,39.02
2024-08-02,91.47,20.61,112.7,110.18,27.89,34.79,62.3,8.31,60.32,63.44
2024-08-05,91.49,20.65,116.22,110.18,28.58,33.93,64.63,8.01,56.43,44.24
2024-08-06,91.51,20.92,108.6,110.2,26.22,36.88,61.27,8.42,55.0,42.55
2024-08-07,91.52,20.64,117.78,110.21,31.46,29.25,68.04,7.49,54.01,37.75
2024-08-08,91.54,20.62,119.62,110.25,31.01,29.76,68.97,7.4,55.63,30.24
2024-08-09,91.57,20.56,120.6,110.28,31.41,29.26,70.67,7.19,56.23,30.0
2024-08-12,91.58,20.31,124.97,110.31,35.28,25.73,77.14,6.54,57.3,26.65
2024-08-13,91.59,20.52,121.61,110.305,35.05,25.97,78.41,6.44,58.41,23.86
2024-08-14,91.6,20.08,127.85,110.32,39.92,22.19,85.06,5.89,56.93,22.42
2024-08-15,91.65,20.16,127.88,110.37,39.73,22.41,85.4,5.88,57.44,22.44
2024-08-16,91.65,20.0,139.91,110.38,41.6,21.28,89.56,5.59,58.24,21.7
2024-08-19,91.67,20.02,139.51,110.41,40.09,22.11,88.59,5.64,59.7,23.11
2024-08-20,91.69,20.18,143.72,110.43,41.73,21.2,90.16,5.55,59.7,23.5
2024-08-21,91.69,20.12,136.72,110.45,37.51,23.33,84.07,5.93,57.92,25.1
2024-08-22,91.73,19.74,142.38,110.5,40.4,21.52,87.84,5.66,58.97,22.87
2024-08-23,91.74,19.84,142.79,110.51,37.37,23.15,84.58,5.88,58.52,22.82
2024-08-26,91.76,19.9601,140.13,110.53,38.49,22.39,86.08,5.76,58.2,22.11
2024-08-27,91.77,20.2,137.96,110.55,36.6,23.6,82.64,6.01,57.99,23.96
2024-08-28,91.77,20.09,139.46,110.56,36.19,23.83,80.29,6.18,57.34,22.77
2024-08-29,91.82,20.18,141.05,110.6,38.79,22.07,83.27,5.94,55.57,21.83
2024-08-30,91.46,20.55,129.87,110.16,30.07,27.07,71.71,6.76,58.19,28.3
2024-09-03,91.47,20.57,129.27,110.19,30.3,26.81,71.18,6.81,60.36,29.29
2024-09-04,91.48,20.65,127.38,110.21,29.75,27.29,70.86,6.84,61.36,27.24
2024-09-05,91.53,20.69,121.08,110.26,25.96,30.83,65.55,7.39,61.32,30.36
2024-09-06,91.53,20.89,126.38,110.26,27.43,28.97,68.45,7.03,62.03,27.31
2024-09-09,91.56,20.82,126.95,110.3,28.35,28.07,71.45,6.74,63.3,26.67
2024-09-10,91.56,20.46,130.3,110.29,32.22,24.16,78.71,6.07,63.15,24.91
2024-09-11,91.57,20.39,130.66,110.31,31.81,24.54,80.69,5.9,62.27,24.59
2024-09-12,91.62,20.26,139.06,110.37,33.43,23.29,81.85,5.81,62.71,24.45
2024-09-13,91.64,20.2,139.06,110.41,32.16,24.17,80.78,5.89,64.33,24.83
2024-09-16,91.65,20.0,137.97,110.42,32.16,24.15,80.36,5.92,63.42,25.58
2024-09-17,91.67,19.92,137.46,110.46,31.14,24.92,78.01,6.09,61.15,25.27
2024-09-18,91.69,19.52,143.96,110.48,35.12,21.74,84.53,5.57,60.51,23.66
2024-09-19,91.73,19.56,140.24,110.53,33.55,22.7,83.66,5.66,59.8,23.52
2024-09-20,91.74,19.63,130.55,110.545,33.92,22.5,83.66,5.64,59.32,23.62
2024-09-23,91.75,19.63,128.72,110.56,35.07,21.45,85.28,5.49,58.92,23.64
2024-09-24,91.77,19.74,124.8,110.58,35.74,21.03,86.05,5.44,57.36,24.09
2024-09-25,91.77,19.6,126.3,110.59,39.65,18.8,89.28,5.22,57.7,24.11
2024-09-26,91.8,19.55,126.92,110.63,37.66,19.7,86.77,5.38,58.52,25.8
2024-09-27,91.81,19.6,128.74,110.63,36.68,20.25,87.53,5.34,57.76,24.93
2024-09-30,91.46,19.96,125.25,110.2,33.83,21.96,81.25,5.73,58.92,27.8
2024-10-01,91.47,19.85,125.54,110.2,34.96,21.01,82.86,5.6,57.47,27.26
2024-10-02,91.49,19.95,120.2,110.2,35.21,20.87,84.02,5.54,55.85,29.08
2024-10-03,91.51,19.89,123.14,110.24,36.68,20.02,86.73,5.35,53.64,27.46
2024-10-04,91.53,19.64,118.68,110.23,36.41,20.23,85.0,5.47,52.48,31.04
2024-10-07,91.53,19.65,121.37,110.26,37.46,19.59,89.6,5.17,52.7,29.25
2024-10-08,91.54,19.77,118.48,110.27,38.61,18.98,92.56,4.99,51.77,28.12
2024-10-09,91.55,19.66,118.03,110.28,37.83,19.4,92.37,5.01,51.08,28.62
2024-10-10,91.6,19.5,126.89,110.33,38.67,18.96,92.74,4.98,50.5,28.19
2024-10-11,91.59,19.59,128.43,110.34,40.82,17.92,96.22,4.8,50.54,26.69
2024-10-14,91.62,19.59,129.17,110.35,34.47,20.7,90.3,5.1,52.44,28.0
2024-10-15,91.62,19.45,132.98,110.37,34.46,20.7,90.83,5.07,52.96,27.52
2024-10-16,91.64,19.6,129.29,110.37,35.21,20.21,91.83,5.01,50.52,26.92
2024-10-17,91.67,19.49,131.1,110.42,35.27,20.22,92.46,4.99,50.6,25.97
2024-10-18,91.69,19.68,124.57,110.43,35.09,20.33,93.85,4.91,47.92,26.02
2024-10-21,91.7,19.71,124.79,110.43,34.69,20.56,93.59,4.92,48.04,25.87
2024-10-22,91.7,19.92,118.81,110.43,33.8,21.1,89.56,5.13,47.66,27.82
2024-10-23,91.71,19.72,120.8,110.45,34.29,20.78,90.28,5.1,48.51,27.11
2024-10-24,91.75,19.71,120.47,110.49,35.28,20.18,91.55,5.03,47.63,29.06
2024-10-25,91.75,19.4,125.55,110.515,35.35,20.15,91.51,5.04,47.26,26.98
2024-10-28,91.77,19.59,125.42,110.52,37.98,18.7,95.13,4.85,47.39,26.82
2024-10-29,91.78,19.58,125.0,110.55,34.01,20.68,90.66,5.06,47.82,27.73
2024-10-30,91.8,19.84,119.58,110.565,30.09,23.08,81.79,5.55,48.03,30.94
2024-10-31,91.48,19.77,127.71,110.15,30.83,22.43,83.59,5.44,46.0,30.13
2024-11-01,91.5,19.64,127.55,110.165,30.35,22.78,83.35,54.53,48.05,28.19
2024-11-04,91.5,19.46,132.78,110.17,31.38,21.99,86.84,52.32,48.8,25.99
2024-11-05,91.52,19.31,140.0,110.17,34.12,20.1,94.01,47.95,44.89,22.11
2024-11-06,91.53,19.39,142.37,110.2,36.21,18.83,99.12,45.38,46.44,21.13
2024-11-07,91.58,19.26,146.96,110.26,35.41,19.27,98.65,45.58,48.16,20.94
2024-11-08,91.57,19.14,144.37,110.25,32.77,20.75,97.1,46.41,47.5,20.85
2024-11-11,91.58,19.4,131.9,110.26,31.67,21.43,97.3,46.21,45.33,20.73
2024-11-12,91.6,19.32,129.82,110.28,29.69,22.84,96.73,46.67,44.1,20.02
2024-11-13,91.6,19.28,118.16,110.285,29.6,22.85,95.35,47.19,44.81,19.99
2024-11-14,91.63,19.5,99.62,110.31,26.66,25.13,88.46,50.72,44.38,22.1
2024-11-15,91.64,19.34,99.35,110.33,27.67,24.1,89.01,50.32,44.56,20.88
2024-11-18,91.67,19.23,103.39,110.345,27.85,23.97,91.22,49.16,45.25,21.97
2024-11-19,91.68,19.32,106.0,110.37,27.13,24.63,90.76,49.26,44.84,23.07
2024-11-20,91.69,19.2,106.77,110.37,28.49,23.43,93.61,47.86,44.61,22.77
2024-11-21,91.72,19.01,113.42,110.41,28.49,23.42,93.62,47.81,44.71,21.48
2024-11-22,91.73,18.64,118.24,110.425,29.33,22.73,93.53,47.83,48.1,20.31
2024-11-25,91.73,18.82,122.5,110.44,28.13,23.64,94.99,47.21,47.64,19.98
2024-11-26,91.76,18.95,126.8,110.46,26.98,24.6,91.08,49.07,48.62,19.85
2024-11-27,91.78,18.86,125.53,110.505,28.06,23.65,93.51,47.81,49.79,19.3
2024-11-29,91.47,18.62,124.11,110.11,30.2,21.84,96.14,46.42,50.31,19.07
2024-12-02,91.49,18.65,118.13,110.14,29.73,22.21,97.14,46.0,49.06,18.83
2024-12-03,91.5,18.58,121.92,110.14,30.88,21.32,102.52,43.45,50.57,19.05
2024-12-04,91.51,18.67,116.43,110.17,29.12,22.54,100.84,44.21,50.86,19.16
2024-12-05,91.55,18.5,122.59,110.22,29.61,22.14,101.85,43.71,50.97,18.65
2024-12-06,91.56,18.47,119.47,110.24,29.23,22.45,99.98,44.63,49.71,19.26
2024-12-09,91.58,18.72,116.52,110.24,27.06,24.08,95.72,46.44,48.88,19.25
2024-12-10,91.59,18.49,114.79,110.26,29.12,22.32,99.87,44.49,47.5,18.87
2024-12-11,91.61,18.63,104.99,110.27,28.46,22.84,98.16,45.22,45.75,19.08
2024-12-12,91.64,18.73,102.11,110.3,30.7,20.91,99.3,44.7,44.54,19.08
2024-12-13,91.65,18.47,106.79,110.33,32.51,19.77,102.21,43.38,44.67,19.68
2024-12-16,91.66,18.7,105.56,110.33,31.13,20.6,100.43,44.18,45.03,20.31
2024-12-17,91.66,19.02,90.34,109.92,27.83,22.98,90.84,48.46,43.37,25.24
2024-12-18,91.29,19.24,89.79,109.945,26.3,24.08,90.93,48.38,41.37,28.77
2024-12-19,91.33,19.07,94.24,109.975,27.3,23.11,95.02,46.32,42.02,22.42
2024-12-20,91.33,18.98,96.06,109.99,29.59,20.74,97.76,44.33,40.33,20.21
2024-12-23,91.35,18.88,96.24,110.02,30.48,20.14,100.66,43.03,40.78,18.58
2024-12-24,91.37,18.85,98.29,110.04,30.57,20.14,100.91,42.98,40.69,18.59
2024-12-26,91.41,19.12,94.04,110.07,29.69,20.67,96.74,44.77,39.71,19.92
2024-12-27,91.41,18.53,89.58,110.1,27.94,21.81,93.02,46.43,40.65,20.53
2024-12-30,91.43,18.48,90.0,110.11,27.31,22.47,90.55,47.66,39.97,20.72
2024-12-31,91.45,18.41,94.21,110.13,27.67,22.12,89.99,48.02,40.26,21.4
2025-01-02,91.46,18.3,96.77,110.16,29.82,20.41,94.17,45.8,39.83,19.59
2025-01-03,91.47,17.88,96.31,110.175,32.49,18.63,97.78,44.04,39.37,19.51
2025-01-06,91.49,18.15,98.22,110.2,31.15,19.36,91.94,46.75,37.98,21.24
2025-01-07,91.51,18.17,96.46,110.2,30.18,19.96,91.88,46.83,38.09,21.03
2025-01-08,91.54,18.35,87.44,110.23,28.06,21.45,85.75,49.89,37.3,23.1
2025-01-10,91.55,18.39,86.48,110.25,27.85,21.59,83.82,51.07,37.09,22.46
2025-01-13,91.57,18.41,79.31,110.26,28.12,21.29,84.5,50.56,36.98,21.8
2025-01-14,91.58,18.08,84.32,110.28,29.94,19.99,89.5,47.68,38.87,19.15
2025-01-15,91.58,18.0,82.43,110.285,29.99,19.93,87.33,48.74,39.29,19.07
2025-01-16,91.63,17.93,82.6,110.34,32.49,18.33,91.38,46.55,39.38,19.31
2025-01-17,91.63,17.79,89.66,110.355,33.69,17.65,93.57,45.4,40.45,18.15
2025-01-21,91.65,17.71,91.83,110.36,35.15,16.9,99.41,42.42,39.85,18.52
2025-01-22,91.65,17.67,97.03,110.38,34.92,17.0,100.39,42.13,38.93,18.03
2025-01-23,91.69,17.78,95.33,110.42,32.65,18.09,97.22,43.57,39.34,17.82
2025-01-24,91.7,18.65,95.7,110.44,25.06,22.22,82.98,49.95,40.81,19.71
2025-01-27,91.7,18.43,97.45,110.45,25.37,22.0,89.36,45.98,40.61,18.61
2025-01-28,91.71,18.34,95.65,110.46,25.68,21.78,87.19,47.21,40.37,18.52
2025-01-29,91.72,18.09,98.65,110.47,27.15,20.46,87.57,46.96,40.85,18.4
2025-01-30,91.75,18.13,95.68,110.505,27.02,20.61,86.01,47.78,39.9,19.37
2025-01-31,91.45,18.5,91.84,110.12,25.61,21.67,82.51,49.72,40.95,19.94
2025-02-03,91.45,18.38,95.15,110.13,26.25,21.1,86.01,47.61,41.29,19.1
2025-02-04,91.46,18.33,101.65,110.14,27.7,19.87,89.74,45.57,43.32,18.46
2025-02-05,91.48,18.12,97.39,110.16,27.69,20.0,90.31,45.31,43.37,18.27
2025-02-06,91.5,18.31,90.94,110.19,26.33,20.91,87.85,46.54,42.42,19.19
2025-02-07,91.51,17.95,88.0,110.195,27.35,20.13,91.72,44.49,42.0,18.49
2025-02-10,91.52,18.3,84.18,110.2,27.4,20.1,91.79,44.44,41.21,18.57
2025-02-11,91.53,18.17,86.85,110.2,27.54,20.03,91.24,44.71,39.54,18.45
2025-02-12,91.55,18.025,89.03,110.23,28.47,19.28,95.08,42.83,41.41,17.99
2025-02-13,91.58,17.85,90.7,110.28,28.55,19.29,95.84,42.58,42.09,17.87
2025-02-14,91.6,17.81,90.5,110.28,29.99,18.32,98.49,41.35,40.6,17.74
2025-02-18,91.61,17.86,94.05,110.31,31.47,17.44,98.48,41.42,40.75,17.46
2025-02-19,91.63,18.26,94.6,110.32,31.7,17.31,97.55,41.85,41.07,17.55
2025-02-20,91.66,18.56,91.18,110.36,28.81,18.89,89.5,45.2,42.61,19.4
