Date,AAPL,AMD,AMZN,BSV,LABU,MSFT,NVDA,SQQQ,TQQQ,TSLA,TSM,UVXY
2020-04-15,69.4825,56.95,120.4095,82.7,30.23,169.1484,7.3399,12.93,65.1,49.6807,52.39,47.56
2020-04-16,68.5398,56.6,118.75,82.71,35.37,170.6389,7.2807,12.61,66.73,50.2593,53.69,44.64
2020-04-17,67.1171,56.97,119.6805,82.6,39.15,167.2567,7.1494,13.02,64.57,49.7573,52.59,51.3
2020-04-20,65.0425,52.92,116.406,82.59,35.81,160.3394,6.7126,14.45,57.43,45.7813,51.37,57.47
2020-04-21,66.9159,55.92,118.1745,82.55,37.71,165.7853,7.127,13.15,62.51,48.8073,52.94,53.3
2020-04-22,66.6566,55.9,119.9725,82.62,37.74,163.7789,7.0737,13.25,62.1,47.042,52.64,53.18
2020-04-23,68.581,56.18,120.511,82.58,41.55,166.7694,7.2127,12.6,65.1,48.3433,52.73,48.76
2020-04-24,68.6294,56.49,118.8,82.56,43.19,166.2917,7.3992,12.35,66.37,53.25,53.51,43.07
2020-04-27,67.517,55.51,115.704,82.57,39.34,162.2406,7.2568,13.0,62.78,51.2747,52.75,44.15
2020-04-28,69.7346,53.66,118.6355,82.7,39.86,169.521,7.4336,11.66,69.31,53.3673,54.48,40.1
2020-04-29,71.2057,52.39,123.7,82.68,36.9,171.2216,7.2797,11.58,69.77,52.1253,53.13,42.14
2020-04-30,70.0594,49.88,114.302,82.56,33.89,166.7886,7.0431,12.62,63.51,46.7547,51.1,47.6
2020-05-01,71.0506,52.56,115.7995,82.57,38.92,170.8682,7.255,12.17,65.75,50.746,52.15,45.98
2020-05-04,72.117,52.19,115.89,82.55,41.44,172.7026,7.316,11.76,67.85,51.214,51.71,43.16
2020-05-05,72.861,52.16,117.563,82.56,42.09,174.4033,7.4169,11.54,69.19,52.172,52.13,44.13
2020-05-06,73.6148,51.95,118.3805,82.6,42.33,175.416,7.5932,11.09,71.89,52.0027,52.33,41.28
2020-05-07,75.367,53.19,118.9805,82.63,44.01,176.4478,7.7833,10.64,74.79,54.628,52.91,37.02
2020-05-08,76.5529,55.74,120.45,82.57,50.67,178.416,8.0353,10.37,76.65,54.086,52.4,33.32
2020-05-11,75.678,53.76,117.8475,82.66,47.23,174.3746,7.7733,10.99,72.09,53.9607,51.1,38.37
2020-05-12,74.7643,52.18,118.396,82.71,44.54,171.7376,7.7509,11.4,69.36,52.7307,50.92,44.14
2020-05-13,75.2236,54.51,119.4425,82.72,43.35,172.4828,8.0005,11.02,71.66,53.5553,52.1,40.78
2020-05-14,74.7788,54.2,120.489,82.76,47.75,174.9956,8.459,10.8,72.89,53.278,49.8,39.25
2020-05-15,76.5407,54.59,121.313,82.71,51.93,176.6676,8.7175,10.2,77.11,54.242,51.87,35.42
2020-05-18,76.0984,55.47,122.4665,82.79,47.53,175.4447,8.7726,10.29,76.52,53.8673,50.81,38.1
2020-05-19,77.5784,56.39,124.897,82.85,51.54,177.8782,8.9365,9.66,81.0,54.3707,51.84,34.52
2020-05-20,77.0,54.65,122.337,82.76,50.42,175.7417,8.7424,9.96,78.51,55.1733,50.75,35.81
2020-05-21,77.4958,55.17,121.844,82.84,52.2,175.8183,8.9925,9.87,79.22,54.4587,49.8,35.29
2020-05-22,76.9709,53.19,121.093,82.86,48.47,173.9596,8.6851,9.92,78.89,54.5913,50.82,34.65
2020-05-26,77.3062,52.74,120.5195,82.88,48.37,174.1895,8.4934,9.78,80.0,54.682,51.74,33.45
2020-05-27,77.3402,51.74,120.055,82.95,47.03,173.7967,8.4553,9.83,79.49,53.7207,50.28,35.39
2020-05-28,77.2649,53.8,122.1185,83.01,48.5,175.5692,8.8423,9.43,82.77,55.6667,50.33,33.55
2020-05-29,78.2151,53.63,123.552,82.92,49.24,175.1668,8.7733,9.3,83.79,59.8733,51.03,33.87
2020-06-01,78.5772,53.54,123.6205,82.91,51.22,177.1596,8.7922,9.13,85.46,58.7707,52.01,32.5
2020-06-02,79.0098,52.73,123.92,82.87,49.01,177.5908,8.7367,8.97,86.62,58.864,53.06,30.38
2020-06-03,78.3293,52.63,123.03,82.82,46.2,175.253,8.7377,9.18,84.86,57.6253,54.28,29.95
2020-06-04,80.5602,53.1,124.15,82.75,47.37,179.3536,8.8907,8.64,89.89,59.044,55.2,27.54
2020-06-05,81.0365,52.97,126.203,82.77,50.02,180.465,8.7761,8.43,91.89,63.328,55.57,28.45
2020-06-08,83.5955,56.39,130.043,82.8,49.74,181.8447,9.0163,8.24,93.94,62.7113,56.61,30.59
2020-06-09,85.7462,57.44,132.3725,82.96,49.96,188.5896,9.336,7.93,97.33,68.3367,57.55,30.3
2020-06-10,81.6295,52.83,127.898,82.86,41.7,178.4626,8.7674,9.12,83.0,64.856,55.04,45.58
2020-06-11,82.3343,53.5,127.251,82.85,43.21,179.871,8.9032,8.91,84.8,62.352,56.0,40.4
2020-06-12,83.3525,54.68,128.634,83.05,46.88,181.0207,9.1436,8.58,87.79,66.06,56.02,38.8
2020-06-15,85.5615,54.46,130.7635,83.0,49.0,185.4566,9.0387,8.15,92.43,65.4753,55.8,37.69
2020-06-16,85.4424,54.55,132.049,83.0,49.15,186.0986,9.2057,8.06,93.33,66.1193,56.6,37.65
2020-06-17,85.4765,54.04,132.699,82.98,50.74,188.0914,9.1877,7.99,94.05,66.9307,56.15,36.69
2020-06-18,84.988,54.23,133.7505,83.0,55.04,186.9704,9.2308,8.0,93.92,66.7267,55.31,37.53
2020-06-19,87.2116,54.76,135.691,83.01,59.9,192.1633,9.4955,7.72,97.26,66.288,56.0,34.72
2020-06-22,89.0731,53.99,138.2205,83.02,62.82,193.4471,9.419,7.52,99.8,66.7853,56.76,33.62
2020-06-23,87.5008,52.39,136.72,83.03,59.05,189.5477,9.2052,7.96,93.92,64.0567,56.58,37.13
2020-06-24,88.6624,51.93,137.729,83.03,63.11,191.9429,9.4588,7.74,96.41,65.732,57.04,34.88
2020-06-25,85.9382,50.1,134.6435,83.06,56.98,188.101,9.1249,8.3,89.48,63.9827,56.33,38.15
2020-06-26,87.9188,50.28,134.019,83.09,56.67,190.1225,9.1698,8.05,92.34,67.29,56.39,35.36
2020-06-29,88.6527,52.61,137.941,83.12,59.42,194.98,9.4665,7.56,97.65,71.9873,56.77,32.75
2020-06-30,88.485,52.58,143.935,83.02,60.01,196.1201,9.4987,7.29,101.14,74.642,56.82,31.31
2020-07-01,88.485,52.34,144.515,83.08,60.82,197.6147,9.5807,7.14,103.29,80.5773,58.62,30.37
2020-07-02,90.852,53.4,152.852,83.03,60.79,201.8686,9.8069,6.62,110.88,91.4387,61.88,30.35
2020-07-06,90.5701,52.93,150.006,83.06,64.15,199.5214,9.8393,6.75,108.7,92.6573,60.71,31.92
2020-07-07,92.6795,53.43,154.0555,83.04,67.08,203.9093,10.1824,6.48,112.88,91.0587,62.59,30.68
2020-07-08,93.078,57.26,159.1315,83.04,65.8,205.3369,10.4745,6.32,115.7,92.952,64.78,31.49
2020-07-09,93.2408,55.88,160.0,83.04,63.7,204.7142,10.4448,6.18,118.15,102.9767,63.85,30.2
2020-07-10,92.8107,53.59,155.2,83.05,58.89,198.3908,10.0192,6.56,110.85,99.804,65.07,34.54
2020-07-13,94.3466,54.72,154.2,83.08,63.33,199.6172,10.3429,6.42,113.2,101.12,66.96,31.51
2020-07-14,94.9954,55.34,150.4435,83.09,67.5,199.3201,10.1937,6.38,113.76,103.0673,66.06,30.17
2020-07-15,93.8265,54.92,149.995,83.11,65.55,195.3728,10.1015,6.52,111.32,100.0427,66.59,29.47
2020-07-16,93.637,55.04,148.0985,83.13,69.87,194.3764,10.168,6.51,111.84,100.056,66.4,27.88
2020-07-17,95.6103,57.46,159.842,83.12,72.64,202.731,10.4762,5.94,121.36,109.5333,66.89,25.93
2020-07-20,94.2907,57.0,156.9145,83.17,67.96,200.0004,10.2946,6.12,117.48,104.5573,67.81,26.3
2020-07-21,94.5556,61.79,154.9955,83.18,67.33,202.8746,10.4045,6.05,118.84,106.1553,68.53,25.83
2020-07-22,90.2518,59.57,149.3275,83.14,63.18,194.0506,10.0965,6.53,109.53,100.8713,67.37,27.06
2020-07-23,90.0282,69.4,150.4455,83.14,58.62,192.8626,10.161,6.72,106.29,94.4667,73.9,27.22
2020-07-24,92.1619,68.97,152.7605,83.12,63.28,195.3058,10.3873,6.35,112.0,102.64,83.25,26.0
2020-07-27,90.6479,67.61,150.0165,83.14,58.35,193.5525,10.1819,6.59,107.79,98.4327,76.92,25.82
2020-07-28,92.3854,76.09,151.6765,83.2,55.51,195.5069,10.4311,6.36,111.46,99.9407,82.67,24.99
2020-07-29,93.5033,78.2,152.594,83.24,57.86,195.3536,10.5791,6.26,113.27,99.166,79.93,25.89
2020-07-30,103.2921,77.43,158.234,83.3,53.69,196.4171,10.5799,5.93,119.38,95.384,78.89,25.02
2020-07-31,105.8948,77.67,155.5945,83.17,60.4,207.4639,10.9741,5.695,123.83,99.0,78.95,24.86
2020-08-03,106.602,85.04,156.9415,83.21,59.66,204.3501,11.1909,5.62,125.44,99.1333,80.19,23.75
2020-08-04,106.9884,85.31,160.2515,83.16,61.15,204.0148,11.2497,5.59,126.44,99.0013,81.63,23.01
2020-08-05,110.7211,86.71,161.25,83.19,60.19,207.2818,11.2983,5.36,131.28,99.3053,80.52,22.66
2020-08-06,108.2038,84.85,158.373,83.15,60.4,203.5741,11.1627,5.54,126.99,96.8473,80.03,22.38
2020-08-07,109.7765,82.24,157.408,83.18,60.27,199.5214,11.1283,5.62,125.28,94.5713,79.87,21.42
2020-08-10,106.5118,76.88,154.0335,83.09,53.18,194.8555,10.8144,5.94,118.17,91.626,77.94,22.89
2020-08-11,110.0516,82.61,158.112,83.07,53.59,200.422,11.4027,5.48,127.01,103.6507,79.39,21.05
2020-08-12,111.9992,81.84,158.051,83.01,55.91,199.9525,11.4054,5.45,127.9,108.0667,78.3,21.04
2020-08-13,111.8994,81.3,157.401,83.05,54.2,200.1441,11.526,5.48,127.53,110.0473,78.41,20.99
2020-08-14,111.6073,82.42,159.1205,83.05,59.97,201.4663,12.2965,5.28,131.74,122.376,80.19,19.9
2020-08-17,112.5373,81.66,165.6245,83.11,58.47,202.6256,12.2205,25.65,135.61,125.806,79.41,19.56
2020-08-18,112.6785,81.09,163.024,83.14,58.02,201.3962,12.0986,26.16,132.96,125.2353,78.54,20.12
2020-08-19,115.1788,82.77,164.8685,83.14,58.01,206.083,12.1011,25.06,138.43,133.4553,76.81,19.81
2020-08-20,121.1142,83.81,164.236,83.12,55.81,204.5848,12.6418,24.54,141.32,136.6653,78.34,19.91
2020-08-21,122.5628,83.08,165.373,83.11,51.9,205.2282,12.6785,24.07,143.94,134.28,78.9,19.8
2020-08-24,121.5573,86.35,167.3245,83.06,53.71,207.8981,12.7081,23.51,147.3,134.8893,80.04,19.62
2020-08-25,123.2104,86.02,172.0925,83.09,51.7,212.3928,12.731,22.0,156.73,143.5447,81.75,20.3
2020-08-26,121.7375,83.8,170.0,83.07,50.52,217.6078,12.5868,22.22,155.31,149.25,80.6,21.25
2020-08-27,121.5402,85.55,170.09,83.13,51.8,219.8456,13.1046,21.85,157.71,147.56,80.44,21.09
2020-08-28,125.662,90.82,172.548,83.16,56.01,216.5994,13.3306,21.35,161.36,166.1067,79.25,22.63
2020-08-31,130.6674,92.18,174.956,83.09,52.73,218.2705,13.7797,20.24,169.74,158.35,81.55,23.23
2020-09-01,127.9602,90.22,176.5725,83.09,54.26,222.477,14.3036,19.66,174.53,149.1233,82.17,24.055
2020-09-02,117.7156,82.54,168.4,83.08,48.1,208.6953,12.9766,22.68,147.73,135.6667,81.18,28.94
2020-09-03,117.7935,82.01,164.731,83.0,46.57,205.7661,12.5848,23.58,141.64,139.44,78.91,25.27
2020-09-04,109.8666,78.69,157.492,83.01,44.45,194.635,11.8774,26.93,121.62,110.07,77.32,24.3
2020-09-08,114.2488,81.91,163.4305,83.04,47.61,202.9232,12.677,24.6,132.07,122.0933,79.4,22.42
2020-09-09,110.519,78.98,158.7555,83.03,45.27,197.2377,12.275,26.01,124.43,123.78,78.9,22.79
2020-09-10,109.068,76.34,155.811,83.06,45.08,195.9507,12.1282,26.56,121.71,124.24,78.82,20.8
2020-09-11,112.3401,77.9,155.1485,83.06,54.51,197.2761,12.8338,25.2,127.98,139.8733,80.5,20.25
2020-09-14,112.5154,78.93,157.8065,83.07,56.16,200.5127,12.9522,24.1,133.42,149.92,85.85,20.19
2020-09-15,109.1946,76.66,153.905,83.07,59.65,196.9304,12.4771,25.28,127.01,147.2533,83.13,20.07
2020-09-16,107.4515,76.55,150.4365,83.04,59.62,194.8751,12.4263,26.42,121.16,141.1433,81.91,19.42
2020-09-17,104.0431,74.93,147.7455,83.04,61.24,192.4549,12.1528,27.48,116.48,147.3833,80.23,19.4
2020-09-18,107.1983,77.94,148.0235,83.01,54.8,194.5197,12.4799,27.11,117.86,149.7967,80.59,20.31
2020-09-21,108.883,77.7,156.4495,83.04,55.8,199.2065,12.6,25.62,124.3,141.41,80.48,20.56
2020-09-22,104.3158,74.73,149.993,82.99,50.41,192.6469,12.0875,28.0,112.79,126.7867,77.92,22.2
2020-09-23,105.387,75.82,150.9895,82.96,48.92,195.144,12.3111,27.57,114.44,129.2633,78.38,21.6
2020-09-24,109.3407,78.06,154.7565,82.96,52.74,199.5907,12.8353,25.63,122.46,135.78,78.88,20.76
2020-09-25,111.9505,79.48,158.7025,83.04,52.77,201.1465,12.9961,24.06,129.72,140.4,79.77,20.64
2020-09-28,111.1033,81.77,157.244,83.05,54.05,199.0528,13.1862,24.37,128.36,139.69,80.51,20.02
2020-09-29,112.7783,81.99,157.4365,83.05,53.55,202.0013,13.4901,23.85,130.9,143.0033,81.07,19.95
2020-09-30,113.7326,84.86,161.063,82.95,55.69,204.0469,13.5738,22.73,137.03,149.3867,82.62,20.11
2020-10-01,110.0613,81.8,156.25,82.92,51.7,198.0253,13.0232,24.61,125.73,138.3633,80.8,21.0
2020-10-02,113.4502,86.15,159.96,82.9,59.63,202.0493,13.6017,23.06,133.66,141.8933,84.54,20.03
2020-10-05,110.1977,84.48,154.998,82.86,58.1,197.7563,13.6955,24.3,126.48,137.9933,83.12,20.41
2020-10-06,112.0674,86.69,159.7845,82.85,63.68,201.5211,13.9223,23.02,133.13,141.7667,86.92,19.46
2020-10-07,111.9603,86.51,159.5275,82.87,64.42,202.2414,13.7974,22.64,135.09,141.9733,87.8,18.33
2020-10-08,113.9079,83.1,164.3325,82.9,66.34,207.2643,13.7216,21.62,141.1,144.6667,88.78,16.88
2020-10-09,121.1434,84.29,172.1465,82.91,66.84,212.6329,14.1835,19.62,154.26,147.4333,90.91,16.38
2020-10-12,117.9298,85.28,172.1815,82.96,69.69,214.0351,14.2057,19.6,154.28,148.8833,89.63,16.67
2020-10-13,118.0175,84.21,168.1855,82.95,65.43,212.1143,14.0531,20.09,150.47,153.7667,88.6,16.48
2020-10-14,117.55,83.13,166.9325,82.93,66.15,210.9618,13.9283,20.52,147.36,149.6267,88.15,16.66
2020-10-15,115.9043,83.17,163.6355,82.95,66.98,210.9618,13.7702,20.84,145.1,146.5567,86.7,16.81
2020-10-16,112.9439,82.0,160.3605,82.89,62.88,205.7372,13.4574,21.85,137.89,143.61,87.56,17.93
2020-10-19,114.4338,81.56,160.8505,82.9,60.41,206.1502,13.6047,21.69,138.78,140.6467,88.26,17.89
2020-10-20,113.8105,79.2,159.247,82.9,56.0,206.2943,13.4844,21.76,138.42,140.88,87.64,17.27
2020-10-21,112.7199,79.42,158.82,82.88,60.7,206.3807,13.3211,21.75,138.49,141.93,88.21,16.66
2020-10-22,112.0285,81.96,160.22,82.9,61.45,207.6677,13.5497,21.6,139.3,140.21,88.31,16.71
2020-10-23,112.0382,82.23,160.352,82.9,58.96,201.7612,13.102,22.58,132.95,140.0933,86.73,18.94
2020-10-26,113.5476,78.88,164.3165,82.93,61.35,204.8056,13.3567,22.06,136.09,141.56,86.71,19.06
2020-10-27,108.289,76.4,158.139,82.93,55.82,194.6542,12.5893,24.65,120.12,135.34,83.85,23.15
2020-10-28,112.3011,78.02,160.5505,82.86,57.51,196.6134,12.9851,23.36,126.23,136.9433,84.89,20.63
2020-10-29,106.0102,75.29,151.8075,82.83,53.77,194.4525,12.4966,25.03,117.45,129.3467,83.87,21.59
2020-10-30,105.9226,74.7,150.224,82.74,53.88,194.3181,12.5432,24.95,117.49,133.5033,85.71,20.85
2020-11-02,107.5489,76.58,152.4205,82.72,58.15,198.2557,12.9806,23.68,123.4,141.3,87.69,19.21
2020-11-03,111.9408,81.35,162.058,82.85,69.08,207.8213,13.753,20.48,140.08,140.3267,89.45,16.69
2020-11-04,115.914,83.0,166.1,82.84,68.99,214.4481,14.1177,18.9,150.89,146.03,90.43,16.25
2020-11-05,115.7823,85.88,165.5685,82.81,63.77,214.861,14.5185,18.83,151.4,143.3167,91.41,14.67
2020-11-06,113.4704,83.12,157.187,82.71,64.27,209.7421,13.59,19.98,142.16,140.42,89.03,14.15
2020-11-09,113.1289,77.99,151.751,82.67,67.37,202.6543,12.7319,21.04,134.49,136.7867,87.66,13.485
2020-11-10,116.5627,81.28,156.8695,82.73,69.72,207.975,13.3779,19.64,143.53,139.0433,90.88,13.045
2020-11-11,116.2896,81.84,155.514,82.77,70.0,206.909,13.4166,19.9,141.43,137.2533,89.82,14.39
2020-11-12,116.3384,81.43,156.4405,82.78,72.24,207.9366,13.2573,19.39,145.14,136.1667,93.22,13.04
2020-11-13,117.3529,83.73,156.553,82.8,73.34,208.6281,13.4749,18.95,148.48,136.03,99.27,12.605
2020-11-16,116.4651,83.36,156.783,82.82,74.96,205.9677,13.3822,19.1,147.11,147.2033,95.71,12.27
2020-11-17,115.1385,82.54,155.273,82.8,70.69,203.2523,13.3886,19.55,143.7,162.2133,96.93,12.88
2020-11-18,115.7335,85.54,155.851,82.82,71.92,204.5426,13.4001,19.07,147.26,166.4233,96.61,12.59
2020-11-19,114.4654,84.64,154.97,82.84,73.78,202.5879,13.0487,19.47,144.27,163.2033,95.33,12.53
2020-11-20,111.0609,85.31,154.9195,82.84,74.5,202.3183,13.1007,19.46,144.3,173.95,98.13,12.32
2020-11-23,112.3485,85.07,155.903,82.86,73.86,205.9292,12.919,18.65,150.2,185.1267,96.64,12.0
2020-11-24,113.1875,86.71,159.2535,82.86,75.42,205.9388,13.1952,18.29,153.03,191.3333,97.49,11.3
2020-11-25,113.7337,87.19,159.767,82.89,83.41,207.2484,13.2216,17.8,157.21,195.2533,98.74,11.43
2020-11-27,116.1335,92.66,158.402,82.91,86.63,206.1314,13.3615,17.7,158.02,189.2,97.02,11.14
2020-11-30,119.7136,92.63,161.004,82.75,85.97,208.192,13.35,16.99,164.23,194.92,100.86,11.29
2020-12-01,120.0648,93.74,160.1765,82.73,85.98,207.3832,13.504,16.92,164.89,189.6067,99.54,11.17
2020-12-02,119.9282,92.31,159.3365,82.81,87.85,206.2951,13.3599,16.85,165.56,197.7933,99.5,11.33
2020-12-03,119.2551,94.04,158.129,82.8,92.45,206.4107,13.5217,16.64,167.59,199.68,103.73,11.06
2020-12-04,120.7184,94.07,157.9,82.82,95.14,206.3433,13.5701,16.36,170.43,213.92,106.39,11.13
2020-12-07,121.3329,92.92,158.8645,82.82,100.84,207.9995,13.3141,16.2,171.99,216.6267,105.64,10.555
2020-12-08,118.7966,89.83,155.21,82.77,94.61,203.9456,12.8959,17.29,160.47,201.4933,104.42,11.12
2020-12-09,120.2208,91.66,155.0745,82.85,104.89,202.7131,12.9373,17.1,162.44,209.0233,104.23,11.26
2020-12-10,119.4112,91.65,155.821,82.9,104.35,205.3514,12.9782,17.2,161.3,203.33,104.03,11.925
2020-12-11,118.7966,94.78,157.8485,82.87,113.13,206.2566,13.2729,16.82,164.74,213.2767,103.56,12.35
2020-12-14,124.7472,97.12,158.256,82.89,113.5,206.1892,13.3245,16.3,169.86,211.0833,105.09,11.48
2020-12-15,124.6789,96.85,162.048,82.89,109.42,211.1482,13.2068,16.03,172.71,207.59,105.2,10.91
2020-12-16,125.5471,96.84,161.804,82.89,114.42,211.2831,13.3053,15.7,176.25,218.6333,103.9,10.68
2020-12-17,123.5571,95.92,160.0825,82.91,116.53,210.4838,13.2363,15.85,174.33,231.6667,104.28,11.02
2020-12-18,125.0886,93.23,160.309,82.89,122.78,214.3354,13.2964,15.95,173.68,216.62,104.83,12.25
2020-12-21,128.6492,93.16,160.326,82.91,125.54,215.6354,13.2425,15.81,175.05,213.4467,103.94,11.97
2020-12-22,127.7517,91.55,159.2635,82.83,125.89,212.8237,12.9742,16.04,172.41,215.3267,103.76,11.26
2020-12-23,128.737,91.81,158.6345,82.86,122.36,214.4895,12.9588,15.83,174.65,220.59,105.97,10.76
2020-12-24,133.3414,91.6,164.198,82.84,113.89,216.6176,12.8653,15.35,179.89,221.23,106.15,10.69
2020-12-28,131.5659,90.62,166.1,82.86,103.6,215.8376,12.9084,15.31,180.42,221.9967,105.56,11.28
2020-12-29,130.4441,92.29,164.2925,82.86,108.06,213.4592,13.1104,15.31,180.39,231.5933,108.9,10.7
2020-12-30,129.4393,91.71,162.8465,82.9,100.43,214.1718,13.0199,15.18,181.8,235.2233,109.04,10.65
2020-12-31,126.2397,92.3,159.3315,82.89,100.36,209.6172,13.0782,15.84,173.85,243.2567,111.7,12.03
2021-01-04,127.8004,92.77,160.9255,82.85,100.17,209.8194,13.3687,15.45,178.21,245.0367,112.77,11.47
2021-01-05,123.4985,90.33,156.919,82.77,105.87,204.3789,12.5805,16.09,170.84,251.9933,115.61,11.35
2021-01-06,127.7127,95.16,158.108,82.76,118.85,210.1949,13.3081,14.89,183.18,272.0133,121.43,10.35
2021-01-07,128.815,94.58,159.135,82.72,119.51,211.4756,13.241,14.34,190.28,293.34,118.69,10.21
2021-01-08,125.8202,97.25,155.7105,82.72,116.09,209.4246,13.5848,14.96,181.87,270.3967,122.6,11.09
2021-01-11,125.6446,95.36,156.0415,82.73,118.56,206.9596,13.4484,15.02,181.08,283.1467,123.0,10.57
2021-01-12,127.6834,91.78,158.2945,82.78,117.25,208.3173,13.4953,14.74,184.6,284.8033,119.23,10.32
2021-01-13,125.7519,90.79,156.3735,82.77,128.22,205.1204,13.1647,14.96,181.79,281.6667,126.45,10.49
2021-01-14,124.0253,88.21,155.2125,82.76,124.38,204.7641,12.8249,15.32,177.37,275.3867,125.23,10.9
2021-01-15,124.6984,89.45,156.038,82.79,130.38,208.4136,12.9902,14.64,185.06,281.5167,131.3,10.42
2021-01-19,128.7955,88.75,163.169,82.8,130.54,216.0206,13.3298,13.63,197.96,283.4833,130.64,10.13
2021-01-20,133.5169,91.53,165.3495,82.83,121.88,216.6272,13.8302,13.28,101.44,281.6633,134.16,10.0
2021-01-21,135.663,92.79,164.6115,82.79,126.23,217.5709,13.6756,13.4,100.52,282.2133,129.14,10.19
2021-01-22,139.4187,94.13,164.7,82.85,137.18,221.0181,13.6165,13.03,103.31,293.6,130.52,10.85
2021-01-25,139.6528,94.71,166.3065,82.83,130.22,223.7143,13.3991,13.01,103.42,294.3633,126.65,10.55
2021-01-26,138.5798,88.84,161.629,82.85,125.05,224.2631,12.883,14.07,95.08,288.0533,121.74,13.87
2021-01-27,133.7316,87.52,161.881,82.81,123.17,230.0695,13.0159,13.85,96.48,278.4767,125.83,13.44
2021-01-28,128.7272,85.64,160.31,82.85,126.17,223.358,12.9548,14.71,90.47,264.51,121.52,14.64
2021-01-29,130.8538,87.66,167.144,82.76,143.07,230.7628,13.2014,13.61,97.12,279.9367,126.66,13.44
2021-02-01,131.683,88.86,169.0,82.75,151.86,230.628,13.5202,12.97,101.82,290.93,128.44,11.72
2021-02-02,130.6587,87.89,165.6265,82.72,146.99,233.9886,13.4941,13.1,100.65,284.8967,127.5,10.83
2021-02-03,134.0242,87.84,166.55,82.73,150.67,233.0353,13.6275,12.64,104.21,283.33,128.15,10.12
2021-02-04,133.6089,87.9,167.6075,82.74,162.5,233.2182,13.5544,12.51,105.3,284.0767,127.78,10.05
2021-02-05,133.7556,91.47,166.147,82.74,183.21,233.4783,14.3999,12.26,107.36,287.8067,132.55,9.98
2021-02-08,132.8763,90.91,165.25,82.75,176.51,234.7301,14.2248,12.27,107.31,283.1533,132.68,10.01
2021-02-09,132.2705,92.35,164.329,82.77,165.15,233.8153,14.7245,12.35,106.55,268.2733,133.69,10.25
2021-02-10,132.0165,92.66,163.1065,82.78,158.28,235.4233,15.2097,12.15,108.27,270.5533,139.16,9.91
2021-02-11,132.251,93.77,163.8855,82.75,153.63,235.9048,14.921,11.96,110.11,272.04,138.06,9.42
2021-02-12,130.1212,91.46,163.4475,82.68,141.82,234.6626,15.289,12.04,109.19,265.4067,140.05,9.56
2021-02-16,127.8254,89.94,165.432,82.7,143.73,235.6857,14.8659,12.22,107.67,266.05,136.27,9.24
2021-02-17,126.7214,88.64,166.4115,82.71,132.0,235.2899,14.7891,12.38,106.22,262.46,134.63,9.35
2021-02-18,126.8777,89.58,162.495,82.66,139.0,232.5683,14.8863,12.54,104.82,260.4333,136.66,8.81
2021-02-19,123.0969,85.37,159.037,82.63,126.35,226.3335,14.3171,13.52,96.7,238.1667,133.57,9.36
2021-02-22,122.9601,84.74,159.725,82.65,118.19,225.1368,14.1039,13.63,95.84,232.9467,129.1,8.79
2021-02-23,122.4619,86.94,157.9765,82.63,123.8,226.3721,14.46,13.29,98.15,247.34,132.3,8.28
2021-02-24,118.2023,82.42,152.858,82.31,108.33,221.006,13.2717,14.7,87.9,227.4067,126.0,10.23
2021-02-25,118.4661,84.51,154.6465,82.43,110.44,224.2778,13.6776,14.48,89.22,225.1667,125.94,9.54
2021-02-26,124.8457,86.39,157.307,82.41,118.89,228.6788,13.8045,13.19,97.0,239.4767,129.13,8.52
2021-03-01,122.2372,84.13,154.7265,82.45,107.43,225.7158,13.3702,13.82,92.35,228.8133,126.0,8.61
2021-03-02,119.2477,80.86,150.25,82.36,92.42,219.6258,12.7703,15.02,84.34,217.7333,122.89,9.16
2021-03-03,117.3621,77.75,148.8785,82.27,83.63,218.8247,12.3369,15.76,80.17,207.1467,115.59,9.75
2021-03-04,118.6224,78.52,150.023,82.25,89.5,223.525,12.4279,15.04,83.76,199.3167,120.8,8.72
2021-03-05,113.679,73.96,147.5975,82.08,81.89,219.4617,11.562,16.32,76.6,187.6667,113.93,8.92
2021-03-08,118.3,78.53,153.1425,82.14,93.77,225.629,12.4908,14.39,85.62,224.5267,116.38,8.4
2021-03-09,117.2156,77.52,152.882,82.2,93.83,224.3164,12.439,14.5,84.89,222.6867,113.83,8.25
2021-03-10,119.15,81.23,155.6795,82.26,105.07,228.8621,12.963,13.49,90.78,233.2,120.58,7.9
2021-03-11,118.2414,81.05,154.4745,82.18,103.67,227.5303,12.8258,13.82,88.52,231.2433,118.3,7.74
2021-03-12,121.1332,82.5,154.084,82.2,107.22,226.6231,13.1603,13.38,91.35,235.98,119.08,7.06
2021-03-15,122.6768,82.75,154.593,82.23,102.3,229.422,13.26,13.16,92.85,225.6267,119.35,7.06
2021-03-16,121.8855,82.63,156.7865,82.29,105.91,228.7753,13.3099,13.0,94.02,233.9367,118.76,6.58
2021-03-17,117.7529,78.12,151.3995,82.2,90.68,222.6757,12.6926,14.19,85.39,217.72,114.5,7.14
2021-03-18,117.2254,79.06,153.748,82.18,99.09,222.3186,12.8156,14.01,86.48,218.29,113.63,6.72
2021-03-19,120.547,80.3,155.5435,82.2,103.62,227.7619,13.1553,13.25,91.09,223.3333,117.18,6.05
2021-03-22,119.7166,78.38,156.875,82.27,85.77,229.2965,13.0401,13.43,89.9,220.72,114.89,6.5
2021-03-23,117.3231,76.48,154.3535,82.27,72.47,227.2504,12.6133,14.1,85.36,210.09,108.96,6.56
