Date,PSQ,QLD,QQQ,SHY,SPY
2017-05-15,40.11,118.53,139.4,84.51,240.64
2017-05-16,40.36,117.08,138.51,84.61,238.09
2017-05-17,41.06,112.85,136.02,84.6,235.7
2017-05-18,40.55,115.64,137.75,84.6,237.36
2017-05-19,40.44,116.31,138.15,84.58,238.87
2017-05-22,40.07,118.51,139.41,84.6,239.98
2017-05-23,40.01,118.73,139.56,84.54,240.33
2017-05-24,39.8,120.0,140.31,84.59,241.22
2017-05-25,39.59,121.12,141.0,84.58,241.59
2017-05-26,39.59,121.33,141.15,84.56,241.32
2017-05-30,39.4,122.5,141.84,84.62,241.84
2017-05-31,39.45,122.12,141.58,84.5,241.97
2017-06-01,39.23,123.45,142.34,84.58,243.45
2017-06-02,38.93,125.33,143.45,84.55,244.02
2017-06-05,38.99,124.99,143.26,84.57,243.34
2017-06-06,39.01,124.9,143.26,84.53,243.61
2017-06-07,38.85,125.82,143.74,84.51,243.8
2017-06-08,38.86,125.77,143.74,84.47,244.07
2017-06-09,40.22,117.22,138.8,84.47,243.09
2017-06-12,39.86,119.22,140.01,84.46,243.98
2017-06-13,39.6,120.8,140.93,84.56,244.86
2017-06-14,40.36,116.35,138.34,84.48,242.69
2017-06-15,40.14,117.66,138.68,84.51,242.83
2017-06-16,39.92,118.87,139.49,84.49,243.61
2017-06-19,39.65,120.3,140.32,84.46,244.23
2017-06-20,39.86,119.17,139.68,84.47,243.46
2017-06-21,39.5,121.31,140.96,84.52,242.96
2017-06-22,39.61,120.65,140.54,84.53,242.88
2017-06-23,39.18,123.17,142.05,84.53,243.93
2017-06-26,39.76,119.77,140.05,84.5,243.01
2017-06-27,40.18,117.13,138.54,84.52,242.51
2017-06-28,39.92,118.6,139.44,84.48,243.62
2017-06-29,40.32,116.14,137.98,84.52,242.3
2017-06-30,40.22,116.53,138.27,84.41,242.9
2017-07-03,40.74,113.75,136.62,84.37,242.61
2017-07-05,40.75,113.53,136.48,84.39,241.86
2017-07-06,40.68,113.95,136.75,84.42,241.18
2017-07-07,40.35,115.8,137.85,84.42,241.98
2017-07-10,40.18,116.76,138.46,84.42,242.12
2017-07-11,39.67,119.8,140.24,84.52,243.31
2017-07-12,39.48,120.87,140.87,84.5,244.02
2017-07-13,39.27,122.15,141.64,84.54,244.4
2017-07-14,39.08,61.62,142.27,84.51,245.44
2017-07-17,39.14,61.47,142.09,84.52,245.06
2017-07-18,38.74,62.74,143.56,84.53,246.01
2017-07-19,38.53,63.44,144.35,84.53,247.25
2017-07-20,38.74,62.76,143.64,84.56,246.43
2017-07-21,38.62,63.19,144.09,84.55,246.81
2017-07-24,38.54,63.34,144.29,84.52,247.7
2017-07-25,38.42,63.78,144.76,84.51,247.78
2017-07-26,38.14,64.7,145.82,84.54,247.96
2017-07-27,38.88,62.29,143.1,84.56,246.7
2017-07-28,38.59,63.28,144.25,84.56,247.38
2017-07-31,38.7,62.78,143.72,84.5,247.45
2017-08-01,38.5,63.49,144.49,84.52,247.47
2017-08-02,38.6,63.16,144.09,84.53,247.31
2017-08-03,38.73,62.76,143.71,84.52,247.52
2017-08-04,38.68,62.95,143.91,84.51,247.5
2017-08-07,38.57,63.27,144.28,84.53,247.49
2017-08-08,38.88,62.3,143.12,84.6,246.46
2017-08-09,38.83,62.45,143.3,84.55,246.3
2017-08-10,39.41,60.58,141.22,84.58,244.0
2017-08-11,38.83,62.27,143.23,84.63,245.55
2017-08-14,38.55,63.18,144.29,84.56,247.0
2017-08-15,38.52,63.26,144.39,84.53,247.09
2017-08-16,38.7,62.74,143.72,84.6,246.26
2017-08-17,39.33,60.66,141.41,84.66,242.95
2017-08-18,39.37,60.54,141.22,84.65,242.64
2017-08-21,39.2,61.01,141.81,84.63,243.6
2017-08-22,39.02,61.58,142.48,84.66,244.34
2017-08-23,38.86,62.02,143.01,84.64,245.0
2017-08-24,38.93,61.84,142.82,84.62,244.89
2017-08-25,39.05,61.48,142.4,84.64,245.17
2017-08-28,39.37,60.44,141.19,84.68,243.13
2017-08-29,38.85,62.08,143.09,84.66,244.86
2017-08-30,38.32,63.75,145.06,84.67,246.75
2017-08-31,37.98,64.94,146.39,84.6,247.98
2017-09-01,38.21,64.16,145.57,84.63,247.27
2017-09-05,38.33,63.78,145.11,84.66,246.87
2017-09-06,38.24,64.04,145.4,84.69,247.27
2017-09-07,38.26,63.92,145.28,84.7,246.54
2017-09-08,38.25,63.94,145.34,84.66,248.04
2017-09-11,38.0,64.8,146.28,84.62,249.64
2017-09-12,38.08,64.52,145.97,84.59,249.73
2017-09-13,38.12,64.42,145.85,84.53,249.83
2017-09-14,38.2,64.14,145.53,84.56,248.7
2017-09-15,38.02,64.67,145.91,84.5,249.62
2017-09-18,38.04,64.64,145.81,84.52,250.0
2017-09-19,38.06,64.58,145.75,84.54,250.07
2017-09-20,38.18,64.13,145.25,84.45,249.87
2017-09-21,38.53,63.0,144.0,84.47,249.06
2017-09-22,38.61,62.77,143.75,84.47,249.16
2017-09-25,38.66,62.56,143.53,84.49,249.45
2017-09-26,38.56,62.91,143.93,84.45,249.89
2017-09-27,38.49,63.1,144.11,84.47,249.73
2017-09-28,38.35,63.56,144.7,84.48,250.37
2017-09-29,38.1,64.43,145.67,84.38,251.5
2017-10-02,38.07,64.48,145.77,84.37,252.48
2017-10-03,38.11,64.39,145.61,84.38,252.72
2017-10-04,37.87,65.17,146.56,84.36,253.54
2017-10-05,37.76,65.54,146.96,84.3,254.16
2017-10-06,37.53,66.36,147.85,84.39,254.65
2017-10-09,37.5,66.44,147.99,84.33,254.59
2017-10-10,37.62,66.05,147.53,84.34,254.53
2017-10-11,37.54,66.28,147.82,84.33,254.68
2017-10-12,37.41,66.78,148.37,84.37,255.15
2017-10-13,37.31,67.05,148.71,84.34,255.2
2017-10-16,37.3,67.15,148.8,84.29,255.24
2017-10-17,37.21,67.48,149.19,84.26,255.92
2017-10-18,37.51,66.47,147.99,84.31,254.83
2017-10-19,37.27,67.26,148.91,84.3,256.73
2017-10-20,37.25,67.31,149.02,84.29,257.51
2017-10-23,37.51,66.37,148.03,84.3,256.56
2017-10-24,37.59,66.12,147.7,84.25,256.23
2017-10-25,37.67,65.82,147.34,84.27,256.01
2017-10-26,37.16,67.59,149.43,84.25,256.47
2017-10-27,36.72,69.13,151.13,84.31,257.09
2017-10-30,36.48,70.0,152.07,84.33,257.21
2017-10-31,36.32,70.6,152.76,84.2,258.1
2017-11-01,36.53,69.86,151.93,84.19,257.43
2017-11-02,36.41,70.3,152.36,84.23,257.82
2017-11-03,36.22,70.98,153.15,84.19,258.31
2017-11-06,36.1,71.46,153.67,84.23,259.0
2017-11-07,36.08,71.6,153.8,84.22,258.46
2017-11-08,36.22,71.05,153.23,84.18,257.74
2017-11-09,36.19,71.12,153.33,84.17,257.71
2017-11-10,36.23,70.9,153.1,84.16,257.32
2017-11-13,36.19,71.05,153.33,84.13,257.44
2017-11-14,36.36,70.48,152.65,84.16,256.62
2017-11-15,36.18,71.13,153.36,84.11,257.52
2017-11-16,35.9,72.22,154.58,84.12,258.2
2017-11-17,36.02,71.75,154.06,84.07,258.15
2017-11-20,35.91,72.14,154.56,84.07,259.19
2017-11-21,35.65,73.2,155.64,84.06,260.07
2017-11-22,35.58,73.36,155.85,84.11,260.32
2017-11-24,35.53,73.7,156.21,84.09,260.38
2017-11-27,35.45,74.03,156.54,84.13,260.79
2017-11-28,35.48,73.87,156.41,84.07,263.05
2017-11-29,35.93,72.07,154.51,84.06,263.8
2017-11-30,36.0,71.74,154.2,83.97,264.8
2017-12-01,35.69,72.97,155.46,83.92,266.38
2017-12-04,36.35,70.26,152.68,83.9,264.4
2017-12-05,36.45,69.9,152.24,83.95,262.84
2017-12-06,36.16,71.08,153.49,83.95,263.08
2017-12-07,35.75,72.59,155.15,83.99,265.0
2017-12-08,35.85,72.24,154.77,83.96,265.6
2017-12-11,35.62,73.24,155.83,83.91,266.6
2017-12-12,35.51,73.66,156.32,83.95,267.05
2017-12-13,35.51,73.64,156.26,83.99,267.09
2017-12-14,35.46,73.82,156.49,83.95,265.54
2017-12-15,34.98,75.87,158.36,83.94,268.1
2017-12-18,34.97,75.87,158.34,83.92,268.51
2017-12-19,35.0,75.8,158.25,83.91,268.25
2017-12-20,35.12,75.26,157.75,83.83,267.73
2017-12-21,35.22,74.84,157.31,83.82,267.61
2017-12-22,35.37,74.14,156.49,83.77,267.02
2017-12-26,35.38,74.05,156.53,83.79,267.35
2017-12-27,35.25,74.53,157.04,83.81,267.87
2017-12-28,35.31,74.39,156.87,83.84,268.55
2017-12-29,35.41,74.06,156.56,83.83,267.86
2018-01-02,34.91,76.06,158.64,83.81,268.99
2018-01-03,34.49,77.94,160.58,83.77,271.22
2018-01-04,34.39,78.34,161.07,83.77,272.56
2018-01-05,34.2,79.22,161.92,83.8,273.32
2018-01-08,34.01,80.12,162.87,83.77,274.43
2018-01-09,34.23,79.03,161.84,83.74,273.71
2018-01-10,34.09,79.7,162.46,83.76,274.75
2018-01-11,33.96,80.33,163.15,83.73,276.43
2018-01-12,33.46,82.71,165.58,83.74,279.42
2018-01-16,33.63,81.94,164.8,83.69,278.07
2018-01-17,33.46,82.69,165.53,83.66,279.51
2018-01-18,33.33,83.48,166.31,83.7,279.7
2018-01-19,33.33,83.37,166.28,83.68,280.16
2018-01-22,32.86,85.8,168.64,83.68,282.76
2018-01-23,32.61,87.0,169.87,83.71,284.03
2018-01-24,32.68,86.64,169.57,83.67,284.16
2018-01-25,32.74,86.39,169.29,83.65,284.32
2018-01-26,32.5,87.64,170.57,83.6,285.99
2018-01-29,32.89,85.59,168.55,83.64,283.2
2018-01-30,32.64,86.72,169.65,83.62,282.75
2018-01-31,32.97,85.12,168.1,83.52,281.1
2018-02-01,33.13,84.32,167.3,83.47,280.0
2018-02-02,33.97,80.01,163.07,83.51,273.47
2018-02-05,35.47,73.0,155.81,83.62,259.73
2018-02-06,34.15,78.67,161.79,83.58,268.46
2018-02-07,34.41,77.42,160.62,83.53,268.0
2018-02-08,35.45,72.51,155.62,83.55,260.94
2018-02-09,34.97,74.46,157.7,83.58,263.89
2018-02-12,34.89,74.76,157.96,83.55,264.0
2018-02-13,34.74,75.5,158.75,83.5,264.4
2018-02-14,33.59,80.57,164.14,83.41,271.56
2018-02-15,33.37,81.56,165.16,83.46,272.27
2018-02-16,33.53,80.8,164.38,83.41,272.0
2018-02-20,33.21,82.4,166.1,83.43,271.85
2018-02-21,33.3,81.88,165.54,83.45,271.09
2018-02-22,33.2,82.4,166.13,83.47,271.84
2018-02-23,32.63,85.23,168.96,83.51,275.9
2018-02-26,32.35,86.76,170.45,83.5,278.11
2018-02-27,32.58,85.51,169.25,83.45,275.65
2018-02-28,32.96,83.57,167.3,83.39,271.5
2018-03-01,33.9,78.77,162.5,83.45,265.75
2018-03-02,33.34,81.47,165.21,83.45,267.75
2018-03-05,32.67,84.91,168.65,83.43,273.28
2018-03-06,32.96,83.42,167.25,83.42,270.39
2018-03-07,32.5,85.76,169.63,83.42,273.52
2018-03-08,32.23,87.3,171.07,83.39,275.69
2018-03-09,31.73,89.88,173.67,83.43,279.2
2018-03-12,31.52,91.05,174.83,83.45,279.84
2018-03-13,31.94,88.74,172.61,83.42,277.81
2018-03-14,32.07,87.98,171.8,83.43,275.85
2018-03-15,32.08,87.9,171.82,83.45,274.45
2018-03-16,32.53,85.61,169.1,83.4,273.34
2018-03-19,32.92,83.38,167.17,83.39,270.91
2018-03-20,32.86,83.54,167.21,83.35,270.88
2018-03-21,33.37,80.93,164.61,83.44,267.85
2018-03-22,33.78,78.9,162.61,83.48,264.17
2018-03-23,33.92,77.88,161.72,83.48,262.16
2018-03-26,33.08,81.61,165.62,83.46,266.17
2018-03-27,34.62,74.42,158.17,83.54,260.76
2018-03-28,34.63,74.35,158.1,83.5,261.12
2018-03-29,34.43,75.17,158.99,83.45,262.56
2018-04-02,34.85,73.13,156.87,83.47,258.92
2018-04-03,35.47,70.57,154.22,83.47,256.76
2018-04-04,33.9,77.14,161.33,83.4,265.55
2018-04-05,34.4,74.86,158.88,83.47,263.42
2018-04-06,34.6,73.97,157.98,83.44,261.37
2018-04-09,34.13,75.97,160.21,83.43,264.25
2018-04-10,34.11,76.06,160.2,83.44,263.42
2018-04-11,33.88,77.05,161.25,83.41,265.28
2018-04-12,33.52,78.67,163.02,83.37,267.45
2018-04-13,33.64,78.09,162.5,83.35,267.0
2018-04-16,33.29,79.79,164.24,83.33,269.33
2018-04-17,32.89,81.66,166.1,83.3,270.68
2018-04-18,33.0,81.14,165.6,83.3,269.59
2018-04-19,33.23,80.0,164.49,83.27,268.87
2018-04-20,33.52,78.59,163.09,83.26,267.28
2018-04-23,33.59,78.17,162.66,83.22,267.76
2018-04-24,34.42,74.43,158.74,83.23,262.94
2018-04-25,34.0,76.29,160.7,83.29,264.86
2018-04-26,33.21,79.67,164.37,83.27,267.0
2018-04-27,33.6,77.92,162.47,83.28,267.26
2018-04-30,34.02,76.04,160.52,83.17,263.87
2018-05-01,33.49,78.44,163.06,83.15,264.77
2018-05-02,33.92,76.49,161.0,83.2,262.28
2018-05-03,33.9,76.56,161.1,83.22,261.52
2018-05-04,32.97,80.87,165.64,83.21,266.91
2018-05-07,32.95,81.07,165.89,83.19,266.48
2018-05-08,32.82,81.6,166.37,83.17,267.67
2018-05-09,32.44,83.55,168.42,83.19,270.34
2018-05-10,32.27,84.41,169.42,83.18,272.25
2018-05-11,32.16,84.96,169.85,83.17,273.34
2018-05-14,32.43,83.46,168.41,83.12,271.52
2018-05-15,32.5,83.18,168.09,83.1,271.11
2018-05-16,32.46,83.49,168.39,83.14,271.93
2018-05-17,32.57,82.78,167.68,83.18,271.61
2018-05-18,32.37,83.77,168.76,83.16,272.99
2018-05-21,32.31,84.2,169.17,83.16,273.94
2018-05-22,32.73,81.94,166.88,83.2,271.19
2018-05-23,32.23,84.57,169.55,83.3,272.95
2018-05-24,32.24,84.5,169.53,83.35,272.15
2018-05-25,32.36,83.87,168.95,83.43,270.26
2018-05-29,32.24,84.55,169.58,83.54,270.5
2018-05-30,32.13,85.05,170.18,83.49,272.2
2018-05-31,31.99,85.84,170.92,83.28,272.49
2018-06-01,31.56,88.11,173.18,83.24,274.51
2018-06-04,31.29,89.6,174.71,83.24,275.02
2018-06-05,31.24,89.96,175.02,83.22,275.9
2018-06-06,31.08,90.84,175.89,83.21,277.98
2018-06-07,31.52,88.38,173.61,83.28,276.78
2018-06-08,31.37,89.21,174.31,83.23,278.42
2018-06-11,31.22,90.05,175.15,83.21,279.05
2018-06-12,31.05,91.04,176.1,83.21,279.21
2018-06-13,30.95,91.48,176.63,83.19,279.01
2018-06-14,30.9,91.91,176.93,83.24,276.65
2018-06-15,31.1,90.73,175.49,83.24,275.47
2018-06-18,31.32,89.43,174.27,83.3,273.98
2018-06-19,30.8,92.03,176.81,83.28,276.27
2018-06-20,30.66,92.97,177.7,83.26,275.98
2018-06-21,30.89,91.53,176.3,83.3,275.67
2018-06-22,31.35,88.86,173.73,83.32,273.45
2018-06-25,31.66,87.03,172.0,83.34,271.61
2018-06-26,31.52,87.83,172.8,83.38,272.27
2018-06-27,32.13,84.45,169.47,83.41,269.26
2018-06-28,31.65,87.01,172.01,83.36,272.08
2018-06-29,32.03,84.99,169.97,83.26,269.51
2018-07-02,31.4,88.35,173.45,83.23,272.88
2018-07-03,31.69,86.86,171.94,83.25,272.16
2018-07-05,31.44,88.2,173.32,83.27,273.14
2018-07-06,30.86,91.44,176.52,83.24,276.56
2018-07-09,30.67,92.42,177.52,83.23,278.4
2018-07-10,30.93,90.9,175.93,83.23,277.17
2018-07-11,30.74,92.16,177.2,83.21,278.29
2018-07-12,30.34,94.42,179.45,83.25,279.19
2018-07-13,30.32,94.65,179.65,83.22,279.66
2018-07-16,30.73,92.15,177.28,83.24,278.48
2018-07-17,30.21,95.28,180.29,83.23,280.57
2018-07-18,30.39,94.32,179.28,83.21,280.31
2018-07-19,30.32,94.58,179.62,83.28,279.8
2018-07-20,30.55,93.3,178.46,83.24,279.46
2018-07-23,30.03,96.46,181.41,83.21,281.79
2018-07-24,30.22,95.36,180.38,83.21,281.37
2018-07-25,30.22,95.23,180.34,83.2,283.15
2018-07-26,30.08,96.23,181.19,83.19,283.73
2018-07-27,30.65,92.41,177.63,83.19,281.51
2018-07-30,30.98,90.32,175.8,83.21,280.7
2018-07-31,30.8,91.56,176.86,83.05,281.48
2018-08-01,30.96,90.48,175.87,83.09,279.44
2018-08-02,30.3,94.53,179.87,83.1,282.55
2018-08-03,30.28,94.77,179.96,83.15,283.64
2018-08-06,30.0,96.44,181.65,83.13,285.4
2018-08-07,30.03,96.35,181.6,83.13,285.39
2018-08-08,29.96,96.75,181.91,83.14,285.54
2018-08-09,30.18,95.39,180.68,83.22,283.42
2018-08-10,30.16,95.52,180.88,83.22,283.49
2018-08-13,30.13,95.74,181.01,83.23,282.94
2018-08-14,30.27,94.75,180.01,83.25,282.35
2018-08-15,30.21,95.26,180.61,83.25,283.38
2018-08-16,30.42,93.9,179.35,83.27,283.76
2018-08-17,30.26,94.92,180.26,83.31,285.58
2018-08-20,30.24,94.88,180.24,83.29,286.26
2018-08-21,30.29,94.55,179.98,83.32,285.89
2018-08-22,30.18,95.37,180.74,83.33,285.94
2018-08-23,30.09,95.98,181.4,83.29,286.46
2018-08-24,29.75,98.18,183.4,83.29,288.86
2018-08-27,29.53,99.66,184.83,83.27,290.3
2018-08-28,29.52,99.7,184.93,83.28,290.16
2018-08-29,29.27,101.29,186.38,83.28,290.94
2018-08-30,29.3,101.02,186.18,83.34,289.84
2018-08-31,29.33,100.96,186.08,83.2,289.85
2018-09-04,29.42,100.33,185.52,83.19,289.41
2018-09-05,29.75,98.11,183.53,83.21,289.17
2018-09-06,30.25,94.92,180.5,83.17,286.96
2018-09-07,29.97,96.6,182.15,83.14,288.74
2018-09-10,30.18,95.35,180.99,83.09,287.37
2018-09-11,29.86,97.25,182.85,83.11,289.05
2018-09-12,29.73,98.19,183.72,83.1,290.3
2018-09-13,29.57,99.24,184.66,83.05,291.11
2018-09-14,29.73,98.16,183.68,83.06,290.82
2018-09-17,30.09,95.82,181.49,83.07,289.55
2018-09-18,29.87,97.23,182.87,83.02,290.98
2018-09-19,29.69,98.38,183.96,83.0,292.64
2018-09-20,29.47,99.8,185.22,83.03,293.17
2018-09-21,29.95,96.75,182.02,83.03,291.41
2018-09-24,29.68,98.51,183.81,83.02,291.53
2018-09-25,29.5,99.02,184.3,83.03,290.89
2018-09-26,29.36,99.79,185.02,83.07,290.41
2018-09-27,29.32,100.06,185.31,83.09,290.01
2018-09-28,29.12,101.77,186.87,82.96,292.12
2018-10-01,29.27,100.77,186.01,82.95,291.57
2018-10-02,29.13,101.43,186.53,82.94,292.74
2018-10-03,29.4,99.92,185.2,82.87,291.22
2018-10-04,29.82,96.85,182.36,82.88,289.65
2018-10-05,30.3,93.66,179.52,82.89,287.06
2018-10-08,30.36,93.49,179.18,82.9,287.43
2018-10-09,30.43,92.78,178.51,82.87,286.91
2018-10-10,31.72,85.03,171.02,82.96,277.15
2018-10-11,31.14,87.92,174.17,82.98,276.86
2018-10-12,31.21,87.57,173.71,82.99,275.54
2018-10-15,31.21,87.76,174.02,82.97,276.56
2018-10-16,30.45,91.96,178.08,82.97,280.44
2018-10-17,30.72,90.34,176.62,82.93,279.41
2018-10-18,31.06,88.1,174.58,82.99,277.16
2018-10-19,31.17,87.69,174.06,82.94,277.0
2018-10-22,31.72,84.41,170.64,83.03,270.87
2018-10-23,31.3,86.74,173.07,83.02,273.33
2018-10-24,32.2,81.4,167.91,83.09,267.31
2018-10-25,32.69,78.67,165.2,83.14,265.92
2018-10-26,31.93,82.36,169.21,83.11,268.81
2018-10-29,33.2,76.3,162.75,83.13,263.73
2018-10-30,32.0,81.78,168.62,83.07,270.71
2018-10-31,31.73,83.22,170.07,82.96,271.64
2018-11-01,31.48,84.63,171.53,82.94,274.75
2018-11-02,31.83,82.68,169.6,82.92,272.48
2018-11-05,31.94,82.0,168.97,82.88,273.36
2018-11-06,31.32,85.28,172.28,82.87,277.55
2018-11-07,30.83,87.7,174.86,82.88,280.11
2018-11-08,31.21,85.71,172.83,82.86,279.0
2018-11-09,31.66,83.18,170.32,82.92,277.24
2018-11-12,32.24,80.02,167.11,82.95,273.06
2018-11-13,32.05,80.95,168.12,82.97,274.18
2018-11-14,32.73,77.82,164.9,83.09,268.76
2018-11-15,32.38,79.3,166.45,83.13,271.74
2018-11-16,32.32,79.59,166.7,83.12,273.17
2018-11-19,34.0,71.63,158.37,83.18,265.41
2018-11-20,33.39,74.26,161.35,83.18,265.78
2018-11-21,33.86,72.31,159.13,83.2,263.16
2018-11-23,33.34,74.36,161.46,83.15,265.8
2018-11-26,33.24,74.92,162.04,83.15,266.34
2018-11-27,32.7,77.34,164.66,83.16,269.61
2018-11-28,32.03,80.47,167.99,83.24,273.71
2018-11-29,31.97,80.78,168.41,83.22,273.81
2018-11-30,31.06,85.36,173.11,83.06,280.38
2018-12-03,31.38,83.68,171.43,83.08,278.34
2018-12-04,33.06,75.0,162.38,83.22,265.97
2018-12-06,32.35,78.44,166.16,83.19,269.45
2018-12-07,33.31,73.66,161.08,83.26,263.37
2018-12-10,32.41,77.84,165.73,83.23,267.62
2018-12-11,32.34,78.23,166.0,83.18,267.45
2018-12-12,32.35,78.19,166.13,83.23,266.45
2018-12-13,32.92,75.51,163.21,83.27,262.92
2018-12-14,33.47,72.93,160.39,83.32,259.39
2018-12-17,33.81,71.3,158.65,83.28,257.19
2018-12-18,33.9,70.91,158.18,83.34,255.18
2018-12-19,34.8,67.26,154.15,83.35,249.78
2018-12-20,35.06,66.15,153.05,83.33,246.75
2018-12-21,36.59,60.54,146.08,83.4,239.0
2018-12-24,36.69,59.66,145.08,83.48,235.9
2018-12-26,35.24,63.96,150.37,83.46,242.57
2018-12-27,34.45,67.0,154.15,83.51,249.73
2018-12-28,34.35,67.38,154.4,83.57,249.5
2018-12-31,35.19,64.36,150.99,83.63,246.06
2019-01-02,34.82,65.71,152.6,83.64,248.3
2019-01-03,34.85,65.27,152.34,83.67,247.59
2019-01-04,33.83,68.98,156.62,83.65,252.76
2019-01-07,33.18,71.6,159.54,83.53,256.86
2019-01-08,33.08,72.07,160.14,83.51,257.56
2019-01-09,33.21,71.6,159.6,83.61,256.31
2019-01-10,33.06,72.27,160.33,83.62,257.65
2019-01-11,33.27,71.3,159.33,83.63,256.87
2019-01-14,33.16,71.91,160.0,83.65,257.82
2019-01-15,32.57,74.3,162.65,83.6,260.82
2019-01-16,32.74,73.53,161.83,83.62,260.0
2019-01-17,32.15,76.25,164.78,83.58,265.0
2019-01-18,32.3,75.49,164.06,83.58,264.77
2019-01-22,32.55,74.32,162.77,83.57,264.0
2019-01-23,32.59,74.17,162.68,83.65,263.21
2019-01-24,32.25,75.8,164.51,83.63,265.62
2019-01-25,32.51,74.51,163.02,83.6,263.38
2019-01-28,32.49,74.63,163.2,83.64,263.93
2019-01-29,32.42,74.78,163.4,83.65,265.09
2019-01-30,31.8,77.72,166.7,83.79,267.5
2019-01-31,31.65,78.38,167.33,83.64,270.13
2019-02-01,31.62,78.47,167.48,83.59,270.14
2019-02-04,31.22,80.6,169.76,83.57,272.47
2019-02-05,30.97,81.84,171.07,83.63,272.8
2019-02-06,31.37,79.87,168.94,83.67,270.93
2019-02-07,31.79,77.69,166.76,83.73,268.72
2019-02-08,31.33,79.95,169.17,83.68,271.17
2019-02-11,31.26,80.34,169.63,83.68,272.43
2019-02-12,30.87,82.27,171.65,83.62,275.06
2019-02-13,31.11,81.03,170.4,83.72,273.77
2019-02-14,30.74,83.11,172.52,83.7,276.38
2019-02-15,30.95,82.01,171.41,83.72,276.52
2019-02-19,30.75,82.99,172.4,83.73,277.85
2019-02-20,30.88,82.36,171.79,83.71,277.75
2019-02-21,30.86,82.53,171.99,83.72,278.15
2019-02-22,30.44,84.63,174.21,83.73,280.69
2019-02-25,30.66,83.5,173.1,83.77,279.13
2019-02-26,30.68,83.44,172.9,83.76,278.53
2019-02-27,30.69,83.48,173.05,83.75,278.97
2019-02-28,30.44,84.83,174.44,83.56,280.44
2019-03-01,30.27,85.71,175.54,83.54,281.65
2019-03-04,30.43,84.87,174.55,83.54,279.55
2019-03-05,30.39,85.02,174.72,83.57,279.16
2019-03-06,30.69,83.47,173.12,83.65,276.84
2019-03-07,31.34,80.01,169.51,83.7,272.92
2019-03-08,30.91,82.24,171.88,83.72,275.24
2019-03-11,30.31,85.4,175.19,83.71,279.09
2019-03-12,30.07,86.79,176.6,83.73,280.49
2019-03-13,30.0,87.27,177.13,83.75,281.33
2019-03-14,29.95,87.56,177.4,83.79,280.56
2019-03-15,29.8,88.42,177.95,83.78,281.53
2019-03-18,29.61,89.61,179.18,83.76,283.49
2019-03-19,29.55,89.43,179.06,83.78,282.16
2019-03-20,29.5,89.56,179.22,83.91,280.63
2019-03-21,29.08,92.09,181.78,83.95,283.22
2019-03-22,29.71,88.18,177.91,84.06,278.89
2019-03-25,29.44,89.8,179.6,84.08,280.97
2019-03-26,29.48,89.52,179.32,84.17,281.13
2019-03-27,29.67,88.55,178.38,84.17,280.36
2019-03-28,29.44,89.8,179.69,84.1,282.41
2019-03-29,29.14,91.61,181.51,83.91,284.7
2019-04-01,29.02,92.41,182.24,83.89,286.04
2019-04-02,28.78,93.95,183.76,83.88,287.33
2019-04-03,28.79,93.98,183.83,83.88,286.8
2019-04-04,28.7,94.48,184.24,83.87,287.95
2019-04-05,28.7,94.5,184.36,83.88,288.1
2019-04-08,28.69,94.6,184.5,83.89,287.72
2019-04-09,28.66,94.88,184.72,83.91,287.77
2019-04-10,28.49,95.88,185.78,83.9,288.84
2019-04-11,28.5,95.99,185.85,83.84,290.01
2019-04-12,28.49,95.96,185.84,83.83,290.27
2019-04-15,28.39,96.63,186.54,83.84,290.96
2019-04-16,28.23,97.88,187.75,83.84,291.41
2019-04-17,28.26,97.59,187.46,83.9,290.12
2019-04-18,28.4,96.63,186.57,83.9,289.17
2019-04-22,28.14,98.49,188.4,83.92,290.68
2019-04-23,27.82,100.64,190.47,83.99,292.76
2019-04-24,27.73,101.39,191.13,84.01,292.12
2019-04-25,27.88,100.38,190.18,84.07,292.12
2019-04-26,27.82,100.83,190.65,84.05,293.53
2019-04-29,28.0,99.62,189.48,84.06,293.52
2019-04-30,27.81,100.93,190.78,83.93,294.76
2019-05-01,28.09,98.93,188.87,83.88,291.68
2019-05-02,27.97,99.73,189.67,83.87,292.8
2019-05-03,28.35,96.94,187.05,83.93,289.24
2019-05-06,28.24,97.76,187.87,83.95,290.15
2019-05-07,28.57,95.44,185.63,83.98,287.56
2019-05-08,28.87,93.47,183.7,84.02,285.2
2019-05-09,28.82,93.81,184.11,84.03,285.64
2019-05-10,29.41,89.93,180.29,84.11,282.39
2019-05-13,29.52,89.08,179.52,84.12,282.01
2019-05-14,29.55,88.91,179.35,84.2,281.6
2019-05-15,28.94,92.64,183.17,84.14,285.83
2019-05-16,28.94,92.54,183.1,84.18,285.13
2019-05-17,29.37,89.95,180.49,84.14,284.06
2019-05-20,29.19,90.93,181.5,84.09,285.83
2019-05-21,29.32,90.18,180.82,84.12,285.43
2019-05-22,29.62,88.36,178.94,84.17,283.16
2019-05-23,29.58,88.61,179.21,84.24,283.75
2019-05-24,29.68,87.94,178.66,84.26,283.01
2019-05-28,30.05,85.8,176.39,84.35,278.91
2019-05-29,30.03,85.88,176.5,84.33,279.08
2019-05-30,30.37,84.05,174.69,84.46,276.2
2019-05-31,30.58,82.91,173.48,84.47,275.3
2019-06-03,30.82,81.4,172.03,84.44,277.11
2019-06-04,30.0,85.75,176.58,84.6,282.34
