Date,GLD,IEF,TMF,TQQQ,UUP
2020-09-23,175.44,121.98,41.33,114.44,25.48
2020-09-24,174.94,122.08,41.28,122.46,25.55
2020-09-25,176.7,122.06,40.97,129.72,25.47
2020-09-28,178.19,122.15,41.1,128.36,25.35
2020-09-29,177.12,121.82,39.99,130.9,25.35
2020-09-30,178.7,121.81,40.22,137.03,25.31
2020-10-01,178.54,121.685,39.74,125.73,25.37
2020-10-02,179.41,120.92,37.25,133.66,25.26
2020-10-05,177.3,121.2,37.93,126.48,25.33
2020-10-06,177.22,120.85,37.19,133.13,25.3
2020-10-07,177.85,121.07,37.65,135.09,25.29
2020-10-08,181.08,121.01,37.65,141.1,25.14
2020-10-09,180.56,121.14,37.91,154.26,25.11
2020-10-12,177.72,121.41,38.9,154.28,25.26
2020-10-13,178.27,121.45,39.16,150.47,25.2
2020-10-14,178.92,121.32,39.0,147.36,25.32
2020-10-15,178.3,121.25,38.59,145.1,25.29
2020-10-16,178.39,121.05,38.19,137.89,25.21
2020-10-19,179.25,120.79,36.92,138.78,25.13
2020-10-20,180.6,120.63,36.67,138.42,25.0
2020-10-21,178.83,120.21,35.53,138.49,25.1
2020-10-22,178.64,120.38,36.04,139.3,25.04
2020-10-23,178.55,120.7,37.15,132.95,25.13
2020-10-26,179.02,120.97,37.97,136.09,25.08
2020-10-27,176.13,120.96,37.99,120.12,25.24
2020-10-28,175.4,120.45,36.95,126.23,25.34
2020-10-29,176.2,120.06,35.85,117.45,25.37
2020-10-30,177.91,120.19,36.62,117.49,25.4
2020-11-02,178.92,119.92,36.06,123.4,25.26
2020-11-03,178.82,120.93,38.23,140.08,25.22
2020-11-04,182.93,120.91,38.54,150.89,24.98
2020-11-05,183.19,120.5,37.09,151.4,24.89
2020-11-06,175.08,119.61,34.64,142.16,25.05
2020-11-09,175.66,119.27,34.22,134.49,25.05
2020-11-10,174.9,119.46,34.56,143.53,25.08
2020-11-11,175.96,120.14,36.32,141.43,25.08
2020-11-12,177.16,119.98,36.11,145.14,25.03
2020-11-13,177.15,119.89,35.98,148.48,24.97
2020-11-16,176.5,120.2,36.54,147.11,24.93
2020-11-17,175.49,120.16,36.9,143.7,24.94
2020-11-18,175.16,120.29,37.47,147.26,24.9
2020-11-19,175.69,120.5,38.41,144.27,24.93
2020-11-20,172.23,120.26,37.76,144.3,24.97
2020-11-23,169.59,120.07,36.84,150.2,24.85
2020-11-24,169.51,120.11,36.39,153.03,24.81
2020-11-25,167.79,120.47,37.45,157.21,24.76
2020-11-27,166.67,120.39,37.37,158.02,24.82
2020-11-30,170.18,119.67,35.69,164.23,24.6
2020-12-01,171.46,119.47,34.82,164.89,24.57
2020-12-02,172.81,119.79,35.61,165.56,24.44
2020-12-03,172.32,119.32,33.92,167.59,24.47
2020-12-04,174.89,119.69,35.03,170.43,24.51
2020-12-07,175.5,119.81,35.47,171.99,24.54
2020-12-08,172.5,119.64,35.15,160.47,24.55
2020-12-09,172.17,119.91,35.42,162.44,24.48
2020-12-10,172.49,120.15,35.75,161.3,24.54
2020-12-11,171.54,120.08,35.46,164.74,24.47
2020-12-14,173.94,119.96,35.14,169.86,24.39
2020-12-15,174.9,119.86,34.86,172.71,24.36
2020-12-16,176.74,119.7,34.52,176.25,24.23
2020-12-17,176.44,119.6,34.27,174.33,24.26
2020-12-18,175.88,119.68,34.63,173.68,24.31
2020-12-21,174.49,119.88,35.17,175.05,24.44
2020-12-22,175.65,119.63,34.48,172.41,24.33
2020-12-23,176.35,119.8,34.81,174.65,24.35
2020-12-24,175.71,119.81,34.9,179.89,24.35
2020-12-28,176.35,119.79,34.77,180.42,24.27
2020-12-29,177.7,119.87,34.98,180.39,24.17
2020-12-30,178.36,119.95,35.14,181.8,24.24
2020-12-31,182.33,119.98,35.01,173.85,24.26
2021-01-04,182.87,119.7,34.28,178.21,24.12
2021-01-05,179.9,119.0,32.15,170.84,24.09
2021-01-06,179.48,118.58,31.24,183.18,24.23
2021-01-07,173.34,118.24,31.0,190.28,24.27
2021-01-08,173.0,118.01,30.78,181.87,24.42
2021-01-11,174.12,117.99,30.76,181.08,24.29
2021-01-12,173.37,118.4,31.74,184.6,24.37
2021-01-13,173.28,118.13,30.89,181.79,24.32
2021-01-14,171.13,118.45,31.23,177.37,24.48
2021-01-15,172.58,118.52,31.53,185.06,24.41
2021-01-19,175.39,118.57,31.59,197.96,24.4
2021-01-20,175.28,118.4,30.98,101.44,24.29
2021-01-21,173.9,118.58,31.2,100.52,24.34
2021-01-22,174.05,119.06,32.33,103.31,24.37
2021-01-25,173.62,119.02,32.18,103.42,24.3
2021-01-26,172.52,119.16,32.41,95.08,24.45
2021-01-27,172.68,118.85,31.87,96.48,24.39
2021-01-28,172.61,118.64,31.33,90.47,24.42
2021-01-29,174.23,118.71,31.39,97.12,24.54
2021-02-01,172.11,118.41,30.81,101.82,24.57
2021-02-02,171.85,118.12,29.93,100.65,24.56
2021-02-03,168.15,118.08,29.71,104.21,24.67
2021-02-04,169.81,117.83,28.95,105.3,24.53
2021-02-05,171.52,117.88,29.34,107.36,24.52
2021-02-08,172.08,117.97,29.39,107.31,24.39
2021-02-09,172.71,118.27,29.95,106.55,24.38
2021-02-10,171.21,118.18,29.53,108.27,24.37
2021-02-11,170.69,117.79,28.43,110.11,24.39
2021-02-12,168.24,116.94,27.14,109.19,24.39
2021-02-16,166.33,117.02,27.63,107.67,24.49
2021-02-17,166.32,117.01,27.27,106.22,24.41
2021-02-18,167.01,116.54,26.21,104.82,24.35
2021-02-19,169.51,116.35,25.59,96.7,24.28
2021-02-22,169.12,116.44,25.37,95.84,24.3
2021-02-23,169.0,116.28,24.85,98.15,24.26
2021-02-24,165.82,114.73,23.72,87.9,24.34
2021-02-25,161.81,115.76,26.07,89.22,24.52
2021-02-26,161.53,115.56,24.97,97.0,24.54
2021-03-01,162.41,115.77,24.96,92.35,24.45
2021-03-02,160.62,115.15,24.13,84.34,24.52
2021-03-03,159.04,114.58,23.69,80.17,24.68
2021-03-04,159.14,114.42,23.82,83.76,24.77
2021-03-05,157.49,113.97,23.25,76.6,24.91
2021-03-08,160.84,114.51,24.19,85.62,24.77
2021-03-09,161.66,114.75,24.31,84.89,24.73
2021-03-10,161.52,114.71,23.86,90.78,24.61
2021-03-11,161.49,113.88,22.34,88.52,24.69
2021-03-12,162.2,114.02,22.68,91.35,24.74
2021-03-15,162.35,114.0,22.46,92.85,24.74
2021-03-16,163.51,113.81,21.91,94.02,24.62
2021-03-17,162.56,113.1,21.29,85.39,24.77
2021-03-18,163.24,113.03,21.64,86.48,24.78
2021-03-19,163.0,113.4,22.34,91.09,24.73
2021-03-22,161.81,113.96,22.97,89.9,24.88
2021-03-23,162.37,114.11,23.3,85.36,24.94
2021-03-24,161.78,113.96,22.81,84.9,25.01
2021-03-25,162.24,113.58,22.51,88.65,24.98
2021-03-26,160.31,113.19,21.97,88.6,25.04
2021-03-29,157.57,113.09,22.28,87.34,25.14
2021-03-30,159.96,112.93,22.04,91.26,25.12
2021-03-31,161.98,113.36,22.97,95.9,25.01
2021-04-01,161.92,113.04,22.72,101.66,24.93
2021-04-05,163.22,113.59,23.17,101.42,24.87
2021-04-06,162.76,113.52,22.72,102.17,24.9
2021-04-07,164.51,113.91,23.27,105.36,24.79
2021-04-08,163.27,113.61,22.97,107.27,24.81
2021-04-09,162.28,113.54,22.99,106.85,24.8
2021-04-12,163.43,114.01,23.45,110.51,24.71
2021-04-13,162.72,113.87,23.26,106.63,24.68
2021-04-14,165.35,114.6,24.4,111.34,24.68
2021-04-15,166.35,114.29,23.84,111.81,24.65
2021-04-16,165.89,114.17,23.62,108.76,24.51
2021-04-19,166.48,114.51,23.98,106.38,24.55
2021-04-20,168.13,114.57,24.1,109.07,24.52
2021-04-21,167.04,114.66,24.42,105.1,24.59
2021-04-22,166.4,114.51,24.22,109.06,24.45
2021-04-23,166.84,114.39,24.12,111.22,24.45
2021-04-26,166.42,113.94,23.52,109.76,24.46
2021-04-27,166.91,114.09,23.53,108.63,24.37
2021-04-28,166.22,113.89,23.34,109.72,24.38
2021-04-29,165.66,113.99,23.44,107.66,24.58
2021-04-30,167.81,114.11,23.54,105.9,24.47
2021-05-03,166.58,114.26,23.99,100.32,24.58
2021-05-04,167.27,114.4,24.12,99.15,24.57
2021-05-05,170.06,114.45,24.24,101.32,24.45
2021-05-06,171.59,114.49,23.89,103.8,24.27
2021-05-07,172.11,114.26,23.19,96.0,24.27
2021-05-10,172.14,114.07,22.67,95.52,24.25
2021-05-11,170.43,113.52,22.08,88.25,24.43
2021-05-12,171.13,113.9,22.13,90.11,24.39
2021-05-13,172.69,114.15,22.74,95.97,24.29
2021-05-14,174.7,114.04,22.61,94.35,24.26
2021-05-17,175.04,114.04,22.45,92.37,24.15
2021-05-18,175.16,113.7,22.29,92.71,24.26
2021-05-19,175.96,114.17,22.85,98.07,24.14
2021-05-20,176.04,114.21,23.06,96.45,24.22
2021-05-21,176.35,114.32,23.27,101.28,24.16
2021-05-24,177.95,114.74,23.97,101.77,24.13
2021-05-25,177.64,114.61,23.81,102.8,24.22
2021-05-26,177.71,114.41,23.55,101.6,24.2
2021-05-27,178.38,114.4,23.36,102.59,24.22
2021-05-28,177.9,114.3,23.42,101.59,24.18
2021-06-01,178.77,114.43,23.58,102.12,24.18
2021-06-02,175.27,114.14,23.32,98.91,24.33
2021-06-03,177.16,114.77,24.2,103.98,24.24
2021-06-04,177.87,114.68,24.01,104.9,24.2
2021-06-07,177.32,115.01,24.52,105.02,24.23
2021-06-08,176.98,115.37,25.18,105.14,24.25
2021-06-09,177.74,115.78,25.65,108.36,24.23
2021-06-10,175.74,115.61,25.49,109.22,24.35
2021-06-11,174.71,115.25,24.93,112.28,24.33
2021-06-14,174.05,115.27,24.84,110.2,24.35
2021-06-15,171.11,114.48,24.61,109.02,24.55
2021-06-16,165.85,114.89,25.87,113.09,24.74
2021-06-17,164.93,115.54,27.28,110.39,24.82
2021-06-18,166.95,115.17,25.97,112.41,24.7
2021-06-21,166.25,115.38,26.09,115.55,24.66
2021-06-22,166.14,115.15,25.93,115.75,24.7
2021-06-23,166.04,115.13,26.05,117.88,24.68
2021-06-24,166.59,114.89,25.28,117.51,24.69
2021-06-25,166.58,115.25,25.83,121.67,24.7
2021-06-28,164.83,115.31,26.17,123.04,24.76
2021-06-29,165.63,115.49,26.47,122.5,24.83
2021-06-30,166.2,115.33,26.48,122.56,24.9
2021-07-01,167.29,115.75,26.96,126.72,24.8
2021-07-02,168.12,116.36,27.89,128.42,24.89
2021-07-06,168.76,116.7,28.66,129.24,24.93
2021-07-07,168.65,117.0,29.01,127.0,24.83
2021-07-08,169.21,116.41,27.78,129.15,24.77
2021-07-09,169.0,116.35,27.67,130.77,24.8
2021-07-12,169.22,115.99,26.98,130.7,24.95
2021-07-13,171.04,116.49,27.94,131.41,24.83
2021-07-14,171.07,116.98,28.82,128.69,24.9
2021-07-15,169.41,116.96,28.73,125.53,24.93
2021-07-16,169.61,117.96,30.57,122.52,24.97
2021-07-19,169.39,117.81,29.71,126.56,25.0
2021-07-20,168.76,117.13,28.57,129.45,24.94
2021-07-21,169.09,117.4,29.33,132.17,24.97
2021-07-22,168.56,117.22,28.81,136.56,24.98
2021-07-23,168.16,117.14,28.55,137.13,24.9
2021-07-26,168.44,117.64,29.45,132.65,24.86
2021-07-27,169.29,117.74,29.44,134.1,24.79
2021-07-28,171.17,117.38,28.95,134.76,24.7
2021-07-29,169.82,117.71,29.36,132.74,24.77
2021-07-30,169.61,118.15,30.11,132.7,24.74
2021-08-02,169.49,118.18,30.18,135.01,24.75
2021-08-03,169.53,118.15,30.36,135.68,24.79
2021-08-04,168.86,117.72,29.91,138.23,24.79
2021-08-05,164.64,117.03,28.42,136.43,24.93
2021-08-06,161.72,116.78,28.09,137.16,24.98
2021-08-09,161.77,116.56,27.71,135.11,25.0
2021-08-10,164.0,116.69,27.63,134.38,24.95
2021-08-11,164.04,116.57,27.55,135.78,24.98
2021-08-12,166.39,117.24,28.79,137.14,24.86
2021-08-13,167.22,117.5,28.99,137.38,24.88
2021-08-16,166.97,117.44,29.0,133.77,25.03
2021-08-17,167.1,117.38,29.29,129.88,25.03
2021-08-18,166.61,117.64,29.93,131.73,25.15
2021-08-19,166.7,117.53,29.98,135.8,25.12
2021-08-20,168.73,117.56,29.89,141.85,24.97
2021-08-23,168.65,117.24,29.24,143.25,24.95
2021-08-24,167.48,116.78,28.47,143.41,24.93
2021-08-25,167.67,116.78,28.77,140.98,25.0
2021-08-26,170.19,117.16,29.25,145.1,24.89
2021-08-27,169.35,117.39,29.51,149.91,24.89
2021-08-30,169.69,117.17,28.96,149.49,24.89
2021-08-31,169.7,117.14,29.05,150.31,24.84
2021-09-01,169.25,117.28,29.43,150.1,24.78
2021-09-02,171.06,117.0,28.67,151.45,24.73
2021-09-03,167.71,116.54,27.92,152.07,24.85
2021-09-07,167.29,116.86,28.49,150.51,24.89
2021-09-08,168.03,117.19,29.5,148.9,24.83
2021-09-09,167.18,116.82,28.74,145.55,24.87
2021-09-10,167.74,116.96,29.29,145.22,24.87
2021-09-13,168.82,117.4,30.29,143.97,24.87
2021-09-14,167.83,117.2,29.99,147.16,24.82
2021-09-15,164.03,116.83,29.6,147.45,24.93
2021-09-16,163.77,116.49,29.14,142.24,25.02
2021-09-17,164.94,117.08,30.24,133.49,25.03
2021-09-20,166.04,117.01,30.16,133.66,25.01
2021-09-21,165.42,117.12,30.65,137.57,25.08
2021-09-22,163.51,116.06,28.59,141.39,24.98
2021-09-23,163.3,115.71,27.77,141.79,25.05
2021-09-24,163.64,115.4,27.47,138.37,25.08
2021-09-27,162.05,114.96,26.15,126.83,25.17
2021-09-28,161.32,115.08,26.33,125.99,25.35
2021-09-29,164.22,115.22,26.28,124.57,25.31
2021-09-30,164.59,115.61,26.91,126.84,25.26
2021-10-01,165.36,115.47,26.72,119.04,25.18
2021-10-04,164.59,115.11,25.99,123.62,25.23
2021-10-05,165.03,115.14,26.37,126.06,25.3
2021-10-06,164.16,114.68,25.57,129.47,25.29
2021-10-07,164.23,114.43,25.01,127.48,25.27
2021-10-08,163.92,114.15,24.84,124.65,25.34
2021-10-11,164.66,114.67,26.09,123.38,25.37
2021-10-12,167.59,114.89,26.88,126.27,25.23
2021-10-13,168.0,115.16,27.17,133.24,25.23
2021-10-14,165.33,114.59,26.72,135.71,25.2
2021-10-15,164.92,114.43,27.03,139.78,25.21
2021-10-18,165.45,114.02,25.99,142.85,25.15
2021-10-19,166.9,113.97,25.42,142.4,25.11
2021-10-20,166.75,113.67,25.36,144.95,25.17
2021-10-21,167.77,113.96,26.12,141.28,25.12
2021-10-22,168.93,114.1,26.02,145.52,25.16
2021-10-25,167.68,114.24,26.69,146.88,25.21
2021-10-26,168.12,114.88,28.14,148.04,25.2
2021-10-27,168.08,114.58,27.82,152.9,25.05
2021-10-28,166.65,114.63,28.14,155.16,25.25
2021-10-29,167.52,114.54,27.49,156.69,25.17
2021-11-01,167.16,114.82,27.84,158.78,25.23
2021-11-02,165.77,114.46,27.01,163.82,25.17
2021-11-03,167.65,115.08,27.82,169.93,25.3
2021-11-04,169.84,115.71,29.06,170.56,25.28
2021-11-05,170.45,115.21,28.95,169.86,25.23
2021-11-08,171.29,115.74,30.03,166.36,25.2
2021-11-09,173.15,114.75,28.41,159.07,25.47
2021-11-10,174.12,114.38,28.3,160.36,25.53
2021-11-11,174.45,114.62,27.9,165.45,25.5
2021-11-12,174.18,114.17,26.86,165.4,25.64
2021-11-15,172.92,114.07,26.65,168.82,25.74
2021-11-16,174.5,114.48,27.3,169.02,25.69
2021-11-17,173.94,114.55,27.52,174.19,25.62
2021-11-18,172.61,114.86,28.47,177.14,25.75
2021-11-19,168.74,114.02,27.46,171.0,25.88
2021-11-22,167.28,113.55,26.29,168.67,25.87
2021-11-23,167.12,113.9,27.49,170.23,25.97
2021-11-24,166.85,115.37,29.41,160.84,25.77
2021-11-26,166.62,115.11,28.89,170.83,25.82
2021-11-29,165.5,115.8,30.22,163.49,25.7
2021-11-30,166.16,115.93,30.75,155.1,25.77
2021-12-01,165.24,115.68,30.89,158.02,25.78
2021-12-02,166.63,116.36,31.99,150.08,25.77
2021-12-03,166.22,115.78,30.66,153.59,25.81
2021-12-06,166.81,115.34,29.91,167.44,25.82
2021-12-07,166.9,114.97,28.34,169.77,25.7
2021-12-08,165.88,115.26,28.87,162.44,25.79
2021-12-09,166.58,115.34,28.6,167.47,25.75
2021-12-10,167.0,115.89,29.87,160.27,25.83
2021-12-13,165.44,115.69,29.67,155.5,25.88
2021-12-14,166.15,115.52,28.83,165.79,25.84
2021-12-15,168.16,115.75,28.85,153.14,25.73
2021-12-16,167.8,116.01,29.75,150.8,25.91
2021-12-17,167.09,115.91,29.18,146.29,25.88
2021-12-20,167.02,115.45,28.82,156.07,25.85
2021-12-21,168.59,115.56,29.22,161.64,25.75
2021-12-22,168.97,115.32,28.48,165.48,25.73
2021-12-23,169.37,115.36,28.62,173.39,25.74
2021-12-27,168.64,115.34,28.33,171.35,25.77
2021-12-28,168.59,114.75,27.35,171.08,25.7
2021-12-29,169.8,115.13,28.08,169.48,25.74
2021-12-30,170.96,115.0,28.14,166.33,25.63
2021-12-31,168.33,113.93,26.02,171.13,25.79
2022-01-03,169.57,113.87,25.68,164.48,25.81
2022-01-04,169.06,113.39,25.3,149.35,25.78
2022-01-05,166.99,113.11,25.44,148.94,25.8
2022-01-06,167.75,112.74,24.93,144.07,25.66
2022-01-07,168.26,112.71,25.08,144.6,25.72
2022-01-10,170.29,112.98,25.54,150.96,25.61
2022-01-11,170.74,113.0,25.27,152.68,25.44
2022-01-12,170.16,113.36,25.98,70.8,25.43
2022-01-13,169.67,112.58,24.8,71.87,25.5
2022-01-14,169.39,111.73,23.68,66.69,25.66
2022-01-18,172.08,112.0,24.25,64.37,25.6
2022-01-19,171.65,112.24,24.67,61.88,25.68
2022-01-20,171.09,112.89,25.59,56.67,25.61
2022-01-21,172.03,112.79,24.92,57.49,25.69
2022-01-24,172.58,112.64,24.75,53.25,25.7
2022-01-25,169.79,111.84,23.92,53.15,25.84
2022-01-26,167.6,112.31,25.19,51.56,26.06
2022-01-27,167.1,112.57,25.23,56.37,26.05
2022-01-28,168.09,112.57,24.82,61.83,25.87
2022-01-31,168.23,112.31,24.57,63.01,25.8
2022-02-01,168.84,112.54,24.84,64.5,25.7
2022-02-02,168.6,112.06,24.3,56.74,25.57
2022-02-03,168.86,111.2,23.17,58.7,25.55
2022-02-04,170.11,111.23,23.28,57.37,25.56
2022-02-07,170.63,110.87,22.74,59.32,25.6
2022-02-08,171.21,111.02,22.92,63.0,25.57
2022-02-09,170.56,110.0,21.79,58.82,25.61
2022-02-10,173.81,111.14,22.77,53.28,25.72
2022-02-11,174.74,110.37,21.94,53.43,25.79
2022-02-14,173.08,110.04,21.19,57.3,25.69
2022-02-15,174.86,110.27,21.55,57.29,25.64
2022-02-16,177.25,110.86,22.01,52.21,25.65
2022-02-17,177.12,111.22,22.69,50.44,25.72
2022-02-18,177.49,111.21,22.85,48.88,25.73
2022-02-22,178.29,110.63,21.93,45.14,25.76
2022-02-23,177.14,110.89,21.99,49.56,25.97
2022-02-24,176.55,110.86,22.04,51.91,25.84
2022-02-25,178.38,112.12,23.46,52.46,25.88
2022-02-28,181.62,113.11,24.28,50.04,26.08
2022-03-01,179.73,111.41,21.81,52.43,26.06
2022-03-02,180.8,111.89,22.49,50.24,26.16
2022-03-03,183.68,113.0,23.61,48.09,26.36
2022-03-04,186.41,112.52,23.13,42.72,26.55
2022-03-07,191.51,111.79,22.37,42.13,26.5
2022-03-08,185.82,111.1,21.68,46.64,26.24
2022-03-09,186.4,110.59,20.81,45.14,26.37
2022-03-10,185.09,110.56,20.96,42.34,26.51
2022-03-11,182.3,109.16,19.56,39.86,26.5
2022-03-14,178.89,109.11,19.4,43.55,26.47
2022-03-15,180.01,108.96,20.04,48.44,26.28
2022-03-16,180.89,108.75,19.49,50.06,26.22
2022-03-17,179.3,109.07,20.22,53.17,26.25
2022-03-18,180.67,107.65,18.83,52.79,26.35
2022-03-21,179.36,107.06,18.09,55.91,26.34
2022-03-22,181.81,107.78,19.29,53.55,26.37
2022-03-23,183.13,107.18,18.81,57.02,26.4
2022-03-24,182.38,106.08,18.08,56.93,26.41
2022-03-25,179.06,106.32,18.5,59.52,26.49
2022-03-28,179.14,106.85,18.92,62.57,26.33
2022-03-29,180.58,107.27,19.39,60.69,26.19
2022-03-30,180.65,107.47,19.57,58.18,26.3
2022-03-31,179.5,106.65,19.68,57.93,26.34
2022-04-01,180.37,106.58,19.33,61.55,26.46
2022-04-04,179.24,105.31,18.04,57.48,26.6
2022-04-05,179.66,104.94,17.59,53.7,26.62
2022-04-06,180.34,104.68,17.18,54.05,26.67
2022-04-07,181.47,104.15,16.55,51.84,26.67
2022-04-08,182.37,103.65,15.84,48.16,26.73
2022-04-11,183.77,104.15,15.74,47.54,26.82
2022-04-12,184.65,104.38,15.85,50.39,26.71
2022-04-13,184.04,103.44,14.88,47.0,26.83
2022-04-14,184.61,103.14,14.67,47.13,26.94
2022-04-18,181.82,102.46,14.37,50.16,27.0
2022-04-19,182.71,103.26,15.21,47.9,26.81
2022-04-20,182.06,102.69,14.84,45.09,26.89
2022-04-21,180.29,102.74,14.58,41.51,27.05
2022-04-22,177.05,103.4,15.01,43.05,27.18
2022-04-25,177.32,104.09,15.47,38.21,27.35
2022-04-26,175.98,103.51,14.89,38.04,27.52
2022-04-27,176.93,103.36,14.95,42.06,27.68
2022-04-28,176.91,102.81,14.36,36.53,27.57
2022-04-29,173.63,101.92,13.61,38.25,27.71
2022-05-02,174.09,102.04,13.87,38.34,27.66
2022-05-03,175.8,102.7,14.09,42.14,27.43
2022-05-04,175.13,101.67,12.94,35.86,27.66
2022-05-05,175.42,101.09,12.38,34.61,27.71
2022-05-06,172.88,101.84,12.68,30.52,27.72
2022-05-09,171.42,102.18,13.06,31.57,27.78
2022-05-10,172.82,102.81,13.77,28.76,27.81
2022-05-11,170.17,103.15,13.7,28.53,28.05
2022-05-12,168.79,102.61,13.09,31.63,27.97
2022-05-13,170.4,103.04,13.05,30.65,27.86
2022-05-16,169.33,102.26,12.6,32.96,27.63
2022-05-17,169.42,102.99,13.38,28.15,27.77
2022-05-18,171.91,103.36,13.49,27.58,27.48
2022-05-19,172.03,103.84,13.97,27.34,27.54
2022-05-20,172.83,103.21,13.28,28.69,27.29
2022-05-23,174.13,104.1,14.05,26.9,27.21
2022-05-24,173.08,104.31,14.22,27.98,27.31
2022-05-25,172.76,104.26,14.01,30.32,27.22
2022-05-26,172.85,104.41,14.1,33.29,27.16
2022-05-27,171.14,103.32,13.22,33.05,27.21
2022-05-31,172.23,102.61,13.18,32.28,27.42
2022-06-01,174.35,102.69,13.16,34.64,27.18
2022-06-02,172.58,102.56,13.08,32.14,27.3
2022-06-03,171.82,101.79,12.4,32.54,27.36
2022-06-06,172.94,102.2,12.77,33.33,27.33
2022-06-07,172.78,101.82,12.45,32.65,27.41
2022-06-08,172.23,101.73,12.56,29.99,27.61
2022-06-09,174.54,100.73,12.33,26.79,27.83
2022-06-10,169.93,98.94,11.16,23.08,28.1
2022-06-13,168.57,98.15,10.75,23.23,28.16
2022-06-14,170.77,99.52,11.35,24.9,27.94
2022-06-15,172.69,100.17,11.57,21.86,27.67
2022-06-16,171.27,100.2,11.73,22.67,27.95
2022-06-17,170.63,99.68,11.12,24.38,27.85
2022-06-21,171.31,100.94,11.98,24.29,27.81
2022-06-22,170.26,101.51,12.3,25.33,27.84
2022-06-23,170.09,101.15,11.8,27.98,27.78
2022-06-24,169.9,100.58,11.5,27.32,27.73
2022-06-27,169.62,100.71,11.62,24.83,27.89
2022-06-28,169.49,101.52,12.16,24.88,28.05
2022-06-29,168.46,102.3,12.49,24.0,27.96
2022-06-30,168.32,103.24,12.87,24.39,28.05
2022-07-01,164.75,103.62,13.2,25.65,28.45
2022-07-05,162.14,102.74,12.53,26.14,28.58
2022-07-06,162.23,102.11,12.2,27.76,28.59
2022-07-07,162.3,101.49,11.78,27.89,28.57
2022-07-08,161.43,102.29,12.37,26.11,28.9
2022-07-11,160.83,102.53,12.58,25.35,28.89
2022-07-12,161.6,102.97,13.05,25.19,28.83
2022-07-13,159.33,102.4,12.7,25.45,29.03
2022-07-14,159.01,102.75,12.95,26.79,28.86
2022-07-15,159.16,102.45,12.53,26.17,28.7
2022-07-18,159.54,101.98,12.32,28.46,28.52
2022-07-19,158.04,101.88,12.4,29.89,28.6
2022-07-20,160.27,103.04,13.06,31.16,28.52
2022-07-21,160.67,104.22,13.74,29.53,28.48
2022-07-22,160.23,103.85,13.3,29.09,28.44
2022-07-25,160.04,103.89,13.34,27.33,28.66
2022-07-26,161.67,104.1,13.15,30.74,28.42
2022-07-27,163.64,105.13,13.42,31.62,28.4
2022-07-28,164.1,105.17,13.3,33.36,28.29
2022-07-29,165.03,105.6,14.22,33.31,28.18
2022-08-01,164.05,104.14,13.37,33.0,28.36
2022-08-02,164.45,104.57,13.99,35.64,28.44
2022-08-03,167.17,105.1,13.94,36.15,28.26
2022-08-04,165.29,103.58,12.98,35.29,28.5
2022-08-05,166.69,104.19,13.58,34.93,28.46
2022-08-08,167.2,103.88,13.44,33.73,28.43
2022-08-09,166.78,103.94,13.16,36.5,28.12
2022-08-10,166.34,103.25,12.25,35.95,28.14
2022-08-11,167.87,103.66,12.58,37.98,28.25
2022-08-12,165.71,103.99,12.58,38.89,28.5
2022-08-15,165.42,103.87,12.73,38.64,28.49
2022-08-16,164.35,103.17,12.3,37.3,28.53
2022-08-17,163.92,103.37,12.35,37.55,28.75
2022-08-18,162.72,102.48,11.78,35.35,28.93
2022-08-19,161.64,102.03,11.65,32.57,29.17
2022-08-22,162.77,101.78,11.45,32.46,29.05
2022-08-23,163.25,101.44,11.21,32.71,29.07
2022-08-24,163.75,102.09,11.65,34.43,29.02
2022-08-25,161.76,101.97,11.9,30.24,29.13
2022-08-26,161.86,101.39,11.62,29.31,29.14
2022-08-29,160.51,101.36,11.73,28.33,29.13
2022-08-30,159.27,100.94,11.37,27.81,29.11
2022-08-31,157.87,99.96,10.75,27.84,29.37
2022-09-01,159.26,100.52,10.92,26.68,29.38
2022-09-02,158.33,99.4,10.12,26.07,29.55
2022-09-06,159.94,100.05,10.59,27.61,29.34
2022-09-07,158.98,99.68,10.26,28.06,29.4
2022-09-08,159.82,99.69,10.33,29.84,29.19
2022-09-09,160.63,99.45,10.07,30.93,29.04
2022-09-12,158.54,98.89,10.13,25.84,29.44
2022-09-13,157.93,98.94,10.23,26.42,29.38
2022-09-14,154.98,98.6,10.22,25.09,29.4
2022-09-15,155.84,98.68,9.97,24.6,29.4
2022-09-16,155.96,98.4,10.03,25.19,29.38
2022-09-19,155.07,97.79,9.7,24.59,29.52
2022-09-20,155.79,98.18,10.15,23.24,29.81
2022-09-21,155.7,96.7,9.41,22.38,29.85
2022-09-22,153.01,96.82,9.5,21.31,30.32
2022-09-23,151.23,95.21,8.97,21.02,30.66
2022-09-26,151.54,94.56,8.25,21.04,30.67
2022-09-27,154.69,96.69,9.07,22.27,30.27
2022-09-28,154.66,96.24,8.92,20.39,30.15
2022-09-29,154.67,95.99,8.57,19.32,30.15
2022-09-30,158.43,96.94,8.98,20.66,30.01
2022-10-03,160.7,97.14,8.9,22.58,29.6
2022-10-04,159.81,96.22,8.63,22.58,29.88
2022-10-05,159.63,95.69,8.51,22.01,30.18
2022-10-06,157.88,95.22,8.25,19.5,30.3
2022-10-07,155.48,94.66,7.88,18.89,30.43
2022-10-10,155.16,94.9,7.98,18.14,30.45
2022-10-11,155.99,95.21,8.06,18.1,30.45
