Date,AGG,BIL,COST,CURE,DBC,DIA,EEM,EFA,EPI,ERX,EUO,EWZ,GLD,MVV,PSQ,PUI,QLD,QQQ,SH,SHY,SMH,SOXL,SOXS,SPXL,SPXS,SPXU,SPY,SQQQ,TECL,TECS,TMF,TMV,TNA,TQQQ,UCO,UDOW,UGL,UNH,UPRO,USD,USDU,UUP,UVXY,VIXY,XLP,YCS
2018-08-24,106.59,91.57,207.5464,60.46,17.27,260.58,43.99,68.22,27.11,36.04,22.89,32.81,114.59,46.66,29.6,28.73,99.1,184.34,27.57,83.3,108.59,166.63,9.3,53.48,21.82,33.01,289.78,11.54,164.89,18.78,19.36,18.95,94.75,69.74,31.44,104.56,33.95,239.7007,56.39,46.64,26.55,25.1,8.36,23.83,54.09,74.42
2018-08-27,106.39,91.57,207.7539,60.64,17.2,260.64,43.83,68.16,27.02,35.58,22.87,32.19,113.68,46.67,29.57,28.52,99.41,184.61,27.55,83.27,109.03,168.56,9.18,53.63,21.8,32.93,289.92,11.49,165.41,18.68,19.02,19.26,94.74,70.05,31.17,104.76,33.43,240.9841,56.47,46.91,26.62,25.1,8.35,23.8,53.91,74.59
2018-08-28,106.37,91.56,207.6908,61.82,17.39,261.33,44.1,68.53,26.95,36.2,22.83,32.8,114.2,46.96,29.22,28.7,101.71,186.74,27.4,83.26,109.59,169.96,9.12,54.45,21.44,32.39,291.48,11.08,170.03,18.19,19.09,19.21,95.75,72.5,32.12,105.57,33.68,241.4239,57.39,47.18,26.6,25.06,8.34,23.78,53.97,75.31
2018-08-29,106.42,91.6,208.7852,61.58,17.36,260.01,42.95,67.88,26.65,35.89,22.98,31.63,113.64,46.44,29.29,28.75,101.28,186.41,27.5,83.32,108.5,165.18,9.37,53.75,21.72,32.83,290.3,11.15,168.59,18.35,19.21,19.08,95.49,72.09,32.44,103.89,33.37,240.8765,56.65,46.51,26.61,25.08,8.61,24.32,53.8,74.36
2018-08-30,106.41,91.59,210.8656,61.47,17.38,259.85,43.17,67.34,26.83,35.05,23.23,32.45,113.51,46.69,29.24,28.7,101.52,186.65,27.5,83.34,108.91,168.0,9.21,53.75,21.72,32.84,290.31,11.11,168.99,18.29,19.07,19.21,96.51,72.3,32.27,103.49,33.26,240.9393,56.63,47.07,26.73,25.19,8.42,23.93,53.78,74.51
2018-08-31,106.06,91.46,212.2675,60.11,17.28,259.73,42.33,66.77,26.08,34.83,23.34,30.96,112.93,46.47,29.37,28.8,100.7,185.85,27.56,83.19,109.69,171.86,8.99,53.5,21.82,33.01,289.81,11.26,167.04,18.49,18.74,19.56,95.36,71.44,31.82,103.43,32.95,240.9841,56.38,47.34,26.88,25.3,8.47,24.06,53.71,75.03
2018-09-04,106.01,91.45,213.1087,60.61,17.21,259.92,41.72,66.16,26.21,34.71,23.15,31.18,113.32,46.38,29.76,28.94,98.09,183.45,27.63,83.19,109.09,169.39,9.13,53.09,21.99,33.27,289.03,11.71,160.3,19.25,18.59,19.69,94.53,68.6,31.39,103.73,33.12,240.2034,55.92,46.58,26.8,25.21,8.57,24.25,54.33,75.11
2018-09-05,106.19,91.47,214.0766,60.77,17.11,260.29,41.76,65.96,26.21,32.77,23.18,32.04,113.54,46.11,30.01,29.3,96.32,181.81,27.72,83.22,106.32,155.8,9.85,52.6,22.2,33.57,288.16,12.01,157.05,19.64,18.8,19.5,92.52,66.73,30.61,104.01,33.31,242.8239,55.38,44.46,26.78,25.21,8.96,24.98,54.48,74.29
2018-09-06,105.81,91.49,218.4,60.94,17.15,259.54,41.55,65.43,26.26,32.72,23.47,32.51,113.23,45.88,30.13,28.9,95.72,181.11,27.79,83.13,105.8,153.91,9.98,52.19,22.35,33.8,287.6,12.13,155.46,19.85,18.31,19.99,92.26,66.07,30.59,103.09,33.07,241.5902,55.02,44.08,26.93,25.28,9.2,25.47,54.37,74.46
2018-09-07,105.91,91.49,219.9558,60.38,17.21,258.94,41.14,65.83,25.76,32.64,23.29,32.14,113.15,46.08,30.06,29.02,96.16,181.72,27.74,83.14,106.85,158.93,9.66,52.49,22.24,33.62,288.1,12.03,156.81,19.65,18.5,19.78,92.89,66.65,30.34,102.36,33.04,233.8907,55.33,44.87,26.87,25.23,8.82,24.74,54.56,74.68
2018-09-10,105.73,91.5,220.8874,60.25,17.38,260.03,41.23,65.89,25.65,33.58,23.31,31.0,113.22,46.2,29.82,29.05,97.62,183.12,27.63,83.09,105.53,154.18,9.94,53.05,22.0,33.27,289.05,11.76,160.81,19.16,18.1,20.19,93.14,68.13,31.95,103.66,33.07,235.0704,55.91,43.48,26.88,25.25,8.42,23.99,54.36,75.26
2018-09-11,105.8,91.5,219.2865,61.27,17.5,260.25,41.44,66.17,26.01,34.09,23.17,31.25,114.17,46.3,29.9,28.98,97.1,182.58,27.65,83.09,104.3,148.89,10.26,53.07,22.01,33.27,289.12,11.87,159.04,19.38,18.22,20.07,92.43,67.54,32.72,103.87,33.61,236.5382,55.92,42.46,26.75,25.16,8.26,23.68,54.99,74.79
2018-09-12,105.87,91.5,218.2282,63.39,17.31,261.78,42.0,66.66,26.27,34.09,22.94,30.72,113.76,46.45,29.61,29.31,99.0,184.53,27.49,83.1,105.5,154.13,9.93,53.94,21.64,32.71,290.83,11.52,164.16,18.74,18.28,20.03,92.41,69.54,31.43,105.73,33.36,239.0777,56.84,43.73,26.66,25.09,7.9,22.98,54.91,75.8
2018-09-13,105.67,91.51,212.9008,62.8,17.2,261.89,41.96,66.76,26.16,34.67,23.19,31.22,113.02,46.78,29.69,29.14,98.48,183.99,27.48,83.07,106.71,159.13,9.61,53.96,21.62,32.68,290.88,11.6,163.93,18.73,18.05,20.27,93.64,69.01,31.51,105.77,32.93,238.9156,56.9,44.39,26.71,25.18,7.67,22.53,54.76,75.85
2018-09-14,105.67,91.53,209.8435,62.16,17.18,260.98,41.58,66.82,25.77,34.78,22.95,32.13,113.61,45.93,30.12,29.19,95.7,181.34,27.63,83.05,105.23,152.0,10.02,53.09,22.0,33.23,289.34,12.11,157.66,19.48,18.02,20.28,90.56,66.1,31.35,104.65,33.27,237.6189,55.95,43.32,26.7,25.06,7.98,23.16,54.96,75.62
2018-09-17,105.44,91.53,211.9691,63.11,17.34,262.91,41.98,67.52,25.55,35.5,23.02,32.53,113.44,46.38,29.87,29.31,97.23,182.84,27.5,83.04,106.03,156.27,9.74,53.92,21.63,32.7,290.91,11.8,160.47,19.09,17.47,20.92,91.7,67.67,32.28,106.97,33.14,237.0966,56.85,44.25,26.69,25.1,39.76,23.12,54.73,76.34
2018-09-18,105.24,91.53,211.5168,62.9,17.45,264.42,42.56,67.76,25.83,35.84,23.01,32.53,113.88,46.05,29.9,28.62,97.11,182.7,27.46,83.02,106.27,157.16,9.68,54.12,21.55,32.58,291.22,11.84,159.53,19.26,17.16,21.29,90.66,67.52,33.4,108.92,33.42,238.9337,57.04,44.45,26.6,25.09,37.69,22.31,54.63,76.21
2018-09-19,105.38,91.55,211.5802,64.67,17.45,267.04,43.03,68.6,26.06,35.81,22.59,32.97,114.27,46.71,29.59,28.61,99.13,184.72,27.24,83.05,107.66,162.57,9.34,55.38,21.06,31.83,293.58,11.45,164.95,18.6,17.38,21.03,93.19,69.64,32.8,111.99,33.63,239.8882,58.37,45.39,26.56,24.91,36.72,21.94,55.32,76.46
2018-09-20,105.46,91.55,212.3399,64.92,17.49,267.12,43.23,68.63,25.44,36.52,22.72,33.76,113.49,46.49,29.73,28.85,98.12,183.71,27.28,83.03,107.22,161.11,9.45,55.25,21.12,31.87,291.99,11.65,163.31,18.76,17.37,21.03,91.69,68.53,33.46,112.85,33.18,240.1404,58.21,44.99,26.57,24.99,36.86,21.98,55.02,76.67
2018-09-21,105.36,91.56,211.0555,65.28,17.75,265.42,42.74,68.32,24.7,38.15,22.71,32.79,113.47,46.12,29.65,28.61,98.6,183.89,27.36,83.03,107.84,162.82,9.34,54.73,21.31,32.21,291.02,11.55,165.05,18.59,17.22,21.22,90.81,69.12,34.8,110.65,33.15,240.7617,57.67,45.3,26.6,24.99,36.82,21.97,54.18,76.96
2018-09-24,105.31,91.56,210.6847,64.62,17.79,264.73,42.91,68.66,24.72,38.69,22.66,33.13,113.65,46.05,29.61,28.37,98.91,184.14,27.41,83.04,106.12,154.27,9.79,54.41,21.34,32.31,290.75,11.5,164.63,18.57,17.11,21.22,91.21,69.4,34.86,109.83,33.27,237.2947,57.44,44.11,26.63,25.01,37.3,22.16,53.86,77.24
2018-09-25,105.56,91.56,211.4807,65.06,17.71,263.78,43.0,68.69,24.74,37.6,22.75,33.65,113.05,45.14,29.5,28.46,98.98,184.27,27.37,83.05,105.24,149.92,10.06,53.9,21.55,32.44,289.88,11.43,162.28,18.77,17.48,20.79,88.66,69.33,34.16,108.45,32.91,236.7544,56.87,43.27,26.68,25.02,37.86,22.4,53.92,76.91
2018-09-26,105.63,91.58,211.6525,65.96,17.79,264.25,43.21,68.55,24.48,37.63,23.14,34.35,112.05,45.23,29.25,28.35,100.66,185.83,27.31,83.05,105.83,151.86,9.92,54.34,21.38,32.2,290.69,11.13,165.29,18.47,17.5,20.74,88.67,71.25,34.78,108.95,32.36,238.3213,57.33,43.63,26.79,25.2,36.83,21.98,53.85,77.84
2018-09-27,105.52,91.58,212.4485,66.62,17.97,264.4,42.92,67.99,24.11,37.3,23.31,33.73,112.76,45.53,29.26,28.36,100.68,185.79,27.32,83.09,106.42,154.61,9.74,54.32,21.41,32.23,290.72,11.14,167.21,18.26,17.34,20.92,89.51,71.14,35.96,109.16,32.75,239.573,57.27,44.95,26.77,25.26,36.77,21.96,53.93,78.23
2018-09-28,105.24,91.44,212.2404,67.75,18.31,266.73,42.93,68.07,24.05,38.96,23.42,33.71,112.57,44.77,29.21,28.53,101.01,186.17,27.22,82.93,106.72,155.9,9.66,54.89,21.15,31.88,291.73,11.08,169.66,18.0,16.96,21.38,85.79,71.55,37.98,111.74,32.6,242.3286,57.92,45.23,26.76,25.3,36.09,21.7,53.89,78.71
2018-10-01,105.36,91.45,213.7781,67.49,18.37,267.57,42.39,67.72,23.92,39.07,23.55,35.61,113.87,44.43,29.29,28.7,100.54,185.75,27.23,82.96,106.68,156.15,9.67,54.8,21.2,31.92,291.56,11.14,169.59,18.0,17.29,20.97,83.17,71.14,37.6,113.15,33.38,243.7064,57.86,45.8,26.84,25.34,36.22,21.75,54.2,78.19
2018-10-02,104.86,91.45,210.9289,67.02,18.54,267.95,42.04,67.6,23.5,40.04,23.7,36.9,113.42,44.78,29.23,28.87,100.83,185.95,27.2,82.92,107.02,156.41,9.63,54.92,21.15,31.85,291.72,11.13,171.14,17.85,16.37,22.1,85.33,71.35,38.61,113.73,33.06,243.9495,57.94,45.94,27.02,25.42,35.76,21.57,53.62,79.2
2018-10-03,104.56,91.47,209.554,64.98,18.34,266.25,40.99,66.81,22.78,39.39,23.69,36.51,113.48,43.8,29.81,28.49,96.92,182.38,27.43,82.9,104.7,148.0,10.17,53.61,21.66,32.65,289.44,11.75,162.25,18.74,16.01,22.59,81.78,67.28,36.97,111.14,33.15,241.6262,56.55,44.41,27.04,25.43,38.99,22.86,53.49,78.54
2018-10-04,104.33,91.48,197.9222,64.8,18.3,264.32,40.84,66.41,22.03,39.38,23.67,36.66,113.8,43.14,30.17,29.06,94.6,180.15,27.58,82.89,102.29,137.55,10.88,52.79,22.01,33.18,287.82,12.2,155.82,19.5,15.62,23.13,79.41,64.75,36.79,109.02,33.35,242.4187,55.65,42.25,26.95,25.4,40.26,23.34,53.44,78.29
2018-10-05,104.29,91.48,202.5442,64.51,18.25,264.83,40.9,66.09,22.25,39.31,23.78,39.13,112.54,43.16,30.36,29.4,93.38,179.05,27.59,82.87,101.08,132.67,11.24,52.66,22.04,33.22,287.82,12.41,150.55,20.16,15.43,23.39,78.96,63.59,36.63,109.55,32.56,242.2476,55.56,41.46,26.96,25.43,40.86,23.58,54.18,77.51
2018-10-08,104.44,91.47,202.7613,64.94,18.38,264.23,40.75,65.92,22.08,40.44,23.77,39.58,112.6,42.67,30.28,29.5,93.9,179.63,27.64,82.9,100.88,132.56,11.28,52.46,22.13,33.37,287.4,12.32,152.05,19.95,15.89,22.7,77.97,64.08,37.25,108.82,32.63,243.2381,55.34,41.28,26.95,25.42,41.93,24.0,54.06,77.26
2018-10-09,104.41,91.49,199.9392,60.4,18.02,256.06,39.54,64.52,22.0,36.15,23.72,38.12,112.88,40.47,31.62,29.66,85.72,171.73,28.52,82.92,96.39,114.97,12.76,47.49,24.31,36.57,278.3,13.93,131.01,22.74,15.77,22.89,71.4,55.77,35.26,98.81,32.74,236.9075,50.01,37.55,26.95,25.39,52.28,27.97,53.41,76.65
2018-10-10,104.72,91.5,200.6357,55.47,17.75,250.27,39.14,63.62,22.07,32.78,23.39,37.51,115.78,38.79,32.01,28.77,83.57,169.6,29.14,82.95,95.48,111.31,13.18,44.27,25.82,38.91,272.17,14.44,125.33,23.68,16.34,22.04,67.18,53.51,33.27,92.01,34.42,231.5404,46.77,36.38,26.9,25.25,59.05,30.37,52.09,76.13
2018-10-11,104.75,91.5,205.2758,57.94,17.89,253.3,40.29,63.85,22.78,33.04,23.54,38.61,115.23,39.07,31.11,28.25,88.21,174.32,28.74,82.95,97.31,117.51,12.42,46.17,24.79,37.32,275.95,13.24,137.01,21.51,16.19,22.29,67.19,58.03,33.96,95.15,34.1,233.7827,48.66,37.78,26.84,25.33,52.34,28.01,52.38,76.38
2018-10-12,104.68,91.51,203.0688,56.66,17.93,252.34,39.86,63.7,22.76,32.23,23.47,38.21,116.0,39.25,31.5,28.65,85.97,172.21,28.9,82.98,96.3,114.37,12.75,45.35,25.19,37.99,274.4,13.75,130.33,22.52,16.17,22.29,67.92,55.84,34.06,94.24,34.53,234.3591,47.84,36.89,26.88,25.27,53.47,28.4,52.7,75.86
2018-10-15,104.74,91.52,205.9361,61.6,18.01,257.92,40.86,64.79,23.38,33.02,23.47,39.45,115.8,40.96,30.6,28.55,90.97,177.22,28.3,82.95,99.56,125.57,11.49,48.22,23.56,35.55,280.4,12.59,142.07,20.5,16.26,22.19,73.6,60.65,34.35,100.21,34.5,245.4534,50.84,39.32,26.79,25.28,47.95,26.46,53.29,76.44
2018-10-16,104.53,91.52,206.6687,62.5,17.85,256.97,40.36,64.42,22.66,32.37,23.76,39.89,115.79,40.74,30.56,29.01,91.08,177.29,28.29,82.95,99.03,123.98,11.65,48.28,23.58,35.52,280.45,12.53,140.24,20.76,15.96,22.57,72.83,60.85,32.83,99.35,34.4,240.7077,50.95,38.93,26.99,25.41,48.79,26.76,53.54,76.82
2018-10-17,104.46,91.52,206.7501,60.3,17.65,253.68,39.3,63.38,22.13,31.86,23.94,38.59,115.92,39.5,31.27,29.0,87.01,173.18,28.69,83.0,96.47,114.7,12.54,46.25,24.55,37.06,276.4,13.38,131.57,22.03,15.96,22.62,68.85,56.63,31.67,95.41,34.48,240.2664,48.76,37.11,27.0,25.52,53.49,28.5,53.47,76.43
2018-10-18,104.37,91.53,207.736,58.52,17.75,254.32,39.67,63.74,22.22,31.02,23.77,38.95,116.01,39.01,31.31,29.52,86.68,173.02,28.73,82.95,95.03,109.29,13.12,46.06,24.65,37.17,276.25,13.46,131.57,22.04,15.86,22.74,66.4,56.4,32.37,96.14,34.55,238.9066,48.62,35.96,26.96,25.47,52.78,28.26,54.69,76.92
2018-10-19,104.35,91.55,207.1843,57.07,17.77,253.04,40.1,63.46,21.98,30.01,23.93,39.78,115.71,38.62,31.16,29.31,87.59,173.91,28.85,82.93,95.6,111.42,12.86,45.52,24.97,37.63,275.01,13.24,134.72,21.51,15.77,22.87,65.98,57.25,32.48,94.8,34.34,236.1061,48.01,36.43,27.12,25.56,53.36,28.45,54.28,77.31
2018-10-22,104.48,91.55,206.9039,56.2,17.38,251.67,39.66,62.86,22.11,27.6,23.93,39.56,116.39,37.82,31.27,29.04,87.02,173.27,29.0,82.98,95.13,109.63,13.08,44.74,25.39,38.3,273.61,13.38,133.24,21.74,15.9,22.66,64.31,56.62,29.52,93.36,34.72,238.5104,47.19,35.74,27.05,25.52,56.32,29.52,54.52,76.7
2018-10-23,104.75,91.56,202.3905,50.71,17.26,245.64,38.38,61.08,21.83,24.45,24.23,37.94,116.66,35.51,32.73,29.56,78.94,165.34,29.89,83.11,88.82,87.95,15.67,40.69,27.7,41.78,265.32,15.23,115.59,24.62,16.28,22.16,56.98,48.92,29.45,86.61,34.88,230.8201,42.87,31.08,27.16,25.65,63.83,32.2,54.75,76.39
2018-10-24,104.66,91.57,204.7784,52.51,17.33,249.77,39.12,61.85,22.02,25.27,24.4,39.0,116.4,36.57,31.62,29.15,84.27,171.06,29.35,83.08,91.33,93.93,14.58,42.92,26.16,39.45,270.08,13.69,126.76,22.24,16.09,22.42,60.57,53.94,30.13,90.84,34.75,237.9521,45.25,32.69,27.17,25.72,60.94,31.17,54.88,77.01
2018-10-25,104.9,91.58,197.3524,50.74,17.46,246.53,38.67,61.43,21.89,24.67,24.21,40.04,116.77,35.79,32.4,28.46,80.23,166.66,29.91,83.13,89.67,88.93,15.36,40.56,27.58,41.6,265.33,14.69,119.27,23.48,16.35,22.04,58.55,49.75,30.69,87.5,34.92,232.4949,42.79,31.88,27.2,25.65,66.22,32.91,53.83,75.96
2018-10-26,104.79,91.58,201.1784,51.11,17.28,244.47,38.0,61.26,22.05,23.31,24.31,38.63,116.31,35.47,33.0,28.62,77.14,163.23,30.06,83.16,88.61,86.31,15.81,39.87,28.06,42.34,263.86,15.55,113.35,24.62,16.26,22.17,57.77,47.09,29.74,84.99,34.66,231.0001,42.05,30.9,27.31,25.72,66.77,33.13,54.45,76.42
2018-10-29,104.64,91.58,206.1531,52.69,17.19,248.7,38.74,62.0,22.32,24.87,24.5,40.39,115.8,36.73,32.53,28.78,79.17,165.92,29.61,83.12,92.42,97.05,13.84,41.72,26.77,40.43,267.77,14.88,116.93,23.86,16.03,22.5,61.12,48.91,29.36,89.43,34.31,232.585,44.0,33.84,27.47,25.83,63.33,31.96,55.53,77.63
2018-10-30,104.59,91.59,206.7953,53.03,16.96,251.19,39.16,62.46,22.46,25.33,24.56,40.15,115.15,36.98,31.81,28.49,82.81,169.82,29.27,83.08,93.64,100.54,13.33,43.01,25.93,39.08,270.63,13.88,125.31,22.22,15.76,22.85,61.85,52.21,28.38,91.96,33.93,235.3496,45.37,34.4,27.53,25.82,60.34,30.94,55.01,77.41
2018-10-31,104.34,91.46,207.6727,55.04,16.84,253.73,40.56,63.26,23.15,25.98,24.22,41.05,116.63,38.42,31.36,28.52,85.2,172.06,28.98,82.98,97.9,114.38,11.49,44.39,25.12,37.9,273.51,13.27,129.96,21.41,15.79,22.81,65.78,54.49,26.98,94.83,34.86,234.9713,46.79,37.17,27.2,25.65,57.31,29.93,55.4,77.25
2018-11-01,104.03,91.46,208.1792,53.92,16.8,252.46,40.82,63.35,23.23,25.83,24.28,41.61,116.65,38.45,31.84,28.39,82.63,169.38,29.16,82.88,96.35,109.25,12.0,43.48,25.58,38.61,271.89,13.89,122.32,22.66,15.21,23.66,66.46,52.05,26.43,93.41,34.85,235.0434,45.87,35.8,27.23,25.71,58.01,30.19,55.11,77.95
2018-11-02,104.1,91.47,212.0595,55.31,16.79,254.48,40.93,63.35,23.38,27.13,24.23,41.24,116.37,38.78,31.94,28.86,82.06,168.96,29.0,82.91,95.49,106.44,12.31,44.24,25.18,37.94,273.39,14.02,122.0,22.74,15.37,23.37,66.31,51.54,26.39,95.6,34.71,235.0434,46.71,35.63,27.24,25.7,57.16,29.88,55.8,78.0
2018-11-05,104.11,91.47,214.1037,56.18,16.72,256.23,40.86,63.61,23.26,27.4,24.2,40.57,116.04,39.26,31.69,29.13,83.31,170.24,28.82,82.89,96.51,110.3,11.88,45.08,24.7,37.25,275.12,13.7,124.03,22.27,15.34,23.42,67.32,52.63,25.89,97.61,34.45,237.3217,47.55,36.1,27.24,25.64,54.28,28.88,56.14,78.43
2018-11-06,104.2,91.48,217.4142,61.15,16.68,261.78,41.63,64.46,23.82,28.73,24.09,40.37,116.03,40.41,30.73,29.51,88.46,175.58,28.22,82.86,97.68,114.26,11.44,47.89,23.14,34.89,281.01,12.44,134.67,20.38,15.39,23.34,70.8,57.47,25.4,103.72,34.41,247.3084,50.57,37.14,27.25,25.59,48.59,26.83,56.46,78.49
2018-11-07,104.01,91.49,216.4168,61.28,16.58,262.1,40.55,63.83,23.38,26.85,24.48,39.21,115.78,40.08,30.91,29.24,87.38,174.46,28.28,82.85,97.23,112.76,11.6,47.66,23.26,35.11,280.5,12.67,134.22,20.49,15.38,23.37,70.27,56.49,24.62,104.3,34.28,249.1275,50.27,36.66,27.41,25.74,47.94,26.63,56.49,79.16
2018-11-08,104.14,91.51,215.5465,60.6,16.4,260.09,39.8,63.41,23.34,26.77,24.56,39.46,114.48,39.25,31.43,29.75,84.41,171.52,28.54,82.89,95.48,106.47,12.24,46.33,23.91,36.07,277.76,13.3,127.73,21.48,15.74,22.82,66.46,53.62,24.04,101.93,33.49,249.0374,48.88,35.5,27.4,25.79,50.06,27.42,56.82,78.87
2018-11-09,104.31,91.5,212.5908,58.14,16.36,254.22,39.24,62.37,22.99,25.02,25.0,38.95,113.66,37.96,32.37,29.93,79.42,166.33,29.1,82.95,91.31,92.52,13.86,43.64,25.31,38.15,272.57,14.5,114.1,23.76,16.05,22.38,62.46,48.91,23.26,94.83,33.03,245.2822,46.04,32.11,27.57,26.02,56.13,29.65,56.52,78.8
2018-11-12,104.35,91.51,212.2825,56.91,15.91,253.06,39.69,62.64,23.59,23.24,24.79,38.32,113.7,38.0,32.36,29.94,79.45,166.47,29.13,82.96,92.61,95.94,13.31,43.4,25.45,38.37,272.06,14.48,114.46,23.66,15.99,22.46,61.77,48.89,20.31,93.59,33.05,242.4367,45.81,33.15,27.55,25.93,56.86,29.9,56.39,78.85
2018-11-13,104.36,91.5,211.53,55.44,16.05,250.91,39.93,62.69,23.63,23.2,24.61,38.92,114.64,37.57,32.65,29.83,78.12,165.2,29.36,83.02,92.98,97.06,13.15,42.52,25.95,39.19,270.2,14.84,110.17,24.6,16.04,22.39,60.47,47.65,21.13,91.32,33.56,238.6005,44.81,33.14,27.45,25.84,59.04,30.69,56.01,78.52
2018-11-14,104.49,91.53,208.4746,57.07,16.02,253.22,40.82,62.89,23.97,24.29,24.6,39.87,114.77,38.45,32.06,29.85,80.9,168.09,29.05,83.06,95.86,106.88,11.83,43.87,25.17,37.95,273.02,14.06,118.38,22.78,16.02,22.44,63.08,50.2,21.28,93.84,33.68,238.5825,46.24,35.25,27.4,25.9,58.13,30.34,55.92,78.85
2018-11-15,104.66,91.54,209.4538,58.65,16.12,254.05,40.9,62.96,24.01,25.12,24.23,40.48,115.62,38.48,32.17,30.2,80.36,167.5,28.97,83.12,94.31,103.06,12.24,44.12,24.97,37.7,273.73,14.21,117.94,22.82,16.28,22.08,63.38,49.65,21.55,95.19,34.12,244.1386,46.57,33.88,27.22,25.71,54.1,28.94,56.06,77.59
2018-11-16,104.65,91.53,207.3866,56.36,16.12,249.86,40.35,62.41,24.01,25.04,24.09,39.91,115.67,37.44,33.23,30.4,75.07,162.06,29.46,83.19,90.71,91.07,13.66,42.08,26.03,39.6,269.1,15.61,104.42,25.45,16.42,21.87,59.65,44.89,21.79,90.79,34.23,239.582,44.29,31.18,27.26,25.69,58.83,30.67,55.97,77.26
2018-11-19,104.61,91.55,198.8369,54.7,15.63,244.5,39.48,61.33,23.61,22.6,24.46,38.56,115.67,36.17,33.82,30.12,72.44,159.16,30.02,83.17,90.61,91.5,13.61,39.63,27.68,41.79,264.12,16.43,97.79,27.06,16.44,21.86,56.2,42.4,18.75,84.58,34.13,235.4846,41.77,31.3,27.44,25.82,63.8,32.38,55.04,77.45
2018-11-20,104.68,91.57,198.166,53.93,15.76,244.65,40.21,62.19,23.85,23.66,24.37,39.4,115.86,36.91,33.58,29.86,73.47,160.37,29.93,83.17,91.07,92.59,13.43,40.01,27.43,41.4,265.02,16.08,99.58,26.56,16.42,21.88,58.36,43.35,19.55,84.7,34.33,234.6292,42.17,31.21,27.34,25.82,61.71,31.66,54.6,78.03
2018-11-21,104.65,91.57,199.5169,54.03,15.3,242.81,39.74,61.78,23.8,21.35,24.61,38.7,115.77,36.83,33.83,29.84,72.4,159.21,30.12,83.15,90.94,92.55,13.44,39.2,27.99,42.25,263.25,16.45,96.83,27.33,16.46,21.84,58.35,42.39,17.27,82.81,34.2,235.5927,41.32,31.03,27.4,25.87,62.3,31.88,54.79,77.68
2018-11-23,104.63,91.58,198.9639,55.68,15.37,246.39,40.23,62.71,23.78,22.4,24.63,37.42,115.64,37.8,33.04,30.04,75.74,162.89,29.65,83.16,92.76,97.78,12.69,41.0,26.67,40.27,267.5,15.31,103.4,25.49,16.35,21.98,60.49,45.3,17.49,86.46,34.16,239.681,43.27,32.32,27.42,25.92,57.0,30.07,54.86,78.6
2018-11-26,104.66,91.58,202.1915,57.37,15.31,247.5,40.51,62.47,23.94,22.17,24.79,39.03,114.95,37.18,32.93,30.07,76.28,163.44,29.55,83.17,92.91,98.41,12.62,41.4,26.42,39.87,268.4,15.14,104.1,25.31,16.42,21.89,59.04,45.77,17.55,87.59,33.72,244.1746,43.69,32.56,27.61,25.99,55.31,29.49,55.35,78.99
2018-11-27,104.86,91.59,208.8373,61.6,15.26,253.84,41.48,63.36,24.34,23.32,24.49,39.81,115.38,38.66,31.89,30.14,81.08,168.7,28.88,83.2,95.34,105.17,11.73,44.27,24.6,37.13,274.58,13.72,114.82,22.7,16.14,22.26,63.37,50.11,16.62,94.21,33.99,252.9997,46.68,33.93,27.47,25.86,52.95,28.66,55.81,78.81
2018-11-28,104.91,91.6,209.4356,62.13,15.36,253.59,41.12,63.04,24.56,23.75,24.38,39.82,115.74,38.58,32.0,29.95,80.6,168.15,28.95,83.22,94.36,102.67,12.03,43.97,24.75,37.36,273.98,13.85,111.66,23.32,16.34,21.95,62.83,49.65,17.24,93.91,34.2,254.4406,46.38,33.32,27.45,25.82,54.51,29.23,55.9,78.52
2018-11-29,104.88,91.61,209.6895,63.91,15.29,255.51,41.08,62.77,24.43,23.52,24.7,39.8,115.54,39.12,31.75,30.37,81.84,169.37,28.75,83.25,95.77,106.89,11.52,44.86,24.26,36.64,275.65,13.53,114.92,22.66,16.51,21.71,63.7,50.69,16.8,96.04,34.08,254.1785,47.31,34.62,27.54,25.92,52.3,28.41,56.26,78.62
2018-11-30,104.8,91.45,210.4148,64.97,15.64,258.73,41.91,63.6,24.42,25.15,24.59,39.99,116.41,39.77,31.22,30.6,84.56,172.33,28.4,83.04,98.46,115.53,10.6,46.5,23.36,35.27,279.3,12.86,122.42,21.17,16.86,21.26,65.61,53.29,18.47,99.57,34.58,258.6684,49.07,36.4,27.49,25.93,47.9,26.82,56.31,78.94
2018-12-03,105.08,91.46,205.2197,60.53,15.65,250.73,41.02,61.95,24.11,23.02,24.64,39.28,117.12,36.9,32.4,30.55,78.08,165.72,29.3,83.1,93.57,98.68,12.12,42.1,25.56,38.54,270.25,14.29,108.2,23.58,17.72,20.19,57.21,47.43,18.27,90.61,34.97,251.64,44.41,32.68,27.52,25.88,57.15,30.31,55.36,77.81
2018-12-04,105.34,91.48,211.4303,59.8,15.52,249.72,40.64,61.37,23.83,21.79,24.47,39.44,117.14,36.51,32.2,30.5,79.2,166.89,29.36,83.18,93.05,97.06,12.32,41.86,25.72,38.82,269.84,14.02,108.87,23.43,17.87,20.03,56.68,48.12,17.43,89.36,35.01,250.1043,44.13,32.62,27.46,25.87,58.91,30.97,55.42,77.69
