Date,DIA,PSQ,QLD,QQQ,SMH,SOXL,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY,XLP
2022-09-19,307.02,13.82,42.95,288.73,202.41,11.7,384.09,49.08,27.52,24.59,35.66,10.46,70.95
2022-09-20,301.81,14.06,41.4,283.56,200.72,11.4,377.39,51.78,26.21,23.24,33.76,10.92,70.68
2022-09-21,300.52,14.24,40.4,280.07,195.16,10.51,374.22,53.68,25.4,22.38,32.89,10.87,70.58
2022-09-22,295.86,14.47,39.08,275.51,192.37,10.03,367.95,56.26,24.41,21.31,31.2,11.83,69.38
2022-09-23,292.72,14.55,38.69,274.37,190.13,9.55,364.31,56.97,23.87,21.02,30.28,12.48,69.43
2022-09-26,291.3,14.53,38.79,274.48,191.57,9.81,363.38,56.93,23.99,21.04,30.06,12.73,68.23
2022-09-27,296.73,14.25,40.3,279.94,194.01,10.17,370.53,53.68,24.7,22.27,31.78,11.95,69.05
2022-09-28,292.21,14.64,38.03,271.87,187.9,9.29,362.79,58.15,22.78,20.39,29.78,12.49,67.91
2022-09-29,287.3,14.92,36.66,267.26,185.12,8.86,357.18,61.32,21.48,19.32,28.41,12.85,66.73
2022-09-30,303.14,14.11,40.8,282.13,199.96,11.04,377.97,51.66,25.74,22.58,33.47,11.31,68.91
2022-10-04,302.79,14.12,40.73,281.98,201.94,11.42,377.09,51.61,26.05,22.58,33.21,11.45,68.51
2022-10-05,299.23,14.24,40.08,279.76,200.56,11.19,373.2,52.97,25.4,22.01,32.18,11.95,67.51
2022-10-06,292.97,14.78,37.01,269.1,188.6,9.21,362.79,59.07,22.19,19.5,29.49,12.71,66.5
2022-10-07,291.96,14.94,36.22,266.41,182.3,8.28,360.02,60.93,21.12,18.89,28.84,13.17,66.74
2022-10-10,292.29,15.12,35.32,262.75,176.55,7.57,357.74,63.2,20.14,18.14,28.23,13.49,67.29
2022-10-11,292.16,15.14,35.26,262.66,175.49,7.34,356.56,63.35,19.95,18.1,27.97,13.25,67.65
2022-10-12,300.56,14.79,36.86,268.82,180.86,8.0,365.97,59.11,21.76,19.31,30.14,12.69,68.77
2022-10-13,296.82,15.25,34.62,260.74,173.15,6.93,357.63,64.38,19.95,17.57,28.08,13.14,67.53
2022-10-14,302.06,14.72,36.97,269.35,177.25,7.33,366.82,58.0,21.73,19.3,30.21,12.61,68.26
2022-10-17,305.47,14.59,37.55,271.48,177.29,7.4,371.13,56.59,22.28,19.78,31.11,12.21,69.15
2022-10-18,304.35,14.67,37.23,270.49,178.72,7.57,368.5,57.16,22.1,19.54,30.63,12.37,68.83
2022-10-19,303.31,14.75,36.81,269.11,180.14,7.7,365.41,58.19,22.1,19.21,29.82,12.15,67.87
2022-10-20,310.88,14.4,38.57,275.42,186.35,8.58,374.29,54.08,23.9,20.57,31.97,12.07,68.91
2022-10-21,315.05,14.25,39.41,278.45,186.94,8.68,378.87,52.24,24.86,21.27,33.13,11.77,70.15
2022-10-24,318.49,13.96,41.02,284.21,189.9,9.26,384.92,49.11,26.29,22.55,34.73,11.08,71.07
2022-10-25,318.38,14.27,39.18,277.93,188.04,9.01,382.02,52.32,24.52,21.06,33.96,10.71,71.54
2022-10-26,320.46,14.53,37.73,272.87,185.69,8.52,379.98,55.2,23.71,19.9,33.37,10.39,71.6
2022-10-27,328.58,14.1,40.06,281.22,192.78,9.5,389.02,50.18,26.74,21.7,35.71,10.03,73.17
2022-10-28,327.42,14.26,39.08,277.95,189.22,8.92,386.21,51.9,25.72,20.95,34.96,9.81,72.74
2022-10-31,326.41,14.4,38.29,275.11,190.53,9.1,384.52,53.49,25.05,20.3,34.5,9.64,72.51
2022-11-01,321.36,14.89,35.67,265.68,185.07,8.24,374.87,59.04,22.45,18.2,31.88,10.01,71.25
2022-11-02,319.87,15.2,34.28,260.49,182.9,7.89,371.01,62.45,20.46,17.15,30.84,9.71,71.01
2022-11-03,324.14,14.94,35.37,264.68,191.4,8.99,376.35,59.55,21.54,17.95,32.18,9.51,71.85
2022-11-04,328.42,14.79,36.14,267.59,195.18,9.59,379.95,57.66,22.63,18.52,33.11,9.34,72.49
2022-11-07,331.71,14.69,36.64,269.54,199.39,10.17,382.0,56.4,23.24,18.92,33.61,9.76,72.7
2022-11-08,325.34,15.04,34.92,263.32,193.97,9.24,374.13,60.37,21.46,17.6,31.51,10.19,71.91
2022-11-09,337.26,13.93,40.08,282.75,213.79,12.08,394.69,47.08,26.81,21.45,36.69,9.37,73.6
2022-11-10,337.79,13.67,41.56,287.96,220.8,13.22,398.51,44.37,28.1,22.67,37.78,9.2,73.52
2022-11-11,335.77,13.79,40.81,285.44,218.71,12.77,395.12,45.52,27.36,22.07,36.82,9.19,72.94
2022-11-14,336.21,13.61,41.96,289.39,225.6,13.87,398.49,43.67,28.31,22.96,37.75,9.35,73.55
2022-11-15,336.07,13.79,40.79,285.44,217.48,12.13,395.45,45.45,27.15,22.03,36.87,9.0,73.91
2022-11-16,336.1,13.83,40.58,284.81,219.12,12.37,394.24,45.79,27.25,21.86,36.47,8.88,73.89
2022-11-17,337.37,13.83,40.59,284.82,219.52,12.49,396.03,45.83,27.37,21.84,36.96,8.73,74.68
2022-11-18,337.05,13.97,39.74,281.89,215.68,11.89,394.59,47.24,26.46,21.18,36.54,8.38,75.39
2022-11-21,340.96,13.77,40.88,285.95,221.95,12.9,399.9,45.32,27.98,22.07,38.01,7.94,75.94
2022-11-22,341.95,13.65,41.69,288.82,223.88,13.32,402.42,43.94,28.71,22.73,38.68,7.68,76.2
2022-11-23,343.52,13.75,41.12,286.92,221.25,12.86,402.33,44.83,28.21,22.26,38.64,7.74,76.25
2022-11-25,338.49,13.94,39.9,282.71,216.03,11.84,395.91,46.83,26.37,21.28,36.82,8.16,75.96
2022-11-28,338.48,14.06,39.31,280.57,215.44,11.73,395.23,47.92,25.61,20.77,36.58,7.99,75.67
2022-11-29,346.15,13.41,42.9,293.36,227.73,13.82,407.68,41.38,29.43,23.56,39.99,7.52,77.19
2022-11-30,344.41,13.4,42.98,293.72,227.0,13.5,407.38,41.25,29.55,23.69,39.93,7.32,76.84
2022-12-01,344.74,13.47,42.64,292.55,223.88,13.03,406.91,41.79,29.03,23.41,39.76,7.12,77.19
2022-12-02,340.03,13.69,41.16,287.64,221.21,12.59,399.59,43.85,27.57,22.23,37.59,7.32,76.22
2022-12-05,336.46,13.97,39.46,281.68,216.36,11.72,393.83,46.58,25.79,20.82,35.98,7.62,75.75
2022-12-06,336.44,14.05,39.12,280.53,216.31,11.7,393.16,47.24,25.4,20.57,35.78,7.81,76.07
2022-12-07,338.46,13.88,40.07,283.85,221.82,12.62,396.24,45.6,26.61,21.3,36.6,7.54,76.48
2022-12-08,335.37,13.96,39.55,282.04,220.04,12.32,393.28,46.49,26.08,20.89,35.76,7.83,75.89
2022-12-09,340.62,13.79,40.51,285.58,223.96,12.98,398.95,44.77,27.78,21.65,37.3,7.77,76.69
2022-12-12,341.81,13.64,41.39,288.65,227.69,13.63,401.97,43.34,28.75,22.33,38.11,7.24,76.58
2022-12-13,340.22,13.76,40.75,286.51,223.77,13.0,399.4,44.43,28.05,21.8,37.41,6.88,76.53
2022-12-14,332.8,14.22,38.01,276.89,215.25,11.4,389.63,48.78,24.92,19.64,34.63,7.55,75.23
2022-12-15,328.97,14.36,37.26,274.25,213.58,11.11,383.27,50.24,23.9,19.06,33.37,7.58,74.86
2022-12-16,327.38,14.56,36.25,269.75,208.68,10.69,380.02,52.31,22.93,18.27,32.52,7.3,74.28
2022-12-19,328.38,14.58,36.15,269.54,207.66,10.41,380.54,52.53,22.96,18.19,32.62,7.21,74.22
2022-12-20,333.6,14.38,37.21,273.45,212.3,11.14,386.23,50.3,24.11,18.98,34.09,6.81,74.96
2022-12-21,330.26,14.68,35.26,266.76,203.5,9.78,380.72,53.75,22.3,17.54,32.49,7.35,74.79
2022-12-22,331.93,14.66,35.43,267.36,203.48,9.77,382.91,53.5,22.34,17.59,32.98,7.06,75.18
2022-12-23,332.37,14.87,34.36,263.58,199.84,9.27,381.4,55.81,21.69,16.84,32.61,7.02,75.54
2022-12-27,328.57,15.08,33.45,260.1,197.3,8.86,376.66,58.07,20.63,16.16,31.39,7.04,74.6
2022-12-28,332.06,14.7,35.07,266.44,203.74,9.67,383.44,53.86,22.2,17.3,32.99,6.89,74.92
2022-12-29,331.33,14.72,35.04,266.28,202.94,9.67,382.43,54.01,22.1,17.3,32.77,6.86,74.55
2022-12-30,331.22,14.82,34.55,264.48,201.38,9.36,380.82,55.15,21.48,16.91,32.34,6.79,74.27
2023-01-03,332.56,14.75,34.88,265.74,206.5,10.07,383.76,54.41,21.65,17.17,33.05,6.51,74.56
2023-01-04,329.22,14.99,33.74,261.58,202.8,9.57,379.38,56.93,20.37,16.36,31.91,6.59,73.81
2023-01-05,336.28,14.59,35.6,268.8,211.67,10.87,388.08,52.4,22.12,17.64,34.07,6.33,75.78
2023-01-06,335.29,14.5,36.07,270.54,216.28,11.53,387.86,51.28,22.87,18.01,34.03,6.4,75.04
2023-01-09,337.23,14.35,36.68,272.83,219.09,11.97,390.58,50.03,23.29,18.49,34.72,6.0,74.94
2023-01-10,339.76,14.13,37.92,277.55,221.66,12.4,395.52,47.46,24.49,19.41,36.01,6.05,74.98
2023-01-11,342.0,14.06,38.28,279.05,224.98,12.82,396.96,46.74,25.04,19.71,36.38,5.585,74.39
2023-01-12,343.04,13.96,38.81,280.97,225.79,12.95,398.5,45.81,25.24,20.1,36.79,5.39,74.74
2023-01-13,339.16,13.94,38.94,281.54,227.13,13.06,397.77,45.62,25.57,20.21,36.59,5.45,74.79
2023-01-17,332.97,14.13,37.94,277.88,225.71,12.82,391.49,47.34,24.6,19.46,34.86,5.74,72.75
2023-01-18,330.63,14.28,37.18,275.15,220.19,11.77,388.64,48.82,23.75,18.85,34.05,5.76,72.06
2023-01-19,333.67,13.88,39.26,282.68,227.35,12.79,395.88,44.79,25.61,20.39,35.9,5.49,72.62
2023-01-20,337.1,13.6,40.79,288.37,236.38,14.44,400.2,42.13,27.31,21.6,37.08,5.1,73.15
2023-01-24,337.32,13.65,40.57,287.73,236.62,14.53,400.35,42.42,27.09,21.44,37.12,5.1,73.33
2023-01-25,339.36,13.39,42.14,293.34,240.86,15.24,404.75,39.99,28.39,22.68,38.27,5.0,73.07
2023-01-26,339.61,13.26,42.97,296.26,239.28,14.98,405.68,38.85,28.72,23.33,38.55,4.86,72.86
2023-01-27,337.06,13.53,41.2,290.27,233.55,13.8,400.59,41.2,27.11,21.93,37.11,5.05,72.95
2023-01-30,340.83,13.33,42.47,294.62,237.1,14.52,406.48,39.36,28.23,22.91,38.71,4.91,73.74
2023-01-31,340.87,13.05,44.31,300.92,248.28,16.8,410.8,36.84,30.2,24.39,39.91,4.67,74.33
2023-02-01,340.43,12.59,47.43,311.72,253.585,17.92,416.78,33.01,32.66,26.91,41.63,4.81,73.69
2023-02-02,338.98,12.82,45.72,306.18,248.93,16.93,412.35,34.67,31.84,25.52,40.3,4.89,73.4
2023-02-03,338.48,12.92,44.96,303.59,244.79,16.1,409.83,35.58,30.69,24.87,39.59,5.09,73.49
2023-02-06,341.52,12.65,46.83,309.88,252.14,17.59,415.19,33.38,32.96,26.41,41.1,4.84,73.18
2023-02-07,339.42,12.89,45.12,304.37,247.2,16.49,410.65,35.16,31.76,24.99,39.75,5.12,72.62
2023-02-08,337.08,13.0,44.29,301.68,248.18,16.58,407.09,36.13,31.28,24.32,38.68,5.34,72.3
2023-02-09,338.73,13.09,43.73,299.7,244.01,15.8,408.04,36.87,30.75,23.82,38.89,5.45,72.97
2023-02-10,342.55,12.89,45.14,304.5,247.68,16.42,412.83,35.1,32.34,24.95,40.25,5.15,73.8
2023-02-13,341.14,12.78,45.75,306.75,253.01,17.33,412.64,34.36,32.65,25.49,40.19,4.84,73.13
2023-02-14,341.66,12.7,46.49,309.1,253.0,17.54,413.98,33.58,33.17,26.06,40.56,4.71,73.27
2023-02-15,337.39,12.95,44.67,303.3,246.13,16.28,408.28,35.5,31.42,24.57,38.86,5.08,72.74
2023-02-16,338.29,13.04,44.03,301.16,242.77,15.5,407.26,36.29,30.24,24.04,38.54,5.12,73.68
2023-02-17,331.25,13.35,41.94,294.03,235.39,14.01,399.09,38.87,28.09,22.35,36.23,5.67,73.4
2023-02-21,330.52,13.35,42.0,294.25,234.24,13.83,398.54,38.84,27.94,22.37,36.07,5.44,73.29
2023-02-22,331.67,13.24,42.73,296.82,242.54,15.08,400.66,37.85,29.3,22.93,36.57,5.17,73.2
2023-02-23,329.06,13.37,41.87,293.94,239.28,14.5,397.73,38.93,28.16,22.24,35.73,5.165,72.63
2023-02-27,326.57,13.39,41.73,293.56,239.4,14.65,396.26,39.13,27.98,22.13,35.33,4.99,72.03
2023-02-28,327.0,13.5,41.06,291.2,239.56,14.68,394.74,40.07,27.34,21.59,34.92,5.07,71.5
2023-03-01,330.44,13.39,41.76,293.61,241.68,15.01,397.81,39.13,28.35,22.11,35.68,4.79,72.48
2023-03-02,334.21,13.13,43.46,299.68,244.96,15.68,404.19,36.73,30.13,23.46,37.37,4.56,72.54
2023-03-03,334.68,13.12,43.52,300.02,242.78,15.17,404.47,36.6,30.6,23.56,37.48,4.45,72.73
2023-03-06,328.87,13.27,42.45,296.34,240.07,14.65,398.27,37.96,29.43,22.68,35.75,4.6,72.01
2023-03-07,328.49,13.21,42.89,297.82,246.35,15.81,398.92,37.41,30.15,22.99,35.91,4.49,72.13
2023-03-08,323.08,13.45,41.32,292.66,241.63,14.91,391.56,39.45,28.84,21.78,33.89,5.18,71.46
2023-03-09,319.73,13.63,40.17,288.55,237.72,14.05,385.91,41.08,27.31,20.88,32.42,6.01,71.11
2023-03-10,318.82,13.55,40.78,290.69,237.56,14.02,385.36,40.19,27.71,21.33,32.2,6.32,71.47
2023-03-13,322.19,13.23,42.66,297.37,244.67,15.22,391.73,37.46,29.62,22.78,33.84,5.77,72.12
2023-03-14,319.54,13.18,43.08,298.93,241.92,14.69,389.28,36.93,29.66,23.11,33.2,6.43,72.59
2023-03-15,318.5,12.9,44.88,305.36,250.32,16.13,389.99,34.49,32.03,24.57,33.71,6.42,72.11
2023-03-17,322.3,12.86,45.21,305.97,252.84,16.61,393.74,34.17,32.25,24.83,34.63,6.02,72.76
2023-03-20,325.62,12.68,46.47,310.34,253.64,16.67,398.91,32.74,32.93,25.88,35.96,5.26,72.7
2023-03-21,320.18,12.75,45.2,306.12,252.01,16.24,392.11,33.86,31.94,24.68,34.08,5.47,72.03
2023-03-22,320.84,12.6,46.3,309.75,258.71,17.49,393.17,32.69,33.52,25.56,34.3,5.74,71.75
2023-03-23,322.32,12.57,46.61,310.89,254.62,16.57,395.75,32.34,33.73,25.82,34.97,5.42,72.97
2023-03-24,324.31,12.66,45.94,308.76,251.65,15.97,396.49,33.01,32.96,25.29,35.14,5.09,73.36
2023-03-27,323.81,12.73,45.48,307.12,249.9,15.63,395.6,33.55,32.48,24.87,34.91,4.92,73.49
2023-03-28,327.08,12.49,47.15,312.72,257.68,17.08,401.35,31.76,34.5,26.23,36.4,4.65,73.9
2023-03-29,328.48,12.38,47.98,315.68,261.37,17.95,403.7,30.88,35.66,26.94,37.02,4.64,74.11
2023-03-30,332.62,12.18,49.57,320.93,263.19,18.3,409.39,29.36,37.18,28.26,38.57,4.65,74.71
2023-03-31,335.91,12.21,49.32,320.15,261.69,17.81,410.95,29.56,36.99,28.06,38.97,4.46,75.1
2023-04-03,333.94,12.26,48.99,319.07,257.67,16.79,408.67,29.87,36.4,27.78,38.34,4.58,74.95
2023-04-04,334.82,12.39,47.97,315.92,253.16,15.92,407.6,30.84,35.13,26.89,37.99,4.52,75.3
2023-04-05,334.9,12.3,48.66,318.05,252.4,15.66,409.19,30.21,35.67,27.43,38.41,4.4,75.36
2023-04-06,335.96,12.31,48.55,317.87,256.22,16.39,409.61,30.29,35.59,27.37,38.52,4.34,75.36
2023-04-10,336.9,12.4,47.93,315.83,254.86,16.21,409.72,30.88,34.6,26.84,38.52,4.28,75.58
2023-04-11,336.61,12.52,47.06,313.04,250.33,15.33,408.05,31.69,34.03,26.13,38.08,4.31,75.24
2023-04-12,340.37,12.27,48.9,319.17,252.35,15.67,413.47,29.9,35.87,27.63,39.51,4.08,75.66
2023-04-13,338.84,12.3,48.69,318.57,252.08,15.58,412.46,30.07,35.23,27.47,39.24,3.98,75.18
2023-04-14,339.92,12.29,48.74,318.84,251.9,15.58,413.94,30.03,35.61,27.5,39.63,3.81,75.66
2023-04-17,339.8,12.29,48.77,318.86,253.03,15.78,414.21,30.02,35.93,27.52,39.71,3.77,75.89
2023-04-18,338.99,12.29,48.71,318.71,250.63,15.26,414.14,30.07,35.61,27.46,39.67,3.76,75.84
2023-04-19,337.95,12.41,47.96,316.28,250.91,15.2,411.88,30.81,34.9,26.82,38.97,3.88,76.02
2023-04-20,338.11,12.39,48.02,316.61,248.34,14.86,412.2,30.73,34.51,26.87,39.06,3.77,76.57
2023-04-21,338.75,12.43,47.81,315.95,247.01,14.63,412.63,30.93,34.06,26.71,39.18,3.75,76.88
2023-04-24,335.33,12.67,46.02,309.99,239.18,13.2,406.08,32.69,31.87,25.2,37.29,4.19,76.78
2023-04-25,332.95,12.59,46.54,311.87,240.85,13.37,404.36,32.15,33.3,25.62,36.81,4.03,76.18
2023-04-26,338.2,12.25,49.07,320.35,243.18,13.54,412.41,29.56,35.36,27.69,38.94,3.77,77.03
2023-04-27,341.03,12.17,49.74,322.56,247.25,14.23,415.93,28.96,36.49,28.25,39.96,3.56,77.44
2023-04-28,340.36,12.18,49.61,322.19,249.14,14.66,415.51,29.05,36.56,28.17,39.82,3.46,77.5
2023-05-01,336.87,12.29,48.72,319.38,246.98,14.35,410.84,29.81,35.53,27.42,38.48,3.69,77.29
2023-05-02,334.11,12.38,48.12,317.29,244.43,13.84,408.02,30.42,34.61,26.88,37.66,3.85,76.66
2023-05-03,331.33,12.43,47.75,316.17,243.61,13.6,405.13,30.78,34.11,26.58,36.83,4.13,76.47
2023-05-04,336.73,12.17,49.75,322.89,124.38,14.47,412.63,28.84,36.62,28.21,38.82,3.67,77.18
2023-05-05,336.22,12.15,49.98,323.69,125.07,14.65,412.74,28.64,36.56,28.44,38.87,3.57,76.95
2023-05-08,335.77,12.22,49.35,321.64,123.14,13.94,410.93,29.2,35.71,27.89,38.34,3.67,76.71
2023-05-09,335.49,12.1,50.42,325.14,124.14,14.31,412.85,28.27,36.98,28.79,38.86,3.54,76.59
2023-05-10,333.33,12.06,50.72,326.2,123.04,14.07,412.13,28.04,36.46,29.03,38.63,3.48,76.82
2023-05-11,333.2,12.1,50.35,325.03,122.9,14.02,411.59,28.34,36.31,28.73,38.48,3.48,77.12
2023-05-12,333.77,12.04,50.89,326.79,126.12,15.11,413.01,27.9,37.18,29.17,38.83,3.35,76.93
2023-05-15,330.35,12.03,50.98,327.16,126.09,15.05,410.25,27.81,37.31,29.28,38.05,3.49,76.28
2023-05-16,334.61,11.88,52.23,331.12,129.5,16.14,415.23,26.81,38.78,30.33,39.4,3.32,76.24
2023-05-17,336.06,11.67,54.11,337.27,134.04,17.67,419.23,25.38,41.16,31.96,40.54,3.12,75.87
2023-05-18,334.19,11.7,53.87,336.51,133.3,17.39,418.62,25.56,41.04,31.74,40.34,3.23,75.92
2023-05-19,332.9,11.66,54.19,337.64,133.19,17.53,418.79,25.3,41.25,32.07,40.34,3.24,74.77
2023-05-22,330.61,11.82,52.83,333.36,131.27,16.92,414.09,26.27,39.45,30.83,39.01,3.32,74.22
2023-05-23,328.01,11.89,52.27,331.65,129.34,16.03,411.09,26.67,38.56,30.33,38.14,3.53,73.74
2023-05-24,327.75,11.6,54.78,339.72,140.46,19.15,414.65,24.8,42.99,32.52,39.04,3.4,73.18
2023-05-25,330.84,11.31,57.59,348.4,147.36,22.88,420.02,22.91,46.59,34.98,40.58,3.19,73.43
2023-05-26,330.52,11.26,58.08,349.98,148.07,22.87,420.18,22.59,47.32,35.47,40.6,3.07,72.59
2023-05-30,329.52,11.33,57.32,347.99,144.33,21.15,417.85,23.06,46.13,34.75,39.9,3.05,72.67
2023-05-31,330.94,11.2,58.74,352.01,146.5,22.16,421.82,22.22,47.48,36.01,41.01,2.79,72.61
2023-06-01,338.07,11.12,59.6,354.65,146.14,22.02,427.92,21.74,48.33,36.82,42.79,2.61,73.61
2023-06-02,336.13,11.12,59.67,354.9,144.31,20.97,427.1,21.7,47.46,36.9,42.5,2.53,73.34
2023-06-05,336.17,11.12,59.65,354.84,145.33,21.73,428.03,21.72,47.4,36.86,42.78,2.31,72.97
2023-06-06,337.17,11.31,57.6,348.82,144.5,21.64,426.55,22.84,45.26,34.98,42.34,2.33,72.73
2023-06-07,338.81,11.18,58.99,353.15,146.17,22.28,429.13,22.05,46.69,36.18,43.07,2.24,73.23
2023-06-08,341.17,10.96,61.45,360.49,151.18,24.6,433.8,20.69,50.41,38.49,44.43,2.28,73.09
2023-06-12,342.62,10.87,62.35,363.26,153.27,25.56,436.66,20.22,51.32,39.35,45.32,2.26,73.39
2023-06-13,340.42,10.8,63.26,365.9,155.6,26.64,437.18,19.78,52.86,40.19,45.44,2.17,73.84
2023-06-14,344.77,10.67,64.72,370.26,154.48,25.95,442.6,19.13,54.9,41.6,47.08,2.25,74.58
2023-06-15,342.95,10.75,63.88,367.93,153.38,25.24,439.46,19.49,53.5,40.8,46.62,2.12,74.67
2023-06-16,340.46,10.76,63.73,366.9,152.84,24.65,437.18,19.57,52.38,40.6,45.89,2.14,73.58
2023-06-20,339.43,10.76,61.99,361.9,149.34,22.78,434.94,20.09,49.99,38.85,45.0,2.065,73.84
2023-06-21,339.34,10.64,63.42,366.17,150.08,23.1,436.51,19.42,51.27,40.14,45.43,1.98,74.27
2023-06-22,337.16,10.75,62.14,362.54,147.53,21.89,433.21,20.02,49.49,38.95,44.41,20.35,73.78
2023-06-23,337.14,10.91,60.47,357.68,146.85,22.09,431.44,20.81,48.36,37.41,43.84,20.25,73.88
2023-06-26,339.23,10.72,62.53,363.83,151.51,24.37,436.17,19.78,51.27,39.26,45.23,19.5,74.1
2023-06-27,338.63,10.71,62.74,364.54,150.14,23.72,436.39,19.65,51.32,39.5,45.3,18.4,73.6
2023-06-28,341.16,10.72,62.46,363.81,149.92,23.81,438.11,19.8,51.63,39.23,45.79,19.04,73.53
2023-06-29,343.85,10.57,64.38,369.42,152.25,24.83,443.28,18.91,54.02,41.0,47.38,18.49,74.17
2023-06-30,343.98,10.54,64.68,370.34,153.6,25.5,443.89,18.775,53.6,41.29,47.56,18.31,74.68
2023-07-03,342.81,10.55,64.64,370.28,150.7,23.85,443.13,18.79,52.65,41.25,47.31,18.8,74.62
2023-07-05,339.23,10.63,63.64,367.46,148.91,22.98,439.66,19.24,52.13,40.28,46.17,20.26,74.43
2023-07-06,337.43,10.68,63.18,366.24,149.05,22.96,438.55,19.45,51.41,39.87,45.77,19.66,73.46
2023-07-07,339.58,10.67,63.26,366.36,151.16,24.32,439.66,19.43,51.83,39.9,46.11,19.38,73.44
2023-07-10,342.64,10.62,63.84,368.17,151.32,24.34,442.46,19.16,52.17,40.47,47.0,19.16,73.55
2023-07-11,343.63,10.5,65.46,372.82,154.5,25.69,446.02,18.44,53.92,41.97,48.07,17.52,73.72
2023-07-12,343.92,10.31,67.61,379.15,158.21,27.28,449.56,17.54,55.99,44.06,49.18,17.67,74.03
2023-07-13,345.17,10.33,67.58,379.07,156.9,26.23,449.28,17.55,55.67,44.02,49.06,17.35,74.28
2023-07-14,345.85,10.24,68.81,382.61,159.82,28.06,450.84,17.08,57.83,45.24,49.56,17.27,74.06
2023-07-17,349.58,10.15,69.96,385.74,160.26,28.26,454.19,16.66,59.78,46.32,50.67,16.93,73.98
2023-07-18,350.69,10.16,69.78,385.65,158.58,27.29,455.2,16.66,59.31,46.32,50.96,17.43,74.73
2023-07-19,352.43,10.4,66.62,376.76,152.97,24.29,452.18,17.85,55.7,43.07,49.93,17.43,75.37
2023-07-20,352.14,10.43,66.21,375.63,153.79,24.92,452.18,18.03,55.55,42.69,49.91,17.08,75.63
2023-07-21,354.07,10.41,66.42,376.23,153.92,24.9,454.2,17.94,55.9,42.86,50.56,16.64,75.92
2023-07-24,354.32,10.35,67.34,378.78,156.39,26.13,455.44,17.58,57.74,43.72,50.95,16.62,75.9
2023-07-25,355.25,10.39,66.87,377.52,154.68,25.06,455.51,17.76,55.42,43.27,50.93,15.97,75.99
2023-07-26,352.77,10.42,66.5,376.62,157.46,26.46,452.49,17.93,54.9,42.9,49.9,17.15,75.32
2023-07-27,354.48,10.22,68.91,383.48,160.5,28.15,456.92,16.96,57.1,45.22,51.33,16.15,76.1
2023-07-28,355.57,10.23,69.03,383.68,160.62,28.41,457.79,16.91,57.46,45.31,51.62,15.92,75.75
2023-07-31,356.2,10.26,68.64,382.79,160.53,28.53,456.48,17.06,57.75,44.96,51.13,16.21,75.34
2023-08-01,352.74,10.48,65.6,374.39,154.64,25.28,450.13,18.18,53.43,42.02,49.01,18.46,75.61
2023-08-02,351.99,10.5,65.36,373.79,154.19,25.15,448.84,18.32,52.79,41.72,48.53,18.38,75.4
2023-08-03,350.65,10.56,64.73,372.04,154.25,24.88,446.81,18.57,50.55,41.14,47.85,19.27,74.65
2023-08-04,354.62,10.46,65.83,375.19,155.91,25.66,450.71,18.11,50.96,42.16,49.06,17.82,75.26
2023-08-07,353.02,10.56,64.68,372.0,153.34,24.46,448.75,18.59,49.75,41.08,48.4,18.28,74.72
2023-08-08,351.28,10.68,63.24,367.91,150.3,23.09,445.75,19.2,47.79,39.71,47.43,18.07,74.83
2023-08-09,351.89,10.66,63.45,368.59,149.97,22.81,445.91,19.13,47.83,39.89,47.42,18.15,74.68
2023-08-10,353.0,10.74,62.62,366.24,146.21,21.14,445.65,19.51,46.72,39.09,47.33,17.08,74.8
2023-08-11,353.21,10.62,64.04,370.35,150.66,22.93,448.11,18.86,48.93,40.39,48.06,16.6,74.43
2023-08-14,349.61,10.74,62.65,366.42,148.85,21.8,442.89,19.46,47.43,39.15,46.44,18.04,73.63
2023-08-15,347.77,10.85,61.29,362.54,146.5,20.53,439.64,20.1,46.1,37.85,45.34,18.55,73.46
2023-08-16,345.06,10.98,59.92,358.58,145.51,19.91,436.29,20.78,44.73,36.57,44.28,19.83,72.75
2023-08-17,345.12,10.99,59.76,358.13,146.13,20.15,436.5,20.88,44.85,36.4,44.3,19.11,73.02
2023-08-18,344.67,10.81,61.7,363.9,151.04,21.88,439.34,19.87,47.44,38.16,45.18,18.33,72.53
2023-08-21,342.96,10.84,61.51,363.38,149.53,21.35,438.15,19.98,47.24,37.99,44.79,18.42,72.12
2023-08-22,344.83,10.67,63.43,369.11,152.77,22.6,443.03,19.03,49.78,39.78,46.22,17.52,72.6
2023-08-23,341.03,10.91,60.64,361.22,148.82,20.41,436.89,20.31,46.26,37.16,44.31,18.61,72.02
2023-08-24,343.5,10.82,61.63,364.02,149.09,20.66,439.97,19.82,47.71,38.04,45.22,17.4,72.42
2023-08-25,345.71,10.75,62.56,366.76,150.93,21.42,442.76,19.38,48.8,38.89,46.05,16.34,72.75
2023-08-28,348.62,10.52,65.24,374.77,154.8,23.07,449.16,18.14,51.68,41.37,48.02,15.72,73.01
2023-08-29,349.4,10.45,65.96,376.86,155.59,23.4,451.01,17.83,52.87,42.06,48.63,14.93,73.13
2023-08-30,347.81,10.43,66.28,377.99,156.22,23.86,450.35,17.71,53.56,42.44,48.33,14.49,72.76
2023-08-31,348.98,10.44,66.19,377.59,156.21,24.02,451.19,17.77,54.02,42.29,48.57,14.19,72.14
2023-09-01,346.98,10.44,66.31,378.07,156.58,24.02,449.24,17.72,54.61,42.4,47.96,14.29,71.52
