Date,BSV,QLD,QQQ,TECL,TMF,TQQQ,UPRO,UVXY,VIXM,VIXY
2019-06-25,80.48,94.96,185.79,156.89,24.48,60.85,52.81,33.03,22.05,22.06
2019-06-26,80.56,95.72,186.5,158.05,24.95,61.51,53.4,32.24,21.93,21.71
2019-06-27,80.53,96.01,186.74,158.58,24.9,61.77,54.15,31.51,21.64,21.38
2019-06-28,80.36,98.5,189.26,165.75,24.76,64.23,55.56,28.92,21.14,20.2
2019-07-01,80.45,99.3,190.01,167.0,25.33,65.01,56.09,27.3,20.91,19.44
2019-07-02,80.47,100.71,191.44,170.36,25.85,66.45,57.33,27.04,20.8,19.31
2019-07-03,80.26,100.38,191.05,169.76,24.82,66.02,57.08,27.19,20.69,19.39
2019-07-05,80.21,98.9,189.71,165.66,24.94,64.63,56.23,28.3,21.09,19.93
2019-07-08,80.18,99.9,190.66,167.28,24.89,65.6,56.42,28.43,21.17,19.98
2019-07-09,80.31,101.85,192.56,171.13,24.47,67.54,57.22,27.11,21.01,19.38
2019-07-10,80.23,101.69,192.42,173.14,23.49,67.36,57.57,26.45,20.89,19.04
2019-07-11,80.3,102.86,193.53,177.04,23.55,68.49,58.38,25.74,20.83,18.71
2019-07-12,80.27,103.43,194.15,178.44,23.97,69.07,58.39,25.68,20.79,18.68
2019-07-15,80.23,102.4,193.15,173.52,23.77,68.09,57.81,25.8,21.13,18.75
2019-07-16,80.36,101.42,192.2,172.26,24.53,67.08,56.66,26.65,21.23,19.17
2019-07-17,80.49,101.74,192.42,176.21,24.51,67.37,57.24,26.33,21.1,19.01
2019-07-18,80.38,100.01,191.01,173.22,24.33,65.74,56.26,26.74,21.33,19.22
2019-07-19,80.43,101.73,192.53,179.72,24.47,67.29,56.67,26.0,21.35,18.85
2019-07-22,80.43,103.01,193.79,182.4,24.04,68.59,57.83,24.57,20.88,18.17
2019-07-23,80.44,104.44,195.15,187.1,24.36,70.05,58.63,23.63,20.62,17.69
2019-07-24,80.39,102.42,193.3,182.57,24.05,68.05,57.76,24.71,20.92,18.28
2019-07-25,80.36,104.48,195.29,185.85,24.21,70.07,58.94,23.76,20.83,17.79
2019-07-26,80.39,103.84,194.62,185.61,24.22,69.42,58.64,24.06,20.73,17.93
2019-07-29,80.4,102.88,193.78,181.77,24.38,68.49,58.22,24.94,20.87,18.37
2019-07-30,80.4,100.15,191.1,173.39,24.98,65.6,56.21,27.02,21.68,19.39
2019-07-31,80.53,99.02,190.15,170.97,26.43,64.68,54.79,30.23,21.92,20.93
2019-08-01,80.55,96.14,187.35,161.88,27.11,61.72,53.6,30.6,21.96,21.09
2019-08-02,80.76,89.17,180.73,142.1,28.57,55.24,48.83,37.15,22.92,24.11
2019-08-05,80.79,91.79,183.26,149.28,29.19,57.51,50.7,33.56,22.68,22.6
2019-08-06,80.8,92.58,184.25,152.03,29.27,58.35,50.81,33.83,22.53,22.73
2019-08-07,80.8,96.76,188.26,163.0,29.43,62.21,53.73,30.81,21.87,21.37
2019-08-08,80.74,94.92,186.49,157.16,29.29,60.37,52.63,32.5,22.38,22.16
2019-08-09,80.86,92.77,184.35,151.38,31.1,58.35,50.69,35.98,23.13,23.75
2019-08-12,80.74,96.92,188.39,162.18,30.78,62.18,53.03,31.97,22.35,22.01
2019-08-13,80.82,90.89,182.76,147.56,32.82,56.61,48.38,38.59,23.86,25.06
2019-08-14,81.01,90.77,182.55,146.74,33.9,56.37,48.74,37.32,23.55,24.48
2019-08-15,81.02,93.64,185.48,154.73,33.08,58.97,50.87,34.12,23.09,23.08
2019-08-16,80.94,96.5,188.43,161.92,31.7,61.73,52.7,30.32,22.5,21.37
2019-08-19,81.05,95.2,186.97,159.6,32.62,60.46,51.47,31.39,22.9,21.88
2019-08-20,80.98,96.85,188.63,164.8,31.99,62.0,52.72,29.12,22.64,20.8
2019-08-21,80.93,96.22,188.02,163.71,31.37,61.4,52.65,29.81,22.72,21.15
2019-08-22,81.08,90.16,182.07,147.71,32.88,55.78,48.56,35.32,24.1,23.78
2019-08-23,81.05,92.79,184.82,153.57,32.48,58.04,50.15,33.96,23.86,23.14
2019-08-26,81.15,92.47,184.43,152.79,33.99,57.69,49.6,34.94,23.98,23.55
2019-08-27,81.16,93.01,185.09,153.18,34.12,58.27,50.63,33.76,23.95,23.04
2019-08-28,81.12,95.86,187.92,161.16,33.73,60.92,52.54,31.66,23.41,22.11
2019-08-29,81.16,95.43,187.47,160.76,33.75,60.49,52.49,31.82,23.57,22.17
2019-08-30,81.07,93.54,185.65,155.15,33.82,58.73,51.56,34.16,24.16,23.25
2019-09-03,81.13,96.24,188.33,163.15,33.97,61.2,53.25,30.88,23.41,21.76
2019-09-04,80.94,99.78,191.78,173.5,32.18,64.58,55.32,29.1,23.07,20.93
2019-09-05,80.94,99.55,191.59,172.59,32.84,64.4,55.46,27.83,22.89,20.33
2019-09-06,80.83,99.08,191.19,168.92,31.07,63.99,55.5,27.44,22.77,20.16
2019-09-09,80.65,98.61,190.64,166.17,29.45,63.46,55.5,27.32,22.84,20.1
2019-09-10,80.62,100.38,192.43,171.19,29.28,65.17,56.68,26.63,22.79,19.73
2019-09-11,80.53,101.13,193.23,173.91,28.69,65.98,57.16,25.63,22.6,19.24
2019-09-12,80.39,100.47,192.54,170.18,26.84,65.28,57.03,25.11,22.53,18.97
2019-09-13,80.5,99.46,191.68,169.0,27.84,64.38,56.54,25.65,22.89,19.25
2019-09-16,80.56,100.41,192.6,170.75,28.31,65.23,56.98,25.48,23.1,19.17
2019-09-17,80.57,100.4,192.52,171.11,28.67,65.19,57.07,24.2,22.89,18.52
2019-09-18,80.58,100.69,192.84,172.19,28.92,65.48,56.98,23.61,22.75,18.21
2019-09-19,80.64,98.56,190.8,166.0,30.01,63.42,56.13,25.36,23.33,19.12
2019-09-20,80.71,98.62,190.5,167.39,30.01,63.48,56.18,25.06,23.45,18.98
2019-09-23,80.84,95.94,187.97,162.21,31.06,60.97,54.8,26.78,23.71,19.83
2019-09-24,80.65,98.11,190.08,168.0,29.64,62.92,55.76,25.84,23.58,19.4
2019-09-25,80.72,97.39,189.38,168.37,30.21,62.29,55.42,26.17,23.71,19.57
2019-09-26,80.74,95.06,187.03,161.8,30.47,60.03,54.48,27.2,23.94,20.08
2019-09-27,80.79,96.73,188.81,166.79,30.63,61.63,55.27,26.04,23.65,19.54
2019-09-30,80.77,95.14,187.27,162.35,30.97,60.14,53.29,27.7,24.08,20.39
2019-10-01,80.93,91.87,184.05,152.94,31.18,57.06,50.45,30.59,24.71,21.77
2019-10-02,81.14,93.92,186.07,158.63,32.01,58.94,51.65,28.8,24.52,20.93
2019-10-03,81.11,96.69,188.81,166.44,32.71,61.42,53.72,26.45,23.89,19.79
2019-10-04,81.03,96.04,188.24,164.29,31.89,60.85,53.04,26.92,23.91,19.97
2019-10-07,81.1,93.06,185.42,155.48,32.13,58.08,50.57,30.05,24.84,21.6
2019-10-08,81.02,95.05,187.23,162.14,31.57,59.84,51.94,28.41,24.53,20.8
2019-10-09,80.91,96.37,188.68,165.25,30.15,61.15,52.99,27.04,24.16,20.13
2019-10-10,80.78,98.81,191.11,172.03,29.02,63.44,54.59,24.6,23.67,18.94
2019-10-11,80.79,98.9,191.09,171.96,29.64,63.51,54.47,23.47,23.43,18.34
2019-10-14,80.72,101.34,193.52,177.61,28.56,65.92,56.1,22.46,23.17,17.81
2019-10-15,80.79,100.83,193.04,174.09,28.63,65.43,55.82,22.03,23.19,17.59
2019-10-16,80.8,101.39,193.55,172.69,28.49,65.88,56.26,21.87,22.96,17.51
2019-10-17,80.85,99.43,191.69,167.61,28.48,63.99,55.5,21.79,23.13,17.47
2019-10-18,80.77,101.18,193.39,173.31,27.78,65.68,56.69,20.92,22.87,17.0
2019-10-21,80.81,99.56,191.85,166.2,28.28,64.16,56.08,21.42,22.98,17.26
2019-10-22,80.81,99.93,192.22,166.67,28.38,64.46,56.56,21.01,22.96,17.06
2019-10-23,80.82,101.82,194.09,173.7,28.21,66.31,56.8,20.56,22.87,16.82
2019-10-24,80.76,103.39,195.64,179.82,27.75,67.82,57.54,19.55,22.56,16.26
2019-10-25,80.67,105.48,197.57,186.61,27.05,69.89,58.5,19.84,22.64,16.42
2019-10-28,80.68,103.9,196.04,181.51,27.08,68.28,58.39,19.83,22.82,16.42
2019-10-29,80.79,104.73,196.99,185.0,28.25,69.24,58.96,19.09,22.66,16.01
2019-10-30,80.97,104.89,197.08,184.52,29.37,69.29,58.42,19.51,22.77,16.25
2019-10-31,80.79,106.85,198.87,190.99,29.11,71.17,60.04,18.18,22.44,15.51
2019-11-01,80.67,108.08,200.1,193.99,27.97,72.44,60.76,18.24,22.38,15.55
2019-11-04,80.56,108.12,200.21,193.18,27.02,72.53,60.54,18.8,22.54,15.88
2019-11-05,80.64,107.73,199.76,193.36,27.51,72.07,60.61,18.68,22.74,15.81
2019-11-06,80.48,108.45,200.43,197.51,26.02,72.8,61.23,18.43,22.67,15.66
2019-11-07,80.5,109.31,201.23,200.81,25.68,73.66,61.61,17.85,22.51,15.31
2019-11-08,80.5,109.0,200.96,201.17,25.7,73.35,61.32,17.77,22.5,15.28
2019-11-11,80.51,109.57,201.54,202.89,26.07,73.95,61.62,17.46,22.47,15.09
2019-11-12,80.6,109.42,201.59,204.64,26.52,73.84,61.7,17.62,22.52,15.19
2019-11-13,80.67,109.48,201.43,203.78,27.33,73.82,61.95,17.23,22.38,14.97
2019-11-14,80.65,110.84,202.91,208.6,27.28,75.21,63.3,16.1,22.09,14.32
2019-11-15,80.74,111.28,203.07,210.5,27.42,75.6,63.41,16.08,22.14,14.3
2019-11-18,80.75,111.53,203.37,211.79,28.06,75.91,63.32,16.31,22.26,14.45
2019-11-19,80.77,110.18,202.15,207.59,28.92,74.58,62.64,16.55,22.51,14.6
2019-11-20,80.71,109.68,201.7,204.83,28.41,74.0,62.33,16.61,22.7,14.62
2019-11-21,80.7,109.84,201.83,204.03,28.48,74.2,62.69,15.88,22.54,14.18
2019-11-22,80.72,112.42,204.22,212.58,28.77,76.77,64.13,14.87,22.17,13.58
2019-11-25,80.78,112.84,204.61,212.78,29.28,77.23,64.53,14.56,21.93,13.39
2019-11-26,80.71,114.4,206.04,216.5,29.0,78.79,65.37,14.43,21.93,13.32
2019-11-27,80.75,113.32,205.1,214.3,28.78,77.74,64.69,14.8,22.11,13.53
2019-11-29,80.59,110.82,203.0,205.73,27.67,75.24,63.03,16.04,22.68,14.32
2019-12-02,80.75,109.21,201.41,200.37,29.34,73.55,61.74,17.44,22.96,15.14
2019-12-03,80.69,110.32,202.43,202.46,28.52,74.64,62.84,16.23,22.63,14.44
2019-12-04,80.63,110.74,202.83,204.53,28.11,75.03,63.21,15.91,22.65,14.25
2019-12-05,80.57,113.05,205.0,211.37,27.61,77.35,64.88,15.12,22.18,13.78
2019-12-06,80.59,112.1,204.07,208.1,27.8,76.4,64.3,16.27,22.5,14.47
2019-12-09,80.52,111.91,203.9,208.3,27.75,76.23,64.05,16.23,22.59,14.47
2019-12-10,80.64,113.11,204.98,212.55,28.42,77.38,64.59,15.75,22.28,14.18
2019-12-11,80.49,114.8,206.51,219.43,27.04,79.15,66.25,14.44,21.83,13.39
2019-12-12,80.64,115.49,207.19,223.85,27.93,79.86,66.36,13.47,21.32,12.79
2019-12-13,80.55,117.7,209.27,229.64,27.19,82.15,67.75,13.02,21.11,12.5
2019-12-16,80.57,117.83,209.39,228.08,27.08,82.26,67.76,12.87,21.3,12.4
2019-12-17,80.58,118.0,209.55,228.14,26.41,82.45,67.75,13.08,21.3,12.52
2019-12-18,80.63,119.56,210.86,232.59,26.53,84.13,68.56,12.58,21.07,12.22
2019-12-19,80.57,120.55,211.71,236.26,26.58,85.13,69.6,12.78,21.0,12.36
2019-12-20,80.41,121.1,211.81,238.77,26.42,85.76,69.8,12.87,21.04,12.41
2019-12-23,80.47,121.11,211.92,238.99,26.63,85.84,69.68,12.68,21.09,12.29
2019-12-24,80.47,123.32,213.79,244.03,26.83,88.07,70.7,12.62,21.06,12.25
2019-12-26,80.57,123.02,213.61,244.33,26.92,87.81,70.67,13.03,21.28,12.52
2019-12-27,80.63,121.36,212.21,239.98,26.65,86.06,69.5,13.73,21.7499,12.98
2019-12-30,80.61,121.89,212.61,241.75,25.84,86.55,70.01,12.89,21.29,12.44
2019-12-31,80.67,125.89,216.16,255.23,26.73,90.84,71.9,12.1,20.82,11.94
2020-01-02,80.74,123.66,214.18,247.13,27.91,88.37,70.34,13.03,21.2,12.54
2020-01-03,80.71,125.13,215.56,248.86,27.48,90.05,71.07,12.81,21.13,12.41
2020-01-06,80.73,125.07,215.53,247.98,27.07,89.94,70.45,12.71,21.05,12.34
2020-01-07,80.67,126.96,217.15,256.17,26.55,92.01,71.54,12.35,20.85,12.1
2020-01-08,80.68,129.21,218.99,264.84,26.81,94.33,73.0,11.69,20.51,11.67
2020-01-09,80.72,128.53,218.43,263.0,27.5,93.56,72.38,11.58,20.3604,11.61
2020-01-10,80.68,131.41,220.95,273.66,27.22,96.83,73.84,11.14,20.23,11.31
2020-01-13,80.7,130.44,220.08,268.5,27.67,95.7,73.49,11.02,20.19,11.235
2020-01-14,80.74,130.46,220.17,269.64,28.22,95.76,74.0,10.98,20.1,11.2
2020-01-15,80.73,132.92,222.28,280.64,27.92,98.43,75.8,10.58,19.88,10.93
2020-01-16,80.74,134.27,223.38,286.24,27.25,99.9,76.51,10.61,19.85,10.96
2020-01-17,80.83,134.15,223.28,285.83,28.05,99.85,76.08,10.73,19.83,11.04
2020-01-21,80.88,134.83,223.87,288.92,28.34,100.53,76.12,10.83,19.88,11.1
2020-01-22,80.94,135.63,224.59,292.95,28.91,101.46,76.28,10.76,19.98,11.06
2020-01-23,80.98,133.31,222.7,288.32,29.62,98.83,74.23,11.71,20.25,11.7
2020-01-24,81.1,127.82,218.1,267.98,31.01,92.72,70.68,13.54,20.95,12.92
2020-01-27,81.04,131.68,221.45,282.89,30.27,97.03,72.87,12.38,20.5362,12.19
2020-01-28,81.17,132.09,221.81,284.73,31.13,97.38,72.68,12.4,20.63,12.19
2020-01-29,81.16,133.05,222.6,292.65,31.19,98.48,73.31,12.1,20.44,12.01
2020-01-30,81.33,128.74,219.07,268.44,31.99,93.64,69.37,14.17,21.22,13.38
2020-01-31,81.16,132.57,222.38,278.77,31.93,97.94,70.89,13.4,20.88,12.87
2020-02-03,81.03,138.67,227.47,301.15,30.61,104.63,74.12,12.31,20.12,12.18
2020-02-04,80.96,139.73,228.22,306.38,29.63,105.84,76.63,11.58,19.93,11.7
2020-02-05,80.96,142.05,230.19,314.32,30.05,108.42,77.42,11.4,19.88,11.57
2020-02-06,81.08,140.77,229.2,306.02,31.12,107.02,76.23,11.65,20.09,11.76
2020-02-07,81.12,144.26,231.97,318.03,31.39,110.88,77.9,11.43,20.05,11.62
2020-02-10,81.06,144.26,232.01,314.91,30.88,110.96,78.3,11.43,20.04,11.605
2020-02-11,81.0,147.09,234.27,324.78,30.43,114.21,79.77,10.575,19.78,11.05
2020-02-12,81.03,146.6,233.97,322.37,30.76,113.77,79.47,10.875,19.93,11.25
2020-02-13,81.09,147.38,234.64,326.52,31.17,114.54,79.86,10.69,19.9,11.11
2020-02-14,81.13,147.63,234.73,323.24,31.77,114.74,79.23,10.95,20.165,11.29
2020-02-18,81.1,150.4,236.98,333.8,31.79,118.06,80.36,10.72,20.095,11.14
2020-02-19,81.16,147.48,234.78,323.83,32.53,114.7,79.31,11.28,20.27,11.53
2020-02-20,81.25,141.99,230.27,301.88,33.42,108.14,76.87,12.32,20.55,12.235
2020-02-21,81.45,130.96,221.39,263.92,34.91,95.68,69.18,15.74,21.6,14.51
2020-02-24,81.52,123.89,215.37,238.94,35.52,87.94,62.91,18.03,22.45,15.89
2020-02-25,81.56,124.96,216.48,241.34,34.96,89.15,62.22,17.42,22.33,15.54
2020-02-26,81.67,112.45,205.64,202.14,36.01,75.82,53.75,21.7,23.5,18.07
2020-02-27,81.95,113.58,205.8,207.6,37.72,77.0,53.39,23.0,23.6,18.79
2020-02-28,81.87,124.27,216.42,243.24,37.58,87.51,59.86,21.69,23.31,18.05
2020-03-02,82.23,116.34,209.48,214.65,39.38,79.27,54.77,25.51,24.39,20.17
2020-03-03,82.33,125.89,218.22,243.28,38.11,88.89,61.66,23.31,23.99,19.01
2020-03-04,82.4,118.31,211.59,219.59,40.86,81.09,55.47,28.73,26.01,21.98
2020-03-05,82.51,114.32,208.02,206.08,47.26,76.84,52.7,33.52,27.94,24.37
2020-03-06,82.5,98.58,193.57,160.01,51.57,61.23,40.39,45.84,31.11,30.43
2020-03-09,82.08,109.15,204.11,190.4,43.28,70.76,46.77,40.47,30.11,27.92
2020-03-10,81.79,99.63,195.22,164.15,38.49,61.66,39.88,48.2213,31.9478,31.44
2020-03-11,81.57,81.19,177.32,115.84,39.29,44.76,28.31,65.2,34.67,38.93
2020-03-12,81.46,96.66,192.34,156.98,36.93,56.84,36.17,57.03,33.3373,35.545
2020-03-13,81.03,73.19,169.3,100.21,43.12,37.25,23.53,90.6,39.54,49.29
2020-03-16,80.81,83.06,182.14,108.77,35.39,43.32,27.92,87.72,39.61,48.13
2020-03-17,79.99,77.86,176.6,98.44,28.97,39.31,23.64,111.02,46.88,56.32
2020-03-18,78.67,78.93,177.66,97.18,31.78,40.22,23.49,93.9,43.82,50.78
2020-03-19,80.23,72.62,170.7,85.195,38.25,35.51,20.3,91.39,44.5,49.72
2020-03-20,80.95,72.99,170.46,83.13,43.13,35.62,18.63,70.06,39.74,41.99
2020-03-23,81.22,84.1,183.66,107.0,40.77,43.56,23.84,60.54,34.16,38.32
2020-03-24,81.9,82.59,182.3,106.4,40.27,42.55,24.71,68.01,40.0617,41.52
2020-03-25,81.86,91.48,191.9,126.15,40.9,49.48,29.02,59.48,37.05,37.89
2020-03-26,81.8,84.77,185.3,109.7,44.13,44.34,26.4,67.0,39.07,41.379
2020-03-27,81.95,91.26,192.04,122.87,43.04,49.0,28.98,63.24,38.21,39.93
2020-03-30,82.18,89.58,190.4,116.24,42.11,47.64,27.63,58.44,38.4215,38.02
2020-03-31,81.85,82.1,182.31,99.66,43.8,41.73,23.94,66.04,41.7,41.15
2020-04-01,81.97,85.36,186.01,106.475,44.57,44.2,25.58,60.56,41.34,38.91
2020-04-02,81.78,83.04,183.37,101.29,44.98,42.42,24.48,56.6,40.5142,37.28
2020-04-03,81.91,94.85,196.48,127.19,44.59,51.3,29.43,50.66,38.95,34.62
2020-04-06,81.98,94.48,196.4,124.26,43.11,51.2,29.43,52.81,39.621,35.6
2020-04-07,82.14,98.59,200.57,133.82,42.29,54.47,32.42,50.82,39.29,34.8
2020-04-08,82.57,98.84,200.86,133.97,42.28,54.67,33.89,49.38,38.88,34.13
2020-04-09,82.51,101.11,203.03,135.12,41.34,56.57,32.9,47.81,38.37,33.38
2020-04-13,82.61,109.85,211.86,151.99,41.28,63.91,35.89,42.08,37.62,30.69
2020-04-14,82.73,107.34,209.43,142.25,44.46,61.79,33.58,47.31,39.37,33.29
2020-04-15,82.7,111.41,213.25,146.84,45.95,65.1,34.07,47.56,39.71,33.38
2020-04-16,82.71,113.25,215.29,152.99,44.06,66.73,36.85,44.64,39.07,32.01
2020-04-17,82.6,110.63,212.74,145.2,45.19,64.57,34.87,51.3,40.96,35.29
2020-04-20,82.59,102.4,204.89,127.06,46.78,57.43,31.65,57.47,42.5799,38.1
2020-04-21,82.55,108.73,210.97,141.72,45.43,62.51,33.79,53.3,42.25,36.26
2020-04-22,82.62,108.21,210.52,138.83,46.13,62.1,33.75,53.18,42.24,36.17
2020-04-23,82.58,111.77,213.84,147.2,46.54,65.1,35.18,48.76,40.76,34.22
2020-04-24,82.56,113.13,215.56,151.62,43.87,66.37,36.73,43.07,39.2693,31.58
2020-04-27,82.57,109.1,211.5,145.38,45.39,62.78,36.19,44.15,39.5528,32.09
2020-04-28,82.7,116.54,219.0,163.25,44.69,69.31,38.99,40.1,38.56,30.11
2020-04-29,82.68,116.98,218.91,160.89,43.24,69.77,37.9,42.14,38.94,31.09
2020-04-30,82.56,109.91,212.74,147.17,44.2,63.51,34.86,47.6,41.73,33.81
2020-05-01,82.57,112.66,215.22,152.96,43.66,65.75,35.23,45.98,41.5783,33.08
2020-05-04,82.55,115.17,217.66,160.28,42.77,67.85,36.17,43.16,40.6093,31.76
2020-05-05,82.56,116.57,219.0,163.42,40.69,69.19,35.45,44.13,40.98,32.18
2020-05-06,82.6,119.66,221.82,171.3,42.71,71.89,36.71,41.28,39.99,30.84
2020-05-07,82.63,122.8,224.86,178.5,41.09,74.79,38.51,37.02,38.75,28.72
2020-05-08,82.57,124.84,226.87,182.26,40.07,76.65,38.57,33.32,37.64,26.78
2020-05-11,82.66,119.86,222.12,170.43,41.29,72.09,36.2,38.37,39.755,29.5
2020-05-12,82.71,116.87,219.34,161.51,42.1,69.36,34.33,44.14,41.52,32.53
2020-05-13,82.72,119.42,221.83,168.16,43.42,71.66,35.58,40.78,40.91,30.87
2020-05-14,82.76,120.96,223.27,170.08,43.03,72.89,36.0,39.25,40.95,30.09
2020-05-15,82.71,125.59,227.43,182.91,40.22,77.11,39.33,35.42,39.3599,28.17
2020-05-18,82.79,124.78,226.86,180.76,40.7,76.52,38.12,38.1,40.0945,29.55
2020-05-19,82.85,129.86,231.39,192.26,40.99,81.0,40.04,34.52,39.37,27.72
2020-05-20,82.76,127.0,228.87,185.11,41.31,78.51,39.17,35.81,40.0,28.37
2020-05-21,82.84,127.79,229.66,186.66,42.01,79.22,39.38,35.29,40.03,28.16
2020-05-22,82.86,127.28,229.04,186.68,40.41,78.89,40.89,34.65,39.57,27.79
2020-05-26,82.88,128.49,230.29,189.38,40.21,80.0,42.68,33.45,39.06,27.16
2020-05-27,82.95,127.99,229.99,187.94,39.69,79.49,42.47,35.39,39.85,28.24
2020-05-28,83.01,131.47,233.36,194.65,40.44,82.77,42.97,33.55,39.44,27.28
2020-05-29,82.92,132.87,234.06,194.92,39.74,83.79,43.54,33.87,39.6,27.43
2020-06-01,82.91,134.52,235.63,200.5,39.3,85.46,44.64,32.5,39.41,26.68
2020-06-02,82.87,135.7,236.69,205.11,37.71,86.62,46.44,30.38,38.33,25.5
2020-06-03,82.82,133.76,235.03,200.0,36.09,84.86,45.99,29.95,38.1,25.2693
2020-06-04,82.75,139.0,239.69,215.48,35.29,89.89,49.53,27.54,36.41,23.91
2020-06-05,82.77,141.29,241.55,219.27,35.69,91.89,51.39,28.45,36.78,24.44
2020-06-08,82.8,143.22,243.3,222.04,36.9,93.94,50.27,30.59,38.01,25.67
2020-06-09,82.96,146.78,246.22,233.78,38.54,97.33,49.4,30.3,37.24,25.49
2020-06-10,82.86,132.27,234.02,193.28,40.71,83.0,40.77,45.58,42.935,34.12
2020-06-11,82.85,134.12,235.88,200.04,39.63,84.8,42.26,40.4,42.2,31.745
2020-06-12,83.05,137.47,238.75,205.89,39.73,87.79,43.45,38.8,41.84,30.96
2020-06-15,83.0,142.41,242.85,219.92,37.97,92.43,45.94,37.69,41.49,30.38
2020-06-16,83.0,143.1,243.62,219.55,38.27,93.33,45.34,37.65,41.63,30.3
2020-06-17,82.98,143.99,244.28,222.74,39.46,94.05,45.4,36.69,41.57,29.79
2020-06-18,83.0,143.81,244.24,217.95,39.57,93.92,44.6,37.53,42.035,30.241
2020-06-19,83.01,147.38,246.74,230.2,39.56,97.26,45.55,34.72,41.1909,28.78
2020-06-22,83.02,149.73,248.84,235.21,38.82,99.8,46.13,33.62,40.2879,28.22
2020-06-23,83.03,143.73,243.71,219.08,39.98,93.92,42.64,37.13,42.48,30.17
2020-06-24,83.03,146.49,246.03,227.44,40.33,96.41,43.94,34.88,41.5499,28.94
2020-06-25,83.06,139.33,240.22,214.38,41.67,89.48,40.8,38.15,43.1284,30.75
2020-06-26,83.09,142.27,242.84,220.49,41.17,92.34,42.62,35.36,41.7629,29.25
2020-06-29,83.12,147.69,247.6,232.89,40.66,97.65,44.36,32.75,40.24,27.76
2020-06-30,83.02,151.45,250.49,233.57,40.46,101.14,45.18,31.31,39.8151,26.99
2020-07-01,83.08,153.5,252.19,237.79,40.53,103.29,45.9,30.37,39.93,26.48
2020-07-02,83.03,161.09,258.39,250.41,40.02,110.88,48.04,30.35,39.5,26.47
2020-07-06,83.06,158.81,256.61,242.94,41.71,108.7,46.52,31.92,40.49,27.36
2020-07-07,83.04,162.93,259.99,253.88,41.19,112.88,47.6,30.68,39.8873,26.67
2020-07-08,83.04,165.64,262.18,257.09,43.12,115.7,46.79,31.49,40.0,27.11
2020-07-09,83.04,168.11,263.97,256.74,42.49,118.15,48.23,30.2,40.0405,26.39
2020-07-10,83.05,161.11,258.54,241.19,42.89,110.85,46.97,34.54,42.53,28.93
2020-07-13,83.08,163.46,260.37,248.58,43.09,113.2,48.77,31.51,40.9,27.24
2020-07-14,83.09,163.82,260.9,253.48,42.38,113.76,50.13,30.17,40.77,26.46
2020-07-15,83.11,161.53,259.12,244.0,43.09,111.32,49.63,29.47,40.43,26.03
2020-07-16,83.13,162.05,259.42,246.89,42.77,111.84,50.06,27.88,39.83,25.11
2020-07-17,83.12,171.36,266.78,265.61,43.06,121.36,51.26,25.93,38.769,23.93
2020-07-20,83.17,167.75,264.0,258.25,43.21,117.48,51.57,26.3,38.85,24.16
2020-07-21,83.18,168.93,264.93,264.55,43.59,118.84,52.48,25.83,38.75,23.89
2020-07-22,83.14,160.02,258.01,243.88,45.05,109.53,50.58,27.06,39.35,24.65
2020-07-23,83.14,156.94,255.56,235.02,45.19,106.29,49.64,27.22,39.74,24.75
2020-07-24,83.12,162.6,260.12,245.53,44.24,112.0,50.67,26.0,39.64,24.03
2020-07-27,83.14,158.56,256.81,237.42,45.49,107.79,49.74,25.82,39.57,23.89
2020-07-28,83.2,162.23,259.77,247.34,45.29,111.46,51.55,24.99,39.53,23.4126
2020-07-29,83.24,163.86,261.13,251.34,46.2,113.27,51.0,25.89,40.17,23.95
2020-07-30,83.3,169.68,265.79,270.93,46.0,119.38,52.21,25.02,39.68,23.43
2020-07-31,83.17,174.17,269.38,290.08,44.84,123.83,53.27,24.86,39.8,23.33
2020-08-03,83.21,175.52,270.38,292.69,46.68,125.44,53.87,23.75,39.05,22.63
2020-08-04,83.16,176.44,271.05,295.1,45.47,126.44,54.89,23.01,38.755,22.15
2020-08-05,83.19,180.93,274.64,308.16,46.22,131.28,56.01,22.66,38.72,21.91
2020-08-06,83.15,176.86,271.47,294.78,45.02,126.99,56.12,22.38,38.9,21.8
2020-08-07,83.18,175.28,270.31,291.84,44.51,125.28,56.62,21.42,38.26,21.12
2020-08-10,83.09,168.74,265.19,275.62,43.04,118.17,55.27,22.89,39.105,22.1
2020-08-11,83.07,177.23,271.86,295.17,41.83,127.01,57.51,21.05,38.21,20.9
2020-08-12,83.01,177.93,272.48,295.15,40.62,127.9,57.26,21.04,38.64,20.91
2020-08-13,83.05,177.6,272.16,294.55,39.93,127.53,57.22,20.99,38.95,20.87
2020-08-14,83.05,181.54,275.32,300.9,40.38,131.74,57.78,19.9,38.34,20.14
2020-08-17,83.11,92.54,277.97,304.5,41.19,135.61,58.11,19.56,37.9274,19.93
2020-08-18,83.14,91.33,276.1,302.44,40.49,132.96,57.44,20.12,38.59,20.29
2020-08-19,83.14,93.86,279.93,314.77,41.57,138.43,57.96,19.81,38.45,20.1
2020-08-20,83.12,95.11,281.87,326.07,42.32,141.32,58.56,19.91,39.09,20.17
2020-08-21,83.11,96.34,283.63,335.55,42.04,143.94,60.35,19.8,39.26,20.09
2020-08-24,83.06,97.84,285.86,340.48,41.11,147.3,60.96,19.62,39.1,19.96
2020-08-25,83.09,101.99,291.96,361.39,40.6,156.73,62.82,20.3,39.38,20.42
