Date,BSV,SPXL,SQQQ,TECL,TQQQ,UVXY
2022-04-07,77.34,116.41,37.2,53.68,51.84,13.1
2022-04-08,77.31,110.32,39.84,49.65,48.16,14.16
2022-04-11,77.56,109.13,40.39,49.03,47.54,14.4
2022-04-12,77.63,112.8,37.96,51.28,50.39,12.94
2022-04-13,77.43,108.65,40.54,47.59,47.0,13.34
2022-04-14,77.38,108.71,40.38,48.04,47.13,13.12
2022-04-18,77.09,113.91,37.77,50.73,50.16,12.13
2022-04-19,77.21,113.69,39.44,50.6,47.9,11.7
2022-04-20,76.98,108.61,41.8,48.03,45.09,13.02
2022-04-21,77.0,99.69,45.14,43.97,41.51,15.39
2022-04-22,77.19,101.3,43.38,45.95,43.05,14.85
2022-04-25,77.38,92.53,48.2,40.91,38.21,17.23
2022-04-26,77.29,93.36,48.46,42.66,38.04,17.75
2022-04-27,77.2,100.38,43.35,47.76,42.06,16.36
2022-04-28,77.03,89.34,49.03,41.88,36.53,18.27
2022-04-29,76.86,90.81,46.64,43.8,38.25,17.84
2022-05-02,76.84,92.09,46.53,43.94,38.34,16.31
2022-05-03,77.12,100.43,41.79,48.53,42.14,14.06
2022-05-04,76.96,89.73,47.95,41.64,35.86,17.76
2022-05-05,76.85,88.23,49.81,40.54,34.61,17.38
2022-05-06,76.7,79.72,55.61,35.87,30.52,19.49
2022-05-09,77.19,80.14,53.65,37.46,31.57,18.5
2022-05-10,77.14,76.4,58.43,33.88,28.76,18.3
2022-05-11,77.28,76.09,58.76,32.83,28.53,17.82
2022-05-12,77.21,81.46,52.44,36.15,31.63,16.11
2022-05-13,77.32,80.59,54.05,35.12,30.65,15.09
2022-05-16,77.09,85.42,49.95,38.14,32.96,14.52
2022-05-17,77.1,75.23,57.21,32.99,28.15,17.65
2022-05-18,77.23,73.71,58.26,31.85,27.58,15.98
2022-05-19,77.33,73.85,58.73,32.01,27.34,16.01
2022-05-20,77.25,77.97,55.81,34.27,28.69,15.74
2022-05-23,77.56,76.21,59.34,32.69,26.9,15.75
2022-05-24,77.64,78.28,56.9,33.82,27.98,15.28
2022-05-25,77.68,82.84,52.16,36.28,30.32,15.09
2022-05-26,77.74,89.01,47.01,39.94,33.29,14.21
2022-05-27,77.54,87.45,47.31,39.13,33.05,13.84
2022-05-31,77.22,85.37,48.5,38.73,32.28,13.69
2022-06-01,77.24,90.14,44.92,41.49,34.64,13.26
2022-06-02,77.2,85.75,47.96,38.52,32.14,13.46
2022-06-03,77.06,86.44,47.45,38.5,32.54,13.18
2022-06-06,77.09,88.95,46.25,39.94,33.33,12.69
2022-06-07,77.02,86.08,47.2,38.55,32.65,12.65
2022-06-08,76.91,79.94,51.03,35.46,29.99,13.55
2022-06-09,76.47,72.96,56.52,31.38,26.79,14.79
2022-06-10,75.93,64.64,64.21,27.24,23.08,17.8
2022-06-13,75.68,64.03,63.83,27.7,23.23,16.98
2022-06-14,76.11,66.65,59.17,29.44,24.9,15.55
2022-06-15,76.23,60.24,66.09,25.9,21.86,16.95
2022-06-16,76.21,60.47,63.96,26.54,22.67,16.19
2022-06-17,76.15,64.92,59.18,28.54,24.38,15.78
2022-06-21,76.38,64.52,59.39,28.23,24.29,14.85
2022-06-22,76.56,66.39,56.85,29.45,25.33,14.79
2022-06-23,76.56,72.69,51.01,32.62,27.98,14.39
2022-06-24,76.43,71.94,52.0,31.95,27.32,13.71
2022-06-27,76.46,67.59,56.77,29.09,24.83,14.27
2022-06-28,76.59,67.38,56.65,29.25,24.88,14.37
2022-06-29,76.79,65.59,58.84,28.07,24.0,14.53
2022-06-30,77.03,67.67,57.62,28.24,24.39,13.99
2022-07-01,77.15,68.06,54.66,29.3,25.65,14.01
2022-07-05,76.84,68.79,53.65,30.07,26.14,13.65
2022-07-06,76.79,71.82,50.28,31.91,27.76,13.44
2022-07-07,76.63,71.63,50.04,31.99,27.89,12.99
2022-07-08,76.69,69.22,53.24,30.64,26.11,13.53
2022-07-11,76.74,67.39,54.78,29.38,25.35,13.74
2022-07-12,76.68,66.24,55.12,29.15,25.19,13.39
2022-07-13,76.62,65.75,54.53,29.91,25.45,13.45
2022-07-14,76.67,69.54,51.64,31.48,26.79,12.44
2022-07-15,76.63,67.83,52.89,30.59,26.17,12.94
2022-07-18,76.51,73.23,48.15,33.3,28.46,12.69
2022-07-19,76.52,74.62,45.76,34.91,29.89,12.25
2022-07-20,76.85,76.87,43.8,36.37,31.16,11.83
2022-07-21,77.14,74.8,46.08,34.92,29.53,11.69
2022-07-22,77.05,74.98,46.83,34.26,29.09,11.5
2022-07-25,77.03,72.34,49.62,32.53,27.33,11.91
2022-07-26,77.18,77.97,43.47,36.72,30.74,11.33
2022-07-27,77.46,80.83,42.13,38.4,31.62,10.49
2022-07-28,77.47,84.47,39.83,40.1,33.36,10.32
2022-07-29,77.39,83.66,39.89,39.9,33.31,10.82
2022-08-01,77.02,82.0,40.28,39.06,33.0,11.03
2022-08-02,77.05,85.82,37.06,42.14,35.64,10.21
2022-08-03,77.24,85.58,36.5,42.68,36.15,10.22
2022-08-04,76.83,85.06,37.38,42.39,35.29,9.88
2022-08-05,76.85,84.87,37.75,41.31,34.93,9.91
2022-08-08,76.75,83.8,39.02,40.05,33.73,10.03
2022-08-09,76.87,89.03,35.83,43.29,36.5,9.17
2022-08-10,76.82,89.06,36.34,42.74,35.95,9.26
2022-08-11,76.93,93.47,34.29,45.33,37.98,9.11
2022-08-12,76.99,94.66,33.45,46.15,38.89,8.91
2022-08-15,77.09,95.21,33.69,45.81,38.64,8.98
2022-08-16,76.72,93.23,34.88,44.86,37.3,8.94
2022-08-17,76.82,93.93,34.64,45.48,37.55,8.75
2022-08-18,76.71,90.08,36.66,42.99,35.35,9.37
2022-08-19,76.57,84.49,39.54,39.41,32.57,10.28
2022-08-22,76.59,83.85,39.68,39.07,32.46,10.05
2022-08-23,76.48,84.59,39.34,39.15,32.71,9.52
2022-08-24,76.61,88.15,37.3,41.09,34.43,9.09
2022-08-25,76.63,79.22,41.86,35.85,30.24,10.41
2022-08-26,76.42,77.62,43.12,34.42,29.31,10.31
2022-08-29,76.29,73.22,45.39,32.33,27.81,10.23
2022-08-31,76.13,73.97,45.32,31.86,27.84,10.13
2022-09-01,76.24,71.52,47.23,30.61,26.68,10.28
2022-09-02,76.04,70.71,48.29,29.98,26.07,10.6
2022-09-06,76.17,74.52,45.42,31.4,27.61,9.73
2022-09-07,76.15,76.0,44.69,31.72,28.06,9.5
2022-09-08,76.08,79.49,41.84,33.61,29.84,9.35
2022-09-09,76.04,82.03,40.31,35.18,30.93,9.27
2022-09-12,75.79,71.42,46.96,29.59,25.84,10.52
2022-09-13,75.7,72.16,45.84,29.96,26.42,10.46
2022-09-14,75.64,69.68,48.14,27.81,25.09,10.41
2022-09-15,75.66,67.97,49.12,27.36,24.6,10.4
2022-09-16,75.55,69.55,47.92,28.03,25.19,9.94
2022-09-19,75.46,67.21,49.08,27.52,24.59,10.46
2022-09-20,75.39,63.67,51.78,26.21,23.24,10.92
2022-09-21,75.1,62.02,53.68,25.4,22.38,10.87
2022-09-22,74.98,58.89,56.26,24.41,21.31,11.83
2022-09-23,74.6,57.12,56.97,23.87,21.02,12.48
2022-09-26,74.52,56.69,56.93,23.99,21.04,12.73
2022-09-27,75.09,59.95,53.68,24.7,22.27,11.95
2022-09-28,74.94,56.17,58.15,22.78,20.39,12.49
2022-09-29,74.82,53.58,61.32,21.48,19.32,12.85
2022-09-30,75.02,57.76,56.97,23.41,20.66,12.0
2022-10-03,75.09,63.08,51.66,25.74,22.58,11.31
2022-10-04,74.97,62.66,51.61,26.05,22.58,11.45
2022-10-05,74.8,60.71,52.97,25.4,22.01,11.95
2022-10-06,74.64,55.63,59.07,22.19,19.5,12.71
2022-10-07,74.54,54.42,60.93,21.12,18.89,13.17
2022-10-10,74.57,53.28,63.2,20.14,18.14,13.49
2022-10-11,74.63,52.77,63.35,19.95,18.1,13.25
2022-10-12,74.44,56.85,59.11,21.76,19.31,12.69
2022-10-13,74.32,52.98,64.38,19.95,17.57,13.14
2022-10-14,74.4,57.0,58.0,21.73,19.3,12.61
2022-10-17,74.49,58.99,56.59,22.28,19.78,12.21
2022-10-18,74.22,57.83,57.16,22.1,19.54,12.37
2022-10-19,74.07,56.32,58.19,22.1,19.21,12.15
2022-10-20,74.33,60.34,54.08,23.9,20.57,12.07
2022-10-21,74.35,62.57,52.24,24.86,21.27,11.77
2022-10-24,74.52,65.58,49.11,26.29,22.55,11.08
2022-10-25,74.61,64.08,52.32,24.52,21.06,10.71
2022-10-26,74.81,63.01,55.2,23.71,19.9,10.39
2022-10-27,74.7,67.46,50.18,26.74,21.7,10.03
2022-10-28,74.56,66.0,51.9,25.72,20.95,9.81
2022-10-31,74.42,65.14,53.49,25.05,20.3,9.64
2022-11-01,74.34,60.22,59.04,22.45,18.2,10.01
2022-11-02,74.23,58.28,62.45,20.46,17.15,9.71
2022-11-03,74.31,60.77,59.55,21.54,17.95,9.51
2022-11-04,74.23,62.52,57.66,22.63,18.52,9.34
2022-11-07,74.37,63.54,56.4,23.24,18.92,9.76
2022-11-08,74.5,59.6,60.37,21.46,17.6,10.19
2022-11-09,75.12,69.34,47.08,26.81,21.45,9.37
2022-11-10,75.12,71.39,44.37,28.1,22.67,9.2
2022-11-11,75.07,69.54,45.52,27.36,22.07,9.19
2022-11-14,75.26,71.3,43.67,28.31,22.96,9.35
2022-11-15,75.33,69.7,45.45,27.15,22.03,9.0
2022-11-16,75.18,68.96,45.79,27.25,21.86,8.88
2022-11-17,75.08,69.92,45.83,27.37,21.84,8.73
2022-11-18,75.06,69.09,47.24,26.46,21.18,8.38
2022-11-21,75.13,71.88,45.32,27.98,22.07,7.94
2022-11-22,75.23,73.13,43.94,28.71,22.73,7.68
2022-11-23,75.27,73.08,44.83,28.21,22.26,7.74
2022-11-25,75.28,69.6,46.83,26.37,21.28,8.16
2022-11-28,75.21,69.21,47.92,25.61,20.77,7.99
2022-11-29,75.5,75.59,41.38,29.43,23.56,7.52
2022-11-30,75.64,75.55,41.25,29.55,23.69,7.32
2022-12-01,75.66,75.19,41.79,29.03,23.41,7.12
2022-12-02,75.4,71.15,43.85,27.57,22.23,7.32
2022-12-05,75.46,68.07,46.58,25.79,20.82,7.62
2022-12-06,75.72,67.63,47.24,25.4,20.57,7.81
2022-12-07,75.57,69.23,45.6,26.61,21.3,7.54
2022-12-08,75.54,67.66,46.49,26.08,20.89,7.83
2022-12-09,75.47,70.5,44.77,27.78,21.65,7.77
2022-12-12,75.76,72.09,43.34,28.75,22.33,7.24
2022-12-13,75.79,70.74,44.43,28.05,21.8,6.88
2022-12-14,75.84,65.49,48.78,24.92,19.64,7.55
2022-12-15,75.87,63.1,50.24,23.9,19.06,7.58
2022-12-16,75.71,61.52,52.31,22.93,18.27,7.3
2022-12-19,75.6,61.61,52.53,22.96,18.19,7.21
2022-12-20,75.71,64.36,50.3,24.11,18.98,6.81
2022-12-21,75.69,61.6,53.75,22.3,17.54,7.35
2022-12-22,75.49,62.53,53.5,22.34,17.59,7.06
2022-12-23,75.28,61.82,55.81,21.69,16.84,7.02
2022-12-27,75.29,59.53,58.07,20.63,16.16,7.04
2022-12-28,75.37,62.61,53.86,22.2,17.3,6.89
2022-12-29,75.28,62.11,54.01,22.1,17.3,6.86
2022-12-30,75.37,61.36,55.15,21.48,16.91,6.79
2023-01-03,75.5,62.71,54.41,21.65,17.17,6.51
2023-01-04,75.38,60.53,56.93,20.37,16.36,6.59
2023-01-05,75.8,64.64,52.4,22.12,17.64,6.33
2023-01-06,75.89,64.56,51.28,22.87,18.01,6.4
2023-01-09,75.84,65.88,50.03,23.29,18.49,6.0
2023-01-10,75.9,68.38,47.46,24.49,19.41,6.05
2023-01-11,76.16,69.06,46.74,25.04,19.71,5.585
2023-01-12,76.0,69.78,45.81,25.24,20.1,5.39
2023-01-13,76.09,69.42,45.62,25.57,20.21,5.45
2023-01-17,76.33,66.12,47.34,24.6,19.46,5.74
2023-01-18,76.32,64.67,48.82,23.75,18.85,5.76
2023-01-19,76.21,68.13,44.79,25.61,20.39,5.49
2023-01-20,76.08,70.59,41.84,27.35,21.73,5.41
2023-01-23,76.18,70.37,42.13,27.31,21.6,5.1
2023-01-24,76.23,70.47,42.42,27.09,21.44,5.1
2023-01-25,76.17,72.65,39.99,28.39,22.68,5.0
2023-01-26,76.13,73.14,38.85,28.72,23.33,4.86
2023-01-27,76.02,70.42,41.2,27.11,21.93,5.05
2023-01-30,76.21,73.45,39.36,28.23,22.91,4.91
2023-01-31,76.32,75.82,36.84,30.2,24.39,4.67
2023-02-01,76.32,79.03,33.01,32.66,26.91,4.81
2023-02-02,75.99,76.53,34.67,31.84,25.52,4.89
2023-02-03,75.68,75.15,35.58,30.69,24.87,5.09
2023-02-06,75.71,78.0,33.38,32.96,26.41,4.84
2023-02-07,75.77,75.5,35.16,31.76,24.99,5.12
2023-02-08,75.63,73.46,36.13,31.28,24.32,5.34
2023-02-09,75.56,73.86,36.87,30.75,23.82,5.45
2023-02-10,75.58,76.45,35.1,32.34,24.95,5.15
2023-02-13,75.38,76.34,34.36,32.65,25.49,4.84
2023-02-14,75.35,77.06,33.58,33.17,26.06,4.71
2023-02-15,75.34,73.85,35.5,31.42,24.57,5.08
2023-02-16,75.43,73.2,36.29,30.24,24.04,5.12
2023-02-17,75.19,68.78,38.87,28.09,22.35,5.67
2023-02-21,75.21,68.5,38.84,27.94,22.37,5.44
2023-02-22,75.28,69.49,37.85,29.3,22.93,5.17
2023-02-23,75.07,67.23,39.79,27.73,21.77,5.44
2023-02-24,75.15,67.87,38.93,28.16,22.24,5.165
2023-02-27,75.17,67.13,39.13,27.98,22.13,4.99
2023-02-28,74.84,66.42,40.07,27.34,21.59,5.07
2023-03-01,74.84,67.82,39.13,28.35,22.11,4.79
2023-03-02,74.93,71.01,36.73,30.13,23.46,4.56
2023-03-03,74.9,71.22,36.6,30.6,23.56,4.45
2023-03-06,74.73,67.92,37.96,29.43,22.68,4.6
2023-03-07,74.67,68.21,37.41,30.15,22.99,4.49
2023-03-08,74.92,64.43,39.45,28.84,21.78,5.18
2023-03-09,75.4,61.59,41.08,27.31,20.88,6.01
2023-03-10,75.98,61.29,40.19,27.71,21.33,6.32
2023-03-13,75.75,64.23,37.46,29.62,22.78,5.77
2023-03-14,76.22,63.14,36.93,29.66,23.11,6.43
2023-03-15,76.41,64.01,34.49,32.03,24.57,6.42
2023-03-17,76.23,65.77,34.17,32.25,24.83,6.02
2023-03-20,76.02,68.09,32.74,32.93,25.88,5.26
2023-03-21,76.45,64.68,33.86,31.94,24.68,5.47
2023-03-22,76.65,65.03,32.69,33.52,25.56,5.74
2023-03-23,76.76,66.31,32.34,33.73,25.82,5.42
2023-03-24,76.32,66.65,33.01,32.96,25.29,5.09
2023-03-27,76.24,66.22,33.55,32.48,24.87,4.92
2023-03-28,76.22,69.11,31.76,34.5,26.23,4.65
2023-03-29,76.27,70.23,30.88,35.66,26.94,4.64
2023-03-30,76.49,73.18,29.36,37.18,28.26,4.65
2023-03-31,76.5,73.95,29.56,36.99,28.06,4.46
2023-04-03,76.7,72.76,29.87,36.4,27.78,4.58
2023-04-04,76.79,72.11,30.84,35.13,26.89,4.52
2023-04-05,76.75,72.86,30.21,35.67,27.43,4.4
2023-04-06,76.49,73.11,30.29,35.59,27.37,4.34
2023-04-10,76.42,73.09,30.88,34.6,26.84,4.28
2023-04-11,76.59,72.26,31.69,34.03,26.13,4.31
2023-04-12,76.6,74.99,29.9,35.87,27.63,4.08
2023-04-13,76.43,74.5,30.07,35.23,27.47,3.98
2023-04-14,76.23,75.25,30.03,35.61,27.5,3.81
2023-04-17,76.24,75.35,30.02,35.93,27.52,3.77
2023-04-18,76.16,75.35,30.07,35.61,27.46,3.76
2023-04-19,76.37,73.99,30.81,34.9,26.82,3.88
2023-04-20,76.31,74.12,30.73,34.51,26.87,3.77
2023-04-21,76.46,74.33,30.93,34.06,26.71,3.75
2023-04-24,76.82,70.83,32.69,31.87,25.2,4.19
2023-04-25,76.72,69.9,32.15,33.3,25.62,4.03
2023-04-26,76.49,73.99,29.56,35.36,27.69,3.77
2023-04-27,76.64,75.87,28.96,36.49,28.25,3.56
2023-04-28,76.28,75.58,29.05,36.56,28.17,3.46
2023-05-01,76.59,73.07,29.81,35.53,27.42,3.69
2023-05-02,76.84,71.47,30.42,34.61,26.88,3.85
2023-05-03,76.97,69.96,30.78,34.11,26.58,4.13
2023-05-04,76.71,73.72,28.84,36.62,28.21,3.67
2023-05-05,76.56,73.8,28.64,36.56,28.44,3.57
2023-05-08,76.54,72.84,29.2,35.71,27.89,3.67
2023-05-09,76.75,73.82,28.27,36.98,28.79,3.54
2023-05-10,76.88,73.33,28.04,36.46,29.03,3.48
2023-05-11,76.7,73.01,28.34,36.31,28.73,3.48
2023-05-12,76.66,73.71,27.9,37.18,29.17,3.35
2023-05-15,76.57,72.25,27.81,37.31,29.28,3.49
2023-05-16,76.41,74.84,26.81,38.78,30.33,3.32
2023-05-17,76.23,76.91,25.38,41.16,31.96,3.12
2023-05-18,76.14,76.6,25.56,41.04,31.74,3.23
2023-05-19,76.14,76.66,25.3,41.25,32.07,3.24
2023-05-22,76.15,74.06,26.27,39.45,30.83,3.32
2023-05-23,76.05,72.43,26.67,38.56,30.33,3.53
2023-05-24,75.79,74.21,24.8,42.99,32.52,3.4
2023-05-25,75.76,77.07,22.91,46.59,34.98,3.19
2023-05-26,76.03,77.08,22.59,47.32,35.47,3.07
2023-05-30,76.14,75.83,23.06,46.13,34.75,3.05
2023-05-31,76.13,77.93,22.22,47.48,36.01,2.79
2023-06-01,75.86,81.25,21.74,48.33,36.82,2.61
2023-06-02,75.92,80.72,21.7,47.46,36.9,2.53
2023-06-05,75.85,81.27,21.72,47.4,36.86,2.31
2023-06-06,75.72,80.47,22.84,45.26,34.98,2.33
2023-06-07,75.87,81.73,22.05,46.69,36.18,2.24
2023-06-08,75.71,82.21,21.785,47.35,36.62,2.25
2023-06-09,75.8,84.34,20.69,50.41,38.49,2.28
2023-06-12,75.63,86.0,20.22,51.32,39.35,2.26
2023-06-13,75.57,86.43,19.78,52.86,40.19,2.17
2023-06-14,75.81,89.4,19.13,54.9,41.6,2.25
2023-06-15,75.67,88.46,19.49,53.5,40.8,2.12
2023-06-16,75.74,87.14,19.57,52.38,40.6,2.14
2023-06-20,75.76,85.51,20.09,49.99,38.85,2.065
2023-06-21,75.62,86.28,19.42,51.27,40.14,1.98
2023-06-22,75.67,84.32,20.02,49.49,38.95,20.35
2023-06-23,75.77,83.23,20.81,48.36,37.41,20.25
2023-06-26,75.64,85.97,19.78,51.27,39.26,19.5
2023-06-27,75.76,86.15,19.65,51.32,39.5,18.4
2023-06-28,75.52,87.04,19.8,51.63,39.23,19.04
2023-06-29,75.57,89.98,18.91,54.02,41.0,18.49
2023-06-30,75.29,90.33,18.775,53.6,41.29,18.31
2023-07-03,75.21,89.87,18.79,52.65,41.25,18.8
2023-07-05,75.03,87.61,19.24,52.13,40.28,20.26
2023-07-06,75.11,86.91,19.45,51.41,39.87,19.66
2023-07-07,75.29,87.53,19.43,51.83,39.9,19.38
2023-07-10,75.32,89.26,19.16,52.17,40.47,19.16
2023-07-11,75.62,91.33,18.44,53.92,41.97,17.52
2023-07-12,75.93,93.36,17.54,55.99,44.06,17.67
2023-07-13,75.67,93.17,17.55,55.67,44.02,17.35
2023-07-14,75.74,94.13,17.08,57.83,45.24,17.27
2023-07-17,75.76,96.16,16.66,59.78,46.32,16.93
2023-07-18,75.82,96.7,16.66,59.31,46.32,17.43
2023-07-19,75.65,94.84,17.85,55.7,43.07,17.43
2023-07-20,75.66,94.77,18.03,55.55,42.69,17.08
2023-07-21,75.58,95.96,17.94,55.9,42.86,16.64
2023-07-24,75.54,96.77,17.58,57.74,43.72,16.62
2023-07-25,75.68,96.83,17.76,55.42,43.27,15.97
2023-07-26,75.47,94.81,17.93,54.9,42.9,17.15
2023-07-27,75.58,97.48,16.96,57.1,45.22,16.15
2023-07-28,75.68,98.09,16.91,57.46,45.31,15.92
2023-07-31,75.36,97.12,17.06,57.75,44.96,16.21
2023-08-01,75.39,93.11,18.18,53.43,42.02,18.46
2023-08-02,75.33,92.24,18.32,52.79,41.72,18.38
2023-08-03,75.59,90.9,18.57,50.55,41.14,19.27
2023-08-04,75.62,93.23,18.11,50.96,42.16,17.82
2023-08-07,75.69,92.04,18.59,49.75,41.08,18.28
2023-08-08,75.64,90.19,19.2,47.79,39.71,18.07
2023-08-09,75.53,90.17,19.13,47.83,39.89,18.15
2023-08-10,75.4,89.94,19.51,46.72,39.09,17.08
2023-08-11,75.3,91.35,18.86,48.93,40.39,16.6
2023-08-14,75.3,88.23,19.46,47.43,39.15,18.04
2023-08-15,75.21,86.25,20.1,46.1,37.85,18.55
2023-08-16,75.27,84.14,20.78,44.73,36.57,19.83
2023-08-17,75.31,84.15,20.88,44.85,36.4,19.11
2023-08-18,75.21,85.84,19.87,47.44,38.16,18.33
2023-08-21,75.16,85.06,19.98,47.24,37.99,18.42
2023-08-22,75.38,87.87,19.03,49.78,39.78,17.52
2023-08-23,75.34,84.22,20.31,46.26,37.16,18.61
2023-08-24,75.26,85.93,19.82,47.71,38.04,17.4
2023-08-25,75.33,87.46,19.38,48.8,38.89,16.34
2023-08-28,75.57,91.27,18.14,51.68,41.37,15.72
2023-08-29,75.56,92.47,17.83,52.87,42.06,14.93
2023-08-30,75.67,91.91,17.71,53.56,42.44,14.49
2023-08-31,75.42,92.37,17.77,54.02,42.29,14.19
2023-09-01,75.28,91.14,17.72,54.61,42.4,14.29
2023-09-05,75.15,89.29,18.18,52.88,41.28,14.77
2023-09-06,75.31,88.33,18.61,50.51,40.38,14.72
2023-09-07,75.3,88.72,18.54,50.83,40.5,14.24
2023-09-08,75.29,90.44,17.89,51.57,41.88,13.77
2023-09-11,75.25,88.91,18.49,48.71,40.54,13.87
2023-09-12,75.33,89.25,18.3,49.15,40.94,13.49
2023-09-13,75.3,91.43,17.88,50.16,41.9,12.87
2023-09-14,75.26,88.07,18.82,47.26,39.75,13.62
2023-09-15,75.26,88.24,18.75,47.87,39.84,13.475
2023-09-18,75.16,87.49,18.89,47.83,39.6,13.36
2023-09-19,75.09,84.96,19.36,45.52,37.75,14.11
2023-09-20,75.04,80.74,20.48,43.4,35.6,15.79
2023-09-21,75.18,80.08,20.47,43.64,35.625,15.82
2023-09-22,75.12,81.08,20.18,44.11,36.1,15.84
2023-09-25,75.09,77.47,21.1,41.68,34.49,18.04
2023-09-26,74.97,77.51,20.95,41.86,34.7,16.92
2023-09-27,75.11,78.87,20.48,42.71,35.54,15.72
2023-09-28,75.17,78.2,20.44,43.09,35.62,16.21
2023-09-29,74.84,78.11,19.95,44.52,36.47,16.26
2023-10-02,74.68,74.93,21.01,42.2,34.54,18.53
2023-10-03,74.87,76.62,20.17,43.75,35.94,17.12
2023-10-04,74.99,76.41,20.37,43.92,35.56,16.8
2023-10-05,74.89,79.02,19.36,46.35,37.35,16.46
2023-10-06,75.21,80.52,19.06,47.05,37.9,16.11
2023-10-09,75.17,81.79,18.76,47.26,38.52,15.32
2023-10-10,75.16,82.8,18.37,48.5,39.34,14.92
2023-10-11,75.02,81.24,18.59,48.58,38.88,15.4
2023-10-12,75.08,79.92,19.3,46.5,37.41,18.11
2023-10-13,74.98,82.43,18.64,47.85,38.67,15.53
2023-10-16,74.74,82.37,18.83,47.17,38.3,16.11
2023-10-17,74.64,79.07,19.61,45.62,36.68,17.725
2023-10-18,74.71,76.91,20.16,44.88,35.7,19.04
2023-10-19,74.89,74.02,21.08,42.53,34.09,19.22
2023-10-20,74.99,73.58,20.9,42.67,34.39,18.25
2023-10-23,74.97,75.25,20.31,43.55,35.36,17.01
2023-10-24,74.84,71.97,21.8,42.03,32.77,18.63
2023-10-25,75.06,69.37,23.09,39.55,30.86,18.89
2023-10-26,75.13,68.33,22.75,40.18,31.3,19.81
2023-10-27,75.04,70.78,22.03,41.47,32.31,17.61
2023-10-30,75.02,72.04,21.7,42.36,32.78,15.98
2023-10-31,75.15,74.34,20.57,44.8,34.47,14.88
2023-11-01,75.19,78.57,19.5,47.08,36.3,14.12
2023-11-02,75.46,80.67,18.82,48.43,37.58,13.64
2023-11-03,75.3,81.2,18.61,49.39,38.01,12.96
2023-11-06,75.39,81.87,18.1,51.04,39.08,12.85
2023-11-07,75.41,82.0,18.06,51.86,39.15,12.47
2023-11-08,75.21,80.02,18.51,51.1,38.22,13.23
2023-11-09,75.21,83.71,17.28,55.0,40.77,12.39
2023-11-10,75.26,83.41,17.44,54.04,40.4,12.2
2023-11-13,75.7,88.29,16.34,57.3,42.94,12.06
2023-11-14,75.53,88.84,16.3,57.48,43.06,11.65
2023-11-15,75.71,89.05,16.275,58.33,43.13,11.4
2023-11-16,75.69,89.53,16.28,57.92,43.16,11.15
2023-11-17,75.71,91.4,15.7,60.48,44.7,11.0
2023-11-20,75.78,90.74,15.99,58.92,43.89,10.67
2023-11-21,75.78,91.76,15.81,59.68,44.4,10.8
2023-11-22,75.71,91.85,15.9,59.28,44.18,10.09
2023-11-24,75.86,91.33,15.93,59.23,44.05,10.2
2023-11-27,76.08,91.58,15.82,59.56,44.4,10.0
2023-11-28,76.25,91.42,15.89,59.75,44.24,10.23
2023-11-29,76.17,92.39,16.02,59.82,43.87,10.0
2023-11-30,76.27,93.92,15.895,60.25,44.24,9.91
2023-12-01,76.13,92.5,16.35,58.08,42.98,9.98
2023-12-04,76.27,92.41,16.23,59.07,43.29,9.85
2023-12-05,76.27,91.2,16.52,57.54,42.52,9.93
2023-12-06,76.35,93.22,15.85,59.6,44.3,9.94
2023-12-07,76.12,94.34,15.66,61.11,44.83,9.51
2023-12-08,76.12,95.47,15.26,62.65,45.97,9.16
2023-12-11,76.19,96.74,14.9,63.9,47.08,8.79
2023-12-12,76.7,100.66,14.34,65.57,48.74,8.62
2023-12-13,76.9,101.55,14.41,65.0,48.66,8.57
2023-12-14,76.81,101.12,14.25,66.01,49.24,8.98
2023-12-15,76.79,102.73,13.93,66.54,50.27,9.01
2023-12-18,76.81,104.53,13.74,67.26,51.02,9.22
2023-12-19,76.97,100.04,14.06,64.23,48.54,10.03
2023-12-20,77.02,102.51,13.6,66.24,50.145,9.72
2023-12-21,76.88,103.14,13.53,66.37,50.35,9.35
2023-12-22,76.83,104.36,13.29,67.27,51.27,8.98
2023-12-26,77.03,105.0,13.22,67.3,51.54,8.44
2023-12-27,76.97,105.0,13.27,67.46,51.41,8.41
2023-12-28,77.02,103.99,13.45,66.71,50.7,8.44
2023-12-29,76.84,102.12,14.14,61.59,48.13,8.43
2024-01-02,76.86,99.63,14.59,59.47,46.59,8.87
2024-01-03,76.76,98.63,14.84,58.16,45.81,8.85
2024-01-04,76.7,98.93,14.8,58.15,45.98,8.42
2024-01-05,76.82,103.1,13.89,62.52,48.75,8.14
2024-01-08,76.86,102.56,13.82,62.75,49.07,7.84
2024-01-09,76.83,104.36,13.54,64.35,50.04,7.74
2024-01-10,77.06,104.08,13.49,65.22,50.28,7.65
2024-01-11,77.24,104.25,13.47,65.83,50.34,7.85
2024-01-12,77.07,103.06,13.49,66.3,50.31,8.25
2024-01-16,76.87,101.32,13.72,65.3,49.44,8.69
2024-01-17,76.91,103.9,13.15,69.23,51.56,8.25
2024-01-18,76.85,107.66,12.38,73.91,54.54,7.96
2024-01-19,76.9,108.35,12.34,74.81,54.76,7.58
2024-01-22,76.9,109.24,12.19,75.75,55.41,7.23
2024-01-23,76.83,109.55,11.99,77.29,56.32,7.52
2024-01-24,77.0,111.32,11.97,78.18,56.48,7.65
2024-01-25,76.93,110.92,12.19,75.38,55.44,7.56
